rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,candidate,rate,rolling,cooldown
0.22,497,1.965536723163842,500,0,0.3158953722334004,0.3379032258064516,0.9348693593542161,0.49234445448969333,9.028169641829868,0.9348693593542161,0.9348693593542161,0,1,1.6807909604519775,2.3531073446327686,0.830188679245283,0.9491869918699187,0.9348693593542161,1.965536723163842,1.965536723163842,quarterly_reset_logit,0.22,500,0
0.22,198,0.7830508474576272,250,3,0.2474747474747475,0.3379032258064516,0.732383500879921,0.49234445448969333,6.245791666797328,0.732383500879921,0.732383500879921,0,1,0.5932203389830508,0.8898305084745763,0.4935323383084577,0.8601036269430051,0.732383500879921,0.7830508474576272,0.7830508474576272,quarterly_reset_logit,0.22,250,3
0.25,761,3.0096045197740113,0,0,0.3416557161629435,0.3379032258064516,1.0111052220573984,0.49234445448969333,15.73844873986369,1.0111052220573984,1.0111052220573984,1,1,2.3333333333333335,3.7570621468926557,0.8783202630913232,0.966931216931217,1.0111052220573984,3.0096045197740113,3.0096045197740113,quarterly_reset_logit,0.25,0,0
0.25,364,1.4395480225988702,120,0,0.30494505494505497,0.3379032258064516,0.9024626924388262,0.49234445448969333,6.227572359441571,0.9024626924388262,0.9024626924388262,0,1,1.1666666666666667,1.7796610169491527,0.7763713080168776,0.9052924791086351,0.9024626924388262,1.4395480225988702,1.4395480225988702,quarterly_reset_logit,0.25,120,0
0.25,457,1.8073446327683618,250,0,0.3041575492341357,0.3379032258064516,0.900132126611762,0.49234445448969333,9.551493090873198,0.900132126611762,0.900132126611762,0,1,1.4830508474576272,2.1751412429378534,0.8080808080808081,0.9491150442477876,0.900132126611762,1.8073446327683618,1.8073446327683618,quarterly_reset_logit,0.25,250,0
0.25,530,2.096045197740113,500,0,0.3113207547169811,0.3379032258064516,0.9213311118115909,0.49234445448969333,8.284417366304519,0.9213311118115909,0.9213311118115909,0,1,1.8192090395480227,2.4915254237288136,0.8333333333333334,0.9523809523809523,0.9213311118115909,2.096045197740113,2.096045197740113,quarterly_reset_logit,0.25,500,0
0.25,216,0.8542372881355933,250,3,0.24537037037037038,0.3379032258064516,0.7261557500220985,0.49234445448969333,4.157578342498825,0.7261557500220985,0.7261557500220985,0,1,0.731638418079096,1.0282485875706215,0.5925925925925926,0.8720379146919431,0.7261557500220985,0.8542372881355933,0.8542372881355933,quarterly_reset_logit,0.25,250,3
0.3,843,3.333898305084746,0,0,0.34638196915776986,0.3379032258064516,1.0250922237604645,0.49234445448969333,18.632702047849317,1.0250922237604645,1.0250922237604645,1,1,2.6497175141242937,3.9745762711864407,0.8563154377366897,0.9749403341288783,1.0250922237604645,3.333898305084746,3.333898305084746,quarterly_reset_logit,0.3,0,0
0.3,418,1.6531073446327682,120,0,0.3062200956937799,0.3379032258064516,0.9062360827214488,0.49234445448969333,6.4718865920809705,0.9062360827214488,0.9062360827214488,0,1,1.344632768361582,1.9774011299435028,0.7703703703703703,0.9225181598062954,0.9062360827214488,1.6531073446327682,1.6531073446327682,quarterly_reset_logit,0.3,120,0
0.3,494,1.9536723163841807,250,0,0.305668016194332,0.3379032258064516,0.904602243630004,0.49234445448969333,7.854165487598295,0.904602243630004,0.904602243630004,0,1,1.6610169491525424,2.2937853107344632,0.8104575163398692,0.9529652351738241,0.904602243630004,1.9536723163841807,1.9536723163841807,quarterly_reset_logit,0.3,250,0
0.3,588,2.3254237288135595,500,0,0.3163265306122449,0.3379032258064516,0.9361453411913693,0.49234445448969333,7.285821066622498,0.9361453411913693,0.9361453411913693,0,1,1.9774011299435028,2.709039548022599,0.8306010928961749,0.9536878216123499,0.9361453411913693,2.3254237288135595,2.3254237288135595,quarterly_reset_logit,0.3,500,0
0.3,229,0.9056497175141243,250,3,0.24017467248908297,0.3379032258064516,0.7107794603495534,0.49234445448969333,0.7630385924047374,0.7107794603495534,0.7107794603495534,0,1,0.7514124293785311,1.0480225988700564,0.584446190102121,0.8794642857142857,0.7107794603495534,0.9056497175141243,0.9056497175141243,quarterly_reset_logit,0.3,250,3
0.35,896,3.543502824858757,0,0,0.35267857142857145,0.3379032258064516,1.0437265598363452,0.49234445448969333,22.0355315735782,1.0437265598363452,1.0437265598363452,1,1,2.9067796610169494,4.073446327683616,0.9316681896639254,0.978675645342312,1.0437265598363452,3.543502824858757,3.543502824858757,quarterly_reset_logit,0.35,0,0
0.35,455,1.7994350282485876,120,0,0.3098901098901099,0.3379032258064516,0.9170972225864827,0.49234445448969333,8.598703734567701,0.9170972225864827,0.9170972225864827,0,1,1.5819209039548023,2.056497175141243,0.7811447811447811,0.9244444444444444,0.9170972225864827,1.7994350282485876,1.7994350282485876,quarterly_reset_logit,0.35,120,0
0.35,535,2.115819209039548,250,0,0.30654205607476637,0.3379032258064516,0.9071889010327215,0.49234445448969333,6.739509455445537,0.9071889010327215,0.9071889010327215,0,1,1.7994350282485876,2.451977401129944,0.8484848484848485,0.960377358490566,0.9071889010327215,2.115819209039548,2.115819209039548,quarterly_reset_logit,0.35,250,0
0.35,643,2.5429378531073445,500,0,0.3250388802488336,0.3379032258064516,0.9619289057483381,0.49234445448969333,10.339729486929482,0.9619289057483381,0.9619289057483381,0,1,2.115819209039548,3.0056497175141246,0.8557213930348259,0.9529780564263323,0.9619289057483381,2.5429378531073445,2.5429378531073445,quarterly_reset_logit,0.35,500,0
0.35,244,0.9649717514124294,250,3,0.26229508196721313,0.3379032258064516,0.7762432020032083,0.49234445448969333,1.2170846590454976,0.7762432020032083,0.7762432020032083,0,1,0.7711864406779662,1.1468926553672316,0.6643704554152315,0.8828451882845189,0.7762432020032083,0.9649717514124294,0.9649717514124294,quarterly_reset_logit,0.35,250,3
0.4,936,3.701694915254237,0,0,0.35149572649572647,0.3379032258064516,1.040226016359668,0.49234445448969333,22.132270915422108,1.040226016359668,1.040226016359668,1,1,3.0649717514124295,4.192090395480226,0.9790660225442834,0.9817400644468314,1.040226016359668,3.701694915254237,3.701694915254237,quarterly_reset_logit,0.4,0,0
0.4,496,1.961581920903955,120,0,0.3125,0.3379032258064516,0.9248210023866349,0.49234445448969333,10.159470651503339,0.9248210023866349,0.9248210023866349,0,1,1.7401129943502827,2.1751412429378534,0.8148148148148149,0.9287169042769857,0.9248210023866349,1.961581920903955,1.961581920903955,quarterly_reset_logit,0.4,120,0
0.4,566,2.2384180790960455,250,0,0.30212014134275617,0.3379032258064516,0.8941025662649587,0.49234445448969333,6.014095280547272,0.8941025662649587,0.8941025662649587,0,1,1.9180790960451979,2.629943502824859,0.8270223752151464,0.9607843137254902,0.8941025662649587,2.2384180790960455,2.2384180790960455,quarterly_reset_logit,0.4,250,0
0.4,711,2.811864406779661,500,0,0.33052039381153303,0.3379032258064516,0.9781510461248233,0.49234445448969333,12.109085635477864,0.9781510461248233,0.9781510461248233,0,1,2.3531073446327686,3.26271186440678,0.902044399849492,0.9560906515580736,0.9781510461248233,2.811864406779661,2.811864406779661,quarterly_reset_logit,0.4,500,0
0.4,256,1.0124293785310736,250,3,0.265625,0.3379032258064516,0.7860978520286397,0.49234445448969333,0.6931646363159198,0.7860978520286397,0.7860978520286397,0,1,0.8700564971751413,1.2062146892655368,0.6729986431478969,0.8844621513944223,0.7860978520286397,1.0124293785310736,1.0124293785310736,quarterly_reset_logit,0.4,250,3
0.18,661,2.6141242937853106,0,0,0.4009077155824508,0.3379032258064516,1.1864572012463939,0.5995947662638554,29.050429629120977,1.1864572012463939,1.1864572012463939,1,1,2.531073446327684,2.669491525423729,1.0426065162907268,0.9695121951219512,1.1864572012463939,2.6141242937853106,2.6141242937853106,quarterly_window2_hist,0.18,0,0
0.18,328,1.2971751412429378,120,0,0.4451219512195122,0.3379032258064516,1.317306013155597,0.5995947662638554,54.227236651369935,1.317306013155597,1.317306013155597,1,1,1.2062146892655368,1.384180790960452,1.2240437158469946,0.891640866873065,1.317306013155597,1.2971751412429378,1.2971751412429378,quarterly_window2_hist,0.18,120,0
0.18,413,1.6333333333333333,250,0,0.45278450363196127,0.3379032258064516,1.339982779244945,0.5995947662638554,46.947257928506005,1.339982779244945,1.339982779244945,1,1,1.5225988700564972,1.7401129943502827,1.2181069958847737,0.9313725490196079,1.339982779244945,1.6333333333333333,1.6333333333333333,quarterly_window2_hist,0.18,250,0
0.18,511,2.02090395480226,500,0,0.4246575342465753,0.3379032258064516,1.2567430607774543,0.5995947662638554,37.69468144902365,1.2567430607774543,1.2567430607774543,1,1,1.9180790960451979,2.096045197740113,1.1043771043771045,0.958498023715415,1.2567430607774543,2.02090395480226,2.02090395480226,quarterly_window2_hist,0.18,500,0
0.18,212,0.8384180790960452,250,3,0.37735849056603776,0.3379032258064516,1.1167649840140497,0.5995947662638554,26.46192050495704,1.1167649840140497,1.1167649840140497,1,1,0.7514124293785311,0.8898305084745763,1.0202762268586543,0.8309178743961353,1.1167649840140497,0.8384180790960452,0.8384180790960452,quarterly_window2_hist,0.18,250,3
0.2,693,2.740677966101695,0,0,0.3997113997113997,0.3379032258064516,1.182916791508677,0.5995947662638554,28.99504579876171,1.182916791508677,1.182916791508677,1,1,2.629943502824859,2.8870056497175143,1.0285714285714287,0.9694767441860465,1.182916791508677,2.740677966101695,2.740677966101695,quarterly_window2_hist,0.2,0,0
0.2,361,1.4276836158192092,120,0,0.4404432132963989,0.3379032258064516,1.3034596288485314,0.5995947662638554,50.73647375170192,1.3034596288485314,1.3034596288485314,1,1,1.344632768361582,1.5621468926553672,1.1372549019607843,0.9073033707865169,1.3034596288485314,1.4276836158192092,1.4276836158192092,quarterly_window2_hist,0.2,120,0
0.2,445,1.7598870056497176,250,0,0.44269662921348313,0.3379032258064516,1.3101284492236733,0.5995947662638554,45.08832956045973,1.3101284492236733,1.3101284492236733,1,1,1.6412429378531075,1.8587570621468927,1.198501872659176,0.9409090909090909,1.3101284492236733,1.7598870056497176,1.7598870056497176,quarterly_window2_hist,0.2,250,0
0.2,555,2.194915254237288,500,0,0.418018018018018,0.3379032258064516,1.237093895805113,0.5995947662638554,34.287759826299975,1.237093895805113,1.237093895805113,1,1,2.016949152542373,2.2937853107344632,1.1253822629969419,0.96,1.237093895805113,2.194915254237288,2.194915254237288,quarterly_window2_hist,0.2,500,0
0.2,223,0.8819209039548023,250,3,0.36771300448430494,0.3379032258064516,1.0882198700728833,0.5995947662638554,25.02034954130305,1.0882198700728833,1.0882198700728833,1,1,0.8305084745762712,0.9293785310734464,1.0303030303030303,0.8486238532110092,1.0882198700728833,0.8819209039548023,0.8819209039548023,quarterly_window2_hist,0.2,250,3
0.22,723,2.859322033898305,0,0,0.3983402489626556,0.3379032258064516,1.1788589706770713,0.5995947662638554,27.814127030661087,1.1788589706770713,1.1788589706770713,1,1,2.689265536723164,3.0451977401129944,1.0328638497652582,0.9721448467966574,1.1788589706770713,2.859322033898305,2.859322033898305,quarterly_window2_hist,0.22,0,0
0.22,388,1.5344632768361581,120,0,0.4484536082474227,0.3379032258064516,1.3271658096105112,0.5995947662638554,51.17946549547404,1.3271658096105112,1.3271658096105112,1,1,1.4435028248587571,1.6412429378531075,1.1531531531531531,0.9138381201044387,1.3271658096105112,1.5344632768361581,1.5344632768361581,quarterly_window2_hist,0.22,120,0
0.22,489,1.9338983050847458,250,0,0.4437627811860941,0.3379032258064516,1.313283648378894,0.5995947662638554,42.035878285750925,1.313283648378894,1.313283648378894,1,1,1.8192090395480227,1.997175141242938,1.2371134020618557,0.9462809917355371,1.313283648378894,1.9338983050847458,1.9338983050847458,quarterly_window2_hist,0.22,250,0
0.22,583,2.3056497175141244,500,0,0.4099485420240137,0.3379032258064516,1.2132128689970811,0.5995947662638554,33.4168022271023,1.2132128689970811,1.2132128689970811,1,1,2.194915254237288,2.3926553672316384,1.103448275862069,0.9653979238754326,1.2132128689970811,2.3056497175141244,2.3056497175141244,quarterly_window2_hist,0.22,500,0
0.22,241,0.9531073446327685,250,3,0.4024896265560166,0.3379032258064516,1.1911387516216243,0.5995947662638554,28.428115719953013,1.1911387516216243,1.1911387516216243,1,1,0.9293785310734464,0.9689265536723164,1.1025722451571929,0.8771186440677966,1.1911387516216243,0.9531073446327685,0.9531073446327685,quarterly_window2_hist,0.22,250,3
0.25,758,2.99774011299435,0,0,0.391820580474934,0.3379032258064516,1.1595644863697332,0.5995947662638554,24.41394858628456,1.1595644863697332,1.1595644863697332,1,1,2.9067796610169494,3.1045197740112997,1.0066225165562914,0.9747675962815405,1.1595644863697332,2.99774011299435,2.99774011299435,quarterly_window2_hist,0.25,0,0
0.25,427,1.6887005649717517,120,0,0.4449648711943794,0.3379032258064516,1.3168411462554426,0.5995947662638554,47.905831075223986,1.3168411462554426,1.3168411462554426,1,1,1.6214689265536724,1.7401129943502827,1.170731707317073,0.9289099526066351,1.3168411462554426,1.6887005649717517,1.6887005649717517,quarterly_window2_hist,0.25,120,0
0.25,522,2.064406779661017,250,0,0.43486590038314177,0.3379032258064516,1.2869539772675318,0.5995947662638554,39.424346921852084,1.2869539772675318,1.2869539772675318,1,1,1.9180790960451979,2.135593220338983,1.1713395638629283,0.9516441005802708,1.2869539772675318,2.064406779661017,2.064406779661017,quarterly_window2_hist,0.25,250,0
0.25,627,2.479661016949153,500,0,0.40350877192982454,0.3379032258064516,1.1941548381694091,0.5995947662638554,31.607646331463204,1.1941548381694091,1.1941548381694091,1,1,2.3728813559322033,2.550847457627119,1.0708661417322836,0.9678456591639871,1.1941548381694091,2.479661016949153,2.479661016949153,quarterly_window2_hist,0.25,500,0
0.25,255,1.0084745762711864,250,3,0.4,0.3379032258064516,1.1837708830548928,0.5995947662638554,27.45187101992978,1.1837708830548928,1.1837708830548928,1,1,0.9491525423728814,1.0677966101694916,1.1567164179104479,0.872,1.1837708830548928,1.0084745762711864,1.0084745762711864,quarterly_window2_hist,0.25,250,3
0.3,819,3.238983050847458,0,0,0.38583638583638585,0.3379032258064516,1.1418546979406168,0.5995947662638554,22.173448688829737,1.1418546979406168,1.1418546979406168,1,1,3.0254237288135593,3.361581920903955,0.9725490196078431,0.9754299754299754,1.1418546979406168,3.238983050847458,3.238983050847458,quarterly_window2_hist,0.3,0,0
0.3,498,1.9694915254237289,120,0,0.42771084337349397,0.3379032258064516,1.2657791068809845,0.5995947662638554,40.516794224481416,1.2657791068809845,1.2657791068809845,1,1,1.9180790960451979,1.997175141242938,1.1353135313531353,0.949290060851927,1.2657791068809845,1.9694915254237289,1.9694915254237289,quarterly_window2_hist,0.3,120,0
0.3,567,2.2423728813559323,250,0,0.41975308641975306,0.3379032258064516,1.2422287044403193,0.5995947662638554,35.1717206313036,1.2422287044403193,1.2422287044403193,1,1,2.1751412429378534,2.3531073446327686,1.1327433628318584,0.9608540925266904,1.2422287044403193,2.2423728813559323,2.2423728813559323,quarterly_window2_hist,0.3,250,0
0.3,697,2.7564971751412433,500,0,0.39741750358680056,0.3379032258064516,1.1761281729060447,0.5995947662638554,28.423904019118666,1.1761281729060447,1.1761281729060447,1,1,2.629943502824859,2.8276836158192094,1.0285714285714287,0.9725433526011561,1.1761281729060447,2.7564971751412433,2.7564971751412433,quarterly_window2_hist,0.3,500,0
0.3,276,1.0915254237288137,250,3,0.3804347826086957,0.3379032258064516,1.1258690463837295,0.5995947662638554,24.025601678752256,1.1258690463837295,1.1258690463837295,1,1,1.0282485875706215,1.1468926553672316,1.0677382319173363,0.8929889298892989,1.1258690463837295,1.0915254237288137,1.0915254237288137,quarterly_window2_hist,0.3,250,3
0.35,874,3.4564971751412434,0,0,0.37871853546910755,0.3379032258064516,1.1207899379038029,0.5995947662638554,18.70054079750987,1.1207899379038029,1.1207899379038029,1,1,3.18361581920904,3.6186440677966103,0.97632058287796,0.9758342922899885,1.1207899379038029,3.4564971751412434,3.4564971751412434,quarterly_window2_hist,0.35,0,0
0.35,554,2.1909604519774013,120,0,0.41696750902527074,0.3379032258064516,1.2339849909101093,0.5995947662638554,34.31403799545388,1.2339849909101093,1.2339849909101093,1,1,2.1751412429378534,2.214689265536723,1.1393939393939394,0.9617486338797814,1.2339849909101093,2.1909604519774013,2.1909604519774013,quarterly_window2_hist,0.35,120,0
0.35,632,2.499435028248588,250,0,0.41139240506329117,0.3379032258064516,1.2174858765596206,0.5995947662638554,32.6660442457932,1.2174858765596206,1.2174858765596206,1,1,2.4124293785310735,2.629943502824859,1.1093333333333333,0.9665071770334929,1.2174858765596206,2.499435028248588,2.499435028248588,quarterly_window2_hist,0.35,250,0
0.35,751,2.970056497175141,500,0,0.38881491344873503,0.3379032258064516,1.1506694335953018,0.5995947662638554,24.693456464518732,1.1506694335953018,1.1506694335953018,1,1,2.847457627118644,3.0451977401129944,1.0133333333333334,0.9745308310991957,1.1506694335953018,2.970056497175141,2.970056497175141,quarterly_window2_hist,0.35,500,0
0.35,305,1.2062146892655368,250,3,0.39344262295081966,0.3379032258064516,1.1643648030048124,0.5995947662638554,27.42206326516243,1.1643648030048124,1.1643648030048124,1,1,1.1468926553672316,1.305084745762712,1.1111111111111112,0.9,1.1643648030048124,1.2062146892655368,1.2062146892655368,quarterly_window2_hist,0.35,250,3
0.4,930,3.6779661016949152,0,0,0.3688172043010753,0.3379032258064516,1.0914876690533015,0.5995947662638554,17.692659459907933,1.0914876690533015,1.0914876690533015,1,1,3.3220338983050848,3.8163841807909606,0.9810017271157166,0.9805405405405405,1.0914876690533015,3.6779661016949152,3.6779661016949152,quarterly_window2_hist,0.4,0,0
0.4,608,2.4045197740112996,120,0,0.4161184210526316,0.3379032258064516,1.2314721768622032,0.5995947662638554,32.660839549833845,1.2314721768622032,1.2314721768622032,1,1,2.3531073446327686,2.4915254237288136,1.1333333333333333,0.9684908789386402,1.2314721768622032,2.4045197740112996,2.4045197740112996,quarterly_window2_hist,0.4,120,0
0.4,677,2.677401129943503,250,0,0.40472673559822747,0.3379032258064516,1.1977593129875945,0.5995947662638554,31.044992881363083,1.1977593129875945,1.1977593129875945,1,1,2.531073446327684,2.748587570621469,1.0666666666666667,0.9702380952380952,1.1977593129875945,2.677401129943503,2.677401129943503,quarterly_window2_hist,0.4,250,0
0.4,806,3.1875706214689266,500,0,0.3858560794044665,0.3379032258064516,1.1419129796218102,0.5995947662638554,22.59017985612205,1.1419129796218102,1.1419129796218102,1,1,3.0254237288135593,3.3220338983050848,1.0143149284253579,0.9762796504369539,1.1419129796218102,3.1875706214689266,3.1875706214689266,quarterly_window2_hist,0.4,500,0
0.4,322,1.2734463276836159,250,3,0.37577639751552794,0.3379032258064516,1.1120828947953572,0.5995947662638554,25.77546407092721,1.1120828947953572,1.1120828947953572,1,1,1.1864406779661016,1.344632768361582,1.0256410256410258,0.9116719242902208,1.1120828947953572,1.2734463276836159,1.2734463276836159,quarterly_window2_hist,0.4,250,3
0.18,540,2.135593220338983,0,0,0.4,0.3379032258064516,1.1837708830548928,0.6197314527077113,31.640232106217514,1.1837708830548928,1.1837708830548928,1,1,1.7796610169491527,2.451977401129944,1.010752688172043,0.9439252336448598,1.1837708830548928,2.135593220338983,2.135593220338983,quarterly_window3_hist,0.18,0,0
0.18,330,1.305084745762712,120,0,0.45454545454545453,0.3379032258064516,1.3451941852896507,0.6197314527077113,50.63794826464022,1.3451941852896507,1.3451941852896507,1,1,1.1864406779661016,1.384180790960452,1.2338308457711442,0.92,1.3451941852896507,1.305084745762712,1.305084745762712,quarterly_window3_hist,0.18,120,0
0.18,383,1.514689265536723,250,0,0.4255874673629243,0.3379032258064516,1.2594951301432604,0.6197314527077113,39.09472162118398,1.2594951301432604,1.2594951301432604,1,1,1.384180790960452,1.7005649717514124,1.1333333333333333,0.9153439153439153,1.2594951301432604,1.514689265536723,1.514689265536723,quarterly_window3_hist,0.18,250,0
0.18,422,1.6689265536723166,500,0,0.4075829383886256,0.3379032258064516,1.206212037236028,0.6197314527077113,31.8661946620146,1.206212037236028,1.206212037236028,1,1,1.5621468926553672,1.8983050847457628,1.0727969348659003,0.9232613908872902,1.206212037236028,1.6689265536723166,1.6689265536723166,quarterly_window3_hist,0.18,500,0
0.18,183,0.7237288135593221,250,3,0.3770491803278688,0.3379032258064516,1.1158496028796119,0.6197314527077113,30.582396704657075,1.1158496028796119,1.1158496028796119,1,1,0.632768361581921,0.8107344632768362,1.0666666666666667,0.797752808988764,1.1158496028796119,0.7237288135593221,0.7237288135593221,quarterly_window3_hist,0.18,250,3
0.2,567,2.2423728813559323,0,0,0.3985890652557319,0.3379032258064516,1.179595324384505,0.6197314527077113,29.336830384791963,1.179595324384505,1.179595324384505,1,1,1.957627118644068,2.5112994350282487,1.010752688172043,0.9483985765124555,1.179595324384505,2.2423728813559323,2.2423728813559323,quarterly_window3_hist,0.2,0,0
0.2,358,1.415819209039548,120,0,0.4301675977653631,0.3379032258064516,1.2730496926707644,0.6197314527077113,42.072302094327995,1.2730496926707644,1.2730496926707644,1,1,1.3248587570621468,1.5028248587570623,1.117117117117117,0.9291784702549575,1.2730496926707644,1.415819209039548,1.415819209039548,quarterly_window3_hist,0.2,120,0
0.2,407,1.6096045197740114,250,0,0.4201474201474201,0.3379032258064516,1.2433957064028662,0.6197314527077113,35.82654417707587,1.2433957064028662,1.2433957064028662,1,1,1.463276836158192,1.7598870056497176,1.1244979919678715,0.917910447761194,1.2433957064028662,1.6096045197740114,1.6096045197740114,quarterly_window3_hist,0.2,250,0
0.2,455,1.7994350282485876,500,0,0.4021978021978022,0.3379032258064516,1.1902751186760734,0.6197314527077113,30.113643956410357,1.1902751186760734,1.1902751186760734,1,1,1.6214689265536724,2.036723163841808,1.0,0.9311111111111111,1.1902751186760734,1.7994350282485876,1.7994350282485876,quarterly_window3_hist,0.2,500,0
0.2,196,0.7751412429378532,250,3,0.37244897959183676,0.3379032258064516,1.1022356436608056,0.6197314527077113,26.709548322549345,1.1022356436608056,1.1022356436608056,1,1,0.692090395480226,0.8502824858757062,1.0406504065040652,0.8115183246073299,1.1022356436608056,0.7751412429378532,0.7751412429378532,quarterly_window3_hist,0.2,250,3
0.22,591,2.3372881355932207,0,0,0.4027072758037225,0.3379032258064516,1.191782868727007,0.6197314527077113,31.274113037020904,1.191782868727007,1.191782868727007,1,1,2.056497175141243,2.610169491525424,1.0505050505050504,0.9539249146757679,1.191782868727007,2.3372881355932207,2.3372881355932207,quarterly_window3_hist,0.22,0,0
0.22,385,1.5225988700564972,120,0,0.4155844155844156,0.3379032258064516,1.2298918265505379,0.6197314527077113,38.364484307401746,1.2298918265505379,1.2298918265505379,1,1,1.463276836158192,1.6412429378531075,1.117117117117117,0.9315789473684211,1.2298918265505379,1.5225988700564972,1.5225988700564972,quarterly_window3_hist,0.22,120,0
0.22,429,1.6966101694915254,250,0,0.4125874125874126,0.3379032258064516,1.221022414339837,0.6197314527077113,31.596596379156725,1.221022414339837,1.221022414339837,1,1,1.5621468926553672,1.8192090395480227,1.1014492753623188,0.9198113207547169,1.221022414339837,1.6966101694915254,1.6966101694915254,quarterly_window3_hist,0.22,250,0
0.22,476,1.8824858757062148,500,0,0.39705882352941174,0.3379032258064516,1.1750666853853713,0.6197314527077113,28.36236601945336,1.1750666853853713,1.1750666853853713,1,1,1.7005649717514124,2.096045197740113,1.0062893081761006,0.9341825902335457,1.1750666853853713,1.8824858757062148,1.8824858757062148,quarterly_window3_hist,0.22,500,0
0.22,207,0.8186440677966101,250,3,0.36231884057971014,0.3379032258064516,1.0722562346511708,0.6197314527077113,21.583860579008654,1.0722562346511708,1.0722562346511708,1,1,0.7514124293785311,0.9096045197740114,0.9855072463768115,0.8168316831683168,1.0722562346511708,0.8186440677966101,0.8186440677966101,quarterly_window3_hist,0.22,250,3
0.25,633,2.5033898305084747,0,0,0.40126382306477093,0.3379032258064516,1.1875110754184153,0.6197314527077113,31.573076359290713,1.1875110754184153,1.1875110754184153,1,1,2.214689265536723,2.8079096045197742,1.1267605633802817,0.9554140127388535,1.1875110754184153,2.5033898305084747,2.5033898305084747,quarterly_window3_hist,0.25,0,0
0.25,419,1.6570621468926554,120,0,0.4081145584725537,0.3379032258064516,1.2077853281765312,0.6197314527077113,33.62316347817153,1.2077853281765312,1.2077853281765312,1,1,1.6016949152542375,1.7796610169491527,1.1295915368792242,0.9468599033816425,1.2077853281765312,1.6570621468926554,1.6570621468926554,quarterly_window3_hist,0.25,120,0
0.25,467,1.8468926553672318,250,0,0.4025695931477516,0.3379032258064516,1.1913754069289069,0.6197314527077113,26.48125891059412,1.1913754069289069,1.1913754069289069,1,1,1.6807909604519775,1.9774011299435028,1.099656357388316,0.9307359307359307,1.1913754069289069,1.8468926553672318,1.8468926553672318,quarterly_window3_hist,0.25,250,0
0.25,520,2.056497175141243,500,0,0.3923076923076923,0.3379032258064516,1.16100605838076,0.6197314527077113,26.088095342724152,1.16100605838076,1.16100605838076,1,1,1.8785310734463279,2.214689265536723,0.9761904761904762,0.9436893203883495,1.16100605838076,2.056497175141243,2.056497175141243,quarterly_window3_hist,0.25,500,0
0.25,228,0.9016949152542374,250,3,0.3508771929824561,0.3379032258064516,1.03839551145166,0.6197314527077113,15.100740705737802,1.03839551145166,1.03839551145166,1,1,0.8107344632768362,0.9887005649717514,0.9444444444444445,0.8430493273542601,1.03839551145166,0.9016949152542374,0.9016949152542374,quarterly_window3_hist,0.25,250,3
0.3,698,2.76045197740113,0,0,0.4068767908309456,0.3379032258064516,1.2041222449412232,0.6197314527077113,33.64827222115599,1.2041222449412232,1.2041222449412232,1,1,2.4915254237288136,2.9858757062146895,1.130242825607064,0.9653679653679653,1.2041222449412232,2.76045197740113,2.76045197740113,quarterly_window3_hist,0.3,0,0
0.3,469,1.8548022598870058,120,0,0.40298507462686567,0.3379032258064516,1.1926049941224666,0.6197314527077113,28.54500555201352,1.1926049941224666,1.1926049941224666,1,1,1.7203389830508475,1.9180790960451979,1.0721649484536082,0.9353448275862069,1.1926049941224666,1.8548022598870058,1.8548022598870058,quarterly_window3_hist,0.3,120,0
0.3,520,2.056497175141243,250,0,0.4,0.3379032258064516,1.1837708830548928,0.6197314527077113,28.670623388302698,1.1837708830548928,1.1837708830548928,1,1,1.7796610169491527,2.2344632768361583,1.0619469026548674,0.9436893203883495,1.1837708830548928,2.056497175141243,2.056497175141243,quarterly_window3_hist,0.3,250,0
0.3,601,2.3768361581920905,500,0,0.39434276206322794,0.3379032258064516,1.1670286991847318,0.6197314527077113,27.0715692457548,1.1670286991847318,1.1670286991847318,1,1,2.1751412429378534,2.5903954802259888,1.078880407124682,0.9496644295302014,1.1670286991847318,2.3768361581920905,2.3768361581920905,quarterly_window3_hist,0.3,500,0
0.3,256,1.0124293785310736,250,3,0.3515625,0.3379032258064516,1.0404236276849643,0.6197314527077113,17.668839263094853,1.0404236276849643,1.0404236276849643,1,1,0.8700564971751413,1.1271186440677967,0.8727272727272727,0.8725099601593626,1.0404236276849643,1.0124293785310736,1.0124293785310736,quarterly_window3_hist,0.3,250,3
0.35,740,2.926553672316384,0,0,0.4081081081081081,0.3379032258064516,1.207766238792492,0.6197314527077113,35.16742745454318,1.207766238792492,1.207766238792492,1,1,2.728813559322034,3.0649717514124295,1.1010752688172043,0.9727891156462585,1.207766238792492,2.926553672316384,2.926553672316384,quarterly_window3_hist,0.35,0,0
0.35,514,2.0327683615819208,120,0,0.4085603112840467,0.3379032258064516,1.2091045011747443,0.6197314527077113,30.593409925955257,1.2091045011747443,1.2091045011747443,1,1,1.8587570621468927,2.096045197740113,1.1572327044025157,0.9410609037328095,1.2091045011747443,2.0327683615819208,2.0327683615819208,quarterly_window3_hist,0.35,120,0
