scenario,clock,h,model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,auc_delta_identity,ece_delta_identity,noninferior
calendar_assumed_replay,15:25,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2026,217,0.1981566820276497,0.166257756026843,0.143362797415379,0.4453003780352596,0.0466441280400169,0.1449447714229048,0.4514891080407233,0.0501382864248109,-0.0015819740075257,-0.0061887300054636,0.7544774124565623,0.4310843926968759,0.0442395081529002,-0.0034941583847939,True
calendar_assumed_replay,15:25,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2025,365,0.0493150684931506,0.143324362138842,0.0528627958632399,0.2255526636254873,0.0940092936456913,0.0532599037446055,0.2270355946826356,0.0952534516846176,-0.0003971078813656,-0.0014829310571483,0.7375920589177073,0.2777669759721516,-0.0004803073967339,-0.0012441580389262,True
calendar_assumed_replay,15:25,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2026,217,0.2396313364055299,0.1346518079724678,0.1809489509342838,0.5500789573657984,0.111604768608933,0.183472442483758,0.5613886689458975,0.1137731546746068,-0.0025234915494742,-0.011309711580099,0.7142773892773893,0.4335906855892538,0.0651515151515151,-0.0021683860656738,True
calendar_assumed_replay,15:25,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2025,365,0.1424657534246575,0.1787387377805427,0.1216759603195181,0.4008833117418873,0.0362729843558851,0.1237914745810411,0.4081396514405228,0.0406549612166991,-0.002115514261523,-0.0072563396986354,0.6313590562791841,0.2109619286729959,0.0482919636274269,-0.0043819768608139,True
calendar_assumed_replay,15:25,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2026,217,0.184331797235023,0.1745364796068874,0.1343899836245093,0.4240677355574883,0.0754168521624606,0.135458503498785,0.4281573860836209,0.0717880461784203,-0.0010685198742757,-0.0040896505261326,0.7615112994350283,0.4153602867208347,0.0295197740112994,0.0036288059840403,True
calendar_assumed_replay,15:25,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2025,365,0.0794520547945205,0.1596410869696339,0.0769979130203465,0.2890766148998243,0.0801890321751134,0.0783151023075736,0.2938198217575714,0.0833803432034094,-0.0013171892872271,-0.004743206857747,0.658148604269294,0.1759869002792183,0.0182676518883416,-0.003191311028296,True
calendar_assumed_replay,15:25,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2026,217,0.2626728110599078,0.1558114246242763,0.1892027024152889,0.5592470105242068,0.1110068255561563,0.1914066306944879,0.5679663771487129,0.1162736276108133,-0.002203928279199,-0.0087193666245061,0.7581140350877194,0.4796967473345125,0.0334429824561404,-0.0052668020546569,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency,AMD,582,0.134020618556701,0.1867124423389424,0.1141866465198734,0.3806032569583367,0.0527635689481208,0.1165827828882849,0.3886540273378212,0.0535981504614145,-0.0023961363684114,-0.0080507703794845,0.672275641025641,0.231853315365753,0.0399114774114773,-0.0008345815132937,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency,KGS,582,0.1254295532646048,0.1750885892248333,0.1084404894365094,0.3658743570134358,0.0497357524017066,0.111032941641929,0.3745148373264708,0.0535713726167532,-0.0025924522054196,-0.0086404803130349,0.6799526334203515,0.2186374464706446,0.0498963856070189,-0.0038356202150465,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency,KZT,582,0.120274914089347,0.1402411011175416,0.100484091948748,0.3458281500676027,0.0348649971901533,0.1016740267304222,0.3509750181925867,0.0348367805371583,-0.0011899347816741,-0.0051468681249839,0.6739676339285715,0.2635708683296555,0.0451450892857143,2.8216652995058374e-05,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency,TJS,582,0.1580756013745704,0.1773564499640743,0.1264687606715492,0.4096381476601028,0.0351515545364608,0.1281939007371398,0.4157137802274099,0.0207484391087229,-0.0017251400655906,-0.006075632567307,0.6869010647737356,0.2773827152654349,0.0337400177462289,0.0144031154277378,False
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency,UZS,582,0.1477663230240549,0.1583784257811964,0.1188389622849652,0.3897749453601433,0.0129297890196255,0.1204867741860375,0.396000672268383,0.0293698427835161,-0.0016478119010722,-0.0062257269082396,0.6905945236309077,0.268157756090326,0.0351181545386346,-0.0164400537638906,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,year,2025,1825,0.0871232876712328,0.1709524164074422,0.0856192946509381,0.3113763784730116,0.0838291287362093,0.0875193789650576,0.3175857438956955,0.088274920451779,-0.0019000843141195,-0.0062093654226838,0.6726860555542973,0.1479049505904874,0.0359842050027559,-0.0044457917155696,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,year,2026,1085,0.2211981566820276,0.1618415289960297,0.1608890476161433,0.4909847779681597,0.0673078596388991,0.1628165174449301,0.4988530585858162,0.0715272434471348,-0.0019274698287867,-0.0078682806176564,0.7236365877712032,0.4111501817681701,0.0356262327416173,-0.0042193838082357,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2025,365,0.0821917808219178,0.1925299477907125,0.0887171103541232,0.3225822178866555,0.1103381669687947,0.0911945182372872,0.3300484711372267,0.1155563554140658,-0.002477407883164,-0.0074662532505712,0.6497512437810945,0.1296003827721842,0.0402985074626865,-0.005218188445271,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2026,217,0.2211981566820276,0.1769272373163798,0.1570271105774716,0.4781962489452659,0.0601362941836065,0.1592865460109306,0.4872301932973465,0.0666750607356202,-0.0022594354334589,-0.0090339443520806,0.7357618343195266,0.4337174883044546,0.0451183431952662,-0.0065387665520137,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2025,365,0.0821917808219178,0.1801777948725577,0.087704427162587,0.3186973267848154,0.0979860140506399,0.0908976294199051,0.3287954230341325,0.1061793382551808,-0.0031932022573181,-0.0100980962493171,0.6333830845771145,0.1173328495361687,0.0670646766169154,-0.0081933242045408,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2026,217,0.1981566820276497,0.1665284046099973,0.1433191195285908,0.4452274262919909,0.0490243516628356,0.1449010935361166,0.4514161562974547,0.0525185100476296,-0.0015819740075257,-0.0061887300054637,0.754276931301791,0.431275104317962,0.045442395081529,-0.0034941583847939,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2025,365,0.0493150684931506,0.1434349996079704,0.0528656995138277,0.2254564957784419,0.0941199311148197,0.0532628073951934,0.2269394268355903,0.095364089153746,-0.0003971078813656,-0.0014829310571483,0.7429554915145693,0.2795802809495873,0.0027217419148254,-0.0012441580389263,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2026,217,0.2396313364055299,0.1348688755460832,0.1805795446618627,0.5482966008304768,0.111456499984826,0.1831030362113369,0.5596063124105758,0.1136248860504999,-0.0025234915494742,-0.0113097115800989,0.7198717948717948,0.4366234831938521,0.0639860139860138,-0.0021683860656738,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2025,365,0.1424657534246575,0.1788621521309319,0.1217685739712788,0.4010567958187432,0.0363963987062744,0.1238840882328018,0.4083131355173786,0.0445541766934437,-0.002115514261523,-0.0072563396986354,0.6311440157286803,0.2106182833138136,0.0493978864585893,-0.0081577779871693,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2026,217,0.184331797235023,0.1748238172871019,0.1343746046604832,0.4240722187296709,0.0827436208783993,0.1354431245347589,0.4281618692558034,0.079114814894359,-0.0010685198742757,-0.0040896505261325,0.7603107344632768,0.4146769433263143,0.0305084745762711,0.0036288059840403,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2025,365,0.0794520547945205,0.1597571876350385,0.0770406622528735,0.2890890560964021,0.0803051328405179,0.0783578515401006,0.2938322629541491,0.083496443868814,-0.0013171892872271,-0.004743206857747,0.6596880131362891,0.1745123071905313,0.020320197044335,-0.003191311028296,True
calendar_assumed_replay,15:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2026,217,0.2626728110599078,0.1560593102205864,0.1891448586523084,0.5591313950433945,0.1144778818304291,0.1913487869315074,0.5678507616679006,0.119744683885086,-0.0022039282791989,-0.0087193666245061,0.7594298245614035,0.4812499975494615,0.0349780701754386,-0.0052668020546569,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency,AMD,582,0.134020618556701,0.1874086620992713,0.1142233332033515,0.3813652460859737,0.0560648011163855,0.116619469571763,0.3894160164654582,0.0568993826296792,-0.0023961363684114,-0.0080507703794845,0.6723901098901098,0.2314590999909417,0.0401658526658526,-0.0008345815132937,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency,KGS,582,0.1254295532646048,0.1757602751952851,0.1085512486463891,0.366979043524942,0.0504032487974218,0.1111437008518087,0.3756195238379769,0.0542388690124684,-0.0025924522054196,-0.0086404803130349,0.6741529186963426,0.2147765910487538,0.0488736980918804,-0.0038356202150466,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency,KZT,582,0.120274914089347,0.1408214101764463,0.1006352223829486,0.3461681311080688,0.0371686955042107,0.1018251571646228,0.3513149992330526,0.0371404788512157,-0.0011899347816741,-0.0051468681249838,0.6748883928571427,0.2527237879095355,0.0425781249999999,2.8216652995065317e-05,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency,TJS,582,0.1580756013745704,0.1779070705135645,0.1268542299892628,0.4109528155394882,0.03588500663704,0.1285793700548534,0.4170284481067953,0.0212951909294824,-0.0017251400655906,-0.006075632567307,0.686734693877551,0.2766847807132702,0.035958296362023,0.0145898157075575,False
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency,UZS,582,0.1477663230240549,0.1589649191558735,0.1191944981718405,0.3911700764816432,0.0165698640695842,0.1208423100729128,0.3973958033898829,0.0343390127887366,-0.0016478119010722,-0.0062257269082396,0.6905007501875469,0.2692229480848898,0.0377672543135784,-0.0177691487191524,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,year,2025,1825,0.0871232876712328,0.1708438480864479,0.0851007319902639,0.3102891360952503,0.0837205604152151,0.0870008163043835,0.3164985015179341,0.0881663521307847,-0.0019000843141195,-0.0062093654226837,0.6821747566951308,0.1498079902569123,0.0381813102599529,-0.0044457917155696,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,year,2026,1085,0.2211981566820276,0.1636791312976673,0.1623189216322171,0.4954507637243462,0.0702349288417166,0.1642463914610039,0.5033190443420028,0.0729340457005714,-0.0019274698287867,-0.0078682806176565,0.7096770216962525,0.3998049202477844,0.0335502958579881,-0.0026991168588548,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2025,365,0.0821917808219178,0.1925262158992799,0.08804187108938,0.3213555388102584,0.1103344350773621,0.090519278972544,0.3288217920608297,0.1155526235226331,-0.002477407883164,-0.0074662532505712,0.6607960199004975,0.1311928351818473,0.0434825870646766,-0.005218188445271,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2026,217,0.2211981566820276,0.1788007951084735,0.1582612763904465,0.4823032329783058,0.0719546107165651,0.1605207118239055,0.4913371773303865,0.0784933772685788,-0.0022594354334589,-0.0090339443520807,0.7222633136094675,0.426999562805065,0.0412968441814596,-0.0065387665520137,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2025,365,0.0821917808219178,0.1801265562545627,0.0866942724444824,0.3166336752121483,0.0979347754326449,0.0898874747018005,0.3267317714614654,0.1061280996371858,-0.0031932022573181,-0.0100980962493171,0.6422388059701493,0.1195206069317231,0.0656716417910447,-0.0081933242045408,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2026,217,0.1981566820276497,0.1684160697269149,0.1453152869583519,0.4516613450648944,0.0540565197336251,0.1468972609658777,0.4578500750703581,0.057550678118419,-0.0015819740075258,-0.0061887300054636,0.731355252606255,0.4084575915627549,0.0446404704624432,-0.0034941583847939,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2025,365,0.0493150684931506,0.1433293240294597,0.0526661651769419,0.225531330754188,0.103373056558658,0.0530632730583075,0.2270142618113364,0.1046172145975844,-0.0003971078813656,-0.0014829310571483,0.739353186039065,0.2889167308142752,0.0020813320525135,-0.0012441580389263,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2026,217,0.2396313364055299,0.1366030297324376,0.1813205029368308,0.5490825648830295,0.1206267115718549,0.183843994486305,0.5603922764631285,0.1227950976375288,-0.0025234915494741,-0.0113097115800989,0.7203962703962704,0.4331288235265446,0.0614219114219114,-0.0021683860656738,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2025,365,0.1424657534246575,0.1786340576248875,0.1209991102616222,0.3988066816146824,0.0383642737033558,0.1231146245231453,0.4060630213133179,0.044118400465831,-0.002115514261523,-0.0072563396986354,0.6480707790611945,0.2192525631257099,0.0538830179405259,-0.0057541267624751,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2026,217,0.184331797235023,0.176684258091293,0.1367027032638656,0.4313829486388159,0.0718278912488765,0.1377712231381413,0.4354725991649485,0.0681990852648362,-0.0010685198742757,-0.0040896505261326,0.7293785310734462,0.388243842466902,0.0264124293785309,0.0036288059840403,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2025,365,0.0794520547945205,0.1596030866240499,0.0771022409788932,0.2891184540849741,0.0801510318295293,0.0784194302661203,0.2938616609427213,0.0833423428578253,-0.0013171892872271,-0.0047432068577471,0.6740045155993433,0.184797718461891,0.0217569786535304,-0.003191311028296,True
calendar_assumed_replay,16:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2026,217,0.2626728110599078,0.1578915038292176,0.1899948386115907,0.5628237270566855,0.1163361136236823,0.1921987668907897,0.5715430936811916,0.1216029156783392,-0.0022039282791989,-0.0087193666245061,0.7452302631578946,0.47997410722881,0.0380482456140349,-0.0052668020546569,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency,AMD,582,0.134020618556701,0.1884271191414943,0.1148732147836757,0.3860062451143328,0.0575812342520476,0.1172693511520872,0.3940570154938174,0.0584158157653413,-0.0023961363684114,-0.0080507703794845,0.672339234839235,0.2369304188905857,0.0487891737891739,-0.0008345815132937,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency,KGS,582,0.1254295532646048,0.1767460768545235,0.1088294755559224,0.3704599042969689,0.0513165235899186,0.111421927761342,0.379100384610004,0.0551521438049652,-0.0025924522054196,-0.008640480313035,0.6759291654331621,0.2226438770386912,0.0525069300535565,-0.0038356202150465,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency,KZT,582,0.120274914089347,0.1417705701844992,0.099836430944739,0.3445449858023741,0.0467945770423289,0.1010263657264132,0.349691853927358,0.0467663603893338,-0.0011899347816741,-0.0051468681249838,0.68310546875,0.26077036386798,0.0470424107142857,2.8216652995065317e-05,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency,TJS,582,0.1580756013745704,0.1788050850263986,0.1252078109715241,0.4077060675929452,0.0402101115342148,0.1269329510371147,0.4137817001602523,0.0284685889662146,-0.0017251400655906,-0.006075632567307,0.6929458740017747,0.2913454997962311,0.0367568766637089,0.0117415225680002,False
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency,UZS,582,0.1477663230240549,0.1599807121102837,0.1197848954279522,0.3937593930057708,0.0199580658405591,0.1214327073290245,0.3999851199140106,0.035505571063451,-0.0016478119010723,-0.0062257269082397,0.7044378282070518,0.2765008737965772,0.037392160540135,-0.0155475052228918,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,year,2025,1825,0.0871232876712328,0.1727563773287633,0.0860856383841769,0.3158457213946313,0.0856330896575304,0.0879857226982965,0.3220550868173152,0.0900788813731,-0.0019000843141196,-0.0062093654226839,0.6708796726237665,0.1458976900243853,0.0381699849751221,-0.0044457917155696,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,year,2026,1085,0.2211981566820276,0.1630730112678497,0.1601651923141535,0.4892377301544792,0.0749763282668897,0.1620926621429402,0.4971060107721356,0.0776754451257446,-0.0019274698287867,-0.0078682806176564,0.7330991124260355,0.4314372558011886,0.0364694280078895,-0.0026991168588548,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2025,365,0.0821917808219178,0.1945033114505345,0.0900362084388154,0.3308203878226229,0.1123115306286166,0.0925136163219795,0.3382866410731942,0.1175297190738876,-0.002477407883164,-0.0074662532505712,0.6455223880597015,0.1282730198434749,0.0450746268656716,-0.005218188445271,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2026,217,0.2211981566820276,0.1782067956723715,0.1566497461932334,0.478830382955227,0.0710292725608404,0.1589091816266924,0.4878643273073077,0.0775680391128541,-0.002259435433459,-0.0090339443520807,0.7355152859960552,0.4542197326471817,0.0452416173570019,-0.0065387665520136,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2025,365,0.0821917808219178,0.1820569470489113,0.0882904553963406,0.3248808655215437,0.0998651662269934,0.0914836576536587,0.3349789617708609,0.1080584904315343,-0.003193202257318,-0.0100980962493171,0.6232835820895523,0.1161279910417975,0.0595024875621891,-0.0081933242045408,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2026,217,0.1981566820276497,0.1678130463432259,0.1433766753635139,0.4471251077671541,0.0579170014971118,0.1449586493710397,0.4533138377726177,0.0614111598819058,-0.0015819740075257,-0.0061887300054636,0.7502673082063619,0.4422839374282317,0.0435712376369954,-0.0034941583847939,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2025,365,0.0493150684931506,0.1452767849665044,0.0525625254832469,0.2274920165912362,0.0995135378678047,0.0529596333646125,0.2289749476483846,0.100757695906731,-0.0003971078813656,-0.0014829310571483,0.7272654498879283,0.2377796239310739,0.0140890169708614,-0.0012441580389263,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2026,217,0.2396313364055299,0.1358730199751356,0.1793524470435622,0.541431316503136,0.1188025051978838,0.1818759385930364,0.552741028083235,0.1209708912635577,-0.0025234915494742,-0.0113097115800989,0.7447552447552448,0.4610580127240646,0.0599067599067599,-0.0021683860656738,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2025,365,0.1424657534246575,0.1804442442991766,0.1198692777814329,0.3974776246753986,0.038260615601238,0.121984792042956,0.404733964374034,0.042642592462052,-0.002115514261523,-0.0072563396986353,0.6417731629392971,0.2252710212943013,0.0524084541656426,-0.0043819768608139,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2026,217,0.184331797235023,0.1760479738072098,0.1341873714064699,0.4249105913943484,0.0682356183717281,0.1352558912807456,0.4290002419204811,0.0646068123876878,-0.0010685198742756,-0.0040896505261326,0.7606638418079095,0.4266177843425809,0.0285310734463275,0.0036288059840403,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2025,365,0.0794520547945205,0.1615005988786898,0.0796697248210488,0.2985577123623549,0.0889919709398375,0.0809869141082759,0.303300919220102,0.0921832819681336,-0.0013171892872271,-0.004743206857747,0.6675389983579639,0.1539361219206283,0.0220648604269294,-0.003191311028296,True
calendar_assumed_replay,17:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2026,217,0.2626728110599078,0.1574242205413058,0.1872597215639879,0.5538912521525303,0.1215499161387017,0.1894636498431869,0.5626106187770364,0.1268167181933586,-0.0022039282791989,-0.0087193666245061,0.775438596491228,0.5117470023963814,0.0304824561403508,-0.0052668020546569,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency,AMD,582,0.134020618556701,0.197930335058851,0.114291281457637,0.3866827116668159,0.0745398488087758,0.1217499924189311,0.4125907231913769,0.0642888385939505,-0.0074587109612941,-0.0259080115245609,0.6999643874643875,0.2414848128916292,0.2015669515669516,0.0102510102148253,False
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency,KGS,582,0.1254295532646048,0.1925035771932869,0.1092328525267933,0.3739710485421995,0.0670740239286821,0.1180199541323153,0.4037286260322812,0.0747199684309187,-0.0087871016055219,-0.0297575774900816,0.6992491320612536,0.2250546369969422,0.2040799849288155,-0.0076459445022365,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency,KZT,582,0.120274914089347,0.1589264077944098,0.1003918376730014,0.3451870295821995,0.0691060104644222,0.1063509337488688,0.3691775620268298,0.0326938348030264,-0.0059590960758674,-0.0239905324446302,0.7604073660714287,0.2516983325958827,0.2036272321428572,0.0364121756613957,False
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency,TJS,582,0.1580756013745704,0.1984262317385277,0.1265992152057379,0.4146530730065501,0.0430452109115162,0.1358091450833155,0.4450740538369457,0.0452937628161868,-0.0092099298775776,-0.0304209808303956,0.7024622892635315,0.2837430205992396,0.1798358473824312,-0.0022485519046705,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency,UZS,582,0.1477663230240549,0.171548471526479,0.1172912491495622,0.3889473634879431,0.0397039765236409,0.1241848739193563,0.4150458492398329,0.0337018524212129,-0.0068936247697941,-0.0260984857518897,0.7395911477869468,0.3135375644673579,0.2037462490622655,0.006002124102428,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,year,2025,1825,0.0871232876712328,0.1922142412816935,0.08673688498662,0.3203685950101023,0.1050909536104606,0.0921946723364189,0.3404408712486267,0.1102547089427658,-0.0054577873497989,-0.0200722762385244,0.7162034625170823,0.1799181571198587,0.1559906981660589,-0.0051637553323051,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,year,2026,1085,0.2211981566820276,0.1698267218693402,0.158680673418275,0.4853659979768163,0.0615259209553613,0.1700493957421729,0.5246492128200232,0.0569376555162959,-0.0113687223238978,-0.0392832148432069,0.7820266272189349,0.5387592231111141,0.1894921104536489,0.0045882654390653,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2025,365,0.0821917808219178,0.2070898568247381,0.089281804617912,0.3311483007666169,0.1248980760028203,0.0947609135805885,0.3508205287990713,0.1312763257718971,-0.0054791089626765,-0.0196722280324543,0.6865671641791045,0.1498198984031972,0.201592039800995,-0.0063782497690768,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,AMD:2026,217,0.2211981566820276,0.1825237661899627,0.1563579130083264,0.480093126314616,0.0686664209188513,0.1671463692668344,0.5164898980908772,0.0492777150471497,-0.010788456258508,-0.0363967717762611,0.785379684418146,0.5588430098128829,0.1740631163708087,0.0193887058717016,False
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2025,365,0.0821917808219178,0.2046834923213319,0.0899078437993543,0.3321794971136503,0.1224917114994141,0.0973535230042493,0.3575587279705505,0.1375130176679743,-0.007445679204895,-0.0253792308569002,0.6589054726368159,0.1429756991122451,0.1943283582089551,-0.0150213061685601,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,KGS:2026,217,0.1981566820276497,0.1720166231760684,0.1417380515383844,0.4442655935717869,0.083702396490314,0.1527814627117811,0.4813876711591554,0.0462186684707639,-0.0110434111733967,-0.0371220775873684,0.8241112002138465,0.5926750696288031,0.2173215717722534,0.03748372801955,False
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2025,365,0.0493150684931506,0.1652699143179189,0.0585720741556442,0.2472217108163402,0.1159548458247682,0.0598899956073311,0.2557127561010374,0.1124211318044495,-0.0013179214516868,-0.0084910452846971,0.7728146013448607,0.1537144090990924,0.2004482869036182,0.0035337140203187,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,KZT:2026,217,0.2396313364055299,0.1482564544253737,0.1707338362160216,0.5099674044648661,0.118977461234076,0.1844995163371696,0.5600285028697523,0.1018207117464313,-0.013765680121148,-0.0500610984048861,0.8448717948717949,0.6362743071774677,0.1798368298368298,0.0171567494876446,False
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2025,365,0.1424657534246575,0.2084826113442911,0.1203698739064439,0.401185872170367,0.0666241643066,0.129104239322877,0.430183557710996,0.0734166558067636,-0.0087343654164331,-0.0289976855406289,0.6756574096829687,0.2443458257956799,0.1695133939542884,-0.0067924915001635,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,TJS:2026,217,0.184331797235023,0.1815111231850548,0.137077139511002,0.4373052771780101,0.082102822141579,0.1470869819614725,0.47012028003958,0.0202524128336202,-0.0100098424504704,-0.0328150028615699,0.7629943502824859,0.5202690124121611,0.1891242937853107,0.0618504093079588,False
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2025,365,0.0794520547945205,0.1755453316001874,0.0755528284537456,0.2901075941835366,0.1030058473197835,0.0798646901670487,0.3079287856614787,0.1121356609803845,-0.004311861713303,-0.017821191477942,0.7510262725779967,0.2687064042968693,0.141522988505747,-0.009129813660601,True
calendar_assumed_replay,18:45,20,source_driven_h20_shrink50_shadow,currency_year,UZS:2026,217,0.2626728110599078,0.1648256423702413,0.1874964268176407,0.5551985883548021,0.1038404805165344,0.1987326484336066,0.5952197119407513,0.1031501719605933,-0.0112362216159658,-0.0400211235859492,0.7874999999999999,0.5586371418609423,0.2085526315789472,0.0006903085559411,True
calendar_assumed_replay,19:15,20,source_driven_h20_shrink50_shadow,currency,AMD,582,0.134020618556701,0.1944015934746855,0.1132993784093812,0.3832765646153068,0.0603809749179844,0.1207362645670172,0.4088124025716667,0.062039713761127,-0.0074368861576359,-0.0255358379563598,0.6951312576312576,0.2497589740632632,0.1864570614570614,-0.0016587388431425,True
calendar_assumed_replay,19:15,20,source_driven_h20_shrink50_shadow,currency,KGS,582,0.1254295532646048,0.1887872556251373,0.1086593268786983,0.3714768460518646,0.0655907860201247,0.1173044844987697,0.4007069723346762,0.0698195480544794,-0.0086451576200714,-0.0292301262828116,0.6956966385876147,0.2255852158403809,0.1924267298221061,-0.0042287620343547,True
calendar_assumed_replay,19:15,20,source_driven_h20_shrink50_shadow,currency,KZT,582,0.120274914089347,0.1550329753644597,0.0999895541818115,0.3434821948595133,0.0542686857611728,0.1056088005738234,0.3668415797347724,0.034670736060796,-0.0056192463920118,-0.0233593848752591,0.7531808035714287,0.2553269330661657,0.2012276785714286,0.0195979497003767,False
calendar_assumed_replay,19:15,20,source_driven_h20_shrink50_shadow,currency,TJS,582,0.1580756013745704,0.1953975196157674,0.1266093918306336,0.4144678479713327,0.0636761589627043,0.1355976576100981,0.4442501782614634,0.0503516826206529,-0.0089882657794645,-0.0297823302901307,0.6840505767524401,0.2842411940821074,0.1546583850931676,0.0133244763420513,False
