scenario,clock,h,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision
calendar_assumed_replay,20:15,5,currency_year,KZT:2026,238,0.3403361344537815,0.2698457542602686,0.18745180246401083,0.555500868807981,0.07413292635961535,0.23032912153317706,0.6554521516950803,0.07699518673894556,-0.042877319069166225,-0.09995128288709931,0.7661398128489423,0.6689104653723058
calendar_assumed_replay,20:15,5,currency_year,TJS:2024,357,0.3641456582633053,0.3528558398474017,0.2014252400379629,0.5813417808469258,0.0973663389434899,0.2417678786205856,0.6803813593905889,0.10144667221220094,-0.040342638582622714,-0.09903957854366308,0.7220603185360895,0.577695438231375
calendar_assumed_replay,20:15,5,currency_year,TJS:2025,365,0.29863013698630136,0.359988572201696,0.18572383182829616,0.5522938958747082,0.08894253676655632,0.21075914381910396,0.612987681121829,0.03474170165841872,-0.0250353119908078,-0.06069378524712077,0.6959934059633027,0.5543678998980609
calendar_assumed_replay,20:15,5,currency_year,TJS:2026,238,0.29831932773109243,0.3263014315601454,0.1845942229977697,0.5518394615646887,0.04349292607922206,0.21051499308847096,0.6124188523660195,0.03497838001625647,-0.02592077009070126,-0.06057939080133079,0.679767226111158,0.543762604886309
calendar_assumed_replay,20:15,5,currency_year,UZS:2024,357,0.3277310924369748,0.33660208917022894,0.19579169185628167,0.5742663752522823,0.05061568013577776,0.224512813366903,0.6428717636274374,0.06503210638587043,-0.02872112151062134,-0.06860538837515506,0.7011039886039886,0.5493614533228172
calendar_assumed_replay,20:15,5,currency_year,UZS:2025,365,0.2136986301369863,0.32368415144521095,0.1518146487078663,0.47583005614832874,0.11646919138103257,0.17053041011058137,0.5255455231504623,0.05018980519089633,-0.01871576140271508,-0.049715467002133584,0.7292950951487538,0.5185965671002052
calendar_assumed_replay,20:15,5,currency_year,UZS:2026,238,0.36134453781512604,0.28859269266034165,0.1961387445634656,0.5766881570955037,0.0879036416382568,0.2403592834635768,0.677285925741698,0.09800359010029008,-0.044220538900111184,-0.1005977686461943,0.738984088127295,0.6699157655567183
calendar_assumed_replay,21:15,5,ALL,ALL,4800,0.29020833333333335,0.32248924809271035,0.17879042808394202,0.535244135702065,0.03363554687276919,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.027976484984362837,-0.06906529683671891,0.7188622469974932,0.5315170714595852
calendar_assumed_replay,21:15,5,currency,AMD,960,0.296875,0.3304425672283376,0.18248590441483317,0.5429740832545391,0.04340218178936925,0.20991972464702033,0.6111606036278545,0.03356462242598712,-0.027433820232187156,-0.0681865203733154,0.7136322287199479,0.5304397606717586
calendar_assumed_replay,21:15,5,currency,KGS,960,0.2916666666666667,0.33163522649976207,0.18211676709544722,0.5431141449813631,0.040771803507398965,0.20753676931568815,0.6060149482910719,0.028356289092653808,-0.025420002220240934,-0.06290080330970882,0.7135661764705883,0.5214862924781283
calendar_assumed_replay,21:15,5,currency,KZT,960,0.246875,0.2815957109491072,0.15890943103284794,0.48970856750676467,0.042285063069390734,0.1862312255004242,0.5596677340390988,0.016435377574012866,-0.027321794467576266,-0.06995916653233408,0.7348775320832677,0.5060700626719912
calendar_assumed_replay,21:15,5,currency,TJS,960,0.3229166666666667,0.34898448374005836,0.19128274415036461,0.5629834162593926,0.0438515490041178,0.22222998803810218,0.6379086830989796,0.05960628909265381,-0.030947243887737563,-0.074925266839587,0.703955334987593,0.5520702826642679
calendar_assumed_replay,21:15,5,currency,UZS,960,0.29270833333333335,0.3197882520462865,0.17915729372621728,0.5374404665082653,0.027792484938020386,0.20791685784028943,0.6067951936369146,0.02939795575932047,-0.028759564114072156,-0.06935472712864932,0.7138140137002813,0.5444562967545108
calendar_assumed_replay,21:15,5,year,2024,1785,0.3378151260504202,0.3382482172365637,0.1950448777282812,0.568623196334019,0.058111122241520825,0.22932051544333643,0.6533348298174964,0.07511613999931582,-0.034275637715055235,-0.08471163348347732,0.7185940012290494,0.5572989642847501
calendar_assumed_replay,21:15,5,year,2025,1825,0.22356164383561644,0.322581724610218,0.1587713016914177,0.4919941442833279,0.09930812855956331,0.1752572555457447,0.5358418763440147,0.0403267914922662,-0.016485953854326996,-0.04384773206068682,0.724421243444449,0.48044281991739896
calendar_assumed_replay,21:15,5,year,2026,1190,0.32100840336134456,0.29870897114629885,0.18511035501773318,0.5515043131063989,0.03830096121359402,0.2212601439416166,0.6357741013731973,0.05766745564650855,-0.03614978892388343,-0.08426978826679843,0.7158811103623451,0.5964264614604926
calendar_assumed_replay,21:15,5,currency_year,AMD:2024,357,0.3585434173669468,0.34759203951678397,0.19426888725978828,0.5647387166669164,0.08439614998610451,0.2391082479823367,0.6745976386906286,0.09584443131584242,-0.04483936072254843,-0.10985892202371217,0.7426992358078603,0.6068080852834038
calendar_assumed_replay,21:15,5,currency_year,AMD:2025,365,0.22465753424657534,0.33079089153067315,0.169550014048122,0.5172882711213617,0.10661001342518116,0.1757711019032218,0.5369568310586323,0.03923090108130731,-0.006221087855099783,-0.01966855993727068,0.6894337671291907,0.4217711484129282
calendar_assumed_replay,21:15,5,currency_year,AMD:2026,238,0.31512605042016806,0.304184163962254,0.18465008554172646,0.5497192399788713,0.06970617364634389,0.21850772662508142,0.6298049543436347,0.0517851027053321,-0.033857641083354956,-0.08008571436476342,0.68719836400818,0.5781659738499219
calendar_assumed_replay,21:15,5,currency_year,KGS:2024,357,0.37254901960784315,0.3512740883095841,0.2099717675952738,0.6017423125573129,0.0798570944602302,0.24592207828009693,0.6894813936435282,0.10985003355673878,-0.03595031068482313,-0.08773908108621531,0.6949516648764769,0.5721899798381711
calendar_assumed_replay,21:15,5,currency_year,KGS:2025,365,0.2136986301369863,0.33004168315230337,0.16100150283274953,0.49838191817788996,0.11680034161359382,0.17061039174683604,0.5257513441683165,0.05018980519089633,-0.00960888891408651,-0.02736942599042652,0.7254087376038596,0.43850582141012084
calendar_assumed_replay,21:15,5,currency_year,KGS:2026,238,0.28991596638655465,0.30462081328848467,0.17271691952169327,0.5237738380849498,0.05914359911488691,0.20658959499777665,0.6039086227195547,0.026575018671718686,-0.033872675476083386,-0.08013478463460488,0.7268673355629877,0.5860166077218831
calendar_assumed_replay,21:15,5,currency_year,KZT:2024,357,0.2661064425770308,0.30291702933881987,0.17376680189209945,0.5210267963466572,0.07116127195323793,0.1952915589667597,0.5793419937352983,0.0034074565259264444,-0.021524757074660256,-0.058315197388641105,0.7124548011249497,0.4826037788876695
calendar_assumed_replay,21:15,5,currency_year,KZT:2025,365,0.16712328767123288,0.26840332472120637,0.1257665110400546,0.41617658009435066,0.10377750381983561,0.14861523014898048,0.47796800222083363,0.09676514765664976,-0.022848719108925886,-0.061791422126482975,0.7429357204486626,0.4905080696027718
calendar_assumed_replay,21:15,5,currency_year,KZT:2026,238,0.3403361344537815,0.2698457542602686,0.18745180246401083,0.555500868807981,0.07413292635961535,0.23032912153317706,0.6554521516950803,0.07699518673894556,-0.042877319069166225,-0.09995128288709931,0.7661398128489423,0.6689104653723058
calendar_assumed_replay,21:15,5,currency_year,TJS:2024,357,0.3641456582633053,0.3528558398474017,0.2014252400379629,0.5813417808469258,0.0973663389434899,0.2417678786205856,0.6803813593905889,0.10144667221220094,-0.040342638582622714,-0.09903957854366308,0.7220603185360895,0.577695438231375
calendar_assumed_replay,21:15,5,currency_year,TJS:2025,365,0.29863013698630136,0.359988572201696,0.18572383182829616,0.5522938958747082,0.08894253676655632,0.21075914381910396,0.612987681121829,0.03474170165841872,-0.0250353119908078,-0.06069378524712077,0.6959934059633027,0.5543678998980609
calendar_assumed_replay,21:15,5,currency_year,TJS:2026,238,0.29831932773109243,0.3263014315601454,0.1845942229977697,0.5518394615646887,0.04349292607922206,0.21051499308847096,0.6124188523660195,0.03497838001625647,-0.02592077009070126,-0.06057939080133079,0.679767226111158,0.543762604886309
calendar_assumed_replay,21:15,5,currency_year,UZS:2024,357,0.3277310924369748,0.33660208917022894,0.19579169185628167,0.5742663752522823,0.05061568013577776,0.224512813366903,0.6428717636274374,0.06503210638587043,-0.02872112151062134,-0.06860538837515506,0.7011039886039886,0.5493614533228172
calendar_assumed_replay,21:15,5,currency_year,UZS:2025,365,0.2136986301369863,0.32368415144521095,0.1518146487078663,0.47583005614832874,0.11646919138103257,0.17053041011058137,0.5255455231504623,0.05018980519089633,-0.01871576140271508,-0.049715467002133584,0.7292950951487538,0.5185965671002052
calendar_assumed_replay,21:15,5,currency_year,UZS:2026,238,0.36134453781512604,0.28859269266034165,0.1961387445634656,0.5766881570955037,0.0879036416382568,0.2403592834635768,0.677285925741698,0.09800359010029008,-0.044220538900111184,-0.1005977686461943,0.738984088127295,0.6699157655567183
calendar_assumed_replay,22:15,5,ALL,ALL,4800,0.29020833333333335,0.32248924809271035,0.17879042808394202,0.535244135702065,0.03363554687276919,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.027976484984362837,-0.06906529683671891,0.7188622469974932,0.5315170714595852
calendar_assumed_replay,22:15,5,currency,AMD,960,0.296875,0.3304425672283376,0.18248590441483317,0.5429740832545391,0.04340218178936925,0.20991972464702033,0.6111606036278545,0.03356462242598712,-0.027433820232187156,-0.0681865203733154,0.7136322287199479,0.5304397606717586
calendar_assumed_replay,22:15,5,currency,KGS,960,0.2916666666666667,0.33163522649976207,0.18211676709544722,0.5431141449813631,0.040771803507398965,0.20753676931568815,0.6060149482910719,0.028356289092653808,-0.025420002220240934,-0.06290080330970882,0.7135661764705883,0.5214862924781283
calendar_assumed_replay,22:15,5,currency,KZT,960,0.246875,0.2815957109491072,0.15890943103284794,0.48970856750676467,0.042285063069390734,0.1862312255004242,0.5596677340390988,0.016435377574012866,-0.027321794467576266,-0.06995916653233408,0.7348775320832677,0.5060700626719912
calendar_assumed_replay,22:15,5,currency,TJS,960,0.3229166666666667,0.34898448374005836,0.19128274415036461,0.5629834162593926,0.0438515490041178,0.22222998803810218,0.6379086830989796,0.05960628909265381,-0.030947243887737563,-0.074925266839587,0.703955334987593,0.5520702826642679
calendar_assumed_replay,22:15,5,currency,UZS,960,0.29270833333333335,0.3197882520462865,0.17915729372621728,0.5374404665082653,0.027792484938020386,0.20791685784028943,0.6067951936369146,0.02939795575932047,-0.028759564114072156,-0.06935472712864932,0.7138140137002813,0.5444562967545108
calendar_assumed_replay,22:15,5,year,2024,1785,0.3378151260504202,0.3382482172365637,0.1950448777282812,0.568623196334019,0.058111122241520825,0.22932051544333643,0.6533348298174964,0.07511613999931582,-0.034275637715055235,-0.08471163348347732,0.7185940012290494,0.5572989642847501
calendar_assumed_replay,22:15,5,year,2025,1825,0.22356164383561644,0.322581724610218,0.1587713016914177,0.4919941442833279,0.09930812855956331,0.1752572555457447,0.5358418763440147,0.0403267914922662,-0.016485953854326996,-0.04384773206068682,0.724421243444449,0.48044281991739896
calendar_assumed_replay,22:15,5,year,2026,1190,0.32100840336134456,0.29870897114629885,0.18511035501773318,0.5515043131063989,0.03830096121359402,0.2212601439416166,0.6357741013731973,0.05766745564650855,-0.03614978892388343,-0.08426978826679843,0.7158811103623451,0.5964264614604926
calendar_assumed_replay,22:15,5,currency_year,AMD:2024,357,0.3585434173669468,0.34759203951678397,0.19426888725978828,0.5647387166669164,0.08439614998610451,0.2391082479823367,0.6745976386906286,0.09584443131584242,-0.04483936072254843,-0.10985892202371217,0.7426992358078603,0.6068080852834038
calendar_assumed_replay,22:15,5,currency_year,AMD:2025,365,0.22465753424657534,0.33079089153067315,0.169550014048122,0.5172882711213617,0.10661001342518116,0.1757711019032218,0.5369568310586323,0.03923090108130731,-0.006221087855099783,-0.01966855993727068,0.6894337671291907,0.4217711484129282
calendar_assumed_replay,22:15,5,currency_year,AMD:2026,238,0.31512605042016806,0.304184163962254,0.18465008554172646,0.5497192399788713,0.06970617364634389,0.21850772662508142,0.6298049543436347,0.0517851027053321,-0.033857641083354956,-0.08008571436476342,0.68719836400818,0.5781659738499219
calendar_assumed_replay,22:15,5,currency_year,KGS:2024,357,0.37254901960784315,0.3512740883095841,0.2099717675952738,0.6017423125573129,0.0798570944602302,0.24592207828009693,0.6894813936435282,0.10985003355673878,-0.03595031068482313,-0.08773908108621531,0.6949516648764769,0.5721899798381711
calendar_assumed_replay,22:15,5,currency_year,KGS:2025,365,0.2136986301369863,0.33004168315230337,0.16100150283274953,0.49838191817788996,0.11680034161359382,0.17061039174683604,0.5257513441683165,0.05018980519089633,-0.00960888891408651,-0.02736942599042652,0.7254087376038596,0.43850582141012084
calendar_assumed_replay,22:15,5,currency_year,KGS:2026,238,0.28991596638655465,0.30462081328848467,0.17271691952169327,0.5237738380849498,0.05914359911488691,0.20658959499777665,0.6039086227195547,0.026575018671718686,-0.033872675476083386,-0.08013478463460488,0.7268673355629877,0.5860166077218831
calendar_assumed_replay,22:15,5,currency_year,KZT:2024,357,0.2661064425770308,0.30291702933881987,0.17376680189209945,0.5210267963466572,0.07116127195323793,0.1952915589667597,0.5793419937352983,0.0034074565259264444,-0.021524757074660256,-0.058315197388641105,0.7124548011249497,0.4826037788876695
calendar_assumed_replay,22:15,5,currency_year,KZT:2025,365,0.16712328767123288,0.26840332472120637,0.1257665110400546,0.41617658009435066,0.10377750381983561,0.14861523014898048,0.47796800222083363,0.09676514765664976,-0.022848719108925886,-0.061791422126482975,0.7429357204486626,0.4905080696027718
calendar_assumed_replay,22:15,5,currency_year,KZT:2026,238,0.3403361344537815,0.2698457542602686,0.18745180246401083,0.555500868807981,0.07413292635961535,0.23032912153317706,0.6554521516950803,0.07699518673894556,-0.042877319069166225,-0.09995128288709931,0.7661398128489423,0.6689104653723058
calendar_assumed_replay,22:15,5,currency_year,TJS:2024,357,0.3641456582633053,0.3528558398474017,0.2014252400379629,0.5813417808469258,0.0973663389434899,0.2417678786205856,0.6803813593905889,0.10144667221220094,-0.040342638582622714,-0.09903957854366308,0.7220603185360895,0.577695438231375
calendar_assumed_replay,22:15,5,currency_year,TJS:2025,365,0.29863013698630136,0.359988572201696,0.18572383182829616,0.5522938958747082,0.08894253676655632,0.21075914381910396,0.612987681121829,0.03474170165841872,-0.0250353119908078,-0.06069378524712077,0.6959934059633027,0.5543678998980609
calendar_assumed_replay,22:15,5,currency_year,TJS:2026,238,0.29831932773109243,0.3263014315601454,0.1845942229977697,0.5518394615646887,0.04349292607922206,0.21051499308847096,0.6124188523660195,0.03497838001625647,-0.02592077009070126,-0.06057939080133079,0.679767226111158,0.543762604886309
calendar_assumed_replay,22:15,5,currency_year,UZS:2024,357,0.3277310924369748,0.33660208917022894,0.19579169185628167,0.5742663752522823,0.05061568013577776,0.224512813366903,0.6428717636274374,0.06503210638587043,-0.02872112151062134,-0.06860538837515506,0.7011039886039886,0.5493614533228172
calendar_assumed_replay,22:15,5,currency_year,UZS:2025,365,0.2136986301369863,0.32368415144521095,0.1518146487078663,0.47583005614832874,0.11646919138103257,0.17053041011058137,0.5255455231504623,0.05018980519089633,-0.01871576140271508,-0.049715467002133584,0.7292950951487538,0.5185965671002052
calendar_assumed_replay,22:15,5,currency_year,UZS:2026,238,0.36134453781512604,0.28859269266034165,0.1961387445634656,0.5766881570955037,0.0879036416382568,0.2403592834635768,0.677285925741698,0.09800359010029008,-0.044220538900111184,-0.1005977686461943,0.738984088127295,0.6699157655567183
calendar_assumed_replay,23:15,5,ALL,ALL,4800,0.29020833333333335,0.32248924809271035,0.17879042808394202,0.535244135702065,0.03363554687276919,0.20676691306830486,0.6043094325387839,0.02689795575932047,-0.027976484984362837,-0.06906529683671891,0.7188622469974932,0.5315170714595852
calendar_assumed_replay,23:15,5,currency,AMD,960,0.296875,0.3304425672283376,0.18248590441483317,0.5429740832545391,0.04340218178936925,0.20991972464702033,0.6111606036278545,0.03356462242598712,-0.027433820232187156,-0.0681865203733154,0.7136322287199479,0.5304397606717586
calendar_assumed_replay,23:15,5,currency,KGS,960,0.2916666666666667,0.33163522649976207,0.18211676709544722,0.5431141449813631,0.040771803507398965,0.20753676931568815,0.6060149482910719,0.028356289092653808,-0.025420002220240934,-0.06290080330970882,0.7135661764705883,0.5214862924781283
calendar_assumed_replay,23:15,5,currency,KZT,960,0.246875,0.2815957109491072,0.15890943103284794,0.48970856750676467,0.042285063069390734,0.1862312255004242,0.5596677340390988,0.016435377574012866,-0.027321794467576266,-0.06995916653233408,0.7348775320832677,0.5060700626719912
calendar_assumed_replay,23:15,5,currency,TJS,960,0.3229166666666667,0.34898448374005836,0.19128274415036461,0.5629834162593926,0.0438515490041178,0.22222998803810218,0.6379086830989796,0.05960628909265381,-0.030947243887737563,-0.074925266839587,0.703955334987593,0.5520702826642679
calendar_assumed_replay,23:15,5,currency,UZS,960,0.29270833333333335,0.3197882520462865,0.17915729372621728,0.5374404665082653,0.027792484938020386,0.20791685784028943,0.6067951936369146,0.02939795575932047,-0.028759564114072156,-0.06935472712864932,0.7138140137002813,0.5444562967545108
calendar_assumed_replay,23:15,5,year,2024,1785,0.3378151260504202,0.3382482172365637,0.1950448777282812,0.568623196334019,0.058111122241520825,0.22932051544333643,0.6533348298174964,0.07511613999931582,-0.034275637715055235,-0.08471163348347732,0.7185940012290494,0.5572989642847501
calendar_assumed_replay,23:15,5,year,2025,1825,0.22356164383561644,0.322581724610218,0.1587713016914177,0.4919941442833279,0.09930812855956331,0.1752572555457447,0.5358418763440147,0.0403267914922662,-0.016485953854326996,-0.04384773206068682,0.724421243444449,0.48044281991739896
calendar_assumed_replay,23:15,5,year,2026,1190,0.32100840336134456,0.29870897114629885,0.18511035501773318,0.5515043131063989,0.03830096121359402,0.2212601439416166,0.6357741013731973,0.05766745564650855,-0.03614978892388343,-0.08426978826679843,0.7158811103623451,0.5964264614604926
calendar_assumed_replay,23:15,5,currency_year,AMD:2024,357,0.3585434173669468,0.34759203951678397,0.19426888725978828,0.5647387166669164,0.08439614998610451,0.2391082479823367,0.6745976386906286,0.09584443131584242,-0.04483936072254843,-0.10985892202371217,0.7426992358078603,0.6068080852834038
calendar_assumed_replay,23:15,5,currency_year,AMD:2025,365,0.22465753424657534,0.33079089153067315,0.169550014048122,0.5172882711213617,0.10661001342518116,0.1757711019032218,0.5369568310586323,0.03923090108130731,-0.006221087855099783,-0.01966855993727068,0.6894337671291907,0.4217711484129282
calendar_assumed_replay,23:15,5,currency_year,AMD:2026,238,0.31512605042016806,0.304184163962254,0.18465008554172646,0.5497192399788713,0.06970617364634389,0.21850772662508142,0.6298049543436347,0.0517851027053321,-0.033857641083354956,-0.08008571436476342,0.68719836400818,0.5781659738499219
calendar_assumed_replay,23:15,5,currency_year,KGS:2024,357,0.37254901960784315,0.3512740883095841,0.2099717675952738,0.6017423125573129,0.0798570944602302,0.24592207828009693,0.6894813936435282,0.10985003355673878,-0.03595031068482313,-0.08773908108621531,0.6949516648764769,0.5721899798381711
calendar_assumed_replay,23:15,5,currency_year,KGS:2025,365,0.2136986301369863,0.33004168315230337,0.16100150283274953,0.49838191817788996,0.11680034161359382,0.17061039174683604,0.5257513441683165,0.05018980519089633,-0.00960888891408651,-0.02736942599042652,0.7254087376038596,0.43850582141012084
calendar_assumed_replay,23:15,5,currency_year,KGS:2026,238,0.28991596638655465,0.30462081328848467,0.17271691952169327,0.5237738380849498,0.05914359911488691,0.20658959499777665,0.6039086227195547,0.026575018671718686,-0.033872675476083386,-0.08013478463460488,0.7268673355629877,0.5860166077218831
calendar_assumed_replay,23:15,5,currency_year,KZT:2024,357,0.2661064425770308,0.30291702933881987,0.17376680189209945,0.5210267963466572,0.07116127195323793,0.1952915589667597,0.5793419937352983,0.0034074565259264444,-0.021524757074660256,-0.058315197388641105,0.7124548011249497,0.4826037788876695
calendar_assumed_replay,23:15,5,currency_year,KZT:2025,365,0.16712328767123288,0.26840332472120637,0.1257665110400546,0.41617658009435066,0.10377750381983561,0.14861523014898048,0.47796800222083363,0.09676514765664976,-0.022848719108925886,-0.061791422126482975,0.7429357204486626,0.4905080696027718
calendar_assumed_replay,23:15,5,currency_year,KZT:2026,238,0.3403361344537815,0.2698457542602686,0.18745180246401083,0.555500868807981,0.07413292635961535,0.23032912153317706,0.6554521516950803,0.07699518673894556,-0.042877319069166225,-0.09995128288709931,0.7661398128489423,0.6689104653723058
calendar_assumed_replay,23:15,5,currency_year,TJS:2024,357,0.3641456582633053,0.3528558398474017,0.2014252400379629,0.5813417808469258,0.0973663389434899,0.2417678786205856,0.6803813593905889,0.10144667221220094,-0.040342638582622714,-0.09903957854366308,0.7220603185360895,0.577695438231375
calendar_assumed_replay,23:15,5,currency_year,TJS:2025,365,0.29863013698630136,0.359988572201696,0.18572383182829616,0.5522938958747082,0.08894253676655632,0.21075914381910396,0.612987681121829,0.03474170165841872,-0.0250353119908078,-0.06069378524712077,0.6959934059633027,0.5543678998980609
calendar_assumed_replay,23:15,5,currency_year,TJS:2026,238,0.29831932773109243,0.3263014315601454,0.1845942229977697,0.5518394615646887,0.04349292607922206,0.21051499308847096,0.6124188523660195,0.03497838001625647,-0.02592077009070126,-0.06057939080133079,0.679767226111158,0.543762604886309
calendar_assumed_replay,23:15,5,currency_year,UZS:2024,357,0.3277310924369748,0.33660208917022894,0.19579169185628167,0.5742663752522823,0.05061568013577776,0.224512813366903,0.6428717636274374,0.06503210638587043,-0.02872112151062134,-0.06860538837515506,0.7011039886039886,0.5493614533228172
calendar_assumed_replay,23:15,5,currency_year,UZS:2025,365,0.2136986301369863,0.32368415144521095,0.1518146487078663,0.47583005614832874,0.11646919138103257,0.17053041011058137,0.5255455231504623,0.05018980519089633,-0.01871576140271508,-0.049715467002133584,0.7292950951487538,0.5185965671002052
calendar_assumed_replay,23:15,5,currency_year,UZS:2026,238,0.36134453781512604,0.28859269266034165,0.1961387445634656,0.5766881570955037,0.0879036416382568,0.2403592834635768,0.677285925741698,0.09800359010029008,-0.044220538900111184,-0.1005977686461943,0.738984088127295,0.6699157655567183
calendar_assumed_replay,00:15,10,ALL,ALL,4765,0.21322140608604406,0.24828092319908085,0.17227164366782413,0.5294488358192821,0.048675245606234714,0.1684044608101604,0.520242131357626,0.02252182364786509,0.0038671828576637424,0.009206704461656168,0.49867746884733566,0.21399568730339197
calendar_assumed_replay,00:15,10,currency,AMD,953,0.22245540398740818,0.26360526850933286,0.17657505524605002,0.5387348970446659,0.06498467661374666,0.17412307092087953,0.5336109409397763,0.03175582154922918,0.002451984325170492,0.005123956104889582,0.5136671504596033,0.23794270902346354
calendar_assumed_replay,00:15,10,currency,KGS,953,0.2088142707240294,0.2559091290564404,0.17103553939475288,0.5265419043437234,0.05549718333064864,0.16573866707955967,0.5140675332433206,0.01811468828585039,0.005296872315193213,0.012474371100402837,0.493455340362289,0.20743006940750852
calendar_assumed_replay,00:15,10,currency,KZT,953,0.18363064008394545,0.2196829408935212,0.1571093119386982,0.49697201734485275,0.06797768810531188,0.15006095808971653,0.47734375908004156,0.007068942354233554,0.00704835384898167,0.019628258264811183,0.43224017627616607,0.16793398871902954
calendar_assumed_replay,00:15,10,currency,TJS,953,0.24344176285414482,0.259595425103048,0.1866136659878424,0.560762979218833,0.01829957570959988,0.18709433006272114,0.563910915617822,0.05274218041596582,-0.00048066407487873386,-0.0031479363989890263,0.49389019082691665,0.2416114089561112
calendar_assumed_replay,00:15,10,currency,UZS,953,0.20776495278069254,0.2426118524330615,0.17002464577177703,0.5242323811443358,0.03665209234154175,0.16500527789792502,0.5122775079071689,0.01706537034251354,0.005019367873852015,0.01195487323716693,0.49052779450130446,0.2014428038573718
calendar_assumed_replay,00:15,10,year,2024,1785,0.26330532212885155,0.28973271618061985,0.20075546526205515,0.5922243637499457,0.04799889521975335,0.19943017108705188,0.5927813260285214,0.07323394980867448,0.0013252941750032665,-0.0005569622785757122,0.4525022247390988,0.24269046708513461
calendar_assumed_replay,00:15,10,year,2025,1825,0.13095890410958905,0.23656975293753502,0.12730901737869071,0.4283672071725901,0.105610848827946,0.11757421997155285,0.4015168258084516,0.06033349534962157,0.009734797407137868,0.026850381364138476,0.48576456124984835,0.12462749885935667
calendar_assumed_replay,00:15,10,year,2026,1155,0.2658008658008658,0.20272372428589797,0.1992960345180112,0.5921498357534629,0.06307714151496786,0.20077181724843518,0.5957323652448072,0.07506711539969924,-0.0014757827304239801,-0.0035825294913442995,0.5098968256407105,0.298029700406494
calendar_assumed_replay,00:15,10,currency_year,AMD:2024,357,0.2913165266106443,0.3081785692797764,0.21162634821840043,0.6150595734582166,0.0994379360561923,0.21677191204545077,0.633317110277659,0.10124515429046721,-0.005145563827050337,-0.01825753681944242,0.45462146549103066,0.28296489394055213
calendar_assumed_replay,00:15,10,currency_year,AMD:2025,365,0.13150684931506848,0.25285050379625895,0.1307241679761342,0.4373716023755654,0.12134365448119039,0.11791318229660773,0.4023089609617846,0.05978555014414211,0.012810985679526474,0.03506264141378079,0.4929679284963196,0.14818737755210093
calendar_assumed_replay,00:15,10,currency_year,AMD:2026,231,0.2597402597402597,0.21171271762285512,0.19485324685812871,0.5809413605710041,0.05789049247298607,0.1970277162299154,0.5869880848287063,0.06900650933909316,-0.002174469371786697,-0.006046724257702252,0.5211500974658869,0.3081471988478137
calendar_assumed_replay,00:15,10,currency_year,KGS:2024,357,0.28291316526610644,0.3010105021635264,0.21161424335812007,0.6158709306781037,0.043237687302738886,0.21166370013988636,0.621461349987497,0.09284179294592937,-4.945678176629387e-05,-0.005590419309393302,0.40064201732673266,0.24501392045322293
calendar_assumed_replay,00:15,10,currency_year,KGS:2025,365,0.1178082191780822,0.24467244135457228,0.12455701555108231,0.42400987079308194,0.12686422217649007,0.10947002345623284,0.3826075598582645,0.0734841802811284,0.015086992094849469,0.04140231093481744,0.39700996677740863,0.09399642243926358
calendar_assumed_replay,00:15,10,currency_year,KGS:2026,231,0.23809523809523808,0.20396194642419876,0.18176308869353072,0.5504974447965824,0.03413329167103936,0.18367294465522058,0.5558134107665865,0.04736148769407153,-0.0019098559616898547,-0.005315965970004166,0.5418388429752066,0.31307042124977236
calendar_assumed_replay,00:15,10,currency_year,KZT:2024,357,0.19327731092436976,0.269212441111659,0.16747092051188284,0.5202487136752254,0.07593513018728922,0.1560714653370007,0.49142836524307343,0.0032059386041926874,0.01139945517488214,0.028820348432151977,0.4231078904991949,0.18429036349164668
calendar_assumed_replay,00:15,10,currency_year,KZT:2025,365,0.10684931506849316,0.20039383501415806,0.10735860332610489,0.380793057406632,0.09354451994566496,0.10260510722869107,0.3664895541089188,0.08444308439071743,0.004753496097413823,0.014303503297713183,0.3939751455088878,0.0918914977692425
calendar_assumed_replay,00:15,10,currency_year,KZT:2026,231,0.29004329004329005,0.17361580698915904,0.21970634389960578,0.6445717566847126,0.116427483054131,0.21575634543601016,0.6307358820854846,0.0993095396421235,0.0039499984635956165,0.01383587459922797,0.504322897706589,0.3015994171999271
calendar_assumed_replay,00:15,10,currency_year,TJS:2024,357,0.29411764705882354,0.2821019803184452,0.21382496164475429,0.6206685315634889,0.047987267979766046,0.2184755764355528,0.6372723729340299,0.10404627473864647,-0.004650614790798507,-0.01660384137054105,0.4403250188964475,0.26846186356059165
calendar_assumed_replay,00:15,10,currency_year,TJS:2025,365,0.19452054794520549,0.25628644758295177,0.1624003708660561,0.5076891159167728,0.0617658996377463,0.15691005511185782,0.49344699824385585,0.0032281484859948972,0.005490315754198283,0.014242117672916943,0.4649803583405193,0.18780970461415766
calendar_assumed_replay,00:15,10,currency_year,TJS:2026,231,0.24242424242424243,0.2300410380162009,0.1828189481087708,0.5520429702067541,0.02382729505936753,0.18628980799330225,0.5618732081702525,0.05169049202307588,-0.003470859884531441,-0.009830237963498467,0.5409183673469388,0.32757271975553587
