scenario,clock,h,metric,block_dates,n_dates,mean_delta,ci_low,ci_high,probability_router_better
no_same_day_receipt,23:15,1,brier,50,966,-0.04640098808953196,-0.05690313160266436,-0.03613500755892609,1.0
no_same_day_receipt,23:15,1,benefit_mae,20,966,-6.749014111890996,-8.22661971021287,-5.334119904580262,1.0
no_same_day_receipt,23:15,1,benefit_mae,50,966,-6.749014111890996,-8.277786811229115,-5.265046470654021,1.0
no_same_day_receipt,00:15,3,brier,20,962,0.0024895098687258564,-0.006962620467559095,0.01304577599896613,0.313
no_same_day_receipt,00:15,3,brier,50,962,0.0024895098687258564,-0.007797201278210895,0.014438216426125843,0.34
no_same_day_receipt,00:15,3,benefit_mae,20,962,0.35437064480175173,-0.04846958077641233,0.8392221418479159,0.051
no_same_day_receipt,00:15,3,benefit_mae,50,962,0.35437064480175173,-0.03241129330267532,0.8057845969361895,0.041
no_same_day_receipt,06:00,3,brier,20,962,0.0024895098687258564,-0.006962620467559095,0.01304577599896613,0.313
no_same_day_receipt,06:00,3,brier,50,962,0.0024895098687258564,-0.007797201278210895,0.014438216426125843,0.34
no_same_day_receipt,06:00,3,benefit_mae,20,962,0.35437064480175173,-0.04846958077641233,0.8392221418479159,0.051
no_same_day_receipt,06:00,3,benefit_mae,50,962,0.35437064480175173,-0.03241129330267532,0.8057845969361895,0.041
no_same_day_receipt,09:15,3,brier,20,962,-0.012694577151227956,-0.022356481711235797,-0.0023607178091475485,0.991
no_same_day_receipt,09:15,3,brier,50,962,-0.012694577151227956,-0.024512677770332437,-0.001967593209160009,0.99
no_same_day_receipt,09:15,3,benefit_mae,20,962,0.35437064480175173,-0.04846958077641233,0.8392221418479159,0.051
no_same_day_receipt,09:15,3,benefit_mae,50,962,0.35437064480175173,-0.03241129330267532,0.8057845969361895,0.041
no_same_day_receipt,10:15,3,brier,20,962,-0.018929601216411705,-0.02895914152657242,-0.008043194942247804,1.0
no_same_day_receipt,10:15,3,brier,50,962,-0.018929601216411705,-0.03142161426893607,-0.006439765378566437,0.998
no_same_day_receipt,10:15,3,benefit_mae,20,962,0.35437064480175173,-0.04846958077641233,0.8392221418479159,0.051
no_same_day_receipt,10:15,3,benefit_mae,50,962,0.35437064480175173,-0.03241129330267532,0.8057845969361895,0.041
no_same_day_receipt,10:45,3,brier,20,962,-0.025179006411760203,-0.03585091773623887,-0.013822738440436164,1.0
no_same_day_receipt,10:45,3,brier,50,962,-0.025179006411760203,-0.03899879736785243,-0.012007706436954903,1.0
no_same_day_receipt,10:45,3,benefit_mae,20,962,-4.488164951619594,-5.88607385776543,-2.997308426500823,1.0
no_same_day_receipt,10:45,3,benefit_mae,50,962,-4.488164951619594,-6.231841085285137,-2.701685017308286,1.0
no_same_day_receipt,11:45,3,brier,20,962,-0.028262030279349756,-0.039340310867527116,-0.01653927605902701,1.0
no_same_day_receipt,11:45,3,brier,50,962,-0.028262030279349756,-0.042444824094141936,-0.01488227689729938,1.0
no_same_day_receipt,11:45,3,benefit_mae,20,962,-5.440259242104842,-6.9717223570706475,-3.8742337728246086,1.0
no_same_day_receipt,11:45,3,benefit_mae,50,962,-5.440259242104842,-7.281475903250709,-3.639266731283909,1.0
no_same_day_receipt,12:45,3,brier,20,962,-0.029664515919813995,-0.04116917251483943,-0.017649188646061808,1.0
no_same_day_receipt,12:45,3,brier,50,962,-0.029664515919813995,-0.043863753719880084,-0.016111035457830405,1.0
no_same_day_receipt,12:45,3,benefit_mae,20,962,-5.689717467584249,-7.262750276439599,-4.006094293529774,1.0
no_same_day_receipt,12:45,3,benefit_mae,50,962,-5.689717467584249,-7.571272723927348,-3.877196487483869,1.0
no_same_day_receipt,13:45,3,brier,20,962,-0.031012664316573207,-0.04273442818994709,-0.018407903032447454,1.0
no_same_day_receipt,13:45,3,brier,50,962,-0.031012664316573207,-0.0457464652560696,-0.017039336520879966,1.0
no_same_day_receipt,13:45,3,benefit_mae,20,962,-6.078907723146601,-7.652398441588574,-4.404813663645889,1.0
no_same_day_receipt,13:45,3,benefit_mae,50,962,-6.078907723146601,-8.042137569314644,-4.23710973582622,1.0
no_same_day_receipt,14:45,3,brier,20,962,-0.03224290715079554,-0.04391345483658472,-0.01922662710610176,1.0
no_same_day_receipt,14:45,3,brier,50,962,-0.03224290715079554,-0.04718759741794932,-0.018145414032555558,1.0
no_same_day_receipt,14:45,3,benefit_mae,20,962,-6.428386878414839,-8.042875713004143,-4.743032156604264,1.0
no_same_day_receipt,14:45,3,benefit_mae,50,962,-6.428386878414839,-8.50594229308987,-4.447797333100071,1.0
no_same_day_receipt,15:10,3,brier,20,962,-0.032804619176639474,-0.044520299662458844,-0.01963629227594156,1.0
no_same_day_receipt,15:10,3,brier,50,962,-0.032804619176639474,-0.04808861094206496,-0.01880939949037906,1.0
no_same_day_receipt,15:10,3,benefit_mae,20,962,-6.566229730493636,-8.199101703777677,-4.875002791670751,1.0
no_same_day_receipt,15:10,3,benefit_mae,50,962,-6.566229730493636,-8.676830069482076,-4.551771924218938,1.0
no_same_day_receipt,15:25,3,brier,20,962,-0.032911851973587515,-0.04474599526946171,-0.019656344881747088,1.0
no_same_day_receipt,15:25,3,brier,50,962,-0.032911851973587515,-0.04845812640147417,-0.018881749098881902,1.0
no_same_day_receipt,15:25,3,benefit_mae,20,962,-6.68361047639658,-8.301870765840917,-4.9977482159899225,1.0
no_same_day_receipt,15:25,3,benefit_mae,50,962,-6.68361047639658,-8.807602838729082,-4.662493068417732,1.0
no_same_day_receipt,15:45,3,brier,20,962,-0.033130220062316786,-0.04494275566859407,-0.019783350737206697,1.0
no_same_day_receipt,15:45,3,brier,50,962,-0.033130220062316786,-0.048750747214730335,-0.018961887647825977,1.0
no_same_day_receipt,15:45,3,benefit_mae,20,962,-6.762372409626894,-8.40476624289492,-5.059645325754804,1.0
no_same_day_receipt,15:45,3,benefit_mae,50,962,-6.762372409626894,-8.916457542209233,-4.732522781308233,1.0
no_same_day_receipt,16:45,3,brier,20,962,-0.03480395273159856,-0.046509803701201634,-0.02128831011796991,1.0
no_same_day_receipt,16:45,3,brier,50,962,-0.03480395273159856,-0.04997955772073197,-0.020519756283424454,1.0
no_same_day_receipt,16:45,3,benefit_mae,20,962,-8.431457145400495,-10.681504678456754,-6.238778020275267,1.0
no_same_day_receipt,16:45,3,benefit_mae,50,962,-8.431457145400495,-11.078054063995898,-5.838791179969509,1.0
no_same_day_receipt,17:45,3,brier,20,962,-0.03396602907458271,-0.04627427410770803,-0.020417434497068603,1.0
no_same_day_receipt,17:45,3,brier,50,962,-0.03396602907458271,-0.04963212891600668,-0.018975053324284778,1.0
no_same_day_receipt,17:45,3,benefit_mae,20,962,-8.216267585844491,-10.195659197057926,-6.301936166685443,1.0
no_same_day_receipt,17:45,3,benefit_mae,50,962,-8.216267585844491,-10.527588856010912,-6.0419965337343955,1.0
no_same_day_receipt,18:45,3,brier,20,962,-0.03396602907458271,-0.04627427410770803,-0.020417434497068603,1.0
no_same_day_receipt,18:45,3,brier,50,962,-0.03396602907458271,-0.04963212891600668,-0.018975053324284778,1.0
no_same_day_receipt,18:45,3,benefit_mae,20,962,-8.216267585844491,-10.195659197057926,-6.301936166685443,1.0
no_same_day_receipt,18:45,3,benefit_mae,50,962,-8.216267585844491,-10.527588856010912,-6.0419965337343955,1.0
no_same_day_receipt,19:15,3,brier,20,962,-0.03396602907458271,-0.04627427410770803,-0.020417434497068603,1.0
no_same_day_receipt,19:15,3,brier,50,962,-0.03396602907458271,-0.04963212891600668,-0.018975053324284778,1.0
no_same_day_receipt,19:15,3,benefit_mae,20,962,-8.216267585844491,-10.195659197057926,-6.301936166685443,1.0
no_same_day_receipt,19:15,3,benefit_mae,50,962,-8.216267585844491,-10.527588856010912,-6.0419965337343955,1.0
no_same_day_receipt,20:15,3,brier,20,962,-0.03396602907458271,-0.04627427410770803,-0.020417434497068603,1.0
no_same_day_receipt,20:15,3,brier,50,962,-0.03396602907458271,-0.04963212891600668,-0.018975053324284778,1.0
no_same_day_receipt,20:15,3,benefit_mae,20,962,-8.216267585844491,-10.195659197057926,-6.301936166685443,1.0
no_same_day_receipt,20:15,3,benefit_mae,50,962,-8.216267585844491,-10.527588856010912,-6.0419965337343955,1.0
no_same_day_receipt,21:15,3,brier,20,962,-0.03396602907458271,-0.04627427410770803,-0.020417434497068603,1.0
no_same_day_receipt,21:15,3,brier,50,962,-0.03396602907458271,-0.04963212891600668,-0.018975053324284778,1.0
no_same_day_receipt,21:15,3,benefit_mae,20,962,-8.216267585844491,-10.195659197057926,-6.301936166685443,1.0
no_same_day_receipt,21:15,3,benefit_mae,50,962,-8.216267585844491,-10.527588856010912,-6.0419965337343955,1.0
no_same_day_receipt,22:15,3,brier,20,962,-0.03396602907458271,-0.04627427410770803,-0.020417434497068603,1.0
no_same_day_receipt,22:15,3,brier,50,962,-0.03396602907458271,-0.04963212891600668,-0.018975053324284778,1.0
no_same_day_receipt,22:15,3,benefit_mae,20,962,-8.216267585844491,-10.195659197057926,-6.301936166685443,1.0
no_same_day_receipt,22:15,3,benefit_mae,50,962,-8.216267585844491,-10.527588856010912,-6.0419965337343955,1.0
no_same_day_receipt,23:15,3,brier,20,962,-0.03396602907458271,-0.04627427410770803,-0.020417434497068603,1.0
no_same_day_receipt,23:15,3,brier,50,962,-0.03396602907458271,-0.04963212891600668,-0.018975053324284778,1.0
no_same_day_receipt,23:15,3,benefit_mae,20,962,-8.216267585844491,-10.195659197057926,-6.301936166685443,1.0
no_same_day_receipt,23:15,3,benefit_mae,50,962,-8.216267585844491,-10.527588856010912,-6.0419965337343955,1.0
no_same_day_receipt,00:15,5,brier,20,960,0.005813364009138814,-0.003918372535904579,0.016729807792593216,0.139
no_same_day_receipt,00:15,5,brier,50,960,0.005813364009138814,-0.004380193942237705,0.016788215615664893,0.133
no_same_day_receipt,00:15,5,benefit_mae,20,960,0.34067971118519097,-0.20151321875410594,0.8687130629117983,0.123
no_same_day_receipt,00:15,5,benefit_mae,50,960,0.34067971118519097,-0.23333172551586412,0.9801527853792092,0.131
no_same_day_receipt,06:00,5,brier,20,960,0.005813364009138814,-0.003918372535904579,0.016729807792593216,0.139
no_same_day_receipt,06:00,5,brier,50,960,0.005813364009138814,-0.004380193942237705,0.016788215615664893,0.133
no_same_day_receipt,06:00,5,benefit_mae,20,960,0.34067971118519097,-0.20151321875410594,0.8687130629117983,0.123
no_same_day_receipt,06:00,5,benefit_mae,50,960,0.34067971118519097,-0.23333172551586412,0.9801527853792092,0.131
no_same_day_receipt,09:15,5,brier,20,960,0.005813364009138814,-0.003918372535904579,0.016729807792593216,0.139
no_same_day_receipt,09:15,5,brier,50,960,0.005813364009138814,-0.004380193942237705,0.016788215615664893,0.133
no_same_day_receipt,09:15,5,benefit_mae,20,960,0.34067971118519097,-0.20151321875410594,0.8687130629117983,0.123
no_same_day_receipt,09:15,5,benefit_mae,50,960,0.34067971118519097,-0.23333172551586412,0.9801527853792092,0.131
no_same_day_receipt,10:15,5,brier,20,960,-0.008984336661603356,-0.01890193306699654,0.0011494324820540784,0.963
no_same_day_receipt,10:15,5,brier,50,960,-0.008984336661603356,-0.020275914116397415,0.0033071622652221955,0.925
no_same_day_receipt,10:15,5,benefit_mae,20,960,0.34067971118519097,-0.20151321875410594,0.8687130629117983,0.123
no_same_day_receipt,10:15,5,benefit_mae,50,960,0.34067971118519097,-0.23333172551586412,0.9801527853792092,0.131
no_same_day_receipt,10:45,5,brier,20,960,-0.012729031354154423,-0.02317929952445202,-0.0031989162560901504,0.992
no_same_day_receipt,10:45,5,brier,50,960,-0.012729031354154423,-0.02408331800876382,-0.0004427871208749252,0.976
no_same_day_receipt,10:45,5,benefit_mae,20,960,-3.1049388196131407,-5.1071867829961155,-1.088197912607864,1.0
no_same_day_receipt,10:45,5,benefit_mae,50,960,-3.1049388196131407,-5.286551346269674,-0.6069733654299945,0.992
no_same_day_receipt,11:45,5,brier,20,960,-0.014692434993773117,-0.025611043107899387,-0.00484111880561176,0.995
no_same_day_receipt,11:45,5,brier,50,960,-0.014692434993773117,-0.026000211437928782,-0.0023521867034786326,0.989
no_same_day_receipt,11:45,5,benefit_mae,20,960,-3.7320514156641713,-5.706432891616983,-1.7493007658160753,1.0
no_same_day_receipt,11:45,5,benefit_mae,50,960,-3.7320514156641713,-5.785030628631416,-1.459658466258314,0.998
no_same_day_receipt,12:45,5,brier,20,960,-0.015902871528065774,-0.0273459202210623,-0.005628421172153971,0.998
no_same_day_receipt,12:45,5,brier,50,960,-0.015902871528065774,-0.02793613510330872,-0.0031828509360815934,0.994
no_same_day_receipt,12:45,5,benefit_mae,20,960,-3.9827638810786254,-5.994241905737031,-1.9903292095102776,1.0
no_same_day_receipt,12:45,5,benefit_mae,50,960,-3.9827638810786254,-6.046354313740046,-1.6699069906288002,0.998
no_same_day_receipt,13:45,5,brier,20,960,-0.017115759287305212,-0.029389537768859223,-0.006459214767574373,0.999
no_same_day_receipt,13:45,5,brier,50,960,-0.017115759287305212,-0.02931387092575825,-0.004130129312139716,0.996
no_same_day_receipt,13:45,5,benefit_mae,20,960,-4.743363726764583,-6.704071157058098,-2.693455407643775,1.0
no_same_day_receipt,13:45,5,benefit_mae,50,960,-4.743363726764583,-6.899644123521104,-2.3679210478604227,0.999
no_same_day_receipt,14:45,5,brier,20,960,-0.01818777134499128,-0.03067797796511302,-0.0072851538854511915,0.999
no_same_day_receipt,14:45,5,brier,50,960,-0.01818777134499128,-0.030644099947560774,-0.004536368319593068,0.998
no_same_day_receipt,14:45,5,benefit_mae,20,960,-5.023169562140633,-7.01184281620261,-2.9611476165306914,1.0
no_same_day_receipt,14:45,5,benefit_mae,50,960,-5.023169562140633,-7.296260265628975,-2.5971928466438916,0.999
no_same_day_receipt,15:10,5,brier,20,960,-0.018836179634388953,-0.03130156690744476,-0.007899420613082053,0.999
no_same_day_receipt,15:10,5,brier,50,960,-0.018836179634388953,-0.0315360470367606,-0.004952017252974817,0.999
no_same_day_receipt,15:10,5,benefit_mae,20,960,-5.171603436652205,-7.17557106272272,-3.09269189139448,1.0
no_same_day_receipt,15:10,5,benefit_mae,50,960,-5.171603436652205,-7.4888117669619385,-2.7137143012643783,0.999
no_same_day_receipt,15:25,5,brier,20,960,-0.019067141485238567,-0.03164324809630816,-0.008164520353435565,0.999
no_same_day_receipt,15:25,5,brier,50,960,-0.019067141485238567,-0.03194044860388382,-0.005096830452466892,0.998
no_same_day_receipt,15:25,5,benefit_mae,20,960,-5.257792620251878,-7.253077677471445,-3.2016628989477884,1.0
no_same_day_receipt,15:25,5,benefit_mae,50,960,-5.257792620251878,-7.5756564695604025,-2.7944307968449613,1.0
no_same_day_receipt,15:45,5,brier,20,960,-0.019218937569455575,-0.031852144132042445,-0.00827430382876777,0.999
no_same_day_receipt,15:45,5,brier,50,960,-0.019218937569455575,-0.032138728419235624,-0.005189565753529712,0.998
no_same_day_receipt,15:45,5,benefit_mae,20,960,-5.309507946439498,-7.3016881360816,-3.256140844998754,1.0
no_same_day_receipt,15:45,5,benefit_mae,50,960,-5.309507946439498,-7.644656919672345,-2.833578928176292,1.0
no_same_day_receipt,16:45,5,brier,20,960,-0.0206065810965166,-0.03286294223256175,-0.00947738226548429,0.999
no_same_day_receipt,16:45,5,brier,50,960,-0.0206065810965166,-0.03355859261231175,-0.007008857758345967,1.0
no_same_day_receipt,16:45,5,benefit_mae,20,960,-6.851305281076992,-9.002893794170364,-4.734297115509587,1.0
no_same_day_receipt,16:45,5,benefit_mae,50,960,-6.851305281076992,-9.41897738336667,-4.334694794856041,1.0
no_same_day_receipt,17:45,5,brier,20,960,-0.019965321707630768,-0.03188820236145474,-0.008928746129676155,0.999
no_same_day_receipt,17:45,5,brier,50,960,-0.019965321707630768,-0.03329502087930566,-0.005587158649936005,0.998
no_same_day_receipt,17:45,5,benefit_mae,20,960,-6.402060878630275,-8.437981822534475,-4.222943811581718,1.0
no_same_day_receipt,17:45,5,benefit_mae,50,960,-6.402060878630275,-8.969783656837887,-3.877710877589638,1.0
no_same_day_receipt,18:45,5,brier,20,960,-0.019965321707630768,-0.03188820236145474,-0.008928746129676155,0.999
no_same_day_receipt,18:45,5,brier,50,960,-0.019965321707630768,-0.03329502087930566,-0.005587158649936005,0.998
no_same_day_receipt,18:45,5,benefit_mae,20,960,-6.402060878630275,-8.437981822534475,-4.222943811581718,1.0
no_same_day_receipt,18:45,5,benefit_mae,50,960,-6.402060878630275,-8.969783656837887,-3.877710877589638,1.0
no_same_day_receipt,19:15,5,brier,20,960,-0.019965321707630768,-0.03188820236145474,-0.008928746129676155,0.999
no_same_day_receipt,19:15,5,brier,50,960,-0.019965321707630768,-0.03329502087930566,-0.005587158649936005,0.998
no_same_day_receipt,19:15,5,benefit_mae,20,960,-6.402060878630275,-8.437981822534475,-4.222943811581718,1.0
no_same_day_receipt,19:15,5,benefit_mae,50,960,-6.402060878630275,-8.969783656837887,-3.877710877589638,1.0
no_same_day_receipt,20:15,5,brier,20,960,-0.019965321707630768,-0.03188820236145474,-0.008928746129676155,0.999
no_same_day_receipt,20:15,5,brier,50,960,-0.019965321707630768,-0.03329502087930566,-0.005587158649936005,0.998
no_same_day_receipt,20:15,5,benefit_mae,20,960,-6.402060878630275,-8.437981822534475,-4.222943811581718,1.0
no_same_day_receipt,20:15,5,benefit_mae,50,960,-6.402060878630275,-8.969783656837887,-3.877710877589638,1.0
no_same_day_receipt,21:15,5,brier,20,960,-0.019965321707630768,-0.03188820236145474,-0.008928746129676155,0.999
no_same_day_receipt,21:15,5,brier,50,960,-0.019965321707630768,-0.03329502087930566,-0.005587158649936005,0.998
no_same_day_receipt,21:15,5,benefit_mae,20,960,-6.402060878630275,-8.437981822534475,-4.222943811581718,1.0
no_same_day_receipt,21:15,5,benefit_mae,50,960,-6.402060878630275,-8.969783656837887,-3.877710877589638,1.0
no_same_day_receipt,22:15,5,brier,20,960,-0.019965321707630768,-0.03188820236145474,-0.008928746129676155,0.999
no_same_day_receipt,22:15,5,brier,50,960,-0.019965321707630768,-0.03329502087930566,-0.005587158649936005,0.998
no_same_day_receipt,22:15,5,benefit_mae,20,960,-6.402060878630275,-8.437981822534475,-4.222943811581718,1.0
no_same_day_receipt,22:15,5,benefit_mae,50,960,-6.402060878630275,-8.969783656837887,-3.877710877589638,1.0
no_same_day_receipt,23:15,5,brier,20,960,-0.019965321707630768,-0.03188820236145474,-0.008928746129676155,0.999
no_same_day_receipt,23:15,5,brier,50,960,-0.019965321707630768,-0.03329502087930566,-0.005587158649936005,0.998
no_same_day_receipt,23:15,5,benefit_mae,20,960,-6.402060878630275,-8.437981822534475,-4.222943811581718,1.0
no_same_day_receipt,23:15,5,benefit_mae,50,960,-6.402060878630275,-8.969783656837887,-3.877710877589638,1.0
no_same_day_receipt,00:15,10,brier,20,953,0.003867182857663735,-0.004035136064299251,0.011985563759519193,0.167
no_same_day_receipt,00:15,10,brier,50,953,0.003867182857663735,-0.0048980546782962445,0.011578075258218485,0.172
no_same_day_receipt,00:15,10,benefit_mae,20,953,0.972951891019986,-0.18579472376745781,2.2312978750727606,0.056
no_same_day_receipt,00:15,10,benefit_mae,50,953,0.972951891019986,-0.4643930585906645,2.5421442947247446,0.091
no_same_day_receipt,06:00,10,brier,20,953,0.003867182857663735,-0.004035136064299251,0.011985563759519193,0.167
no_same_day_receipt,06:00,10,brier,50,953,0.003867182857663735,-0.0048980546782962445,0.011578075258218485,0.172
no_same_day_receipt,06:00,10,benefit_mae,20,953,0.972951891019986,-0.18579472376745781,2.2312978750727606,0.056
no_same_day_receipt,06:00,10,benefit_mae,50,953,0.972951891019986,-0.4643930585906645,2.5421442947247446,0.091
no_same_day_receipt,09:15,10,brier,20,953,0.003867182857663735,-0.004035136064299251,0.011985563759519193,0.167
no_same_day_receipt,09:15,10,brier,50,953,0.003867182857663735,-0.0048980546782962445,0.011578075258218485,0.172
no_same_day_receipt,09:15,10,benefit_mae,20,953,0.972951891019986,-0.18579472376745781,2.2312978750727606,0.056
no_same_day_receipt,09:15,10,benefit_mae,50,953,0.972951891019986,-0.4643930585906645,2.5421442947247446,0.091
no_same_day_receipt,10:15,10,brier,20,953,-0.004165902188714275,-0.012035581867893523,0.0031423446437274793,0.883
no_same_day_receipt,10:15,10,brier,50,953,-0.004165902188714275,-0.013538283628581511,0.004969725804575594,0.821
no_same_day_receipt,10:15,10,benefit_mae,20,953,0.972951891019986,-0.18579472376745781,2.2312978750727606,0.056
no_same_day_receipt,10:15,10,benefit_mae,50,953,0.972951891019986,-0.4643930585906645,2.5421442947247446,0.091
no_same_day_receipt,10:45,10,brier,20,953,-0.006433208363593196,-0.015234246283049048,0.0016009350851695356,0.938
no_same_day_receipt,10:45,10,brier,50,953,-0.006433208363593196,-0.016811581541691385,0.002991348088032527,0.905
no_same_day_receipt,10:45,10,benefit_mae,20,953,-3.2999344162976767,-7.016864869238369,0.4357185246101421,0.949
no_same_day_receipt,10:45,10,benefit_mae,50,953,-3.2999344162976767,-7.3476296279407745,1.6296469081974492,0.907
no_same_day_receipt,11:45,10,brier,20,953,-0.0072816594581244535,-0.016525445924954873,0.0010681070542225423,0.951
no_same_day_receipt,11:45,10,brier,50,953,-0.0072816594581244535,-0.01812933883441232,0.0023541803818747493,0.926
no_same_day_receipt,11:45,10,benefit_mae,20,953,-3.9449630559511872,-7.5625494450948905,-0.22625394078288014,0.981
no_same_day_receipt,11:45,10,benefit_mae,50,953,-3.9449630559511872,-7.788228722548702,0.9169492100806657,0.951
no_same_day_receipt,12:45,10,brier,20,953,-0.008287515582114713,-0.01774892072524225,0.000378537490724918,0.965
no_same_day_receipt,12:45,10,brier,50,953,-0.008287515582114713,-0.019751113353531514,0.0017753995162669608,0.948
no_same_day_receipt,12:45,10,benefit_mae,20,953,-4.233369331487552,-7.818157566718221,-0.44386914836133295,0.984
no_same_day_receipt,12:45,10,benefit_mae,50,953,-4.233369331487552,-8.070673937929117,0.5829381935194455,0.962
no_same_day_receipt,13:45,10,brier,20,953,-0.009170825824452847,-0.018794850009081248,-0.00014689980372016174,0.979
no_same_day_receipt,13:45,10,brier,50,953,-0.009170825824452847,-0.020920794816793865,0.0012982164429391737,0.965
no_same_day_receipt,13:45,10,benefit_mae,20,953,-4.53252370230489,-8.155680757691512,-0.7567703544152659,0.991
no_same_day_receipt,13:45,10,benefit_mae,50,953,-4.53252370230489,-8.351053243842891,0.29138992979011563,0.967
no_same_day_receipt,14:45,10,brier,20,953,-0.010119714225700033,-0.020067905638138067,-0.0010500044194671023,0.988
no_same_day_receipt,14:45,10,brier,50,953,-0.010119714225700033,-0.02239471768298145,0.0008994117437111528,0.967
no_same_day_receipt,14:45,10,benefit_mae,20,953,-4.683744093446213,-8.255827551028382,-0.9130332999111843,0.992
no_same_day_receipt,14:45,10,benefit_mae,50,953,-4.683744093446213,-8.52092649465052,0.1229884954383369,0.968
no_same_day_receipt,15:10,10,brier,20,953,-0.010843877152957645,-0.021171832713908826,-0.001421051121822853,0.99
no_same_day_receipt,15:10,10,brier,50,953,-0.010843877152957645,-0.023432453307409024,0.0003183124219983856,0.972
no_same_day_receipt,15:10,10,benefit_mae,20,953,-4.837499343482004,-8.38222495980935,-1.0566637591473653,0.993
no_same_day_receipt,15:10,10,benefit_mae,50,953,-4.837499343482004,-8.669147464005452,-0.04945715635662444,0.977
no_same_day_receipt,15:25,10,brier,20,953,-0.011066681186993594,-0.02146437727562541,-0.0015881795219358863,0.99
no_same_day_receipt,15:25,10,brier,50,953,-0.011066681186993594,-0.023740616569127206,9.838389339647186e-05,0.974
no_same_day_receipt,15:25,10,benefit_mae,20,953,-4.9043506774367565,-8.441738930365647,-1.1605208778956582,0.993
no_same_day_receipt,15:25,10,benefit_mae,50,953,-4.9043506774367565,-8.715643349696796,-0.15009618349094705,0.979
no_same_day_receipt,15:45,10,brier,20,953,-0.011117250065055116,-0.021593878414266673,-0.0016150478996068347,0.989
no_same_day_receipt,15:45,10,brier,50,953,-0.011117250065055116,-0.023866754878083662,7.613947562779462e-05,0.974
no_same_day_receipt,15:45,10,benefit_mae,20,953,-4.95874924924089,-8.462786469136097,-1.2166865452748656,0.993
no_same_day_receipt,15:45,10,benefit_mae,50,953,-4.95874924924089,-8.752916666751739,-0.19404254966906653,0.98
no_same_day_receipt,16:45,10,brier,20,953,-0.011431254046169863,-0.021744479736323128,-0.0018481534536358654,0.992
no_same_day_receipt,16:45,10,brier,50,953,-0.011431254046169863,-0.02437877950598696,-0.00021105831823119907,0.978
no_same_day_receipt,16:45,10,benefit_mae,20,953,-5.373597929547915,-8.693400105862354,-1.7269948610684747,0.996
no_same_day_receipt,16:45,10,benefit_mae,50,953,-5.373597929547915,-8.992644463830903,-0.8600737512551238,0.987
no_same_day_receipt,17:45,10,brier,20,953,-0.011277385163240486,-0.021586054098469153,-0.002065523538639701,0.992
no_same_day_receipt,17:45,10,brier,50,953,-0.011277385163240486,-0.024012649231732932,-0.00027937579244850824,0.977
no_same_day_receipt,17:45,10,benefit_mae,20,953,-5.6501186420871115,-9.174732116969835,-1.85655815691926,0.999
no_same_day_receipt,17:45,10,benefit_mae,50,953,-5.6501186420871115,-9.546509999094281,-0.9354559427995991,0.989
no_same_day_receipt,18:45,10,brier,20,953,-0.011277385163240486,-0.021586054098469153,-0.002065523538639701,0.992
no_same_day_receipt,18:45,10,brier,50,953,-0.011277385163240486,-0.024012649231732932,-0.00027937579244850824,0.977
no_same_day_receipt,18:45,10,benefit_mae,20,953,-5.6501186420871115,-9.174732116969835,-1.85655815691926,0.999
no_same_day_receipt,18:45,10,benefit_mae,50,953,-5.6501186420871115,-9.546509999094281,-0.9354559427995991,0.989
no_same_day_receipt,19:15,10,brier,20,953,-0.011277385163240486,-0.021586054098469153,-0.002065523538639701,0.992
no_same_day_receipt,19:15,10,brier,50,953,-0.011277385163240486,-0.024012649231732932,-0.00027937579244850824,0.977
no_same_day_receipt,19:15,10,benefit_mae,20,953,-5.6501186420871115,-9.174732116969835,-1.85655815691926,0.999
no_same_day_receipt,19:15,10,benefit_mae,50,953,-5.6501186420871115,-9.546509999094281,-0.9354559427995991,0.989
no_same_day_receipt,20:15,10,brier,20,953,-0.011277385163240486,-0.021586054098469153,-0.002065523538639701,0.992
no_same_day_receipt,20:15,10,brier,50,953,-0.011277385163240486,-0.024012649231732932,-0.00027937579244850824,0.977
no_same_day_receipt,20:15,10,benefit_mae,20,953,-5.6501186420871115,-9.174732116969835,-1.85655815691926,0.999
no_same_day_receipt,20:15,10,benefit_mae,50,953,-5.6501186420871115,-9.546509999094281,-0.9354559427995991,0.989
no_same_day_receipt,21:15,10,brier,20,953,-0.011277385163240486,-0.021586054098469153,-0.002065523538639701,0.992
no_same_day_receipt,21:15,10,brier,50,953,-0.011277385163240486,-0.024012649231732932,-0.00027937579244850824,0.977
no_same_day_receipt,21:15,10,benefit_mae,20,953,-5.6501186420871115,-9.174732116969835,-1.85655815691926,0.999
no_same_day_receipt,21:15,10,benefit_mae,50,953,-5.6501186420871115,-9.546509999094281,-0.9354559427995991,0.989
no_same_day_receipt,22:15,10,brier,20,953,-0.011277385163240486,-0.021586054098469153,-0.002065523538639701,0.992
no_same_day_receipt,22:15,10,brier,50,953,-0.011277385163240486,-0.024012649231732932,-0.00027937579244850824,0.977
no_same_day_receipt,22:15,10,benefit_mae,20,953,-5.6501186420871115,-9.174732116969835,-1.85655815691926,0.999
no_same_day_receipt,22:15,10,benefit_mae,50,953,-5.6501186420871115,-9.546509999094281,-0.9354559427995991,0.989
no_same_day_receipt,23:15,10,brier,20,953,-0.011277385163240486,-0.021586054098469153,-0.002065523538639701,0.992
no_same_day_receipt,23:15,10,brier,50,953,-0.011277385163240486,-0.024012649231732932,-0.00027937579244850824,0.977
