scenario,clock,h,slice,group,n_probability,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,n_benefit,mean_actual_bps,mean_predicted_bps,mae,rmse,bias,spearman,baseline_mae,baseline_rmse,mae_delta,rmse_delta,brier_ci_high,benefit_mae_ci_high,probability_supported,benefit_supported,flag_high_ece,flag_low_auc,flag_small_n,flag_probability_not_supported,flag_benefit_not_supported
calendar_assumed_replay,10:15,3,ALL,ALL,4810,0.35550935550935553,0.3699201027046744,0.21108250509561316,0.607936513527744,0.043168544939788334,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.018929601216411684,-0.0448498860738763,0.676276740237691,0.5020395212274068,4810,-0.6783417112467323,0.3563213307707431,92.32636409891799,124.7531613651086,1.034663042017475,-0.10423060248593347,91.97199345411623,124.41646813437511,0.3543706448017616,0.3366932307334878,-0.0065063767704729575,0.8317053630570079,True,False,False,False,False,False,True
calendar_assumed_replay,10:45,3,ALL,ALL,4810,0.35550935550935553,0.37261407847846656,0.20483309990026463,0.5920352213578935,0.0381618508863971,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.025179006411760213,-0.06075117824372678,0.697689775514054,0.5381094743358599,4810,-0.6783417112467323,2.913413962329522,87.48382850249665,119.31195983800887,3.591755673576255,0.2829531505367225,91.97199345411623,124.41646813437511,-4.488164951619581,-5.104508296366234,-0.011825288276601403,-2.6874126383088224,True,True,False,False,False,False,False
calendar_assumed_replay,11:45,3,ALL,ALL,4810,0.35550935550935553,0.3721938286731496,0.20175007603267509,0.5837128704215299,0.04672416520195017,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.02826203027934976,-0.06907352918009046,0.7083172986229013,0.5565257148905213,4810,-0.6783417112467323,2.5643626754440243,86.5317342120114,118.21225945006084,3.242704386690757,0.3092835857160579,91.97199345411623,124.41646813437511,-5.44025924210483,-6.204208684314267,-0.015009082766206473,-3.6657072053569855,True,True,False,False,False,False,False
calendar_assumed_replay,12:45,3,ALL,ALL,4810,0.35550935550935553,0.37112204521739467,0.20034759039221084,0.5801726373925987,0.047994142255988866,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.029664515919814005,-0.0726137622090216,0.71291982644784,0.564495014088154,4810,-0.6783417112467323,2.625003830507953,86.28227598653199,118.01213981254182,3.3033455417546844,0.3206031986416694,91.97199345411623,124.41646813437511,-5.689717467584245,-6.40432832183329,-0.015793329306248997,-3.8557251728209145,True,True,False,False,False,False,False
calendar_assumed_replay,13:45,3,ALL,ALL,4810,0.35550935550935553,0.37163210456003604,0.19899944199545164,0.5769676414186229,0.04421735785830092,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.031012664316573207,-0.07581875818299744,0.7171727975853612,0.5685068819574877,4810,-0.6783417112467323,2.7901597719487405,85.89308573096964,117.55981980318921,3.468501483195473,0.33109777243826916,91.97199345411623,124.41646813437511,-6.078907723146585,-6.856648331185895,-0.01695113255899329,-4.20906133443749,True,True,False,False,False,False,False
calendar_assumed_replay,14:45,3,ALL,ALL,4810,0.35550935550935553,0.37203678219819947,0.19776919916122931,0.5733212805484131,0.04242497277517178,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.03224290715079553,-0.07946511905320719,0.7193324844368987,0.575460263145587,4810,-0.6783417112467323,2.7281422988025326,85.5436065757014,117.21174821109581,3.4064840100492653,0.34186375543326075,91.97199345411623,124.41646813437511,-6.428386878414827,-7.204719923279299,-0.01836027976561752,-4.449427127718407,True,True,False,False,False,False,False
calendar_assumed_replay,15:10,3,ALL,ALL,4810,0.35550935550935553,0.3721119027370871,0.19720748713538538,0.5718913174066842,0.043769303528166485,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.03280461917663946,-0.08089508219493613,0.7213964346349746,0.577477164736849,4810,-0.6783417112467323,2.7259199745286393,85.4057637236226,117.09667257305918,3.4042616857753747,0.3457648940679647,91.97199345411623,124.41646813437511,-6.566229730493632,-7.319795561315928,-0.0187104913987636,-4.559205465735102,True,True,False,False,False,False,False
calendar_assumed_replay,15:25,3,ALL,ALL,4810,0.35550935550935553,0.3719989386149724,0.1971002543384373,0.57140727540739,0.045028809473585785,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.032911851973587536,-0.08137912419423032,0.7215562158083381,0.5778483835729724,4810,-0.6783417112467323,2.6968633845003636,85.28838297771966,117.0006287281282,3.375205095747095,0.3492069725163704,91.97199345411623,124.41646813437511,-6.6836104763965665,-7.415839406246903,-0.018828458773628556,-4.686876605961972,True,True,False,False,False,False,False
calendar_assumed_replay,15:45,3,ALL,ALL,4810,0.35550935550935553,0.372265062493692,0.19688188624970807,0.5708422927030874,0.04512830848912999,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.03313022006231678,-0.08194410689853293,0.7220423504999056,0.5787284356950784,4810,-0.6783417112467323,2.7711085593492726,85.20962104448935,116.90688647718542,3.4494502705960057,0.3524554897723922,91.97199345411623,124.41646813437511,-6.762372409626877,-7.509581657189685,-0.01903296067151834,-4.711729550341107,True,True,False,False,False,False,False
calendar_assumed_replay,16:45,3,ALL,ALL,4810,0.35550935550935553,0.37118420963472243,0.19520815358042629,0.5677491464555301,0.04758474402069305,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.03480395273159856,-0.08503725314609023,0.7293681380871533,0.584379478968798,4810,-0.6783417112467323,3.6810505811578427,83.54053630871574,115.0170222079322,4.359392292404575,0.38268620746657006,91.97199345411623,124.41646813437511,-8.431457145400486,-9.399445926442908,-0.020765149732237483,-5.970042163543064,True,True,False,False,False,False,False
calendar_assumed_replay,17:45,3,ALL,ALL,4810,0.35550935550935553,0.3710981545676806,0.1960460772374421,0.5697851532685331,0.04282997331223465,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.03396602907458274,-0.08300124633308725,0.7254673646481795,0.5808947419258136,4810,-0.6783417112467323,2.56122806225623,83.75572586827175,115.19277158757059,3.239569773502963,0.3825796624850845,91.97199345411623,124.41646813437511,-8.216267585844477,-9.223696546804518,-0.01959103409330971,-6.084507909000284,True,True,False,False,False,False,False
calendar_assumed_replay,18:45,3,ALL,ALL,4810,0.35550935550935553,0.37453402234235056,0.18925648109090273,0.5602596816750807,0.03222400317688012,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.04075562522112211,-0.09252671792653966,0.7435383889832107,0.6363318937250332,4810,-0.6783417112467323,-2.6498132816967077,67.02094481473623,91.8423580946161,-1.9714715704499741,0.6031351564385071,91.97199345411623,124.41646813437511,-24.951048639380005,-32.574110039759006,-0.02892654219962277,-19.693058323685957,True,True,False,False,False,False,False
calendar_assumed_replay,19:15,3,ALL,ALL,4810,0.35550935550935553,0.36949730507322015,0.18752981874531907,0.5546821619922331,0.03518538114975464,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.04248228756670577,-0.09810423760938725,0.7487419354838709,0.6420095823681791,4810,-0.6783417112467323,-4.151605748830632,66.17275795172161,90.88716165473711,-3.473264037583898,0.6134082481209183,91.97199345411623,124.41646813437511,-25.799235502394623,-33.529306479637995,-0.030632301284880478,-20.183324754782504,True,True,False,False,False,False,False
calendar_assumed_replay,20:15,3,ALL,ALL,4810,0.35550935550935553,0.36905292451792626,0.18817326970885473,0.5563835126238674,0.03253506596586807,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.041838836603170115,-0.0964028869777529,0.746314091680815,0.6403809349970487,4810,-0.6783417112467323,0.6879755326692161,65.81216494725155,90.68614202392683,1.3663172439159497,0.615285558878175,91.97199345411623,124.41646813437511,-26.159828506864685,-33.730326110448274,-0.030054841853334485,-21.00536146374548,True,True,False,False,False,False,False
calendar_assumed_replay,21:15,3,ALL,ALL,4810,0.35550935550935553,0.36905292451792626,0.18817326970885473,0.5563835126238674,0.03253506596586807,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.041838836603170115,-0.0964028869777529,0.746314091680815,0.6403809349970487,4810,-0.6783417112467323,0.003652586443726904,64.96127518730832,89.8629325083695,0.6819942976904599,0.6194349918260837,91.97199345411623,124.41646813437511,-27.010718266807913,-34.55353562600561,-0.030054841853334485,-21.456125063257524,True,True,False,False,False,False,False
calendar_assumed_replay,22:15,3,ALL,ALL,4810,0.35550935550935553,0.36905292451792626,0.18817326970885473,0.5563835126238674,0.03253506596586807,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.041838836603170115,-0.0964028869777529,0.746314091680815,0.6403809349970487,4810,-0.6783417112467323,0.635124650567604,65.26716469664616,90.0187077967517,1.3134663618143374,0.6191585766555882,91.97199345411623,124.41646813437511,-26.704828757470068,-34.39776033762341,-0.030054841853334485,-21.379212735520458,True,True,False,False,False,False,False
calendar_assumed_replay,23:15,3,ALL,ALL,4810,0.35550935550935553,0.36905292451792626,0.18817326970885473,0.5563835126238674,0.03253506596586807,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.041838836603170115,-0.0964028869777529,0.746314091680815,0.6403809349970487,4810,-0.6783417112467323,0.8479918895947404,65.1911045912752,90.01345210917445,1.526333600841473,0.6194324539039935,91.97199345411623,124.41646813437511,-26.780888862841024,-34.40301602520066,-0.030054841853334485,-21.439874875886037,True,True,False,False,False,False,False
calendar_assumed_replay,00:15,5,ALL,ALL,4800,0.29020833333333335,0.32162617975227664,0.21258027707744365,0.6160587235143622,0.043209202089176925,0.20676691306830486,0.6043094325387839,0.02689795575932047,0.005813364009138788,0.011749290975578308,0.5268018991346518,0.30379390741791923,4800,-0.39209947868700207,0.2532400054325592,110.14991598226901,146.9140003928839,0.6453394841195617,-0.11454206128954565,109.80923627108382,146.4063106241272,0.3406797111851887,0.5076897687567055,0.017019755923205603,0.9458847469809898,False,False,False,True,False,True,True
