scenario,clock,h,slice,group,bin,n,predicted_mean_bps,actual_mean_bps,calibration_gap_bps
calendar_assumed_replay,18:45,20,currency,UZS,2,94,-38.13827803550938,31.118646664019746,-69.25692469952912
calendar_assumed_replay,18:45,20,currency,UZS,3,94,-17.831657545867525,-87.2568795310629,69.42522198519538
calendar_assumed_replay,18:45,20,currency,UZS,4,94,-9.938287183309843,24.914940894227513,-34.85322807753735
calendar_assumed_replay,18:45,20,currency,UZS,5,93,3.3474866221349173,-3.415291172747837,6.762777794882754
calendar_assumed_replay,18:45,20,currency,UZS,6,94,19.042731492192793,-114.52475483931619,133.56748633150897
calendar_assumed_replay,18:45,20,currency,UZS,7,94,64.55055383150498,51.60007773497418,12.950476096530807
calendar_assumed_replay,18:45,20,currency,UZS,8,94,126.25064045472983,140.40570876796843,-14.155068313238601
calendar_assumed_replay,18:45,20,currency,UZS,9,94,258.89649970591285,70.50731215493833,188.3891875509745
calendar_assumed_replay,19:15,20,ALL,ALL,0,470,-193.1194609009686,-136.4289164330775,-56.6905444678911
calendar_assumed_replay,19:15,20,ALL,ALL,1,469,-78.721618034721,-96.0621929175101,17.3405748827891
calendar_assumed_replay,19:15,20,ALL,ALL,2,470,-29.263215867759325,63.599257951986345,-92.86247381974567
calendar_assumed_replay,19:15,20,ALL,ALL,3,469,-15.440809655259534,-77.84282616401988,62.40201650876035
calendar_assumed_replay,19:15,20,ALL,ALL,4,470,-4.5774472356425076,34.72088064132385,-39.29832787696636
calendar_assumed_replay,19:15,20,ALL,ALL,5,469,4.626437500667398,-55.91852925332919,60.54496675399659
calendar_assumed_replay,19:15,20,ALL,ALL,6,469,30.46335386803434,-74.09467036707616,104.55802423511051
calendar_assumed_replay,19:15,20,ALL,ALL,7,470,81.90051511231268,56.71451877722158,25.185996335091097
calendar_assumed_replay,19:15,20,ALL,ALL,8,469,148.10869375388415,88.99290357037034,59.11579018351381
calendar_assumed_replay,19:15,20,ALL,ALL,9,470,277.1999346196964,114.07924242462683,163.12069219506958
calendar_assumed_replay,19:15,20,currency,AMD,0,94,-172.61255355206652,-104.67488497041315,-67.93766858165337
calendar_assumed_replay,19:15,20,currency,AMD,1,94,-65.82731953513183,-79.58705958505608,13.759740049924247
calendar_assumed_replay,19:15,20,currency,AMD,2,94,-23.612198454803725,33.13255098240657,-56.744749437210295
calendar_assumed_replay,19:15,20,currency,AMD,3,94,-14.709889452031803,-52.3939443572103,37.6840549051785
calendar_assumed_replay,19:15,20,currency,AMD,4,94,-0.057219245339050054,4.236022673106017,-4.293241918445068
calendar_assumed_replay,19:15,20,currency,AMD,5,93,8.483725593344492,-32.734719048346356,41.21844464169085
calendar_assumed_replay,19:15,20,currency,AMD,6,94,41.370511019611044,-59.47864178023362,100.84915279984466
calendar_assumed_replay,19:15,20,currency,AMD,7,94,91.94070499295647,67.72167205244133,24.219032940515135
calendar_assumed_replay,19:15,20,currency,AMD,8,94,161.6129359394627,103.58713304223478,58.025802897227905
calendar_assumed_replay,19:15,20,currency,AMD,9,94,291.21797840314287,119.08213602721277,172.1358423759301
calendar_assumed_replay,19:15,20,currency,KGS,0,94,-187.80515918811534,-155.01134166754153,-32.79381752057381
calendar_assumed_replay,19:15,20,currency,KGS,1,94,-79.72744223890989,-104.20901723736942,24.481574998459536
calendar_assumed_replay,19:15,20,currency,KGS,2,94,-31.796371912135395,35.74356965275085,-67.53994156488625
calendar_assumed_replay,19:15,20,currency,KGS,3,94,-16.1490170333583,-64.3935665684683,48.244549535109996
calendar_assumed_replay,19:15,20,currency,KGS,4,94,-6.268654233823487,-21.22421721478276,14.955562980959275
calendar_assumed_replay,19:15,20,currency,KGS,5,93,4.172978954274935,-11.966835503279253,16.139814457554188
calendar_assumed_replay,19:15,20,currency,KGS,6,94,25.62105695128792,-59.76448086517358,85.3855378164615
calendar_assumed_replay,19:15,20,currency,KGS,7,94,74.63854951092075,59.56108508708511,15.077464423835643
calendar_assumed_replay,19:15,20,currency,KGS,8,94,143.18526965869287,47.66304983983761,95.52221981885526
calendar_assumed_replay,19:15,20,currency,KGS,9,94,265.13672060488227,132.47053930418056,132.6661813007017
calendar_assumed_replay,19:15,20,currency,KZT,0,94,-193.977350571288,-194.3637430438406,0.38639247255258624
calendar_assumed_replay,19:15,20,currency,KZT,1,94,-75.73909530512499,-126.65300429376764,50.913908988642646
calendar_assumed_replay,19:15,20,currency,KZT,2,94,-25.158439247820553,66.35057870596697,-91.50901795378752
calendar_assumed_replay,19:15,20,currency,KZT,3,94,-14.774013347120384,-80.47913717321312,65.70512382609273
calendar_assumed_replay,19:15,20,currency,KZT,4,94,-1.3095650113123476,-2.1559118551901912,0.8463468438778436
calendar_assumed_replay,19:15,20,currency,KZT,5,93,6.938930311947303,-91.92665091630525,98.86558122825255
calendar_assumed_replay,19:15,20,currency,KZT,6,94,38.196215257973705,-39.08653640871309,77.28275166668679
calendar_assumed_replay,19:15,20,currency,KZT,7,94,91.10136564126911,30.671227257760417,60.43013838350869
calendar_assumed_replay,19:15,20,currency,KZT,8,94,153.73115767022676,90.41296148899575,63.318196181231016
calendar_assumed_replay,19:15,20,currency,KZT,9,94,290.75487775604563,99.33389930247448,191.42097845357114
calendar_assumed_replay,19:15,20,currency,TJS,0,94,-185.1219408512509,-96.53553350424468,-88.58640734700623
calendar_assumed_replay,19:15,20,currency,TJS,1,94,-75.28371656338462,-83.95452935737626,8.670812793991644
calendar_assumed_replay,19:15,20,currency,TJS,2,94,-28.161437473981724,90.19797065376262,-118.35940812774435
calendar_assumed_replay,19:15,20,currency,TJS,3,94,-14.912171457013214,-38.711789471341206,23.79961801432799
calendar_assumed_replay,19:15,20,currency,TJS,4,94,-3.6236240909927226,43.14302136139836,-46.76664545239108
calendar_assumed_replay,19:15,20,currency,TJS,5,93,5.538404532253422,-22.950494929299712,28.48889946155313
calendar_assumed_replay,19:15,20,currency,TJS,6,94,35.07537344617072,-102.68776091273112,137.76313435890185
calendar_assumed_replay,19:15,20,currency,TJS,7,94,88.28927512164036,71.26668232352236,17.022592798117998
calendar_assumed_replay,19:15,20,currency,TJS,8,94,148.39667332543206,114.08367939408896,34.3129939313431
calendar_assumed_replay,19:15,20,currency,TJS,9,94,272.5659907185611,125.2938733410055,147.27211737755562
calendar_assumed_replay,19:15,20,currency,UZS,0,94,-221.83719976234823,-132.31396994951643,-89.5232298128318
calendar_assumed_replay,19:15,20,currency,UZS,1,94,-94.62046025100412,-87.36932923441499,-7.251131016589127
calendar_assumed_replay,19:15,20,currency,UZS,2,94,-41.53237312435494,-28.705171343984514,-12.827201780370427
calendar_assumed_replay,19:15,20,currency,UZS,3,94,-18.536641013747236,-34.9419477025563,16.405306688809063
calendar_assumed_replay,19:15,20,currency,UZS,4,94,-10.47761394973501,0.969360391456313,-11.446974341191323
calendar_assumed_replay,19:15,20,currency,UZS,5,93,2.801486484226487,32.1100041902542,-29.308517706027715
calendar_assumed_replay,19:15,20,currency,UZS,6,94,13.830454049443045,-138.34031862985572,152.17077267929875
calendar_assumed_replay,19:15,20,currency,UZS,7,94,59.385828974517395,67.09289823055823,-7.707069256040839
calendar_assumed_replay,19:15,20,currency,UZS,8,94,130.91582271297548,98.47256896553883,32.44325374743666
calendar_assumed_replay,19:15,20,currency,UZS,9,94,263.96108938129856,103.7467839717947,160.21430540950388
calendar_assumed_replay,20:15,20,ALL,ALL,0,470,-191.43539249320096,-132.51249701311346,-58.922895480087504
calendar_assumed_replay,20:15,20,ALL,ALL,1,469,-81.2179352277066,-106.29214766994698,25.07421244224038
calendar_assumed_replay,20:15,20,ALL,ALL,2,470,-30.748552748501435,30.033414163233335,-60.78196691173477
calendar_assumed_replay,20:15,20,ALL,ALL,3,469,-15.942592412011482,-43.557179381736496,27.614586969725014
calendar_assumed_replay,20:15,20,ALL,ALL,4,470,-5.964392938558564,28.692578872963473,-34.65697181152204
calendar_assumed_replay,20:15,20,ALL,ALL,5,469,4.37982942636733,-47.493061368963794,51.872890795331124
calendar_assumed_replay,20:15,20,ALL,ALL,6,469,29.103105970587304,-72.64597089269621,101.74907686328352
calendar_assumed_replay,20:15,20,ALL,ALL,7,470,82.2345531387605,71.28384927892324,10.950703859837262
calendar_assumed_replay,20:15,20,ALL,ALL,8,469,146.63906036758434,84.03415395538542,62.604906412198915
calendar_assumed_replay,20:15,20,ALL,ALL,9,470,278.8083788851323,106.27816894556047,172.53020993957182
calendar_assumed_replay,20:15,20,currency,AMD,0,94,-171.48882818261418,-82.36165741749583,-89.12717076511835
calendar_assumed_replay,20:15,20,currency,AMD,1,94,-68.54851707028712,-107.57560958269684,39.02709251240972
calendar_assumed_replay,20:15,20,currency,AMD,2,94,-23.407914263365278,19.275022337242586,-42.68293660060786
calendar_assumed_replay,20:15,20,currency,AMD,3,94,-14.741069107113162,-55.73550610541553,40.99443699830237
calendar_assumed_replay,20:15,20,currency,AMD,4,94,-0.5067930993423383,33.644931922779215,-34.15172502212155
calendar_assumed_replay,20:15,20,currency,AMD,5,93,7.579285675191575,-33.30606948919155,40.88535516438313
calendar_assumed_replay,20:15,20,currency,AMD,6,94,37.49420561490312,-59.563817594000206,97.05802320890334
calendar_assumed_replay,20:15,20,currency,AMD,7,94,93.14453863433044,71.935583483082,21.208955151248446
calendar_assumed_replay,20:15,20,currency,AMD,8,94,159.79447483979192,107.60927801975991,52.185196820032004
calendar_assumed_replay,20:15,20,currency,AMD,9,94,291.61802762995194,104.96203126589909,186.65599636405284
calendar_assumed_replay,20:15,20,currency,KGS,0,94,-185.00656332880618,-156.81165578427388,-28.1949075445323
calendar_assumed_replay,20:15,20,currency,KGS,1,94,-82.01329452062183,-107.81531340745067,25.802018886828847
calendar_assumed_replay,20:15,20,currency,KGS,2,94,-34.017629754928194,12.070822305058654,-46.08845205998685
calendar_assumed_replay,20:15,20,currency,KGS,3,94,-16.52131691302052,-78.23938733589657,61.718070422876046
calendar_assumed_replay,20:15,20,currency,KGS,4,94,-7.9865254565128465,36.226327747289325,-44.21285320380217
calendar_assumed_replay,20:15,20,currency,KGS,5,93,3.996875787995671,-8.767679416688011,12.764555204683683
calendar_assumed_replay,20:15,20,currency,KGS,6,94,23.413385307313398,-93.02228404794485,116.43566935525826
calendar_assumed_replay,20:15,20,currency,KGS,7,94,73.74803097080417,83.84383865958931,-10.095807688785143
calendar_assumed_replay,20:15,20,currency,KGS,8,94,141.9224927126551,53.58622303974308,88.33626967291201
calendar_assumed_replay,20:15,20,currency,KGS,9,94,267.83367041354023,117.83192664320215,150.00174377033807
calendar_assumed_replay,20:15,20,currency,KZT,0,94,-192.1567210413397,-184.9596826479853,-7.197038393354404
calendar_assumed_replay,20:15,20,currency,KZT,1,94,-77.73634796241618,-138.37868763240445,60.642339669988274
calendar_assumed_replay,20:15,20,currency,KZT,2,94,-26.65071300261938,58.94691138203806,-85.59762438465744
calendar_assumed_replay,20:15,20,currency,KZT,3,94,-14.962540933319033,-71.53925113790446,56.576710204585424
calendar_assumed_replay,20:15,20,currency,KZT,4,94,-2.840822487711192,-5.425598949796797,2.5847764620856046
calendar_assumed_replay,20:15,20,currency,KZT,5,93,6.403417737445781,-66.3529223308883,72.75634006833408
calendar_assumed_replay,20:15,20,currency,KZT,6,94,38.987731261849774,-66.0287925518793,105.01652381372908
calendar_assumed_replay,20:15,20,currency,KZT,7,94,91.63492219431292,49.583770925916404,42.05115126839652
calendar_assumed_replay,20:15,20,currency,KZT,8,94,152.9586840025615,85.69382358038526,67.26486042217626
calendar_assumed_replay,20:15,20,currency,KZT,9,94,292.2295551370208,90.83617336908466,201.39338176793612
calendar_assumed_replay,20:15,20,currency,TJS,0,94,-183.84877077097568,-91.77012523196474,-92.07864553901094
calendar_assumed_replay,20:15,20,currency,TJS,1,94,-77.70428354806661,-86.47820657100348,8.77392302293687
calendar_assumed_replay,20:15,20,currency,TJS,2,94,-29.30084365941394,61.08981823959911,-90.39066189901305
calendar_assumed_replay,20:15,20,currency,TJS,3,94,-15.825553980597387,-62.74809391260588,46.92253993200849
calendar_assumed_replay,20:15,20,currency,TJS,4,94,-5.165049110769232,102.10430619791207,-107.2693553086813
calendar_assumed_replay,20:15,20,currency,TJS,5,93,5.043180892734077,-38.67233194636615,43.71551283910023
calendar_assumed_replay,20:15,20,currency,TJS,6,94,33.68943050040056,-86.61637384480598,120.30580434520654
calendar_assumed_replay,20:15,20,currency,TJS,7,94,87.56706337582335,85.24379829401654,2.3232650818068095
calendar_assumed_replay,20:15,20,currency,TJS,8,94,147.04493257646737,103.79638189338294,43.24855068308443
calendar_assumed_replay,20:15,20,currency,TJS,9,94,273.88852978898836,113.02869219533247,160.8598375936559
calendar_assumed_replay,20:15,20,currency,UZS,0,94,-220.18530254382352,-148.65540495278563,-71.5298975910379
calendar_assumed_replay,20:15,20,currency,UZS,1,94,-98.32587715448481,-74.78914104690374,-23.536736107581078
calendar_assumed_replay,20:15,20,currency,UZS,2,94,-43.39638606153559,-17.016408414470497,-26.37997764706509
calendar_assumed_replay,20:15,20,currency,UZS,3,94,-19.90829044721593,-23.14889569187029,3.240605244654361
calendar_assumed_replay,20:15,20,currency,UZS,4,94,-12.079123139727765,-52.413063683524015,40.33394054379625
calendar_assumed_replay,20:15,20,currency,UZS,5,93,2.562219609936702,37.81918035945204,-35.256960749515336
calendar_assumed_replay,20:15,20,currency,UZS,6,94,14.18973693321009,-89.07501534051629,103.26475227372637
calendar_assumed_replay,20:15,20,currency,UZS,7,94,61.68342280221669,55.41503465859849,6.268388143618196
calendar_assumed_replay,20:15,20,currency,UZS,8,94,128.6505257981307,96.60730135167326,32.043224446457444
calendar_assumed_replay,20:15,20,currency,UZS,9,94,265.91665901061793,96.03802756631465,169.87863144430327
calendar_assumed_replay,21:15,20,ALL,ALL,0,470,-191.43539249320096,-132.51249701311346,-58.922895480087504
calendar_assumed_replay,21:15,20,ALL,ALL,1,469,-81.2179352277066,-106.29214766994698,25.07421244224038
calendar_assumed_replay,21:15,20,ALL,ALL,2,470,-30.748552748501435,30.033414163233335,-60.78196691173477
calendar_assumed_replay,21:15,20,ALL,ALL,3,469,-15.942592412011482,-43.557179381736496,27.614586969725014
calendar_assumed_replay,21:15,20,ALL,ALL,4,470,-5.964392938558564,28.692578872963473,-34.65697181152204
calendar_assumed_replay,21:15,20,ALL,ALL,5,469,4.37982942636733,-47.493061368963794,51.872890795331124
calendar_assumed_replay,21:15,20,ALL,ALL,6,469,29.103105970587304,-72.64597089269621,101.74907686328352
calendar_assumed_replay,21:15,20,ALL,ALL,7,470,82.2345531387605,71.28384927892324,10.950703859837262
calendar_assumed_replay,21:15,20,ALL,ALL,8,469,146.63906036758434,84.03415395538542,62.604906412198915
calendar_assumed_replay,21:15,20,ALL,ALL,9,470,278.8083788851323,106.27816894556047,172.53020993957182
calendar_assumed_replay,21:15,20,currency,AMD,0,94,-171.48882818261418,-82.36165741749583,-89.12717076511835
calendar_assumed_replay,21:15,20,currency,AMD,1,94,-68.54851707028712,-107.57560958269684,39.02709251240972
calendar_assumed_replay,21:15,20,currency,AMD,2,94,-23.407914263365278,19.275022337242586,-42.68293660060786
calendar_assumed_replay,21:15,20,currency,AMD,3,94,-14.741069107113162,-55.73550610541553,40.99443699830237
calendar_assumed_replay,21:15,20,currency,AMD,4,94,-0.5067930993423383,33.644931922779215,-34.15172502212155
calendar_assumed_replay,21:15,20,currency,AMD,5,93,7.579285675191575,-33.30606948919155,40.88535516438313
calendar_assumed_replay,21:15,20,currency,AMD,6,94,37.49420561490312,-59.563817594000206,97.05802320890334
calendar_assumed_replay,21:15,20,currency,AMD,7,94,93.14453863433044,71.935583483082,21.208955151248446
calendar_assumed_replay,21:15,20,currency,AMD,8,94,159.79447483979192,107.60927801975991,52.185196820032004
calendar_assumed_replay,21:15,20,currency,AMD,9,94,291.61802762995194,104.96203126589909,186.65599636405284
calendar_assumed_replay,21:15,20,currency,KGS,0,94,-185.00656332880618,-156.81165578427388,-28.1949075445323
calendar_assumed_replay,21:15,20,currency,KGS,1,94,-82.01329452062183,-107.81531340745067,25.802018886828847
calendar_assumed_replay,21:15,20,currency,KGS,2,94,-34.017629754928194,12.070822305058654,-46.08845205998685
calendar_assumed_replay,21:15,20,currency,KGS,3,94,-16.52131691302052,-78.23938733589657,61.718070422876046
calendar_assumed_replay,21:15,20,currency,KGS,4,94,-7.9865254565128465,36.226327747289325,-44.21285320380217
calendar_assumed_replay,21:15,20,currency,KGS,5,93,3.996875787995671,-8.767679416688011,12.764555204683683
calendar_assumed_replay,21:15,20,currency,KGS,6,94,23.413385307313398,-93.02228404794485,116.43566935525826
calendar_assumed_replay,21:15,20,currency,KGS,7,94,73.74803097080417,83.84383865958931,-10.095807688785143
calendar_assumed_replay,21:15,20,currency,KGS,8,94,141.9224927126551,53.58622303974308,88.33626967291201
calendar_assumed_replay,21:15,20,currency,KGS,9,94,267.83367041354023,117.83192664320215,150.00174377033807
calendar_assumed_replay,21:15,20,currency,KZT,0,94,-192.1567210413397,-184.9596826479853,-7.197038393354404
calendar_assumed_replay,21:15,20,currency,KZT,1,94,-77.73634796241618,-138.37868763240445,60.642339669988274
calendar_assumed_replay,21:15,20,currency,KZT,2,94,-26.65071300261938,58.94691138203806,-85.59762438465744
calendar_assumed_replay,21:15,20,currency,KZT,3,94,-14.962540933319033,-71.53925113790446,56.576710204585424
calendar_assumed_replay,21:15,20,currency,KZT,4,94,-2.840822487711192,-5.425598949796797,2.5847764620856046
calendar_assumed_replay,21:15,20,currency,KZT,5,93,6.403417737445781,-66.3529223308883,72.75634006833408
calendar_assumed_replay,21:15,20,currency,KZT,6,94,38.987731261849774,-66.0287925518793,105.01652381372908
calendar_assumed_replay,21:15,20,currency,KZT,7,94,91.63492219431292,49.583770925916404,42.05115126839652
calendar_assumed_replay,21:15,20,currency,KZT,8,94,152.9586840025615,85.69382358038526,67.26486042217626
calendar_assumed_replay,21:15,20,currency,KZT,9,94,292.2295551370208,90.83617336908466,201.39338176793612
calendar_assumed_replay,21:15,20,currency,TJS,0,94,-183.84877077097568,-91.77012523196474,-92.07864553901094
calendar_assumed_replay,21:15,20,currency,TJS,1,94,-77.70428354806661,-86.47820657100348,8.77392302293687
calendar_assumed_replay,21:15,20,currency,TJS,2,94,-29.30084365941394,61.08981823959911,-90.39066189901305
calendar_assumed_replay,21:15,20,currency,TJS,3,94,-15.825553980597387,-62.74809391260588,46.92253993200849
calendar_assumed_replay,21:15,20,currency,TJS,4,94,-5.165049110769232,102.10430619791207,-107.2693553086813
calendar_assumed_replay,21:15,20,currency,TJS,5,93,5.043180892734077,-38.67233194636615,43.71551283910023
calendar_assumed_replay,21:15,20,currency,TJS,6,94,33.68943050040056,-86.61637384480598,120.30580434520654
calendar_assumed_replay,21:15,20,currency,TJS,7,94,87.56706337582335,85.24379829401654,2.3232650818068095
calendar_assumed_replay,21:15,20,currency,TJS,8,94,147.04493257646737,103.79638189338294,43.24855068308443
calendar_assumed_replay,21:15,20,currency,TJS,9,94,273.88852978898836,113.02869219533247,160.8598375936559
calendar_assumed_replay,21:15,20,currency,UZS,0,94,-220.18530254382352,-148.65540495278563,-71.5298975910379
calendar_assumed_replay,21:15,20,currency,UZS,1,94,-98.32587715448481,-74.78914104690374,-23.536736107581078
calendar_assumed_replay,21:15,20,currency,UZS,2,94,-43.39638606153559,-17.016408414470497,-26.37997764706509
calendar_assumed_replay,21:15,20,currency,UZS,3,94,-19.90829044721593,-23.14889569187029,3.240605244654361
calendar_assumed_replay,21:15,20,currency,UZS,4,94,-12.079123139727765,-52.413063683524015,40.33394054379625
calendar_assumed_replay,21:15,20,currency,UZS,5,93,2.562219609936702,37.81918035945204,-35.256960749515336
calendar_assumed_replay,21:15,20,currency,UZS,6,94,14.18973693321009,-89.07501534051629,103.26475227372637
calendar_assumed_replay,21:15,20,currency,UZS,7,94,61.68342280221669,55.41503465859849,6.268388143618196
calendar_assumed_replay,21:15,20,currency,UZS,8,94,128.6505257981307,96.60730135167326,32.043224446457444
calendar_assumed_replay,21:15,20,currency,UZS,9,94,265.91665901061793,96.03802756631465,169.87863144430327
calendar_assumed_replay,22:15,20,ALL,ALL,0,470,-191.43539249320096,-132.51249701311346,-58.922895480087504
calendar_assumed_replay,22:15,20,ALL,ALL,1,469,-81.2179352277066,-106.29214766994698,25.07421244224038
calendar_assumed_replay,22:15,20,ALL,ALL,2,470,-30.748552748501435,30.033414163233335,-60.78196691173477
calendar_assumed_replay,22:15,20,ALL,ALL,3,469,-15.942592412011482,-43.557179381736496,27.614586969725014
calendar_assumed_replay,22:15,20,ALL,ALL,4,470,-5.964392938558564,28.692578872963473,-34.65697181152204
calendar_assumed_replay,22:15,20,ALL,ALL,5,469,4.37982942636733,-47.493061368963794,51.872890795331124
calendar_assumed_replay,22:15,20,ALL,ALL,6,469,29.103105970587304,-72.64597089269621,101.74907686328352
calendar_assumed_replay,22:15,20,ALL,ALL,7,470,82.2345531387605,71.28384927892324,10.950703859837262
calendar_assumed_replay,22:15,20,ALL,ALL,8,469,146.63906036758434,84.03415395538542,62.604906412198915
calendar_assumed_replay,22:15,20,ALL,ALL,9,470,278.8083788851323,106.27816894556047,172.53020993957182
calendar_assumed_replay,22:15,20,currency,AMD,0,94,-171.48882818261418,-82.36165741749583,-89.12717076511835
calendar_assumed_replay,22:15,20,currency,AMD,1,94,-68.54851707028712,-107.57560958269684,39.02709251240972
calendar_assumed_replay,22:15,20,currency,AMD,2,94,-23.407914263365278,19.275022337242586,-42.68293660060786
calendar_assumed_replay,22:15,20,currency,AMD,3,94,-14.741069107113162,-55.73550610541553,40.99443699830237
calendar_assumed_replay,22:15,20,currency,AMD,4,94,-0.5067930993423383,33.644931922779215,-34.15172502212155
calendar_assumed_replay,22:15,20,currency,AMD,5,93,7.579285675191575,-33.30606948919155,40.88535516438313
calendar_assumed_replay,22:15,20,currency,AMD,6,94,37.49420561490312,-59.563817594000206,97.05802320890334
calendar_assumed_replay,22:15,20,currency,AMD,7,94,93.14453863433044,71.935583483082,21.208955151248446
calendar_assumed_replay,22:15,20,currency,AMD,8,94,159.79447483979192,107.60927801975991,52.185196820032004
calendar_assumed_replay,22:15,20,currency,AMD,9,94,291.61802762995194,104.96203126589909,186.65599636405284
calendar_assumed_replay,22:15,20,currency,KGS,0,94,-185.00656332880618,-156.81165578427388,-28.1949075445323
calendar_assumed_replay,22:15,20,currency,KGS,1,94,-82.01329452062183,-107.81531340745067,25.802018886828847
calendar_assumed_replay,22:15,20,currency,KGS,2,94,-34.017629754928194,12.070822305058654,-46.08845205998685
calendar_assumed_replay,22:15,20,currency,KGS,3,94,-16.52131691302052,-78.23938733589657,61.718070422876046
calendar_assumed_replay,22:15,20,currency,KGS,4,94,-7.9865254565128465,36.226327747289325,-44.21285320380217
calendar_assumed_replay,22:15,20,currency,KGS,5,93,3.996875787995671,-8.767679416688011,12.764555204683683
calendar_assumed_replay,22:15,20,currency,KGS,6,94,23.413385307313398,-93.02228404794485,116.43566935525826
calendar_assumed_replay,22:15,20,currency,KGS,7,94,73.74803097080417,83.84383865958931,-10.095807688785143
calendar_assumed_replay,22:15,20,currency,KGS,8,94,141.9224927126551,53.58622303974308,88.33626967291201
calendar_assumed_replay,22:15,20,currency,KGS,9,94,267.83367041354023,117.83192664320215,150.00174377033807
calendar_assumed_replay,22:15,20,currency,KZT,0,94,-192.1567210413397,-184.9596826479853,-7.197038393354404
calendar_assumed_replay,22:15,20,currency,KZT,1,94,-77.73634796241618,-138.37868763240445,60.642339669988274
calendar_assumed_replay,22:15,20,currency,KZT,2,94,-26.65071300261938,58.94691138203806,-85.59762438465744
calendar_assumed_replay,22:15,20,currency,KZT,3,94,-14.962540933319033,-71.53925113790446,56.576710204585424
calendar_assumed_replay,22:15,20,currency,KZT,4,94,-2.840822487711192,-5.425598949796797,2.5847764620856046
calendar_assumed_replay,22:15,20,currency,KZT,5,93,6.403417737445781,-66.3529223308883,72.75634006833408
calendar_assumed_replay,22:15,20,currency,KZT,6,94,38.987731261849774,-66.0287925518793,105.01652381372908
calendar_assumed_replay,22:15,20,currency,KZT,7,94,91.63492219431292,49.583770925916404,42.05115126839652
calendar_assumed_replay,22:15,20,currency,KZT,8,94,152.9586840025615,85.69382358038526,67.26486042217626
calendar_assumed_replay,22:15,20,currency,KZT,9,94,292.2295551370208,90.83617336908466,201.39338176793612
calendar_assumed_replay,22:15,20,currency,TJS,0,94,-183.84877077097568,-91.77012523196474,-92.07864553901094
calendar_assumed_replay,22:15,20,currency,TJS,1,94,-77.70428354806661,-86.47820657100348,8.77392302293687
calendar_assumed_replay,22:15,20,currency,TJS,2,94,-29.30084365941394,61.08981823959911,-90.39066189901305
calendar_assumed_replay,22:15,20,currency,TJS,3,94,-15.825553980597387,-62.74809391260588,46.92253993200849
calendar_assumed_replay,22:15,20,currency,TJS,4,94,-5.165049110769232,102.10430619791207,-107.2693553086813
calendar_assumed_replay,22:15,20,currency,TJS,5,93,5.043180892734077,-38.67233194636615,43.71551283910023
calendar_assumed_replay,22:15,20,currency,TJS,6,94,33.68943050040056,-86.61637384480598,120.30580434520654
calendar_assumed_replay,22:15,20,currency,TJS,7,94,87.56706337582335,85.24379829401654,2.3232650818068095
calendar_assumed_replay,22:15,20,currency,TJS,8,94,147.04493257646737,103.79638189338294,43.24855068308443
calendar_assumed_replay,22:15,20,currency,TJS,9,94,273.88852978898836,113.02869219533247,160.8598375936559
calendar_assumed_replay,22:15,20,currency,UZS,0,94,-220.18530254382352,-148.65540495278563,-71.5298975910379
calendar_assumed_replay,22:15,20,currency,UZS,1,94,-98.32587715448481,-74.78914104690374,-23.536736107581078
calendar_assumed_replay,22:15,20,currency,UZS,2,94,-43.39638606153559,-17.016408414470497,-26.37997764706509
calendar_assumed_replay,22:15,20,currency,UZS,3,94,-19.90829044721593,-23.14889569187029,3.240605244654361
calendar_assumed_replay,22:15,20,currency,UZS,4,94,-12.079123139727765,-52.413063683524015,40.33394054379625
calendar_assumed_replay,22:15,20,currency,UZS,5,93,2.562219609936702,37.81918035945204,-35.256960749515336
calendar_assumed_replay,22:15,20,currency,UZS,6,94,14.18973693321009,-89.07501534051629,103.26475227372637
calendar_assumed_replay,22:15,20,currency,UZS,7,94,61.68342280221669,55.41503465859849,6.268388143618196
calendar_assumed_replay,22:15,20,currency,UZS,8,94,128.6505257981307,96.60730135167326,32.043224446457444
calendar_assumed_replay,22:15,20,currency,UZS,9,94,265.91665901061793,96.03802756631465,169.87863144430327
calendar_assumed_replay,23:15,20,ALL,ALL,0,470,-191.43539249320096,-132.51249701311346,-58.922895480087504
calendar_assumed_replay,23:15,20,ALL,ALL,1,469,-81.2179352277066,-106.29214766994698,25.07421244224038
calendar_assumed_replay,23:15,20,ALL,ALL,2,470,-30.748552748501435,30.033414163233335,-60.78196691173477
calendar_assumed_replay,23:15,20,ALL,ALL,3,469,-15.942592412011482,-43.557179381736496,27.614586969725014
calendar_assumed_replay,23:15,20,ALL,ALL,4,470,-5.964392938558564,28.692578872963473,-34.65697181152204
calendar_assumed_replay,23:15,20,ALL,ALL,5,469,4.37982942636733,-47.493061368963794,51.872890795331124
calendar_assumed_replay,23:15,20,ALL,ALL,6,469,29.103105970587304,-72.64597089269621,101.74907686328352
calendar_assumed_replay,23:15,20,ALL,ALL,7,470,82.2345531387605,71.28384927892324,10.950703859837262
calendar_assumed_replay,23:15,20,ALL,ALL,8,469,146.63906036758434,84.03415395538542,62.604906412198915
calendar_assumed_replay,23:15,20,ALL,ALL,9,470,278.8083788851323,106.27816894556047,172.53020993957182
calendar_assumed_replay,23:15,20,currency,AMD,0,94,-171.48882818261418,-82.36165741749583,-89.12717076511835
calendar_assumed_replay,23:15,20,currency,AMD,1,94,-68.54851707028712,-107.57560958269684,39.02709251240972
