year,weekday,currency,source_kind,phase,confidence,freshness,benefit_source_kind,benefit_freshness,rows,scenario,clock,h
2025,Sunday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Sunday,KGS,post_window_market,pre_receipt_bridge,mature_history,stale,post_window_market,stale,1,no_same_day_receipt,15:25,3
2025,Sunday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:25,3
2025,Sunday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Sunday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Sunday,KZT,post_window_market,pre_receipt_bridge,mature_history,stale,post_window_market,stale,1,no_same_day_receipt,15:25,3
2025,Sunday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:25,3
2025,Sunday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Sunday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Sunday,TJS,post_window_market,pre_receipt_bridge,mature_history,stale,post_window_market,stale,1,no_same_day_receipt,15:25,3
2025,Sunday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:25,3
2025,Sunday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Sunday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Sunday,UZS,post_window_market,pre_receipt_bridge,mature_history,stale,post_window_market,stale,1,no_same_day_receipt,15:25,3
2025,Thursday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2025,Thursday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2025,Thursday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:25,3
2025,Thursday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2025,Thursday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2025,Thursday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:25,3
2025,Thursday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2025,Thursday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2025,Thursday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:25,3
2025,Thursday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2025,Thursday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2025,Thursday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:25,3
2025,Thursday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2025,Thursday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2025,Thursday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:25,3
2025,Tuesday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2025,Tuesday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2025,Tuesday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,50,no_same_day_receipt,15:25,3
2025,Tuesday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2025,Tuesday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2025,Tuesday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,50,no_same_day_receipt,15:25,3
2025,Tuesday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2025,Tuesday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2025,Tuesday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,50,no_same_day_receipt,15:25,3
2025,Tuesday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2025,Tuesday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2025,Tuesday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,50,no_same_day_receipt,15:25,3
2025,Tuesday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2025,Tuesday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2025,Tuesday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,50,no_same_day_receipt,15:25,3
2025,Wednesday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Wednesday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Wednesday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,49,no_same_day_receipt,15:25,3
2025,Wednesday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Wednesday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Wednesday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,49,no_same_day_receipt,15:25,3
2025,Wednesday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Wednesday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Wednesday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,49,no_same_day_receipt,15:25,3
2025,Wednesday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Wednesday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Wednesday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,49,no_same_day_receipt,15:25,3
2025,Wednesday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:25,3
2025,Wednesday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:25,3
2025,Wednesday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,49,no_same_day_receipt,15:25,3
2026,Friday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Friday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2026,Friday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Friday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Friday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Friday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2026,Friday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Friday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Friday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Friday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2026,Friday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Friday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Friday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Friday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2026,Friday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Friday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Friday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Friday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:25,3
2026,Friday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Friday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Monday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,31,no_same_day_receipt,15:25,3
2026,Monday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Monday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,31,no_same_day_receipt,15:25,3
2026,Monday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Monday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,31,no_same_day_receipt,15:25,3
2026,Monday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Monday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,31,no_same_day_receipt,15:25,3
2026,Monday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Monday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,31,no_same_day_receipt,15:25,3
2026,Monday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Saturday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,2,no_same_day_receipt,15:25,3
2026,Saturday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,31,no_same_day_receipt,15:25,3
2026,Saturday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Saturday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,2,no_same_day_receipt,15:25,3
2026,Saturday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,31,no_same_day_receipt,15:25,3
2026,Saturday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Saturday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,2,no_same_day_receipt,15:25,3
2026,Saturday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,31,no_same_day_receipt,15:25,3
2026,Saturday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Saturday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,2,no_same_day_receipt,15:25,3
2026,Saturday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,31,no_same_day_receipt,15:25,3
2026,Saturday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Saturday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,2,no_same_day_receipt,15:25,3
2026,Saturday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,31,no_same_day_receipt,15:25,3
2026,Saturday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Sunday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,33,no_same_day_receipt,15:25,3
2026,Sunday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Sunday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,33,no_same_day_receipt,15:25,3
2026,Sunday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Sunday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,33,no_same_day_receipt,15:25,3
2026,Sunday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Sunday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,33,no_same_day_receipt,15:25,3
2026,Sunday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Sunday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,33,no_same_day_receipt,15:25,3
2026,Sunday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,2,no_same_day_receipt,15:25,3
2026,Thursday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Thursday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Thursday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,33,no_same_day_receipt,15:25,3
2026,Thursday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Thursday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Thursday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,33,no_same_day_receipt,15:25,3
2026,Thursday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Thursday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Thursday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,33,no_same_day_receipt,15:25,3
2026,Thursday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Thursday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Thursday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,33,no_same_day_receipt,15:25,3
2026,Thursday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:25,3
2026,Thursday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Thursday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,33,no_same_day_receipt,15:25,3
2026,Tuesday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Tuesday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Tuesday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Tuesday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Tuesday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Tuesday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Tuesday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Tuesday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Tuesday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,4,no_same_day_receipt,15:25,3
2026,Tuesday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,31,no_same_day_receipt,15:25,3
2026,Wednesday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Wednesday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,34,no_same_day_receipt,15:25,3
2026,Wednesday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Wednesday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,34,no_same_day_receipt,15:25,3
2026,Wednesday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Wednesday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,34,no_same_day_receipt,15:25,3
2026,Wednesday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Wednesday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,34,no_same_day_receipt,15:25,3
2026,Wednesday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:25,3
2026,Wednesday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,34,no_same_day_receipt,15:25,3
2024,Friday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Friday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:45,3
2024,Friday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Friday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Friday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:45,3
2024,Friday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Friday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Friday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:45,3
2024,Friday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Friday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Friday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:45,3
2024,Friday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Friday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Friday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,2,no_same_day_receipt,15:45,3
2024,Friday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Monday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,48,no_same_day_receipt,15:45,3
2024,Monday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:45,3
2024,Monday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,48,no_same_day_receipt,15:45,3
2024,Monday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:45,3
2024,Monday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,48,no_same_day_receipt,15:45,3
2024,Monday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:45,3
2024,Monday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,48,no_same_day_receipt,15:45,3
2024,Monday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:45,3
2024,Monday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,48,no_same_day_receipt,15:45,3
2024,Monday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,3,no_same_day_receipt,15:45,3
2024,Saturday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Saturday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,45,no_same_day_receipt,15:45,3
2024,Saturday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,3,no_same_day_receipt,15:45,3
2024,Saturday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Saturday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,45,no_same_day_receipt,15:45,3
2024,Saturday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,3,no_same_day_receipt,15:45,3
2024,Saturday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Saturday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,45,no_same_day_receipt,15:45,3
2024,Saturday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,3,no_same_day_receipt,15:45,3
2024,Saturday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Saturday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,45,no_same_day_receipt,15:45,3
2024,Saturday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,3,no_same_day_receipt,15:45,3
2024,Saturday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Saturday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,45,no_same_day_receipt,15:45,3
2024,Saturday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,3,no_same_day_receipt,15:45,3
2024,Sunday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:45,3
2024,Sunday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,3,no_same_day_receipt,15:45,3
2024,Sunday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Sunday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:45,3
2024,Sunday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,3,no_same_day_receipt,15:45,3
2024,Sunday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Sunday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:45,3
2024,Sunday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,3,no_same_day_receipt,15:45,3
2024,Sunday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Sunday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:45,3
2024,Sunday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,3,no_same_day_receipt,15:45,3
2024,Sunday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Sunday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,47,no_same_day_receipt,15:45,3
2024,Sunday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,3,no_same_day_receipt,15:45,3
2024,Sunday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Thursday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Thursday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Thursday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Thursday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Thursday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Thursday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Thursday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Thursday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Thursday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Thursday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Thursday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Thursday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Thursday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Thursday,TJS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Thursday,TJS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Thursday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Thursday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,1,no_same_day_receipt,15:45,3
2024,Thursday,UZS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Thursday,UZS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Thursday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Tuesday,AMD,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Tuesday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Tuesday,KGS,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Tuesday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Tuesday,KZT,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Tuesday,KZT,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Tuesday,TJS,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Tuesday,TJS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Tuesday,UZS,cbr_history,premarket,limited,aging,cbr_history,aging,3,no_same_day_receipt,15:45,3
2024,Tuesday,UZS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,48,no_same_day_receipt,15:45,3
2024,Wednesday,AMD,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Wednesday,AMD,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Wednesday,AMD,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,49,no_same_day_receipt,15:45,3
2024,Wednesday,KGS,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Wednesday,KGS,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
2024,Wednesday,KGS,moex_prefix,market_prefix,mature_history,fresh,moex_prefix,fresh,49,no_same_day_receipt,15:45,3
2024,Wednesday,KZT,cbr_history,premarket,limited,fresh,cbr_history,fresh,1,no_same_day_receipt,15:45,3
2024,Wednesday,KZT,cbr_history,premarket,limited,stale,cbr_history,stale,1,no_same_day_receipt,15:45,3
