scenario,clock,h,slice,group,bin_left,bin_right,n,predicted,actual
no_same_day_receipt,11:45,1,currency,UZS,0.1,0.2,53,0.15008675613108555,0.07547169811320754
no_same_day_receipt,11:45,1,currency,UZS,0.2,0.30000000000000004,79,0.25786363255770767,0.22784810126582278
no_same_day_receipt,11:45,1,currency,UZS,0.30000000000000004,0.4,116,0.3522052491135012,0.4051724137931034
no_same_day_receipt,11:45,1,currency,UZS,0.4,0.5,157,0.4566645509768053,0.4585987261146497
no_same_day_receipt,11:45,1,currency,UZS,0.5,0.6000000000000001,209,0.5498778270526941,0.5598086124401914
no_same_day_receipt,11:45,1,currency,UZS,0.6000000000000001,0.7000000000000001,158,0.6425473960195399,0.5822784810126582
no_same_day_receipt,11:45,1,currency,UZS,0.7000000000000001,0.8,74,0.7482530959157784,0.8108108108108109
no_same_day_receipt,11:45,1,currency,UZS,0.8,0.9,61,0.8540655537433378,0.9344262295081968
no_same_day_receipt,11:45,1,currency,UZS,0.9,1.0,32,0.9410748133283509,1.0
no_same_day_receipt,12:45,1,ALL,ALL,0.0,0.1,154,0.05743166331968941,0.05844155844155844
no_same_day_receipt,12:45,1,ALL,ALL,0.1,0.2,282,0.15456637849925228,0.08865248226950355
no_same_day_receipt,12:45,1,ALL,ALL,0.2,0.30000000000000004,355,0.25617875782508626,0.16338028169014085
no_same_day_receipt,12:45,1,ALL,ALL,0.30000000000000004,0.4,541,0.3514267503122299,0.4011090573012939
no_same_day_receipt,12:45,1,ALL,ALL,0.4,0.5,707,0.4536826824752386,0.49504950495049505
no_same_day_receipt,12:45,1,ALL,ALL,0.5,0.6000000000000001,1084,0.5480092847181308,0.5378228782287823
no_same_day_receipt,12:45,1,ALL,ALL,0.6000000000000001,0.7000000000000001,820,0.6452419559775796,0.5817073170731707
no_same_day_receipt,12:45,1,ALL,ALL,0.7000000000000001,0.8,387,0.746407093386827,0.8165374677002584
no_same_day_receipt,12:45,1,ALL,ALL,0.8,0.9,275,0.8497648799677214,0.8836363636363637
no_same_day_receipt,12:45,1,ALL,ALL,0.9,1.0,225,0.9382685127280868,0.9777777777777777
no_same_day_receipt,12:45,1,currency,AMD,0.0,0.1,29,0.05771630519483277,0.06896551724137931
no_same_day_receipt,12:45,1,currency,AMD,0.1,0.2,53,0.15474322170095073,0.03773584905660377
no_same_day_receipt,12:45,1,currency,AMD,0.2,0.30000000000000004,68,0.2555778735430152,0.08823529411764706
no_same_day_receipt,12:45,1,currency,AMD,0.30000000000000004,0.4,105,0.35217465443287244,0.37142857142857144
no_same_day_receipt,12:45,1,currency,AMD,0.4,0.5,141,0.45142022925490366,0.5177304964539007
no_same_day_receipt,12:45,1,currency,AMD,0.5,0.6000000000000001,214,0.5512367484125597,0.6074766355140186
no_same_day_receipt,12:45,1,currency,AMD,0.6000000000000001,0.7000000000000001,172,0.6473454422256799,0.6046511627906976
no_same_day_receipt,12:45,1,currency,AMD,0.7000000000000001,0.8,81,0.7470354029576166,0.8641975308641975
no_same_day_receipt,12:45,1,currency,AMD,0.8,0.9,56,0.8513873079664893,0.9107142857142857
no_same_day_receipt,12:45,1,currency,AMD,0.9,1.0,47,0.9391368063541896,0.9574468085106383
no_same_day_receipt,12:45,1,currency,KGS,0.0,0.1,32,0.05915132352796495,0.0625
no_same_day_receipt,12:45,1,currency,KGS,0.1,0.2,55,0.15482449947771848,0.03636363636363636
no_same_day_receipt,12:45,1,currency,KGS,0.2,0.30000000000000004,71,0.25582489218217064,0.09859154929577464
no_same_day_receipt,12:45,1,currency,KGS,0.30000000000000004,0.4,110,0.3493954627807158,0.35454545454545455
no_same_day_receipt,12:45,1,currency,KGS,0.4,0.5,151,0.45323493434495254,0.4370860927152318
no_same_day_receipt,12:45,1,currency,KGS,0.5,0.6000000000000001,196,0.5465418562514514,0.5816326530612245
no_same_day_receipt,12:45,1,currency,KGS,0.6000000000000001,0.7000000000000001,179,0.6451652834809326,0.5810055865921788
no_same_day_receipt,12:45,1,currency,KGS,0.7000000000000001,0.8,74,0.7490735861949878,0.8513513513513513
no_same_day_receipt,12:45,1,currency,KGS,0.8,0.9,54,0.8512688079251463,0.8888888888888888
no_same_day_receipt,12:45,1,currency,KGS,0.9,1.0,44,0.9384832815728089,1.0
no_same_day_receipt,12:45,1,currency,KZT,0.0,0.1,34,0.056363562394501875,0.029411764705882353
no_same_day_receipt,12:45,1,currency,KZT,0.1,0.2,65,0.1537245914893452,0.18461538461538463
no_same_day_receipt,12:45,1,currency,KZT,0.2,0.30000000000000004,75,0.2568731103943973,0.25333333333333335
no_same_day_receipt,12:45,1,currency,KZT,0.30000000000000004,0.4,121,0.3534093176624069,0.4628099173553719
no_same_day_receipt,12:45,1,currency,KZT,0.4,0.5,109,0.46118184903087667,0.5963302752293578
no_same_day_receipt,12:45,1,currency,KZT,0.5,0.6000000000000001,267,0.5458918819504901,0.41198501872659177
no_same_day_receipt,12:45,1,currency,KZT,0.6000000000000001,0.7000000000000001,131,0.6471535451630394,0.6412213740458015
no_same_day_receipt,12:45,1,currency,KZT,0.7000000000000001,0.8,71,0.7424170164536396,0.704225352112676
no_same_day_receipt,12:45,1,currency,KZT,0.8,0.9,53,0.8477565272060354,0.8113207547169812
no_same_day_receipt,12:45,1,currency,KZT,0.9,1.0,40,0.9373974669349512,0.975
no_same_day_receipt,12:45,1,currency,TJS,0.0,0.1,28,0.05795409156835015,0.07142857142857142
no_same_day_receipt,12:45,1,currency,TJS,0.1,0.2,49,0.15499848881793604,0.08163265306122448
no_same_day_receipt,12:45,1,currency,TJS,0.2,0.30000000000000004,65,0.2536548974479522,0.16923076923076924
no_same_day_receipt,12:45,1,currency,TJS,0.30000000000000004,0.4,96,0.3492262711965833,0.34375
no_same_day_receipt,12:45,1,currency,TJS,0.4,0.5,143,0.4486235238072222,0.5174825174825175
no_same_day_receipt,12:45,1,currency,TJS,0.5,0.6000000000000001,206,0.5480199085038193,0.5436893203883495
no_same_day_receipt,12:45,1,currency,TJS,0.6000000000000001,0.7000000000000001,183,0.6433423867460043,0.5245901639344263
no_same_day_receipt,12:45,1,currency,TJS,0.7000000000000001,0.8,89,0.7478219299819712,0.8426966292134831
no_same_day_receipt,12:45,1,currency,TJS,0.8,0.9,57,0.850601159777643,0.8947368421052632
no_same_day_receipt,12:45,1,currency,TJS,0.9,1.0,50,0.9388665556281691,0.98
no_same_day_receipt,12:45,1,currency,UZS,0.0,0.1,31,0.056089847172911975,0.06451612903225806
no_same_day_receipt,12:45,1,currency,UZS,0.1,0.2,60,0.15473260194129895,0.08333333333333333
no_same_day_receipt,12:45,1,currency,UZS,0.2,0.30000000000000004,76,0.2585203245835497,0.19736842105263158
no_same_day_receipt,12:45,1,currency,UZS,0.30000000000000004,0.4,109,0.3524934204180073,0.45871559633027525
no_same_day_receipt,12:45,1,currency,UZS,0.4,0.5,163,0.4554781819028595,0.44171779141104295
no_same_day_receipt,12:45,1,currency,UZS,0.5,0.6000000000000001,201,0.5488057861508157,0.582089552238806
no_same_day_receipt,12:45,1,currency,UZS,0.6000000000000001,0.7000000000000001,155,0.6436234251924807,0.5741935483870968
no_same_day_receipt,12:45,1,currency,UZS,0.7000000000000001,0.8,72,0.7451454470291969,0.8055555555555556
no_same_day_receipt,12:45,1,currency,UZS,0.8,0.9,55,0.8477050012326646,0.9090909090909091
no_same_day_receipt,12:45,1,currency,UZS,0.9,1.0,44,0.9372385140264204,0.9772727272727273
no_same_day_receipt,13:45,1,ALL,ALL,0.0,0.1,171,0.056335962926893045,0.05263157894736842
no_same_day_receipt,13:45,1,ALL,ALL,0.1,0.2,272,0.14878836828373232,0.08088235294117647
no_same_day_receipt,13:45,1,ALL,ALL,0.2,0.30000000000000004,391,0.25316259776476835,0.17902813299232737
no_same_day_receipt,13:45,1,ALL,ALL,0.30000000000000004,0.4,511,0.3511464609366472,0.38943248532289626
no_same_day_receipt,13:45,1,ALL,ALL,0.4,0.5,664,0.4559825085063797,0.5
no_same_day_receipt,13:45,1,ALL,ALL,0.5,0.6000000000000001,1090,0.5485945170083291,0.5394495412844037
no_same_day_receipt,13:45,1,ALL,ALL,0.6000000000000001,0.7000000000000001,850,0.6466390973832619,0.5964705882352941
no_same_day_receipt,13:45,1,ALL,ALL,0.7000000000000001,0.8,352,0.7492671893930484,0.8039772727272727
no_same_day_receipt,13:45,1,ALL,ALL,0.8,0.9,297,0.8507224292803812,0.8855218855218855
no_same_day_receipt,13:45,1,ALL,ALL,0.9,1.0,232,0.942422496188444,0.9698275862068966
no_same_day_receipt,13:45,1,currency,AMD,0.0,0.1,32,0.056290843058949096,0.0625
no_same_day_receipt,13:45,1,currency,AMD,0.1,0.2,51,0.14733882492669392,0.0196078431372549
no_same_day_receipt,13:45,1,currency,AMD,0.2,0.30000000000000004,77,0.2536951666277541,0.11688311688311688
no_same_day_receipt,13:45,1,currency,AMD,0.30000000000000004,0.4,103,0.3549988934311966,0.36893203883495146
no_same_day_receipt,13:45,1,currency,AMD,0.4,0.5,127,0.45507992766292604,0.5196850393700787
no_same_day_receipt,13:45,1,currency,AMD,0.5,0.6000000000000001,212,0.551110982158265,0.6084905660377359
no_same_day_receipt,13:45,1,currency,AMD,0.6000000000000001,0.7000000000000001,181,0.6480320495170194,0.6243093922651933
no_same_day_receipt,13:45,1,currency,AMD,0.7000000000000001,0.8,72,0.7478874052387479,0.8472222222222222
no_same_day_receipt,13:45,1,currency,AMD,0.8,0.9,61,0.8492716794684562,0.9016393442622951
no_same_day_receipt,13:45,1,currency,AMD,0.9,1.0,50,0.9415151830571798,0.96
no_same_day_receipt,13:45,1,currency,KGS,0.0,0.1,35,0.05792597153754049,0.05714285714285714
no_same_day_receipt,13:45,1,currency,KGS,0.1,0.2,52,0.14706901199639655,0.019230769230769232
no_same_day_receipt,13:45,1,currency,KGS,0.2,0.30000000000000004,78,0.25137162015115494,0.1282051282051282
no_same_day_receipt,13:45,1,currency,KGS,0.30000000000000004,0.4,109,0.3495030908628636,0.3211009174311927
no_same_day_receipt,13:45,1,currency,KGS,0.4,0.5,139,0.45709128425177253,0.43884892086330934
no_same_day_receipt,13:45,1,currency,KGS,0.5,0.6000000000000001,201,0.5479445524526556,0.5920398009950248
no_same_day_receipt,13:45,1,currency,KGS,0.6000000000000001,0.7000000000000001,183,0.6475764234107946,0.6010928961748634
no_same_day_receipt,13:45,1,currency,KGS,0.7000000000000001,0.8,66,0.7552859354769541,0.8181818181818182
no_same_day_receipt,13:45,1,currency,KGS,0.8,0.9,59,0.8536598678809101,0.9152542372881356
no_same_day_receipt,13:45,1,currency,KGS,0.9,1.0,44,0.9439980105821172,0.9772727272727273
no_same_day_receipt,13:45,1,currency,KZT,0.0,0.1,37,0.05408969601702387,0.02702702702702703
no_same_day_receipt,13:45,1,currency,KZT,0.1,0.2,63,0.14884389927794983,0.19047619047619047
no_same_day_receipt,13:45,1,currency,KZT,0.2,0.30000000000000004,85,0.2538331487016114,0.25882352941176473
no_same_day_receipt,13:45,1,currency,KZT,0.30000000000000004,0.4,104,0.35162133108750154,0.4423076923076923
no_same_day_receipt,13:45,1,currency,KZT,0.4,0.5,109,0.4610301099694092,0.5963302752293578
no_same_day_receipt,13:45,1,currency,KZT,0.5,0.6000000000000001,271,0.5468601904985313,0.42066420664206644
no_same_day_receipt,13:45,1,currency,KZT,0.6000000000000001,0.7000000000000001,136,0.6494213899566683,0.6544117647058824
no_same_day_receipt,13:45,1,currency,KZT,0.7000000000000001,0.8,64,0.7486681141668561,0.703125
no_same_day_receipt,13:45,1,currency,KZT,0.8,0.9,55,0.8499416538185446,0.8181818181818182
no_same_day_receipt,13:45,1,currency,KZT,0.9,1.0,42,0.9413627004416776,0.9523809523809523
no_same_day_receipt,13:45,1,currency,TJS,0.0,0.1,32,0.057856877045542814,0.0625
no_same_day_receipt,13:45,1,currency,TJS,0.1,0.2,50,0.15221235139801018,0.06
no_same_day_receipt,13:45,1,currency,TJS,0.2,0.30000000000000004,72,0.25649161389829894,0.19444444444444445
no_same_day_receipt,13:45,1,currency,TJS,0.30000000000000004,0.4,91,0.35226800236665184,0.3626373626373626
no_same_day_receipt,13:45,1,currency,TJS,0.4,0.5,130,0.45083617905182494,0.5076923076923077
no_same_day_receipt,13:45,1,currency,TJS,0.5,0.6000000000000001,205,0.5482529623290452,0.5414634146341464
no_same_day_receipt,13:45,1,currency,TJS,0.6000000000000001,0.7000000000000001,187,0.6438276940316525,0.5401069518716578
no_same_day_receipt,13:45,1,currency,TJS,0.7000000000000001,0.8,83,0.7453101513498733,0.8433734939759037
no_same_day_receipt,13:45,1,currency,TJS,0.8,0.9,63,0.8478613841825403,0.873015873015873
no_same_day_receipt,13:45,1,currency,TJS,0.9,1.0,53,0.9416856674858934,0.9811320754716981
no_same_day_receipt,13:45,1,currency,UZS,0.0,0.1,35,0.0557712817346048,0.05714285714285714
no_same_day_receipt,13:45,1,currency,UZS,0.1,0.2,56,0.14858543310160424,0.08928571428571429
no_same_day_receipt,13:45,1,currency,UZS,0.2,0.30000000000000004,79,0.2506562997921873,0.189873417721519
no_same_day_receipt,13:45,1,currency,UZS,0.30000000000000004,0.4,104,0.347597230410537,0.4519230769230769
no_same_day_receipt,13:45,1,currency,UZS,0.4,0.5,159,0.45648151610468785,0.46540880503144655
no_same_day_receipt,13:45,1,currency,UZS,0.5,0.6000000000000001,201,0.5492769720198329,0.572139303482587
no_same_day_receipt,13:45,1,currency,UZS,0.6000000000000001,0.7000000000000001,163,0.6449439172453421,0.5766871165644172
no_same_day_receipt,13:45,1,currency,UZS,0.7000000000000001,0.8,67,0.7502952817756099,0.7910447761194029
no_same_day_receipt,13:45,1,currency,UZS,0.8,0.9,59,0.8530677742407407,0.9152542372881356
no_same_day_receipt,13:45,1,currency,UZS,0.9,1.0,43,0.943808690742885,0.9767441860465116
no_same_day_receipt,14:45,1,ALL,ALL,0.0,0.1,183,0.05503682087705349,0.0546448087431694
no_same_day_receipt,14:45,1,ALL,ALL,0.1,0.2,291,0.15231386769956318,0.07560137457044673
no_same_day_receipt,14:45,1,ALL,ALL,0.2,0.30000000000000004,385,0.2555608666089425,0.2
no_same_day_receipt,14:45,1,ALL,ALL,0.30000000000000004,0.4,485,0.3501755258480032,0.37731958762886597
no_same_day_receipt,14:45,1,ALL,ALL,0.4,0.5,640,0.45697632788768683,0.5015625
no_same_day_receipt,14:45,1,ALL,ALL,0.5,0.6000000000000001,1090,0.5487701825531426,0.5348623853211009
no_same_day_receipt,14:45,1,ALL,ALL,0.6000000000000001,0.7000000000000001,862,0.6465254628299968,0.6032482598607889
no_same_day_receipt,14:45,1,ALL,ALL,0.7000000000000001,0.8,353,0.7486602148072621,0.8101983002832861
no_same_day_receipt,14:45,1,ALL,ALL,0.8,0.9,300,0.8497835923339699,0.87
no_same_day_receipt,14:45,1,ALL,ALL,0.9,1.0,241,0.9425728469230237,0.975103734439834
no_same_day_receipt,14:45,1,currency,AMD,0.0,0.1,35,0.05587036699050504,0.05714285714285714
no_same_day_receipt,14:45,1,currency,AMD,0.1,0.2,54,0.15238423408007357,0.037037037037037035
no_same_day_receipt,14:45,1,currency,AMD,0.2,0.30000000000000004,70,0.25232412269035237,0.1
no_same_day_receipt,14:45,1,currency,AMD,0.30000000000000004,0.4,105,0.35095306354355527,0.3523809523809524
no_same_day_receipt,14:45,1,currency,AMD,0.4,0.5,121,0.45622852357918336,0.5371900826446281
no_same_day_receipt,14:45,1,currency,AMD,0.5,0.6000000000000001,215,0.552023358563147,0.6186046511627907
no_same_day_receipt,14:45,1,currency,AMD,0.6000000000000001,0.7000000000000001,178,0.6480482988576364,0.5955056179775281
no_same_day_receipt,14:45,1,currency,AMD,0.7000000000000001,0.8,75,0.7461010559347159,0.8666666666666667
no_same_day_receipt,14:45,1,currency,AMD,0.8,0.9,61,0.848977408416531,0.8852459016393442
no_same_day_receipt,14:45,1,currency,AMD,0.9,1.0,52,0.9417121245966319,0.9807692307692307
no_same_day_receipt,14:45,1,currency,KGS,0.0,0.1,37,0.05598533276519539,0.05405405405405406
no_same_day_receipt,14:45,1,currency,KGS,0.1,0.2,60,0.15365185536482978,0.016666666666666666
no_same_day_receipt,14:45,1,currency,KGS,0.2,0.30000000000000004,72,0.2564900144517242,0.1388888888888889
no_same_day_receipt,14:45,1,currency,KGS,0.30000000000000004,0.4,105,0.34795724383302995,0.3333333333333333
no_same_day_receipt,14:45,1,currency,KGS,0.4,0.5,134,0.4581719438602254,0.44029850746268656
no_same_day_receipt,14:45,1,currency,KGS,0.5,0.6000000000000001,200,0.5477168898897976,0.58
no_same_day_receipt,14:45,1,currency,KGS,0.6000000000000001,0.7000000000000001,189,0.648047034265268,0.6031746031746031
no_same_day_receipt,14:45,1,currency,KGS,0.7000000000000001,0.8,62,0.7555617912485362,0.8225806451612904
no_same_day_receipt,14:45,1,currency,KGS,0.8,0.9,59,0.8497365783152259,0.9152542372881356
no_same_day_receipt,14:45,1,currency,KGS,0.9,1.0,48,0.9417556709537847,0.9791666666666666
no_same_day_receipt,14:45,1,currency,KZT,0.0,0.1,39,0.05251126016512474,0.02564102564102564
no_same_day_receipt,14:45,1,currency,KZT,0.1,0.2,65,0.14879025144799218,0.16923076923076924
no_same_day_receipt,14:45,1,currency,KZT,0.2,0.30000000000000004,86,0.2541433777470825,0.313953488372093
no_same_day_receipt,14:45,1,currency,KZT,0.30000000000000004,0.4,97,0.35133546751299466,0.41237113402061853
no_same_day_receipt,14:45,1,currency,KZT,0.4,0.5,106,0.4625046407833461,0.5849056603773585
no_same_day_receipt,14:45,1,currency,KZT,0.5,0.6000000000000001,271,0.5469610055864502,0.41697416974169743
no_same_day_receipt,14:45,1,currency,KZT,0.6000000000000001,0.7000000000000001,141,0.6496252771053019,0.6808510638297872
no_same_day_receipt,14:45,1,currency,KZT,0.7000000000000001,0.8,60,0.7486816486716831,0.7166666666666667
no_same_day_receipt,14:45,1,currency,KZT,0.8,0.9,61,0.8501140821622739,0.7868852459016393
no_same_day_receipt,14:45,1,currency,KZT,0.9,1.0,40,0.9454542692729759,0.95
no_same_day_receipt,14:45,1,currency,TJS,0.0,0.1,35,0.057289935674321626,0.05714285714285714
no_same_day_receipt,14:45,1,currency,TJS,0.1,0.2,50,0.15483776473688687,0.06
no_same_day_receipt,14:45,1,currency,TJS,0.2,0.30000000000000004,77,0.2582449374334548,0.22077922077922077
no_same_day_receipt,14:45,1,currency,TJS,0.30000000000000004,0.4,83,0.3521408267303991,0.3373493975903614
no_same_day_receipt,14:45,1,currency,TJS,0.4,0.5,125,0.45090793229921167,0.512
no_same_day_receipt,14:45,1,currency,TJS,0.5,0.6000000000000001,203,0.5480177774808346,0.541871921182266
no_same_day_receipt,14:45,1,currency,TJS,0.6000000000000001,0.7000000000000001,191,0.6434632619033945,0.5549738219895288
no_same_day_receipt,14:45,1,currency,TJS,0.7000000000000001,0.8,88,0.7477384053414968,0.8068181818181818
no_same_day_receipt,14:45,1,currency,TJS,0.8,0.9,60,0.8514203139247065,0.8833333333333333
no_same_day_receipt,14:45,1,currency,TJS,0.9,1.0,54,0.9426014910303508,0.9814814814814815
no_same_day_receipt,14:45,1,currency,UZS,0.0,0.1,37,0.053830572121074616,0.08108108108108109
no_same_day_receipt,14:45,1,currency,UZS,0.1,0.2,62,0.15261646705476273,0.08064516129032258
no_same_day_receipt,14:45,1,currency,UZS,0.2,0.30000000000000004,80,0.256497166837112,0.2
no_same_day_receipt,14:45,1,currency,UZS,0.30000000000000004,0.4,95,0.34886651362480525,0.45263157894736844
no_same_day_receipt,14:45,1,currency,UZS,0.4,0.5,154,0.4576439906320264,0.461038961038961
no_same_day_receipt,14:45,1,currency,UZS,0.5,0.6000000000000001,201,0.549537599857472,0.5522388059701493
no_same_day_receipt,14:45,1,currency,UZS,0.6000000000000001,0.7000000000000001,163,0.6440050011734131,0.6012269938650306
no_same_day_receipt,14:45,1,currency,UZS,0.7000000000000001,0.8,68,0.7463642203543808,0.8235294117647058
no_same_day_receipt,14:45,1,currency,UZS,0.8,0.9,59,0.8486579630305623,0.8813559322033898
no_same_day_receipt,14:45,1,currency,UZS,0.9,1.0,47,0.9418745135549826,0.9787234042553191
no_same_day_receipt,15:10,1,ALL,ALL,0.0,0.1,185,0.05442717649948277,0.05405405405405406
no_same_day_receipt,15:10,1,ALL,ALL,0.1,0.2,283,0.15297803459767811,0.07420494699646643
no_same_day_receipt,15:10,1,ALL,ALL,0.2,0.30000000000000004,381,0.25553793166261474,0.2047244094488189
no_same_day_receipt,15:10,1,ALL,ALL,0.30000000000000004,0.4,491,0.3486838899804531,0.36863543788187375
no_same_day_receipt,15:10,1,ALL,ALL,0.4,0.5,649,0.45654997134859604,0.5007704160246533
no_same_day_receipt,15:10,1,ALL,ALL,0.5,0.6000000000000001,1088,0.5489578582339638,0.5386029411764706
no_same_day_receipt,15:10,1,ALL,ALL,0.6000000000000001,0.7000000000000001,850,0.6461972695250814,0.6035294117647059
no_same_day_receipt,15:10,1,ALL,ALL,0.7000000000000001,0.8,363,0.7466284720334432,0.7933884297520661
no_same_day_receipt,15:10,1,ALL,ALL,0.8,0.9,298,0.8510431520615743,0.87248322147651
no_same_day_receipt,15:10,1,ALL,ALL,0.9,1.0,242,0.9429908441519073,0.9752066115702479
no_same_day_receipt,15:10,1,currency,AMD,0.0,0.1,37,0.05715535557604617,0.05405405405405406
no_same_day_receipt,15:10,1,currency,AMD,0.1,0.2,52,0.15546171825884925,0.038461538461538464
no_same_day_receipt,15:10,1,currency,AMD,0.2,0.30000000000000004,69,0.2539967167373386,0.10144927536231885
no_same_day_receipt,15:10,1,currency,AMD,0.30000000000000004,0.4,102,0.3484867583109116,0.35294117647058826
no_same_day_receipt,15:10,1,currency,AMD,0.4,0.5,126,0.45454422044144144,0.5317460317460317
no_same_day_receipt,15:10,1,currency,AMD,0.5,0.6000000000000001,213,0.5517575571257307,0.6197183098591549
no_same_day_receipt,15:10,1,currency,AMD,0.6000000000000001,0.7000000000000001,179,0.647805168957011,0.6089385474860335
no_same_day_receipt,15:10,1,currency,AMD,0.7000000000000001,0.8,77,0.7469574937491619,0.8181818181818182
no_same_day_receipt,15:10,1,currency,AMD,0.8,0.9,59,0.8517586424722858,0.8983050847457628
no_same_day_receipt,15:10,1,currency,AMD,0.9,1.0,52,0.942256414714656,0.9807692307692307
no_same_day_receipt,15:10,1,currency,KGS,0.0,0.1,37,0.05480279183848202,0.05405405405405406
no_same_day_receipt,15:10,1,currency,KGS,0.1,0.2,55,0.15102932126260885,0.01818181818181818
no_same_day_receipt,15:10,1,currency,KGS,0.2,0.30000000000000004,73,0.2521214050656508,0.1232876712328767
no_same_day_receipt,15:10,1,currency,KGS,0.30000000000000004,0.4,106,0.34502462956562324,0.330188679245283
no_same_day_receipt,15:10,1,currency,KGS,0.4,0.5,138,0.4566985233268668,0.43478260869565216
no_same_day_receipt,15:10,1,currency,KGS,0.5,0.6000000000000001,201,0.5481175221274935,0.5771144278606966
no_same_day_receipt,15:10,1,currency,KGS,0.6000000000000001,0.7000000000000001,180,0.6465503360591071,0.6111111111111112
no_same_day_receipt,15:10,1,currency,KGS,0.7000000000000001,0.8,67,0.7475295758806092,0.7910447761194029
no_same_day_receipt,15:10,1,currency,KGS,0.8,0.9,61,0.8494702962396773,0.9180327868852459
no_same_day_receipt,15:10,1,currency,KGS,0.9,1.0,48,0.9423441639157367,0.9791666666666666
no_same_day_receipt,15:10,1,currency,KZT,0.0,0.1,39,0.05139505401347131,0.02564102564102564
no_same_day_receipt,15:10,1,currency,KZT,0.1,0.2,65,0.1502047880732138,0.16923076923076924
no_same_day_receipt,15:10,1,currency,KZT,0.2,0.30000000000000004,88,0.25684336699307153,0.3181818181818182
no_same_day_receipt,15:10,1,currency,KZT,0.30000000000000004,0.4,97,0.35309726098399924,0.4020618556701031
no_same_day_receipt,15:10,1,currency,KZT,0.4,0.5,105,0.4631895821850946,0.5904761904761905
no_same_day_receipt,15:10,1,currency,KZT,0.5,0.6000000000000001,270,0.5471964891758715,0.42592592592592593
no_same_day_receipt,15:10,1,currency,KZT,0.6000000000000001,0.7000000000000001,141,0.6499860039156008,0.6595744680851063
no_same_day_receipt,15:10,1,currency,KZT,0.7000000000000001,0.8,60,0.7465342876492543,0.7333333333333333
no_same_day_receipt,15:10,1,currency,KZT,0.8,0.9,60,0.8507211230241173,0.7833333333333333
no_same_day_receipt,15:10,1,currency,KZT,0.9,1.0,41,0.9450659131628156,0.9512195121951219
no_same_day_receipt,15:10,1,currency,TJS,0.0,0.1,35,0.056326001152804776,0.05714285714285714
no_same_day_receipt,15:10,1,currency,TJS,0.1,0.2,51,0.15672669179053117,0.0784313725490196
no_same_day_receipt,15:10,1,currency,TJS,0.2,0.30000000000000004,70,0.25727071183210054,0.2
no_same_day_receipt,15:10,1,currency,TJS,0.30000000000000004,0.4,90,0.34935661867413625,0.3333333333333333
no_same_day_receipt,15:10,1,currency,TJS,0.4,0.5,125,0.4518179334835586,0.52
no_same_day_receipt,15:10,1,currency,TJS,0.5,0.6000000000000001,202,0.5479081355818751,0.5495049504950495
no_same_day_receipt,15:10,1,currency,TJS,0.6000000000000001,0.7000000000000001,191,0.6434338587362287,0.5392670157068062
no_same_day_receipt,15:10,1,currency,TJS,0.7000000000000001,0.8,89,0.7479416217965243,0.8202247191011236
no_same_day_receipt,15:10,1,currency,TJS,0.8,0.9,59,0.8533701567007994,0.8813559322033898
no_same_day_receipt,15:10,1,currency,TJS,0.9,1.0,54,0.9431141946971905,0.9814814814814815
no_same_day_receipt,15:10,1,currency,UZS,0.0,0.1,37,0.05272321759981682,0.08108108108108109
no_same_day_receipt,15:10,1,currency,UZS,0.1,0.2,60,0.15242982110272127,0.05
no_same_day_receipt,15:10,1,currency,UZS,0.2,0.30000000000000004,81,0.2570141952487655,0.24691358024691357
no_same_day_receipt,15:10,1,currency,UZS,0.30000000000000004,0.4,96,0.34784374898555454,0.4270833333333333
no_same_day_receipt,15:10,1,currency,UZS,0.4,0.5,155,0.4573665522298697,0.45806451612903226
no_same_day_receipt,15:10,1,currency,UZS,0.5,0.6000000000000001,202,0.5502459043471368,0.5544554455445545
no_same_day_receipt,15:10,1,currency,UZS,0.6000000000000001,0.7000000000000001,159,0.6439471685009786,0.6163522012578616
no_same_day_receipt,15:10,1,currency,UZS,0.7000000000000001,0.8,70,0.74381521638011,0.7857142857142857
no_same_day_receipt,15:10,1,currency,UZS,0.8,0.9,59,0.8499543171367752,0.8813559322033898
no_same_day_receipt,15:10,1,currency,UZS,0.9,1.0,47,0.9425119552834123,0.9787234042553191
no_same_day_receipt,15:25,1,ALL,ALL,0.0,0.1,187,0.05460546999882431,0.053475935828877004
no_same_day_receipt,15:25,1,ALL,ALL,0.1,0.2,281,0.15236571213678496,0.07473309608540925
no_same_day_receipt,15:25,1,ALL,ALL,0.2,0.30000000000000004,391,0.2546876113489249,0.18925831202046037
no_same_day_receipt,15:25,1,ALL,ALL,0.30000000000000004,0.4,486,0.3498440927197346,0.38477366255144035
no_same_day_receipt,15:25,1,ALL,ALL,0.4,0.5,649,0.4563387039946732,0.50231124807396
no_same_day_receipt,15:25,1,ALL,ALL,0.5,0.6000000000000001,1079,0.548565507002568,0.5403151065801668
no_same_day_receipt,15:25,1,ALL,ALL,0.6000000000000001,0.7000000000000001,846,0.6459790860794464,0.599290780141844
no_same_day_receipt,15:25,1,ALL,ALL,0.7000000000000001,0.8,371,0.7460110871158442,0.7897574123989218
no_same_day_receipt,15:25,1,ALL,ALL,0.8,0.9,301,0.8531648667021547,0.8770764119601329
no_same_day_receipt,15:25,1,ALL,ALL,0.9,1.0,239,0.9441850442596887,0.9748953974895398
no_same_day_receipt,15:25,1,currency,AMD,0.0,0.1,37,0.056917518072569916,0.05405405405405406
