clock,candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
perp_0900,perp_basis_rank,20,2024-04-01,455,70,0.15597659584071916,150,False,-1.741518712783357,"[0.1826373603049766, -0.07045666247623161, -0.21894372073077625, 0.21088057064114177, 0.20454387890299922, -0.12260355102846723]",2024-03-29,2022-02-24
perp_0900,perp_basis_rank,20,2025-01-01,680,102,0.14937687887185971,180,False,-1.78567285560242,"[0.27475945885716846, -0.06434000992329975, -0.377517971546817, 0.18685512150069636, 0.28690227536210605, -0.03245291230086651]",2024-07-10,2022-02-24
perp_0900,perp_basis_rank,20,2025-04-01,780,102,0.12290606755715745,235,False,-2.0011360937568443,"[0.09339599153617315, -0.06040699476131943, -0.3536088355637106, 0.1761302938810508, 0.26949675314920435, -0.030326635374345066]",2025-03-28,2022-02-24
perp_0900,perp_basis_rank,20,2025-07-01,1020,114,0.10034023851217201,265,False,-2.2548181723264875,"[0.12333189132329146, 0.31437405212039704, -0.40756976730659045, 0.06508258378005408, 0.14963773668179783, -0.12147223761401525]",2025-06-28,2022-02-24
perp_0900,perp_basis_rank,20,2025-10-01,1275,169,0.13148004831542645,245,False,-1.951877983172475,"[0.14301695965843794, 0.3849067991851334, -0.33122201691502823, 0.0966919762283852, 0.1019494216876552, -0.251231815772187]",2025-09-26,2022-02-24
perp_0900,perp_basis_rank,20,2026-01-01,1520,195,0.12558265251759437,205,False,-1.9913177461827778,"[0.149844870211174, 0.27268100942456347, -0.2343873407881566, 0.024461830566245932, 0.06736472699207033, -0.12564741321385575]",2025-12-26,2022-02-24
perp_0900,perp_basis_rank,20,2026-04-01,1730,221,0.12559130605942367,245,False,-2.002479666228566,"[0.19347859667106268, 0.15444576214472258, -0.16700038727605415, -0.030171235717218706, 0.04502862254961279, -0.010863391508706115]",2026-03-28,2022-02-24
perp_0900,perp_basis_rank,20,2026-07-01,1975,255,0.12753453422456473,185,False,-1.991835276107991,"[0.20422642974103786, 0.16573752722335253, -0.12247848993275393, -0.047069268953240956, 0.04536368073073293, -0.03552954171304076]",2026-06-27,2022-02-24
perp_0900,perp_open_rank,20,2023-07-01,0,0,0.5,165,True,0.0,[],,2022-02-24
perp_0900,perp_open_rank,20,2023-10-01,135,21,0.15586279868479508,145,True,-1.6893389175283196,[],2023-09-28,2022-02-24
perp_0900,perp_open_rank,20,2024-01-01,245,34,0.13978268209145234,220,False,-1.9523424810062435,"[0.00995562061861616, -0.08333450524284695, -0.3917363192816825, 0.44043407337110496, 0.4266835527804197, -0.39107843901938133]",2023-12-29,2022-02-24
perp_0900,perp_open_rank,20,2024-04-01,455,70,0.15597659584071916,150,False,-1.9110187683738544,"[0.01888693103053045, -0.07064232209828422, -0.2133898585086427, 0.20478558068942665, 0.19799227777818706, -0.11954845143959736]",2024-03-29,2022-02-24
perp_0900,perp_open_rank,20,2025-01-01,680,102,0.14937687887185971,180,False,-1.9186087638918856,"[0.013332155356641031, -0.061413047767603604, -0.3627129168747963, 0.1796340966512922, 0.2758331010177844, -0.03149847094217304]",2024-07-10,2022-02-24
perp_0900,perp_open_rank,20,2025-04-01,780,102,0.12290606755715745,235,False,-1.917808257418079,"[-0.005186628301381249, -0.059211153126859144, -0.35097354488029936, 0.17336102644881807, 0.2656273654513426, -0.030419188077599656]",2025-03-28,2022-02-24
perp_0900,perp_open_rank,20,2025-07-01,1020,114,0.10034023851217201,265,False,-1.9173460381741463,"[-0.023292485735027384, 0.3092336267950188, -0.40320758401355783, 0.05606226308983445, 0.14435183577431474, -0.12147566668861365]",2025-06-28,2022-02-24
perp_0900,perp_open_rank,20,2025-10-01,1275,169,0.13148004831542645,245,False,-1.9254837090139436,"[0.0010906651599852167, 0.37647791007228093, -0.3227217398165264, 0.09416795883641439, 0.09930629493545601, -0.25148427961356873]",2025-09-26,2022-02-24
perp_0900,perp_open_rank,20,2026-01-01,1520,195,0.12558265251759437,205,False,-1.9118614628086767,"[-0.002963938184067754, 0.2657636042845509, -0.23021052752313934, 0.022606921545945527, 0.06634464850233372, -0.12663035062076197]",2025-12-26,2022-02-24
perp_0900,perp_open_rank,20,2026-04-01,1730,221,0.12559130605942367,245,False,-1.904907460459392,"[-0.002958070654531699, 0.15091391194510242, -0.15945726874015287, -0.02765444324024164, 0.04523699341230275, -0.008776025066988975]",2026-03-28,2022-02-24
perp_0900,perp_open_rank,20,2026-07-01,1975,255,0.12753453422456473,185,False,-1.9023281290704803,"[-0.0017773558560528096, 0.15918000078486547, -0.11883200334396939, -0.04727731814928752, 0.042589862668067295, -0.03601748046652315]",2026-06-27,2022-02-24
perp_0900,perp_hybrid_hgb,20,2025-01-01,0,0,0.5,180,True,0.0,[],,2022-02-24
perp_0900,perp_hybrid_hgb,20,2025-04-01,100,0,0.0,235,True,-13.815509557963773,[],2025-03-28,2022-02-24
perp_0900,perp_hybrid_hgb,20,2025-07-01,340,12,0.036092208813713576,265,False,-3.131078637963749,"[0.18258273989847087, 1.3774869948511719, -0.34302247859018276, -0.3501280443886746, -0.3477623880182075, -0.33468700691948416]",2025-06-28,2022-02-24
perp_0900,perp_hybrid_hgb,20,2025-10-01,595,67,0.11869052262047088,245,False,-1.6599285803783046,"[0.17195937099325148, 0.7123073973281656, -0.23093096030124655, 0.018705602302006876, -0.08568654844943066, -0.42026016489316703]",2025-09-26,2022-02-24
perp_0900,perp_hybrid_hgb,20,2026-01-01,840,93,0.11405606540779113,205,False,-1.704611605942734,"[0.15162185573038542, 0.44909135456607313, -0.10305386373209577, -0.09288664958818312, -0.10106753725326498, -0.15246566793296668]",2025-12-26,2022-02-24
perp_0900,perp_hybrid_hgb,20,2026-04-01,1050,119,0.11673810676846993,245,False,-1.3247327687396355,"[0.301050046892653, 0.2576096716538709, 0.0016973373833203366, -0.17191910238987795, -0.1288147564030215, 0.046505511685463796]",2026-03-28,2022-02-24
perp_0900,perp_hybrid_hgb,20,2026-07-01,1295,153,0.12125487972413855,185,False,-0.8997900730758914,"[0.4609308139988298, 0.2453243674047969, 0.04661711673413278, -0.19261886189411206, -0.13305933710451243, 0.04592558704294062]",2026-06-27,2022-02-24
perp_1000,perp_basis_rank,1,2023-01-01,305,166,0.547709698555537,220,False,0.48328253641199326,"[0.11583472717588089, 0.05370684831312446, -0.07759295032845837, -0.015291038371609528, 0.056347729672175516, -0.018312945214374248]",2022-12-29,2022-02-24
perp_1000,perp_basis_rank,1,2023-04-01,520,297,0.5751047727896824,240,False,0.6444974826050982,"[0.16725060338131068, -0.019236824468873006, 0.029503238647749327, -0.09997554384144423, 0.15658494242775198, -0.06569069218175036]",2023-03-29,2022-02-24
perp_1000,perp_basis_rank,1,2023-07-01,760,429,0.5660152588247057,255,False,0.6371681300107508,"[0.24049993966025004, -0.025349690210730393, 0.03707989149203633, -0.10831995722681104, 0.1211296034666401, -0.030780436051516258]",2023-06-28,2022-02-24
perp_1000,perp_basis_rank,1,2023-10-01,1020,580,0.5700928325539038,255,False,0.7666667158974125,"[0.3748247771988487, -0.020651492736596402, 0.026584055799323485, -0.06045458162342324, 0.160682540835769, -0.10384507786638482]",2023-09-28,2022-02-24
perp_1000,perp_basis_rank,1,2024-01-01,1280,696,0.5400000632704902,225,False,0.7215412737636976,"[0.5090267351759284, -0.0018771308670884911, 0.013772757337728498, -0.05494647150336107, 0.03540120970821367, 0.002236989541111965]",2023-12-29,2022-02-24
perp_1000,perp_basis_rank,1,2024-04-01,1505,825,0.5464907914790536,230,False,0.7913022744231026,"[0.6188838348924766, 0.0024694162936536052, 0.03567793961151706, -0.04147051380858566, 0.035257570389893376, -0.03442216761281617]",2024-03-29,2022-02-24
perp_1000,perp_basis_rank,1,2024-07-01,1735,940,0.5384660043780567,250,False,0.6390660954103508,"[0.6900246618526142, 0.10796339253811904, 0.11826813005101, 0.10719582900041844, 0.18742382887455106, 0.09235938533328762]",2024-06-28,2022-02-24
perp_1000,perp_basis_rank,1,2024-10-01,1990,1083,0.542342628901092,255,False,0.6172842828157394,"[0.6659060908966354, 0.09730568103040237, 0.08839138632913494, 0.14475651464329298, 0.1966468762541889, 0.06779389647699516]",2024-09-28,2022-02-24
perp_1000,perp_basis_rank,1,2025-01-01,2245,1224,0.5438439615037386,225,False,0.5826076832071364,"[0.5601049897001877, 0.0220041396687524, 0.014128349106832803, 0.046975554142017796, 0.060011639698574995, -0.14606506492588928]",2024-12-29,2022-02-24
perp_1000,perp_basis_rank,1,2025-04-01,2470,1308,0.5215108344820897,235,False,0.39368190436645384,"[0.5703518194309118, 0.0990717543904363, 0.07799851203082987, 0.09215211712417926, 0.11820524096759892, -0.007821913234320845]",2025-03-29,2022-02-24
perp_1000,perp_basis_rank,1,2025-07-01,2705,1412,0.5116422015741615,265,False,0.2973227498824596,"[0.5605513698230776, 0.1609249138849286, 0.04853370930181667, 0.020821457776983014, 0.0697066514621596, -0.013078695900297166]",2025-06-28,2022-02-24
perp_1000,perp_basis_rank,1,2025-10-01,2965,1573,0.526367121646852,255,False,0.2936444402784318,"[0.5788677072814445, 0.16899087470692645, 0.034626835335269356, 0.035146389018726895, 0.07773348867441557, -0.031244719617074704]",2025-09-27,2022-02-24
perp_1000,perp_basis_rank,1,2026-01-01,3220,1675,0.5104148893238493,215,False,0.21829372394162416,"[0.6161190048661648, 0.13642192823204524, 0.04192692908727345, -0.01839981822587672, 0.05559802473123446, -0.0034435202680581046]",2025-12-27,2022-02-24
perp_1000,perp_basis_rank,1,2026-04-01,3435,1792,0.5141275570931136,245,False,0.2260301995934647,"[0.6594835863964192, 0.11294315929436403, 0.050500822888319086, -0.02859056187298748, 0.0753034233357051, 0.008660291933315406]",2026-03-28,2022-02-24
perp_1000,perp_basis_rank,1,2026-07-01,3680,1912,0.5118331759939665,205,False,0.19461477481758427,"[0.6730765619801554, 0.1122052762373047, 0.07914079414173186, -0.07314814045114053, 0.06623296821672242, 0.005056200363017351]",2026-06-27,2022-02-24
perp_1000,perp_open_rank,1,2023-01-01,305,166,0.547709698555537,220,False,0.18958595642767898,"[0.07647390829985871, 0.050505085294034975, -0.07458297769367153, -0.014113260755170685, 0.0529232747053705, -0.017003267369472358]",2022-12-29,2022-02-24
perp_1000,perp_open_rank,1,2023-04-01,520,297,0.5751047727896824,240,False,0.32772136172225824,"[0.0999352125333545, -0.02191560256354932, 0.023787152757224532, -0.09794024010521923, 0.14336815387068738, -0.06559241145088711]",2023-03-29,2022-02-24
perp_1000,perp_open_rank,1,2023-07-01,760,429,0.5660152588247057,255,False,0.244302764400101,"[0.12579164755336597, 0.02371189562745757, 0.08314363301762404, -0.05719295049848177, 0.16069455078564196, 0.01847800966859209]",2023-06-28,2022-02-24
perp_1000,perp_open_rank,1,2023-10-01,1020,580,0.5700928325539038,255,False,0.24957220706308736,"[0.155506211688016, 0.02770491207781025, 0.07088240837885644, -0.00850943559215978, 0.19499861802674287, -0.047844071592710556]",2023-09-28,2022-02-24
perp_1000,perp_open_rank,1,2024-01-01,1280,696,0.5400000632704902,225,False,0.1537736433197042,"[0.17166874304884203, 0.0281544259296788, 0.04237030417702406, -0.017949752719222486, 0.06262757793248636, 0.03185927697347048]",2023-12-29,2022-02-24
perp_1000,perp_open_rank,1,2024-04-01,1505,825,0.5464907914790536,230,False,0.17588890363858414,"[0.16730151288530629, 0.03636334492933393, 0.0648555982807558, -0.0012776581985052193, 0.06449465667493298, 0.004756420746463939]",2024-03-29,2022-02-24
perp_1000,perp_open_rank,1,2024-07-01,1735,940,0.5384660043780567,250,False,0.14258069710657864,"[0.19943508145416855, 0.01528687769490216, 0.023867416914116, 0.014647710189398424, 0.08143460990035464, 0.0022920992688780445]",2024-06-28,2022-02-24
perp_1000,perp_open_rank,1,2024-10-01,1990,1083,0.542342628901092,255,False,0.14215092335965576,"[0.19961704662404145, 0.009464393995107631, 0.0019990195139287566, 0.04919154151003471, 0.09261703529945976, -0.015253329841914362]",2024-09-28,2022-02-24
perp_1000,perp_open_rank,1,2025-01-01,2245,1224,0.5438439615037386,225,False,0.12893620435681347,"[0.19112001613657306, 0.04458972419574944, 0.03791738814480306, 0.06567707435157828, 0.07664208609739386, -0.09943132643719661]",2024-12-29,2022-02-24
perp_1000,perp_open_rank,1,2025-04-01,2470,1308,0.5215108344820897,235,False,0.06337078001197358,"[0.08155583508212756, 0.03135669924714356, 0.014009441634054086, 0.025660366861649735, 0.047108603218680184, -0.05662811458283223]",2025-03-29,2022-02-24
perp_1000,perp_open_rank,1,2025-07-01,2705,1412,0.5116422015741615,265,False,0.030291768568904573,"[0.12383934922418503, 0.09285665248450213, -0.0014869805966204828, -0.024764712621686204, 0.01629506329078518, -0.053243371617147005]",2025-06-28,2022-02-24
perp_1000,perp_open_rank,1,2025-10-01,2965,1573,0.526367121646852,255,False,0.07303715461678795,"[0.13052609353620534, 0.10784248614207456, -0.004506785998121735, -0.00407248812587421, 0.03152835418341443, -0.05956831687309298]",2025-09-27,2022-02-24
perp_1000,perp_open_rank,1,2026-01-01,3220,1675,0.5104148893238493,215,False,0.011666869980046604,"[0.1832260373194469, 0.08110672737107093, 0.001885893552207827, -0.048716543468402665, 0.013351032249416165, -0.03616991916393088]",2025-12-27,2022-02-24
perp_1000,perp_open_rank,1,2026-04-01,3435,1792,0.5141275570931136,245,False,0.020914311193122138,"[0.19965657504358753, 0.061158886539758484, 0.009671200994109362, -0.055576426956134406, 0.030126285433532542, -0.02484322185896254]",2026-03-28,2022-02-24
perp_1000,perp_open_rank,1,2026-07-01,3680,1912,0.5118331759939665,205,False,0.015384685546770202,"[0.2200825608810487, 0.06390251727596966, 0.036811933998103986, -0.08796731821339689, 0.026235883431644815, -0.023890617792209065]",2026-06-27,2022-02-24
perp_1000,perp_hybrid_hgb,1,2023-04-01,0,0,0.5,240,True,0.0,[],,2022-02-24
perp_1000,perp_hybrid_hgb,1,2023-07-01,225,118,0.5243342173234952,255,False,-0.5073870597517932,"[1.0046196482606022, -0.0927560770956926, 0.23065436118965824, -0.22596337599569133, -0.04342684724776583, 0.13484279310499245]",2023-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,1,2023-10-01,485,269,0.5553675638017392,255,False,-0.11051727019816852,"[1.0241944816157305, -0.09363781403830324, 0.08799474160029659, -0.09241085865827227, 0.1488835017389075, -0.13961533727261544]",2023-09-28,2022-02-24
perp_1000,perp_hybrid_hgb,1,2024-01-01,745,385,0.5136852020247634,225,False,-0.23326944471720218,"[0.9981395555274046, -0.07817612941054089, 0.0075817871287413895, -0.12662294120856124, -0.1164042397494685, 0.10667531732251066]",2023-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,1,2024-04-01,970,514,0.5298442089570098,230,False,-0.13760582575512886,"[1.012846674103652, -0.05455840588125718, 0.08224378385614874, -0.08726873277769452, -0.08934028954082235, 0.02716573649078766]",2024-03-29,2022-02-24
perp_1000,perp_hybrid_hgb,1,2024-07-01,1200,629,0.5229850892874826,250,False,-0.09416354286247798,"[0.9591860159999945, -0.07160547874940958, 0.004805181466987333, -0.03787771072835764, 0.00934767536847455, 0.007999555624004215]",2024-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,1,2024-10-01,1455,772,0.531183424103282,255,False,0.04143430868165563,"[0.8456898324361524, -0.04563047136224186, -0.01527265774151648, 0.03752053076871341, 0.06177482151123862, 0.0005711330381410049]",2024-09-28,2022-02-24
perp_1000,perp_hybrid_hgb,1,2025-01-01,1710,913,0.5351184754738916,225,False,-0.006517376964483256,"[0.7552835828907085, 0.010946347621237945, 0.02995713941598821, 0.05145434790485329, 0.027320939196159223, -0.12615744838719872]",2024-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,1,2025-04-01,1935,997,0.510249709843984,235,False,-0.13594595985521649,"[0.745536294971462, -0.01650390181412096, -0.017371752517133014, -0.020759723277653536, -0.019850415243470296, -0.05688784059684524]",2025-03-29,2022-02-24
perp_1000,perp_hybrid_hgb,1,2025-07-01,2170,1101,0.5006023917335171,265,False,-0.1758436344676326,"[0.7381770898126085, 0.10715520552489688, -0.04488916167529637, -0.10853387444249042, -0.06592374739878469, -0.056854933868992284]",2025-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,1,2025-10-01,2430,1262,0.5188632584880557,255,False,-0.1472839488055108,"[0.7443035321604972, 0.1117271850761084, -0.053126826400950095, -0.08233046275872322, -0.05005714326255364, -0.06809579053934353]",2025-09-27,2022-02-24
perp_1000,perp_hybrid_hgb,1,2026-01-01,2685,1364,0.5022441451712718,215,False,-0.17240662557516706,"[0.77130040972245, 0.07800327452179924, -0.023302634432862738, -0.13784643666916482, -0.06530293124342022, -0.017985935022516164]",2025-12-27,2022-02-24
perp_1000,perp_hybrid_hgb,1,2026-04-01,2900,1481,0.5072499231265291,245,False,-0.122017223232317,"[0.7723301196906324, 0.05745046503756691, -0.004033083005585972, -0.13950083778563033, -0.032666378640188926, 0.0005219085203426303]",2026-03-28,2022-02-24
perp_1000,perp_hybrid_hgb,1,2026-07-01,3145,1601,0.5056186793007503,205,False,-0.09179011265776281,"[0.7809179396101469, 0.06621201935380772, 0.04664663455993481, -0.18128478466534256, -0.0313996964816328, 0.010763641652738428]",2026-06-27,2022-02-24
perp_1000,perp_basis_rank,3,2023-01-01,295,103,0.3518643071349051,220,False,-0.4540249262532628,"[0.06459094065374993, 0.030124541627454822, -0.03802575708286656, -0.045159047773229107, 0.09723947870630002, -0.04555256161262181]",2022-12-28,2022-02-24
perp_1000,perp_basis_rank,3,2023-04-01,515,212,0.4163284346684669,240,False,-0.08951064849197793,"[0.12155168567174074, -0.07455851558683305, -0.029559017395020145, -0.11391119868182224, 0.2114899004012669, -0.0765473004835404]",2023-03-29,2022-02-24
perp_1000,perp_basis_rank,3,2023-07-01,755,307,0.40853546275469144,255,False,-0.07064829716649847,"[0.20180774067839807, -0.05198824687147759, -0.021733319249600383, -0.1094542941245405, 0.16995769629351895, -0.053080842557727416]",2023-06-28,2022-02-24
perp_1000,perp_basis_rank,3,2023-10-01,1010,429,0.427949421432746,255,False,0.09627286872567241,"[0.351992312542815, -0.018976174656714112, 0.02750761580772746, -0.01339905599464943, 0.21723559591832972, -0.12124064699743424]",2023-09-27,2022-02-24
perp_1000,perp_basis_rank,3,2024-01-01,1270,519,0.40786492899147286,225,False,0.05288723061537276,"[0.4510280957246239, 0.02049951380599351, 0.058061437991578244, 0.0256203019817772, 0.043919338035327035, -0.09764394505949207]",2023-12-29,2022-02-24
perp_1000,perp_basis_rank,3,2024-04-01,1495,618,0.41427500597695177,230,False,0.08195476200120466,"[0.5304514423253484, 0.028273127446241886, 0.09816486011741882, 0.03251512418374024, 0.08700201126744915, -0.16741357517335417]",2024-03-29,2022-02-24
perp_1000,perp_basis_rank,3,2024-07-01,1725,684,0.3922841629117922,250,False,-0.05173286197865562,"[0.5098555281103072, 0.015668365885488096, 0.03923847069378172, 0.0359676459070922, 0.045895676886885194, -0.18621909962615563]",2024-06-28,2022-02-24
perp_1000,perp_basis_rank,3,2024-10-01,1980,789,0.39579179814474563,255,False,-0.08238961498356658,"[0.4526103346401231, -0.010126951870495917, -0.022315684459954847, 0.065983492617252, 0.030522531848170553, -0.14321518276944287]",2024-09-28,2022-02-24
perp_1000,perp_basis_rank,3,2025-01-01,2235,891,0.3960729266492555,225,False,-0.16170147382590971,"[0.413262038733186, 0.011037578308253592, 0.0006640526634172421, 0.03269204327726883, 0.016193103408098913, -0.2163376589687758]",2024-12-29,2022-02-24
perp_1000,perp_basis_rank,3,2025-04-01,2460,934,0.36885152902288454,235,False,-0.2959880988022778,"[0.3838263770598146, -0.028304535102531485, -0.03684558864571039, -0.02254876643986102, -0.010011862410471034, -0.1881367386324975]",2025-03-29,2022-02-24
perp_1000,perp_basis_rank,3,2025-07-01,2695,987,0.35039679117440253,265,False,-0.4050841504524176,"[0.3645056121896001, 0.018463879721842148, -0.06695109337863099, -0.10941178621977476, -0.05837467667015009, -0.1750845266521177]",2025-06-28,2022-02-24
perp_1000,perp_basis_rank,3,2025-10-01,2955,1112,0.36835045478949413,255,False,-0.37367367808688906,"[0.4048672357162091, 0.05834455349597553, -0.08672737710292626, -0.08593211514654044, -0.042915061952706175, -0.20572422898460616]",2025-09-27,2022-02-24
perp_1000,perp_basis_rank,3,2026-01-01,3210,1172,0.35152968742621393,215,False,-0.45828420002653725,"[0.4297532698076832, 0.04086123499853195, -0.11427518963842041, -0.11357243369088646, -0.06284769044451137, -0.19614998539954795]",2025-12-27,2022-02-24
perp_1000,perp_basis_rank,3,2026-04-01,3425,1247,0.35164741385844456,245,False,-0.4710208005663497,"[0.4735151150927141, 0.003388641288958623, -0.0903765639723457, -0.1262062894148193, -0.06741278436819255, -0.17723589793490618]",2026-03-28,2022-02-24
perp_1000,perp_basis_rank,3,2026-07-01,3670,1326,0.34883413869478885,205,False,-0.49827500714054107,"[0.49098049858117854, 0.0025919435574134446, -0.08164629682870024, -0.13694889855904568, -0.07253070919304216, -0.1950613064941114]",2026-06-27,2022-02-24
perp_1000,perp_open_rank,3,2023-01-01,295,103,0.3518643071349051,220,False,-0.614431216914626,"[0.04212211218287714, 0.02859632770810677, -0.03708041438372679, -0.04361679915690369, 0.09802608506247594, -0.04397535848260045]",2022-12-28,2022-02-24
perp_1000,perp_open_rank,3,2023-04-01,515,212,0.4163284346684669,240,False,-0.32827326554268604,"[0.06798578069277514, -0.05541261808199406, -0.011469013173898647, -0.09400242268212008, 0.221933030902932, -0.05735894946262209]",2023-03-29,2022-02-24
perp_1000,perp_open_rank,3,2023-07-01,755,307,0.40853546275469144,255,False,-0.3001528911890344,"[0.11122517426629666, -0.09396049966717737, -0.06459448645856826, -0.14974750298364425, 0.12132470365659054, -0.09502106746722096]",2023-06-28,2022-02-24
perp_1000,perp_open_rank,3,2023-10-01,1010,429,0.427949421432746,255,False,-0.24318582608315648,"[0.15195143322444787, -0.08137813068292844, -0.03755380862909707, -0.07611937413538013, 0.14102738450348076, -0.17781542699134356]",2023-09-27,2022-02-24
perp_1000,perp_open_rank,3,2024-01-01,1270,519,0.40786492899147286,225,False,-0.30490320534399995,"[0.15704562726410434, -0.048809479970634735, -0.014127103666655226, -0.04408129028046322, -0.02718502990763325, -0.15786034493711482]",2023-12-29,2022-02-24
perp_1000,perp_open_rank,3,2024-04-01,1495,618,0.41427500597695177,230,False,-0.2814703830138189,"[0.15282747025914725, -0.042952201254296975, 0.020029261370561685, -0.03912820451948292, 0.009973683700376879, -0.21947192168192756]",2024-03-29,2022-02-24
perp_1000,perp_open_rank,3,2024-07-01,1725,684,0.3922841629117922,250,False,-0.366228969585891,"[0.1631869302928422, -0.04661303511220875, -0.025404892097813457, -0.02834597749256091, -0.019420741105038216, -0.22977487990562565]",2024-06-28,2022-02-24
perp_1000,perp_open_rank,3,2024-10-01,1980,789,0.39579179814474563,255,False,-0.3621968542959906,"[0.16471715664824035, -0.06462725284650593, -0.0757805611513862, 0.004900581051856124, -0.02746885417845006, -0.18670940454466953]",2024-09-28,2022-02-24
perp_1000,perp_open_rank,3,2025-01-01,2235,891,0.3960729266492555,225,False,-0.3745467756599218,"[0.15521408303819484, -0.03415494143137352, -0.043553041120848075, -0.014545367135752163, -0.02948520625943001, -0.24082632789148495]",2024-12-29,2022-02-24
perp_1000,perp_open_rank,3,2025-04-01,2460,934,0.36885152902288454,235,False,-0.46221591459755745,"[0.08363357409791276, -0.06321022068519955, -0.07091586869150358, -0.0580180689639906, -0.04671056701680464, -0.207615125828264]",2025-03-29,2022-02-24
perp_1000,perp_open_rank,3,2025-07-01,2695,987,0.35039679117440253,265,False,-0.5300316661749519,"[0.09907295124372624, -0.014335891053534264, -0.09285987138417394, -0.13181307529621897, -0.08498512001751682, -0.1919463420137643]",2025-06-28,2022-02-24
perp_1000,perp_open_rank,3,2025-10-01,2955,1112,0.36835045478949413,255,False,-0.472035734635576,"[0.10908103182467917, 0.02656546326348383, -0.10520550134170167, -0.10448326155966399, -0.06541373442344955, -0.21324884058616647]",2025-09-27,2022-02-24
perp_1000,perp_open_rank,3,2026-01-01,3210,1172,0.35152968742621393,215,False,-0.549343909071055,"[0.15860768816752577, 0.011053611503402946, -0.12992321357733233, -0.1292817468212876, -0.08305062073862805, -0.20484063091843904]",2025-12-27,2022-02-24
perp_1000,perp_open_rank,3,2026-04-01,3425,1247,0.35164741385844456,245,False,-0.5549480281333219,"[0.1818385340871358, -0.022977323418776972, -0.1074862984169852, -0.1397744260412797, -0.08679093526533767, -0.18575450184981498]",2026-03-28,2022-02-24
perp_1000,perp_open_rank,3,2026-07-01,3670,1326,0.34883413869478885,205,False,-0.561414806415682,"[0.19383492512022757, -0.020838076138934413, -0.0966151613288768, -0.1462091167338196, -0.08842842588944486, -0.19817974857095294]",2026-06-27,2022-02-24
perp_1000,perp_hybrid_hgb,3,2023-04-01,0,0,0.5,240,True,0.0,[],,2022-02-24
perp_1000,perp_hybrid_hgb,3,2023-07-01,220,77,0.34990461959504265,255,False,-0.23111806848369043,"[1.389805715398584, -0.06036183903315405, 0.055641285734302916, -0.20126284561612212, 0.025315170343762756, 0.1821737044539388]",2023-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,3,2023-10-01,475,199,0.4202123012636663,255,False,0.3152143725937345,"[1.0969422332238106, -0.0386625960007949, 0.06097432226408241, 0.025020209720920505, 0.1974185038260557, -0.24852715513221255]",2023-09-27,2022-02-24
perp_1000,perp_hybrid_hgb,3,2024-01-01,735,289,0.3914602433299007,225,False,0.10398189205462685,"[0.9435618752534227, 0.05153262109069883, 0.12077968325541932, 0.08682432262756327, -0.0952740372731623, -0.06917408438520731]",2023-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,3,2024-04-01,960,388,0.4049596398250482,230,False,0.12657495706251326,"[0.8311042356749831, 0.05302037562379813, 0.1701867866578476, 0.07740031017421034, 0.016218841804685476, -0.19949361515935746]",2024-03-29,2022-02-24
perp_1000,perp_hybrid_hgb,3,2024-07-01,1190,454,0.3778786694476917,250,False,-0.014087472594224302,"[0.7797839664448091, 0.04495099594163577, 0.07756904515572423, 0.08676955438205602, -0.012683484909659763, -0.20869153023655743]",2024-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,3,2024-10-01,1445,559,0.3854071621603227,255,False,0.0033927843673384897,"[0.7400327960729315, 0.016736677655067405, -0.004382083494964964, 0.13130916271465737, -0.0015264130933494442, -0.13796624467569069]",2024-09-28,2022-02-24
perp_1000,perp_hybrid_hgb,3,2025-01-01,1700,661,0.3877320123214886,225,False,-0.07015602607008,"[0.6566496900191402, 0.03981662766328591, 0.02549349745476023, 0.07331058518564347, -0.010883646787829975, -0.19413950499912666]",2024-12-29,2022-02-24
perp_1000,perp_hybrid_hgb,3,2025-04-01,1925,704,0.3570338090892385,235,False,-0.1778501144971832,"[0.6841732069996445, 0.0028316987871133065, -0.007450475007994153, 0.014946755326307903, -0.030710503691222534, -0.1493033556087337]",2025-03-29,2022-02-24
perp_1000,perp_hybrid_hgb,3,2025-07-01,2160,757,0.3375983181584169,265,False,-0.22035604889658714,"[0.6954828362706476, 0.10575169918662077, -0.03141230920391723, -0.09368592078454753, -0.07592668993911278, -0.11560401376860209]",2025-06-28,2022-02-24
perp_1000,perp_hybrid_hgb,3,2025-10-01,2420,882,0.35978146738520156,255,False,-0.12849627872325636,"[0.7409629298710536, 0.1601588582711687, -0.047083369928200655, -0.05437444267071554, -0.04509604270479866, -0.1364318323574678]",2025-09-27,2022-02-24
perp_1000,perp_hybrid_hgb,3,2026-01-01,2675,942,0.34234213773592687,215,False,-0.12973159582048652,"[0.7966556739537758, 0.1512360753185691, -0.05373933446715357, -0.06904759290996734, -0.04525731677971585, -0.10690617364171917]",2025-12-27,2022-02-24
