candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
hold_1730,5,2025-10-01,4430,1364,0.30610088358162363,325,False,-1.0380336010599869,"[0.5254570938209747, 0.21508264011255027, -0.052160193637409966, 0.023061271825842156, 0.051450129410965155, -0.23582320678502908]",2025-09-27,2022-02-24
hold_1730,5,2026-01-01,4750,1427,0.2934476441555623,270,False,-0.9523497570328794,"[0.5689638424369323, 0.017092159622269454, -0.24164884830520497, -0.17154703906458948, -0.1452368856154832, -0.38656035953949675]",2025-12-27,2022-02-24
hold_1730,5,2026-04-01,5025,1508,0.29392179819870123,310,False,-0.9705751256037014,"[0.5864490886480135, -0.037161102149621275, -0.22191784905781767, -0.18962697290323635, -0.15527042967533025, -0.3430867872694348]",2026-03-28,2022-02-24
hold_1730,5,2026-07-01,5335,1577,0.2867298644984332,230,False,-0.989702849421163,"[0.5946006859493025, -0.04194314074052905, -0.20039051739233302, -0.20067147262213464, -0.159356015340656, -0.3631304033885543]",2026-06-27,2022-02-24
hold_1730,10,2023-01-01,1015,193,0.19856330596125987,280,False,-1.690985532211538,"[0.34424887276913446, 0.08438984407186553, -0.0824872203110957, -0.11478032819942345, 0.21493360404937473, -0.09405919438853316]",2022-12-29,2022-02-24
hold_1730,10,2023-04-01,1295,302,0.24575627022802324,305,False,-1.3864484918073694,"[0.35356433766560985, -0.0411953172302316, 0.005195140074840668, -0.14692715431536413, 0.24639985489415295, -0.055359995335118775]",2023-03-29,2022-02-24
hold_1730,10,2023-07-01,1600,421,0.27873964249736455,330,False,-1.226918280920369,"[0.4110025514273218, -0.005328666819068769, 0.009442654643751991, -0.10145279418452915, 0.20538097334178151, -0.0976888114953791]",2023-06-28,2022-02-24
hold_1730,10,2023-10-01,1930,532,0.2904968424097967,320,False,-1.168072101528481,"[0.44359079691215747, -0.0248241650694509, -0.01351595997611312, -0.048054173600658744, 0.20554493122690468, -0.11848833434170818]",2023-09-28,2022-02-24
hold_1730,10,2024-01-01,2255,571,0.2590732527351714,285,False,-1.328332139957392,"[0.4929345200477876, -0.02111065605216006, -0.010102450743184579, -0.007220907192105909, 0.13554526936316127, -0.10019782501159885]",2023-12-29,2022-02-24
hold_1730,10,2024-04-01,2540,653,0.2637593970262289,300,False,-1.3131130113814873,"[0.5317114863833144, -0.006453089407096381, 0.0021665222901039553, -0.010145906437229072, 0.12623448454509686, -0.10790578068167311]",2024-03-29,2022-02-24
hold_1730,10,2024-07-01,2840,695,0.245080425645801,325,False,-1.402626044591703,"[0.5494964199279112, -0.007960305926155094, -0.02959714342672034, 0.0034018981144717797, 0.13750502479815535, -0.08571986990942312]",2024-06-28,2022-02-24
hold_1730,10,2024-10-01,3170,782,0.24820601012059723,330,False,-1.326689777509109,"[0.43294082585366556, -0.0004688807452766612, -0.059308841653652286, 0.072967792439866, 0.118751934848772, -0.1321185350120052]",2024-09-28,2022-02-24
hold_1730,10,2025-01-01,3500,904,0.2649208829988863,285,False,-1.0441986836417907,"[0.4307849819215877, -0.1449505271152121, -0.21704201995859862, -0.14402330863239945, -0.07014289838190566, -0.4308472400814933]",2024-12-29,2022-02-24
hold_1730,10,2025-04-01,3785,918,0.2395493825296245,295,False,-1.3642543871060087,"[0.4441126616869434, 0.0418429707261649, -0.027132844369895135, 0.04271636538223311, 0.12197580059361215, -0.1894330166831218]",2025-03-29,2022-02-24
hold_1730,10,2025-07-01,4080,951,0.22459234018571952,330,False,-1.4518050665602398,"[0.4511952523996679, 0.1549287569735929, -0.05592953746775424, -0.0035855627534341107, 0.10958726542901397, -0.20909309827636952]",2025-06-28,2022-02-24
hold_1730,10,2025-10-01,4405,1049,0.23432170696851534,325,False,-1.401901337048084,"[0.4516972403112614, 0.20054171161307582, -0.08809956446270203, 0.027605234326533407, 0.11076904806343689, -0.25959396988487216]",2025-09-27,2022-02-24
hold_1730,10,2026-01-01,4725,1090,0.22207844918794592,270,False,-1.5116422897485444,"[0.49135107731309646, 0.18504837206931235, -0.07103605895142753, 0.013888240446709783, 0.09154754255760397, -0.21279835588374435]",2025-12-27,2022-02-24
hold_1730,10,2026-04-01,5000,1154,0.22367733162132064,310,False,-1.2745511377377376,"[0.5148296569646125, -0.11269462362347138, -0.2876841660461147, -0.25865152321648605, -0.17580084335591867, -0.40085956963187375]",2026-03-28,2022-02-24
hold_1730,10,2026-07-01,5310,1191,0.2126969339877477,230,False,-1.3149017020497609,"[0.498359818666422, -0.12428683892311235, -0.28466432873258674, -0.2572829856081662, -0.1812905105550332, -0.4275902885710332]",2026-06-27,2022-02-24
hold_1730,20,2023-01-01,965,113,0.12245573646407851,280,False,-2.1828655485271344,"[0.2512461455031563, 0.24964627509809978, -0.13020291343821686, 0.03967556311528017, 0.08274007438218427, -0.2491725434522522]",2022-12-29,2022-02-24
hold_1730,20,2023-04-01,1245,243,0.20986005502683153,305,False,-1.515594093378084,"[0.2684674023816466, -0.01427038595254067, 0.023201495878850346, -0.06725158686855966, 0.179156297967907, -0.11942142527976139]",2023-03-29,2022-02-24
hold_1730,20,2023-07-01,1550,327,0.22531130055789078,330,False,-1.4402505000622476,"[0.31467001486378127, 0.01648529110942405, 0.001235381520100966, -0.07032941103780516, 0.1584849507257599, -0.10374375395485362]",2023-06-28,2022-02-24
hold_1730,20,2023-10-01,1880,440,0.24987201194600997,320,False,-1.3158030641154401,"[0.3483725914830244, 0.02364380754441426, -0.14134691710202824, 0.051829060642008, 0.25109607965886266, -0.1841127254696045]",2023-09-28,2022-02-24
hold_1730,20,2024-01-01,2205,462,0.21588882116776972,285,False,-1.5338875072056573,"[0.4104893411752347, 0.03613651643967867, -0.11200021013956667, 0.0628060065265757, 0.20766323799475692, -0.17033074655689315]",2023-12-29,2022-02-24
hold_1730,20,2024-04-01,2490,501,0.20397528026675507,300,False,-1.62024156669866,"[0.45852920311942674, 0.023223186178893296, -0.12424048197651882, 0.046489180126683925, 0.16512092827206626, -0.1360481627438759]",2024-03-29,2022-02-24
hold_1730,20,2024-07-01,2790,543,0.1939245119950186,325,False,-1.675543481438103,"[0.4708042469318922, 0.025126436705269456, -0.19940808767634677, 0.06190962819624, 0.2238041587911492, -0.10003948630669107]",2024-06-28,2022-02-24
hold_1730,20,2024-10-01,3120,580,0.18166026057695214,330,False,-1.7037278850018538,"[0.3590854407075364, 0.002043359331448143, -0.1791385410494629, 0.12977086270268556, 0.20907707711849663, -0.14483388911930065]",2024-09-28,2022-02-24
hold_1730,20,2025-01-01,3450,696,0.20514736898914318,285,False,-1.5667763437761133,"[0.3729128870354483, 0.009001650146914618, -0.0666157748558531, 0.1114740595000446, 0.174626825765821, -0.2280234586616255]",2024-12-29,2022-02-24
hold_1730,20,2025-04-01,3735,698,0.1816903836483534,295,False,-1.6997321374646215,"[0.3713044045815252, 0.003062033532652493, -0.07040147234454514, 0.10206798092922557, 0.17583128508659673, -0.21065035233383533]",2025-03-29,2022-02-24
hold_1730,20,2025-07-01,4030,712,0.16599003209182994,330,False,-1.8187963595860546,"[0.38162878373862136, 0.11710195543935924, -0.08927673519179889, 0.07549225506256405, 0.14556690967731983, -0.22729984923312005]",2025-06-28,2022-02-24
hold_1730,20,2025-10-01,4355,778,0.17087415376250914,325,False,-1.7940394121804553,"[0.3943897104908361, 0.1828834478615379, -0.10137097355353833, 0.0974796929952839, 0.14398506033370975, -0.2889614424688993]",2025-09-27,2022-02-24
hold_1730,20,2026-01-01,4675,806,0.16089485485296648,270,False,-1.873771408659456,"[0.3986770763689406, 0.1583869134952495, -0.07760401138392153, 0.06758173077464259, 0.12398197425238205, -0.24297011060652582]",2025-12-27,2022-02-24
hold_1730,20,2026-04-01,4950,843,0.15841294558318542,310,False,-1.8937096274015863,"[0.4083236794074995, 0.09046489295102529, -0.04018124765769813, 0.032003728633763245, 0.10047787755342072, -0.18363425119711344]",2026-03-28,2022-02-24
hold_1730,20,2026-07-01,5260,878,0.15329170456122132,230,False,-1.9318926491710737,"[0.4120273088725649, 0.0968484828188768, -0.03742745145687542, 0.014013156890589866, 0.09145681058359681, -0.17016316808239174]",2026-06-27,2022-02-24
update_1630,1,2023-01-01,1060,521,0.5001386579556547,280,False,-0.15060114489127058,"[0.41636513678575926, 0.1386241739960834, -0.09396259828646758, -0.039856239297000946, 0.03883877522388496, -0.18669611207575135]",2022-12-29,2022-02-24
update_1630,1,2023-04-01,1340,692,0.5271279726756413,305,False,-0.041866827060382174,"[0.4459519019205356, 0.0933702907644908, -0.04154236704246958, -0.03984195469977231, 0.10063875958330785, -0.1525166044256542]",2023-03-29,2022-02-24
update_1630,1,2023-07-01,1645,866,0.5368781053141253,330,False,0.003839750025029493,"[0.489034497677327, 0.08408894016268698, -0.02122409257915717, -0.03753745257271618, 0.08868364997712076, -0.11037084210344751]",2023-06-28,2022-02-24
update_1630,1,2023-10-01,1975,1070,0.5537010690152834,320,False,0.0656670734371581,"[0.559286135999005, 0.10045344867872172, -0.03365828098738205, 0.015132599832242733, 0.13533566622799553, -0.15431902602908396]",2023-09-28,2022-02-24
update_1630,1,2024-01-01,2300,1220,0.5367216198398527,285,False,0.043196753394178986,"[0.6348554530743461, 0.09633021770362059, -0.031554093026799526, 0.0095605837094802, 0.04200482258698504, -0.0747213532941264]",2023-12-29,2022-02-24
update_1630,1,2024-04-01,2585,1379,0.540081234024251,300,False,0.06885805088154899,"[0.6849807412813186, 0.09215868958375413, -0.004663956496284824, 0.01725160554080937, 0.04528205527660873, -0.08326200630390732]",2024-03-29,2022-02-24
update_1630,1,2024-07-01,2885,1519,0.5291862141819745,325,False,0.058530350054347736,"[0.7189954293681943, 0.06794800151329287, -0.041631819594832295, 0.015873138145173955, 0.0627464479140528, -0.04799706321075207]",2024-06-28,2022-02-24
update_1630,1,2024-10-01,3215,1709,0.5362125890750702,330,False,0.057716591683388135,"[0.7042315546109719, 0.04770527562720191, -0.04604618124496006, 0.06141250970865383, 0.07929967876602063, -0.08616887992962435]",2024-09-28,2022-02-24
update_1630,1,2025-01-01,3545,1895,0.5397306043579462,285,False,0.08926939101583217,"[0.6739833057750456, 0.07926275892830731, -0.012330462297492056, 0.06885171206579284, 0.07301543338689113, -0.12177803326338746]",2024-12-29,2022-02-24
update_1630,1,2025-04-01,3830,2008,0.5230572782554305,295,False,0.05865109673661185,"[0.6946531393494831, 0.07167088713701845, -0.02185948708501568, 0.04026383775038337, 0.05529312613793855, -0.08806037000249438]",2025-03-29,2022-02-24
update_1630,1,2025-07-01,4125,2139,0.5141024443810583,330,False,0.027893483245445414,"[0.6951644864084695, 0.13942688402318712, -0.025252286445086206, -0.02320988206006661, 0.03125482573924328, -0.09495184755045628]",2025-06-28,2022-02-24
update_1630,1,2025-10-01,4450,2335,0.5250827703528255,325,False,0.04257219415663422,"[0.7165137797098471, 0.15219927062563363, -0.019949867325073943, 0.0006051834025294553, 0.04832596474782205, -0.13954023893090808]",2025-09-27,2022-02-24
update_1630,1,2026-01-01,4770,2463,0.5105758396565354,270,False,-0.012515645654591144,"[0.7619663330544861, 0.12167145942242463, -0.02418667439421781, -0.044403636677499796, 0.02770204671353939, -0.09300937761458299]",2025-12-27,2022-02-24
update_1630,1,2026-04-01,5045,2607,0.5119813835553849,310,False,-0.024997527350790544,"[0.7812089683131216, 0.09125522384777279, -0.02254233871168715, -0.06037112690649607, 0.04340983890751025, -0.07616769899390646]",2026-03-28,2022-02-24
update_1630,1,2026-07-01,5355,2757,0.5094385047944854,230,False,-0.03244177304726392,"[0.7969068133463695, 0.08107153264046046, 0.005889786628854353, -0.09334203532833556, 0.03722370885932832, -0.06255230262145328]",2026-06-27,2022-02-24
update_1630,3,2023-01-01,1050,329,0.321842949744062,280,False,-0.9890494131254056,"[0.34331274613818874, 0.09448131181409267, -0.060897568802020796, 0.0188846202981515, 0.08265781828341484, -0.14034644577510913]",2022-12-29,2022-02-24
update_1630,3,2023-04-01,1330,470,0.3658762849952292,305,False,-0.7711981336295777,"[0.3747737723220359, 0.04346857144906377, -0.04866455319046045, -0.011230125012906114, 0.15713054046060143, -0.14518326636672546]",2023-03-29,2022-02-24
update_1630,3,2023-07-01,1635,605,0.3828920459976094,330,False,-0.590902180636616,"[0.4415839765839349, -0.060471097241444866, -0.16684961517185665, -0.12111250527255159, 0.02794375262204835, -0.24297180164120583]",2023-06-28,2022-02-24
update_1630,3,2023-10-01,1965,775,0.41006345821624496,320,False,-0.5013977547794852,"[0.5054034446187483, -0.053732337648586724, -0.13893886851065712, -0.07234831055101996, 0.06124923868534233, -0.27680147239002234]",2023-09-28,2022-02-24
update_1630,3,2024-01-01,2290,882,0.3951129242096612,285,False,-0.5473314894093657,"[0.5777212776174359, -0.047750574510946615, -0.10592118978392548, -0.06313582705962252, -0.04481432210840507, -0.26337941267640536]",2023-12-29,2022-02-24
update_1630,3,2024-04-01,2575,993,0.3946140307465135,300,False,-0.5574962905879602,"[0.6490021129384657, -0.046612957326936044, -0.08323008201785191, -0.07339801080105311, -0.015641284165967745, -0.31824818642318087]",2024-03-29,2022-02-24
update_1630,3,2024-07-01,2875,1070,0.3741886395881561,325,False,-0.6217377313385398,"[0.6742113634035533, -0.05755521041285506, -0.11587997129908899, -0.06868847417990737, -0.044602127218539, -0.3121003414895614]",2024-06-28,2022-02-24
update_1630,3,2024-10-01,3205,1211,0.38219312261458716,330,False,-0.585183659985307,"[0.6304581571449683, -0.07535590820389743, -0.14785890611326027, -0.005166700225274669, -0.05244089325243288, -0.2869586519815046]",2024-09-28,2022-02-24
update_1630,3,2025-01-01,3535,1355,0.3893186328690728,285,False,-0.5582258382963721,"[0.639083401001386, -0.03975554343724176, -0.11363313033954013, -0.023232526947433284, -0.04252231811393841, -0.323475047726837]",2024-12-29,2022-02-24
update_1630,3,2025-04-01,3820,1420,0.37033589692738,295,False,-0.6031047957925841,"[0.6320573906996101, -0.055205480004639575, -0.13210053537360858, -0.05095845791453976, -0.046986884207209506, -0.2987782840745388]",2025-03-29,2022-02-24
update_1630,3,2025-07-01,4115,1488,0.35419187417398734,330,False,-0.655230366785556,"[0.611109191648865, 0.014798984029978538, -0.13465221445631242, -0.12784613884175622, -0.09279305112869607, -0.2952249425673137]",2025-06-28,2022-02-24
update_1630,3,2025-10-01,4440,1635,0.36638665704033263,325,False,-0.6374738856487385,"[0.6455099543574647, 0.04350831188391912, -0.13313773438620147, -0.10817293115232604, -0.07813803660752873, -0.3457682782341021]",2025-09-27,2022-02-24
update_1630,3,2026-01-01,4760,1711,0.3514490165427775,270,False,-0.7180064871688002,"[0.695382917975098, 0.022902894278055537, -0.1500643669470298, -0.13676629456578995, -0.09925652533797304, -0.33563731409457676]",2025-12-27,2022-02-24
update_1630,3,2026-04-01,5035,1810,0.3525645253473389,310,False,-0.7313499229977222,"[0.7113311302242836, -0.021639632549766377, -0.13960518929212268, -0.1480815247554708, -0.10378153366416044, -0.2979951015256801]",2026-03-28,2022-02-24
update_1630,3,2026-07-01,5345,1907,0.34882908764886855,230,False,-0.7471168702339288,"[0.730843562519863, -0.02016415466006024, -0.12761813255191765, -0.15421538248545782, -0.10436500289861644, -0.32073556942515896]",2026-06-27,2022-02-24
update_1630,5,2023-01-01,1040,267,0.2662313340247289,280,False,-1.2792062570170817,"[0.32321335891944225, 0.20330467189063836, -0.09410853305929942, -0.11667303364840413, 0.12652067805483488, -0.11786417757304059]",2022-12-29,2022-02-24
update_1630,5,2023-04-01,1320,383,0.3023538277024583,305,False,-1.0767261039127396,"[0.3518641253922114, 0.07647088308213643, -0.02498165075222947, -0.1797411822993812, 0.17309126245469025, -0.042865044188112655]",2023-03-29,2022-02-24
update_1630,5,2023-07-01,1625,502,0.3219636747800098,330,False,-0.9915528720755103,"[0.4139194013944799, 0.08052929758228779, -0.05128034286467468, -0.13184297078430152, 0.1728621241269416, -0.06501449760295228]",2023-06-28,2022-02-24
update_1630,5,2023-10-01,1955,652,0.3491852990107693,320,False,-0.8792875541906018,"[0.4668763701918661, 0.06552568276142, -0.03690227092939014, -0.08272149946841542, 0.16858108441873562, -0.09610758898144944]",2023-09-28,2022-02-24
update_1630,5,2024-01-01,2280,740,0.3348393532331436,285,False,-0.9366359162801586,"[0.5279007326887533, 0.08650015823612447, -0.013467293852221205, -0.023575503784298173, 0.04918968533531979, -0.09138914137204053]",2023-12-29,2022-02-24
update_1630,5,2024-04-01,2565,838,0.3365952870317067,300,False,-0.7871214672724294,"[0.5964369656712126, -0.05728140691075912, -0.14396409674859673, -0.16719414702997484, -0.07519075853334564, -0.31301175704733564]",2024-03-29,2022-02-24
update_1630,5,2024-07-01,2865,888,0.3113562740285758,325,False,-0.8333290043654991,"[0.5208757104903857, -0.07975090401924781, -0.1937497149809758, -0.14897960848906916, -0.09644484716896935, -0.2887834311403648]",2024-06-28,2022-02-24
update_1630,5,2024-10-01,3195,1015,0.3226566322160175,330,False,-0.7915196408178373,"[0.5104900487827231, -0.08913264637587745, -0.20930721428973317, -0.054684509071881285, -0.10310681704499922, -0.31311861639825106]",2024-09-28,2022-02-24
update_1630,5,2025-01-01,3525,1145,0.3323540130096307,285,False,-0.7609226504533744,"[0.5224895088532352, -0.05891025342656069, -0.16145682797124486, -0.07308869262867229, -0.08210196723073815, -0.3645401353198985]",2024-12-29,2022-02-24
update_1630,5,2025-04-01,3810,1194,0.3134812293120358,295,False,-0.8150739881767967,"[0.5307639303379704, -0.06311379095666642, -0.167584810589326, -0.10902218016462799, -0.08400970616737724, -0.3656249380850077]",2025-03-29,2022-02-24
update_1630,5,2025-07-01,4105,1240,0.295256238063751,330,False,-0.8847575534289391,"[0.5216540440406576, 0.01914735129514652, -0.2037640602718083, -0.17443217051346419, -0.14024814447370165, -0.3618647076798567]",2025-06-28,2022-02-24
update_1630,5,2025-10-01,4430,1364,0.30610088358162363,325,False,-1.0259421900218835,"[0.5309808691074308, 0.2149226602707689, -0.051755742739813045, 0.023402919992013372, 0.05176221487761207, -0.23467844036343977]",2025-09-27,2022-02-24
update_1630,5,2026-01-01,4750,1427,0.2934476441555623,270,False,-1.121697969617978,"[0.5791978545826948, 0.20243942623379968, -0.05386515545065732, 0.016057658427084166, 0.04216863780994667, -0.2014941413345984]",2025-12-27,2022-02-24
update_1630,5,2026-04-01,5025,1508,0.29392179819870123,310,False,-0.9470405416282066,"[0.5831739700057523, -0.03297806368679574, -0.21738377827398092, -0.18516638168049154, -0.15088217586519653, -0.3382271375808735]",2026-03-28,2022-02-24
update_1630,5,2026-07-01,5335,1577,0.2867298644984332,230,False,-0.9741520863714935,"[0.5932396789854845, -0.03933988549651114, -0.1974922418013467, -0.1977725471101118, -0.15654765607529686, -0.3597731328095062]",2026-06-27,2022-02-24
update_1630,10,2023-01-01,1015,193,0.19856330596125987,280,False,-1.6533445375399407,"[0.29199292661019666, 0.08211137624121587, -0.0846029858681243, -0.11784090398886049, 0.209645451502894, -0.09646446765956337]",2022-12-29,2022-02-24
update_1630,10,2023-04-01,1295,302,0.24575627022802324,305,False,-1.3525356430823365,"[0.310789314517015, -0.0405173845547578, 0.005405837203910875, -0.1449710360164528, 0.24243547018814943, -0.05454242949399936]",2023-03-29,2022-02-24
update_1630,10,2023-07-01,1600,421,0.27873964249736455,330,False,-1.1857710308855753,"[0.36518147061812933, -0.005265024229404534, 0.009543908690170085, -0.10031931734469376, 0.20092557472665729, -0.0966803080662388]",2023-06-28,2022-02-24
update_1630,10,2023-10-01,1930,532,0.2904968424097967,320,False,-1.1315595284836402,"[0.39713781308008017, -0.023130371302780388, -0.012044056815953573, -0.045920031496925334, 0.20274296170632372, -0.1152414437930682]",2023-09-28,2022-02-24
update_1630,10,2024-01-01,2255,571,0.2590732527351714,285,False,-1.2863930277220437,"[0.4463153935785739, -0.019807672648187932, -0.0089186065598475, -0.006067602566951389, 0.13478060909260045, -0.09769370787647558]",2023-12-29,2022-02-24
update_1630,10,2024-04-01,2540,653,0.2637593970262289,300,False,-1.278190559110993,"[0.49915093373508407, -0.005804057409233445, 0.0026542781733915185, -0.009427850138556756, 0.12460986141484559, -0.10553183206544291]",2024-03-29,2022-02-24
update_1630,10,2024-07-01,2840,695,0.245080425645801,325,False,-1.3676711003709876,"[0.5263412546970906, -0.009634309660066526, -0.031275062169861104, 0.0017015928740578157, 0.13390983291323524, -0.08769723947743288]",2024-06-28,2022-02-24
update_1630,10,2024-10-01,3170,782,0.24820601012059723,330,False,-1.312766192109306,"[0.43627774578303274, 0.003508578740406258, -0.05530542666049062, 0.07637574939959639, 0.1217550514886326, -0.12930265365474577]",2024-09-28,2022-02-24
update_1630,10,2025-01-01,3500,904,0.2649208829988863,285,False,-1.022922255739773,"[0.42635402154542695, -0.14123283692274607, -0.2132718803756683, -0.14030636264115473, -0.0664948671619206, -0.42689641979949716]",2024-12-29,2022-02-24
update_1630,10,2025-04-01,3785,918,0.2395493825296245,295,False,-1.3369465192757515,"[0.4356997493600657, 0.04267017549119612, -0.02501430015938829, 0.04354017152857522, 0.12475843296539837, -0.18770300788877997]",2025-03-29,2022-02-24
update_1630,10,2025-07-01,4080,951,0.22459234018571952,330,False,-1.430406892851539,"[0.4411820540534777, 0.15660885516413442, -0.052119454166059793, -0.0005270974888306182, 0.11145580097511008, -0.20472680539522173]",2025-06-28,2022-02-24
update_1630,10,2025-10-01,4405,1049,0.23432170696851534,325,False,-1.3882241290566917,"[0.446080576819641, 0.20315644760957238, -0.08262703500870788, 0.03228724592914635, 0.11459718153996144, -0.25293262221094504]",2025-09-27,2022-02-24
update_1630,10,2026-01-01,4725,1090,0.22207844918794592,270,False,-1.4741758850999196,"[0.4883006359369476, 0.17209247056445265, -0.08233102665863531, 0.002361733821306741, 0.07932995455381675, -0.22835054468378896]",2025-12-27,2022-02-24
update_1630,10,2026-04-01,5000,1154,0.22367733162132064,310,False,-1.4925534158771376,"[0.5073822654390524, 0.13413888073387237, -0.039124961547039996, -0.010368690923516416, 0.07160085629124631, -0.15211635044713015]",2026-03-28,2022-02-24
update_1630,10,2026-07-01,5310,1191,0.2126969339877477,230,False,-1.5414343511867368,"[0.4810893739280684, 0.12984019574480768, -0.028530678385845196, -0.0016250069104813874, 0.0732266403004357, -0.17158785714520708]",2026-06-27,2022-02-24
update_1630,20,2023-01-01,965,113,0.12245573646407851,280,False,-2.156102769135527,"[0.20124608534681307, 0.24744377078073945, -0.1254878777366195, 0.04122428558789559, 0.083490839277368, -0.2476094363597056]",2022-12-29,2022-02-24
update_1630,20,2023-04-01,1245,243,0.20986005502683153,305,False,-1.4726885245563326,"[0.212180510523242, -0.015176650116829747, 0.02166155392754573, -0.06728639135107903, 0.17501971813020709, -0.11864511457544356]",2023-03-29,2022-02-24
update_1630,20,2023-07-01,1550,327,0.22531130055789078,330,False,-1.3888938877683483,"[0.2518646220727218, 0.015939121916859054, 0.0009917102923727968, -0.06880554888416024, 0.15760622396519872, -0.10139167126124406]",2023-06-28,2022-02-24
update_1630,20,2023-10-01,1880,440,0.24987201194600997,320,False,-1.268332489216001,"[0.28534549168464335, 0.02260431238321136, -0.13822416049019126, 0.05003378215760818, 0.24533024912559115, -0.1803680673416623]",2023-09-28,2022-02-24
update_1630,20,2024-01-01,2205,462,0.21588882116776972,285,False,-1.4733818973277601,"[0.3457310049446536, 0.029838648878128298, -0.11533391498172932, 0.05622039029788183, 0.1997028010676246, -0.17137643038661868]",2023-12-29,2022-02-24
update_1630,20,2024-04-01,2490,501,0.20397528026675507,300,False,-1.573935601772026,"[0.4066383255139798, 0.028898708460930466, -0.11796109645403424, 0.05159030932723788, 0.16681575563447393, -0.13010852555233324]",2024-03-29,2022-02-24
update_1630,20,2024-07-01,2790,543,0.1939245119950186,325,False,-1.6292424409168058,"[0.42878640925898776, 0.022410929319339034, -0.1993266051586546, 0.0587650741471454, 0.21900886296565658, -0.10116176361553063]",2024-06-28,2022-02-24
update_1630,20,2024-10-01,3120,580,0.18166026057695214,330,False,-1.6780693170919974,"[0.3452935560327488, -0.0016482852500942632, -0.1826868277777518, 0.12598308369638697, 0.20516307523316818, -0.14847555375030597]",2024-09-28,2022-02-24
update_1630,20,2025-01-01,3450,696,0.20514736898914318,285,False,-1.538617985335002,"[0.3632356158454456, 0.007583178525578094, -0.06827743023401107, 0.11000669832044276, 0.17271153951037868, -0.22842705112376452]",2024-12-29,2022-02-24
update_1630,20,2025-04-01,3735,698,0.1816903836483534,295,False,-1.6771513351551595,"[0.357770671170896, 0.005386613322993835, -0.06722706721441876, 0.10354262626090928, 0.177224158303995, -0.2087116921122605]",2025-03-29,2022-02-24
update_1630,20,2025-07-01,4030,712,0.16599003209182994,330,False,-1.7908395128475543,"[0.36965986513446875, 0.11306745262312316, -0.09348626939133105, 0.07112820348312952, 0.1418539214734199, -0.22965749340233702]",2025-06-28,2022-02-24
update_1630,20,2025-10-01,4355,778,0.17087415376250914,325,False,-1.769602269811329,"[0.38092590866636666, 0.1796171785385149, -0.10487314722999579, 0.09656798614887392, 0.14205222293726452, -0.2884508859778823]",2025-09-27,2022-02-24
update_1630,20,2026-01-01,4675,806,0.16089485485296648,270,False,-1.8485906356769652,"[0.39585765578192716, 0.15250394664228034, -0.08360424546646524, 0.06214373076553887, 0.11838180169671388, -0.24562802200465655]",2025-12-27,2022-02-24
update_1630,20,2026-04-01,4950,843,0.15841294558318542,310,False,-1.8745066236392793,"[0.4113180839176507, 0.08591772917185177, -0.04310482096127469, 0.0288367061724126, 0.0955848540016043, -0.1889443093923484]",2026-03-28,2022-02-24
update_1630,20,2026-07-01,5260,878,0.15329170456122132,230,False,-1.907997684666304,"[0.3966951429788262, 0.09527575895051561, -0.03761208528149582, 0.013456422757003312, 0.08996383132158263, -0.1708502551300047]",2026-06-27,2022-02-24
update_1730,1,2023-01-01,1060,521,0.5001386579556547,280,False,-0.15348288377788596,"[0.3838875592740051, 0.13263395767317157, -0.092474693833348, -0.04006372200983952, 0.03611909698086186, -0.1823574667887445]",2022-12-29,2022-02-24
update_1730,1,2023-04-01,1340,692,0.5271279726756413,305,False,-0.032880422229435366,"[0.41286267903277396, 0.09245117884998087, -0.038980993965131105, -0.03732313586584659, 0.09952571180969097, -0.14724078984321148]",2023-03-29,2022-02-24
update_1730,1,2023-07-01,1645,866,0.5368781053141253,330,False,0.014513455348075386,"[0.4598191866690153, 0.0843755708980866, -0.018690400121029332, -0.03466132577707111, 0.08887080293062186, -0.10598419309668476]",2023-06-28,2022-02-24
update_1730,1,2023-10-01,1975,1070,0.5537010690152834,320,False,0.07583803707003142,"[0.5186651283596652, 0.10013295789247127, -0.03031732511388184, 0.017181580878139657, 0.13400227718832114, -0.14794945086281533]",2023-09-28,2022-02-24
update_1730,1,2024-01-01,2300,1220,0.5367216198398527,285,False,0.037342656713282144,"[0.5976862502120518, 0.09276391023058268, -0.03155433645179931, 0.008435871269369581, 0.03997851785792118, -0.07356107805925712]",2023-12-29,2022-02-24
update_1730,1,2024-04-01,2585,1379,0.540081234024251,300,False,0.06586321355519097,"[0.6492408553090593, 0.08949444721381454, -0.004737449791567872, 0.016595911691719444, 0.043878168921406696, -0.08126677807108522]",2024-03-29,2022-02-24
update_1730,1,2024-07-01,2885,1519,0.5291862141819745,325,False,0.06668593801229811,"[0.6651752203006254, 0.06777871531714554, -0.03847283862982072, 0.017274208773085335, 0.06273290527983658, -0.0446423210572384]",2024-06-28,2022-02-24
update_1730,1,2024-10-01,3215,1709,0.5362125890750702,330,False,0.07627586751827335,"[0.6408737692014906, 0.049982023064638344, -0.04037936600393066, 0.06319781262197686, 0.08044579478725619, -0.07904155196291493]",2024-09-28,2022-02-24
update_1730,1,2025-01-01,3545,1895,0.5397306043579462,285,False,0.1102053751015491,"[0.6322755511482255, 0.08189086284253691, -0.0075392757003753036, 0.07172618286440635, 0.07579138647275152, -0.11442010266219214]",2024-12-29,2022-02-24
