currency,formula,horizon,lift,symmetric_benefit_bps,future_benefit_bps,n_signals
KGS,rub_reversal_2,3,0.8743589743589743,-28.96959460799235,-9.92904874811639,60
KGS,rub_reversal_2,5,0.9333333333333332,-44.7663298239683,-10.031406259227866,60
KGS,rub_reversal_2,10,0.7926940639269406,-54.475376877254185,-9.73293420043666,60
KGS,rub_reversal_2,20,0.6358974358974359,-68.40415095502503,-2.4785228693904933,60
KGS,rub_momentum_5,1,0.9662337662337661,-2.0998524347289336,5.517526281957009,66
KGS,rub_momentum_5,3,1.0477855477855478,17.30477688067193,19.31192813492323,66
KGS,rub_momentum_5,5,1.0505050505050504,40.53354211384707,29.077632040569497,66
KGS,rub_momentum_5,10,1.1324200913242009,58.83067383681041,50.821170983541776,66
KGS,rub_momentum_5,20,1.3006993006993006,64.53123929769424,99.1738569091752,66
KGS,rub_reversal_5,1,1.0965986394557823,4.436382787956533,7.061628051437845,63
KGS,rub_reversal_5,3,1.0976800976800976,-9.671128784130486,11.602899324120784,63
KGS,rub_reversal_5,5,1.1005291005291005,-34.077876363014326,10.11276243368244,63
KGS,rub_reversal_5,10,1.0784953250706675,-42.18475542052513,26.587411473318294,63
KGS,rub_reversal_5,20,0.9084249084249083,-43.52826995148223,45.14599683669628,63
KGS,rub_momentum_10,1,0.8378378378378377,-3.6416124459831134,3.33240179191656,74
KGS,rub_momentum_10,3,0.7733887733887734,4.238824927365693,9.665230051080906,74
KGS,rub_momentum_10,5,0.7207207207207208,17.210605072347736,10.827256661836756,74
KGS,rub_momentum_10,10,0.826360607182525,53.39876995813658,35.27774649026041,74
KGS,rub_momentum_10,20,0.9022869022869023,67.43708762435813,76.8796761476634,74
KGS,rub_reversal_10,1,1.1446153846153846,0.4794534823915038,3.8985598479516,65
KGS,rub_reversal_10,3,1.063905325443787,-9.044804938297329,8.640664552850861,65
KGS,rub_reversal_10,5,1.1076923076923078,-26.93516343857925,10.311261254253909,65
KGS,rub_reversal_10,10,1.0453108535300315,-62.27909902764722,15.317985759649844,65
KGS,rub_reversal_10,20,0.8071005917159764,-92.66024706626919,9.57308789971357,65
KGS,rub_momentum_20,1,0.8956661316211877,-1.1225567400803924,10.776334407296087,89
KGS,rub_momentum_20,3,0.9109766637856525,9.225159195082146,17.584467878407914,89
KGS,rub_momentum_20,5,0.898876404494382,22.35720896569796,22.047345139728655,89
KGS,rub_momentum_20,10,1.0306295213175312,50.24601683729022,45.36185828007458,89
KGS,rub_momentum_20,20,1.2860847018150388,79.66592882777915,93.89486244330847,89
KGS,rub_reversal_20,1,1.0314647377938515,3.0258175090582737,-0.9574642104797312,79
KGS,rub_reversal_20,3,1.0262901655306718,-3.6517972353254504,2.2392210363833382,79
KGS,rub_reversal_20,5,1.080168776371308,-17.95638692477089,7.263461438968782,79
KGS,rub_reversal_20,10,0.9460724813594589,-43.93716583126539,20.851805878408204,79
KGS,rub_reversal_20,20,0.7244401168451802,-81.7711103845991,23.921884402063263,79
AMD,direct_basis,1,1.1377332916275675,7.093762950777246,19.579071038090138,69
AMD,direct_basis,3,1.209929688621036,7.4330338128173805,22.51190571787479,69
AMD,direct_basis,5,1.2661396574440051,10.170421559181964,25.51776874111501,69
AMD,direct_basis,10,1.148148148148148,14.183476080930705,33.2282989278438,69
AMD,direct_basis,20,1.2206726825266612,17.30863721640669,64.15092774045878,69
AMD,negative_direct_basis,1,0.8920863309352519,-12.341326545545314,-4.656093460312008,64
AMD,negative_direct_basis,3,1.0358910891089108,-12.360289768451448,4.251692822327753,64
AMD,negative_direct_basis,5,0.96875,-7.6748775453215625,14.648325171571738,64
AMD,negative_direct_basis,10,0.9149305555555555,2.1110100561030767,40.386208618735836,64
AMD,negative_direct_basis,20,0.9504716981132075,9.388382480269486,71.10790966135913,64
AMD,usd_basis,1,0.920863309352518,4.854337190255369,2.6184471692419917,62
AMD,usd_basis,3,0.99009900990099,5.241840296866724,-3.2111240664784315,62
AMD,usd_basis,5,0.9545454545454545,4.081483681774263,-0.3538843861214791,62
AMD,usd_basis,10,1.0555555555555556,-3.41845590525924,10.122701709108915,62
AMD,usd_basis,20,1.2075471698113207,-2.002807922237393,47.461939270036346,62
AMD,negative_usd_basis,1,1.011918823150435,3.65102143210561,6.23642568172602,67
AMD,negative_usd_basis,3,1.0628047879414806,7.498137624949133,18.737249627388156,67
AMD,negative_usd_basis,5,1.1356852103120758,10.685781747840831,32.145608749945076,67
AMD,negative_usd_basis,10,1.1824212271973464,15.184528916208649,55.205498923108046,67
AMD,negative_usd_basis,20,1.11743170937764,12.82101164772181,66.47920656718435,67
AMD,cny_basis,1,1.1331907447015361,2.134840934131175,8.445921541304285,74
AMD,cny_basis,3,1.1281776826331282,3.8633947705450558,10.164032179817077,74
AMD,cny_basis,5,1.1425061425061425,7.974661483193767,20.92100684661897,74
AMD,cny_basis,10,1.3033033033033032,20.782481538946662,58.954996948148384,74
AMD,cny_basis,20,1.5808261091279958,47.239827616058186,125.237501350772,74
AMD,negative_cny_basis,1,0.975347721822542,-0.3815001182882263,13.306130736891067,75
AMD,negative_cny_basis,3,1.0476567656765676,-3.044573578524872,21.337300851586914,75
AMD,negative_cny_basis,5,1.1648484848484848,-7.353383320011315,22.427134922625946,75
AMD,negative_cny_basis,10,1.0103703703703704,-12.993409741686355,15.21041255649139,75
AMD,negative_cny_basis,20,0.8734591194968554,-30.56983358422855,19.58396466699482,75
AMD,consensus_basis,1,1.2313304286148548,8.029979764620935,14.804349597778527,71
AMD,consensus_basis,3,1.3141821224375956,15.3340233296673,27.71291358071235,71
AMD,consensus_basis,5,1.4289372599231753,19.647069177740335,37.584178350479554,71
AMD,consensus_basis,10,1.5039123630672924,34.525334646958754,71.33363142131391,71
AMD,consensus_basis,20,1.7135264416688811,63.05904285336496,128.43174985455556,71
AMD,negative_consensus_basis,1,0.8274423939109583,-13.700421051673846,-9.443762836688732,69
AMD,negative_consensus_basis,3,0.8184818481848184,-23.115528913797764,-7.948300214238113,69
AMD,negative_consensus_basis,5,0.898550724637681,-24.97740716149062,-1.784349346559525,69
AMD,negative_consensus_basis,10,0.7487922705314008,-27.56430346059685,2.134518204876516,69
AMD,negative_consensus_basis,20,0.6103363412633306,-40.843071330354675,13.642470682017239,69
AMD,direct_minus_usd,1,1.1377332916275675,7.093762950777246,19.579071038090138,69
AMD,direct_minus_usd,3,1.209929688621036,7.4330338128173805,22.51190571787479,69
AMD,direct_minus_usd,5,1.2661396574440051,10.170421559181964,25.51776874111501,69
AMD,direct_minus_usd,10,1.148148148148148,14.183476080930705,33.2282989278438,69
AMD,direct_minus_usd,20,1.2206726825266612,17.30863721640669,64.15092774045878,69
AMD,negative_direct_minus_usd,1,0.8920863309352519,-12.341326545545314,-4.656093460312008,64
AMD,negative_direct_minus_usd,3,1.0358910891089108,-12.360289768451448,4.251692822327753,64
AMD,negative_direct_minus_usd,5,0.96875,-7.6748775453215625,14.648325171571738,64
AMD,negative_direct_minus_usd,10,0.9149305555555555,2.1110100561030767,40.386208618735836,64
AMD,negative_direct_minus_usd,20,0.9504716981132075,9.388382480269486,71.10790966135913,64
AMD,direct_minus_cny,1,1.0195272353545735,2.3576939452295584,7.484085991708104,70
AMD,direct_minus_cny,3,1.0874115983026873,-4.630029513541399,12.886600939068183,70
AMD,direct_minus_cny,5,1.2077922077922076,-10.640480551854143,10.75222233208094,70
AMD,direct_minus_cny,10,0.984126984126984,-21.08295888747117,-0.1219007647238922,70
AMD,direct_minus_cny,20,0.8690026954177897,-38.602845443404654,10.905280708642856,70
AMD,negative_direct_minus_cny,1,1.0195272353545735,-6.087407226600443,6.521250660209623,70
AMD,negative_direct_minus_cny,3,1.0874115983026873,-2.7786450835484726,10.321945501581084,70
AMD,negative_direct_minus_cny,5,1.0467532467532468,2.584247988422605,19.53578177228037,70
AMD,negative_direct_minus_cny,10,1.1317460317460317,20.6085234433514,62.745017202427086,70
AMD,negative_direct_minus_cny,20,1.3369272237196765,47.90274366853459,122.85934886268579,70
AMD,usd_minus_cny,1,0.975347721822542,-0.3815001182882263,13.306130736891067,75
AMD,usd_minus_cny,3,1.0476567656765676,-3.044573578524872,21.337300851586914,75
AMD,usd_minus_cny,5,1.1648484848484848,-7.353383320011315,22.427134922625946,75
AMD,usd_minus_cny,10,1.0103703703703704,-12.993409741686355,15.21041255649139,75
AMD,usd_minus_cny,20,0.8734591194968554,-30.56983358422855,19.58396466699482,75
AMD,negative_usd_minus_cny,1,1.1331907447015361,2.134840934131175,8.445921541304285,74
AMD,negative_usd_minus_cny,3,1.1281776826331282,3.8633947705450558,10.164032179817077,74
AMD,negative_usd_minus_cny,5,1.1425061425061425,7.974661483193767,20.92100684661897,74
AMD,negative_usd_minus_cny,10,1.3033033033033032,20.782481538946662,58.954996948148384,74
AMD,negative_usd_minus_cny,20,1.5808261091279958,47.239827616058186,125.237501350772,74
AMD,rub_momentum_1,1,0.8133728311468473,15.207253615533523,-4.718882890018335,68
AMD,rub_momentum_1,3,0.9749563191613277,30.26816967945142,0.5389549170885873,68
AMD,rub_momentum_1,5,0.9532085561497327,36.326479447188326,9.999527004853556,68
AMD,rub_momentum_1,10,0.9624183006535947,40.78936368669467,32.630801858627606,68
AMD,rub_momentum_1,20,0.8945615982241952,37.542270734549206,74.15988175329397,68
AMD,rub_reversal_1,1,1.1724563206577596,-11.920591821206015,28.7460022309947,70
AMD,rub_reversal_1,3,1.2628005657708625,-18.80708328706443,43.463495934239376,70
AMD,rub_reversal_1,5,1.2883116883116883,-15.113639605384579,46.469361553740484,70
AMD,rub_reversal_1,10,1.23015873015873,-10.096390899035013,50.01780047459255,70
AMD,rub_reversal_1,20,1.3369272237196765,-2.6259803044565624,72.45103221641797,70
AMD,rub_momentum_2,1,0.9199640287769785,13.16265044455178,0.5119422198409342,64
AMD,rub_momentum_2,3,0.9975247524752474,32.964576194146005,-1.7467698061745782,64
AMD,rub_momentum_2,5,0.9247159090909091,40.26222902784082,3.3441065417080793,64
AMD,rub_momentum_2,10,1.0225694444444444,41.4515629729581,25.981308665261434,64
AMD,rub_momentum_2,20,0.8773584905660378,37.420825220600506,64.01901068201309,64
AMD,rub_reversal_2,1,1.1308136589320095,-11.230058077096581,15.82560728783585,71
AMD,rub_reversal_2,3,1.1758471621810067,-30.39738399137438,28.93729662402325,71
AMD,rub_reversal_2,5,1.1907810499359794,-33.148150161321105,35.39586957187311,71
AMD,rub_reversal_2,10,1.0187793427230045,-31.91294976632402,40.55962952942923,71
AMD,rub_reversal_2,20,1.1203826733988838,-33.249968815570064,47.434877726859355,71
AMD,rub_momentum_5,1,0.8658484976724503,9.083973831517644,3.8025717222740743,68
AMD,rub_momentum_5,3,0.8666278392545137,31.659678278851214,8.80621037273649,68
AMD,rub_momentum_5,5,0.8288770053475936,51.21617363223162,14.37119253169014,68
AMD,rub_momentum_5,10,0.8104575163398692,67.92742660835313,32.967505330676104,68
AMD,rub_momentum_5,20,0.6881243063263042,61.91067708485239,66.16250207710537,68
AMD,rub_reversal_5,1,1.015605976757056,-7.813585009103083,-0.7958961259043013,65
AMD,rub_reversal_5,3,1.01995430312262,-23.251457556350967,11.085157283007504,65
AMD,rub_reversal_5,5,1.083916083916084,-40.7777971246776,19.407266660327476,65
AMD,rub_reversal_5,10,1.1128205128205129,-58.080803773040856,28.92382937578893,65
AMD,rub_reversal_5,20,1.0798258345428158,-68.54999109677,23.12848368762286,65
AMD,rub_momentum_10,1,0.8130407066751663,2.713768320844548,4.289896200853038,79
AMD,rub_momentum_10,3,0.7770397292893846,17.790691824712034,8.138315977650263,79
AMD,rub_momentum_10,5,0.7491369390103566,36.53252814467527,18.75913901556774,79
AMD,rub_momentum_10,10,0.7848101265822784,65.85210832341824,38.4841057628101,79
AMD,rub_momentum_10,20,0.7700023883448769,74.07314521013453,78.91977919157571,79
AMD,rub_reversal_10,1,1.1716954794373458,-6.4159781499135375,5.466551841460541,67
AMD,rub_reversal_10,3,1.09945322890498,-23.03072572767149,15.42893821934307,67
AMD,rub_reversal_10,5,1.0936227951153323,-38.98557910093951,18.239151012878605,67
AMD,rub_reversal_10,10,0.9767827529021558,-72.71810902071952,15.494348981310011,67
AMD,rub_reversal_10,20,0.977752745705435,-100.7772630133378,12.77744808520037,67
AMD,rub_momentum_20,1,0.973185088293002,5.686465935885544,17.18515226459473,99
AMD,rub_momentum_20,3,0.9672967296729672,19.425440318386872,26.561382756192778,99
AMD,rub_momentum_20,5,0.9963269054178144,33.20562473780368,36.87159176571572,99
AMD,rub_momentum_20,10,1.0785634118967453,58.38621940265718,62.007796808351586,99
AMD,rub_momentum_20,20,1.0870973889841815,87.66947063209416,93.97101202560242,99
AMD,rub_reversal_20,1,1.0661519564835937,-5.096684511838707,0.1342326754085506,82
AMD,rub_reversal_20,3,1.0181115672542862,-23.07911730846003,0.9390037067135939,82
AMD,rub_reversal_20,5,0.9623059866962306,-37.57326602207373,-2.1022877939769744,82
AMD,rub_reversal_20,10,0.7560975609756098,-69.774458053346,-11.074807626222452,82
AMD,rub_reversal_20,20,0.6277036355269213,-106.7043664864977,0.5472361998143161,82
KZT,direct_basis,1,0.9432131147540983,22.41122319553941,-23.969186757331034,61
KZT,direct_basis,3,0.8816906972150899,32.28046865088782,-25.5066868651876,61
KZT,direct_basis,5,0.9708832884756546,35.756581523723156,-23.046210316936207,61
KZT,direct_basis,10,0.8768884603021536,34.86037649637591,-21.084647941246402,61
KZT,direct_basis,20,1.069887834339948,21.287614581919133,-18.41580094795253,61
KZT,negative_direct_basis,1,1.085,-20.6384854665317,16.450001611830057,64
KZT,negative_direct_basis,3,1.0271084337349399,-44.706330926865945,-1.681148128445459,64
KZT,negative_direct_basis,5,0.9253731343283582,-50.00822162159024,-15.009496890157521,64
KZT,negative_direct_basis,10,0.8357843137254901,-54.28884991343943,-32.47733283953723,64
KZT,negative_direct_basis,20,0.8157894736842105,-63.96362484459987,-68.40223623460096,64
KZT,usd_basis,1,1.1966984126984126,-0.7226925556329449,4.570390190939895,63
KZT,usd_basis,3,1.2805507745266782,1.794448252912429,1.476750982285687,63
KZT,usd_basis,5,1.2338308457711442,8.312224796526424,10.847994920756767,63
KZT,usd_basis,10,1.312169312169312,11.926544607094668,23.28196285957229,63
KZT,usd_basis,20,1.139515455304929,9.03120570771434,12.519171884838107,63
KZT,negative_usd_basis,1,0.9279999999999999,-1.4952611616347908,-2.998307746418789,62
KZT,negative_usd_basis,3,0.7710843373493976,-0.9630401087804689,-7.199482478624617,62
KZT,negative_usd_basis,5,0.7761194029850748,3.5394125426359144,-5.283157466852284,62
KZT,negative_usd_basis,10,0.8627450980392157,22.225384926761016,7.293283613984525,62
KZT,negative_usd_basis,20,0.8421052631578947,27.201434617896993,-1.2462053014880423,62
KZT,cny_basis,1,1.121391304347826,4.670155714766968,12.511729874387388,69
KZT,cny_basis,3,1.2991094814038764,8.43462595168281,20.603045481582672,69
KZT,cny_basis,5,1.3947653039152066,15.538016714764515,29.398022407439715,69
KZT,cny_basis,10,1.4799658994032396,23.534169806947983,41.48059376999277,69
KZT,cny_basis,20,1.6079328756674296,47.28788286224317,63.88253646532304,69
KZT,negative_cny_basis,1,0.9678048780487805,-3.226616841583482,-8.310316260203027,82
KZT,negative_cny_basis,3,0.9838377901851308,-9.391604064478003,-13.691082720234942,82
KZT,negative_cny_basis,5,0.9479432107753915,-19.426467194062546,-26.420898627827572,82
KZT,negative_cny_basis,10,1.008130081300813,-24.20273877780836,-47.11316404471303,82
KZT,negative_cny_basis,20,0.8754813863928114,-36.56541659608916,-66.66599379349765,82
KZT,consensus_basis,1,1.0211764705882351,23.477465525646313,2.7828097522831303,68
KZT,consensus_basis,3,1.1424521615875265,38.52520365978345,10.085427566736831,68
KZT,consensus_basis,5,1.3064091308165058,48.64311888324635,21.377677160593947,68
KZT,consensus_basis,10,1.3587081891580162,56.28507309596999,36.625263417804604,68
KZT,consensus_basis,20,1.7275541795665634,65.56907367384207,60.22100706277575,68
KZT,negative_consensus_basis,1,0.992,-18.920133490414454,2.0567037659156995,72
KZT,negative_consensus_basis,3,0.9129852744310577,-40.19600625251104,-15.807213376547598,72
KZT,negative_consensus_basis,5,0.8225538971807629,-48.764745013530955,-27.059035006320705,72
KZT,negative_consensus_basis,10,0.7429193899782135,-59.77792805547287,-57.30593064421641,72
KZT,negative_consensus_basis,20,0.6345029239766082,-71.46871492568731,-80.78423433018008,72
KZT,direct_minus_usd,1,0.9432131147540983,22.41122319553941,-23.969186757331034,61
KZT,direct_minus_usd,3,0.8816906972150899,32.28046865088782,-25.5066868651876,61
KZT,direct_minus_usd,5,0.9708832884756546,35.756581523723156,-23.046210316936207,61
KZT,direct_minus_usd,10,0.8768884603021536,34.86037649637591,-21.084647941246402,61
KZT,direct_minus_usd,20,1.069887834339948,21.287614581919133,-18.41580094795253,61
KZT,negative_direct_minus_usd,1,1.085,-20.6384854665317,16.450001611830057,64
KZT,negative_direct_minus_usd,3,1.0271084337349399,-44.706330926865945,-1.681148128445459,64
KZT,negative_direct_minus_usd,5,0.9253731343283582,-50.00822162159024,-15.009496890157521,64
KZT,negative_direct_minus_usd,10,0.8357843137254901,-54.28884991343943,-32.47733283953723,64
KZT,negative_direct_minus_usd,20,0.8157894736842105,-63.96362484459987,-68.40223623460096,64
KZT,direct_minus_cny,1,0.8752941176470588,10.22809153598951,-24.124919588014002,68
KZT,direct_minus_cny,3,0.8348688873139618,9.172008419062943,-29.2188010076613,68
KZT,direct_minus_cny,5,0.8165057067603161,2.3779664401720972,-33.99040446289716,68
KZT,direct_minus_cny,10,0.8581314878892734,-5.4001840925139035,-41.767824296427044,68
KZT,direct_minus_cny,20,0.6718266253869969,-27.658617805120706,-52.98520374790417,68
KZT,negative_direct_minus_cny,1,1.1840000000000002,-10.369436544391604,18.110807222573396,62
KZT,negative_direct_minus_cny,3,1.2530120481927711,-16.125560525099772,12.183627715485404,62
KZT,negative_direct_minus_cny,5,1.1343283582089554,-13.770756995195176,9.332467141880878,62
KZT,negative_direct_minus_cny,10,1.3333333333333333,-4.729793371836843,16.290885492392164,62
KZT,negative_direct_minus_cny,20,1.263157894736842,2.960372084382741,2.508714067878513,62
KZT,usd_minus_cny,1,0.9678048780487805,-3.226616841583482,-8.310316260203027,82
KZT,usd_minus_cny,3,0.9838377901851308,-9.391604064478003,-13.691082720234942,82
KZT,usd_minus_cny,5,0.9479432107753915,-19.426467194062546,-26.420898627827572,82
KZT,usd_minus_cny,10,1.008130081300813,-24.20273877780836,-47.11316404471303,82
KZT,usd_minus_cny,20,0.8754813863928114,-36.56541659608916,-66.66599379349765,82
KZT,negative_usd_minus_cny,1,1.121391304347826,4.670155714766968,12.511729874387388,69
KZT,negative_usd_minus_cny,3,1.2991094814038764,8.43462595168281,20.603045481582672,69
KZT,negative_usd_minus_cny,5,1.3947653039152066,15.538016714764515,29.398022407439715,69
KZT,negative_usd_minus_cny,10,1.4799658994032396,23.534169806947983,41.48059376999277,69
KZT,negative_usd_minus_cny,20,1.6079328756674296,47.28788286224317,63.88253646532304,69
KZT,rub_momentum_1,1,0.9794430379746836,13.703620514318564,-6.9380503199604595,79
KZT,rub_momentum_1,3,1.1724874180265366,30.062741724576266,-5.809215728255436,79
KZT,rub_momentum_1,5,1.1713583978839979,36.00568242449515,0.8028935341314333,79
KZT,rub_momentum_1,10,1.2926284437825761,38.3537788295693,3.2615307592757565,79
KZT,rub_momentum_1,20,1.073950699533644,27.976890549926846,1.3140122892137305,79
KZT,rub_reversal_1,1,1.1053714285714287,-14.374351948045124,-0.1255758227987759,70
KZT,rub_reversal_1,3,0.8537005163511188,-40.20390217412661,-14.360899888699803,70
KZT,rub_reversal_1,5,0.8460554371002132,-44.64221378287322,-19.534751976005335,70
KZT,rub_reversal_1,10,0.6252100840336133,-50.06636408228846,-44.576551866814604,70
KZT,rub_reversal_1,20,0.5593984962406015,-56.523832464019186,-80.27932749035638,70
KZT,rub_momentum_2,1,1.1486315789473684,11.441603578603287,-1.550536048749045,76
KZT,rub_momentum_2,3,1.336715282181357,39.983266895297575,8.268612618638882,76
KZT,rub_momentum_2,5,1.4124116260801258,51.96319125244337,17.358536592148308,76
KZT,rub_momentum_2,10,1.5995872033023737,47.99555183178374,17.92846228213573,76
KZT,rub_momentum_2,20,1.4598337950138505,38.42993932906963,18.465253729905015,76
KZT,rub_reversal_2,1,1.0486857142857142,-9.707610369877411,-3.346454643308219,70
KZT,rub_reversal_2,3,0.8537005163511188,-43.495698107458395,-21.117370311785496,70
KZT,rub_reversal_2,5,0.7931769722814499,-54.21251652031612,-27.64052762096001,70
KZT,rub_reversal_2,10,0.6946778711484594,-60.25574972566687,-45.75798449568941,70
KZT,rub_reversal_2,20,0.6526315789473685,-63.11443473561429,-69.78432291900327,70
KZT,rub_momentum_5,1,1.2281904761904763,13.800011851641898,19.069807067915608,63
KZT,rub_momentum_5,3,1.3279785809906293,44.38899109540154,26.71908843768752,63
KZT,rub_momentum_5,5,1.1163231461738925,66.08657007080944,26.652097382438516,63
KZT,rub_momentum_5,10,1.1577964519140989,78.70229944158355,24.818624419564223,63
KZT,rub_momentum_5,20,1.139515455304929,68.0511979958772,15.398960214173684,63
KZT,rub_reversal_5,1,0.9600000000000001,-9.289519459506083,-13.133981172557112,62
KZT,rub_reversal_5,3,0.7228915662650603,-45.967283556332006,-34.581121780512746,62
KZT,rub_reversal_5,5,0.7164179104477613,-66.3249969753103,-42.62187010130916,62
KZT,rub_reversal_5,10,0.4705882352941176,-80.43704770681114,-61.43998047285444,62
KZT,rub_reversal_5,20,0.21052631578947367,-98.50150779709527,-102.53109257192958,62
KZT,rub_momentum_10,1,1.0168,7.341159851342903,6.987490741513561,80
KZT,rub_momentum_10,3,1.0084337349397592,25.74670739718484,4.714454908404517,80
KZT,rub_momentum_10,5,1.0179104477611942,46.32483128947047,10.989327015969007,80
KZT,rub_momentum_10,10,0.9725490196078431,79.25547001505727,18.60051446067676,80
KZT,rub_momentum_10,20,1.1421052631578947,80.85473745835651,19.31141095881693,80
KZT,rub_reversal_10,1,1.0088135593220338,-6.622592434521247,-8.016234042549184,59
KZT,rub_reversal_10,3,0.8609352664896877,-25.662549678879916,-17.636146242928742,59
KZT,rub_reversal_10,5,0.9410574247407033,-39.514718812674104,-15.150559096765116,59
KZT,rub_reversal_10,10,0.7417746759720838,-75.39564177486729,-37.182387880725415,59
KZT,rub_reversal_10,20,0.4424620874219447,-102.0409423402421,-80.8730410999015,59
KZT,rub_momentum_20,1,0.992,5.921979898088816,6.4737372853008175,86
KZT,rub_momentum_20,3,1.0075651442981228,21.40856697007416,11.185389156406139,86
KZT,rub_momentum_20,5,0.9038528288788615,35.69347336040904,13.854550580230471,86
KZT,rub_momentum_20,10,1.0177838577291383,65.35924831054534,13.181907828001998,86
KZT,rub_momentum_20,20,1.1383108935128519,82.87154013643723,-0.8672867948547871,86
KZT,rub_reversal_20,1,1.0211764705882351,-4.314167996747067,0.9292669502936274,68
KZT,rub_reversal_20,3,1.186392629340893,-18.748198029707027,-6.042156595452565,68
KZT,rub_reversal_20,5,1.2519754170324848,-33.495980351054854,-10.99217375306681,68
KZT,rub_reversal_20,10,1.2156862745098038,-70.17305334421091,-33.59557425557884,68
KZT,rub_reversal_20,20,1.0557275541795665,-103.82578714265537,-55.3443998103968,68
