candidate,slice_kind,slice,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd3,currency,UZS,10,648,185,2024-01-09,2026-08-19,0.4486486486486487,0.2222222222222222,2.018918918918919,1.9979855606883827,1.3909774436090225,1.3909774436090225,1.3909774436090225,53.20080149355057,79.93577517712578
sign_cd3,currency,UZS,20,638,181,2024-01-09,2026-08-05,0.3314917127071823,0.164576802507837,2.0142067876874505,1.9981543162429658,1.381679389312977,1.381679389312977,1.381679389312977,63.29959316794877,80.22164011392196
stale20_z_r35,currency,UZS,1,657,237,2024-01-09,2026-09-01,0.5358649789029536,0.5220700152207002,1.0264235893272318,1.0183025748139622,1.757415254237288,1.757415254237288,1.757415254237288,-2.2686933287631357,1.2812267605370617
stale20_z_r35,currency,UZS,3,655,235,2024-01-09,2026-08-28,0.3702127659574468,0.35572519083969467,1.0407268742580584,1.0275642328873493,1.75,1.75,1.75,-4.01590912722359,-1.7909659891917131
stale20_z_r35,currency,UZS,5,653,234,2024-01-09,2026-08-26,0.31196581196581197,0.29402756508422667,1.061008725071225,1.0416833698299441,1.7462686567164178,1.7462686567164178,1.7462686567164178,-3.906739842181146,-5.7186455630717745
stale20_z_r35,currency,UZS,10,648,233,2024-01-09,2026-08-19,0.24034334763948498,0.2222222222222222,1.0815450643776825,1.0509923566803934,1.7518796992481203,1.7518796992481203,1.7518796992481203,-4.892345517768351,-8.04844271102744
stale20_z_r35,currency,UZS,20,638,228,2024-01-09,2026-08-05,0.17982456140350878,0.164576802507837,1.0926482873851295,1.0577167829921519,1.7404580152671756,1.7404580152671756,1.7404580152671756,3.1319216404501904,-3.3417087294139027
quantile7y_r25,currency,KGS,1,657,205,2024-01-09,2026-09-01,1.0,0.4961948249619482,2.0153374233128836,1.9803722963912773,1.5201271186440677,1.5201271186440677,1.5201271186440677,23.836183966825477,76.97370012458848
quantile7y_r25,currency,KGS,3,655,205,2024-01-09,2026-08-28,0.7902439024390244,0.3480916030534351,2.2702182284980745,2.2006089518057625,1.5265957446808511,1.5265957446808511,1.5265957446808511,40.76227178206133,93.61937827954947
quantile7y_r25,currency,KGS,5,653,205,2024-01-09,2026-08-26,0.6731707317073171,0.29249617151607965,2.3014685225386287,2.217836129614825,1.5298507462686568,1.5298507462686568,1.5298507462686568,50.54526757435566,103.58050333373275
quantile7y_r25,currency,KGS,10,648,204,2024-01-09,2026-08-19,0.5343137254901961,0.22530864197530864,2.371474617244158,2.254992452711215,1.5338345864661653,1.5338345864661653,1.5338345864661653,58.06758638825977,111.29297542302412
quantile7y_r25,currency,KGS,20,638,199,2024-01-09,2026-08-05,0.4020100502512563,0.16614420062695925,2.419645396795297,2.2906348133889147,1.5190839694656488,1.5190839694656488,1.5190839694656488,69.94922229178152,114.45359609572098
change_z_r25,currency,KGS,1,657,175,2024-01-09,2026-09-01,1.0,0.4961948249619482,2.0153374233128836,2.0025955443539645,1.2976694915254237,1.2976694915254237,1.2976694915254237,26.4802321171198,96.88074913522134
change_z_r25,currency,KGS,3,655,174,2024-01-09,2026-08-28,0.8275862068965517,0.3480916030534351,2.377495462794918,2.3300817304418935,1.295744680851064,1.295744680851064,1.295744680851064,43.735318830647714,113.4005757146392
change_z_r25,currency,KGS,5,653,173,2024-01-09,2026-08-26,0.6878612716763006,0.29249617151607965,2.3516932481917503,2.3105327210512385,1.291044776119403,1.291044776119403,1.291044776119403,52.246624929101806,119.95126396858393
change_z_r25,currency,KGS,10,648,172,2024-01-09,2026-08-19,0.5232558139534884,0.22530864197530864,2.3223956674100035,2.2475784047814975,1.2932330827067668,1.2932330827067668,1.2932330827067668,54.163832209298825,121.50403939420679
change_z_r25,currency,KGS,20,638,165,2024-01-09,2026-08-05,0.3939393939393939,0.16614420062695925,2.371069182389937,2.2717862641033406,1.2595419847328244,1.2595419847328244,1.2595419847328244,61.05848356694656,113.30753798518532
sign_cd3,currency,KGS,1,657,190,2024-01-09,2026-09-01,1.0,0.4961948249619482,2.0153374233128836,2.0056840567763676,1.4088983050847457,1.4088983050847457,1.4088983050847457,25.994732073576678,61.308396761970066
sign_cd3,currency,KGS,3,655,189,2024-01-09,2026-08-28,0.7142857142857143,0.3480916030534351,2.0520050125313283,2.0360109483635473,1.4074468085106384,1.4074468085106384,1.4074468085106384,41.504870690507445,69.97962303851807
sign_cd3,currency,KGS,5,653,188,2024-01-09,2026-08-26,0.6170212765957447,0.29249617151607965,2.1095020608221007,2.088812243164648,1.4029850746268657,1.4029850746268657,1.4029850746268657,44.77386449153757,71.39936534483766
