row,date,currency,origin,model,n_scenarios,effective_scenarios,weight_sum,min_weight,clipped_log_ratios
1661,2023-05-16,KGS,2023-05-01,recent128,128,118.34001367699462,0.9999999999999999,0.005384216438231247,0
1661,2023-05-16,KGS,2023-05-01,local32,32,30.014896351891664,1.0,0.021464311816262318,0
1661,2023-05-16,KGS,2023-05-01,shrink,160,74.33859884766974,0.9999999999999999,0.0021365938246949395,0
1661,2023-05-16,KGS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1661,2023-05-16,KGS,2023-05-01,forest,610,163.1355002566934,1.0,0.0,0
1661,2023-05-16,KGS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1661,2023-05-16,KGS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1661,2023-05-16,KGS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1662,2023-05-16,KZT,2023-05-01,global64,64,55.78685740523796,1.0,0.008144288931609274,0
1662,2023-05-16,KZT,2023-05-01,global128,128,111.44348957519604,1.0,0.00437192769137732,0
1662,2023-05-16,KZT,2023-05-01,wide128,128,118.7642862638871,0.9999999999999998,0.00507182784875874,0
1662,2023-05-16,KZT,2023-05-01,recent128,128,111.44348957519604,1.0,0.00437192769137732,0
1662,2023-05-16,KZT,2023-05-01,local32,32,27.816761094317407,1.0,0.018292928330707378,0
1662,2023-05-16,KZT,2023-05-01,shrink,160,69.00284025738654,1.0000000000000002,0.0017348919410227462,0
1662,2023-05-16,KZT,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1662,2023-05-16,KZT,2023-05-01,forest,610,162.8901149541692,0.9999999999999999,0.0,0
1662,2023-05-16,KZT,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1662,2023-05-16,KZT,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1662,2023-05-16,KZT,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1663,2023-05-16,TJS,2023-05-01,global64,64,59.76311080039436,1.0,0.011646619193605729,0
1663,2023-05-16,TJS,2023-05-01,global128,128,118.86958671655519,1.0000000000000002,0.005496376286935657,0
1663,2023-05-16,TJS,2023-05-01,wide128,128,117.64916107145152,1.0,0.00516804300637817,0
1663,2023-05-16,TJS,2023-05-01,recent128,128,118.86958671655519,1.0000000000000002,0.005496376286935657,0
1663,2023-05-16,TJS,2023-05-01,local32,32,28.80166162228506,1.0,0.020121065690273658,0
1663,2023-05-16,TJS,2023-05-01,shrink,160,71.65054127964953,1.0,0.0021811017011649438,0
1663,2023-05-16,TJS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1663,2023-05-16,TJS,2023-05-01,forest,610,154.63326189217403,0.9999999999999999,0.0,0
1663,2023-05-16,TJS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1663,2023-05-16,TJS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1663,2023-05-16,TJS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1664,2023-05-16,UZS,2023-05-01,global64,64,59.92313502101593,0.9999999999999999,0.011960864892045715,0
1664,2023-05-16,UZS,2023-05-01,global128,128,119.37872747817988,1.0,0.0055536974497237615,0
1664,2023-05-16,UZS,2023-05-01,wide128,128,121.61566210201676,1.0,0.005804324827569964,0
1664,2023-05-16,UZS,2023-05-01,recent128,128,119.37872747817988,1.0,0.0055536974497237615,0
1664,2023-05-16,UZS,2023-05-01,local32,32,29.440143335127786,1.0,0.018951120349904316,0
1664,2023-05-16,UZS,2023-05-01,shrink,160,73.11531479652663,0.9999999999999999,0.002203848194334826,0
1664,2023-05-16,UZS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1664,2023-05-16,UZS,2023-05-01,forest,610,154.63326189217403,0.9999999999999999,0.0,0
1664,2023-05-16,UZS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1664,2023-05-16,UZS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1664,2023-05-16,UZS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1665,2023-05-17,AMD,2023-05-01,global64,64,56.1627721168656,1.0,0.00995025712262987,0
1665,2023-05-17,AMD,2023-05-01,global128,128,116.35705811258262,1.0,0.005479768595254578,0
1665,2023-05-17,AMD,2023-05-01,wide128,128,118.71995137429049,0.9999999999999999,0.005300763492468676,0
1665,2023-05-17,AMD,2023-05-01,recent128,128,116.35705811258262,1.0,0.005479768595254578,0
1665,2023-05-17,AMD,2023-05-01,local32,32,29.104448292514473,1.0,0.0221704874099203,0
1665,2023-05-17,AMD,2023-05-01,shrink,160,72.18226416468752,1.0,0.0021745113473232453,0
1665,2023-05-17,AMD,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1665,2023-05-17,AMD,2023-05-01,forest,610,142.0700824863375,1.0,0.0,0
1665,2023-05-17,AMD,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1665,2023-05-17,AMD,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1665,2023-05-17,AMD,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1666,2023-05-17,KGS,2023-05-01,global64,64,56.43984969700812,0.9999999999999999,0.009433543160347793,0
1666,2023-05-17,KGS,2023-05-01,global128,128,116.04174634556219,1.0,0.0054663951851158165,0
1666,2023-05-17,KGS,2023-05-01,wide128,128,125.01908321713886,0.9999999999999998,0.0064069993589044175,0
1666,2023-05-17,KGS,2023-05-01,recent128,128,116.04174634556219,1.0,0.0054663951851158165,0
1666,2023-05-17,KGS,2023-05-01,local32,32,29.2382570433598,1.0000000000000002,0.021911893827385266,0
1666,2023-05-17,KGS,2023-05-01,shrink,160,72.46225787559244,1.0,0.002169204438538023,0
1666,2023-05-17,KGS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1666,2023-05-17,KGS,2023-05-01,forest,610,142.0700824863375,1.0,0.0,0
1666,2023-05-17,KGS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1666,2023-05-17,KGS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1666,2023-05-17,KGS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1667,2023-05-17,KZT,2023-05-01,global64,64,55.899045635598554,1.0,0.009622428012270751,0
1667,2023-05-17,KZT,2023-05-01,global128,128,115.2911005351126,1.0,0.005291460929549209,0
1667,2023-05-17,KZT,2023-05-01,wide128,128,118.61412753106505,0.9999999999999999,0.004971748080219571,0
1667,2023-05-17,KZT,2023-05-01,recent128,128,115.2911005351126,1.0,0.005291460929549209,0
1667,2023-05-17,KZT,2023-05-01,local32,32,29.356873936827185,0.9999999999999999,0.020271193561845015,0
1667,2023-05-17,KZT,2023-05-01,shrink,160,72.68051542891457,1.0,0.0020997860831544484,0
1667,2023-05-17,KZT,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1667,2023-05-17,KZT,2023-05-01,forest,610,142.0700824863375,1.0,0.0,0
1667,2023-05-17,KZT,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1667,2023-05-17,KZT,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1667,2023-05-17,KZT,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1668,2023-05-17,TJS,2023-05-01,global64,64,56.27611647761959,0.9999999999999998,0.009481467957461298,0
1668,2023-05-17,TJS,2023-05-01,global128,128,115.95166468785136,1.0,0.0054201322775474505,0
1668,2023-05-17,TJS,2023-05-01,wide128,128,118.45160303187102,1.0,0.005037307056950854,0
1668,2023-05-17,TJS,2023-05-01,recent128,128,115.95166468785136,1.0,0.0054201322775474505,0
1668,2023-05-17,TJS,2023-05-01,local32,32,28.821186684299693,1.0000000000000002,0.02159256585267219,0
1668,2023-05-17,TJS,2023-05-01,shrink,160,71.52355461496644,1.0,0.0021508461418839092,0
1668,2023-05-17,TJS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1668,2023-05-17,TJS,2023-05-01,forest,610,142.0700824863375,1.0,0.0,0
1668,2023-05-17,TJS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1668,2023-05-17,TJS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1668,2023-05-17,TJS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1669,2023-05-17,UZS,2023-05-01,global64,64,55.89882167723917,1.0,0.009187904204521768,0
1669,2023-05-17,UZS,2023-05-01,global128,128,115.988085591389,1.0,0.0054051277389542615,0
1669,2023-05-17,UZS,2023-05-01,wide128,128,122.03033721665338,0.9999999999999998,0.005987768344899445,0
1669,2023-05-17,UZS,2023-05-01,recent128,128,115.988085591389,1.0,0.0054051277389542615,0
1669,2023-05-17,UZS,2023-05-01,local32,32,29.152629715067377,0.9999999999999998,0.021307273409415045,0
1669,2023-05-17,UZS,2023-05-01,shrink,160,72.26757786638247,0.9999999999999999,0.002144891959902485,0
1669,2023-05-17,UZS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1669,2023-05-17,UZS,2023-05-01,forest,610,142.3871633255603,1.0,0.0,0
1669,2023-05-17,UZS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1669,2023-05-17,UZS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1669,2023-05-17,UZS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1670,2023-05-18,AMD,2023-05-01,global64,64,58.52712287433296,1.0,0.011087959656630644,0
1670,2023-05-18,AMD,2023-05-01,global128,128,117.57332880113434,1.0,0.005486745327787922,0
1670,2023-05-18,AMD,2023-05-01,wide128,128,118.17268801690884,1.0,0.005229377902451789,0
1670,2023-05-18,AMD,2023-05-01,recent128,128,117.57332880113434,1.0,0.005486745327787922,0
1670,2023-05-18,AMD,2023-05-01,local32,32,29.83090195659938,1.0,0.022700227665065936,0
1670,2023-05-18,AMD,2023-05-01,shrink,160,73.88033165836592,1.0,0.0021772798919793344,0
1670,2023-05-18,AMD,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1670,2023-05-18,AMD,2023-05-01,forest,610,128.80705887777094,0.9999999999999998,0.0,0
1670,2023-05-18,AMD,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1670,2023-05-18,AMD,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1670,2023-05-18,AMD,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1671,2023-05-18,KGS,2023-05-01,global64,64,58.2467084194382,1.0,0.011264661572419276,0
1671,2023-05-18,KGS,2023-05-01,global128,128,116.59827803389749,1.0000000000000002,0.005295695309190649,0
1671,2023-05-18,KGS,2023-05-01,wide128,128,123.35175741612893,1.0,0.006009483906157867,0
1671,2023-05-18,KGS,2023-05-01,recent128,128,116.59827803389749,1.0000000000000002,0.005295695309190649,0
1671,2023-05-18,KGS,2023-05-01,local32,32,29.687761371448918,0.9999999999999999,0.021265730808958896,0
1671,2023-05-18,KGS,2023-05-01,shrink,160,73.50019495766593,1.0,0.0021014663925359722,0
1671,2023-05-18,KGS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1671,2023-05-18,KGS,2023-05-01,forest,610,149.38353948453744,0.9999999999999999,0.0,0
1671,2023-05-18,KGS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1671,2023-05-18,KGS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1671,2023-05-18,KGS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1672,2023-05-18,KZT,2023-05-01,global64,64,57.697438234899195,1.0,0.01083581666859104,0
1672,2023-05-18,KZT,2023-05-01,global128,128,116.93130998262352,1.0,0.005438191041571732,0
1672,2023-05-18,KZT,2023-05-01,wide128,128,114.31531813055898,1.0,0.004670134155865446,0
1672,2023-05-18,KZT,2023-05-01,recent128,128,116.93130998262352,1.0,0.005438191041571732,0
1672,2023-05-18,KZT,2023-05-01,local32,32,27.83680226944061,1.0,0.018721345294024153,0
1672,2023-05-18,KZT,2023-05-01,shrink,160,69.36532230301026,1.0,0.002158012318084021,0
1672,2023-05-18,KZT,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1672,2023-05-18,KZT,2023-05-01,forest,610,149.38353948453744,0.9999999999999999,0.0,0
1672,2023-05-18,KZT,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1672,2023-05-18,KZT,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1672,2023-05-18,KZT,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1673,2023-05-18,TJS,2023-05-01,global64,64,58.31781804913619,1.0,0.011248189367609112,0
1673,2023-05-18,TJS,2023-05-01,global128,128,116.93478657685459,1.0,0.005401704302539579,0
1673,2023-05-18,TJS,2023-05-01,wide128,128,117.08868831323198,1.0,0.0050784997149017404,0
1673,2023-05-18,TJS,2023-05-01,recent128,128,116.93478657685459,1.0,0.005401704302539579,0
1673,2023-05-18,TJS,2023-05-01,local32,32,29.2435788476511,1.0,0.021689299366237657,0
1673,2023-05-18,TJS,2023-05-01,shrink,160,72.52862587575102,1.0,0.002143533453388722,0
1673,2023-05-18,TJS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1673,2023-05-18,TJS,2023-05-01,forest,610,149.38353948453744,0.9999999999999999,0.0,0
1673,2023-05-18,TJS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1673,2023-05-18,TJS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1673,2023-05-18,TJS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1674,2023-05-18,UZS,2023-05-01,global64,64,58.74778370961356,1.0,0.011111825245511,0
1674,2023-05-18,UZS,2023-05-01,global128,128,118.0462965159449,1.0,0.005515833980348686,0
1674,2023-05-18,UZS,2023-05-01,wide128,128,120.2021836207213,1.0,0.005376242782678448,0
1674,2023-05-18,UZS,2023-05-01,recent128,128,118.0462965159449,1.0,0.005515833980348686,0
1674,2023-05-18,UZS,2023-05-01,local32,32,30.091617068361828,1.0,0.022602315131393148,0
1674,2023-05-18,UZS,2023-05-01,shrink,160,74.4913987537808,1.0,0.0021888230080748757,0
1674,2023-05-18,UZS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1674,2023-05-18,UZS,2023-05-01,forest,610,128.80705887777094,0.9999999999999998,0.0,0
1674,2023-05-18,UZS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1674,2023-05-18,UZS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1674,2023-05-18,UZS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1675,2023-05-19,AMD,2023-05-01,global64,64,57.15697974883965,1.0,0.009380906416592918,0
1675,2023-05-19,AMD,2023-05-01,global128,128,115.40873843433786,1.0,0.004666994402394219,0
1675,2023-05-19,AMD,2023-05-01,wide128,128,116.40110790169724,1.0,0.0051727809976508015,0
1675,2023-05-19,AMD,2023-05-01,recent128,128,115.40873843433786,1.0,0.004666994402394219,0
1675,2023-05-19,AMD,2023-05-01,local32,32,28.568846275917423,1.0,0.020042255920648743,0
1675,2023-05-19,AMD,2023-05-01,shrink,160,70.92553102678794,1.0,0.0018519819057119919,0
1675,2023-05-19,AMD,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1675,2023-05-19,AMD,2023-05-01,forest,610,162.8901149541692,0.9999999999999999,0.0,0
1675,2023-05-19,AMD,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1675,2023-05-19,AMD,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1675,2023-05-19,AMD,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1676,2023-05-19,KGS,2023-05-01,global64,64,55.98724973923164,1.0,0.009081248422743948,0
1676,2023-05-19,KGS,2023-05-01,global128,128,114.62951089635503,1.0,0.004683035380985868,0
1676,2023-05-19,KGS,2023-05-01,wide128,128,124.45299337535958,0.9999999999999998,0.00635783555025587,0
1676,2023-05-19,KGS,2023-05-01,recent128,128,114.62951089635503,1.0,0.004683035380985868,0
1676,2023-05-19,KGS,2023-05-01,local32,32,28.713066046452283,1.0,0.02072364363310772,0
1676,2023-05-19,KGS,2023-05-01,shrink,160,71.20171223964455,0.9999999999999999,0.0018583473734070906,0
1676,2023-05-19,KGS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1676,2023-05-19,KGS,2023-05-01,forest,610,162.8901149541692,0.9999999999999999,0.0,0
1676,2023-05-19,KGS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1676,2023-05-19,KGS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1676,2023-05-19,KGS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1677,2023-05-19,KZT,2023-05-01,global64,64,57.94631586074702,1.0,0.009762849010768525,0
1677,2023-05-19,KZT,2023-05-01,global128,128,112.57351445953833,1.0,0.003990692685193562,0
1677,2023-05-19,KZT,2023-05-01,wide128,128,113.79661390335612,1.0000000000000002,0.004816386023341582,0
1677,2023-05-19,KZT,2023-05-01,recent128,128,112.57351445953833,1.0,0.003990692685193562,0
1677,2023-05-19,KZT,2023-05-01,local32,32,27.391497757429285,1.0,0.014669090744717625,0
1677,2023-05-19,KZT,2023-05-01,shrink,160,68.11510293542199,0.9999999999999999,0.0015836082084101438,0
1677,2023-05-19,KZT,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1677,2023-05-19,KZT,2023-05-01,forest,610,131.1205327560998,0.9999999999999999,0.0,0
1677,2023-05-19,KZT,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1677,2023-05-19,KZT,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1677,2023-05-19,KZT,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1678,2023-05-19,TJS,2023-05-01,global64,64,56.16702996227333,1.0,0.009317361194192244,0
1678,2023-05-19,TJS,2023-05-01,global128,128,115.015238372958,1.0,0.004844318272517015,0
1678,2023-05-19,TJS,2023-05-01,wide128,128,115.34918880972279,1.0,0.004834801831963241,0
1678,2023-05-19,TJS,2023-05-01,recent128,128,115.015238372958,1.0,0.004844318272517015,0
1678,2023-05-19,TJS,2023-05-01,local32,32,29.07944827817194,1.0,0.019641612393662702,0
1678,2023-05-19,TJS,2023-05-01,shrink,160,72.04427116112115,1.0,0.0019223485208400856,0
1678,2023-05-19,TJS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1678,2023-05-19,TJS,2023-05-01,forest,610,162.8901149541692,0.9999999999999999,0.0,0
1678,2023-05-19,TJS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1678,2023-05-19,TJS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1678,2023-05-19,TJS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1679,2023-05-19,UZS,2023-05-01,global64,64,56.812327703839735,1.0,0.010149454189049624,0
1679,2023-05-19,UZS,2023-05-01,global128,128,114.32272465745716,0.9999999999999998,0.004775394618064005,0
1679,2023-05-19,UZS,2023-05-01,wide128,128,118.6941209920181,1.0,0.005421398428561472,0
1679,2023-05-19,UZS,2023-05-01,recent128,128,114.32272465745716,0.9999999999999998,0.004775394618064005,0
1679,2023-05-19,UZS,2023-05-01,local32,32,28.590814593417733,1.0,0.01951252371827542,0
1679,2023-05-19,UZS,2023-05-01,shrink,160,70.90955462281477,1.0,0.0018949978643111132,0
1679,2023-05-19,UZS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1679,2023-05-19,UZS,2023-05-01,forest,610,162.8901149541692,0.9999999999999999,0.0,0
1679,2023-05-19,UZS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1679,2023-05-19,UZS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1679,2023-05-19,UZS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1680,2023-05-22,AMD,2023-05-01,global64,64,58.39745121180297,1.0,0.009556430708869296,0
1680,2023-05-22,AMD,2023-05-01,global128,128,109.89633623186184,1.0,0.003780967836350653,0
1680,2023-05-22,AMD,2023-05-01,wide128,128,116.29533874359467,1.0,0.0049148167267826295,0
1680,2023-05-22,AMD,2023-05-01,recent128,128,109.89633623186184,1.0,0.003780967836350653,0
1680,2023-05-22,AMD,2023-05-01,local32,32,28.299678205278656,1.0000000000000002,0.017244979692686877,0
1680,2023-05-22,AMD,2023-05-01,shrink,160,69.98458000361047,1.0,0.00150038406204391,0
1680,2023-05-22,AMD,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1680,2023-05-22,AMD,2023-05-01,forest,610,131.1205327560998,0.9999999999999999,0.0,0
1680,2023-05-22,AMD,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1680,2023-05-22,AMD,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1680,2023-05-22,AMD,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1681,2023-05-22,KGS,2023-05-01,global64,64,58.763026114309774,1.0,0.009984291732008274,0
1681,2023-05-22,KGS,2023-05-01,global128,128,108.57899314116312,1.0,0.0035602084232783686,0
1681,2023-05-22,KGS,2023-05-01,wide128,128,122.58619143603788,1.0,0.005663018878670453,0
1681,2023-05-22,KGS,2023-05-01,recent128,128,108.57899314116312,1.0,0.0035602084232783686,0
1681,2023-05-22,KGS,2023-05-01,local32,32,27.829404849532096,1.0,0.01562957675424557,0
1681,2023-05-22,KGS,2023-05-01,shrink,160,68.85396284166083,1.0,0.0014127811203485591,0
1681,2023-05-22,KGS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1681,2023-05-22,KGS,2023-05-01,forest,610,131.1205327560998,0.9999999999999999,0.0,0
1681,2023-05-22,KGS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1681,2023-05-22,KGS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1681,2023-05-22,KGS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1682,2023-05-22,KZT,2023-05-01,global64,64,56.40705953523092,1.0,0.007854504941429273,0
1682,2023-05-22,KZT,2023-05-01,global128,128,112.27293261055277,1.0,0.004141208526078308,0
1682,2023-05-22,KZT,2023-05-01,wide128,128,112.38732241674732,1.0,0.0042256942811641765,0
1682,2023-05-22,KZT,2023-05-01,recent128,128,112.27293261055277,1.0,0.004141208526078308,0
1682,2023-05-22,KZT,2023-05-01,local32,32,26.619907479717632,0.9999999999999999,0.015610301641532714,0
1682,2023-05-22,KZT,2023-05-01,shrink,160,66.35802289349121,1.0,0.0016433367166977413,0
1682,2023-05-22,KZT,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1682,2023-05-22,KZT,2023-05-01,forest,610,131.1205327560998,0.9999999999999999,0.0,0
1682,2023-05-22,KZT,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1682,2023-05-22,KZT,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1682,2023-05-22,KZT,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1683,2023-05-22,TJS,2023-05-01,global64,64,58.25936616653749,1.0,0.009728774580953361,0
1683,2023-05-22,TJS,2023-05-01,global128,128,108.4111278536656,1.0,0.003586299296971026,0
1683,2023-05-22,TJS,2023-05-01,wide128,128,115.1773209949701,1.0,0.004711489115942975,0
1683,2023-05-22,TJS,2023-05-01,recent128,128,108.4111278536656,1.0,0.003586299296971026,0
1683,2023-05-22,TJS,2023-05-01,local32,32,28.367743766567155,1.0,0.016957525286123043,0
1683,2023-05-22,TJS,2023-05-01,shrink,160,70.03955828575991,1.0,0.0014231346416551693,0
1683,2023-05-22,TJS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1683,2023-05-22,TJS,2023-05-01,forest,610,131.1205327560998,0.9999999999999999,0.0,0
1683,2023-05-22,TJS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1683,2023-05-22,TJS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1683,2023-05-22,TJS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1684,2023-05-22,UZS,2023-05-01,global64,64,57.96510789508611,1.0,0.009192766549579916,0
1684,2023-05-22,UZS,2023-05-01,global128,128,108.52465275990966,1.0,0.0036508604917185397,0
1684,2023-05-22,UZS,2023-05-01,wide128,128,120.01400357583456,1.0,0.005349310615895083,0
1684,2023-05-22,UZS,2023-05-01,recent128,128,108.52465275990966,1.0,0.0036508604917185397,0
1684,2023-05-22,UZS,2023-05-01,local32,32,26.828385011962613,0.9999999999999999,0.0135688320483603,0
1684,2023-05-22,UZS,2023-05-01,shrink,160,66.61335103502284,0.9999999999999999,0.001448754163380373,0
1684,2023-05-22,UZS,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1684,2023-05-22,UZS,2023-05-01,forest,610,131.1205327560998,0.9999999999999999,0.0,0
1684,2023-05-22,UZS,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
1684,2023-05-22,UZS,2023-05-01,ridge_gaussian,256,256.0,1.0,0.00390625,0
1684,2023-05-22,UZS,2023-05-01,ridge_local,122,122.00000000000004,0.9999999999999998,0.00819672131147541,0
1685,2023-05-23,AMD,2023-05-01,global64,64,59.26520535088045,1.0,0.009888071374064174,0
1685,2023-05-23,AMD,2023-05-01,global128,128,113.91963119600867,1.0,0.004365459676900691,0
1685,2023-05-23,AMD,2023-05-01,wide128,128,114.2045343497268,0.9999999999999999,0.004661493298287399,0
1685,2023-05-23,AMD,2023-05-01,recent128,128,113.91963119600867,1.0,0.004365459676900691,0
1685,2023-05-23,AMD,2023-05-01,local32,32,28.553424176234564,1.0,0.019408716982209643,0
1685,2023-05-23,AMD,2023-05-01,shrink,160,70.80142720566889,1.0,0.0017323252686113856,0
1685,2023-05-23,AMD,2023-05-01,unconditional,1520,1520.0000000000002,1.0000000000000002,0.0006578947368421052,0
1685,2023-05-23,AMD,2023-05-01,forest,610,131.1205327560998,0.9999999999999999,0.0,0
1685,2023-05-23,AMD,2023-05-01,ridge_empirical,610,610.0,1.0,0.001639344262295082,0
