scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
no_same_day_receipt,10:15,brier,20,-0.002536176020688741,-0.004553289458967607,-0.0008178169249814172
no_same_day_receipt,10:15,logloss,20,-0.009095318809790948,-0.01657448622068652,-0.0028062358656267216
no_same_day_receipt,10:15,auc,20,0.06920443101840519,0.026777247198199673,0.11681037087708089
no_same_day_receipt,10:15,brier,50,-0.0025212857337692175,-0.0050663246096451986,-0.000420232978174394
no_same_day_receipt,10:15,logloss,50,-0.009053557100998427,-0.01775478750583295,-0.0016620812077695907
no_same_day_receipt,10:15,auc,50,0.06723393969744228,0.016161734118410584,0.1163320039498409
no_same_day_receipt,10:45,brier,20,-0.002501427429067738,-0.0047319258705011925,-0.0007475659812177058
no_same_day_receipt,10:45,logloss,20,-0.008973469630654814,-0.016826410464978254,-0.0027650389178791954
no_same_day_receipt,10:45,auc,20,0.06232391274120509,0.02375548857375561,0.10816769773939029
no_same_day_receipt,10:45,brier,50,-0.002558026467504937,-0.004901658460811538,-0.00048177351848491457
no_same_day_receipt,10:45,logloss,50,-0.009164357734165105,-0.017674228401417275,-0.001815929496325743
no_same_day_receipt,10:45,auc,50,0.0625443087140218,0.016263256924958346,0.10867234618050639
no_same_day_receipt,11:45,brier,20,-0.0025167273936460314,-0.004552740639000815,-0.0007669289510082892
no_same_day_receipt,11:45,logloss,20,-0.009024591003308515,-0.016500479667120944,-0.002735025949963584
no_same_day_receipt,11:45,auc,20,0.05929538175892037,0.021854736296143505,0.10135443381314564
no_same_day_receipt,11:45,brier,50,-0.002533183941966834,-0.004688420543911776,-0.000533805462041426
no_same_day_receipt,11:45,logloss,50,-0.009064904004229902,-0.016771231636743704,-0.0019576561554365776
no_same_day_receipt,11:45,auc,50,0.05843907796674367,0.015603320145357216,0.10016343193556174
no_same_day_receipt,12:45,brier,20,-0.0025557639539169567,-0.005020942858484184,-0.0008476601445365538
no_same_day_receipt,12:45,logloss,20,-0.009151013183870923,-0.018063922994915594,-0.003009064561508987
no_same_day_receipt,12:45,auc,20,0.05831966624751738,0.0232469289283441,0.10320866856576531
no_same_day_receipt,12:45,brier,50,-0.0024837602741531045,-0.004784972248553176,-0.0004853372573973646
no_same_day_receipt,12:45,logloss,50,-0.008898413338234957,-0.01710245471352954,-0.0018922020836413078
no_same_day_receipt,12:45,auc,50,0.05615067687387456,0.01480664898077406,0.0968045775842533
no_same_day_receipt,13:45,brier,20,-0.0025348283290022693,-0.004730449838753982,-0.0007765740627113934
no_same_day_receipt,13:45,logloss,20,-0.009074737121292493,-0.017242068704277837,-0.0028572013297532626
no_same_day_receipt,13:45,auc,20,0.05738027470723245,0.02102025459238651,0.09850589584269775
no_same_day_receipt,13:45,brier,50,-0.002589307146128841,-0.004975377400917811,-0.0005447335402728698
no_same_day_receipt,13:45,logloss,50,-0.009272348796959274,-0.01773321605065898,-0.002082285225423202
no_same_day_receipt,13:45,auc,50,0.056689674375523566,0.015071271519332352,0.09900900285499514
no_same_day_receipt,14:45,brier,20,-0.00252374696713614,-0.004753444581512385,-0.0007936300333540599
no_same_day_receipt,14:45,logloss,20,-0.009060631125130924,-0.017191764888890498,-0.0028721388065095638
no_same_day_receipt,14:45,auc,20,0.05503674726922536,0.02056815875600653,0.09405257123167227
no_same_day_receipt,14:45,brier,50,-0.0025232487072557154,-0.0051518105480681435,-0.0004365700959033544
no_same_day_receipt,14:45,logloss,50,-0.009036401695371524,-0.018351974108356445,-0.0017711339897880914
no_same_day_receipt,14:45,auc,50,0.05379842339636194,0.013036886329660985,0.09337688733907715
no_same_day_receipt,15:10,brier,20,-0.002561728454273042,-0.004722910405007328,-0.0007579971785353103
no_same_day_receipt,15:10,logloss,20,-0.009168410447577878,-0.01711756809996345,-0.0026921078982555867
no_same_day_receipt,15:10,auc,20,0.05454864940489559,0.019276839097651845,0.09268866456604777
no_same_day_receipt,15:10,brier,50,-0.0025473624387354283,-0.005084160613702907,-0.00034276285248905773
no_same_day_receipt,15:10,logloss,50,-0.009118583009608966,-0.017983370974929153,-0.001408630214454587
no_same_day_receipt,15:10,auc,50,0.05282105750657037,0.011335729994415816,0.09271426115435023
no_same_day_receipt,15:25,brier,20,-0.0025812103085180583,-0.004850682272836043,-0.000937154465846888
no_same_day_receipt,15:25,logloss,20,-0.009234292241108713,-0.01787817184594039,-0.00326466607500706
no_same_day_receipt,15:25,auc,20,0.05447867626719191,0.020833628088737222,0.09415450649452266
no_same_day_receipt,15:25,brier,50,-0.0025494494419812607,-0.004757709860719574,-0.0003974040157791194
no_same_day_receipt,15:25,logloss,50,-0.00915342517518813,-0.017158223451829543,-0.001523570604531476
no_same_day_receipt,15:25,auc,50,0.05279230266742755,0.012061741560477181,0.08849085614709741
no_same_day_receipt,15:45,brier,20,-0.002578065678435677,-0.004822206418454888,-0.000697075395749168
no_same_day_receipt,15:45,logloss,20,-0.009237412268909524,-0.01758848894326439,-0.002495584568236005
no_same_day_receipt,15:45,auc,20,0.05435855247219653,0.017779806924642223,0.0951920576223759
no_same_day_receipt,15:45,brier,50,-0.0025213248090046915,-0.004949975742596118,-0.0005502315889884875
no_same_day_receipt,15:45,logloss,50,-0.009026063528058298,-0.017665792670072265,-0.002183794155107425
no_same_day_receipt,15:45,auc,50,0.05186343291541587,0.014583090192688278,0.08911953930506353
no_same_day_receipt,16:45,brier,20,-0.0025586905814562726,-0.004764521074072876,-0.0008643840499321496
no_same_day_receipt,16:45,logloss,20,-0.009160724153148387,-0.017079014937937714,-0.0029536547864018638
no_same_day_receipt,16:45,auc,20,0.053707516092561844,0.02093892437317323,0.09044978774952632
no_same_day_receipt,16:45,brier,50,-0.002496613065190101,-0.004944177866670498,-0.00041653657171136354
no_same_day_receipt,16:45,logloss,50,-0.008952779938966952,-0.017803913971977482,-0.0017102471355186707
no_same_day_receipt,16:45,auc,50,0.05145538284448118,0.010752147633286677,0.0875492973430155
no_same_day_receipt,17:45,brier,20,-0.0025049370361530723,-0.004525192574227085,-0.0006977422200024158
no_same_day_receipt,17:45,logloss,20,-0.008966620956054215,-0.016287910822628135,-0.0025873495221785878
no_same_day_receipt,17:45,auc,20,0.05647268913546911,0.019074281169098282,0.09803678986924348
no_same_day_receipt,17:45,brier,50,-0.0025031718500675842,-0.004912650363320647,-0.0005465856636271834
no_same_day_receipt,17:45,logloss,50,-0.008997373071173497,-0.017607371144441906,-0.002143479907527571
no_same_day_receipt,17:45,auc,50,0.05472045261531401,0.015242734353463103,0.0956511192831736
no_same_day_receipt,18:45,brier,20,-0.002549105500797921,-0.004587412227456397,-0.0007814905427977487
no_same_day_receipt,18:45,logloss,20,-0.009132395419790674,-0.016466634126616867,-0.0027661740894016564
no_same_day_receipt,18:45,auc,20,0.057456715561811686,0.020853248685122654,0.09677552927643047
no_same_day_receipt,18:45,brier,50,-0.002531153763298165,-0.005077724757335698,-0.0004975758114390642
no_same_day_receipt,18:45,logloss,50,-0.009063876271618263,-0.01809081356362487,-0.0018831124450625083
no_same_day_receipt,18:45,auc,50,0.05596495247552538,0.013043467288975947,0.09890999389287498
no_same_day_receipt,19:15,brier,20,-0.0025709074151993644,-0.004618894531773926,-0.0009188895739625968
no_same_day_receipt,19:15,logloss,20,-0.009206896540587898,-0.016591206687916363,-0.003096019960429438
no_same_day_receipt,19:15,auc,20,0.05783505431262582,0.022405164263406933,0.09865120623621351
no_same_day_receipt,19:15,brier,50,-0.002511302815356597,-0.004992270485938389,-0.0004764593431254943
no_same_day_receipt,19:15,logloss,50,-0.008994254392729363,-0.017721670598644778,-0.0018185810452305772
no_same_day_receipt,19:15,auc,50,0.05558112269757012,0.01605128219169544,0.10078850159721259
no_same_day_receipt,20:15,brier,20,-0.0025408254546818825,-0.004721169531494367,-0.000764481824989214
no_same_day_receipt,20:15,logloss,20,-0.009111284599875352,-0.017224989659009794,-0.002820402037610703
no_same_day_receipt,20:15,auc,20,0.056996430944262516,0.02108997035927953,0.10037353880539118
no_same_day_receipt,20:15,brier,50,-0.002499440050259138,-0.004860011116934377,-0.000438884724921679
no_same_day_receipt,20:15,logloss,50,-0.00896560190107868,-0.017430629698306492,-0.0016246141901320517
no_same_day_receipt,20:15,auc,50,0.054926280574105195,0.013270721056065988,0.09491140837372415
no_same_day_receipt,21:15,brier,20,-0.002503204937468099,-0.004746339049120359,-0.0007032113061990757
no_same_day_receipt,21:15,logloss,20,-0.008954055498541329,-0.017214767566991317,-0.0024188108271309397
no_same_day_receipt,21:15,auc,20,0.05627956212331734,0.018129351144725716,0.09924688121247352
no_same_day_receipt,21:15,brier,50,-0.00255784299294431,-0.0049029155210489955,-0.0004899559842345771
no_same_day_receipt,21:15,logloss,50,-0.009149864565020763,-0.01756395484528565,-0.002092497389515674
no_same_day_receipt,21:15,auc,50,0.05594215422563256,0.013477493444090684,0.09724404692948847
no_same_day_receipt,22:15,brier,20,-0.002509237635970453,-0.0046650253353335515,-0.0009084147421975837
no_same_day_receipt,22:15,logloss,20,-0.00898432642298432,-0.01689692599242919,-0.0031759952265899604
no_same_day_receipt,22:15,auc,20,0.05593913766413011,0.02130658868717535,0.09572592124017779
no_same_day_receipt,22:15,brier,50,-0.002565708159845107,-0.0049967267570198955,-0.0004018225108178081
no_same_day_receipt,22:15,logloss,50,-0.009207945840303334,-0.018145584277660328,-0.001507584925096792
no_same_day_receipt,22:15,auc,50,0.05601838711620424,0.01119028584171089,0.09761706825077171
no_same_day_receipt,23:15,brier,20,-0.002565449650632493,-0.004764221897400757,-0.0008292796707458311
no_same_day_receipt,23:15,logloss,20,-0.009200644661622856,-0.01724735320135457,-0.002914132220701457
no_same_day_receipt,23:15,auc,20,0.05730689512399022,0.020733742941289098,0.0995356550619254
no_same_day_receipt,23:15,brier,50,-0.0025317929126807593,-0.005006011340279197,-0.00044302681562279875
no_same_day_receipt,23:15,logloss,50,-0.009070687984175796,-0.017667711447541187,-0.0018337138212055678
no_same_day_receipt,23:15,auc,50,0.05548508883641347,0.014759127498933164,0.09835771625976548
