n,primary_n,reset_n,frequency,hit_rate,base_rate,lift,forward_benefit_bps,corridor_lift_min,corridor_freq_min,corridor_freq_max,quarter_lift_min,quarter_frequency_min,quarter_frequency_max,macro_year_lift,year_lift_min,year_frequency_min,year_frequency_max,lookback_days,primary_ceiling,emitted_floor,fallback_weekday
353,296,57,1.396045197740113,0.42776203966005666,0.3379032258064516,1.2659306185643682,50.631994094279165,1.1851851851851851,1.3248587570621468,1.423728813559322,0.26627218934911245,1.0340909090909092,2.1,1.2659306185643682,1.2659306185643682,1.396045197740113,1.396045197740113,42,0.75,1.0,0
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,51.10854325506318,1.219047619047619,1.305084745762712,1.4039548022598871,0.26627218934911245,0.9752808988764046,2.1,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,42,0.75,1.0,2
345,296,49,1.364406779661017,0.4318840579710145,0.3379032258064516,1.2781294317041956,50.12148473202928,1.1980676328502415,1.2853107344632768,1.4039548022598871,0.18028846153846154,0.9752808988764046,2.084090909090909,1.2781294317041956,1.2781294317041956,1.364406779661017,1.364406779661017,42,0.75,1.0,3
359,296,63,1.419774011299435,0.4206128133704735,0.3379032258064516,1.2447730037694205,49.29886232778414,1.1689497716894977,1.3248587570621468,1.463276836158192,0.2437703141928494,1.0696629213483146,2.1,1.2447730037694205,1.2447730037694205,1.419774011299435,1.419774011299435,42,0.75,1.25,0
353,296,57,1.396045197740113,0.42776203966005666,0.3379032258064516,1.2659306185643682,49.83018634966408,1.2018779342723005,1.305084745762712,1.4435028248587571,0.3250270855904659,0.9752808988764046,2.1,1.2659306185643682,1.2659306185643682,1.396045197740113,1.396045197740113,42,0.75,1.25,2
352,296,56,1.3920903954802262,0.42329545454545453,0.3379032258064516,1.2527120850509872,47.671371534660175,1.180952380952381,1.305084745762712,1.4435028248587571,0.16251354279523295,0.9752808988764046,2.084090909090909,1.2527120850509872,1.2527120850509872,1.3920903954802262,1.3920903954802262,42,0.75,1.25,3
353,296,57,1.396045197740113,0.42776203966005666,0.3379032258064516,1.2659306185643682,50.98377300871463,1.1851851851851851,1.3248587570621468,1.423728813559322,0.26627218934911245,1.0340909090909092,2.1,1.2659306185643682,1.2659306185643682,1.396045197740113,1.396045197740113,42,1.0,0.75,0
347,296,51,1.372316384180791,0.4322766570605187,0.3379032258064516,1.2792913001313682,51.10854325506318,1.219047619047619,1.305084745762712,1.4039548022598871,0.26627218934911245,0.9752808988764046,2.1,1.2792913001313682,1.2792913001313682,1.372316384180791,1.372316384180791,42,1.0,0.75,2
344,296,48,1.3604519774011299,0.4331395348837209,0.3379032258064516,1.2818449242382195,50.32067002384715,1.1980676328502415,1.265536723163842,1.4039548022598871,0.18028846153846154,0.9752808988764046,2.0681818181818183,1.2818449242382195,1.2818449242382195,1.3604519774011299,1.3604519774011299,42,1.0,0.75,3
355,296,59,1.4039548022598871,0.4309859154929577,0.3379032258064516,1.2754714444182997,50.89359497270088,1.1851851851851851,1.3248587570621468,1.4435028248587571,0.26627218934911245,1.0340909090909092,2.1,1.2754714444182997,1.2754714444182997,1.4039548022598871,1.4039548022598871,42,1.0,1.0,0
349,296,53,1.380225988700565,0.4355300859598854,0.3379032258064516,1.288919586134267,51.371910629040656,1.219047619047619,1.305084745762712,1.423728813559322,0.26627218934911245,0.9910112359550562,2.1,1.288919586134267,1.288919586134267,1.380225988700565,1.380225988700565,42,1.0,1.0,2
347,296,51,1.372316384180791,0.43515850144092216,0.3379032258064516,1.2878199087989104,50.39205917169558,1.1980676328502415,1.2853107344632768,1.423728813559322,0.18028846153846154,0.9910112359550562,2.084090909090909,1.2878199087989104,1.2878199087989104,1.372316384180791,1.372316384180791,42,1.0,1.0,3
361,296,65,1.4276836158192092,0.42382271468144045,0.3379032258064516,1.2542724730429264,49.5635010407279,1.1689497716894977,1.3248587570621468,1.4830508474576272,0.2437703141928494,1.0853932584269663,2.1,1.2542724730429264,1.2542724730429264,1.4276836158192092,1.4276836158192092,42,1.0,1.25,0
355,296,59,1.4039548022598871,0.4309859154929577,0.3379032258064516,1.2754714444182997,50.09630445481602,1.2018779342723005,1.305084745762712,1.463276836158192,0.3250270855904659,0.9910112359550562,2.1,1.2754714444182997,1.2754714444182997,1.4039548022598871,1.4039548022598871,42,1.0,1.25,2
354,296,58,1.4,0.4265536723163842,0.3379032258064516,1.2623545433706835,47.95043807974194,1.180952380952381,1.305084745762712,1.463276836158192,0.16251354279523295,0.9910112359550562,2.084090909090909,1.2623545433706835,1.2623545433706835,1.4,1.4,42,1.0,1.25,3
