state,h,period,candidate,n,mae_model,mae_prior,rmse_model,rmse_prior,spearman,positive_sign_accuracy,mean_predicted_bps,mean_actual_bps
cutoff_1230,10,screen_2024,model,1240,213.27050491073297,131.76858487305697,266.2640428130155,174.0289053316229,0.19465323491680128,0.6298387096774194,143.2616358447658,23.812050926940604
cutoff_1230,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
cutoff_1230,10,screen_2024,adaptive,1240,127.09954442111052,131.76858487305697,171.19646930821816,174.0289053316229,0.1841834322800175,0.6306451612903226,38.71379653044526,23.812050926940604
cutoff_1230,10,opened_2025_2026,model,1995,145.5922315475284,159.11082409901582,186.91924225504087,204.62155956242805,0.4213627018745147,0.650125313283208,7.776081899894379,-14.588638443899937
cutoff_1230,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
cutoff_1230,10,opened_2025_2026,adaptive,1995,149.11768116130548,159.11082409901582,192.44931262301608,204.62155956242805,0.37708168427714467,0.6340852130325815,-1.7936213880130933,-14.588638443899937
cutoff_1330,10,screen_2024,model,1240,215.0642107627884,131.76858487305697,268.57481181948043,174.0289053316229,0.20963033505379952,0.6338709677419355,147.02399036449677,23.812050926940604
cutoff_1330,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
cutoff_1330,10,screen_2024,adaptive,1240,126.7255032672447,131.76858487305697,170.80743041380362,174.0289053316229,0.19908746709810599,0.6338709677419355,39.654385160378,23.812050926940604
cutoff_1330,10,opened_2025_2026,model,1995,144.715125217155,159.11082409901582,185.62240738446312,204.62155956242805,0.43262042217782976,0.6551378446115288,6.936441764172076,-14.588638443899937
cutoff_1330,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
cutoff_1330,10,opened_2025_2026,adaptive,1995,148.76885931309283,159.11082409901582,191.99304341432753,204.62155956242805,0.3911044946432408,0.6421052631578947,-2.0948713423417966,-14.588638443899937
cutoff_1430,10,screen_2024,model,1240,213.57895312549275,131.76858487305697,267.079751369877,174.0289053316229,0.21399722932081228,0.6298387096774194,144.17651470628405,23.812050926940604
cutoff_1430,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
cutoff_1430,10,screen_2024,adaptive,1240,126.55534301571367,131.76858487305697,170.50883884882117,174.0289053316229,0.20363267875811994,0.6330645161290323,38.94251624582481,23.812050926940604
cutoff_1430,10,opened_2025_2026,model,1995,143.80293340830733,159.11082409901582,184.6163065245089,204.62155956242805,0.44042201339957904,0.6541353383458647,6.6770007313756405,-14.588638443899937
cutoff_1430,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
cutoff_1430,10,opened_2025_2026,adaptive,1995,148.51719471146995,159.11082409901582,191.60881847433686,204.62155956242805,0.4018061628343375,0.6411027568922306,-2.096029063851158,-14.588638443899937
cutoff_1500,10,screen_2024,model,1240,212.6080374761008,131.76858487305697,266.1305835409142,174.0289053316229,0.22177099784542595,0.6298387096774194,144.0818819020928,23.812050926940604
cutoff_1500,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
cutoff_1500,10,screen_2024,adaptive,1240,126.24234214677023,131.76858487305697,170.21877401998142,174.0289053316229,0.2116663833384639,0.6314516129032258,38.918858044777004,23.812050926940604
cutoff_1500,10,opened_2025_2026,model,1995,143.61079268701357,159.11082409901582,184.39586520938144,204.62155956242805,0.4416317828075514,0.6551378446115288,6.382054795651871,-14.588638443899937
cutoff_1500,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
cutoff_1500,10,opened_2025_2026,adaptive,1995,148.33735432082122,159.11082409901582,191.49330268634796,204.62155956242805,0.4052052582174326,0.6441102756892231,-2.1567316476650467,-14.588638443899937
cutoff_1520,10,screen_2024,model,1240,211.7593304447579,131.76858487305697,265.04887635824116,174.0289053316229,0.22549651720301508,0.6314516129032258,143.81220611862653,23.812050926940604
cutoff_1520,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
cutoff_1520,10,screen_2024,adaptive,1240,126.09510268162694,131.76858487305697,169.98458389950062,174.0289053316229,0.2154113758717535,0.6298387096774194,38.85143909891044,23.812050926940604
cutoff_1520,10,opened_2025_2026,model,1995,143.49032214347773,159.11082409901582,184.31596279934797,204.62155956242805,0.44296039534215825,0.6556390977443609,6.16554000758893,-14.588638443899937
cutoff_1520,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
cutoff_1520,10,opened_2025_2026,adaptive,1995,148.2833979805886,159.11082409901582,191.4273947795611,204.62155956242805,0.406502612392151,0.6446115288220552,-2.231285729160108,-14.588638443899937
cutoff_1530,10,screen_2024,model,1240,211.225183158053,131.76858487305697,264.33728980473387,174.0289053316229,0.226935436352391,0.6306451612903226,143.93230399407244,23.812050926940604
cutoff_1530,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
cutoff_1530,10,screen_2024,adaptive,1240,126.05805276446156,131.76858487305697,169.90208533481496,174.0289053316229,0.21692159806169525,0.6306451612903226,38.88146356777192,23.812050926940604
cutoff_1530,10,opened_2025_2026,model,1995,143.17683443985942,159.11082409901582,183.82567543800047,204.62155956242805,0.4466653747008046,0.6576441102756893,6.16050525507647,-14.588638443899937
cutoff_1530,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
cutoff_1530,10,opened_2025_2026,adaptive,1995,148.18574364034754,159.11082409901582,191.2755409041251,204.62155956242805,0.41040744092539494,0.6446115288220552,-2.2306314604450916,-14.588638443899937
update_1630,10,screen_2024,model,1240,201.05794414356527,131.76858487305697,253.50176018471356,174.0289053316229,0.24541189259693935,0.6314516129032258,130.02170177208544,23.812050926940604
update_1630,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
update_1630,10,screen_2024,adaptive,1240,125.26734459198605,131.76858487305697,168.9681108312784,174.0289053316229,0.23500863484919277,0.6395161290322581,35.403813012275165,23.812050926940604
update_1630,10,opened_2025_2026,model,1995,142.64367954951354,159.11082409901582,182.65465156245327,204.62155956242805,0.4550424806445796,0.6606516290726817,6.402259806869829,-14.588638443899937
update_1630,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
update_1630,10,opened_2025_2026,adaptive,1995,147.5676536352327,159.11082409901582,190.64362454954295,204.62155956242805,0.41965040328694725,0.6466165413533834,-2.1684987952923405,-14.588638443899937
update_1730,10,screen_2024,model,1240,205.5010562485789,131.76858487305697,257.3700953478989,174.0289053316229,0.24217801742805173,0.635483870967742,137.71148579251965,23.812050926940604
update_1730,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
update_1730,10,screen_2024,adaptive,1240,124.67721826549526,131.76858487305697,168.4537482644747,174.0289053316229,0.2317860130863014,0.6370967741935484,37.32625901738371,23.812050926940604
update_1730,10,opened_2025_2026,model,1995,142.8748837601477,159.11082409901582,182.55511487364424,204.62155956242805,0.4610937639111074,0.6636591478696742,8.203131681629849,-14.588638443899937
update_1730,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
update_1730,10,opened_2025_2026,adaptive,1995,147.41866909353607,159.11082409901582,190.40134367710723,204.62155956242805,0.4238174979683123,0.6481203007518797,-1.4774597666175058,-14.588638443899937
early_1000,10,screen_2024,model,1240,339.501385307625,131.76858487305697,495.2630060050788,174.0289053316229,0.053981934003557164,0.5725806451612904,273.85058125908216,23.812050926940604
early_1000,10,screen_2024,prior,1240,131.76858487305697,131.76858487305697,174.0289053316229,174.0289053316229,-0.2457545266403497,0.5016129032258064,3.864516759005077,23.812050926940604
early_1000,10,screen_2024,adaptive,1240,147.29171910679946,131.76858487305697,193.4929631877529,174.0289053316229,0.0048953288169604,0.5637096774193548,72.87775911319214,23.812050926940604
early_1000,10,opened_2025_2026,model,1995,147.75665267584355,159.11082409901582,188.78332804832252,204.62155956242805,0.3997386376133841,0.6265664160401002,6.59228863859598,-14.588638443899937
early_1000,10,opened_2025_2026,prior,1995,159.11082409901582,159.11082409901582,204.62155956242805,204.62155956242805,-0.28330503846430866,0.46867167919799496,-5.7765846318927,-14.588638443899937
early_1000,10,opened_2025_2026,adaptive,1995,151.58920345811975,159.11082409901582,193.65113885975387,204.62155956242805,0.2867924757564846,0.5899749373433584,-7.722032330689931,-14.588638443899937
premarket,20,screen_2024,model,1240,279.51338171547366,171.76393709088245,367.1766801109894,216.8850521698082,-0.0005831190224541325,0.632258064516129,177.0490885731168,40.448656579595195
premarket,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
premarket,20,screen_2024,adaptive,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
premarket,20,opened_2025_2026,model,1945,225.3974940708391,229.76061217339566,282.3445662424101,287.38053778652863,0.25152881489642415,0.5583547557840617,-42.731042690053656,-29.532832655557606
premarket,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
premarket,20,opened_2025_2026,adaptive,1945,229.01139170227262,229.76061217339566,286.08599587018887,287.38053778652863,-0.17757997697870362,0.4473007712082262,-23.833705458049177,-29.532832655557606
cutoff_1030,20,screen_2024,model,1240,305.34883478639813,171.76393709088245,405.4489142554129,216.8850521698082,0.03430171577307721,0.6475806451612903,280.20134637781837,40.448656579595195
cutoff_1030,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1030,20,screen_2024,adaptive,1240,190.85331389260526,171.76393709088245,240.81561225829265,216.8850521698082,-0.3513821770043895,0.49838709677419357,45.79186533208746,40.448656579595195
cutoff_1030,20,opened_2025_2026,model,1945,228.12774581246055,229.76061217339566,279.3520259529234,287.38053778652863,0.26733396487608546,0.5712082262210797,21.77009300945894,-29.532832655557606
cutoff_1030,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1030,20,opened_2025_2026,adaptive,1945,222.68154245148435,229.76061217339566,275.98264958685473,287.38053778652863,0.14566738252601902,0.5383033419023137,-3.3583326449550417,-29.532832655557606
cutoff_1130,20,screen_2024,model,1240,294.54438658501823,171.76393709088245,387.62930473756677,216.8850521698082,0.04081512170766283,0.6516129032258065,265.04328295587135,40.448656579595195
cutoff_1130,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1130,20,screen_2024,adaptive,1240,188.9977569995585,171.76393709088245,238.4448138449071,216.8850521698082,-0.3522253691295252,0.49838709677419357,44.366278711465185,40.448656579595195
cutoff_1130,20,opened_2025_2026,model,1945,224.8277966654785,229.76061217339566,275.203365790257,287.38053778652863,0.2970325873385431,0.5655526992287918,19.015004978934254,-29.532832655557606
cutoff_1130,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1130,20,opened_2025_2026,adaptive,1945,221.65758116548196,229.76061217339566,274.5954470566927,287.38053778652863,0.17730913567591272,0.5449871465295629,-3.9971913036025275,-29.532832655557606
cutoff_1230,20,screen_2024,model,1240,293.99518491360624,171.76393709088245,386.2111620749458,216.8850521698082,0.036508100847385254,0.6532258064516129,266.0676194647018,40.448656579595195
cutoff_1230,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1230,20,screen_2024,adaptive,1240,188.72194780223387,171.76393709088245,237.9802230786773,216.8850521698082,-0.35165750556877107,0.4975806451612903,44.80763893620425,40.448656579595195
cutoff_1230,20,opened_2025_2026,model,1945,223.48104652937636,229.76061217339566,273.4811235080991,287.38053778652863,0.310353298949774,0.5650385604113111,18.90156702776841,-29.532832655557606
cutoff_1230,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1230,20,opened_2025_2026,adaptive,1945,221.13923245105298,229.76061217339566,273.8873155512911,287.38053778652863,0.19430248595019606,0.5557840616966581,-4.02012589488212,-29.532832655557606
cutoff_1330,20,screen_2024,model,1240,294.38478112260475,171.76393709088245,384.5695314161025,216.8850521698082,0.03685045488495061,0.6508064516129032,266.30389362479355,40.448656579595195
cutoff_1330,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1330,20,screen_2024,adaptive,1240,188.13618659445754,171.76393709088245,237.4285063016915,216.8850521698082,-0.34890817041399974,0.4975806451612903,45.14292701321399,40.448656579595195
cutoff_1330,20,opened_2025_2026,model,1945,222.62557799919256,229.76061217339566,272.59152428478524,287.38053778652863,0.31270966415344487,0.5681233933161953,16.295528363540846,-29.532832655557606
cutoff_1330,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1330,20,opened_2025_2026,adaptive,1945,221.16998439440502,229.76061217339566,273.81748468578866,287.38053778652863,0.19684840693976832,0.5532133676092545,-4.812715118447853,-29.532832655557606
cutoff_1430,20,screen_2024,model,1240,290.87836438511204,171.76393709088245,380.8413058681861,216.8850521698082,0.04076911365518368,0.6532258064516129,262.34851826357567,40.448656579595195
cutoff_1430,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1430,20,screen_2024,adaptive,1240,187.94270203892106,171.76393709088245,236.97337536635715,216.8850521698082,-0.35086550305979336,0.4967741935483871,44.161227876786214,40.448656579595195
cutoff_1430,20,opened_2025_2026,model,1945,221.54808186105558,229.76061217339566,271.29033465140225,287.38053778652863,0.3221306710293413,0.5784061696658098,15.754816879875401,-29.532832655557606
cutoff_1430,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1430,20,opened_2025_2026,adaptive,1945,220.8477129986852,229.76061217339566,273.33335822472344,287.38053778652863,0.20892845604366878,0.5609254498714653,-4.91179726623274,-29.532832655557606
cutoff_1500,20,screen_2024,model,1240,290.0290776979443,171.76393709088245,379.97466790167454,216.8850521698082,0.04471663602714992,0.6540322580645161,261.81416838536904,40.448656579595195
cutoff_1500,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1500,20,screen_2024,adaptive,1240,187.87508436994253,171.76393709088245,236.90128554977008,216.8850521698082,-0.3513332191580164,0.4967741935483871,43.83216567151799,40.448656579595195
cutoff_1500,20,opened_2025_2026,model,1945,221.4169516703756,229.76061217339566,271.33900121674577,287.38053778652863,0.3248896471837913,0.5825192802056556,15.430261332150085,-29.532832655557606
cutoff_1500,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1500,20,opened_2025_2026,adaptive,1945,220.6779515131005,229.76061217339566,273.2003344654385,287.38053778652863,0.21455155131617562,0.5640102827763496,-4.9708972011902235,-29.532832655557606
cutoff_1520,20,screen_2024,model,1240,289.41003563894157,171.76393709088245,379.35366586486674,216.8850521698082,0.04538932284643451,0.6540322580645161,261.62860165960956,40.448656579595195
cutoff_1520,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1520,20,screen_2024,adaptive,1240,187.82521863549732,171.76393709088245,236.8078036210861,216.8850521698082,-0.3504788617708247,0.4967741935483871,43.75814748884837,40.448656579595195
cutoff_1520,20,opened_2025_2026,model,1945,221.47858721837912,229.76061217339566,271.43285065286597,287.38053778652863,0.3252870637753477,0.5825192802056556,15.214898478489358,-29.532832655557606
cutoff_1520,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1520,20,opened_2025_2026,adaptive,1945,220.67598053689014,229.76061217339566,273.2123967369996,287.38053778652863,0.214895649481965,0.5619537275064267,-5.057177057436646,-29.532832655557606
cutoff_1530,20,screen_2024,model,1240,289.86698929137685,171.76393709088245,379.66884876206774,216.8850521698082,0.04517136677839722,0.6540322580645161,262.81529756353547,40.448656579595195
cutoff_1530,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
cutoff_1530,20,screen_2024,adaptive,1240,187.7893405111462,171.76393709088245,236.77885084254677,216.8850521698082,-0.34893532361304924,0.4975806451612903,43.99238888571103,40.448656579595195
cutoff_1530,20,opened_2025_2026,model,1945,221.16463504631187,229.76061217339566,271.1070901152017,287.38053778652863,0.32758863623590867,0.5856041131105398,15.239529997722919,-29.532832655557606
cutoff_1530,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
cutoff_1530,20,opened_2025_2026,adaptive,1945,220.60814029917313,229.76061217339566,273.1231559749843,287.38053778652863,0.21741515670639727,0.5629820051413882,-5.050118933724668,-29.532832655557606
update_1630,20,screen_2024,model,1240,285.72428423993676,171.76393709088245,377.01907512086046,216.8850521698082,0.024215214969950327,0.6548387096774193,250.4620994368474,40.448656579595195
update_1630,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
update_1630,20,screen_2024,adaptive,1240,188.52146845371843,171.76393709088245,237.7861585204135,216.8850521698082,-0.3699017233359644,0.49274193548387096,41.95808050523525,40.448656579595195
update_1630,20,opened_2025_2026,model,1945,222.04884032250484,229.76061217339566,272.1154481067584,287.38053778652863,0.32639056910508646,0.5794344473007712,15.741326661166337,-29.532832655557606
update_1630,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
update_1630,20,opened_2025_2026,adaptive,1945,220.69529342636696,229.76061217339566,273.146135526937,287.38053778652863,0.21782227215330607,0.5568123393316196,-4.8649852951443435,-29.532832655557606
update_1730,20,screen_2024,model,1240,294.23587752867337,171.76393709088245,385.4268165500433,216.8850521698082,0.02270960617295894,0.6532258064516129,262.15750091829597,40.448656579595195
update_1730,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
update_1730,20,screen_2024,adaptive,1240,189.12503496887228,171.76393709088245,238.69984878841137,216.8850521698082,-0.36816200748359207,0.49435483870967745,44.00989415539766,40.448656579595195
update_1730,20,opened_2025_2026,model,1945,222.45298016878706,229.76061217339566,272.62927054068217,287.38053778652863,0.32565004429312466,0.5814910025706941,16.995753761646032,-29.532832655557606
update_1730,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
update_1730,20,opened_2025_2026,adaptive,1945,220.674810853639,229.76061217339566,273.1249572503955,287.38053778652863,0.2156835660944456,0.5645244215938303,-4.385633281177379,-29.532832655557606
early_1000,20,screen_2024,model,1240,1233.2319394329406,171.76393709088245,2090.4129656290734,216.8850521698082,0.0810513601547482,0.614516129032258,1196.5691905634542,40.448656579595195
early_1000,20,screen_2024,prior,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
early_1000,20,screen_2024,adaptive,1240,171.76393709088245,171.76393709088245,216.8850521698082,216.8850521698082,-0.34999468218569557,0.4975806451612903,2.7848665977012312,40.448656579595195
early_1000,20,opened_2025_2026,model,1945,199.99028347822997,229.76061217339566,253.2196583321584,287.38053778652863,0.4163197046720562,0.6082262210796915,7.91668689918448,-29.532832655557606
early_1000,20,opened_2025_2026,prior,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
early_1000,20,opened_2025_2026,adaptive,1945,229.76061217339566,229.76061217339566,287.38053778652863,287.38053778652863,-0.44979770894168036,0.43753213367609256,-13.245775979936582,-29.532832655557606
