state,h,origin,n_train,n_query,selected_weight,mae_weight_0,mae_weight_0.25,mae_weight_0.5,mae_weight_0.75,mae_weight_1,last_target_maturity
cutoff_1030,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1030,1,2023-07-01,570,330,0.0,61.468017391968345,69.55277613613305,86.07077541299624,105.79143252015903,126.84773040540648,2023-06-28
cutoff_1030,1,2023-10-01,900,320,0.0,67.38728783177498,70.10042654166091,80.11117713433022,93.25860661618215,108.35583095538225,2023-09-28
cutoff_1030,1,2024-01-01,1225,285,0.25,67.24250802296383,65.92438895531174,72.1675240473507,82.26073965423471,94.88247765740512,2023-12-29
cutoff_1030,1,2024-04-01,1510,300,0.25,61.77497238900057,59.03812200218294,62.902673018201945,71.66797889108116,83.30911758919599,2024-03-29
cutoff_1030,1,2024-07-01,1810,325,0.25,62.464805911498026,59.44614236596274,62.51064228943627,70.51815340567636,81.52953888903609,2024-06-28
cutoff_1030,1,2024-10-01,2140,330,0.25,62.21080633886448,58.656574951015074,61.79161071603645,69.92994309389645,81.56429411727645,2024-09-28
cutoff_1030,1,2025-01-01,2470,285,0.25,64.8617849288191,60.861594851268364,62.915822641813676,69.67901780384095,79.80752781021174,2024-12-29
cutoff_1030,1,2025-04-01,2470,295,0.5,69.72322517793806,63.23463564085822,61.81024900727688,65.00256092134651,71.56779690127533,2025-03-29
cutoff_1030,1,2025-07-01,2460,330,0.5,68.22844310398636,61.31792422237375,59.080625056032126,61.32991284172138,66.95897170503747,2025-06-28
cutoff_1030,1,2025-10-01,2460,325,0.5,65.96336560208121,59.23375738363644,56.697055655206015,58.386098468473016,63.353349849183296,2025-09-27
cutoff_1030,1,2026-01-01,2460,270,0.5,67.24365711226166,60.599504408814774,57.46351285985141,58.364570512540865,62.547329430726876,2025-12-27
cutoff_1030,1,2026-04-01,2450,310,0.75,69.61892488126526,62.763338199155186,59.13058509331022,58.931658712739484,62.27248904353103,2026-03-28
cutoff_1030,1,2026-07-01,2460,230,0.75,70.01588825296797,62.69554732754457,58.31822307960308,57.14533818759808,59.724063080789634,2026-06-27
cutoff_1130,1,2023-01-01,0,280,0.0,,,,,,
cutoff_1130,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1130,1,2023-07-01,570,330,0.0,61.468017391968345,67.733819790644,81.68224166815341,98.52410963912352,117.1415354797698,2023-06-28
cutoff_1130,1,2023-10-01,900,320,0.0,67.38728783177498,68.6361090143034,77.31741119390148,89.36000638915503,104.19709866036187,2023-09-28
cutoff_1130,1,2024-01-01,1225,285,0.25,67.24250802296383,64.74085182396554,69.98677681838063,79.35097735190695,91.9362108488537,2023-12-29
cutoff_1130,1,2024-04-01,1510,300,0.25,61.77497238900057,57.97420223928769,60.967426614242825,69.1108649329215,80.6169736932529,2024-03-29
cutoff_1130,1,2024-07-01,1810,325,0.25,62.464805911498026,58.35449975467896,60.480182457253,67.75068975588007,78.55316396504261,2024-06-28
cutoff_1130,1,2024-10-01,2140,330,0.25,62.21080633886448,57.85174661875688,60.37364374584689,68.12805098721294,79.78331532926698,2024-09-28
cutoff_1130,1,2025-01-01,2470,285,0.25,64.8617849288191,60.12059423634912,61.50523391598498,67.75256487250525,77.69856027776191,2024-12-29
cutoff_1130,1,2025-04-01,2470,295,0.5,69.72322517793806,62.555332367103674,60.51543314951288,63.17261040665037,69.53214111183927,2025-03-29
cutoff_1130,1,2025-07-01,2460,330,0.5,68.22844310398636,60.76144377037094,58.061089058482395,60.04608227010838,65.61894707087393,2025-06-28
cutoff_1130,1,2025-10-01,2460,325,0.5,65.96336560208121,58.75290466164476,55.655808655729004,56.89162640830211,61.42455481920094,2025-09-27
cutoff_1130,1,2026-01-01,2460,270,0.5,67.24365711226166,60.079123639131,56.34619842157485,56.695694029273064,60.34422678940609,2025-12-27
cutoff_1130,1,2026-04-01,2450,310,0.75,69.61892488126526,62.2759362199934,58.04483238149904,57.3428394438036,60.30660084567722,2026-03-28
cutoff_1130,1,2026-07-01,2460,230,0.75,70.01588825296797,62.2877238758759,57.38855049920899,55.83385313965658,58.088956130083815,2026-06-27
cutoff_1230,1,2023-01-01,0,280,0.0,,,,,,
cutoff_1230,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1230,1,2023-07-01,570,330,0.0,61.468017391968345,67.39025528119933,80.89597824627677,97.23547732315798,115.2369928252303,2023-06-28
cutoff_1230,1,2023-10-01,900,320,0.0,67.38728783177498,68.39404049596654,76.79179861506904,88.47025773813085,103.05346052381007,2023-09-28
cutoff_1230,1,2024-01-01,1225,285,0.25,67.24250802296383,64.4816182806849,69.78330978619933,79.0761691468871,92.03022659063507,2023-12-29
cutoff_1230,1,2024-04-01,1510,300,0.25,61.77497238900057,57.67526859731838,60.654102664791544,68.726021565509,80.52889256235497,2024-03-29
cutoff_1230,1,2024-07-01,1810,325,0.25,62.464805911498026,58.028746787612405,60.09174323590412,67.29722700973896,78.23984236126356,2024-06-28
cutoff_1230,1,2024-10-01,2140,330,0.25,62.21080633886448,57.58545887432465,60.07457053140046,67.94300309433913,79.85078354712788,2024-09-28
cutoff_1230,1,2025-01-01,2470,285,0.25,64.8617849288191,59.85490075336155,61.14270825008628,67.46293048134503,77.5813913097955,2024-12-29
cutoff_1230,1,2025-04-01,2470,295,0.5,69.72322517793806,62.361113551890504,60.29903346519134,63.090801114996175,69.76713497280777,2025-03-29
cutoff_1230,1,2025-07-01,2460,330,0.5,68.22844310398636,60.57361910689458,57.87597853587529,59.99533035455165,65.86275086219754,2025-06-28
cutoff_1230,1,2025-10-01,2460,325,0.5,65.96336560208121,58.607621683126894,55.520931881742975,56.92897170919761,61.720721815242094,2025-09-27
cutoff_1230,1,2026-01-01,2460,270,0.5,67.24365711226166,59.967870016252206,56.17304536942172,56.55211004364016,60.28595344602954,2025-12-27
cutoff_1230,1,2026-04-01,2450,310,0.75,69.61892488126526,62.1755776628128,57.89226905265712,57.18487033997011,60.238051651449574,2026-03-28
cutoff_1230,1,2026-07-01,2460,230,0.75,70.01588825296797,62.246194593022054,57.30569077951998,55.704059036369685,58.027622378216755,2026-06-27
cutoff_1330,1,2023-01-01,0,280,0.0,,,,,,
cutoff_1330,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1330,1,2023-07-01,570,330,0.0,61.468017391968345,64.07786174840265,73.35746030731443,86.60989149048038,102.33416909967312,2023-06-28
cutoff_1330,1,2023-10-01,900,320,0.25,67.38728783177498,66.23759847700377,72.24097838011733,82.47462851762039,96.59512330464449,2023-09-28
cutoff_1330,1,2024-01-01,1225,285,0.25,67.24250802296383,62.90836891949456,66.63093294556644,75.0468612385535,88.12029042420286,2023-12-29
cutoff_1330,1,2024-04-01,1510,300,0.25,61.77497238900057,56.260430959321354,57.78793743207903,65.05554981178676,76.88455419945541,2024-03-29
cutoff_1330,1,2024-07-01,1810,325,0.25,62.464805911498026,56.80427100495477,57.665098674274326,64.24471652141403,75.20428653726943,2024-06-28
cutoff_1330,1,2024-10-01,2140,330,0.25,62.21080633886448,56.51379486532611,57.923406817507065,65.28161704265563,77.17184922581967,2024-09-28
cutoff_1330,1,2025-01-01,2470,285,0.25,64.8617849288191,58.962637320679264,59.37446367953772,65.32894208003567,75.47499473598353,2024-12-29
cutoff_1330,1,2025-04-01,2470,295,0.5,69.72322517793806,61.832989601923565,59.43350641990565,62.34911919177734,69.50415384662072,2025-03-29
cutoff_1330,1,2025-07-01,2460,330,0.5,68.22844310398636,60.3221968273837,57.59351814865001,59.99247195662647,66.38235403515206,2025-06-28
cutoff_1330,1,2025-10-01,2460,325,0.5,65.96336560208121,58.45661710150168,55.332971023176135,56.86611987767438,61.89294158749832,2025-09-27
cutoff_1330,1,2026-01-01,2460,270,0.5,67.24365711226166,59.83366308545443,55.9804174930274,56.413543620618235,60.20337987076622,2025-12-27
cutoff_1330,1,2026-04-01,2450,310,0.75,69.61892488126526,62.108171524597765,57.82099169202685,57.142418582412574,60.182962261707345,2026-03-28
cutoff_1330,1,2026-07-01,2460,230,0.75,70.01588825296797,62.1853503698051,57.23527515288565,55.61946767910002,57.868372908817754,2026-06-27
cutoff_1430,1,2023-01-01,0,280,0.0,,,,,,
cutoff_1430,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1430,1,2023-07-01,570,330,0.0,61.468017391968345,63.97243420466843,73.07454330568801,86.7056404984591,102.63248509454334,2023-06-28
cutoff_1430,1,2023-10-01,900,320,0.25,67.38728783177498,66.3887046545489,72.52446664394675,83.13038630755132,97.59090496317683,2023-09-28
cutoff_1430,1,2024-01-01,1225,285,0.25,67.24250802296383,62.881863729753626,66.85652865414953,75.64411759565789,88.9887633508323,2023-12-29
cutoff_1430,1,2024-04-01,1510,300,0.25,61.77497238900057,56.273891403124566,57.97747325935283,65.38123622023285,77.27127266834067,2024-03-29
cutoff_1430,1,2024-07-01,1810,325,0.25,62.464805911498026,56.785181780879945,57.69711373547064,64.27383403081828,75.19269028258387,2024-06-28
cutoff_1430,1,2024-10-01,2140,330,0.25,62.21080633886448,56.43687452908352,57.86134826338768,65.32281246767919,77.2195671926652,2024-09-28
cutoff_1430,1,2025-01-01,2470,285,0.25,64.8617849288191,58.864937922574974,59.277678984525465,65.32069651360744,75.47961222460474,2024-12-29
cutoff_1430,1,2025-04-01,2470,295,0.5,69.72322517793806,61.73792478438508,59.37475373581358,62.37464684565067,69.56658409370124,2025-03-29
cutoff_1430,1,2025-07-01,2460,330,0.5,68.22844310398636,60.24782249916234,57.58308445035844,60.032007919731754,66.41979111543546,2025-06-28
cutoff_1430,1,2025-10-01,2460,325,0.5,65.96336560208121,58.35657921434172,55.236271834016826,56.7637430159579,61.71038629340884,2025-09-27
cutoff_1430,1,2026-01-01,2460,270,0.5,67.24365711226166,59.75865536817677,55.862735228005484,56.252554705253345,59.95854123806791,2025-12-27
cutoff_1430,1,2026-04-01,2450,310,0.75,69.61892488126526,62.01559266440096,57.66859941963161,56.96761383793355,59.90642843889111,2026-03-28
cutoff_1430,1,2026-07-01,2460,230,0.75,70.01588825296797,62.06125738239815,57.049840708084915,55.413796179687175,57.575494298306104,2026-06-27
cutoff_1500,1,2023-01-01,0,280,0.0,,,,,,
cutoff_1500,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1500,1,2023-07-01,570,330,0.0,61.468017391968345,63.55046387808076,72.080860744634,85.54636470821234,101.35104658900795,2023-06-28
cutoff_1500,1,2023-10-01,900,320,0.25,67.38728783177498,66.13973454046398,72.03864750688382,82.7248138384391,97.37429319837521,2023-09-28
cutoff_1500,1,2024-01-01,1225,285,0.25,67.24250802296383,62.73376692398224,66.83979477382582,76.062281652664,89.99430880106081,2023-12-29
cutoff_1500,1,2024-04-01,1510,300,0.25,61.77497238900057,56.16266688359923,57.93519161413005,65.61043330983878,77.91279601633788,2024-03-29
cutoff_1500,1,2024-07-01,1810,325,0.25,62.464805911498026,56.716246800918995,57.67684297305227,64.43860074747683,75.63897172701695,2024-06-28
cutoff_1500,1,2024-10-01,2140,330,0.25,62.21080633886448,56.361136130380494,57.81589828535223,65.43964029233408,77.57492590410644,2024-09-28
cutoff_1500,1,2025-01-01,2470,285,0.25,64.8617849288191,58.778680748704126,59.210985450237324,65.40475523773001,75.79156009976795,2024-12-29
cutoff_1500,1,2025-04-01,2470,295,0.5,69.72322517793806,61.71963218047618,59.48701322046498,62.71038116820174,70.19781996914705,2025-03-29
cutoff_1500,1,2025-07-01,2460,330,0.5,68.22844310398636,60.26584159900612,57.74715259705011,60.382545562717226,67.01335023057261,2025-06-28
cutoff_1500,1,2025-10-01,2460,325,0.5,65.96336560208121,58.38849055014417,55.367886128754,57.021341369343624,62.12358717100968,2025-09-27
cutoff_1500,1,2026-01-01,2460,270,0.5,67.24365711226166,59.78014898442646,55.90776305463103,56.30469309018405,60.032927715779195,2025-12-27
cutoff_1500,1,2026-04-01,2450,310,0.75,69.61892488126526,62.04021491035253,57.73286459516265,57.04099345154115,59.98762780901578,2026-03-28
cutoff_1500,1,2026-07-01,2460,230,0.75,70.01588825296797,62.077321175646034,57.10065009601654,55.502205780320566,57.68692430042318,2026-06-27
cutoff_1520,1,2023-01-01,0,280,0.0,,,,,,
cutoff_1520,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1520,1,2023-07-01,570,330,0.0,61.468017391968345,63.380211804315095,71.71056175203822,85.17331366898965,100.87174353809853,2023-06-28
cutoff_1520,1,2023-10-01,900,320,0.25,67.38728783177498,66.05210903630508,72.009746729833,82.94191715774046,97.72036964119343,2023-09-28
cutoff_1520,1,2024-01-01,1225,285,0.25,67.24250802296383,62.64291783447414,66.69381575852167,75.97199676297627,89.8183402126458,2023-12-29
cutoff_1520,1,2024-04-01,1510,300,0.25,61.77497238900057,56.08921443885869,57.76741315101651,65.44717531185486,77.66205862889399,2024-03-29
cutoff_1520,1,2024-07-01,1810,325,0.25,62.464805911498026,56.63524357707504,57.48554158594483,64.20673395036506,75.26262296295812,2024-06-28
cutoff_1520,1,2024-10-01,2140,330,0.25,62.21080633886448,56.288835860660015,57.62308251062338,65.17103384237684,77.16915710147211,2024-09-28
cutoff_1520,1,2025-01-01,2470,285,0.25,64.8617849288191,58.71529003865866,59.03185788475073,65.15662412659819,75.42880296738409,2024-12-29
cutoff_1520,1,2025-04-01,2470,295,0.5,69.72322517793806,61.71198798664004,59.452058204380485,62.68471825475295,70.13238607223713,2025-03-29
cutoff_1520,1,2025-07-01,2460,330,0.5,68.22844310398636,60.233477653304966,57.65057610401389,60.239933008487824,66.77856047661058,2025-06-28
cutoff_1520,1,2025-10-01,2460,325,0.5,65.96336560208121,58.35356342129613,55.23296489360784,56.78709922402276,61.768041782867904,2025-09-27
cutoff_1520,1,2026-01-01,2460,270,0.5,67.24365711226166,59.78244435105656,55.87210485175303,56.2292748956508,59.91374312004004,2025-12-27
cutoff_1520,1,2026-04-01,2450,310,0.75,69.61892488126526,62.03479237716994,57.697190428320454,56.94253765215481,59.78980215857766,2026-03-28
cutoff_1520,1,2026-07-01,2460,230,0.75,70.01588825296797,62.089237989586856,57.10226484688171,55.45594037486572,57.572856072877606,2026-06-27
cutoff_1530,1,2023-01-01,0,280,0.0,,,,,,
cutoff_1530,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
cutoff_1530,1,2023-07-01,570,330,0.0,61.468017391968345,63.144589090734314,71.53144268974904,84.80091778698713,100.33698440169428,2023-06-28
cutoff_1530,1,2023-10-01,900,320,0.25,67.38728783177498,65.90886338027596,71.82548397196786,82.51673869135337,96.97697277623054,2023-09-28
cutoff_1530,1,2024-01-01,1225,285,0.25,67.24250802296383,62.51371707280513,66.5267702496141,75.69990583735552,89.3883899461643,2023-12-29
cutoff_1530,1,2024-04-01,1510,300,0.25,61.77497238900057,55.968001534401154,57.60357909836104,65.21852618048102,77.33969503264635,2024-03-29
cutoff_1530,1,2024-07-01,1810,325,0.25,62.464805911498026,56.538996309714065,57.36210846923527,64.03556671863123,75.00360476761935,2024-06-28
cutoff_1530,1,2024-10-01,2140,330,0.25,62.21080633886448,56.21468519779923,57.532457329303945,65.0381522056545,76.95995688679129,2024-09-28
cutoff_1530,1,2025-01-01,2470,285,0.25,64.8617849288191,58.64563830388441,58.937382051064155,65.01814263757248,75.23916874044684,2024-12-29
cutoff_1530,1,2025-04-01,2470,295,0.5,69.72322517793806,61.67949107732609,59.36841665433498,62.568450424414365,69.97801912119515,2025-03-29
cutoff_1530,1,2025-07-01,2460,330,0.5,68.22844310398636,60.203863815544416,57.58264853401401,60.15781615006338,66.66242467668273,2025-06-28
cutoff_1530,1,2025-10-01,2460,325,0.5,65.96336560208121,58.31812169836749,55.176284723949124,56.748493113072755,61.752825183520365,2025-09-27
cutoff_1530,1,2026-01-01,2460,270,0.5,67.24365711226166,59.75877784716849,55.83066030418456,56.18547391409634,59.86750762194882,2025-12-27
cutoff_1530,1,2026-04-01,2450,310,0.75,69.61892488126526,62.01186580575584,57.655047304957876,56.88707442807627,59.71183780029538,2026-03-28
cutoff_1530,1,2026-07-01,2460,230,0.75,70.01588825296797,62.05606076950665,57.04354573797519,55.39905219167295,57.50334329450467,2026-06-27
update_1630,1,2023-01-01,0,280,0.0,,,,,,
update_1630,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
update_1630,1,2023-07-01,570,330,0.0,61.468017391968345,66.43183470709302,77.89925833133424,94.43599686812395,112.96649891807,2023-06-28
update_1630,1,2023-10-01,900,320,0.0,67.38728783177498,68.17318923122502,75.84762319422069,88.0317549542878,103.37663898930133,2023-09-28
update_1630,1,2024-01-01,1225,285,0.25,67.24250802296383,64.44893103561078,69.43784953267482,79.22966498688687,92.9809798737622,2023-12-29
update_1630,1,2024-04-01,1510,300,0.25,61.77497238900057,57.6993029035961,60.12689095942819,68.12620162576687,80.07975258338786,2024-03-29
update_1630,1,2024-07-01,1810,325,0.25,62.464805911498026,58.03015265651142,59.577110236863696,66.42268351713525,77.06175985647224,2024-06-28
update_1630,1,2024-10-01,2140,330,0.25,62.21080633886448,57.20606257890219,58.98072469978964,66.31072187611976,77.67264872389373,2024-09-28
update_1630,1,2025-01-01,2470,285,0.25,64.8617849288191,59.61755187784422,60.45343230537796,66.52527769702702,76.46969964878748,2024-12-29
update_1630,1,2025-04-01,2470,295,0.5,69.72322517793806,62.41072573075874,60.40419644602436,63.404545911726245,70.31220802281638,2025-03-29
update_1630,1,2025-07-01,2460,330,0.5,68.22844310398636,60.68315036567619,58.03869788141783,60.11644256378411,65.94152612346367,2025-06-28
update_1630,1,2025-10-01,2460,325,0.5,65.96336560208121,58.67817582089047,55.60006015122765,56.858691748090806,61.458941617152355,2025-09-27
update_1630,1,2026-01-01,2460,270,0.5,67.24365711226166,60.026390270408626,56.371522671164456,56.75465691448226,60.40329523485222,2025-12-27
update_1630,1,2026-04-01,2450,310,0.75,69.61892488126526,62.38550327484259,58.46625381612174,57.90985611255644,60.798473661266165,2026-03-28
update_1630,1,2026-07-01,2460,230,0.75,70.01588825296797,62.501022457357244,57.93659690081064,56.57226917167652,58.85249821220208,2026-06-27
update_1730,1,2023-01-01,0,280,0.0,,,,,,
update_1730,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
update_1730,1,2023-07-01,570,330,0.0,61.468017391968345,66.81063142834054,79.22364313922729,96.19057044627847,114.59134907009485,2023-06-28
update_1730,1,2023-10-01,900,320,0.0,67.38728783177498,68.98419627603771,78.01574057566253,91.44812959518609,107.89238319850159,2023-09-28
update_1730,1,2024-01-01,1225,285,0.25,67.24250802296383,65.1811513068438,71.07917866251518,81.5857050733237,95.93105673368454,2023-12-29
update_1730,1,2024-04-01,1510,300,0.25,61.77497238900057,58.23625781480315,61.593807542795474,70.25357645724455,82.8140812445222,2024-03-29
update_1730,1,2024-07-01,1810,325,0.25,62.464805911498026,58.62910968557188,61.084154090162755,68.65133384973709,79.8907806468368,2024-06-28
update_1730,1,2024-10-01,2140,330,0.25,62.21080633886448,57.87085974137811,60.378552169649026,68.06292784571977,79.60279827080824,2024-09-28
update_1730,1,2025-01-01,2470,285,0.25,64.8617849288191,60.00156964392647,61.32378743750872,67.64793530024235,77.67559431567996,2024-12-29
update_1730,1,2025-04-01,2470,295,0.5,69.72322517793806,62.65994955772185,60.89562066505846,64.00732624462098,70.89240540404244,2025-03-29
update_1730,1,2025-07-01,2460,330,0.5,68.22844310398636,60.923942725319385,58.55150241747746,60.77471433153021,66.79328738871071,2025-06-28
update_1730,1,2025-10-01,2460,325,0.5,65.96336560208121,58.75990862919112,55.8394037463826,57.16761487431186,61.872356682801474,2025-09-27
update_1730,1,2026-01-01,2460,270,0.5,67.24365711226166,60.13250067289606,56.81519659829832,57.52257309550831,61.381830851426706,2025-12-27
update_1730,1,2026-04-01,2450,310,0.5,69.61892488126526,62.6672626628083,59.22115860699906,59.221786515935165,62.554561520503974,2026-03-28
update_1730,1,2026-07-01,2460,230,0.75,70.01588825296797,62.81215282315916,58.711761120454476,57.8493473683589,60.48059826200775,2026-06-27
early_1000,1,2023-01-01,0,280,0.0,,,,,,
early_1000,1,2023-04-01,265,305,0.0,,,,,,2023-03-29
early_1000,1,2023-07-01,570,330,0.25,61.468017391968345,57.26489922467769,57.44634702598342,63.1548442087465,73.84342523640754,2023-06-28
early_1000,1,2023-10-01,900,320,0.5,67.38728783177498,59.609874441779105,59.31484033803476,68.61251894238431,83.60396774011265,2023-09-28
early_1000,1,2024-01-01,1225,285,0.5,67.24250802296383,59.22424035986753,58.1112933814218,65.00686507166373,77.3224320991835,2023-12-29
early_1000,1,2024-04-01,1510,300,0.5,61.77497238900057,54.305625073782096,52.774587760721246,58.49106924748368,69.19194840583404,2024-03-29
early_1000,1,2024-07-01,1810,325,0.0,62.464805911498026,62.729292995208546,73.55762190678654,90.92623003317584,112.64597817197539,2024-06-28
early_1000,1,2024-10-01,2140,330,0.0,62.21080633886448,68.07249017693017,86.68822213141964,111.65349937223527,140.47988010834953,2024-09-28
early_1000,1,2025-01-01,2470,285,0.0,64.8617849288191,68.73053793746925,83.64515276601037,104.26686340926005,128.2214113175635,2024-12-29
early_1000,1,2025-04-01,2470,295,0.0,69.72322517793806,71.27424297891594,83.2441361731761,101.43411934657027,123.19403812396104,2025-03-29
early_1000,1,2025-07-01,2460,330,0.0,68.22844310398636,69.86920028281168,80.88329140474639,97.16376339313905,116.44721459118114,2025-06-28
early_1000,1,2025-10-01,2460,325,0.0,65.96336560208121,67.81758881977558,77.38629321973964,90.70984225989389,106.58281294555697,2025-09-27
early_1000,1,2026-01-01,2460,270,0.0,67.24365711226166,68.44488501995387,76.4712719472907,87.88667488924196,101.79156780278396,2025-12-27
early_1000,1,2026-04-01,2450,310,0.0,69.61892488126526,69.94481712674498,76.5478803488323,86.31999048366838,98.5061720573041,2026-03-28
early_1000,1,2026-07-01,2460,230,0.5,70.01588825296797,66.10267582395788,65.73600469503451,68.56679758696964,73.98509377982107,2026-06-27
premarket,3,2023-01-01,0,280,0.0,,,,,,
premarket,3,2023-04-01,255,305,0.0,,,,,,2023-03-29
premarket,3,2023-07-01,560,330,0.25,93.42212840962254,89.38096086199636,94.26394281820156,105.72199207716596,119.40604696927221,2023-06-28
premarket,3,2023-10-01,890,320,0.25,101.74536667376903,98.29811886361445,107.37546236873737,123.62979814043646,143.93174010153297,2023-09-28
premarket,3,2024-01-01,1215,285,0.25,101.02444724653424,96.29982775263156,103.03698711515878,117.3008132704811,135.55533396974946,2023-12-29
premarket,3,2024-04-01,1500,300,0.25,91.77847373354489,88.64459058088944,96.73910164571623,112.21866285354928,132.00611078583992,2024-03-29
premarket,3,2024-07-01,1800,325,0.0,88.64144808282693,88.69429345264335,99.14612607833625,116.22921229571304,137.11950726199558,2024-06-28
