rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,rate,rolling,cooldown
0.35,327,1.293220338983051,120,0,0.3486238532110092,0.3379032258064516,1.031726916423989,0.5427951825441353,19.226175520410745,1.031726916423989,1.031726916423989,1,1,1.1864406779661016,1.344632768361582,0.9117647058823529,0.953416149068323,1.031726916423989,1.293220338983051,1.293220338983051,0.0875,3.1659090909090906,4,quarterly_crossfit_hist_q2,0.35,120,0
0.35,288,1.1389830508474577,250,0,0.3819444444444444,0.3379032258064516,1.130336780694776,0.5427951825441353,27.21973476805445,1.130336780694776,1.130336780694776,1,1,1.0282485875706215,1.2062146892655368,1.03954802259887,0.9081272084805654,1.130336780694776,1.1389830508474577,1.1389830508474577,0.1925,2.672727272727273,4,quarterly_crossfit_hist_q2,0.35,250,0
0.35,202,0.7988700564971751,40,3,0.2376237623762376,0.3379032258064516,0.703230227557362,0.5427951825441353,-5.384038199801517,0.703230227557362,0.703230227557362,0,1,0.731638418079096,0.8305084745762712,0.5331695331695332,0.8020304568527918,0.703230227557362,0.7988700564971751,0.7988700564971751,0.35,1.2727272727272727,4,quarterly_crossfit_hist_q2,0.35,40,3
0.35,167,0.6604519774011299,60,3,0.2754491017964072,0.3379032258064516,0.8151715661755249,0.5427951825441353,3.365849490394347,0.8151715661755249,0.8151715661755249,0,1,0.632768361581921,0.711864406779661,0.7045454545454545,0.8333333333333334,0.8151715661755249,0.6604519774011299,0.6604519774011299,0.12249999999999998,1.1295454545454544,4,quarterly_crossfit_hist_q2,0.35,60,3
0.12,55,0.21751412429378533,0,0,0.45454545454545453,0.3379032258064516,1.3451941852896507,0.5611745964377804,76.05229949922041,1.3451941852896507,1.3451941852896507,1,1,0.15819209039548024,0.37570621468926557,0.9253731343283582,0.78,1.3451941852896507,0.21751412429378533,0.21751412429378533,0.0,0.42954545454545456,4,quarterly_crossfit_extra_q1,0.12,0,0
0.12,252,0.9966101694915255,20,0,0.3492063492063492,0.3379032258064516,1.033450770920938,0.5611745964377804,35.85335856411367,1.033450770920938,1.033450770920938,1,1,0.9491525423728814,1.0677966101694916,0.8714859437751005,0.7813765182186235,1.033450770920938,0.9966101694915255,0.9966101694915255,0.2975,1.4954545454545456,4,quarterly_crossfit_extra_q1,0.12,20,0
0.12,216,0.8542372881355933,40,0,0.3194444444444444,0.3379032258064516,0.945372580217449,0.5611745964377804,19.090928661644583,0.945372580217449,0.945372580217449,0,1,0.731638418079096,0.9689265536723164,0.906487968321657,0.7962085308056872,0.945372580217449,0.8542372881355933,0.8542372881355933,0.0,1.5113636363636365,4,quarterly_crossfit_extra_q1,0.12,40,0
0.12,214,0.8463276836158192,60,0,0.29906542056074764,0.3379032258064516,0.8850623424709477,0.5611745964377804,3.2470089253960466,0.8850623424709477,0.8850623424709477,0,1,0.731638418079096,0.9491525423728814,0.7711442786069652,0.8755980861244019,0.8850623424709477,0.8463276836158192,0.8463276836158192,0.0525,1.4954545454545456,4,quarterly_crossfit_extra_q1,0.12,60,0
0.12,166,0.6564971751412431,120,0,0.37349397590361444,0.3379032258064516,1.105328234177761,0.5611745964377804,41.18703260796034,1.105328234177761,1.105328234177761,1,1,0.5932203389830508,0.7514124293785311,1.0333333333333332,0.8571428571428571,1.105328234177761,0.6564971751412431,0.6564971751412431,0.0,1.956818181818182,4,quarterly_crossfit_extra_q1,0.12,120,0
0.12,64,0.2531073446327684,250,0,0.453125,0.3379032258064516,1.3409904534606205,0.5611745964377804,72.58238677687817,1.3409904534606205,1.3409904534606205,1,1,0.15819209039548024,0.4548022598870057,0.9253731343283582,0.6949152542372882,1.3409904534606205,0.2531073446327684,0.2531073446327684,0.0,0.525,4,quarterly_crossfit_extra_q1,0.12,250,0
0.12,126,0.49830508474576274,40,3,0.3253968253968254,0.3379032258064516,0.9629882183581469,0.5611745964377804,28.006328282064167,0.9629882183581469,0.9629882183581469,0,1,0.4152542372881356,0.5734463276836158,0.8714859437751005,0.6363636363636364,0.9629882183581469,0.49830508474576274,0.49830508474576274,0.0,0.8909090909090909,4,quarterly_crossfit_extra_q1,0.12,40,3
0.12,130,0.5141242937853108,60,3,0.2923076923076923,0.3379032258064516,0.865063337617037,0.5611745964377804,6.641572119712697,0.865063337617037,0.865063337617037,0,1,0.4548022598870057,0.5734463276836158,0.7658260422027793,0.768,0.865063337617037,0.5141242937853108,0.5141242937853108,0.0525,0.8909090909090909,4,quarterly_crossfit_extra_q1,0.12,60,3
0.15,73,0.2887005649717514,0,0,0.3972602739726027,0.3379032258064516,1.1756628633079413,0.5611745964377804,53.853210944158654,1.1756628633079413,1.1756628633079413,1,1,0.15819209039548024,0.5338983050847458,1.0437710437710437,0.7058823529411765,1.1756628633079413,0.2887005649717514,0.2887005649717514,0.07,0.525,4,quarterly_crossfit_extra_q1,0.15,0,0
0.15,264,1.0440677966101695,20,0,0.3484848484848485,0.3379032258064516,1.031315542055399,0.5611745964377804,35.11423729845308,1.031315542055399,1.031315542055399,1,1,0.9887005649717514,1.1271186440677967,0.8366265060240965,0.7915057915057915,1.031315542055399,1.0440677966101695,1.0440677966101695,0.2975,1.6545454545454545,4,quarterly_crossfit_extra_q1,0.15,20,0
0.15,238,0.9412429378531074,40,0,0.3319327731092437,0.3379032258064516,0.9823308798459718,0.5611745964377804,20.159023633249873,0.9823308798459718,0.9823308798459718,0,1,0.8502824858757062,1.0677966101694916,0.9393939393939393,0.8283261802575107,0.9823308798459718,0.9412429378531074,0.9412429378531074,0.0,1.6545454545454545,4,quarterly_crossfit_extra_q1,0.15,40,0
0.15,240,0.9491525423728814,60,0,0.29583333333333334,0.3379032258064516,0.875497215592681,0.5611745964377804,3.5500431229828844,0.875497215592681,0.875497215592681,0,1,0.8700564971751413,1.0282485875706215,0.7402985074626867,0.8978723404255319,0.875497215592681,0.9491525423728814,0.9491525423728814,0.07,1.6863636363636363,4,quarterly_crossfit_extra_q1,0.15,60,0
0.15,192,0.7593220338983051,120,0,0.3541666666666667,0.3379032258064516,1.0481304693715197,0.5611745964377804,33.86924660010621,1.0481304693715197,1.0481304693715197,1,1,0.672316384180791,0.8107344632768362,0.9623059866962306,0.8983957219251337,1.0481304693715197,0.7593220338983051,0.7593220338983051,0.0,2.243181818181818,4,quarterly_crossfit_extra_q1,0.15,120,0
0.15,82,0.32429378531073444,250,0,0.4268292682926829,0.3379032258064516,1.2631701496012573,0.5611745964377804,55.7385920346653,1.2631701496012573,1.2631701496012573,1,1,0.23728813559322035,0.5734463276836158,1.0545712260807938,0.7142857142857143,1.2631701496012573,0.32429378531073444,0.32429378531073444,0.07,0.6363636363636364,4,quarterly_crossfit_extra_q1,0.15,250,0
0.15,141,0.5576271186440678,40,3,0.3404255319148936,0.3379032258064516,1.007464581323313,0.5611745964377804,28.226177328421745,1.007464581323313,1.007464581323313,1,1,0.5338983050847458,0.5932203389830508,0.9393939393939393,0.6764705882352942,1.007464581323313,0.5576271186440678,0.5576271186440678,0.0,0.9863636363636364,4,quarterly_crossfit_extra_q1,0.15,40,3
0.15,140,0.5536723163841808,60,3,0.3,0.3379032258064516,0.8878281622911695,0.5611745964377804,6.885107866526377,0.8878281622911695,0.8878281622911695,0,1,0.4943502824858757,0.5932203389830508,0.7402985074626867,0.8,0.8878281622911695,0.5536723163841808,0.5536723163841808,0.07,0.9545454545454546,4,quarterly_crossfit_extra_q1,0.15,60,3
0.18,82,0.32429378531073444,0,0,0.3902439024390244,0.3379032258064516,1.1548984224925782,0.5611745964377804,50.50327438544748,1.1548984224925782,1.1548984224925782,1,1,0.15819209039548024,0.652542372881356,0.9959839357429718,0.7402597402597403,1.1548984224925782,0.32429378531073444,0.32429378531073444,0.105,0.6045454545454545,4,quarterly_crossfit_extra_q1,0.18,0,0
0.18,316,1.249717514124294,20,0,0.310126582278481,0.3379032258064516,0.9177970454064832,0.5611745964377804,18.37085344305503,0.9177970454064832,0.9177970454064832,0,1,1.1468926553672316,1.4039548022598871,0.7936746987951808,0.8553054662379421,0.9177970454064832,1.249717514124294,1.249717514124294,0.40249999999999997,2.0045454545454544,4,quarterly_crossfit_extra_q1,0.18,20,0
0.18,276,1.0915254237288137,40,0,0.3333333333333333,0.3379032258064516,0.9864757358790771,0.5611745964377804,19.618802630599337,0.9864757358790771,0.9864757358790771,0,1,0.9491525423728814,1.2062146892655368,0.9337349397590362,0.8634686346863468,0.9864757358790771,1.0915254237288137,1.0915254237288137,0.07,1.8931818181818183,4,quarterly_crossfit_extra_q1,0.18,40,0
0.18,273,1.0796610169491525,60,0,0.2893772893772894,0.3379032258064516,0.8563910234554627,0.5611745964377804,4.47476247683828,0.8563910234554627,0.8563910234554627,0,1,1.0480225988700564,1.1271186440677967,0.7892702887019778,0.9253731343283582,0.8563910234554627,1.0796610169491525,1.0796610169491525,0.07,2.0363636363636366,4,quarterly_crossfit_extra_q1,0.18,60,0
0.18,232,0.9175141242937853,120,0,0.3620689655172414,0.3379032258064516,1.0715167475927907,0.5611745964377804,34.19132739816298,1.0715167475927907,1.0715167475927907,1,1,0.8502824858757062,1.0084745762711864,0.9946524064171123,0.9162995594713657,1.0715167475927907,0.9175141242937853,0.9175141242937853,0.0175,2.5931818181818183,4,quarterly_crossfit_extra_q1,0.18,120,0
0.18,104,0.4112994350282486,250,0,0.4423076923076923,0.3379032258064516,1.3089774187626215,0.5611745964377804,57.83078917032385,1.3089774187626215,1.3089774187626215,1,1,0.3361581920903955,0.652542372881356,1.0457831325301206,0.7070707070707071,1.3089774187626215,0.4112994350282486,0.4112994350282486,0.0875,0.8272727272727273,4,quarterly_crossfit_extra_q1,0.18,250,0
0.18,161,0.6367231638418079,40,3,0.33540372670807456,0.3379032258064516,0.9926029143627982,0.5611745964377804,22.47995980259523,0.9926029143627982,0.9926029143627982,0,1,0.5338983050847458,0.711864406779661,0.9253731343283582,0.7371794871794872,0.9926029143627982,0.6367231638418079,0.6367231638418079,0.07,1.1136363636363638,4,quarterly_crossfit_extra_q1,0.18,40,3
0.18,150,0.5932203389830508,60,3,0.3,0.3379032258064516,0.8878281622911695,0.5611745964377804,8.417692504875664,0.8878281622911695,0.8878281622911695,0,1,0.5734463276836158,0.652542372881356,0.8539944903581267,0.8413793103448276,0.8878281622911695,0.5932203389830508,0.5932203389830508,0.07,1.065909090909091,4,quarterly_crossfit_extra_q1,0.18,60,3
0.2,100,0.3954802259887006,0,0,0.39,0.3379032258064516,1.1541766109785203,0.5611745964377804,48.23587244881807,1.1541766109785203,1.1541766109785203,1,1,0.23728813559322035,0.8107344632768362,1.0310421286031042,0.7894736842105263,1.1541766109785203,0.3954802259887006,0.3954802259887006,0.12249999999999998,0.7954545454545455,4,quarterly_crossfit_extra_q1,0.2,0,0
0.2,332,1.3129943502824861,20,0,0.3072289156626506,0.3379032258064516,0.9092216119849326,0.5611745964377804,16.800175297521367,0.9092216119849326,0.9092216119849326,0,1,1.2457627118644068,1.4435028248587571,0.8165057067603161,0.8654434250764526,0.9092216119849326,1.3129943502824861,1.3129943502824861,0.40249999999999997,2.131818181818182,4,quarterly_crossfit_extra_q1,0.2,20,0
0.2,293,1.1587570621468928,40,0,0.32764505119453924,0.3379032258064516,0.9696416789528131,0.5611745964377804,19.077597810056986,0.9696416789528131,0.9696416789528131,0,1,1.0480225988700564,1.2457627118644068,0.8456467378949761,0.8715277777777778,0.9696416789528131,1.1587570621468928,1.1587570621468928,0.07,2.0363636363636366,4,quarterly_crossfit_extra_q1,0.2,40,0
0.2,287,1.1350282485875707,60,0,0.289198606271777,0.3379032258064516,0.8558622238114643,0.5611745964377804,3.507810449013831,0.8558622238114643,0.8558622238114643,0,1,1.1073446327683616,1.1666666666666667,0.8003442340791739,0.9290780141843972,0.8558622238114643,1.1350282485875707,1.1350282485875707,0.0875,2.147727272727273,4,quarterly_crossfit_extra_q1,0.2,60,0
0.2,245,0.9689265536723164,120,0,0.363265306122449,0.3379032258064516,1.0750572305294435,0.5611745964377804,34.213922469058396,1.0750572305294435,1.0750572305294435,1,1,0.9096045197740114,1.0480225988700564,0.9393939393939393,0.9166666666666666,1.0750572305294435,0.9689265536723164,0.9689265536723164,0.07,2.7045454545454546,4,quarterly_crossfit_extra_q1,0.2,120,0
0.2,122,0.4824858757062147,250,0,0.4180327868852459,0.3379032258064516,1.2371376031926133,0.5611745964377804,57.04893162498651,1.2371376031926133,1.2371376031926133,1,1,0.3361581920903955,0.7909604519774012,1.0568181818181817,0.717948717948718,1.2371376031926133,0.4824858757062147,0.4824858757062147,0.12249999999999998,0.9863636363636364,4,quarterly_crossfit_extra_q1,0.2,250,0
0.2,163,0.644632768361582,40,3,0.3312883435582822,0.3379032258064516,0.9804237374994509,0.5611745964377804,21.525239606041826,0.9804237374994509,0.9804237374994509,0,1,0.5734463276836158,0.711864406779661,0.9253731343283582,0.7468354430379747,0.9804237374994509,0.644632768361582,0.644632768361582,0.07,1.1295454545454544,4,quarterly_crossfit_extra_q1,0.2,40,3
0.2,155,0.612994350282486,60,3,0.3032258064516129,0.3379032258064516,0.8973747016706444,0.5611745964377804,9.215618986039027,0.8973747016706444,0.8973747016706444,0,1,0.5932203389830508,0.672316384180791,0.8358208955223881,0.8466666666666667,0.8973747016706444,0.612994350282486,0.612994350282486,0.07,1.0977272727272729,4,quarterly_crossfit_extra_q1,0.2,60,3
0.22,103,0.40734463276836164,0,0,0.3883495145631068,0.3379032258064516,1.1492921194707695,0.5611745964377804,48.86137473679596,1.1492921194707695,1.1492921194707695,1,1,0.23728813559322035,0.8107344632768362,1.0310421286031042,0.7959183673469388,1.1492921194707695,0.40734463276836164,0.40734463276836164,0.12249999999999998,0.8113636363636363,4,quarterly_crossfit_extra_q1,0.22,0,0
0.22,357,1.4118644067796613,20,0,0.3081232492997199,0.3379032258064516,0.9118683272831807,0.5611745964377804,13.596720600836449,0.9118683272831807,0.9118683272831807,0,1,1.305084745762712,1.5028248587570623,0.8503428801936266,0.8721590909090909,0.9118683272831807,1.4118644067796613,1.4118644067796613,0.4375,2.3068181818181817,4,quarterly_crossfit_extra_q1,0.22,20,0
0.22,310,1.225988700564972,40,0,0.3193548387096774,0.3379032258064516,0.9451073985680191,0.5611745964377804,17.427786934958775,0.9451073985680191,0.9451073985680191,0,1,1.1271186440677967,1.3248587570621468,0.772746157041961,0.8918032786885246,0.9451073985680191,1.225988700564972,1.225988700564972,0.07,2.131818181818182,4,quarterly_crossfit_extra_q1,0.22,40,0
0.22,297,1.1745762711864407,60,0,0.2828282828282828,0.3379032258064516,0.8370097152913382,0.5611745964377804,1.8399319413931157,0.8370097152913382,0.8370097152913382,0,1,1.1073446327683616,1.225988700564972,0.7863031071655041,0.9383561643835616,0.8370097152913382,1.1745762711864407,1.1745762711864407,0.105,2.2272727272727275,4,quarterly_crossfit_extra_q1,0.22,60,0
0.22,264,1.0440677966101695,120,0,0.3939393939393939,0.3379032258064516,1.1658349605843639,0.5611745964377804,40.121935041889806,1.1658349605843639,1.1658349605843639,1,1,0.9491525423728814,1.1073446327683616,1.024793388429752,0.918918918918919,1.1658349605843639,1.0440677966101695,1.0440677966101695,0.07,2.9113636363636366,4,quarterly_crossfit_extra_q1,0.22,120,0
0.22,141,0.5576271186440678,250,0,0.40425531914893614,0.3379032258064516,1.196364190321434,0.5611745964377804,56.14820595056824,1.196364190321434,1.196364190321434,1,1,0.3954802259887006,0.8700564971751413,1.0888429752066116,0.7205882352941176,1.196364190321434,0.5576271186440678,0.5576271186440678,0.14,1.05,4,quarterly_crossfit_extra_q1,0.22,250,0
0.22,171,0.6762711864406781,40,3,0.3157894736842105,0.3379032258064516,0.9345559603064941,0.5611745964377804,16.426535412674465,0.9345559603064941,0.9345559603064941,0,1,0.632768361581921,0.731638418079096,0.800322710770472,0.7831325301204819,0.9345559603064941,0.6762711864406781,0.6762711864406781,0.07,1.1772727272727272,4,quarterly_crossfit_extra_q1,0.22,40,3
0.22,158,0.624858757062147,60,3,0.2974683544303797,0.3379032258064516,0.880335941512341,0.5611745964377804,6.731043253991006,0.880335941512341,0.880335941512341,0,1,0.5932203389830508,0.692090395480226,0.8097014925373135,0.8627450980392157,0.880335941512341,0.624858757062147,0.624858757062147,0.07,1.1454545454545455,4,quarterly_crossfit_extra_q1,0.22,60,3
0.25,123,0.48644067796610174,0,0,0.37398373983739835,0.3379032258064516,1.1067776548887207,0.5611745964377804,43.949569707756424,1.1067776548887207,1.1067776548887207,1,1,0.2570621468926554,1.0480225988700564,1.0102915951972555,0.8050847457627118,1.1067776548887207,0.48644067796610174,0.48644067796610174,0.1575,1.0181818181818183,4,quarterly_crossfit_extra_q1,0.25,0,0
0.25,372,1.4711864406779662,20,0,0.31989247311827956,0.3379032258064516,0.9466984884645983,0.5611745964377804,16.23313511079945,0.9466984884645983,0.9466984884645983,0,1,1.4039548022598871,1.5423728813559323,0.8503428801936266,0.8801089918256131,0.9466984884645983,1.4711864406779662,1.4711864406779662,0.455,2.3386363636363634,4,quarterly_crossfit_extra_q1,0.25,20,0
0.25,336,1.328813559322034,40,0,0.3125,0.3379032258064516,0.9248210023866349,0.5611745964377804,15.70260106400797,0.9248210023866349,0.9248210023866349,0,1,1.265536723163842,1.423728813559322,0.7003012048192772,0.9063444108761329,0.9248210023866349,1.328813559322034,1.328813559322034,0.07,2.2113636363636364,4,quarterly_crossfit_extra_q1,0.25,40,0
0.25,312,1.2338983050847459,60,0,0.2916666666666667,0.3379032258064516,0.8631662688941926,0.5611745964377804,5.730806254032913,0.8631662688941926,0.8631662688941926,0,1,1.1468926553672316,1.344632768361582,0.7888426718864693,0.9315960912052117,0.8631662688941926,1.2338983050847459,1.2338983050847459,0.12249999999999998,2.3227272727272728,4,quarterly_crossfit_extra_q1,0.25,60,0
0.25,291,1.1508474576271188,120,0,0.3951890034364261,0.3379032258064516,1.169533088928803,0.5611745964377804,40.99682941402627,1.169533088928803,1.169533088928803,1,1,0.9689265536723164,1.225988700564972,1.0909090909090908,0.9230769230769231,1.169533088928803,1.1508474576271188,1.1508474576271188,0.0875,3.1181818181818186,4,quarterly_crossfit_extra_q1,0.25,120,0
0.25,179,0.707909604519774,250,0,0.3854748603351955,0.3379032258064516,1.1407847895361396,0.5611745964377804,50.48507235629595,1.1407847895361396,1.1407847895361396,1,1,0.5536723163841808,1.0875706214689267,1.0,0.7701149425287356,1.1407847895361396,0.707909604519774,0.707909604519774,0.175,1.4477272727272728,4,quarterly_crossfit_extra_q1,0.25,250,0
0.25,178,0.703954802259887,40,3,0.3202247191011236,0.3379032258064516,0.9476817462658551,0.5611745964377804,18.728755858967943,0.9476817462658551,0.9476817462658551,0,1,0.652542372881356,0.731638418079096,0.746987951807229,0.7976878612716763,0.9476817462658551,0.703954802259887,0.703954802259887,0.07,1.1772727272727272,4,quarterly_crossfit_extra_q1,0.25,40,3
0.25,162,0.6406779661016949,60,3,0.2962962962962963,0.3379032258064516,0.876867320781402,0.5611745964377804,8.896786489705315,0.876867320781402,0.876867320781402,0,1,0.5932203389830508,0.692090395480226,0.8097014925373135,0.8471337579617835,0.876867320781402,0.6406779661016949,0.6406779661016949,0.07,1.1454545454545455,4,quarterly_crossfit_extra_q1,0.25,60,3
0.3,177,0.7,0,0,0.3446327683615819,0.3379032258064516,1.0199155913326052,0.5611745964377804,37.53647077734371,1.0199155913326052,1.0199155913326052,1,1,0.4745762711864407,1.305084745762712,0.9058441558441559,0.7267441860465116,1.0199155913326052,0.7,0.7,0.35000000000000003,1.3045454545454545,4,quarterly_crossfit_extra_q1,0.3,0,0
0.3,404,1.5977401129943503,20,0,0.3193069306930693,0.3379032258064516,0.9449656182802052,0.5611745964377804,16.236796507972286,0.9449656182802052,0.9449656182802052,0,1,1.5225988700564972,1.6412429378531075,0.8380840434910375,0.8872180451127819,0.9449656182802052,1.5977401129943503,1.5977401129943503,0.56,2.434090909090909,4,quarterly_crossfit_extra_q1,0.3,20,0
0.3,371,1.4672316384180792,40,0,0.31536388140161725,0.3379032258064516,0.9332964509260272,0.5611745964377804,16.281519124612235,0.9332964509260272,0.9332964509260272,0,1,1.4039548022598871,1.5423728813559323,0.7884872824631861,0.9234972677595629,0.9332964509260272,1.4672316384180792,1.4672316384180792,0.105,2.3704545454545456,4,quarterly_crossfit_extra_q1,0.3,40,0
0.3,344,1.3604519774011299,60,0,0.29651162790697677,0.3379032258064516,0.8775045790087141,0.5611745964377804,9.964928633769885,0.8775045790087141,0.8775045790087141,0,1,1.265536723163842,1.4830508474576272,0.8165057067603161,0.9262536873156342,0.8775045790087141,1.3604519774011299,1.3604519774011299,0.12249999999999998,2.434090909090909,4,quarterly_crossfit_extra_q1,0.3,60,0
0.3,348,1.3762711864406778,120,0,0.382183908045977,0.3379032258064516,1.1310454557923904,0.5611745964377804,32.447179370026305,1.1310454557923904,1.1310454557923904,1,1,1.3248587570621468,1.423728813559322,1.0821256038647344,0.9329446064139941,1.1310454557923904,1.3762711864406778,1.3762711864406778,0.12249999999999998,3.4681818181818183,4,quarterly_crossfit_extra_q1,0.3,120,0
0.3,236,0.9333333333333335,250,0,0.3644067796610169,0.3379032258064516,1.0784353383762793,0.5611745964377804,41.62164445838979,1.0784353383762793,1.0784353383762793,1,1,0.711864406779661,1.1666666666666667,0.927536231884058,0.7878787878787878,1.0784353383762793,0.9333333333333335,0.9333333333333335,0.3659090909090909,1.8454545454545455,4,quarterly_crossfit_extra_q1,0.3,250,0
0.3,188,0.7435028248587571,40,3,0.3191489361702128,0.3379032258064516,0.9444980449906059,0.5611745964377804,17.46603981759126,0.9444980449906059,0.9444980449906059,0,1,0.731638418079096,0.7711864406779662,0.8075545424943016,0.8087431693989071,0.9444980449906059,0.7435028248587571,0.7435028248587571,0.07,1.1772727272727272,4,quarterly_crossfit_extra_q1,0.3,40,3
0.3,171,0.6762711864406781,60,3,0.2982456140350877,0.3379032258064516,0.8826361847339111,0.5611745964377804,16.061646249058974,0.8826361847339111,0.8826361847339111,0,1,0.632768361581921,0.711864406779661,0.7828282828282829,0.8253012048192772,0.8826361847339111,0.6762711864406781,0.6762711864406781,0.07,1.1772727272727272,4,quarterly_crossfit_extra_q1,0.3,60,3
0.35,241,0.9531073446327685,0,0,0.3775933609958506,0.3379032258064516,1.1174600659543072,0.5611745964377804,40.408563304494365,1.1174600659543072,1.1174600659543072,1,1,0.632768361581921,1.5819209039548023,0.9581818181818182,0.8008474576271186,1.1174600659543072,0.9531073446327685,0.9531073446327685,0.38181818181818183,1.940909090909091,4,quarterly_crossfit_extra_q1,0.35,0,0
0.35,447,1.7677966101694917,20,0,0.3131991051454139,0.3379032258064516,0.9268899531749719,0.5611745964377804,14.06869369890124,0.9268899531749719,0.9268899531749719,0,1,1.7401129943502827,1.7796610169491527,0.8488499452354875,0.9049773755656109,0.9268899531749719,1.7677966101694917,1.7677966101694917,0.7,2.5295454545454548,4,quarterly_crossfit_extra_q1,0.35,20,0
0.35,392,1.5502824858757065,40,0,0.30612244897959184,0.3379032258064516,0.9059471043787444,0.5611745964377804,12.881766313121737,0.9059471043787444,0.9059471043787444,0,1,1.4435028248587571,1.6214689265536724,0.7967871485943775,0.9328165374677002,0.9059471043787444,1.5502824858757065,1.5502824858757065,0.12249999999999998,2.5295454545454548,4,quarterly_crossfit_extra_q1,0.35,40,0
0.35,385,1.5225988700564972,60,0,0.2987012987012987,0.3379032258064516,0.883984750333199,0.5611745964377804,10.681145853864404,0.883984750333199,0.883984750333199,0,1,1.4830508474576272,1.5819209039548023,0.8256182625237795,0.9315789473684211,0.883984750333199,1.5225988700564972,1.5225988700564972,0.12249999999999998,2.815909090909091,4,quarterly_crossfit_extra_q1,0.35,60,0
0.35,396,1.5661016949152544,120,0,0.3838383838383838,0.3379032258064516,1.1359417564668162,0.5611745964377804,35.09043591921889,1.1359417564668162,1.1359417564668162,1,1,1.463276836158192,1.7203389830508475,1.011494252873563,0.9411764705882353,1.1359417564668162,1.5661016949152544,1.5661016949152544,0.14,3.659090909090909,4,quarterly_crossfit_extra_q1,0.35,120,0
0.35,313,1.2378531073446328,250,0,0.3514376996805112,0.3379032258064516,1.0400542902239474,0.5611745964377804,35.488033681605486,1.0400542902239474,1.0400542902239474,1,1,0.9293785310734464,1.4830508474576272,0.8888888888888888,0.8538961038961039,1.0400542902239474,1.2378531073446328,1.2378531073446328,0.39772727272727276,2.3227272727272728,4,quarterly_crossfit_extra_q1,0.35,250,0
0.35,197,0.7790960451977401,40,3,0.29949238578680204,0.3379032258064516,0.8863259149776481,0.5611745964377804,12.579619401928422,0.8863259149776481,0.8863259149776481,0,1,0.731638418079096,0.8107344632768362,0.7863031071655041,0.8333333333333334,0.8863259149776481,0.7790960451977401,0.7790960451977401,0.07,1.225,4,quarterly_crossfit_extra_q1,0.35,40,3
0.35,185,0.731638418079096,60,3,0.2972972972972973,0.3379032258064516,0.8798297103786364,0.5611745964377804,16.816562207834917,0.8798297103786364,0.8798297103786364,0,1,0.711864406779661,0.7514124293785311,0.7616707616707616,0.8111111111111111,0.8798297103786364,0.731638418079096,0.731638418079096,0.07,1.2568181818181818,4,quarterly_crossfit_extra_q1,0.35,60,3
0.12,28,0.11073446327683616,0,0,0.5714285714285714,0.3379032258064516,1.6911012615069894,0.5709478806624437,104.50503343904475,1.6911012615069894,1.6911012615069894,1,1,0.09887005649717515,0.11864406779661017,0.7402985074626867,0.8260869565217391,1.6911012615069894,0.11073446327683616,0.11073446327683616,0.0,0.33033707865168543,4,quarterly_crossfit_extra_q2,0.12,0,0
0.12,246,0.9728813559322035,20,0,0.34552845528455284,0.3379032258064516,1.0225663115819703,0.5709478806624437,34.2316711639804,1.0225663115819703,1.0225663115819703,1,1,0.9491525423728814,0.9887005649717514,0.9444444444444445,0.7842323651452282,1.0225663115819703,0.9728813559322035,0.9728813559322035,0.3675,1.2886363636363636,4,quarterly_crossfit_extra_q2,0.12,20,0
0.12,171,0.6762711864406781,40,0,0.27485380116959063,0.3379032258064516,0.8134098173038005,0.5709478806624437,-6.285342668639608,0.8134098173038005,0.8134098173038005,0,1,0.632768361581921,0.711864406779661,0.6169154228855721,0.8253012048192772,0.8134098173038005,0.6762711864406781,0.6762711864406781,0.0,1.3522727272727273,4,quarterly_crossfit_extra_q2,0.12,40,0
0.12,185,0.731638418079096,60,0,0.25405405405405407,0.3379032258064516,0.7518544797781075,0.5709478806624437,-7.14655893647294,0.7518544797781075,0.7518544797781075,0,1,0.672316384180791,0.7909604519774012,0.6477611940298508,0.8444444444444444,0.7518544797781075,0.731638418079096,0.731638418079096,0.0,1.5750000000000002,4,quarterly_crossfit_extra_q2,0.12,60,0
0.12,152,0.6011299435028249,120,0,0.39473684210526316,0.3379032258064516,1.1681949503831177,0.5709478806624437,47.76526350236196,1.1681949503831177,1.1681949503831177,1,1,0.4745762711864407,0.731638418079096,1.0094979647218454,0.8707482993197279,1.1681949503831177,0.6011299435028249,0.6011299435028249,0.0,1.4954545454545456,4,quarterly_crossfit_extra_q2,0.12,120,0
0.12,35,0.1384180790960452,250,0,0.5714285714285714,0.3379032258064516,1.6911012615069894,0.5709478806624437,97.00038932079245,1.6911012615069894,1.6911012615069894,1,1,0.11864406779661017,0.15819209039548024,0.6169154228855721,0.6333333333333333,1.6911012615069894,0.1384180790960452,0.1384180790960452,0.0,0.40898876404494383,4,quarterly_crossfit_extra_q2,0.12,250,0
