packet,period,candidate,previously_selected,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps,reference,known_next_lower_signal_share
ap2_delay20,later,cny_cbr_w25_r25,True,10,3235,833,2024-01-09,2026-08-18,0.45738295318127253,0.22812982998454404,2.0049239207878276,1.9352202831768062,1.2539784946236558,1.2344086021505376,1.272043010752688,62.10277164768991,126.20941743312764,effective,0.2304921968787515
ap2_delay20,later,cny_cbr_w25_r25,True,10,3235,833,2024-01-09,2026-08-18,0.368547418967587,0.22812982998454404,1.6155161251492467,1.5593507268642506,1.2539784946236558,1.2344086021505376,1.272043010752688,7.841615221226094,73.41891339651576,publication,0.2304921968787515
ap2_delay20,later,cny_cbr_w25_r25,True,20,3185,800,2024-01-09,2026-08-04,0.34125,0.165149136577708,2.066314163498099,1.9667754642322068,1.2227074235807858,1.207423580786026,1.237991266375546,74.88631033197572,121.39602727506502,effective,0.23375
ap2_delay20,later,cny_cbr_w25_r25,True,20,3185,800,2024-01-09,2026-08-04,0.26875,0.16577708006279435,1.6211529356060606,1.5414960569525333,1.2227074235807858,1.207423580786026,1.237991266375546,16.57586378352919,64.52749413613648,publication,0.23375
ap3,early,cny_hist50_urgent_cap2,True,1,1135,307,2023-01-09,2023-12-01,0.5244299674267101,0.5700440528634361,0.9199814729973973,0.9200463207713414,1.3143730886850151,1.2844036697247707,1.348623853211009,-3.434102521949527,-4.5178881237775705,effective,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,1,1135,307,2023-01-09,2023-12-01,0.752442996742671,0.5744493392070484,1.3098509222437602,1.3099425430926803,1.3143730886850151,1.2844036697247707,1.348623853211009,17.539238241098772,47.765673843118904,publication,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,3,1135,307,2023-01-09,2023-12-01,0.46579804560260585,0.44757709251101324,1.0407102003129087,1.0410172535437112,1.3143730886850151,1.2844036697247707,1.348623853211009,10.575529519130662,30.758364296185597,effective,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,3,1135,307,2023-01-09,2023-12-01,0.6091205211726385,0.45198237885462555,1.3476643109765003,1.3480580520181649,1.3143730886850151,1.2844036697247707,1.348623853211009,28.133505868105072,62.27392311437822,publication,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,5,1135,307,2023-01-09,2023-12-01,0.40390879478827363,0.38502202643171807,1.0490537347475757,1.0493196644920784,1.3143730886850151,1.2844036697247707,1.348623853211009,20.960585005850444,53.536154071414416,effective,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,5,1135,307,2023-01-09,2023-12-01,0.5537459283387622,0.3894273127753304,1.4219493861187673,1.4223057644110277,1.3143730886850151,1.2844036697247707,1.348623853211009,37.39815377911974,82.49306672619743,publication,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,10,1135,307,2023-01-09,2023-12-01,0.34527687296416937,0.3136563876651982,1.1008125022874502,1.1013869181123266,1.3143730886850151,1.2844036697247707,1.348623853211009,37.54919752488713,99.22493009160252,effective,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,10,1135,307,2023-01-09,2023-12-01,0.46254071661237783,0.31541850220264317,1.466434953505723,1.4670489714181687,1.3143730886850151,1.2844036697247707,1.348623853211009,52.08009486431181,120.91819921368622,publication,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,20,1135,307,2023-01-09,2023-12-01,0.2964169381107492,0.26519823788546254,1.1177183546701008,1.1184687855325137,1.3143730886850151,1.2844036697247707,1.348623853211009,56.9817714917946,155.70490624875217,effective,0.4755700325732899
ap3,early,cny_hist50_urgent_cap2,True,20,1135,307,2023-01-09,2023-12-01,0.4006514657980456,0.2669603524229075,1.5007901441609959,1.5016134236850596,1.3143730886850151,1.2844036697247707,1.348623853211009,70.94636029450108,174.1754864354815,publication,0.4755700325732899
