period,metric,clock,candidate,h,block_dates,n_dates,mean_loss_delta,ci_low,ci_high,probability_candidate_better
opened_2025_2026,brier,perp_2200,perp_dual_logit,20,50,389,0.009952979187490763,-0.00372482417876145,0.026792214857096514,0.102
opened_2025_2026,brier,perp_2200,perp_dual_hgb,20,20,389,0.004441967607547979,-0.006257834247943599,0.016115317361114694,0.24
opened_2025_2026,brier,perp_2200,perp_dual_hgb,20,50,389,0.004441967607547979,-0.0068729384076769,0.01704537359333365,0.26
opened_2025_2026,mae,perp_2200,perp_dual_ridge,20,20,389,2.4093457594367162,-15.649827005832046,18.734855148338095,0.405
opened_2025_2026,mae,perp_2200,perp_dual_ridge,20,50,389,2.4093457594367162,-16.52614953678566,22.105710403121197,0.402
opened_2025_2026,brier,perp_2300,perp_cny_logit,3,20,406,0.0020208997127963983,-0.0019015088027131914,0.006242540668053157,0.175
opened_2025_2026,brier,perp_2300,perp_cny_logit,3,50,406,0.0020208997127963983,-0.001921009278348345,0.006153064218753564,0.179
opened_2025_2026,brier,perp_2300,perp_dual_logit,3,20,406,0.002238952996706953,-0.004248494766427309,0.008708301539125428,0.26
opened_2025_2026,brier,perp_2300,perp_dual_logit,3,50,406,0.002238952996706953,-0.004407543846355885,0.00927426394815336,0.273
opened_2025_2026,brier,perp_2300,perp_dual_hgb,3,20,406,0.011394113319147234,0.003921583332486728,0.019566292440639104,0.0
opened_2025_2026,brier,perp_2300,perp_dual_hgb,3,50,406,0.011394113319147234,0.0037277209919165874,0.018799830121697676,0.002
opened_2025_2026,mae,perp_2300,perp_dual_ridge,3,20,406,-0.9924427308213212,-2.6022451931189443,0.7679394435436689,0.853
opened_2025_2026,mae,perp_2300,perp_dual_ridge,3,50,406,-0.9924427308213212,-2.4201759068465134,0.7010855698857421,0.874
opened_2025_2026,brier,perp_2300,perp_cny_logit,5,20,404,0.003357881920313873,-0.0034446988221689136,0.01032849458190681,0.16
opened_2025_2026,brier,perp_2300,perp_cny_logit,5,50,404,0.003357881920313873,-0.004061014212734943,0.012152069105041232,0.249
opened_2025_2026,brier,perp_2300,perp_dual_logit,5,20,404,0.00538899121712041,-0.004108437409351035,0.015439465027790322,0.151
opened_2025_2026,brier,perp_2300,perp_dual_logit,5,50,404,0.00538899121712041,-0.0058332699805090475,0.018492273579419495,0.195
opened_2025_2026,brier,perp_2300,perp_dual_hgb,5,20,404,0.01672699846672847,0.006514916575993378,0.02856294763690185,0.002
opened_2025_2026,brier,perp_2300,perp_dual_hgb,5,50,404,0.01672699846672847,0.007091596647113129,0.02806392393307251,0.0
opened_2025_2026,mae,perp_2300,perp_dual_ridge,5,20,404,-0.21278323303787752,-2.336968543191625,1.9068107868799606,0.577
opened_2025_2026,mae,perp_2300,perp_dual_ridge,5,50,404,-0.21278323303787752,-2.033482829357357,1.9268037949068457,0.583
opened_2025_2026,brier,perp_2300,perp_cny_logit,10,20,399,0.011816482618043193,0.0036545516136539174,0.021025094571701024,0.0
opened_2025_2026,brier,perp_2300,perp_cny_logit,10,50,399,0.011816482618043193,0.0021926555164157443,0.023549139643627346,0.0
opened_2025_2026,brier,perp_2300,perp_dual_logit,10,20,399,0.013595875526772605,0.0031796311767746228,0.024758907706518573,0.003
opened_2025_2026,brier,perp_2300,perp_dual_logit,10,50,399,0.013595875526772605,0.0019193095171035118,0.02876028195176983,0.011
opened_2025_2026,brier,perp_2300,perp_dual_hgb,10,20,399,0.011494185665165973,-0.001448139830115228,0.023719780696428005,0.038
opened_2025_2026,brier,perp_2300,perp_dual_hgb,10,50,399,0.011494185665165973,-0.0009968950555935706,0.02746257979072921,0.04
opened_2025_2026,mae,perp_2300,perp_dual_ridge,10,20,399,0.9709481636536497,-3.0177423553222087,5.419679867682452,0.308
opened_2025_2026,mae,perp_2300,perp_dual_ridge,10,50,399,0.9709481636536497,-3.6027911237838217,6.741108761195385,0.382
opened_2025_2026,brier,perp_2300,perp_cny_logit,20,20,389,0.00908735742642412,-0.0015276463865536193,0.020236161794007456,0.042
opened_2025_2026,brier,perp_2300,perp_cny_logit,20,50,389,0.00908735742642412,-0.0037758832813925996,0.024106856910090593,0.089
opened_2025_2026,brier,perp_2300,perp_dual_logit,20,20,389,0.009799336465703298,-0.0021343146794677503,0.02256931704578037,0.053
opened_2025_2026,brier,perp_2300,perp_dual_logit,20,50,389,0.009799336465703298,-0.003908986453047211,0.02605410203461177,0.089
opened_2025_2026,brier,perp_2300,perp_dual_hgb,20,20,389,0.005349272761199036,-0.005402403377493678,0.016653372061824417,0.179
opened_2025_2026,brier,perp_2300,perp_dual_hgb,20,50,389,0.005349272761199036,-0.00774337943075782,0.020232841379139905,0.237
opened_2025_2026,mae,perp_2300,perp_dual_ridge,20,20,389,4.345874446471325,-13.079146605622155,20.01441692579473,0.317
opened_2025_2026,mae,perp_2300,perp_dual_ridge,20,50,389,4.345874446471325,-13.709448760273446,24.99394263711427,0.322
