clock,candidate,h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
perp_2200,perp_dual_ridge,3,2024-10-01,3205,325,False,4.076284620669911,-699.930554164585,863.3942200401884,"[21.687194639304362, -7.208003452375461, 2.3807388399234037, 9.204391323949856, 7.051569455439449, -9.111340086798688, 8.744037632907489, 1.871425253039443, 152.59869953710486, -5.197674809257443, 18.282483681665582, -13.773543999489283, 10.952435958657107, -4.995118816055262, -0.781548111468748, -6.542874849559383, 12.137119981930601, 11.662216804074983, 2.3098260760095783, -5.090529340594373, 0.27200738299404165, -1.2957240552215636, 0.9107630284721431, 0.7365638793532886, -0.6236102355970927, -4.448882520490925, 9.113839440197578, 6.702362139797864, 2.5254429866661963, 29.644449413493756, 11.532964511930508, 16.849844633358774, 2.582932863118199, -5.480578666467415, -12.833676017201128, 7.051416974412121, -1.9724421376165937, 4.654818956430551, 7.414904905720626, -0.5056984146620384]",2024-09-27,2022-02-24
perp_2200,perp_dual_ridge,3,2025-01-01,3535,290,False,4.937649684207203,-686.4704442287211,854.0191462166989,"[22.98511794452965, -0.8744126430266873, 6.54917998196306, 11.560943127667256, 4.012209991870656, -7.712845836815651, 7.164488885202602, -8.722085223219942, 149.95048600563527, -3.840532608143179, 23.549605922228473, -19.760027901096645, 4.319227954416158, 6.798286816675167, -3.0977370460002844, -3.5425556741885265, 10.645701332195632, 10.692483146498583, 0.4718834286807918, -4.557765526568867, 0.1604714493791148, -0.8972072886129627, 0.609287967986994, 1.2404315509257091, -1.1129836796776895, -6.251269651773238, 8.546830176488358, 5.145917229900035, 2.234775840782922, 30.830313835351976, 10.277664426891839, 18.637422629202934, 0.7729981905643137, -3.546993738900274, -16.887158095607536, 4.351808325498828, -4.377418539252633, 4.7218656408567705, 5.681558082721748, 1.834200938836891]",2024-12-28,2022-02-24
perp_2200,perp_dual_ridge,3,2025-04-01,3820,295,False,-2.414765280309721,-670.5447983553406,816.0471126819657,"[26.882817360602672, 4.8646304040859745, 4.650374731465032, 14.702263223244495, 4.159125646671592, -11.538563557563858, 7.355512583798541, -12.132524131655185, 145.9196336486607, -1.7916192168027385, 16.868592452330965, -15.777805299492675, 7.034107807023048, 3.885388715396079, -1.9699989664958848, 3.739397983320133, 14.9368211488531, 10.36919548502035, 1.9014883711027901, -0.9533990516081776, 0.16015900003984612, -0.9948610977849821, 0.5624843272503698, 1.2778786677490515, -1.0056608972534167, -7.074399952859798, 10.675702515110812, 2.716750916274095, 3.3038190336074362, 28.11815710051869, 8.099641640793257, 19.462574788739897, -0.5228122681188181, -1.7383184671178553, -22.958376834756237, 8.38582901930997, -3.3897133149459875, 3.5806577105078907, 5.95400833312639, 5.198009731763338]",2025-03-28,2022-02-24
perp_2200,perp_dual_ridge,3,2025-07-01,4115,330,False,-4.138363940315467,-642.292764460782,769.3321930882101,"[27.40128488811476, 5.431232080645868, 4.541381105570371, 15.125372750905285, -0.4356047768479551, -9.430287161509181, 5.9520302312460736, -12.687002466485797, 138.97615802319652, -0.9783560552272269, 17.520563341442802, -17.3680463279811, 9.124356098927842, 0.08018335430408967, 0.11427420098434764, 1.17827841019681, 13.063935552868713, 8.595495084827862, 2.5263580246856168, 0.07864573225940742, 0.8487248202375703, -0.6962803252977324, 0.26501666304016896, 1.0107816482341987, -1.428242806210538, -5.8120643819362146, 10.752252462654335, 2.160907279867939, 2.869910328721342, 26.400159635653313, 7.5996288451442355, 18.336365064649378, -0.946852433282582, -2.6578317148775423, -18.269457369105517, 9.987723299471426, -2.731801766051456, 3.3972959548449437, 6.27276337741769, 2.6788497076577977]",2025-06-27,2022-02-24
perp_2200,perp_dual_ridge,3,2025-10-01,4440,320,False,-0.9520218242388976,-624.5827629148167,680.7575558900277,"[24.77414027702817, 4.576024389722357, 5.032758987162949, 13.994493724287672, -2.4490313300011275, -4.3828187400119205, 2.539086400147167, -12.087046317972069, 130.84054581101017, -1.3173262659221399, 14.335988463908748, -14.598089573038738, 5.855419732797313, 3.4648930288081257, -1.268103200200267, 1.8320119459742963, 7.033282905290405, 3.0485764855074224, 2.059690755189745, -0.6287203949152891, 0.7206234953354129, -0.368994561994054, 0.02722870149223481, 0.9449532596893276, -1.3238108945233067, -3.651379382099234, 10.382528537047827, 2.1058502578765323, 3.1105322158911184, 24.462971788721347, 8.745083343926476, 18.602738595604325, -1.2748175097338852, -1.5955730345649382, -22.520997974512884, 10.090666236135895, -3.528402143035668, 3.6839392049243904, 5.6704123588148905, 5.480127367186599]",2025-09-26,2022-02-24
perp_2200,perp_dual_ridge,3,2026-01-01,4765,275,False,-2.6443405227858254,-614.4372730990315,628.9587514123025,"[18.698874924739222, 6.734548594478395, 8.774521709885283, 13.942240584810321, -4.4318655919652965, -7.538311076751251, 3.597118322065413, -10.782317034056561, 126.50263418389375, -0.4004305169077972, 10.661345202119591, -11.055272255644121, 8.60701126169662, 2.800337622167319, 0.07737907500046295, 4.2794142453830455, 6.171804297307143, 3.8743156155256613, 2.606089949875465, -1.7895528601661772, 0.9529677078174302, -0.3374408700993355, -0.14344266189011295, 0.6417403611760975, -1.113824537003513, -3.3805667136821596, 11.02734997131415, 1.1204965619971456, 3.8637727962319697, 17.793670495964875, 10.705139186811833, 18.667588422858138, -2.1157418027458728, -0.2760575824026297, -26.88489599239017, 11.801896982146133, -2.9608283178626666, 3.4777107232714854, 5.478137637665614, 8.48889544822685]",2025-12-29,2022-02-24
perp_2200,perp_dual_ridge,3,2026-04-01,5035,310,False,-0.8648809263821039,-597.2381117623435,620.7714847017887,"[20.202375201469717, 4.449297187060076, 7.953621717914195, 13.40127883487238, -13.168509138948764, 1.219687463329992, -2.3480221590353825, -10.021160559414348, 124.53621400719638, -0.3227890634174057, 10.040667588608727, -10.812739958490473, 7.2699196847209215, 3.930114027411237, 0.502346063667439, 1.3963573126063242, 5.461247676227941, 3.609447544047732, 1.7870252348030793, -2.152285664598222, 0.9793916520850047, -0.19539169480466118, -0.15969692172946495, 0.4166682323146855, -1.040971267866466, -2.998833045424445, 10.926862582869298, 1.837538653047245, 2.9859421072997927, 14.522422373715058, 13.012269730133486, 18.564205752774413, -1.809429448167633, -1.3753942631193214, -18.80122272190171, 13.125918611302314, -3.129353239773493, 3.9777106060452807, 5.334125792209443, 2.946066205872201]",2026-03-27,2022-02-24
perp_2200,perp_dual_ridge,3,2026-07-01,5345,225,False,-3.1139837632378553,-587.3349042031401,602.6438540710153,"[18.34062951264462, 6.940277424495697, 9.662718462047822, 14.5235974980172, -14.107964204291624, -1.344945295091722, -2.467277890940225, -8.534444017943425, 121.18402319860513, 1.392310081949346, 11.274311248613746, -11.09737433331656, 7.065223710397088, 3.9043250019708564, 0.4370323758272012, 0.8216418816091119, 6.471705329850463, 4.085633900708059, -0.6066682011175948, -1.6091401449338008, 1.1817418058035787, -0.34012838955350644, -0.25015626464357554, 0.40205950025719783, -0.9935166518626634, -3.0206080178624264, 11.27126158817185, 1.2185799953277978, 2.8590981407430354, 12.872946145194035, 12.34468897807721, 19.294714915966658, -2.9034262299523057, -1.368436745883169, -15.618677104947034, 12.877083465523109, -3.5387129062500002, 4.443753378663352, 5.1841755012186805, 1.627884537279283]",2026-06-26,2022-02-24
perp_2200,perp_dual_ridge,5,2023-01-01,1045,285,False,-19.999298058321568,-1070.8872486150897,1208.8410038338714,"[26.498566029913942, 39.49809070725826, -20.917818554395488, 16.57525900729309, -31.059051390236657, -30.323843874283167, -40.678883793045294, 4.394115224172953, 268.3890015620703, -19.830071582286955, 77.0732194327032, -78.50199373608092, 13.056858116930172, -25.8638093365595, -8.19461966162992, 26.712073172827655, -3.9384826110893867, 10.397299967972144, 15.835699266486762, 8.375640477838536, 1.614344665082298, -6.0084209142309675, -2.779738971330005, 5.6160645718580335, 1.5577506486220032, 0.0, 4.399713063980231, 22.738635093280493, 25.465609743784828, 130.40997277941457, -28.84947219448194, 7.343677136325312, 9.25002154146362, 17.064033805819456, -64.16015475373291, 37.42993907291941, 0.5317099173092439, 15.073635079670458, 17.333519118113955, -34.58529458111208]",2022-12-29,2022-02-24
perp_2200,perp_dual_ridge,5,2023-04-01,1325,305,False,-5.740625980132125,-1004.8809845100977,1107.3651994167612,"[36.82496278510852, 28.80604744411452, 7.565707578206559, 28.509756031736135, -43.31204963024167, -17.549847517006672, -16.816878062583463, -4.840860912808687, 236.69614063386496, -16.50433241791559, 73.74610446265437, -73.58800903394234, 9.632319580693542, -9.142388974379378, -11.96173738163602, 40.49843966798463, 24.70720092200922, 18.531755264700376, 6.857636343627913, 0.5192693768558155, -0.014784279465465462, -4.790300142049045, -4.168579048666947, 6.357211706878404, 2.6164517633052276, -15.178596322854784, 5.912870866954642, 19.221756945297354, 23.329544166754633, 103.89373695508273, -24.527798392181346, 0.16680964390373557, 11.929598618969544, 11.955315551594271, -62.29305351280969, 41.79311797402236, 6.279853568672544, 8.978198916131124, 18.682815479651527, -13.982891287464358]",2023-03-29,2022-02-24
perp_2200,perp_dual_ridge,5,2023-07-01,1630,325,False,6.270219616770115,-965.870524838005,1090.3424449151416,"[26.94810644524786, 10.788163997658788, 1.0605799479572349, 16.958138532258964, -31.888099886838383, -3.904083798773223, -21.545489586666665, -3.064104923526543, 215.75212605999985, -18.045608889202413, 54.04530662655655, -48.230905051173394, 20.176495134521303, -12.68970541566943, -8.638043738649433, 19.90930945528042, 6.961944508994101, 21.19397249792143, 12.017901151230932, -1.3923046540830206, -0.7219219968934861, -3.177412580210486, -2.1053912405971253, 3.187181268347065, 2.817544549353161, -0.28379219679941653, 7.030323526436643, 17.34187493037196, 21.41545159938845, 97.1733686386042, -21.09040262782151, 1.2088128097338238, 11.539044292568267, 9.667817734096506, -69.17115383806353, 41.37214597399501, 6.917288951163853, 7.484957804012816, 18.33346291524966, -3.996478131725586]",2023-06-28,2022-02-24
perp_2200,perp_dual_ridge,5,2023-10-01,1960,320,False,14.35609478022004,-945.6187660151171,1058.3037639111294,"[32.10772444919576, 12.725813766066253, 1.0223092336508453, 18.623027892661536, -25.033930045662004, -7.205659389058944, -13.958882236513963, -4.542425138363068, 198.58794035135287, -13.550654490944247, 48.28092463612599, -41.34819445700657, 21.589491375494095, -10.61272254250215, -2.9527384210581524, 10.407039318612762, 14.85578370644611, 30.87685754840037, 16.461808516502632, 4.700837850437565, 0.42829176036418815, -3.902358780946311, -1.140806417273391, 3.199421374218105, 1.415452063638135, -5.735469534007457, 9.929079793559302, 11.5279824062175, 7.584586740667855, 76.52396494531759, -20.078276773143447, 18.471901105283305, 3.691038909808295, -9.047848873248077, -37.30178259447165, 44.694703853385285, -1.4013785352154673, 8.743238676157775, 15.562793142941707, -0.3573760631661749]",2023-09-28,2022-02-24
perp_2200,perp_dual_ridge,5,2024-01-01,2285,285,False,7.2638455664686035,-922.1232443954863,1039.0518167526213,"[33.99151187646173, 0.7531710846889205, -4.996920226242719, 12.747445458604993, -2.1417574399483272, -11.864294234101441, -0.4633179793781137, 3.6929036998775078, 186.91667117763183, -9.866630427281976, 39.598013419083735, -33.58304682731708, 22.566065406656463, -14.10784056923481, -1.708474789924125, 3.5529464145216907, -4.149785154587951, 23.329378045001008, 28.47467164603735, 10.887958393942423, 0.6155345589268717, -3.524609977135398, -0.6235618593333963, 1.1845985210830008, 2.3480387564593883, -5.856320034340222, 11.278693947382811, 10.409766768529492, 9.04066084142471, 33.96162518993469, -7.455060670367003, 18.676316310525085, 3.278535255949962, -5.338145262428092, -26.121542145683183, 44.23462553486736, -0.30454121393144445, 7.977727584381919, 14.765368135355175, 7.2500617571315855]",2023-12-29,2022-02-24
perp_2200,perp_dual_ridge,5,2024-04-01,2570,300,False,7.229408168999094,-858.8440248113787,1013.5623233984381,"[32.31986448574675, 7.470285920251358, 4.700365155693992, 19.49469898189488, -17.913598350735732, -15.474779818616389, -0.9230242813670748, 2.453383433522661, 174.09265547355375, -9.700080992969081, 31.623167528535227, -24.185375557899803, 23.780512183424754, -12.091264687924406, -1.514630086992019, 5.391961965812056, -2.4965642281269766, 23.544174715626454, 23.487469048880868, 8.702458599884183, 0.6156491231228474, -3.452175737459009, -0.7313908454575554, 1.920907838572209, 1.647009621219045, -12.216848798787694, 10.994712595279758, 9.932408756834965, 9.072587891512823, 27.081168811207043, -7.905567270030895, 16.796330747145205, 4.046901845603546, -6.365981301141997, -23.116527768568154, 42.86036190249697, 0.6266281068625892, 6.73641206483836, 15.683514252557682, 7.243051554498968]",2024-03-29,2022-02-24
perp_2200,perp_dual_ridge,5,2024-07-01,2870,330,False,2.568246160410026,-817.0958145665713,997.3930399041518,"[29.23743599456343, -0.2351332025826147, 1.568908385225057, 13.669255001260497, -0.6249403696016131, -17.83340855640264, 7.706675761260476, 7.5870089380610315, 160.99021996451776, -5.769431761786324, 25.018665095578587, -16.284708312053, 22.9193942088828, -12.680260533981746, -3.344096055518524, -0.871152768658939, 6.472747223116489, 24.26616018699547, 17.33455311588637, 5.765839798284061, 0.8369162990995106, -3.0442832963021718, -0.11305128930595845, 2.0681139782386824, 0.25230430826838646, -11.66536226121196, 12.545682294524669, 8.722039489894009, 8.674625495021216, 20.933365690864928, -7.032743218457125, 17.780647717324964, 4.5097707152225865, -5.29557809212607, -7.176701068639996, 42.83744734863379, 1.5075696030528642, 5.030128739174472, 14.951766254550588, -3.093213839332296]",2024-06-28,2022-02-24
perp_2200,perp_dual_ridge,5,2024-10-01,3195,325,False,5.963882353412344,-786.5437267981632,984.5519035166994,"[32.08389650260758, -4.152944627270713, 7.140893682498436, 20.274699165221666, 12.717948992570006, -35.091449297696684, 22.25496685105825, 1.0560720341103949, 151.6874077666552, -7.176686956184979, 15.266792463712024, -8.932925762684706, 13.012019329002507, -0.25270369068079834, -1.0651822461002027, -10.192735895310308, 8.895464074522465, 25.070407312458055, 17.33891902355107, 1.5538247636272065, 0.8838344841305442, -2.701396910506671, 0.8859488117983437, 1.6403376226906292, -0.7087240081106116, -12.640819410905214, 10.202557064049133, 8.534618808017713, 5.902338867109115, 31.47778198318042, -8.868811761292244, 18.263122561130892, 3.9881675888355175, -6.788128375377713, 1.580271229077897, 34.49328516828254, -1.7550392593485888, 5.263603222814954, 12.628555326627005, -8.225643950056957]",2024-09-27,2022-02-24
perp_2200,perp_dual_ridge,5,2025-01-01,3525,290,False,7.620492952565795,-770.2647496809547,953.6782601009149,"[32.77409003806941, 8.802690585148016, 13.974988119347218, 24.170857496076028, 9.36504108168415, -39.368484188794675, 20.748027271458433, -11.870008011017257, 147.58081439798048, -6.753316733300304, 18.104187986894697, -15.58731635531962, 3.298403635854147, 14.651393456616375, -6.944332901798402, -4.317089722540903, 5.360912515867536, 17.186535932270054, 12.0963911222826, 0.6389001615186449, 0.5197090980858939, -2.0650410820077965, 0.5235762216526602, 2.6149642726210938, -1.5932085103501847, -11.083537093761011, 9.095466562882082, 5.845525095207379, 4.5951204768731735, 31.75814242615299, -9.32809141718947, 21.65612741517557, 1.0215505756328835, -4.282334536285976, -12.128303889676229, 30.02360835894953, -6.0940672815743735, 5.2281804450064415, 9.258785285168715, 1.3532226763813129]",2024-12-28,2022-02-24
perp_2200,perp_dual_ridge,5,2025-04-01,3810,295,False,-3.6908461480722266,-752.1839072849261,945.2132761434705,"[39.14207846347913, 19.777196500124425, 10.899902727720121, 28.739073004100863, 12.768845229139176, -52.776757260545175, 24.57339809552088, -16.28697925432677, 145.61727396128083, -2.9283369407033915, 14.322204224648729, -14.187885682854402, 1.8163029154725667, 14.070836252857209, -4.791305335015168, 6.291212956763727, 12.221085490420517, 15.508026116982954, 14.984299910575709, 8.346600628523602, 0.44222914682597686, -2.2293416200757865, 0.5478360396924793, 2.437428607566752, -1.1981521740098342, -11.243461311203156, 12.135866102229615, 1.5894317325931877, 6.12515778285438, 22.728554486726473, -10.960957157648785, 22.412927875120012, -2.081455615707031, -1.9937855543733782, -17.249640222576634, 34.46555281750464, -4.107890934678842, 3.8988531443582835, 9.936231033584052, 5.285830416736335]",2025-03-28,2022-02-24
perp_2200,perp_dual_ridge,5,2025-07-01,4105,330,False,-6.351006151169173,-745.3332406748739,934.7060147545548,"[39.09543430242746, 20.121002310400847, 9.862665309881708, 27.64279222296488, 5.230375263729111, -48.53690381859414, 21.6763376500137, -15.084208034823286, 140.9243815266202, -0.9709276127503944, 16.352455455892837, -18.00909458921236, 8.780188076937803, 3.8322342763358312, -1.689644787803616, 3.6028160152481226, 10.422772048705935, 11.853710057414979, 14.200033918833405, 9.107509225853834, 1.5457052187497635, -1.4783202710806511, 0.1311305336212996, 1.9642922372440208, -2.1628077185363743, -8.514692095478745, 12.286356536313574, 1.0823067420356538, 5.504898426067715, 20.046346719325786, -11.208545744002102, 20.448207908744372, -1.7011680109114526, -3.8669988318234854, -13.851345134624339, 35.822759150940804, -2.6636081580100552, 2.9667017351300493, 10.907727118982525, 4.334672648019854]",2025-06-27,2022-02-24
perp_2200,perp_dual_ridge,5,2025-10-01,4430,320,False,-1.479849702173435,-720.8732262825083,909.697185331883,"[37.2357041168505, 17.66794423512932, 8.118529647848922, 25.886328786356973, 0.7296431011617142, -35.49091396589481, 14.28632658780449, -14.888590235934329, 134.1247408400295, -1.937842664066551, 11.771582608699807, -13.541017260383997, 4.449637264409824, 6.556326232228188, -2.003194570100342, 3.2388373869963845, 5.168098908651589, 5.132013600542449, 10.804647384078633, 6.108804334733723, 1.7270342113079749, -0.8972351196965468, -0.12660107054267727, 1.6326880016865513, -2.3358860227564717, -6.804457161919974, 12.06253884776421, 0.932911790111675, 5.245767778431388, 20.417912097843647, -9.541567237364223, 20.731615115332367, -1.9853542564091697, -3.7577213464652797, -18.647291886821566, 33.846849535415444, -3.2919530105275974, 3.1009684469465473, 10.542400317157645, 6.448743466346607]",2025-09-26,2022-02-24
perp_2200,perp_dual_ridge,5,2026-01-01,4755,275,False,-3.6873791085651257,-695.9844951805426,874.4277697002811,"[28.857206657816416, 19.089793726876415, 12.96699047327848, 24.8339768300702, -2.8279389848244922, -35.855908464730256, 14.681814617239056, -15.08589359255523, 129.47793985250686, -0.38775786239656945, 9.485623978506574, -11.05464714865355, 8.75003149545707, 5.325276101235577, -0.7925225765902546, 6.706165862549419, 6.050047831694172, 6.0235877608639745, 9.296100529518707, 3.3947422723321417, 1.8466654291146256, -0.6789281434539318, -0.43294964521705787, 1.1035620715956813, -1.8383497120372656, -5.3973662866288485, 12.848336450547912, 0.034574773897219205, 6.155915192646, 11.80907527718892, -5.289656419408733, 20.598442380271987, -2.6838137364104466, -1.1727867099722165, -25.491180247628407, 34.75484094779165, -2.3774217023517843, 2.8443955352701455, 9.405873185039432, 9.881772280355317]",2025-12-29,2022-02-24
perp_2200,perp_dual_ridge,5,2026-04-01,5025,310,False,-0.4361667941662667,-684.757965100672,845.9781801638912,"[29.85772690921107, 12.988165722496984, 11.18278570871725, 22.00395013106906, -15.374954746364516, -17.730666138570662, 4.4311275418478955, -14.19135359394399, 126.1793466415076, -1.0600260578385472, 8.265380724403524, -11.173241143442983, 7.652257569264355, 7.354161030287479, -0.07506071179167116, 1.2873697537222215, 1.4532050687093263, 2.817028256213762, 6.392654655070404, 1.0280235254150134, 1.702791314757701, -0.6017003240182734, -0.41040863105853914, 0.8271468707151698, -1.5178292303927585, -5.011592110390376, 13.08924017165756, 0.500716596590378, 4.769629022558807, 6.076767003324861, -3.3498393875146673, 20.99493217771757, -2.99714664426959, -3.5065408684205814, -13.279753340638168, 36.88525054714939, -2.5509256131441713, 3.6992643327990584, 9.735389136423239, 2.8697050636638104]",2026-03-27,2022-02-24
perp_2200,perp_dual_ridge,5,2026-07-01,5335,225,False,-5.274307381324301,-677.493741526537,827.9986684582553,"[25.240614873682244, 18.24439409871919, 14.255944765259715, 23.74679339799296, -18.515293755757, -21.828626322202098, 3.4100426378812183, -11.561491577632896, 122.08975125070046, 0.6829792166536142, 10.729955191542441, -12.1081241051195, 7.684101221907219, 7.267948547441108, -0.26208599320872356, -0.3700363855593733, 0.9346538581592179, 2.289275530928105, 0.6493017466166434, 2.1106195650350386, 1.8461831236910589, -0.6990246254868776, -0.530355147826103, 0.8564417532820621, -1.473245103661353, -3.3187843118686535, 13.430919572675077, -0.3110977503528911, 4.607487688093161, 1.2348871012553355, -2.900743373966481, 23.06250359607691, -4.79316388623414, -2.974692099529638, -8.287996653389026, 34.386146910899505, -4.242188432425712, 4.691985089481056, 9.066380522576692, 1.3046425331267717]",2026-06-26,2022-02-24
perp_2200,perp_dual_ridge,10,2023-01-01,1020,285,False,-61.987410627334704,-1673.1150124459082,1531.0059462928741,"[38.51804182575559, -35.08153268361674, 50.199588986709394, 29.665333385011216, -37.63140108351566, 5.764163273794469, 7.587251900500348, -19.50272183767601, 286.59455896437726, -15.803853722709603, 82.31805674021784, -72.86417341610428, -13.55073519875817, -13.55073519875851, -5.386490353794817, 101.44229920969538, 21.62583878937755, 18.815115773405353, 43.36800034831436, 48.414393463930985, 4.47947495548562, -12.50071817729711, -3.795460819032056, 15.605684835556934, -3.788980794712612, 0.0, -23.57547195522339, 52.853488527544535, 32.5288870041051, 181.29485299958102, -73.37007980299771, -19.998574665527283, 32.76078488354296, 35.232049715621166, -41.134795920464946, 100.62347828994687, -13.621705758998383, 24.375299953652092, 12.275813375926758, -53.84249076894737]",2022-12-29,2022-02-24
perp_2200,perp_dual_ridge,10,2023-04-01,1300,305,False,-20.650106879328607,-1627.6344395891736,1497.849032455912,"[71.95229246252092, 70.00193404981988, -11.191988918343398, 44.982518930297296, -76.09456452373833, -40.433808830708166, -29.715781902998017, -15.539055814535857, 254.49913259121467, -16.50688636887555, 86.94515976180966, -74.78934582841083, 11.225753984340804, 1.4916190392825757, -6.597143502193082, 92.45318292767904, 46.75577792121759, 54.66846505162679, 34.65484769949679, 31.915252928043742, -5.654903901105947, -10.345187988915134, -5.332789911218127, 13.984674734769413, 7.348207066472249, -11.95736672344525, -15.449202888007713, 40.30281191961832, 23.819255085727775, 150.56582939068792, -70.82270947933401, -17.190975098349448, 28.951831694732455, 13.521679773377203, -34.10954652495637, 108.45771892330917, -6.479338873105327, 15.157075008730297, 18.059690102652926, -19.81467367155075]",2023-03-29,2022-02-24
perp_2200,perp_dual_ridge,10,2023-07-01,1605,325,False,4.030189355312713,-1544.8493948842356,1385.8468704457796,"[55.81702737900801, 31.15671734649828, -7.847465424689913, 25.69452587358172, -67.55811352340548, -2.165732432091496, -41.65694690168118, -12.469405130068305, 227.00484572824877, -22.680962197797644, 71.99310313017287, -51.368003272820665, 26.722741359911318, -0.6647875220226453, 0.37582431355845947, 57.77416435526786, 1.0906594222810968, 61.14931965062348, 54.76401117093062, 25.563277533739356, -4.761547143634828, -8.513407242679218, -5.603259084892116, 13.304724700423462, 5.5734887707824665, -39.530084010988986, -11.087772126150206, 34.65618067407034, 22.213416625439056, 145.65879721808565, -66.36612595495644, -8.721395365194821, 23.414873157171023, 12.251941857709873, -63.307195421337155, 103.55019632677468, -6.737397673955197, 14.617815531195813, 17.24757174835383, 7.3125073062686665]",2023-06-28,2022-02-24
perp_2200,perp_dual_ridge,10,2023-10-01,1935,320,False,22.015852277259246,-1483.023494557533,1297.9281220330527,"[56.672687811282145, 39.06169514736129, -3.983173008943759, 36.578243417522174, -45.02175140876956, -24.861872506885053, -17.19181129031329, -19.145583475114748, 204.20174213411153, -16.11089612165584, 56.929987765803986, -39.22067617269476, 31.413753513280035, -0.9722039414809758, -0.6404209975293714, 24.507891457939838, 12.13945581955411, 68.1997053876138, 58.12660771130475, 42.06691169051545, -1.5804925421633003, -9.480619956583148, -2.6838846310636257, 8.745901078621934, 4.999096051188581, -20.844377365167013, -2.310540864790648, 25.26895466866518, 3.5529068132942245, 114.26026575608573, -66.22587215222404, 16.00489816320691, 13.467449459109261, -17.659284864387367, -19.362098495781304, 115.3052294539366, -13.58014526036123, 14.070595868816524, 16.672763862550195, 13.474674276184425]",2023-09-28,2022-02-24
perp_2200,perp_dual_ridge,10,2024-01-01,2260,285,False,7.111597096719305,-1402.408373473034,1184.2265000645727,"[45.441331678320616, 13.467197258104497, -13.168420244323547, 22.637720356266026, 13.608386748416564, -45.174732119406, 13.896183179879554, 4.769809044092341, 189.1336745318616, -9.893729321028859, 45.02124124564412, -31.98386735885448, 32.17706384807161, -15.747617745569904, -6.623637643730693, 0.5445958438508813, -16.443817882247302, 46.46875525956438, 72.76087309272378, 55.30700172540521, 0.683023017474817, -8.388492069588404, -0.7405099962874271, 2.684462281965751, 5.761516766429727, 0.8319832663124154, 1.455775341034764, 22.331414519913455, 6.099495253523181, 41.29676287739414, -39.668869274197675, 15.960128980600357, 12.785351342747665, -10.470482218635173, -14.47216211288094, 117.00450932762722, -9.64501788152854, 11.650899450377862, 14.804408555874607, 34.9535562000305]",2023-12-29,2022-02-24
perp_2200,perp_dual_ridge,10,2024-04-01,2545,300,False,8.750653492424192,-1321.190834185157,1112.0011197165297,"[46.769023972608366, 18.673833729858792, 0.16583433517309643, 35.55529292143079, -9.390070825247959, -50.37018268987283, 11.719519491970841, 4.772146364585513, 174.8998296853344, -10.179491361113932, 38.123365669162986, -23.813789250312915, 32.62404926814071, -12.385029339541617, -8.084674696824646, 4.672683554909687, -15.869875051345737, 39.7977342795237, 59.543097316685426, 42.412501375800865, 0.30049503817774853, -7.744756735234797, -0.9785174147839245, 4.215973771584005, 4.206805340256679, -10.361243491165828, 3.660618354905515, 21.69301449242383, 7.5316463369631945, 18.822343921783844, -33.92084817450631, 16.42692402483722, 12.404489655472565, -9.608673481331708, -12.04789264856547, 112.37026086783249, -7.538517255422293, 11.337428667876619, 16.113486579610292, 39.51833428793286]",2024-03-29,2022-02-24
perp_2200,perp_dual_ridge,10,2024-07-01,2845,330,False,0.9832468334481951,-1246.570849700203,1086.2863626744581,"[44.29026119130454, 14.486878736395047, 0.8995500888157452, 32.713362593246515, -9.224616818713542, -48.27519775752085, 14.8385172004745, 7.477292690849019, 163.14776064678819, -9.553560155469022, 27.11589380934521, -10.410548220315098, 32.56627087318663, -14.978597107050952, -9.923172695474438, 3.726848565079381, -5.860892098959587, 39.686927228339364, 45.78675540411625, 36.05638201210707, 0.6542706153960184, -7.473904705771404, 0.03492556560363226, 4.367294160076182, 2.4174143646950137, -5.1983911071149524, 5.44773372418296, 18.932477092146517, 7.725527059046306, -1.6981284977235036, -29.112969038306726, 18.527271750204406, 10.687453773616358, -9.981885996313302, -1.9088294283108402, 107.36228687261355, -7.0880576639899955, 10.02185515299692, 16.88614536868832, 37.36324492485006]",2024-06-28,2022-02-24
perp_2200,perp_dual_ridge,10,2024-10-01,3170,325,False,7.008667435152743,-1122.5281628893738,1055.073236017353,"[46.074054660418106, 1.046688478403841, 3.8825977043927473, 34.43244306210431, 24.126289822468713, -75.81158134887467, 38.27790918229233, 4.715827626141345, 148.27899698105162, -9.37914387277269, 17.460439722867154, -3.991586519755081, 31.236307324798872, -11.034513174537976, -4.257815244837688, -15.273406991015698, -1.8664563389728979, 39.56040790358512, 48.21228916718544, 28.46539425650194, 1.6388255512010208, -6.156286966524463, 1.5000653427519097, 4.1684321361541254, -1.151036063585942, -10.550253120376436, 3.9941294727175136, 17.76095670095642, 4.317719926912015, 26.163445438512866, -34.19889818977394, 19.231938405961227, 10.416941270606117, -8.244169955139734, 6.2948538008011035, 96.44536850055003, -9.83636809334199, 8.944767314882913, 11.791164054292006, 21.041845551648972]",2024-09-27,2022-02-24
