scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
calendar_assumed_replay,10:15,logloss,50,-0.009051358949313956,-0.02170320974143676,0.003108777944194695
calendar_assumed_replay,10:15,auc,50,0.07175532519582643,-0.04650641473884532,0.18273658438775642
calendar_assumed_replay,10:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,10:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,10:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,10:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,10:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,10:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,11:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,11:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,11:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,11:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,11:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,11:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,12:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,12:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,12:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,12:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,12:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,12:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,13:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,13:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,13:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,13:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,13:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,13:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,14:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,14:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,14:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,14:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,14:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,14:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,15:10,brier,20,0.0,0.0,0.0
calendar_assumed_replay,15:10,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,15:10,auc,20,0.0,0.0,0.0
calendar_assumed_replay,15:10,brier,50,0.0,0.0,0.0
calendar_assumed_replay,15:10,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,15:10,auc,50,0.0,0.0,0.0
calendar_assumed_replay,15:25,brier,20,0.0,0.0,0.0
calendar_assumed_replay,15:25,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,15:25,auc,20,0.0,0.0,0.0
calendar_assumed_replay,15:25,brier,50,0.0,0.0,0.0
calendar_assumed_replay,15:25,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,15:25,auc,50,0.0,0.0,0.0
calendar_assumed_replay,15:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,15:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,15:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,15:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,15:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,15:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,16:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,16:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,16:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,16:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,16:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,16:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,17:45,brier,20,0.0,0.0,0.0
calendar_assumed_replay,17:45,logloss,20,0.0,0.0,0.0
calendar_assumed_replay,17:45,auc,20,0.0,0.0,0.0
calendar_assumed_replay,17:45,brier,50,0.0,0.0,0.0
calendar_assumed_replay,17:45,logloss,50,0.0,0.0,0.0
calendar_assumed_replay,17:45,auc,50,0.0,0.0,0.0
calendar_assumed_replay,18:45,brier,20,-0.0069873554246105835,-0.00929115881878305,-0.00476724020051621
calendar_assumed_replay,18:45,logloss,20,-0.02447991075809994,-0.031521325540223286,-0.017890705459027243
calendar_assumed_replay,18:45,auc,20,0.15572926854979466,0.11365569259012223,0.20201200456564442
calendar_assumed_replay,18:45,brier,50,-0.006947879002320925,-0.00963501824392222,-0.00473639576667408
calendar_assumed_replay,18:45,logloss,50,-0.024406232151152958,-0.031820454368293255,-0.017738564115098283
calendar_assumed_replay,18:45,auc,50,0.15657063308734098,0.11353865759686883,0.2090362708749969
calendar_assumed_replay,19:15,brier,20,-0.0069896374807550165,-0.009069822093995466,-0.005028719505063771
calendar_assumed_replay,19:15,logloss,20,-0.024488861061817403,-0.030980927112002492,-0.018750069985493924
calendar_assumed_replay,19:15,auc,20,0.1428216125524583,0.1093070431622715,0.17936557888372068
calendar_assumed_replay,19:15,brier,50,-0.006939266063252473,-0.009169161736154795,-0.004849211730566384
calendar_assumed_replay,19:15,logloss,50,-0.02433339733410874,-0.030809776857537653,-0.01797581612305777
calendar_assumed_replay,19:15,auc,50,0.14203344043205998,0.10720612329021016,0.18369282151162822
calendar_assumed_replay,20:15,brier,20,-0.0065972165754131,-0.008268307731753216,-0.00486430117157011
calendar_assumed_replay,20:15,logloss,20,-0.023589154210334896,-0.029127337857138263,-0.018273476036773217
calendar_assumed_replay,20:15,auc,20,0.1309353481544504,0.09831345904410027,0.16962018880435648
calendar_assumed_replay,20:15,brier,50,-0.006512427313895689,-0.008420060097495968,-0.0048152614086095615
calendar_assumed_replay,20:15,logloss,50,-0.023318426384633363,-0.029655758154512362,-0.017963372813308877
calendar_assumed_replay,20:15,auc,50,0.13097519088461407,0.09662805160954921,0.17532856638644945
calendar_assumed_replay,21:15,brier,20,-0.00674334665701742,-0.008780144724299787,-0.004864027403750933
calendar_assumed_replay,21:15,logloss,20,-0.024095941898926065,-0.030869760096194087,-0.01818687752235899
calendar_assumed_replay,21:15,auc,20,0.13505837677900023,0.10164326651216192,0.17281893556893352
calendar_assumed_replay,21:15,brier,50,-0.006739111921140428,-0.009012964795704487,-0.004592648030088514
calendar_assumed_replay,21:15,logloss,50,-0.024090267312989497,-0.031694110389347024,-0.01707188982545116
calendar_assumed_replay,21:15,auc,50,0.1365589907164849,0.10139948492909319,0.18211842502012388
calendar_assumed_replay,22:15,brier,20,-0.006691804631417673,-0.008501847168348522,-0.00503064382043845
calendar_assumed_replay,22:15,logloss,20,-0.023919719923021908,-0.029984174466522004,-0.018676101003601283
calendar_assumed_replay,22:15,auc,20,0.1344422138575448,0.10105459041570865,0.17328390187629092
calendar_assumed_replay,22:15,brier,50,-0.006719595614610374,-0.00884147095128339,-0.004836416591224681
calendar_assumed_replay,22:15,logloss,50,-0.024003381103462118,-0.03096055041617109,-0.017697314451164216
calendar_assumed_replay,22:15,auc,50,0.13320730712532577,0.09620446317152719,0.1733433552766005
calendar_assumed_replay,23:15,brier,20,-0.006746662445194587,-0.008597547039873926,-0.004972859128746453
calendar_assumed_replay,23:15,logloss,20,-0.024107515051945,-0.030164022418087355,-0.0184046696417063
calendar_assumed_replay,23:15,auc,20,0.13375701574600618,0.10098907344121537,0.16919538965945483
calendar_assumed_replay,23:15,brier,50,-0.006752764484933888,-0.008908270980240891,-0.004721637070683409
calendar_assumed_replay,23:15,logloss,50,-0.024090479625453666,-0.03124680081516406,-0.01746744908620113
calendar_assumed_replay,23:15,auc,50,0.1335458120460176,0.10124287989996121,0.1766877014044964
no_same_day_receipt,00:15,brier,20,-0.008218060946613473,-0.014008026226001861,-0.0037601168553001007
no_same_day_receipt,00:15,logloss,20,-0.029355384905745508,-0.04996685275132793,-0.013489560695404888
no_same_day_receipt,00:15,auc,20,0.2696408478039844,0.12579931906486394,0.43303559173018663
no_same_day_receipt,00:15,brier,50,-0.008266104635894018,-0.014794009601505233,-0.0026146076771339697
no_same_day_receipt,00:15,logloss,50,-0.02947464475030528,-0.0521208319183547,-0.009701872983800975
no_same_day_receipt,00:15,auc,50,0.26457748506913065,0.10095712411116597,0.4308491826148857
no_same_day_receipt,06:00,brier,20,-0.00810371625704171,-0.013893735278506267,-0.0036859272651222352
no_same_day_receipt,06:00,logloss,20,-0.028959703206057768,-0.05026248457693343,-0.01366261060459156
no_same_day_receipt,06:00,auc,20,0.26438739513492,0.12454789455938686,0.4147382651752924
no_same_day_receipt,06:00,brier,50,-0.008198442443587898,-0.015537705713846611,-0.0028519963375413094
no_same_day_receipt,06:00,logloss,50,-0.029241276773905703,-0.055526145978627144,-0.010149617981470333
no_same_day_receipt,06:00,auc,50,0.2600417402014771,0.09992943542281452,0.42925001423587433
no_same_day_receipt,09:15,brier,20,-0.008114555330133619,-0.01378779860616284,-0.003500314085715071
no_same_day_receipt,09:15,logloss,20,-0.02899231422756651,-0.04969507620427478,-0.012993540889580968
no_same_day_receipt,09:15,auc,20,0.26738044115670684,0.12356823479373454,0.4159166173579723
no_same_day_receipt,09:15,brier,50,-0.008132992907550112,-0.014749044823085627,-0.002752048671297814
no_same_day_receipt,09:15,logloss,50,-0.029000778948972045,-0.05242865943925637,-0.009946765895898239
no_same_day_receipt,09:15,auc,50,0.2601851599432532,0.09584530662043766,0.43030848618616113
no_same_day_receipt,10:15,brier,20,-0.002661750336316408,-0.0061534280588556225,0.0007117954643296992
no_same_day_receipt,10:15,logloss,20,-0.009156068866049727,-0.0224244961796071,0.002270616617621371
no_same_day_receipt,10:15,auc,20,0.07633816334838406,-0.033602270054084074,0.18548157507692972
no_same_day_receipt,10:15,brier,50,-0.0026314323383990787,-0.006629021608226055,0.001003805629956834
no_same_day_receipt,10:15,logloss,50,-0.009051071282886321,-0.02273125980255527,0.00301147263301847
no_same_day_receipt,10:15,auc,50,0.0701447273843555,-0.04659320948037991,0.18279405821072128
no_same_day_receipt,10:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,10:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,10:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,10:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,10:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,10:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,11:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,11:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,11:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,11:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,11:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,11:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,12:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,12:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,12:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,12:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,12:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,12:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,13:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,13:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,13:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,13:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,13:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,13:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,14:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,14:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,14:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,14:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,14:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,14:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,15:10,brier,20,0.0,0.0,0.0
no_same_day_receipt,15:10,logloss,20,0.0,0.0,0.0
no_same_day_receipt,15:10,auc,20,0.0,0.0,0.0
no_same_day_receipt,15:10,brier,50,0.0,0.0,0.0
no_same_day_receipt,15:10,logloss,50,0.0,0.0,0.0
no_same_day_receipt,15:10,auc,50,0.0,0.0,0.0
no_same_day_receipt,15:25,brier,20,0.0,0.0,0.0
no_same_day_receipt,15:25,logloss,20,0.0,0.0,0.0
no_same_day_receipt,15:25,auc,20,0.0,0.0,0.0
no_same_day_receipt,15:25,brier,50,0.0,0.0,0.0
no_same_day_receipt,15:25,logloss,50,0.0,0.0,0.0
no_same_day_receipt,15:25,auc,50,0.0,0.0,0.0
no_same_day_receipt,15:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,15:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,15:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,15:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,15:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,15:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,16:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,16:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,16:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,16:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,16:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,16:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,17:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,17:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,17:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,17:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,17:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,17:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,18:45,brier,20,0.0,0.0,0.0
no_same_day_receipt,18:45,logloss,20,0.0,0.0,0.0
no_same_day_receipt,18:45,auc,20,0.0,0.0,0.0
no_same_day_receipt,18:45,brier,50,0.0,0.0,0.0
no_same_day_receipt,18:45,logloss,50,0.0,0.0,0.0
no_same_day_receipt,18:45,auc,50,0.0,0.0,0.0
no_same_day_receipt,19:15,brier,20,0.0,0.0,0.0
no_same_day_receipt,19:15,logloss,20,0.0,0.0,0.0
no_same_day_receipt,19:15,auc,20,0.0,0.0,0.0
no_same_day_receipt,19:15,brier,50,0.0,0.0,0.0
no_same_day_receipt,19:15,logloss,50,0.0,0.0,0.0
no_same_day_receipt,19:15,auc,50,0.0,0.0,0.0
no_same_day_receipt,20:15,brier,20,0.0,0.0,0.0
no_same_day_receipt,20:15,logloss,20,0.0,0.0,0.0
no_same_day_receipt,20:15,auc,20,0.0,0.0,0.0
no_same_day_receipt,20:15,brier,50,0.0,0.0,0.0
no_same_day_receipt,20:15,logloss,50,0.0,0.0,0.0
no_same_day_receipt,20:15,auc,50,0.0,0.0,0.0
no_same_day_receipt,21:15,brier,20,0.0,0.0,0.0
no_same_day_receipt,21:15,logloss,20,0.0,0.0,0.0
no_same_day_receipt,21:15,auc,20,0.0,0.0,0.0
no_same_day_receipt,21:15,brier,50,0.0,0.0,0.0
no_same_day_receipt,21:15,logloss,50,0.0,0.0,0.0
no_same_day_receipt,21:15,auc,50,0.0,0.0,0.0
no_same_day_receipt,22:15,brier,20,0.0,0.0,0.0
no_same_day_receipt,22:15,logloss,20,0.0,0.0,0.0
no_same_day_receipt,22:15,auc,20,0.0,0.0,0.0
no_same_day_receipt,22:15,brier,50,0.0,0.0,0.0
no_same_day_receipt,22:15,logloss,50,0.0,0.0,0.0
no_same_day_receipt,22:15,auc,50,0.0,0.0,0.0
no_same_day_receipt,23:15,brier,20,0.0,0.0,0.0
no_same_day_receipt,23:15,logloss,20,0.0,0.0,0.0
no_same_day_receipt,23:15,auc,20,0.0,0.0,0.0
no_same_day_receipt,23:15,brier,50,0.0,0.0,0.0
no_same_day_receipt,23:15,logloss,50,0.0,0.0,0.0
no_same_day_receipt,23:15,auc,50,0.0,0.0,0.0
