scenario,clock,h,model,feature,coefficient
calendar_assumed_replay,21:15,10,hierarchical_beta,neg_log_1mp,0.27431351091027084
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=KGS,0.01440195442264216
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=KZT,-0.06584974139860955
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=TJS,0.13863910269956692
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=UZS,-0.07900374923368172
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=KGS:base_logit,0.01827402296815352
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=KZT:base_logit,0.2616550306366754
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=TJS:base_logit,0.08669065425654122
calendar_assumed_replay,21:15,10,hierarchical_beta,currency=UZS:base_logit,0.01168019702521653
calendar_assumed_replay,21:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.3288835653886072
calendar_assumed_replay,21:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2578456267705965
calendar_assumed_replay,21:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.1677496458430685
calendar_assumed_replay,22:15,10,global_platt,intercept,-0.02223698415974431
calendar_assumed_replay,22:15,10,global_platt,base_logit,0.7847608502251514
calendar_assumed_replay,22:15,10,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,22:15,10,hierarchical_beta,intercept,0.27453896755494994
calendar_assumed_replay,22:15,10,hierarchical_beta,log_p,0.7556412934426806
calendar_assumed_replay,22:15,10,hierarchical_beta,neg_log_1mp,0.27431351091027084
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=KGS,0.01440195442264216
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=KZT,-0.06584974139860955
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=TJS,0.13863910269956692
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=UZS,-0.07900374923368172
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=KGS:base_logit,0.01827402296815352
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=KZT:base_logit,0.2616550306366754
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=TJS:base_logit,0.08669065425654122
calendar_assumed_replay,22:15,10,hierarchical_beta,currency=UZS:base_logit,0.01168019702521653
calendar_assumed_replay,22:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.3288835653886072
calendar_assumed_replay,22:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2578456267705965
calendar_assumed_replay,22:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.1677496458430685
calendar_assumed_replay,23:15,10,global_platt,intercept,-0.02223698415974431
calendar_assumed_replay,23:15,10,global_platt,base_logit,0.7847608502251514
calendar_assumed_replay,23:15,10,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,23:15,10,hierarchical_beta,intercept,0.27453896755494994
calendar_assumed_replay,23:15,10,hierarchical_beta,log_p,0.7556412934426806
calendar_assumed_replay,23:15,10,hierarchical_beta,neg_log_1mp,0.27431351091027084
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=KGS,0.01440195442264216
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=KZT,-0.06584974139860955
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=TJS,0.13863910269956692
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=UZS,-0.07900374923368172
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=KGS:base_logit,0.01827402296815352
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=KZT:base_logit,0.2616550306366754
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=TJS:base_logit,0.08669065425654122
calendar_assumed_replay,23:15,10,hierarchical_beta,currency=UZS:base_logit,0.01168019702521653
calendar_assumed_replay,23:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.3288835653886072
calendar_assumed_replay,23:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2578456267705965
calendar_assumed_replay,23:15,10,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.1677496458430685
calendar_assumed_replay,00:15,20,global_platt,intercept,-1.7947621946138486
calendar_assumed_replay,00:15,20,global_platt,base_logit,-0.3013828548291954
calendar_assumed_replay,00:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,00:15,20,hierarchical_beta,intercept,-1.8262932382180428
calendar_assumed_replay,00:15,20,hierarchical_beta,log_p,-0.2606055128286327
calendar_assumed_replay,00:15,20,hierarchical_beta,neg_log_1mp,-0.041646707256778125
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=KGS,-0.013914868493480545
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=KZT,-0.13200198868404273
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=TJS,-0.054763987998005866
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=UZS,-0.21350946515394442
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=KGS:base_logit,-0.12520190673096912
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=KZT:base_logit,0.24689159006722247
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=TJS:base_logit,0.011317364969217
calendar_assumed_replay,00:15,20,hierarchical_beta,currency=UZS:base_logit,-0.08911595169184401
calendar_assumed_replay,00:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.13625681026280645
calendar_assumed_replay,00:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.21437809264827545
calendar_assumed_replay,06:00,20,global_platt,intercept,-1.7947621946138486
calendar_assumed_replay,06:00,20,global_platt,base_logit,-0.3013828548291954
calendar_assumed_replay,06:00,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,06:00,20,hierarchical_beta,intercept,-1.8262932382180428
calendar_assumed_replay,06:00,20,hierarchical_beta,log_p,-0.2606055128286327
calendar_assumed_replay,06:00,20,hierarchical_beta,neg_log_1mp,-0.041646707256778125
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=KGS,-0.013914868493480545
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=KZT,-0.13200198868404273
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=TJS,-0.054763987998005866
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=UZS,-0.21350946515394442
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=KGS:base_logit,-0.12520190673096912
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=KZT:base_logit,0.24689159006722247
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=TJS:base_logit,0.011317364969217
calendar_assumed_replay,06:00,20,hierarchical_beta,currency=UZS:base_logit,-0.08911595169184401
calendar_assumed_replay,06:00,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.13625681026280645
calendar_assumed_replay,06:00,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.21437809264827545
calendar_assumed_replay,09:15,20,global_platt,intercept,-1.7947621946138486
calendar_assumed_replay,09:15,20,global_platt,base_logit,-0.3013828548291954
calendar_assumed_replay,09:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,09:15,20,hierarchical_beta,intercept,-1.8262932382180428
calendar_assumed_replay,09:15,20,hierarchical_beta,log_p,-0.2606055128286327
calendar_assumed_replay,09:15,20,hierarchical_beta,neg_log_1mp,-0.041646707256778125
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=KGS,-0.013914868493480545
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=KZT,-0.13200198868404273
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=TJS,-0.054763987998005866
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=UZS,-0.21350946515394442
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=KGS:base_logit,-0.12520190673096912
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=KZT:base_logit,0.24689159006722247
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=TJS:base_logit,0.011317364969217
calendar_assumed_replay,09:15,20,hierarchical_beta,currency=UZS:base_logit,-0.08911595169184401
calendar_assumed_replay,09:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,0.13625681026280645
calendar_assumed_replay,09:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.21437809264827545
calendar_assumed_replay,10:15,20,global_platt,intercept,-1.1074217360873586
calendar_assumed_replay,10:15,20,global_platt,base_logit,0.24094321154991852
calendar_assumed_replay,10:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,10:15,20,hierarchical_beta,intercept,-0.995687652948581
calendar_assumed_replay,10:15,20,hierarchical_beta,log_p,0.1765881161920667
calendar_assumed_replay,10:15,20,hierarchical_beta,neg_log_1mp,-0.0531011098254594
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=KGS,0.029761694675148838
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=KZT,-0.12766898276520894
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=TJS,-0.007565740521642374
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=UZS,-0.11349645529605702
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=KGS:base_logit,-0.043447778221641316
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=KZT:base_logit,0.20255892667375022
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=TJS:base_logit,0.05042057220720155
calendar_assumed_replay,10:15,20,hierarchical_beta,currency=UZS:base_logit,-0.02549220708278107
calendar_assumed_replay,10:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.09287359526001643
calendar_assumed_replay,10:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.12060416464223565
calendar_assumed_replay,10:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.25383383863073633
calendar_assumed_replay,10:45,20,global_platt,intercept,-0.8829565644957872
calendar_assumed_replay,10:45,20,global_platt,base_logit,0.41652157562613573
calendar_assumed_replay,10:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,10:45,20,hierarchical_beta,intercept,-0.6246954797606994
calendar_assumed_replay,10:45,20,hierarchical_beta,log_p,0.4002705741369456
calendar_assumed_replay,10:45,20,hierarchical_beta,neg_log_1mp,-0.06701058749256504
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=KGS,0.05931205814179656
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=KZT,-0.13246852890174912
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=TJS,0.006664771403569086
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=UZS,-0.06835926364650691
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=KGS:base_logit,-0.0036989544031519332
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=KZT:base_logit,0.18682475630239184
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=TJS:base_logit,0.06386586271093771
calendar_assumed_replay,10:45,20,hierarchical_beta,currency=UZS:base_logit,-0.004529811283643536
calendar_assumed_replay,10:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.11983866687387462
calendar_assumed_replay,10:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.16634000768481777
calendar_assumed_replay,10:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.26625148544308436
calendar_assumed_replay,11:45,20,global_platt,intercept,-0.8128546291983791
calendar_assumed_replay,11:45,20,global_platt,base_logit,0.47162395836806853
calendar_assumed_replay,11:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,11:45,20,hierarchical_beta,intercept,-0.3787227456802579
calendar_assumed_replay,11:45,20,hierarchical_beta,log_p,0.5458188817228771
calendar_assumed_replay,11:45,20,hierarchical_beta,neg_log_1mp,-0.09704352515515868
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=KGS,0.07712587881265393
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=KZT,-0.1301677332738833
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=TJS,0.008800265995290974
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=UZS,-0.056350341263295994
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=KGS:base_logit,0.01549494372692266
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=KZT:base_logit,0.17932979735197974
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=TJS:base_logit,0.061470177225923746
calendar_assumed_replay,11:45,20,hierarchical_beta,currency=UZS:base_logit,-0.008582740124534175
calendar_assumed_replay,11:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.1422310881365274
calendar_assumed_replay,11:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.19237961653951852
calendar_assumed_replay,11:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.27537151256382864
calendar_assumed_replay,12:45,20,global_platt,intercept,-0.7918147193367397
calendar_assumed_replay,12:45,20,global_platt,base_logit,0.48967006614644265
calendar_assumed_replay,12:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,12:45,20,hierarchical_beta,intercept,-0.321198710629083
calendar_assumed_replay,12:45,20,hierarchical_beta,log_p,0.583990250264402
calendar_assumed_replay,12:45,20,hierarchical_beta,neg_log_1mp,-0.0893775010224856
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=KGS,0.08578946668451748
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=KZT,-0.1298465866601649
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=TJS,0.012966605561088387
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=UZS,-0.04997350116902377
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=KGS:base_logit,0.02351727535745814
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=KZT:base_logit,0.1771522568777798
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=TJS:base_logit,0.06325272521039536
calendar_assumed_replay,12:45,20,hierarchical_beta,currency=UZS:base_logit,-0.008060303194189253
calendar_assumed_replay,12:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.18712465407353407
calendar_assumed_replay,12:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.16232312476684863
calendar_assumed_replay,12:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.277177295226688
calendar_assumed_replay,13:45,20,global_platt,intercept,-0.7928348783536886
calendar_assumed_replay,13:45,20,global_platt,base_logit,0.49458160311987537
calendar_assumed_replay,13:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,13:45,20,hierarchical_beta,intercept,-0.3419080196632656
calendar_assumed_replay,13:45,20,hierarchical_beta,log_p,0.5915181059679393
calendar_assumed_replay,13:45,20,hierarchical_beta,neg_log_1mp,0.04522243262626612
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=KGS,0.08938400120428107
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=KZT,-0.13406386560826608
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=TJS,0.01555424649433573
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=UZS,-0.034442879662762285
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=KGS:base_logit,0.034045198105947215
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=KZT:base_logit,0.17995619502258875
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=TJS:base_logit,0.06951240889290611
calendar_assumed_replay,13:45,20,hierarchical_beta,currency=UZS:base_logit,0.006207242934698313
calendar_assumed_replay,13:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.18836312800621316
calendar_assumed_replay,13:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.16307020455774895
calendar_assumed_replay,13:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2792007652439321
calendar_assumed_replay,14:45,20,global_platt,intercept,-0.7481648238252615
calendar_assumed_replay,14:45,20,global_platt,base_logit,0.529977004635077
calendar_assumed_replay,14:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,14:45,20,hierarchical_beta,intercept,-0.22881360502017312
calendar_assumed_replay,14:45,20,hierarchical_beta,log_p,0.6593913017855407
calendar_assumed_replay,14:45,20,hierarchical_beta,neg_log_1mp,0.029764171487608924
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=KGS,0.0951041581340614
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=KZT,-0.1299327132052839
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=TJS,0.021384324316350192
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=UZS,-0.024369258265412024
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=KGS:base_logit,0.04061146021959731
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=KZT:base_logit,0.181377815706502
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=TJS:base_logit,0.07346524282294326
calendar_assumed_replay,14:45,20,hierarchical_beta,currency=UZS:base_logit,0.00854958358124108
calendar_assumed_replay,14:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.19807126193908092
calendar_assumed_replay,14:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.17030023761054697
calendar_assumed_replay,14:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2857265391218231
calendar_assumed_replay,15:10,20,global_platt,intercept,-0.7435504707816472
calendar_assumed_replay,15:10,20,global_platt,base_logit,0.534291133154909
calendar_assumed_replay,15:10,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,15:10,20,hierarchical_beta,intercept,-0.21085536967779436
calendar_assumed_replay,15:10,20,hierarchical_beta,log_p,0.6704831641389903
calendar_assumed_replay,15:10,20,hierarchical_beta,neg_log_1mp,0.02557446521683261
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=KGS,0.0960668960038203
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=KZT,-0.12908376799941512
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=TJS,0.02133362949637876
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=UZS,-0.023315552025108318
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=KGS:base_logit,0.041935057952618544
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=KZT:base_logit,0.18238498829597086
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=TJS:base_logit,0.07326062237454997
calendar_assumed_replay,15:10,20,hierarchical_beta,currency=UZS:base_logit,0.00851379303662117
calendar_assumed_replay,15:10,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.1987630957838075
calendar_assumed_replay,15:10,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.17076132032839447
calendar_assumed_replay,15:10,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28681296534974793
calendar_assumed_replay,15:25,20,global_platt,intercept,-0.7383174170378661
calendar_assumed_replay,15:25,20,global_platt,base_logit,0.5379874415985643
calendar_assumed_replay,15:25,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,15:25,20,hierarchical_beta,intercept,-0.1914347306985435
calendar_assumed_replay,15:25,20,hierarchical_beta,log_p,0.6810846568118348
calendar_assumed_replay,15:25,20,hierarchical_beta,neg_log_1mp,0.02096064735325805
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=KGS,0.09703025537971416
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=KZT,-0.12817217163841332
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=TJS,0.02159169805475833
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=UZS,-0.02269247276995007
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=KGS:base_logit,0.0432247919465709
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=KZT:base_logit,0.18299369327853365
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=TJS:base_logit,0.07323718594711574
calendar_assumed_replay,15:25,20,hierarchical_beta,currency=UZS:base_logit,0.008155532312193426
calendar_assumed_replay,15:25,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.20116069542471193
calendar_assumed_replay,15:25,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.1726362805050133
calendar_assumed_replay,15:25,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28825142811541876
calendar_assumed_replay,15:45,20,global_platt,intercept,-0.7392136705552909
calendar_assumed_replay,15:45,20,global_platt,base_logit,0.5373676616911308
calendar_assumed_replay,15:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,15:45,20,hierarchical_beta,intercept,-0.18213000875405871
calendar_assumed_replay,15:45,20,hierarchical_beta,log_p,0.6863399717874425
calendar_assumed_replay,15:45,20,hierarchical_beta,neg_log_1mp,0.018077359052463413
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=KGS,0.09737585606486009
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=KZT,-0.12809729773975914
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=TJS,0.021370599327106166
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=UZS,-0.02204698596334471
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=KGS:base_logit,0.043597574029854855
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=KZT:base_logit,0.18298824694703586
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=TJS:base_logit,0.07275508829080592
calendar_assumed_replay,15:45,20,hierarchical_beta,currency=UZS:base_logit,0.0081981047394368
calendar_assumed_replay,15:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.20205264500553394
calendar_assumed_replay,15:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.17335514796414708
calendar_assumed_replay,15:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2887473888382648
calendar_assumed_replay,16:45,20,global_platt,intercept,-0.5948019929775608
calendar_assumed_replay,16:45,20,global_platt,base_logit,0.647374633750617
calendar_assumed_replay,16:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,16:45,20,hierarchical_beta,intercept,-0.05936907550335012
calendar_assumed_replay,16:45,20,hierarchical_beta,log_p,0.7627922963834627
calendar_assumed_replay,16:45,20,hierarchical_beta,neg_log_1mp,0.03834374980261717
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=KGS,0.11627418258933171
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=KZT,-0.12489543870312017
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=TJS,0.04213596269581907
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=UZS,-0.0333554926873313
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=KGS:base_logit,0.07027167559093164
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=KZT:base_logit,0.17879005599090952
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=TJS:base_logit,0.09607642833456748
calendar_assumed_replay,16:45,20,hierarchical_beta,currency=UZS:base_logit,-0.009434591859481247
calendar_assumed_replay,16:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2168473195988352
calendar_assumed_replay,16:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18677161585293592
calendar_assumed_replay,16:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.2895242849426753
calendar_assumed_replay,17:45,20,global_platt,intercept,-0.6642842062085429
calendar_assumed_replay,17:45,20,global_platt,base_logit,0.5841521063930522
calendar_assumed_replay,17:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,17:45,20,hierarchical_beta,intercept,-0.23100273271819177
calendar_assumed_replay,17:45,20,hierarchical_beta,log_p,0.6516908150377656
calendar_assumed_replay,17:45,20,hierarchical_beta,neg_log_1mp,0.057700560237942254
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=KGS,0.10427027033470188
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=KZT,-0.12278528683815625
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=TJS,0.03668752246723779
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=UZS,-0.05073371012653379
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=KGS:base_logit,0.05387852351802198
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=KZT:base_logit,0.1833248011759539
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=TJS:base_logit,0.09090943587518145
calendar_assumed_replay,17:45,20,hierarchical_beta,currency=UZS:base_logit,-0.016081241477141517
calendar_assumed_replay,17:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.2113019444036276
calendar_assumed_replay,17:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.18272790015221888
calendar_assumed_replay,17:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.28623105782741115
calendar_assumed_replay,18:45,20,global_platt,intercept,-0.24073618953555298
calendar_assumed_replay,18:45,20,global_platt,base_logit,0.7845954379857132
calendar_assumed_replay,18:45,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,18:45,20,hierarchical_beta,intercept,-0.1344144336336729
calendar_assumed_replay,18:45,20,hierarchical_beta,log_p,0.6636438665788726
calendar_assumed_replay,18:45,20,hierarchical_beta,neg_log_1mp,0.23564233867348175
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=KGS,0.11360104998143562
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=KZT,0.008193639599255358
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=TJS,0.02369236242611647
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=UZS,-0.09484236845395588
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=KGS:base_logit,0.05546339527838677
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=KZT:base_logit,0.2605844957336926
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=TJS:base_logit,0.0878112548514244
calendar_assumed_replay,18:45,20,hierarchical_beta,currency=UZS:base_logit,-0.054637681764185125
calendar_assumed_replay,18:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.32946514873356847
calendar_assumed_replay,18:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|fresh,-0.2714380245811005
calendar_assumed_replay,18:45,20,hierarchical_beta,regime=premarket|cbr_history|limited|stale,-0.11460492627402831
calendar_assumed_replay,19:15,20,global_platt,intercept,-0.2243779944593231
calendar_assumed_replay,19:15,20,global_platt,base_logit,0.7885044655095367
calendar_assumed_replay,19:15,20,fixed_logit_shrink_80,base_logit,0.8
calendar_assumed_replay,19:15,20,hierarchical_beta,intercept,-0.045540474781317314
calendar_assumed_replay,19:15,20,hierarchical_beta,log_p,0.7031613205364057
calendar_assumed_replay,19:15,20,hierarchical_beta,neg_log_1mp,0.21341356296741343
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=KGS,0.1256552759895137
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=KZT,-0.0004214305920894068
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=TJS,0.0322004923481857
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=UZS,-0.09923092995490118
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=KGS:base_logit,0.06502036672457523
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=KZT:base_logit,0.2492877001617613
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=TJS:base_logit,0.09491742787370316
calendar_assumed_replay,19:15,20,hierarchical_beta,currency=UZS:base_logit,-0.06234581663132681
calendar_assumed_replay,19:15,20,hierarchical_beta,regime=premarket|cbr_history|limited|aging,-0.3487800979033892
