scenario,clock,h,model,bin,n,predicted,actual
no_same_day_receipt,10:45,5,fixed_logit_shrink_80,2,880,0.25820705962468116,0.16477272727272727
no_same_day_receipt,10:45,5,fixed_logit_shrink_80,3,1241,0.34661015905498155,0.2610797743755036
no_same_day_receipt,10:45,5,fixed_logit_shrink_80,4,447,0.44016295933456023,0.4451901565995526
no_same_day_receipt,10:45,5,fixed_logit_shrink_80,5,136,0.536979904265454,0.6029411764705882
no_same_day_receipt,10:45,5,fixed_logit_shrink_80,6,36,0.6571879612272693,0.7777777777777778
no_same_day_receipt,10:45,5,fixed_logit_shrink_80,7,4,0.7168368660667079,0.5
no_same_day_receipt,10:45,5,hierarchical_beta,0,14,0.057671326578001336,0.0
no_same_day_receipt,10:45,5,hierarchical_beta,1,203,0.16659502768658502,0.07389162561576355
no_same_day_receipt,10:45,5,hierarchical_beta,2,1112,0.2566724607238799,0.18705035971223022
no_same_day_receipt,10:45,5,hierarchical_beta,3,1441,0.3445736501192071,0.29562803608605137
no_same_day_receipt,10:45,5,hierarchical_beta,4,245,0.42153527465448687,0.5755102040816327
no_same_day_receipt,11:45,5,identity,0,123,0.0728832301866486,0.016260162601626018
no_same_day_receipt,11:45,5,identity,1,519,0.15619092317508765,0.09633911368015415
no_same_day_receipt,11:45,5,identity,2,1036,0.2538298241704839,0.21138996138996138
no_same_day_receipt,11:45,5,identity,3,835,0.34221389709673117,0.2934131736526946
no_same_day_receipt,11:45,5,identity,4,289,0.4446499578803289,0.46366782006920415
no_same_day_receipt,11:45,5,identity,5,131,0.5450417992130997,0.6870229007633588
no_same_day_receipt,11:45,5,identity,6,55,0.6391146466861036,0.6363636363636364
no_same_day_receipt,11:45,5,identity,7,21,0.7452219260686663,0.5238095238095238
no_same_day_receipt,11:45,5,identity,8,1,0.8226329706644564,1.0
no_same_day_receipt,11:45,5,identity,9,5,0.9921920371005621,0.6
no_same_day_receipt,11:45,5,global_platt,1,143,0.17509655411907876,0.027972027972027972
no_same_day_receipt,11:45,5,global_platt,2,1247,0.26320296090654804,0.15236567762630313
no_same_day_receipt,11:45,5,global_platt,3,1425,0.3340338276701241,0.3249122807017544
no_same_day_receipt,11:45,5,global_platt,4,178,0.4343941919248434,0.6629213483146067
no_same_day_receipt,11:45,5,global_platt,5,17,0.5279744899140724,0.7058823529411765
no_same_day_receipt,11:45,5,global_platt,8,5,0.8552363801034646,0.6
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,0,35,0.08336165434022604,0.0
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,1,310,0.16271362294256472,0.04516129032258064
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,2,829,0.2573899569566262,0.16646562123039807
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,3,1219,0.3466610933909231,0.2641509433962264
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,4,409,0.4420757514559071,0.43031784841075793
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,5,155,0.5444894971580846,0.6709677419354839
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,6,42,0.6424463006581534,0.5476190476190477
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,7,11,0.7338308632703208,0.9090909090909091
no_same_day_receipt,11:45,5,fixed_logit_shrink_80,9,5,0.9797075996974446,0.6
no_same_day_receipt,11:45,5,hierarchical_beta,0,28,0.07996551310290324,0.03571428571428571
no_same_day_receipt,11:45,5,hierarchical_beta,1,284,0.1618608542776296,0.07394366197183098
no_same_day_receipt,11:45,5,hierarchical_beta,2,1108,0.25560135997285516,0.194043321299639
no_same_day_receipt,11:45,5,hierarchical_beta,3,1236,0.343541940762884,0.28398058252427183
no_same_day_receipt,11:45,5,hierarchical_beta,4,359,0.4336459510031866,0.5626740947075209
no_same_day_receipt,12:45,5,identity,0,147,0.07090189823512082,0.02040816326530612
no_same_day_receipt,12:45,5,identity,1,523,0.15465008159317198,0.09751434034416825
no_same_day_receipt,12:45,5,identity,2,1041,0.253694663997314,0.21517771373679154
no_same_day_receipt,12:45,5,identity,3,812,0.34237814081363394,0.29310344827586204
no_same_day_receipt,12:45,5,identity,4,266,0.4444905443543901,0.48120300751879697
no_same_day_receipt,12:45,5,identity,5,122,0.5476505153249763,0.6557377049180327
no_same_day_receipt,12:45,5,identity,6,63,0.642439159085694,0.6507936507936508
no_same_day_receipt,12:45,5,identity,7,31,0.7308593721381524,0.5483870967741935
no_same_day_receipt,12:45,5,identity,8,5,0.8414653948326276,1.0
no_same_day_receipt,12:45,5,identity,9,5,0.9946806345049131,0.6
no_same_day_receipt,12:45,5,global_platt,1,190,0.17137567223308506,0.02631578947368421
no_same_day_receipt,12:45,5,global_platt,2,1268,0.26231734334735013,0.17350157728706625
no_same_day_receipt,12:45,5,global_platt,3,1332,0.33358119710678946,0.3153153153153153
no_same_day_receipt,12:45,5,global_platt,4,186,0.4381930333766833,0.6451612903225806
no_same_day_receipt,12:45,5,global_platt,5,33,0.5260528752376501,0.6363636363636364
no_same_day_receipt,12:45,5,global_platt,6,1,0.6102078351853707,1.0
no_same_day_receipt,12:45,5,global_platt,8,5,0.8861416578273215,0.6
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,0,43,0.07799879070510538,0.0
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,1,329,0.15967882535679404,0.0425531914893617
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,2,841,0.2573802799259215,0.17717003567181927
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,3,1182,0.3461217691959949,0.2622673434856176
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,4,394,0.44022925331190366,0.434010152284264
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,5,143,0.5458765397892834,0.6503496503496503
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,6,65,0.6464097220439661,0.5846153846153846
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,7,12,0.7401551648958531,0.9166666666666666
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,8,1,0.8108578161379106,1.0
no_same_day_receipt,12:45,5,fixed_logit_shrink_80,9,5,0.9850216459944698,0.6
no_same_day_receipt,12:45,5,hierarchical_beta,0,51,0.07956210043295153,0.0196078431372549
no_same_day_receipt,12:45,5,hierarchical_beta,1,311,0.16205975842984413,0.06430868167202572
no_same_day_receipt,12:45,5,hierarchical_beta,2,1107,0.2549419227932699,0.1978319783197832
no_same_day_receipt,12:45,5,hierarchical_beta,3,1158,0.3424576268989072,0.28324697754749567
no_same_day_receipt,12:45,5,hierarchical_beta,4,374,0.4387873810548411,0.56951871657754
no_same_day_receipt,12:45,5,hierarchical_beta,5,14,0.5046714956824012,0.6428571428571429
no_same_day_receipt,13:45,5,identity,0,185,0.07025851503662135,0.021621621621621623
no_same_day_receipt,13:45,5,identity,1,518,0.15478283297820855,0.10424710424710425
no_same_day_receipt,13:45,5,identity,2,995,0.25516517592941196,0.21407035175879396
no_same_day_receipt,13:45,5,identity,3,819,0.3407557885289676,0.29181929181929184
no_same_day_receipt,13:45,5,identity,4,250,0.4435832272066515,0.476
no_same_day_receipt,13:45,5,identity,5,123,0.5467230383035322,0.6666666666666666
no_same_day_receipt,13:45,5,identity,6,77,0.6410591330133488,0.6363636363636364
no_same_day_receipt,13:45,5,identity,7,36,0.7440184819237544,0.5555555555555556
no_same_day_receipt,13:45,5,identity,8,7,0.8451989322236855,1.0
no_same_day_receipt,13:45,5,identity,9,5,0.9963455532569514,0.6
no_same_day_receipt,13:45,5,global_platt,0,1,0.09532367961160486,0.0
no_same_day_receipt,13:45,5,global_platt,1,224,0.16975014770003924,0.026785714285714284
no_same_day_receipt,13:45,5,global_platt,2,1220,0.2619042631307379,0.1737704918032787
no_same_day_receipt,13:45,5,global_platt,3,1328,0.33232577587226647,0.31099397590361444
no_same_day_receipt,13:45,5,global_platt,4,196,0.43959845705288725,0.6632653061224489
no_same_day_receipt,13:45,5,global_platt,5,37,0.5282861978947686,0.5945945945945946
no_same_day_receipt,13:45,5,global_platt,6,4,0.610895385263441,1.0
no_same_day_receipt,13:45,5,global_platt,8,1,0.8934752897133311,1.0
no_same_day_receipt,13:45,5,global_platt,9,4,0.9033977115759617,0.5
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,0,55,0.07616717311892106,0.0
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,1,352,0.15728285856252408,0.04261363636363636
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,2,788,0.25627119444292346,0.17893401015228427
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,3,1211,0.34618846278949594,0.26094137076796037
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,4,361,0.4405097377060963,0.43490304709141275
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,5,153,0.5477880605420626,0.6535947712418301
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,6,64,0.6442190042467487,0.578125
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,7,22,0.7238720312955225,0.7727272727272727
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,8,4,0.8134638037937603,1.0
no_same_day_receipt,13:45,5,fixed_logit_shrink_80,9,5,0.9888790460997147,0.6
no_same_day_receipt,13:45,5,hierarchical_beta,0,61,0.0762641062250608,0.0
no_same_day_receipt,13:45,5,hierarchical_beta,1,364,0.16216759382447615,0.07967032967032966
no_same_day_receipt,13:45,5,hierarchical_beta,2,1106,0.2554067459838478,0.19710669077757687
no_same_day_receipt,13:45,5,hierarchical_beta,3,1080,0.3424562935305588,0.2851851851851852
no_same_day_receipt,13:45,5,hierarchical_beta,4,348,0.4429430943996328,0.5718390804597702
no_same_day_receipt,13:45,5,hierarchical_beta,5,56,0.5210003900677223,0.6428571428571429
no_same_day_receipt,14:45,5,identity,0,197,0.06690911150126837,0.02030456852791878
no_same_day_receipt,14:45,5,identity,1,529,0.15239418077662387,0.1001890359168242
no_same_day_receipt,14:45,5,identity,2,955,0.25703656661811236,0.218848167539267
no_same_day_receipt,14:45,5,identity,3,838,0.3410808013302769,0.28997613365155134
no_same_day_receipt,14:45,5,identity,4,228,0.44400308705158853,0.4868421052631579
no_same_day_receipt,14:45,5,identity,5,138,0.5483859504124219,0.6159420289855072
no_same_day_receipt,14:45,5,identity,6,71,0.6377650597647995,0.676056338028169
no_same_day_receipt,14:45,5,identity,7,45,0.7478767699789379,0.5555555555555556
no_same_day_receipt,14:45,5,identity,8,9,0.8460010177376325,1.0
no_same_day_receipt,14:45,5,identity,9,5,0.9972981669242349,0.6
no_same_day_receipt,14:45,5,global_platt,0,8,0.0921171274526484,0.0
no_same_day_receipt,14:45,5,global_platt,1,276,0.16641589466428333,0.018115942028985508
no_same_day_receipt,14:45,5,global_platt,2,1190,0.26115079697806914,0.1781512605042017
no_same_day_receipt,14:45,5,global_platt,3,1260,0.33212338565829974,0.3142857142857143
no_same_day_receipt,14:45,5,global_platt,4,218,0.4392914929543925,0.6330275229357798
no_same_day_receipt,14:45,5,global_platt,5,53,0.5387986360989439,0.5849056603773585
no_same_day_receipt,14:45,5,global_platt,6,5,0.6371847156638275,1.0
no_same_day_receipt,14:45,5,global_platt,9,5,0.9274217572791992,0.6
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,0,76,0.07641621062459805,0.0
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,1,361,0.1579991763677901,0.05263157894736842
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,2,733,0.255362034695588,0.17871759890859482
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,3,1226,0.3459782521915356,0.2544861337683524
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,4,351,0.4388333399326002,0.45014245014245013
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,5,167,0.5478119064174717,0.6287425149700598
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,6,61,0.6435987570688948,0.6065573770491803
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,7,30,0.7267384672796879,0.6666666666666666
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,8,5,0.8225903937224629,1.0
no_same_day_receipt,14:45,5,fixed_logit_shrink_80,9,5,0.991251853345626,0.6
no_same_day_receipt,14:45,5,hierarchical_beta,0,81,0.0717531558620046,0.0
no_same_day_receipt,14:45,5,hierarchical_beta,1,394,0.15980210849231502,0.08883248730964467
no_same_day_receipt,14:45,5,hierarchical_beta,2,1078,0.2548380379209862,0.19944341372912802
no_same_day_receipt,14:45,5,hierarchical_beta,3,1029,0.3432700227880874,0.27696793002915454
no_same_day_receipt,14:45,5,hierarchical_beta,4,343,0.44388114113695365,0.5801749271137027
no_same_day_receipt,14:45,5,hierarchical_beta,5,90,0.5253309118307689,0.6222222222222222
no_same_day_receipt,15:10,5,identity,0,210,0.06568838865541508,0.023809523809523808
no_same_day_receipt,15:10,5,identity,1,530,0.15231687803448266,0.09622641509433963
no_same_day_receipt,15:10,5,identity,2,947,0.2574241003202022,0.22175290390707497
no_same_day_receipt,15:10,5,identity,3,829,0.34111613238033717,0.28950542822677927
no_same_day_receipt,15:10,5,identity,4,222,0.44348017631042425,0.481981981981982
no_same_day_receipt,15:10,5,identity,5,132,0.5495055529168276,0.6136363636363636
no_same_day_receipt,15:10,5,identity,6,85,0.6391196247385126,0.6823529411764706
no_same_day_receipt,15:10,5,identity,7,41,0.7514219033267577,0.5365853658536586
no_same_day_receipt,15:10,5,identity,8,14,0.8299518887897585,0.7857142857142857
no_same_day_receipt,15:10,5,identity,9,5,0.9988583210988977,1.0
no_same_day_receipt,15:10,5,global_platt,0,15,0.0910999797469305,0.0
no_same_day_receipt,15:10,5,global_platt,1,293,0.16594583712465344,0.020477815699658702
no_same_day_receipt,15:10,5,global_platt,2,1184,0.26107693498562856,0.17989864864864866
no_same_day_receipt,15:10,5,global_platt,3,1233,0.33211149085033,0.31549067315490675
no_same_day_receipt,15:10,5,global_platt,4,220,0.442060507471457,0.6272727272727273
no_same_day_receipt,15:10,5,global_platt,5,59,0.5427559503605499,0.5932203389830508
no_same_day_receipt,15:10,5,global_platt,6,6,0.6210904369701672,0.6666666666666666
no_same_day_receipt,15:10,5,global_platt,9,5,0.9537256707651645,1.0
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,0,83,0.07434798601261708,0.0
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,1,370,0.1576412529947728,0.051351351351351354
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,2,722,0.25535085770066485,0.1772853185595568
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,3,1218,0.34579780799715387,0.2569786535303777
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,4,345,0.43822168295521896,0.4434782608695652
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,5,167,0.5503748753748952,0.6347305389221557
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,6,66,0.641920379995329,0.6060606060606061
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,7,36,0.7376202259317785,0.6666666666666666
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,8,3,0.8107195280676507,0.6666666666666666
no_same_day_receipt,15:10,5,fixed_logit_shrink_80,9,5,0.9955927434719598,1.0
no_same_day_receipt,15:10,5,hierarchical_beta,0,94,0.06999070566880966,0.0
no_same_day_receipt,15:10,5,hierarchical_beta,1,400,0.15907379821952822,0.1
no_same_day_receipt,15:10,5,hierarchical_beta,2,1082,0.25483081686338893,0.19593345656192238
no_same_day_receipt,15:10,5,hierarchical_beta,3,999,0.34357616953591863,0.2822822822822823
no_same_day_receipt,15:10,5,hierarchical_beta,4,341,0.4454850913059746,0.5659824046920822
no_same_day_receipt,15:10,5,hierarchical_beta,5,99,0.5277851417491966,0.6363636363636364
no_same_day_receipt,15:25,5,identity,0,222,0.0661107902377747,0.02252252252252252
no_same_day_receipt,15:25,5,identity,1,526,0.15244754071915628,0.10076045627376426
no_same_day_receipt,15:25,5,identity,2,938,0.25753168782745745,0.22281449893390193
no_same_day_receipt,15:25,5,identity,3,829,0.341246292589801,0.2870928829915561
no_same_day_receipt,15:25,5,identity,4,221,0.44416215485082366,0.4841628959276018
no_same_day_receipt,15:25,5,identity,5,118,0.5476735207222683,0.6271186440677966
no_same_day_receipt,15:25,5,identity,6,98,0.6381552193116964,0.6428571428571429
no_same_day_receipt,15:25,5,identity,7,44,0.7485903979240713,0.5681818181818182
no_same_day_receipt,15:25,5,identity,8,14,0.8182037501515963,0.7857142857142857
no_same_day_receipt,15:25,5,identity,9,5,0.9989608365574298,1.0
no_same_day_receipt,15:25,5,global_platt,0,20,0.0919592034165089,0.0
no_same_day_receipt,15:25,5,global_platt,1,287,0.1659899544210007,0.020905923344947737
no_same_day_receipt,15:25,5,global_platt,2,1179,0.26065203019224414,0.178117048346056
no_same_day_receipt,15:25,5,global_platt,3,1236,0.3323015253612301,0.31472491909385114
no_same_day_receipt,15:25,5,global_platt,4,226,0.445614782800694,0.6238938053097345
no_same_day_receipt,15:25,5,global_platt,5,59,0.5471438428549386,0.6101694915254238
no_same_day_receipt,15:25,5,global_platt,6,3,0.6105086221959408,1.0
no_same_day_receipt,15:25,5,global_platt,9,5,0.9554273761637914,1.0
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,0,89,0.07471938353517764,0.0
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,1,373,0.15758078606200665,0.05093833780160858
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,2,714,0.255055096978852,0.18067226890756302
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,3,1215,0.3458309507441654,0.25761316872427986
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,4,345,0.4385358340688161,0.43768115942028984
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,5,154,0.5503678241331194,0.6168831168831169
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,6,80,0.6359975434896468,0.6375
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,7,40,0.7409834015297371,0.675
no_same_day_receipt,15:25,5,fixed_logit_shrink_80,9,5,0.9959113281946792,1.0
no_same_day_receipt,15:25,5,hierarchical_beta,0,96,0.0687969839775898,0.0
no_same_day_receipt,15:25,5,hierarchical_beta,1,401,0.15816308517093505,0.09725685785536159
no_same_day_receipt,15:25,5,hierarchical_beta,2,1079,0.2545962173401697,0.1936978683966636
no_same_day_receipt,15:25,5,hierarchical_beta,3,994,0.3438817298274025,0.2857142857142857
no_same_day_receipt,15:25,5,hierarchical_beta,4,335,0.4458299901949551,0.5671641791044776
no_same_day_receipt,15:25,5,hierarchical_beta,5,110,0.5266720125922038,0.6181818181818182
no_same_day_receipt,15:45,5,identity,0,222,0.06513419140985771,0.02252252252252252
no_same_day_receipt,15:45,5,identity,1,523,0.15136155510105445,0.09751434034416825
no_same_day_receipt,15:45,5,identity,2,937,0.25743210137939604,0.22198505869797225
no_same_day_receipt,15:45,5,identity,3,829,0.3410237966030854,0.29071170084439085
no_same_day_receipt,15:45,5,identity,4,222,0.4438759335294213,0.47297297297297297
no_same_day_receipt,15:45,5,identity,5,118,0.5471583231908643,0.6271186440677966
no_same_day_receipt,15:45,5,identity,6,101,0.6414090972851151,0.6435643564356436
no_same_day_receipt,15:45,5,identity,7,43,0.7505972057765606,0.5813953488372093
no_same_day_receipt,15:45,5,identity,8,15,0.8194593393612493,0.7333333333333333
no_same_day_receipt,15:45,5,identity,9,5,0.9990299695946318,1.0
no_same_day_receipt,15:45,5,global_platt,0,21,0.09134174303797298,0.0
no_same_day_receipt,15:45,5,global_platt,1,293,0.16612906421228124,0.020477815699658702
no_same_day_receipt,15:45,5,global_platt,2,1170,0.26082891239780137,0.1794871794871795
no_same_day_receipt,15:45,5,global_platt,3,1231,0.33208263910951796,0.314378554021121
no_same_day_receipt,15:45,5,global_platt,4,230,0.4451247951830825,0.6130434782608696
no_same_day_receipt,15:45,5,global_platt,5,62,0.5470181030105633,0.6129032258064516
no_same_day_receipt,15:45,5,global_platt,6,3,0.6126832586366245,1.0
no_same_day_receipt,15:45,5,global_platt,9,5,0.9569258559335523,1.0
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,0,93,0.07457734629662426,0.0
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,1,376,0.15810527705769517,0.05053191489361702
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,2,702,0.2550633992236128,0.18233618233618235
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,3,1219,0.3458099924671838,0.2575881870385562
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,4,343,0.43866062357864977,0.43440233236151604
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,5,150,0.5492878271313087,0.6133333333333333
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,6,87,0.6361910698725133,0.6436781609195402
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,7,40,0.7437168839065573,0.675
no_same_day_receipt,15:45,5,fixed_logit_shrink_80,9,5,0.9961297981172359,1.0
no_same_day_receipt,15:45,5,hierarchical_beta,0,99,0.06816647359093393,0.0
no_same_day_receipt,15:45,5,hierarchical_beta,1,406,0.15827794164076034,0.0960591133004926
no_same_day_receipt,15:45,5,hierarchical_beta,2,1072,0.25471652343397666,0.19682835820895522
no_same_day_receipt,15:45,5,hierarchical_beta,3,988,0.34399174784569075,0.28441295546558704
no_same_day_receipt,15:45,5,hierarchical_beta,4,336,0.4459861506887593,0.5565476190476191
no_same_day_receipt,15:45,5,hierarchical_beta,5,114,0.5275717947572621,0.631578947368421
no_same_day_receipt,16:45,5,identity,0,215,0.06697678632515827,0.018604651162790697
no_same_day_receipt,16:45,5,identity,1,549,0.15342678513531452,0.0947176684881603
no_same_day_receipt,16:45,5,identity,2,931,0.25664069870268186,0.22448979591836735
no_same_day_receipt,16:45,5,identity,3,788,0.3416231596882183,0.30583756345177665
no_same_day_receipt,16:45,5,identity,4,245,0.44495157326890256,0.4163265306122449
no_same_day_receipt,16:45,5,identity,5,132,0.5501448324417029,0.553030303030303
no_same_day_receipt,16:45,5,identity,6,96,0.6456326448174086,0.75
no_same_day_receipt,16:45,5,identity,7,37,0.7416660027334304,0.6756756756756757
no_same_day_receipt,16:45,5,identity,8,16,0.8380699829796168,0.4375
no_same_day_receipt,16:45,5,identity,9,6,0.9836620900976398,0.8333333333333334
no_same_day_receipt,16:45,5,global_platt,0,37,0.0828424871452978,0.0
no_same_day_receipt,16:45,5,global_platt,1,358,0.16362301691123746,0.0335195530726257
no_same_day_receipt,16:45,5,global_platt,2,1184,0.2592647455037941,0.19763513513513514
no_same_day_receipt,16:45,5,global_platt,3,1082,0.33463459571609233,0.30591497227356745
no_same_day_receipt,16:45,5,global_platt,4,243,0.4437823673873269,0.5473251028806584
no_same_day_receipt,16:45,5,global_platt,5,85,0.5366889018876061,0.7647058823529411
no_same_day_receipt,16:45,5,global_platt,6,18,0.6364003765608538,0.5555555555555556
no_same_day_receipt,16:45,5,global_platt,7,3,0.714817522829121,0.0
no_same_day_receipt,16:45,5,global_platt,9,5,0.9752755753741716,1.0
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,0,81,0.07284292407001902,0.0
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,1,378,0.15810626013288995,0.042328042328042326
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,2,742,0.25448182945778614,0.1792452830188679
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,3,1158,0.34533306144403475,0.266839378238342
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,4,369,0.4405121046063026,0.4065040650406504
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,5,163,0.5500272040627447,0.5705521472392638
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,6,86,0.6425598484973423,0.7674418604651163
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,7,27,0.743706535123552,0.6296296296296297
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,8,6,0.8334473693445137,0.16666666666666666
no_same_day_receipt,16:45,5,fixed_logit_shrink_80,9,5,0.9960763551435946,1.0
no_same_day_receipt,16:45,5,hierarchical_beta,0,130,0.06682929510909304,0.015384615384615385
no_same_day_receipt,16:45,5,hierarchical_beta,1,425,0.15732207946792615,0.08705882352941176
no_same_day_receipt,16:45,5,hierarchical_beta,2,1101,0.2529089902830391,0.2025431425976385
no_same_day_receipt,16:45,5,hierarchical_beta,3,843,0.34330759369123953,0.2930011862396204
no_same_day_receipt,16:45,5,hierarchical_beta,4,344,0.44568305232703526,0.48255813953488375
no_same_day_receipt,16:45,5,hierarchical_beta,5,164,0.535448543815597,0.6829268292682927
no_same_day_receipt,16:45,5,hierarchical_beta,6,8,0.6060705032360552,0.375
no_same_day_receipt,17:45,5,identity,0,157,0.06905614184760174,0.012738853503184714
no_same_day_receipt,17:45,5,identity,1,524,0.15182337214387268,0.08396946564885496
no_same_day_receipt,17:45,5,identity,2,1006,0.2544317521393469,0.21669980119284293
no_same_day_receipt,17:45,5,identity,3,796,0.3427912584989876,0.3015075376884422
no_same_day_receipt,17:45,5,identity,4,268,0.4453003109694683,0.39552238805970147
no_same_day_receipt,17:45,5,identity,5,135,0.5447653659645895,0.6222222222222222
no_same_day_receipt,17:45,5,identity,6,80,0.6458897021382061,0.8625
no_same_day_receipt,17:45,5,identity,7,32,0.7366733984426456,0.46875
no_same_day_receipt,17:45,5,identity,8,7,0.8305538780355314,0.5714285714285714
no_same_day_receipt,17:45,5,identity,9,10,0.9973558712528975,0.8
no_same_day_receipt,17:45,5,global_platt,0,15,0.06291431410714324,0.0
no_same_day_receipt,17:45,5,global_platt,1,307,0.16842694432511063,0.019543973941368076
no_same_day_receipt,17:45,5,global_platt,2,1164,0.26080625765354,0.18213058419243985
no_same_day_receipt,17:45,5,global_platt,3,1186,0.3354492870261978,0.30101180438448566
no_same_day_receipt,17:45,5,global_platt,4,255,0.43971259117267714,0.596078431372549
no_same_day_receipt,17:45,5,global_platt,5,69,0.5354082355331409,0.7246376811594203
no_same_day_receipt,17:45,5,global_platt,6,9,0.6309380257820133,0.5555555555555556
no_same_day_receipt,17:45,5,global_platt,9,10,0.9532596268950624,0.8
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,0,48,0.06928919784928238,0.0
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,1,364,0.15954728280497396,0.03021978021978022
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,2,782,0.2584497707468967,0.17902813299232737
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,3,1150,0.3454605288648435,0.2678260869565217
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,4,407,0.44010297072696536,0.371007371007371
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,5,157,0.5434911138533928,0.643312101910828
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,6,79,0.6432538795307369,0.810126582278481
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,7,17,0.7381744378538244,0.35294117647058826
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,8,1,0.8099977494388773,1.0
no_same_day_receipt,17:45,5,fixed_logit_shrink_80,9,10,0.9914646711417818,0.8
no_same_day_receipt,17:45,5,hierarchical_beta,0,82,0.06796008756195923,0.012195121951219513
no_same_day_receipt,17:45,5,hierarchical_beta,1,413,0.16094151201106904,0.07506053268765134
no_same_day_receipt,17:45,5,hierarchical_beta,2,1104,0.2564710379941875,0.1956521739130435
no_same_day_receipt,17:45,5,hierarchical_beta,3,893,0.34301379755455297,0.2933930571108623
no_same_day_receipt,17:45,5,hierarchical_beta,4,388,0.44463849300982183,0.4690721649484536
no_same_day_receipt,17:45,5,hierarchical_beta,5,135,0.531555061951897,0.725925925925926
no_same_day_receipt,18:45,5,identity,0,157,0.06905614184760174,0.012738853503184714
