currency,date,cbr,source,mean_basis,last_basis,previous_basis,previous_age_hours,count,age_minutes,intraday_return,range_bps,quality,hard_quality,tom_count,tod_count
UZS,2024-02-16,0.0073541,TOM,-34.188998847965635,-34.18899884796453,-115.01689283081618,28.099722222222223,2,167.46666666666667,0.0,96.40919266411017,0.020641282465481837,False,2,0
UZS,2024-02-17,0.00740571,TOD,,,813.0673290684063,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-02-20,0.007398779999999999,TOM,26.954576222877467,26.954576222877467,683.6013463569096,22.599166666666665,2,258.96666666666664,0.0,0.0,0.009629131873721232,False,2,0
UZS,2024-02-21,0.00739968,TOM,-153.06312733048918,-135.62407877519308,25.738233439763295,28.316111111111113,4,24.95,-13.68925607341621,426.7075835323011,0.13537912057531776,False,4,0
UZS,2024-02-22,0.0074096100000000005,TOM,-101.4503162875258,-700.6145678964056,-149.0345818961263,22.365555555555556,6,40.93333333333333,-1341.4640991865836,1950.6058257138448,0.17774497651253587,True,6,0
UZS,2024-02-23,0.007423099999999999,TOD,,,789.6129750481426,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-02-27,0.0074165,TOM,-56.036696040200695,-181.64382545752,-555.8526092961657,20.956944444444446,4,84.95,-167.47617255642962,167.47617255642993,0.08211158731386364,False,4,0
UZS,2024-02-28,0.007374670000000001,TOM,-92.6853294398215,-377.80330572850613,-239.3540782062076,21.33361111111111,7,18.933333333333334,-466.00023955801026,467.0564474206991,0.24909486800588462,True,7,0
UZS,2024-02-29,0.00734953,TOD,,,889.2169158976723,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-01,0.0072761499999999995,TOM,-8.408545338277964,88.39141076633149,-104.86128524869864,45.19027777777778,2,31.433333333333334,193.59991220922993,193.59991220922993,0.06412948129229525,False,2,0
UZS,2024-03-02,0.0073085599999999995,TOD,,,945.1179325922711,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-05,0.00729983,TOM,-132.8404360148319,-133.53454304724636,-81.60795425430318,23.766111111111112,2,41.95,-1.7352374716017789,1.7352374716015224,0.05874848091128618,False,2,0
UZS,2024-03-06,0.007278270000000001,TOD,,,986.6486058595029,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-07,0.00721207,TOM,93.74850869147193,93.74850869147413,-12.584054322214167,48.69916666666666,2,200.01666666666668,0.0,0.0,0.0157374476613815,False,2,0
UZS,2024-03-08,0.0072536400000000004,TOD,,,1020.5464535402771,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-12,0.007248210000000001,TOM,32.25221088139404,34.48692461738951,-94.20340435416459,25.440833333333334,2,162.95,4.469427471990294,4.469427471990294,0.021433003690172966,False,2,0
UZS,2024-03-13,0.0072629800000000005,TOM,94.2401935038526,94.24019350385039,14.13021355438366,26.715833333333332,1,68.95,0.0,0.0,0.02345580741756884,False,1,0
UZS,2024-03-14,0.00730372,TOM,23.972552792662842,20.898992200508307,265.1921314322552,23.040555555555557,4,185.96666666666667,-4.098080789543777,4.098080789543379,0.03538448996443133,False,4,0
UZS,2024-03-15,0.00730398,TOM,41.01664585845983,41.01664585845762,130.60595146835504,20.83361111111111,1,117.45,0.0,0.0,0.015657522127457062,False,1,0
UZS,2024-03-16,0.00731041,TOD,,,942.5869745153666,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-19,0.00731765,TOM,47.51153267970459,47.51153267970459,19.59091799415755,29.74111111111111,1,210.96666666666667,0.0,0.0,0.007182488373031046,False,1,0
UZS,2024-03-20,0.00734278,TOD,,,898.4053967763189,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-21,0.0073783699999999995,TOD,,,850.0531018272056,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-22,0.00731976,TOD,,,929.8051664120281,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-23,0.007372450000000001,TOD,,,858.0797746736516,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-03-26,0.00737782,TOM,14.346001907704927,30.017981887646766,2.2768361833401567,25.399166666666666,3,0.43333333333333335,19.952323962399298,27.063615977430672,0.12454942513868436,False,3,0
UZS,2024-03-27,0.00734889,TOM,44.27037411639241,33.77114923295906,69.30718798272225,24.00722222222222,2,107.93333333333334,-20.998449766861235,20.998449766860546,0.033899632877303354,False,2,0
UZS,2024-03-28,0.0073544,TOM,-17.09918077669105,61.81226642716228,26.276227677402733,25.79888888888889,5,13.933333333333334,133.31716976679104,205.81984970544553,0.1854950598130317,False,5,0
UZS,2024-03-29,0.007322360000000001,TOM,22.696800697313645,29.850137494459883,-27.501605410289216,22.732222222222223,5,228.95,19.76285228211737,19.76285228211737,0.03091441853732392,False,5,0
UZS,2024-03-30,0.00731897,TOD,,,930.8844950160354,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-04-02,0.00730844,TOM,42.412446761090635,124.50155515549721,13.755442472902116,25.1825,2,12.933333333333334,136.05652055778677,164.1782167888061,0.07481892428291065,False,2,0
UZS,2024-04-03,0.00731715,TOM,8.025781089172774,-40.6035622015786,112.59092313355559,24.215555555555557,5,100.43333333333334,-71.78290949813456,71.78290949813506,0.09021492839309779,False,5,0
UZS,2024-04-04,0.00731302,TOM,-41.59639239936559,-17.13482181329133,-34.9576946420001,20.89027777777778,5,88.96666666666667,-25.991806698478058,109.20813231704277,0.099260774431537,False,5,0
UZS,2024-04-05,0.00728653,TOM,14.348229151242302,39.67946649894451,19.154007732962206,25.482777777777777,4,248.98333333333332,0.0,101.32494939082507,0.020928977849493366,False,4,0
UZS,2024-04-06,0.00728825,TOD,,,972.945948585755,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-04-09,0.00729842,TOM,-157.7797758285168,245.0805846035889,29.524416012004497,20.91611111111111,2,132.95,805.7207208642095,805.7207208642095,0.027520521494144246,False,2,0
UZS,2024-04-10,0.00731675,TOD,,,933.9181688182484,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-04-11,0.00735411,TOM,127.36690499527,-142.23389582595544,169.06604219095547,50.215833333333336,3,250.96666666666667,-338.33735622676136,608.6520934467443,0.015439433421326816,False,3,0
UZS,2024-04-12,0.0073935400000000005,TOM,209.23461607130167,222.6454421710037,142.29705678936,21.1325,2,1.95,80.01503538078033,80.01503538078033,0.08199010991472394,False,2,0
UZS,2024-04-13,0.0073716300000000005,TOD,,,859.1920855141323,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-04-16,0.007388420000000001,TOM,80.65195804052654,80.65195804053094,15.99873757861104,21.399166666666666,1,263.96666666666664,0.0,0.0,0.004618080887193484,False,1,0
UZS,2024-04-17,0.0074340100000000004,TOM,37.914794635809976,33.89455923545698,19.13688424448085,28.399444444444445,2,64.95,-8.04047080069211,8.04047080069221,0.048501689345079736,False,2,0
UZS,2024-04-18,0.00744361,TOD,,,762.021109716709,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-04-19,0.007411780000000001,TOM,-4.426367185441987,-4.426367185444208,62.16655371432504,29.566388888888888,1,221.96666666666667,0.0,0.0,0.0065533687237950295,False,1,0
UZS,2024-04-20,0.00735929,TOD,,,875.9459649547293,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-04-23,0.00734846,TOM,40.11831712442244,40.11831712442244,26.555314909641925,26.166944444444443,1,164.96666666666667,0.0,0.0,0.010537909949221694,False,1,0
UZS,2024-04-24,0.007339449999999999,TOM,-52.15836310716014,-93.70074270861782,52.38691235702425,26.749444444444446,8,17.95,-88.99901286243887,88.99901286243895,0.28702222649106013,True,8,0
UZS,2024-04-25,0.007281050000000001,TOM,42.29531222512351,47.54475688673347,-13.812489096483949,21.715833333333332,3,193.95,22.922057967462447,30.09578195010328,0.02483027655267276,False,3,0
UZS,2024-04-26,0.00726017,TOM,281.9050441365017,281.90504413649955,257.77230240921705,23.64027777777778,5,67.93333333333334,0.0,0.0,0.11827687212355369,False,5,0
UZS,2024-04-27,0.00727942,TOM,290.12132136149177,324.81704023205765,287.8459587676722,22.89,2,138.48333333333332,69.3914377411448,69.3914377411448,0.026280332649087967,False,2,0
UZS,2024-04-28,0.00726088,TOD,,,1010.5702357935415,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-05-03,0.0072872200000000005,TOM,-17.045011377192356,-22.282953151457267,301.1333679297784,24.7575,4,248.98333333333332,-20.951767097026824,20.95176709702604,0.020928977849493366,False,4,0
UZS,2024-05-04,0.007236889999999999,TOD,,,1043.6650109157206,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-05-07,0.00720413,TOM,6.129465938173633,20.619664758719786,39.30285187001012,25.274166666666666,5,200.01666666666668,11.088012224015117,26.354131350143035,0.03934361915345375,False,5,0
UZS,2024-05-08,0.007204479999999999,TOM,252.3025021195658,267.7694546587683,-134.46973432758503,22.20722222222222,7,40.95,335.9870844133054,416.7412244687602,0.20734033999527843,True,7,0
UZS,2024-05-09,0.00723935,TOD,,,1040.266338299514,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-05-14,0.007204940000000001,TOM,8.1129932497139,-20.4096022342034,7.367228930275514,21.690555555555555,5,146.95,-22.574548979416498,48.90494113169365,0.06122502601430765,False,5,0
UZS,2024-05-15,0.00719371,TOM,17.7636345070013,17.763634506999082,-4.81091447241748,26.449166666666667,1,240.01666666666668,0.0,0.0,0.005638186998948051,False,1,0
UZS,2024-05-16,0.007179420000000001,TOM,-13.863861003552483,-19.05868544999511,283.67716577403746,21.3575,5,68.95,-28.21957383358575,73.3269111859497,0.1172790370878442,False,5,0
UZS,2024-05-17,0.007143630000000001,TOM,71.88405354463781,74.08484706853727,31.26568363126916,22.773888888888887,3,117.95,6.602380571695166,6.602380571695166,0.04677725453802284,False,3,0
UZS,2024-05-18,0.00715309,TOD,,,1160.136260112124,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-05-21,0.00714097,TOM,-3.6371978009276265,3.5423085721146212,45.45059090443377,26.599444444444444,2,200.01666666666668,14.359012746083069,14.359012746083069,0.0157374476613815,False,2,0
UZS,2024-05-22,0.007125660000000001,TOD,,,1198.557037480535,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-05-23,0.007096519999999999,TOM,42.60745957440903,39.35025209795979,414.02392306242865,23.815833333333334,7,1.9666666666666666,0.0,7.366224441682826,0.2869255311657738,True,7,0
UZS,2024-05-24,0.00709238,TOM,284.6781790883416,329.88653452148816,45.18579976900427,24.032777777777778,4,57.916666666666664,5.1170963301230135,261.55416660630044,0.10285877396943183,False,4,0
UZS,2024-05-25,0.00705604,TOD,,,1296.7406956901327,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-05-28,0.00698051,TOM,49.48843501360842,58.904947123027,-43.08380572666619,23.715555555555557,7,111.95,7.835874457077,28.147454138696414,0.11474300988184444,False,7,0
UZS,2024-05-29,0.00697457,TOM,162.6606393718914,216.19711458185992,64.92540976172154,20.907222222222224,3,96.95,90.91292047174352,90.91292047174352,0.05572322749193297,False,3,0
UZS,2024-05-30,0.00705599,TOM,171.10767839361563,311.8527706131786,100.1348704980792,25.615833333333335,4,3.933333333333333,186.84357264708746,189.29322358408004,0.16129226534157337,False,4,0
UZS,2024-05-31,0.00710291,TOM,134.02840605866362,134.02840605866143,-140.23144809273276,22.749166666666667,1,314.48333333333335,0.0,0.0,0.0030313467847685486,False,1,0
UZS,2024-06-01,0.007146810000000001,TOD,,,1168.9195388815283,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-06-04,0.007093380000000001,TOM,-85.11297731134954,-82.28728193418145,34.297095147955915,28.182777777777776,7,82.95,-37.242669893381766,76.40814045187851,0.14611026811290131,False,7,0
UZS,2024-06-05,0.00703589,TOM,-6.005962171183486,-12.998983529430452,299.77275996370093,20.924166666666668,3,241.96666666666667,-13.865929372149944,13.865929372150632,0.01664192058348666,False,3,0
UZS,2024-06-06,0.00700698,TOM,13.101584986618027,10.726400809351368,28.17499421515432,28.032777777777778,3,257.96666666666664,-7.1255525317884745,7.1255525317890065,0.014564564872299166,False,3,0
UZS,2024-06-07,0.00700222,TOM,56.91459038890717,54.16439269783451,268.115748102756,22.865833333333335,4,78.95,3.906874372651518,14.554234833382358,0.08632153842062104,False,4,0
UZS,2024-06-08,0.00701112,TOD,,,1360.60597152688,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-06-11,0.007036870000000001,TOM,-793.2283133190191,-793.2283133190166,75.92390886935256,29.808055555555555,1,144.46666666666667,0.0,0.0,0.012501048986975571,False,1,0
UZS,2024-06-12,0.00704566,TOD,,,1311.4623276560444,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-06-14,0.00698898,TOM,126.86422822664993,198.01280637433715,-572.2709574830253,20.740833333333335,7,146.98333333333332,-363.3006925588373,1125.6333740822342,0.08569122999429292,False,7,0
UZS,2024-06-15,0.00706042,TOD,,,1290.5351737100393,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-06-18,0.00705916,TOM,-374.03452074415816,-374.0345207441616,-344.29936181458197,24.958055555555557,1,154.46666666666667,0.0,0.0,0.011501520297474435,False,1,0
UZS,2024-06-19,0.0068994699999999996,TOM,-369.85695994027805,-5.030636974573288,-145.21984876788193,26.574444444444445,2,78.96666666666667,729.6526459313969,729.6526459313969,0.04315477507530033,False,2,0
UZS,2024-06-20,0.00654376,TOM,799.97096534818,799.9709653481821,524.2960955010931,25.316111111111113,1,141.46666666666667,0.0,0.0,0.012817514548762649,False,1,0
UZS,2024-06-21,0.0067556299999999994,TOM,648.1389946493092,636.3534785416113,-379.9729768965098,20.857777777777777,3,87.46666666666667,-35.35654832307644,35.35654832307576,0.06030559276356595,False,3,0
UZS,2024-06-22,0.0069589299999999995,TOD,,,1435.3233029606474,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-06-25,0.006920529999999999,TOM,1207.5955637918194,479.2190721341231,439.195556677292,21.45777777777778,5,37.46666666666667,-1808.800261099453,1810.8094735783436,0.1524622674455757,False,5,0
UZS,2024-06-26,0.0069267899999999995,TOM,1156.3512364930693,430.15409533104935,386.8452359526487,22.149444444444445,4,132.98333333333332,-1009.9837923169487,1010.2962971998636,0.05502575593298106,False,4,0
UZS,2024-06-27,0.0069762900000000004,TOM,780.1677987507557,1230.4719183416578,1362.6781941000877,21.54138888888889,2,277.98333333333335,900.6082391818092,900.6082391818092,0.00821795053563821,False,2,0
UZS,2024-06-28,0.006753749999999999,TOM,1089.3177399945846,1503.5192932209684,1554.665425015692,28.633055555555554,5,151.46666666666667,807.5957071171484,807.9141936690809,0.058963413350095834,False,5,0
UZS,2024-06-29,0.006829699999999999,TOD,,,1622.7730843895827,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-02,0.0069517,TOD,,,1445.7182320918632,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-03,0.00699182,TOD,,,1388.171628769099,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-04,0.00699581,TOM,629.6974582203244,629.6974582203244,932.1048772955353,69.13277777777778,1,254.5,0.0,0.0,0.004997151825851582,False,1,0
UZS,2024-07-05,0.00700255,TOM,971.9730397889205,949.1349236642095,350.7186857975427,21.258055555555554,2,20.016666666666666,130.39613507803548,176.0723673274402,0.07053034717903081,False,2,0
UZS,2024-07-06,0.006994799999999999,TOD,,,1383.9104133430835,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-09,0.00699546,TOM,774.4188168827568,535.1227139907171,1023.9921756712771,25.24111111111111,3,32.96666666666667,-293.7460867990436,476.78732945496694,0.09497289309857668,False,3,0
UZS,2024-07-10,0.00697427,TOM,544.822761328809,726.4202392132947,592.5233747809003,23.58277777777778,2,185.48333333333332,133.22121158257195,363.19495576897015,0.01776364911685503,False,2,0
UZS,2024-07-11,0.00695605,TOM,885.0356750909405,885.0356750909385,400.0942189231947,21.70777777777778,1,236.98333333333332,0.0,0.0,0.0057825244160773686,False,1,0
UZS,2024-07-12,0.006965000000000001,TOD,,,1426.6044995990649,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-13,0.00693343,TOD,,,1472.034169420136,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-16,0.0069494100000000005,TOM,560.7756236490525,560.7756236490504,465.0843839147534,24.483055555555556,1,200.01666666666668,0.0,0.0,0.00786872383069075,False,1,0
UZS,2024-07-17,0.0070022999999999995,TOM,752.757836138043,752.757836138043,484.9565973562381,27.33361111111111,1,100.98333333333333,0.0,0.0,0.017960477885720947,False,1,0
UZS,2024-07-18,0.00699881,TOM,607.7009086343518,980.4184548896608,757.7431552624275,25.683055555555555,3,257.96666666666664,559.0763193829608,559.0763193829608,0.014564564872299166,False,3,0
UZS,2024-07-19,0.006980920000000001,TOM,528.7921949444744,528.7921949444701,1006.0126684630387,28.299444444444443,1,92.98333333333333,0.0,0.0,0.01919865716995574,False,1,0
UZS,2024-07-20,0.006985160000000001,TOD,,,1397.701585174632,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-23,0.006961159999999999,TOM,557.1380561513619,557.1380561513577,878.021201666364,24.34111111111111,2,51.46666666666667,0.0,287.9341865464808,0.05426935702532745,False,2,0
UZS,2024-07-24,0.00693232,TOM,759.3107171026378,866.766566799469,598.653992292902,24.857777777777777,4,147.48333333333332,349.6259604815431,349.96842037096155,0.048762814867477924,False,4,0
UZS,2024-07-25,0.006877639999999999,TOD,,,1552.8248734817162,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-26,0.00676513,TOD,,,1717.7657919775788,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-27,0.0067726,TOD,,,1706.7299672741185,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-07-30,0.00686957,TOM,878.0150724215807,878.0150724215828,529.6848740191161,25.34138888888889,1,46.983333333333334,0.0,0.0,0.02816763632540286,False,1,0
UZS,2024-07-31,0.006865550000000001,TOM,536.2287556200966,536.2287556200923,883.8686799834916,24.783055555555556,2,121.98333333333333,0.0,0.0,0.030154098515077075,False,2,0
UZS,2024-08-01,0.00686618,TOM,540.1410374325961,543.9355803723089,535.3111727657238,26.033055555555556,2,182.96666666666667,7.589085879436355,7.589085879436355,0.018140126296288174,False,2,0
UZS,2024-08-02,0.00683853,TOD,,,1609.8526093487174,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-03,0.00681537,TOD,,,1643.7770151400227,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-06,0.00675155,TOM,1265.9589377711902,1443.5162554232584,1183.7613913906525,24.09111111111111,3,12.966666666666667,299.3066624618849,1037.4097505495306,0.11219721620197941,False,3,0
UZS,2024-08-07,0.00676186,TOD,,,1722.6005705405803,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-08,0.00681313,TOM,649.0465876758515,649.0465876758557,1352.7210091770341,48.21611111111111,1,40.016666666666666,0.0,0.0,0.029851324968619933,False,1,0
UZS,2024-08-09,0.00684826,TOD,,,1595.634517832542,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-10,0.0069548000000000006,TOD,,,1441.2598852017773,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-13,0.00711441,TOM,257.5204345213002,257.5204345213002,620.7076274714195,27.108055555555556,2,215.48333333333332,0.0,0.0,0.013834343842412368,False,2,0
UZS,2024-08-14,0.00733588,TOD,,,907.8068005941354,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-15,0.0071319999999999995,TOM,260.186279723266,260.1862797232639,635.565472913914,46.55777777777778,1,262.96666666666664,0.0,0.0,0.0046567256909638205,False,1,0
UZS,2024-08-16,0.00703459,TOD,,,1327.1864835209924,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-17,0.0070281300000000005,TOD,,,1336.3738959908405,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-20,0.0070740099999999995,TOM,382.7280881508755,382.7280881508777,369.11338216766694,22.149722222222223,1,313.98333333333335,0.0,0.0,0.003044003746730935,False,1,0
UZS,2024-08-21,0.00717466,TOD,,,1130.0268342836043,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-22,0.007262149999999999,TOD,,,1008.8212894603912,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-23,0.0072193,TOD,,,1068.00061895765,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-24,0.0072257599999999995,TOD,,,1059.0563841387395,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-27,0.00723313,TOD,,,1048.8619630755998,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-28,0.00722046,TOM,577.869850518697,577.8698505186991,40.82806080008984,51.33361111111111,1,42.96666666666667,0.0,0.0,0.029126426612177757,False,1,0
UZS,2024-08-29,0.007227589999999999,TOM,502.4260002284977,502.4260002284977,72.25214939159022,21.87472222222222,1,118.96666666666667,0.0,0.0,0.015460873771111019,False,1,0
UZS,2024-08-30,0.00721597,TOD,,,1072.6143186793302,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-08-31,0.007222709999999999,TOD,,,1063.278284513386,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-03,0.00712881,TOD,,,1194.137371156535,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-04,0.00701875,TOM,429.3158625460014,433.90376393943797,689.8099845713233,53.000277777777775,3,55.96666666666667,6.82360995429087,68.2596507039989,0.0784079126101405,False,3,0
UZS,2024-09-05,0.007035479999999999,TOD,,,1325.9213867571723,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-06,0.00709111,TOD,,,1247.161703685022,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-07,0.00706821,TOD,,,1279.5079180038751,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-10,0.0071169,TOD,,,1210.8581983738386,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-11,0.00718453,TOD,,,1116.2795385734337,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-12,0.00719377,TOM,532.8542566853015,549.3287361695619,187.60142223230878,192.93277777777777,2,230.01666666666668,32.94895896852485,575.7461543887348,0.01225633656222916,False,2,0
UZS,2024-09-13,0.007165479999999999,TOD,,,1142.8300583162963,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-14,0.00713673,TOD,,,1183.0336893979388,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-17,0.007148560000000001,TOM,305.0676838014969,305.06768380149265,277.893754036493,22.174722222222222,2,170.01666666666668,0.0,0.0,0.020207282791006902,False,2,0
UZS,2024-09-18,0.00718248,TOM,432.58293220604685,432.5829322060511,163.66597752289107,21.34138888888889,1,242.98333333333332,0.0,0.0,0.005500507372466602,False,1,0
UZS,2024-09-19,0.00719975,TOD,,,1095.1175399471836,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-20,0.00727603,TOD,,,989.7267339971495,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-21,0.00727591,TOD,,,989.8916604605653,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-09-24,0.007299389999999999,TOM,343.8550247671246,337.2366711087708,-248.47945852030617,24.09138888888889,2,192.48333333333332,-13.236707316702997,13.236707316702246,0.0167570799310433,False,2,0
UZS,2024-09-25,0.007284860000000001,TOM,-158.40267545013714,-158.57700384999762,-158.57700384999762,22.01638888888889,2,141.48333333333332,-0.3486567997140949,0.3486567997137768,0.025631468924057307,False,2,0
UZS,2024-09-26,0.00724337,TOM,-221.61232432272797,-101.4604620635042,-101.4604620635042,26.358055555555556,2,100.98333333333333,240.303724518452,240.303724518452,0.035920955771441894,False,2,0
UZS,2024-09-27,0.00724329,TOM,-514.5687112442598,-514.5687112442574,-101.35001562519493,25.683055555555555,1,280.5,-172.9149711006111,588.405000229334,0.004023698275039534,False,1,0
UZS,2024-09-28,0.007279300000000001,TOD,,,985.233534523121,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-01,0.00733142,TOD,,,913.8883563507676,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-02,0.00734212,TOD,,,899.3042793025126,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-03,0.007418009999999999,TOD,,,796.4723005292844,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-04,0.007448399999999999,TOM,-148.3071582921186,-148.30715829211408,67.03756314127527,44.574444444444445,1,221.48333333333332,0.0,0.0,0.006579817465781455,False,1,0
UZS,2024-10-05,0.00744603,TOD,,,758.7705274040294,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-08,0.00751975,TOD,,,660.2516446339464,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-09,0.00751143,TOD,,,671.321967588891,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-10,0.00758177,TOM,-750.2668986471864,-750.26689864719,-1462.8163198291018,46.33361111111111,1,70.01666666666667,0.0,0.0,0.023248235261280184,False,1,0
UZS,2024-10-11,0.007609910000000001,TOD,,,541.0671193203596,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-12,0.00752399,TOD,,,654.6147483405113,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-15,0.007519639999999999,TOD,,,660.3979271626971,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-16,0.00757726,TOD,,,584.064004587209,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-17,0.007602330000000001,TOD,,,551.0327793774416,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-18,0.007603390000000001,TOD,,,549.638567197133,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-19,0.007530790000000001,TOD,,,645.581072043094,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-22,0.00749836,TOM,-1319.2035675867464,-409.15852780846916,-1273.1169653355562,24.54138888888889,2,71.98333333333333,1820.0900795565485,1820.0900795565485,0.045740655435495,False,2,0
UZS,2024-10-23,0.00754323,TOM,-755.8481283625674,-466.04169056415026,-468.8199506966238,25.19972222222222,3,140.01666666666668,-0.34722825052429096,870.113769896297,0.038919997058774504,False,3,0
UZS,2024-10-24,0.0075393199999999995,TOD,,,634.2606491517611,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-25,0.00754139,TOD,,,631.5154202958247,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-26,0.00754251,TOD,,,630.0303932112397,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-29,0.00759112,TOD,,,565.7891408807875,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-10-30,0.00760662,TOM,-141.49234124311866,-141.4923412431209,-1269.4870850975462,51.52472222222222,1,302.48333333333335,0.0,0.0,0.00335015630912832,False,1,0
UZS,2024-10-31,0.00759118,TOD,,,565.7101014730554,720.0,0,720.0,0.0,0.0,0.0,False,0,0
UZS,2024-11-01,0.00759512,TOD,,,560.5212140042134,720.0,0,720.0,0.0,0.0,0.0,False,0,0
