horizon,case_lift,pooled_lift,base_rate,hit_rate,n_signals,frequency,future_benefit_bps,symmetric_benefit_bps,candidate,currency
1,1.4333183655141446,1.4333183655141446,0.5745614035087719,0.8235294117647058,51,1.0884146341463414,63.512563636347274,19.933385786051524,mean_basis_any_w075,AMD
3,1.6941176470588235,1.6941176470588235,0.4166666666666667,0.7058823529411765,51,1.0884146341463414,81.01790296597231,36.7042660262198,mean_basis_any_w075,AMD
5,1.6355810616929698,1.6355810616929698,0.35964912280701755,0.5882352941176471,51,1.0884146341463414,93.19910302555705,43.97584299477844,mean_basis_any_w075,AMD
10,1.7493606138107418,1.7493606138107418,0.3026315789473684,0.5294117647058824,51,1.0884146341463414,124.105208722195,62.99469949942596,mean_basis_any_w075,AMD
20,2.2352941176470584,2.235294117647059,0.2280701754385965,0.5098039215686274,51,1.0884146341463414,183.6537711081387,95.86881054607187,mean_basis_any_w075,AMD
1,1.1983481416593667,1.1983481416593667,0.5745614035087719,0.6885245901639344,61,1.301829268292683,36.447645987586114,16.15874871787757,mean_basis_any_w100,AMD
3,1.3377049180327867,1.3377049180327867,0.4166666666666667,0.5573770491803278,61,1.301829268292683,54.696346715421704,29.777889901719163,mean_basis_any_w100,AMD
5,1.3218712514994002,1.3218712514994002,0.35964912280701755,0.47540983606557374,61,1.301829268292683,66.54056500092422,34.4666811140765,mean_basis_any_w100,AMD
10,1.4084105488239487,1.4084105488239487,0.3026315789473684,0.4262295081967213,61,1.301829268292683,111.49757492439944,57.66769834493815,mean_basis_any_w100,AMD
20,1.725094577553594,1.725094577553594,0.22807017543859648,0.39344262295081966,61,1.301829268292683,177.60848734868637,90.36491784098165,mean_basis_any_w100,AMD
1,1.4597389805466634,1.4597389805466634,0.5745614035087719,0.8387096774193549,62,1.3231707317073171,58.81224111160166,13.894077018452291,mean_basis_hard_w010,AMD
3,1.664516129032258,1.664516129032258,0.4166666666666667,0.6935483870967742,62,1.3231707317073171,82.16220922702368,28.06436108947246,mean_basis_hard_w010,AMD
5,1.6593233674272228,1.6593233674272228,0.35964912280701755,0.5967741935483871,62,1.3231707317073171,93.95338144021916,33.14956570025792,mean_basis_hard_w010,AMD
10,1.6521739130434783,1.6521739130434783,0.3026315789473684,0.5,62,1.3231707317073171,117.30602816785702,40.18660164566196,mean_basis_hard_w010,AMD
20,1.6265508684863526,1.6265508684863526,0.22807017543859648,0.3709677419354839,62,1.3231707317073171,150.4050275577783,51.78602541143879,mean_basis_hard_w010,AMD
1,1.4878108840187145,1.4878108840187145,0.5745614035087719,0.8548387096774194,62,1.3231707317073171,64.74116270394694,17.26426826739674,mean_basis_hard_w025,AMD
3,1.7032258064516128,1.7032258064516128,0.4166666666666667,0.7096774193548387,62,1.3231707317073171,89.24600920613959,34.407486415447295,mean_basis_hard_w025,AMD
5,1.7041699449252556,1.7041699449252556,0.35964912280701755,0.6129032258064516,62,1.3231707317073171,102.63754561550863,41.42758369791827,mean_basis_hard_w025,AMD
10,1.7054698457223,1.7054698457223,0.3026315789473684,0.5161290322580645,62,1.3231707317073171,126.61578128402441,52.69434809733874,mean_basis_hard_w025,AMD
20,1.6972704714640199,1.6972704714640199,0.22807017543859648,0.3870967741935484,62,1.3231707317073171,163.81622013411976,69.1638198139559,mean_basis_hard_w025,AMD
1,1.5083969465648854,1.5083969465648854,0.5745614035087719,0.8666666666666667,60,1.2804878048780488,65.49995151239757,17.768024398728983,mean_basis_hard_w050,AMD
3,1.72,1.72,0.4166666666666667,0.7166666666666667,60,1.2804878048780488,84.09064799333669,32.725767217643096,mean_basis_hard_w050,AMD
5,1.7146341463414632,1.7146341463414634,0.3596491228070176,0.6166666666666667,60,1.2804878048780488,94.10149489323453,38.91342575070553,mean_basis_hard_w050,AMD
10,1.8173913043478263,1.8173913043478263,0.3026315789473684,0.55,60,1.2804878048780488,118.01914288768558,51.621746693963544,mean_basis_hard_w050,AMD
20,2.0461538461538464,2.0461538461538464,0.22807017543859648,0.4666666666666667,60,1.2804878048780488,165.27430599624532,77.87710232070533,mean_basis_hard_w050,AMD
1,1.4333183655141446,1.4333183655141446,0.5745614035087719,0.8235294117647058,51,1.0884146341463414,63.512563636347274,19.933385786051524,mean_basis_hard_w075,AMD
3,1.6941176470588235,1.6941176470588235,0.4166666666666667,0.7058823529411765,51,1.0884146341463414,81.01790296597231,36.7042660262198,mean_basis_hard_w075,AMD
5,1.6355810616929698,1.6355810616929698,0.35964912280701755,0.5882352941176471,51,1.0884146341463414,93.19910302555705,43.97584299477844,mean_basis_hard_w075,AMD
10,1.7493606138107418,1.7493606138107418,0.3026315789473684,0.5294117647058824,51,1.0884146341463414,124.105208722195,62.99469949942596,mean_basis_hard_w075,AMD
20,2.2352941176470584,2.235294117647059,0.2280701754385965,0.5098039215686274,51,1.0884146341463414,183.6537711081387,95.86881054607187,mean_basis_hard_w075,AMD
1,1.226880240270304,1.226880240270304,0.5745614035087719,0.7049180327868853,61,1.301829268292683,37.192968259698404,16.780156766068515,mean_basis_hard_w100,AMD
3,1.3770491803278688,1.3770491803278688,0.4166666666666667,0.5737704918032787,61,1.301829268292683,57.44267785463287,31.65375950983686,mean_basis_hard_w100,AMD
5,1.367453018792483,1.367453018792483,0.35964912280701755,0.4918032786885246,61,1.301829268292683,71.52447272685252,37.730995780193744,mean_basis_hard_w100,AMD
10,1.4625801853171774,1.4625801853171774,0.3026315789473684,0.4426229508196721,61,1.301829268292683,115.44704642335037,60.00666716015109,mean_basis_hard_w100,AMD
20,1.7969735182849937,1.7969735182849937,0.22807017543859648,0.4098360655737705,61,1.301829268292683,181.0375252145702,92.77260614339488,mean_basis_hard_w100,AMD
1,1.4641948382406398,1.4641948382406398,0.5745614035087719,0.8412698412698413,63,1.3445121951219514,58.588858562360656,13.605062282543708,mean_basis_soft_w010,AMD
3,1.676190476190476,1.676190476190476,0.4166666666666667,0.6984126984126984,63,1.3445121951219514,81.88255599629494,27.536434860880437,mean_basis_soft_w010,AMD
5,1.6771196283391403,1.6771196283391403,0.35964912280701755,0.6031746031746031,63,1.3445121951219514,93.67952958269868,32.47934409581387,mean_basis_soft_w010,AMD
10,1.6783988957902,1.6783988957902,0.3026315789473684,0.5079365079365079,63,1.3445121951219514,116.90369063822466,38.950878421631565,mean_basis_soft_w010,AMD
20,1.6703296703296704,1.6703296703296704,0.22807017543859648,0.38095238095238093,63,1.3445121951219514,150.2957833488343,50.85331865493634,mean_basis_soft_w010,AMD
1,1.5122012263796771,1.5122012263796771,0.5745614035087719,0.8688524590163934,61,1.301829268292683,63.57043567682494,17.369064119572606,mean_basis_soft_w025,AMD
3,1.6918032786885244,1.6918032786885244,0.4166666666666667,0.7049180327868853,61,1.301829268292683,85.06377844000349,33.121547771205115,mean_basis_soft_w025,AMD
5,1.6865253898440624,1.6865253898440624,0.35964912280701755,0.6065573770491803,61,1.301829268292683,99.0158385710072,39.70595350144514,mean_basis_soft_w025,AMD
10,1.6792587312900926,1.6792587312900926,0.3026315789473684,0.5081967213114754,61,1.301829268292683,122.16544072804068,49.670844287200545,mean_basis_soft_w025,AMD
20,1.6532156368221942,1.6532156368221942,0.22807017543859648,0.3770491803278688,61,1.301829268292683,156.34761490929807,63.06877815351919,mean_basis_soft_w025,AMD
1,1.4266049305468653,1.4266049305468653,0.5745614035087719,0.819672131147541,61,1.301829268292683,57.95185892231694,17.123818851145543,mean_basis_soft_w050,AMD
3,1.6131147540983606,1.6131147540983606,0.4166666666666667,0.6721311475409836,61,1.301829268292683,72.63466982643898,30.40727624013348,mean_basis_soft_w050,AMD
5,1.5953618552578968,1.5953618552578968,0.35964912280701755,0.5737704918032787,61,1.301829268292683,82.8333347993915,35.99782064239132,mean_basis_soft_w050,AMD
10,1.6792587312900926,1.6792587312900926,0.3026315789473684,0.5081967213114754,61,1.301829268292683,105.99479973457936,47.40364143177051,mean_basis_soft_w050,AMD
20,1.8688524590163935,1.8688524590163935,0.22807017543859648,0.4262295081967213,61,1.301829268292683,160.19472941661263,72.26934037252273,mean_basis_soft_w050,AMD
1,1.4607415485278081,1.4607415485278081,0.5745614035087719,0.8392857142857143,56,1.1951219512195124,62.90971713814297,17.930310830212118,mean_basis_soft_w075,AMD
3,1.6714285714285713,1.6714285714285713,0.4166666666666667,0.6964285714285714,56,1.1951219512195124,77.55400844762387,31.447410518649065,mean_basis_soft_w075,AMD
5,1.6385017421602788,1.6385017421602788,0.35964912280701755,0.5892857142857143,56,1.1951219512195124,88.80117878884711,36.78458320277264,mean_basis_soft_w075,AMD
10,1.7111801242236027,1.7111801242236027,0.3026315789473684,0.5178571428571429,56,1.1951219512195124,111.01644538786672,48.158062310289644,mean_basis_soft_w075,AMD
20,2.035714285714286,2.035714285714286,0.22807017543859648,0.4642857142857143,56,1.1951219512195124,170.45633804843115,79.33099417415056,mean_basis_soft_w075,AMD
1,1.290339563042906,1.290339563042906,0.5745614035087719,0.7413793103448276,58,1.2378048780487805,47.94344137385399,16.274417528048716,mean_basis_soft_w100,AMD
3,1.5310344827586206,1.5310344827586206,0.4166666666666667,0.6379310344827587,58,1.2378048780487805,63.87155209800334,30.792146891286993,mean_basis_soft_w100,AMD
5,1.5340622371740957,1.5340622371740957,0.35964912280701755,0.5517241379310345,58,1.2378048780487805,80.4605682386182,39.4597454675315,mean_basis_soft_w100,AMD
10,1.5952023988005994,1.5952023988005999,0.3026315789473685,0.4827586206896552,58,1.2378048780487805,117.3760158730567,58.82164712911097,mean_basis_soft_w100,AMD
20,1.9655172413793105,1.9655172413793105,0.22807017543859648,0.4482758620689655,58,1.2378048780487805,185.24077367713625,94.13499583854686,mean_basis_soft_w100,AMD
1,1.4878108840187145,1.4878108840187145,0.5745614035087719,0.8548387096774194,62,1.3231707317073171,64.20364610141867,16.920591971099007,last_basis_any_w010,AMD
3,1.7032258064516128,1.7032258064516128,0.4166666666666667,0.7096774193548387,62,1.3231707317073171,89.23853254955647,33.99017568947944,last_basis_any_w010,AMD
5,1.7041699449252556,1.7041699449252556,0.35964912280701755,0.6129032258064516,62,1.3231707317073171,100.54262348700944,39.94615838112545,last_basis_any_w010,AMD
10,1.7054698457223,1.7054698457223,0.3026315789473684,0.5161290322580645,62,1.3231707317073171,122.29123770920471,46.54885139206226,last_basis_any_w010,AMD
20,1.6972704714640199,1.6972704714640199,0.22807017543859648,0.3870967741935484,62,1.3231707317073171,156.3645742950203,58.56900458569375,last_basis_any_w010,AMD
1,1.4641948382406398,1.4641948382406398,0.5745614035087719,0.8412698412698413,63,1.3445121951219514,61.597343861182665,16.541709721575902,last_basis_any_w025,AMD
3,1.676190476190476,1.676190476190476,0.4166666666666667,0.6984126984126984,63,1.3445121951219514,80.66993747101516,31.93779616090559,last_basis_any_w025,AMD
5,1.6771196283391403,1.6771196283391403,0.35964912280701755,0.6031746031746031,63,1.3445121951219514,91.60801579759286,37.865252032007255,last_basis_any_w025,AMD
10,1.730848861283644,1.730848861283644,0.3026315789473684,0.5238095238095238,63,1.3445121951219514,117.90355445763231,49.86000278110461,last_basis_any_w025,AMD
20,1.73992673992674,1.73992673992674,0.22807017543859648,0.3968253968253968,63,1.3445121951219514,158.4265437125013,67.46079260920473,last_basis_any_w025,AMD
1,1.5044637081123047,1.5044637081123042,0.5745614035087718,0.864406779661017,59,1.2591463414634148,63.93061199587996,17.613137491114166,last_basis_any_w050,AMD
3,1.6677966101694914,1.6677966101694914,0.4166666666666667,0.6949152542372882,59,1.2591463414634148,80.76372954409285,31.94961225144355,last_basis_any_w050,AMD
5,1.649441918147995,1.649441918147995,0.35964912280701755,0.5932203389830508,59,1.2591463414634148,89.53530719332605,37.761737016088745,last_basis_any_w050,AMD
10,1.6801768607221812,1.6801768607221812,0.3026315789473684,0.5084745762711864,59,1.2591463414634148,110.596871824662,49.629855671845114,last_basis_any_w050,AMD
20,1.8578878748370273,1.8578878748370273,0.22807017543859648,0.423728813559322,59,1.2591463414634148,154.10945153649917,73.86380396982698,last_basis_any_w050,AMD
1,1.4296619411123228,1.4296619411123228,0.5745614035087719,0.8214285714285714,56,1.1951219512195124,64.21775698063888,19.8296899978921,last_basis_any_w075,AMD
3,1.7142857142857142,1.7142857142857142,0.4166666666666667,0.7142857142857143,56,1.1951219512195124,83.11684118861811,32.399975525100565,last_basis_any_w075,AMD
5,1.6881533101045294,1.6881533101045294,0.35964912280701755,0.6071428571428571,56,1.1951219512195124,94.1724349010518,39.323513637009036,last_basis_any_w075,AMD
10,1.7111801242236027,1.7111801242236027,0.3026315789473684,0.5178571428571429,56,1.1951219512195124,119.86084994500655,54.818694988877716,last_basis_any_w075,AMD
20,2.035714285714286,2.035714285714286,0.22807017543859648,0.4642857142857143,56,1.1951219512195124,162.485069450172,78.98788682844575,last_basis_any_w075,AMD
1,1.2603316662279547,1.2603316662279547,0.5745614035087719,0.7241379310344828,58,1.2378048780487805,44.12029851242003,14.98748429751781,last_basis_any_w100,AMD
3,1.4068965517241379,1.4068965517241379,0.4166666666666667,0.5862068965517241,58,1.2378048780487805,65.50789084696825,30.31535335446711,last_basis_any_w100,AMD
5,1.4861227922624052,1.4861227922624052,0.35964912280701755,0.5344827586206896,58,1.2378048780487805,80.38532736839997,38.845324592242164,last_basis_any_w100,AMD
10,1.5382308845577208,1.538230884557721,0.3026315789473685,0.46551724137931033,58,1.2378048780487805,117.21792302081384,59.1249337527246,last_basis_any_w100,AMD
20,1.889920424403183,1.889920424403183,0.22807017543859648,0.43103448275862066,58,1.2378048780487805,176.10533031506128,89.18730736138508,last_basis_any_w100,AMD
1,1.4878108840187145,1.4878108840187145,0.5745614035087719,0.8548387096774194,62,1.3231707317073171,64.20364610141867,16.920591971099007,last_basis_hard_w010,AMD
3,1.7032258064516128,1.7032258064516128,0.4166666666666667,0.7096774193548387,62,1.3231707317073171,89.23853254955647,33.99017568947944,last_basis_hard_w010,AMD
5,1.7041699449252556,1.7041699449252556,0.35964912280701755,0.6129032258064516,62,1.3231707317073171,100.54262348700944,39.94615838112545,last_basis_hard_w010,AMD
10,1.7054698457223,1.7054698457223,0.3026315789473684,0.5161290322580645,62,1.3231707317073171,122.29123770920471,46.54885139206226,last_basis_hard_w010,AMD
20,1.6972704714640199,1.6972704714640199,0.22807017543859648,0.3870967741935484,62,1.3231707317073171,156.3645742950203,58.56900458569375,last_basis_hard_w010,AMD
1,1.4641948382406398,1.4641948382406398,0.5745614035087719,0.8412698412698413,63,1.3445121951219514,61.597343861182665,16.541709721575902,last_basis_hard_w025,AMD
3,1.676190476190476,1.676190476190476,0.4166666666666667,0.6984126984126984,63,1.3445121951219514,80.66993747101516,31.93779616090559,last_basis_hard_w025,AMD
5,1.6771196283391403,1.6771196283391403,0.35964912280701755,0.6031746031746031,63,1.3445121951219514,91.60801579759286,37.865252032007255,last_basis_hard_w025,AMD
10,1.730848861283644,1.730848861283644,0.3026315789473684,0.5238095238095238,63,1.3445121951219514,117.90355445763231,49.86000278110461,last_basis_hard_w025,AMD
20,1.73992673992674,1.73992673992674,0.22807017543859648,0.3968253968253968,63,1.3445121951219514,158.4265437125013,67.46079260920473,last_basis_hard_w025,AMD
1,1.5044637081123047,1.5044637081123042,0.5745614035087718,0.864406779661017,59,1.2591463414634148,63.93061199587996,17.613137491114166,last_basis_hard_w050,AMD
3,1.6677966101694914,1.6677966101694914,0.4166666666666667,0.6949152542372882,59,1.2591463414634148,80.76372954409285,31.94961225144355,last_basis_hard_w050,AMD
5,1.649441918147995,1.649441918147995,0.35964912280701755,0.5932203389830508,59,1.2591463414634148,89.53530719332605,37.761737016088745,last_basis_hard_w050,AMD
10,1.6801768607221812,1.6801768607221812,0.3026315789473684,0.5084745762711864,59,1.2591463414634148,110.596871824662,49.629855671845114,last_basis_hard_w050,AMD
20,1.8578878748370273,1.8578878748370273,0.22807017543859648,0.423728813559322,59,1.2591463414634148,154.10945153649917,73.86380396982698,last_basis_hard_w050,AMD
1,1.4296619411123228,1.4296619411123228,0.5745614035087719,0.8214285714285714,56,1.1951219512195124,64.21775698063888,19.8296899978921,last_basis_hard_w075,AMD
3,1.7142857142857142,1.7142857142857142,0.4166666666666667,0.7142857142857143,56,1.1951219512195124,83.11684118861811,32.399975525100565,last_basis_hard_w075,AMD
5,1.6881533101045294,1.6881533101045294,0.35964912280701755,0.6071428571428571,56,1.1951219512195124,94.1724349010518,39.323513637009036,last_basis_hard_w075,AMD
10,1.7111801242236027,1.7111801242236027,0.3026315789473684,0.5178571428571429,56,1.1951219512195124,119.86084994500655,54.818694988877716,last_basis_hard_w075,AMD
20,2.035714285714286,2.035714285714286,0.22807017543859648,0.4642857142857143,56,1.1951219512195124,162.485069450172,78.98788682844575,last_basis_hard_w075,AMD
1,1.2603316662279547,1.2603316662279547,0.5745614035087719,0.7241379310344828,58,1.2378048780487805,44.12029851242003,14.98748429751781,last_basis_hard_w100,AMD
3,1.4068965517241379,1.4068965517241379,0.4166666666666667,0.5862068965517241,58,1.2378048780487805,65.50789084696825,30.31535335446711,last_basis_hard_w100,AMD
5,1.4861227922624052,1.4861227922624052,0.35964912280701755,0.5344827586206896,58,1.2378048780487805,80.38532736839997,38.845324592242164,last_basis_hard_w100,AMD
10,1.5382308845577208,1.538230884557721,0.3026315789473685,0.46551724137931033,58,1.2378048780487805,117.21792302081384,59.1249337527246,last_basis_hard_w100,AMD
20,1.889920424403183,1.889920424403183,0.22807017543859648,0.43103448275862066,58,1.2378048780487805,176.10533031506128,89.18730736138508,last_basis_hard_w100,AMD
1,1.4878108840187145,1.4878108840187145,0.5745614035087719,0.8548387096774194,62,1.3231707317073171,64.20364610141867,16.920591971099007,last_basis_soft_w010,AMD
3,1.7032258064516128,1.7032258064516128,0.4166666666666667,0.7096774193548387,62,1.3231707317073171,89.23853254955647,33.99017568947944,last_basis_soft_w010,AMD
5,1.7041699449252556,1.7041699449252556,0.35964912280701755,0.6129032258064516,62,1.3231707317073171,100.54262348700944,39.94615838112545,last_basis_soft_w010,AMD
10,1.7054698457223,1.7054698457223,0.3026315789473684,0.5161290322580645,62,1.3231707317073171,122.29123770920471,46.54885139206226,last_basis_soft_w010,AMD
20,1.6972704714640199,1.6972704714640199,0.22807017543859648,0.3870967741935484,62,1.3231707317073171,156.3645742950203,58.56900458569375,last_basis_soft_w010,AMD
1,1.4836691277687397,1.4836691277687397,0.5745614035087719,0.8524590163934426,61,1.301829268292683,62.819221231768545,16.964771555348317,last_basis_soft_w025,AMD
3,1.6918032786885244,1.6918032786885244,0.4166666666666667,0.7049180327868853,61,1.301829268292683,83.14470662019313,32.18775025609714,last_basis_soft_w025,AMD
5,1.6865253898440624,1.6865253898440624,0.35964912280701755,0.6065573770491803,61,1.301829268292683,94.34775659817896,37.96897255345179,last_basis_soft_w025,AMD
10,1.7334283677833215,1.7334283677833215,0.3026315789473684,0.5245901639344263,61,1.301829268292683,120.16090380456063,49.65693473708306,last_basis_soft_w025,AMD
20,1.725094577553594,1.725094577553594,0.22807017543859648,0.39344262295081966,61,1.301829268292683,158.3237285227611,67.8050001517112,last_basis_soft_w025,AMD
1,1.4918211559432932,1.4918211559432932,0.5745614035087719,0.8571428571428571,63,1.3445121951219514,63.268391853261065,17.51864370089725,last_basis_soft_w050,AMD
3,1.676190476190476,1.676190476190476,0.4166666666666667,0.6984126984126984,63,1.3445121951219514,81.38639793208736,31.997798094704084,last_basis_soft_w050,AMD
5,1.6771196283391403,1.6771196283391403,0.35964912280701755,0.6031746031746031,63,1.3445121951219514,91.33426208351544,37.65569182338966,last_basis_soft_w050,AMD
10,1.730848861283644,1.730848861283644,0.3026315789473684,0.5238095238095238,63,1.3445121951219514,112.9561064602068,48.902269805717076,last_basis_soft_w050,AMD
20,1.9487179487179487,1.9487179487179487,0.22807017543859648,0.4444444444444444,63,1.3445121951219514,161.42104142956825,74.44752286834228,last_basis_soft_w050,AMD
1,1.4793893129770992,1.4793893129770992,0.5745614035087719,0.85,60,1.2804878048780488,62.6626884103148,19.016150760796563,last_basis_soft_w075,AMD
3,1.72,1.72,0.4166666666666667,0.7166666666666667,60,1.2804878048780488,83.5262951686865,36.01848295880859,last_basis_soft_w075,AMD
5,1.7146341463414632,1.7146341463414634,0.3596491228070176,0.6166666666666667,60,1.2804878048780488,94.96882672336598,42.52394053884175,last_basis_soft_w075,AMD
10,1.7072463768115944,1.7072463768115944,0.3026315789473684,0.5166666666666667,60,1.2804878048780488,114.50379064186599,53.85202524306003,last_basis_soft_w075,AMD
20,1.9730769230769232,1.9730769230769232,0.22807017543859648,0.45,60,1.2804878048780488,164.1333104833095,81.4685024742741,last_basis_soft_w075,AMD
1,1.3503553566728086,1.3503553566728086,0.5745614035087719,0.7758620689655172,58,1.2378048780487805,51.89420511126088,19.25906479517832,last_basis_soft_w100,AMD
3,1.4896551724137932,1.4896551724137932,0.4166666666666667,0.6206896551724138,58,1.2378048780487805,65.4941441794792,31.511492789372685,last_basis_soft_w100,AMD
5,1.4861227922624052,1.4861227922624052,0.35964912280701755,0.5344827586206896,58,1.2378048780487805,80.7176063794964,38.25581484325093,last_basis_soft_w100,AMD
10,1.5382308845577208,1.538230884557721,0.3026315789473685,0.46551724137931033,58,1.2378048780487805,108.12854618581072,52.23068093868708,last_basis_soft_w100,AMD
20,1.889920424403183,1.889920424403183,0.22807017543859648,0.43103448275862066,58,1.2378048780487805,167.7585885850772,83.10471074097637,last_basis_soft_w100,AMD
1,1.496969696969697,1.496969696969697,0.5789473684210527,0.8666666666666667,60,1.2804878048780488,57.78328491796357,12.368302337955448,incumbent,KGS
3,1.6121212121212118,1.6121212121212118,0.4342105263157895,0.7,60,1.2804878048780488,75.26082465077585,23.12527319546679,incumbent,KGS
5,1.5977272727272729,1.5977272727272729,0.38596491228070173,0.6166666666666667,60,1.2804878048780488,83.72680196969516,26.167187767418064,incumbent,KGS
10,1.4985915492957746,1.4985915492957746,0.31140350877192985,0.4666666666666667,60,1.2804878048780488,109.46830234453563,31.459395797106875,incumbent,KGS
20,1.5346153846153845,1.5346153846153845,0.22807017543859648,0.35,60,1.2804878048780488,145.06948409978682,42.349082222396255,incumbent,KGS
1,1.5007451564828613,1.5007451564828613,0.5789473684210527,0.8688524590163934,61,1.301829268292683,63.29955502124802,16.032823014424725,mean_basis_any_w010,KGS
3,1.6612021857923498,1.6612021857923498,0.4342105263157895,0.7213114754098361,61,1.301829268292683,87.72422307830476,32.854597510911255,mean_basis_any_w010,KGS
5,1.6564828614008944,1.6564828614008944,0.38596491228070173,0.639344262295082,61,1.301829268292683,99.62867496707112,39.468633507660385,mean_basis_any_w010,KGS
10,1.5266682059570535,1.5266682059570535,0.31140350877192985,0.47540983606557374,61,1.301829268292683,122.5746269526279,46.278996039153824,mean_basis_any_w010,KGS
20,1.6532156368221942,1.6532156368221942,0.22807017543859648,0.3770491803278688,61,1.301829268292683,159.84168826818302,58.70076860199691,mean_basis_any_w010,KGS
1,1.4713804713804712,1.4713804713804712,0.5789473684210527,0.8518518518518519,54,1.152439024390244,65.13905481006766,17.486232101216977,mean_basis_any_w025,KGS
3,1.6632996632996633,1.6632996632996633,0.4342105263157895,0.7222222222222222,54,1.152439024390244,91.33311604013801,36.148791513577514,mean_basis_any_w025,KGS
5,1.6792929292929293,1.6792929292929293,0.38596491228070173,0.6481481481481481,54,1.152439024390244,108.7332705309965,45.76567611556259,mean_basis_any_w025,KGS
10,1.6056338028169013,1.6056338028169013,0.31140350877192985,0.5,54,1.152439024390244,141.68754791253403,66.17401619712784,mean_basis_any_w025,KGS
20,1.705128205128205,1.7051282051282053,0.2280701754385965,0.3888888888888889,54,1.152439024390244,177.73904029048822,83.41571185531187,mean_basis_any_w025,KGS
1,1.3571428571428574,1.357142857142857,0.5789473684210525,0.7857142857142857,56,1.1951219512195124,50.62258380372633,14.001342358237249,mean_basis_any_w050,KGS
3,1.5216450216450215,1.5216450216450215,0.4342105263157895,0.6607142857142857,56,1.1951219512195124,74.11407264326115,29.806882968615096,mean_basis_any_w050,KGS
5,1.5267857142857144,1.5267857142857144,0.38596491228070173,0.5892857142857143,56,1.1951219512195124,84.99173223072884,36.31424148718137,mean_basis_any_w050,KGS
10,1.4336016096579476,1.4336016096579476,0.31140350877192985,0.44642857142857145,56,1.1951219512195124,121.12877060315782,60.30167031617366,mean_basis_any_w050,KGS
20,1.6442307692307694,1.6442307692307694,0.22807017543859648,0.375,56,1.1951219512195124,171.14408328458308,85.67412826759467,mean_basis_any_w050,KGS
1,1.1515151515151514,1.1515151515151514,0.5789473684210527,0.6666666666666666,63,1.3445121951219514,18.156123726163383,7.796031858535817,mean_basis_any_w075,KGS
3,1.1697931697931696,1.1697931697931696,0.4342105263157895,0.5079365079365079,63,1.3445121951219514,36.26069149111511,20.770116561946317,mean_basis_any_w075,KGS
5,1.1515151515151516,1.1515151515151516,0.38596491228070173,0.4444444444444444,63,1.3445121951219514,54.86430597908681,34.94517315803846,mean_basis_any_w075,KGS
10,1.2233400402414485,1.2233400402414485,0.31140350877192985,0.38095238095238093,63,1.3445121951219514,94.72157778039765,64.73421584451117,mean_basis_any_w075,KGS
20,1.531135531135531,1.531135531135531,0.22807017543859648,0.3492063492063492,63,1.3445121951219514,162.25378568961756,100.34513711946668,mean_basis_any_w075,KGS
1,1.0363636363636364,1.0363636363636364,0.5789473684210527,0.6,60,1.2804878048780488,8.88809580669526,7.287139600674068,mean_basis_any_w100,KGS
3,1.1131313131313132,1.1131313131313132,0.4342105263157895,0.48333333333333334,60,1.2804878048780488,28.782627672876945,20.93217078894074,mean_basis_any_w100,KGS
5,1.1227272727272728,1.1227272727272728,0.38596491228070173,0.43333333333333335,60,1.2804878048780488,41.65428337502867,31.836570191420833,mean_basis_any_w100,KGS
10,1.1774647887323941,1.1774647887323941,0.31140350877192985,0.36666666666666664,60,1.2804878048780488,71.03255876939583,49.551759520791485,mean_basis_any_w100,KGS
20,1.4615384615384615,1.4615384615384615,0.22807017543859648,0.3333333333333333,60,1.2804878048780488,130.95569914762325,74.34012295273533,mean_basis_any_w100,KGS
1,1.496969696969697,1.496969696969697,0.5789473684210527,0.8666666666666667,60,1.2804878048780488,59.23760060374296,12.531001386887956,mean_basis_hard_w010,KGS
3,1.6505050505050505,1.6505050505050505,0.4342105263157895,0.7166666666666667,60,1.2804878048780488,77.56734009999501,24.695118733505787,mean_basis_hard_w010,KGS
5,1.6409090909090909,1.6409090909090909,0.38596491228070173,0.6333333333333333,60,1.2804878048780488,89.9230676715715,30.427204757546008,mean_basis_hard_w010,KGS
10,1.4985915492957746,1.4985915492957746,0.31140350877192985,0.4666666666666667,60,1.2804878048780488,113.73819303970932,36.17034051085913,mean_basis_hard_w010,KGS
20,1.5346153846153845,1.5346153846153845,0.22807017543859648,0.35,60,1.2804878048780488,147.74470065377318,46.14895370465812,mean_basis_hard_w010,KGS
1,1.4486803519061584,1.4486803519061584,0.5789473684210527,0.8387096774193549,62,1.3231707317073171,51.90094079602462,10.04051033974649,mean_basis_hard_w025,KGS
3,1.5601173020527856,1.5601173020527856,0.4342105263157895,0.6774193548387096,62,1.3231707317073171,66.29854256612452,19.7454815307536,mean_basis_hard_w025,KGS
5,1.5461876832844577,1.5461876832844577,0.38596491228070173,0.5967741935483871,62,1.3231707317073171,78.97423356777036,26.43633349414785,mean_basis_hard_w025,KGS
10,1.4502498864152655,1.4502498864152655,0.31140350877192985,0.45161290322580644,62,1.3231707317073171,111.13251453213671,40.27959576421414,mean_basis_hard_w025,KGS
20,1.4851116625310175,1.4851116625310175,0.22807017543859648,0.3387096774193548,62,1.3231707317073171,149.92277219155835,53.587544388836534,mean_basis_hard_w025,KGS
1,1.4345146379044684,1.4345146379044684,0.5789473684210527,0.8305084745762712,59,1.2591463414634148,52.36164216720444,9.579059880868746,mean_basis_hard_w050,KGS
