horizon,case_lift,pooled_lift,base_rate,hit_rate,n_signals,frequency,future_benefit_bps,symmetric_benefit_bps,candidate
3,1.7075635001942981,1.7114571604597308,0.4017912905240447,0.686084142394822,309,1.3189024390243902,81.45283097340294,28.407518722153597,global_hist_w100
5,1.6799209681402816,1.684664156924906,0.3448305229092148,0.5792880258899676,309,1.3189024390243902,87.56447486937897,31.137748418663303,global_hist_w100
10,1.6715038915390406,1.6780086501527387,0.28267472889343104,0.47249190938511326,309,1.3189024390243902,102.64155872412708,35.66149058607777,global_hist_w100
20,1.7388892740761284,1.7492467358553734,0.2047209447567138,0.3559870550161812,309,1.3189024390243902,126.42515984147755,45.42919403481675,global_hist_w100
1,1.5653677838631064,1.56512990347632,0.5560558372675876,0.8704318936877077,301,1.2847560975609755,61.10387892027039,13.914614004998624,global_extra_w25
3,1.666109212535447,1.6657821848397392,0.4007985078976511,0.6677740863787376,301,1.2847560975609755,79.35383517882835,26.17156018810572,global_extra_w25
5,1.6332655137334688,1.6328225642416434,0.34376639272600107,0.5614617940199336,301,1.2847560975609755,84.9252002731506,28.230535631881683,global_extra_w25
10,1.6048028154435359,1.604620113639892,0.28154689048201903,0.45182724252491696,301,1.2847560975609755,99.50436061557774,30.221644759784237,global_extra_w25
20,1.6333548248441867,1.6324894031389623,0.20340094422101765,0.33222591362126247,301,1.2847560975609755,113.9239524829751,34.93374349158681,global_extra_w25
1,1.5458601134215497,1.5453381844569194,0.5559525811333447,0.8594249201277955,313,1.3359756097560977,59.02805529126661,13.607555196741385,global_extra_w50
3,1.6676699097081265,1.6656762746345453,0.40039795975561904,0.6677316293929713,313,1.3359756097560977,77.00230085331478,25.6269793397744,global_extra_w50
5,1.6289703600881849,1.6259698767685988,0.34322627655400484,0.5591054313099042,313,1.3359756097560977,82.78484699967971,28.282213549151457,global_extra_w50
10,1.6033915211970073,1.5998327908990477,0.28095398240008973,0.4504792332268371,313,1.3359756097560977,98.94927824618836,31.85133563904618,global_extra_w50
20,1.6023150062009097,1.6012999889831443,0.2033798553892719,0.3258785942492013,313,1.3359756097560977,114.48928896520678,36.51247235286083,global_extra_w50
1,1.522942884801549,1.5223239341216543,0.5559143256915294,0.8466257668711656,326,1.3914634146341465,57.42286528212993,13.248264488059382,global_extra_w100
3,1.6249579775431993,1.6222093944234874,0.4001991174254655,0.6503067484662577,326,1.3914634146341465,73.5765047102661,24.319151852383392,global_extra_w100
5,1.6010984699882307,1.5968135720545888,0.34293940372403403,0.549079754601227,326,1.3914634146341465,80.68915793719552,26.461909230105935,global_extra_w100
10,1.584699453551913,1.5796112608222006,0.2806748466257668,0.4447852760736196,326,1.3914634146341465,99.11438939948067,31.601978355934246,global_extra_w100
20,1.5384004762849772,1.5374444679500743,0.20338230545689379,0.3128834355828221,326,1.3914634146341465,117.84477454136281,37.989756165532796,global_extra_w100
1,1.5596791948419564,1.5591561252187767,0.555953838083581,0.867109634551495,301,1.2847560975609755,63.26663793947102,15.75461700947008,local_logit_w25
3,1.6756166775813142,1.6740696583961556,0.40050708165763244,0.6710963455149501,301,1.2847560975609755,82.83728691305174,29.594032959145636,local_logit_w25
5,1.6544173809725877,1.6521459081971657,0.34338753861397675,0.5681063122923588,301,1.2847560975609755,88.13101357385256,32.0453175324045,local_logit_w25
10,1.654571843251088,1.6518148228645948,0.2811097511219911,0.46511627906976744,301,1.2847560975609755,102.34909810604825,34.23079002922153,local_logit_w25
20,1.699175922608384,1.6977889792645207,0.20334265897301393,0.34551495016611294,301,1.2847560975609755,119.15443750294034,40.05537414458694,local_logit_w25
1,1.5524099623723346,1.5529108115858905,0.5563197767145136,0.8636363636363636,308,1.3146341463414635,61.67565878957834,14.96547419702366,local_logit_w50
3,1.6843301605341667,1.6846173520134131,0.4009455456823878,0.6753246753246753,308,1.3146341463414635,78.57969093197102,27.45413497989906,local_logit_w50
5,1.6614773103676712,1.661807580174927,0.3439280018227387,0.5714285714285714,308,1.3146341463414635,84.04930861362718,30.18509734503915,local_logit_w50
10,1.650167020953538,1.648865153538051,0.2813568010936432,0.4642857142857143,308,1.3146341463414635,99.24429634288799,33.31098114681331,local_logit_w50
20,1.7208749737927178,1.7230183609493954,0.20376224652540442,0.35064935064935066,308,1.3146341463414635,118.84443058001814,39.40658824553753,local_logit_w50
1,1.531921416345196,1.5304278582585527,0.5555981377391699,0.8511326860841424,309,1.3189024390243902,61.217699625578234,15.380174287998559,local_logit_w100
3,1.6509423916515813,1.646873871385779,0.3998892863226026,0.6601941747572816,309,1.3189024390243902,76.73688750259907,28.446536071892428,local_logit_w100
5,1.6150787075393538,1.6093719041014463,0.3426446374836768,0.5533980582524272,309,1.3189024390243902,80.11494302136246,30.459037041369168,local_logit_w100
10,1.606529122522431,1.5975561806248677,0.28000624538693014,0.44983818770226536,309,1.3189024390243902,95.45157600944124,34.07187678516943,local_logit_w100
20,1.6901881250437094,1.6856377636424507,0.20296088116731958,0.343042071197411,309,1.3189024390243902,119.39386831443186,42.94420609098607,local_logit_w100
