rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,simpson_gap,candidate,rate,rolling
0.25,1384,1.3353549276361132,120,0,0.28901734104046245,0.24577822990844353,1.1759273437200934,0.5635845107787842,15.31573401767041,1.0850353495679497,1.1915049756875997,4,4,1.230186078566506,1.4521019986216404,1.1029171766625867,0.9050036258158085,1.1765842444301575,1.215890410958904,1.4276836158192092,-0.0006569007100640789,router:equal,0.25,120
0.25,1232,1.1886974500344591,250,0,0.2987012987012987,0.24577822990844353,1.2153285456265588,0.5635845107787842,14.799040824920688,1.097838015803336,1.223823235551945,4,4,1.124052377670572,1.312198483804273,1.063434303697876,0.8916055419722901,1.2168451893142762,1.073972602739726,1.344632768361582,-0.0015166436877174228,router:equal,0.25,250
0.25,1339,1.2919365954514128,500,0,0.3017176997759522,0.24577822990844353,1.2276014026480175,0.5635845107787842,16.230220345213368,1.133957177463468,1.2334410552826092,4,4,1.1867677463818056,1.4038594073053068,1.0627337540906967,0.8973013493253373,1.2295521290892046,1.1315068493150684,1.5107344632768362,-0.0019507264411871006,router:equal,0.25,500
0.3,1484,1.4318401102687803,0,0,0.30121293800539084,0.24577822990844353,1.2255476740865034,0.5635845107787842,15.964597279414775,1.1091718825228694,1.206560944400136,4,4,1.3073742246726396,1.5775327360441076,1.074037460978148,0.9087221095334685,1.2260299839395001,1.1791549295774648,1.7875706214689266,-0.0004823098529966874,router:equal,0.3,0
0.3,1617,1.5601654031702274,120,0,0.287569573283859,0.24577822990844353,1.1700367985845754,0.5635845107787842,14.10838641730264,1.0745102611940298,1.1951834395556837,4,4,1.461750516884907,1.6691936595451413,1.0995070218318903,0.9168734491315137,1.169344625973044,1.426849315068493,1.6451977401129945,0.0006921726115314275,router:equal,0.3,120
0.3,1468,1.4164024810475535,250,0,0.2963215258855586,0.24577822990844353,1.2056459434830469,0.5635845107787842,14.733959026847094,1.14064578099601,1.212662762336853,4,4,1.3363197794624397,1.5196416264645074,1.1152132312739202,0.9056732740943267,1.2096918405818609,1.2926027397260273,1.5977401129943503,-0.0040458970988139775,router:equal,0.3,250
0.3,1603,1.5466574776016542,500,0,0.2975670617592015,0.24577822990844353,1.2107136660152942,0.5635845107787842,16.50778228907971,1.12063263229308,1.2258021369377048,4,4,1.4231564438318403,1.664369400413508,1.1489013557737262,0.9198998748435544,1.2056707576410484,1.35013698630137,1.7954802259887006,0.005042908374245814,router:equal,0.3,500
0.35,1743,1.6817367332873883,0,0,0.2891566265060241,0.24577822990844353,1.1764940556929706,0.5635845107787842,14.234234615237218,1.1047757970407144,1.1765043976014704,4,4,1.5244658855961406,1.866988283942109,1.1270004491407228,0.9263521288837745,1.1662353674478985,1.4118309859154927,2.119774011299435,0.010258688245072145,router:equal,0.35,0
0.35,1845,1.7801516195727085,120,0,0.2861788617886179,0.24577822990844353,1.1643783987508751,0.5635845107787842,13.328505544777439,1.1004678102027177,1.1790569524667125,4,4,1.7270847691247415,1.866988283942109,1.1029171766625867,0.9320652173913043,1.163895830354623,1.6531506849315067,1.8732394366197183,0.00048256839625215875,router:equal,0.35,120
0.35,1709,1.6489317711922813,250,0,0.2949093036863663,0.24577822990844353,1.1999000228629888,0.5635845107787842,14.931817218688266,1.1192805121003297,1.2116719289271456,4,4,1.582356995175741,1.7222605099931083,1.1371154319468375,0.9231220657276995,1.2012931581257211,1.5035616438356165,1.8073446327683618,-0.0013931352627323257,router:equal,0.35,250
0.35,1849,1.7840110268780154,500,0,0.2893455922120065,0.24577822990844353,1.1772629020877583,0.5635845107787842,14.501392152177134,1.0971926083866381,1.1822651450157746,4,4,1.6257753273604412,1.9441764300482427,1.0893814316408459,0.9295010845986985,1.1771215494218634,1.5572602739726027,2.056497175141243,0.00014135266589487827,router:equal,0.35,500
0.4,1978,1.9084769124741559,0,0,0.2815975733063701,0.24577822990844353,1.145738470861597,0.5635845107787842,12.594049824884719,1.0842844600526778,1.1387402366051733,4,4,1.717436250861475,2.1033769813921435,1.0776774219504346,0.9341104916371009,1.1393397095412012,1.6071232876712327,2.4045197740112996,0.0063987613203957405,router:equal,0.4,0
0.4,2078,2.004962095106823,120,0,0.28729547641963427,0.24577822990844353,1.1689215783133298,0.5635845107787842,13.679576776758097,1.064109319813148,1.184196270482859,4,4,1.9538249483115093,2.0647829083390765,1.1272586393925306,0.9411480945489629,1.164525147986152,1.8602739726027395,2.143502824858757,0.004396430327177736,router:equal,0.4,120
0.4,1934,1.8660234321157823,250,0,0.2905894519131334,0.24577822990844353,1.1823238047624591,0.5635845107787842,13.737055737316423,1.1206733840525,1.1843198647260558,4,4,1.760854583046175,1.9634734665747762,1.11788434717305,0.9320891653706583,1.1832769821819997,1.683835616438356,2.052542372881356,-0.0009531774195405962,router:equal,0.4,250
0.4,2100,2.0261888352860096,500,0,0.2866666666666667,0.24577822990844353,1.1663631346578367,0.5635845107787842,14.037301750238639,1.0948581560283688,1.1712786752932598,4,4,1.8766368022053757,2.1805651274982774,1.1129214865862662,0.9398568019093079,1.1679913551025214,1.7298630136986302,2.4045197740112996,-0.0016282204446846915,router:equal,0.4,500
0.2,1219,1.1761543762922124,0,0,0.2616899097621001,0.24577822990844353,1.0647399888085447,0.5337607435011978,4.083623403971533,0.8914240274039638,1.134022849483376,3,4,1.0902825637491387,1.2977257064093728,0.9871307625757014,0.9365733113673805,1.1150956619297576,0.06136986301369863,2.247887323943662,-0.05035567312121292,recency:global_extra_window2,0.2,0
0.2,1029,0.9928325292901449,120,0,0.272108843537415,0.24577822990844353,1.1071315943595983,0.5337607435011978,9.22119434176014,1.0086637627314072,1.1510170735681633,4,4,0.8587181254307374,1.0709855272226052,0.9633985449885032,0.8984375,1.1196233349895615,0.5063013698630137,1.4433802816901409,-0.012491740629963166,recency:global_extra_window2,0.2,120
0.2,1072,1.0343211578221916,250,0,0.2789179104477612,0.24577822990844353,1.13483570351883,0.5337607435011978,8.88332777606617,0.801098901098901,1.0846204985956225,2,4,0.9745003445899381,1.1337008959338388,1.045744680851064,0.9137769447047798,1.0705234401624242,0.21479452054794518,1.7470422535211265,0.06431226335640572,recency:global_extra_window2,0.2,250
0.2,1176,1.1346657477601654,500,0,0.26785714285714285,0.24577822990844353,1.0898326631977295,0.5337607435011978,6.5912337102999015,0.9026388675180796,1.0874891042332904,2,4,1.0709855272226052,1.2108890420399725,0.9948753373602366,0.9205807002561913,1.0815210367532828,0.11506849315068493,2.034929577464789,0.008311626444446718,recency:global_extra_window2,0.2,500
0.25,1385,1.3363197794624397,0,0,0.25415162454873647,0.24577822990844353,1.034068902861788,0.5337607435011978,2.6364653871991885,0.8561699698230161,1.0087285920347808,2,4,1.2543073742246726,1.461750516884907,0.964212914003709,0.9376811594202898,1.0315269548236479,0.07671232876712328,2.421408450704225,0.0025419480381401183,recency:global_extra_window2,0.25,0
0.25,1256,1.211853893866299,120,0,0.2778662420382166,0.24577822990844353,1.1305567712068167,0.5337607435011978,11.774853261050673,1.0043532338308456,1.182350589506457,4,4,1.0854583046175053,1.3025499655410062,0.9444599411126609,0.9072741806554756,1.1419599708684727,0.7057534246575341,1.6247887323943664,-0.011403199661655927,recency:global_extra_window2,0.25,120
0.25,1299,1.253342522398346,250,0,0.2632794457274827,0.24577822990844353,1.0712073474756436,0.5337607435011978,6.656147237274513,0.7657089898053753,1.024604668727803,2,4,1.177119228118539,1.3363197794624397,0.9405630696377023,0.9227202472952086,1.0099582248130445,0.3183561643835617,2.0507042253521126,0.061249122662599076,recency:global_extra_window2,0.25,250
0.25,1423,1.3729841488628534,500,0,0.2565003513703443,0.24577822990844353,1.0436251879016907,0.5337607435011978,4.722654885764466,0.8526315789473684,1.0194489785627845,2,4,1.2977257064093728,1.447277739490007,0.9341323310403518,0.926657263751763,1.017546997528455,0.21863013698630138,2.2715492957746477,0.026078190373235666,recency:global_extra_window2,0.25,500
0.3,1600,1.543762922122674,0,0,0.25125,0.24577822990844353,1.0222630380794702,0.5337607435011978,1.7403269820953602,0.8388214457665588,1.1279280238751603,3,4,1.4183321847002068,1.6691936595451413,0.9068972686400375,0.9366771159874608,1.0762520824928279,0.13424657534246576,2.685633802816901,-0.05398904441335772,recency:global_extra_window2,0.3,0
0.3,1474,1.4221915920055135,120,0,0.2774762550881954,0.24577822990844353,1.128970027945762,0.5337607435011978,9.652918402238656,1.0135702561361988,1.1882015886646817,4,4,1.3314955203308063,1.529290144727774,0.999049668043768,0.9251191286589516,1.147754409532419,0.8476712328767123,1.8495774647887322,-0.018784381586657073,recency:global_extra_window2,0.3,120
0.3,1534,1.480082701585114,250,0,0.2666232073011734,0.24577822990844353,1.0848121389778702,0.5337607435011978,7.288394423214131,0.8970646766169154,1.133233521399905,3,4,1.4038594073053068,1.5485871812543075,0.9773395749616802,0.9274035317200785,1.0964003583526492,0.4986301369863013,2.3228169014084505,-0.01158821937477894,recency:global_extra_window2,0.3,250
0.3,1622,1.5649896623018607,500,0,0.25832305795314425,0.24577822990844353,1.0510412498673047,0.5337607435011978,4.997481015383048,0.9281170261106645,1.032472531888476,2,4,1.4279807029634735,1.6547208821502413,0.959293460360833,0.9375386518243661,1.0477037247190952,0.34136986301369865,2.488450704225352,0.003337525148209508,recency:global_extra_window2,0.3,500
0.35,1827,1.7627842866988284,0,0,0.24521072796934865,0.24577822990844353,0.9976909999746264,0.5337607435011978,-0.23085429406322222,0.8496096670953847,1.0273462897868857,3,4,1.6016540317022743,1.8959338387319091,0.9090663027664686,0.9467618002195389,1.0284921926821278,0.24931506849315066,3.0129577464788735,-0.030801192707501368,recency:global_extra_window2,0.35,0
0.35,1743,1.6817367332873883,120,0,0.270223752151463,0.24577822990844353,1.099461706808312,0.5337607435011978,4.2626578382604485,0.9624740222935952,1.1549807190179273,3,4,1.582356995175741,1.7946243969676086,0.9604464573083821,0.9344073647871116,1.1175023362167185,1.0893150684931505,2.1138028169014085,-0.01804062940840656,recency:global_extra_window2,0.35,120
0.35,1775,1.7126119917298415,250,0,0.2580281690140845,0.24577822990844353,1.0498414327021732,0.5337607435011978,5.082465538583706,0.8721143116194726,1.1006693514772246,3,4,1.6354238456237078,1.784975878704342,0.9759591518332034,0.9378531073446328,1.06501677024873,0.7057534246575341,2.6264788732394364,-0.015175337546556866,recency:global_extra_window2,0.35,250
0.35,1873,1.8071674707098555,500,0,0.25253603844100375,0.24577822990844353,1.0274955537562362,0.5337607435011978,2.7230392722071475,0.8907386146192116,1.1012983690522606,3,4,1.6595451412818747,1.9200551343900758,0.9116378380710003,0.943254817987152,1.0668476521753905,0.5101369863013698,2.8,-0.03935209841915421,recency:global_extra_window2,0.35,500
0.4,2030,1.9586492074431427,0,0,0.2438423645320197,0.24577822990844353,0.9921235278765538,0.5337607435011978,0.4661684619214207,0.9050356326475729,1.07230580803694,3,4,1.746381805651275,2.0937284631288766,0.8987964499746569,0.9446913580246914,1.0466584591788777,0.4065753424657534,3.2811267605633803,-0.0545349313023239,recency:global_extra_window2,0.4,0
0.4,1975,1.9055823569951758,120,0,0.25974683544303795,0.24577822990844353,1.0568341855981223,0.5337607435011978,-1.1155743842601682,0.9564207265558997,1.0966573910164867,3,4,1.7946243969676086,2.031013094417643,0.938045951699332,0.9416243654822335,1.070165618720252,1.3271232876712329,2.3622535211267603,-0.013331433122129699,recency:global_extra_window2,0.4,120
0.4,2014,1.9432115782219161,250,0,0.2557100297914598,0.24577822990844353,1.0404095996895901,0.5337607435011978,5.7304937796905975,0.8628539401756649,1.1076586670374617,3,4,1.828394210889042,2.08407994486561,0.9714051428691575,0.9437531110004977,1.0643061321721146,0.9972602739726026,2.8828169014084506,-0.023896532482524435,recency:global_extra_window2,0.4,250
0.4,2111,2.036802205375603,500,0,0.2505921364282331,0.24577822990844353,1.019586382901296,0.5337607435011978,3.726124235430306,0.9379540351340642,1.0669246184191836,3,4,1.8766368022053757,2.1371467953135768,0.9139934913993492,0.9425451092117759,1.053498546204997,0.7939726027397259,3.028732394366197,-0.03391216330370095,recency:global_extra_window2,0.4,500
0.2,888,0.8567884217780841,0,0,0.3186936936936937,0.24577822990844353,1.2966717752520733,0.5535417600851799,11.813031406507987,1.1361306179775281,1.363432556980944,3,3,0.6946933149552034,1.0275671950379048,1.1139295676429568,0.9320498301245753,1.344584905597909,0.011506849315068492,1.5819209039548023,-0.047913130345835775,recency:global_extra_window3,0.2,0
0.2,997,0.9619572708476913,120,0,0.2778335005015045,0.24577822990844353,1.1304235554345154,0.5535417600851799,0.02626985336776943,0.8812087912087911,1.090092961115042,3,4,0.9166092350103378,1.0516884906960717,0.9458691371285356,0.8951612903225806,1.118866513372381,0.536986301369863,1.249717514124294,0.011557042062134482,recency:global_extra_window3,0.2,120
0.2,771,0.7439007580978635,250,0,0.3009079118028534,0.24577822990844353,1.224306611350186,0.5535417600851799,-3.1542886846294436,0.7476923076923078,1.1649445498446198,3,4,0.6609235010337698,0.8587181254307374,0.9441029581252403,0.902088772845953,1.1575868670952245,0.0958904109589041,1.3209039548022599,0.06671974425496141,recency:global_extra_window3,0.2,250
0.2,882,0.8509993108201241,500,0,0.30498866213151926,0.24577822990844353,1.2409099953447162,0.5535417600851799,8.93119463221937,1.1042490900458934,1.3278551107498475,3,3,0.7043418332184701,0.9648518263266713,1.020450534620575,0.9236031927023945,1.2099157717702147,0.015342465753424657,1.4039548022598871,0.030994223574501545,recency:global_extra_window3,0.2,500
0.25,1054,1.0169538249483117,0,0,0.3092979127134725,0.24577822990844353,1.2584430802870177,0.5535417600851799,11.77135983749795,1.1169174193239262,1.368365944637131,3,3,0.8008270158511371,1.1481736733287389,1.065408075817916,0.9351763584366063,1.2535132230019093,0.026849315068493147,1.8548022598870058,0.004929857285108419,recency:global_extra_window3,0.25,0
0.25,1197,1.1549276361130256,120,0,0.29406850459482037,0.24577822990844353,1.196479056360548,0.5535417600851799,5.301681142511731,1.0233777395788568,1.2080450210306368,4,4,1.0999310820124053,1.2494831150930394,0.964392890120037,0.9068791946308725,1.1987058391764944,0.6865753424657534,1.538418079096045,-0.0022267828159463487,recency:global_extra_window3,0.25,120
0.25,1000,0.9648518263266713,250,0,0.294,0.24577822990844353,1.1962003311258278,0.5535417600851799,1.5231400969410442,0.7476923076923078,1.1887945812326617,3,4,0.8780151619572709,1.0661612680909718,0.9949392712550609,0.907537688442211,1.1357979794797064,0.1917808219178082,1.5621468926553672,0.0604023516461214,recency:global_extra_window3,0.25,250
0.25,1093,1.0545830461750516,500,0,0.3037511436413541,0.24577822990844353,1.2358748932096484,0.5535417600851799,1.2930276572965926,1.0840941011235956,1.3937384589558504,3,3,0.9310820124052378,1.1674707098552723,1.1081579118520608,0.9301470588235294,1.180067858895688,0.034520547945205475,1.7084745762711866,0.05580703431396028,recency:global_extra_window3,0.25,500
0.3,1224,1.1809786354238456,0,0,0.3047385620915033,0.24577822990844353,1.2398924111587242,0.5535417600851799,4.654925365418632,1.1152998004830412,1.2280386701905688,4,4,0.9841488628532047,1.2832529290144727,1.0887275412256954,0.9376538146021329,1.2457616963995637,0.03835616438356164,2.115819209039548,-0.005869285240839517,recency:global_extra_window3,0.3,0
0.3,1413,1.3633356305995867,120,0,0.2937013446567587,0.24577822990844353,1.1949851895595769,0.5535417600851799,6.617453987549108,1.0831472940483784,1.2087064504014875,4,4,1.2929014472777396,1.4424534803583735,0.9997457411645055,0.9147727272727273,1.2060713494717255,0.9397260273972602,1.8112994350282485,-0.011086159912148563,recency:global_extra_window3,0.3,120
0.3,1222,1.1790489317711923,250,0,0.29214402618657936,0.24577822990844353,1.188648914492581,0.5535417600851799,2.6965966024183357,0.6311688311688312,1.217030712432441,3,4,1.0951068228807719,1.2929014472777396,1.100783874580067,0.9104354971240756,1.1078477343157218,0.29534246575342465,1.866666666666667,0.08080118017685911,recency:global_extra_window3,0.3,250
0.3,1271,1.226326671261199,500,0,0.2887490165224233,0.24577822990844353,1.174835609443469,0.5535417600851799,1.507226324336819,0.7476923076923078,1.1653293085078347,3,4,1.0902825637491387,1.3218470020675397,1.0009441996519421,0.9360189573459715,1.0968078083970716,0.057534246575342465,1.945762711864407,0.0780278010463975,recency:global_extra_window3,0.3,500
0.35,1385,1.3363197794624397,0,0,0.28592057761732853,0.24577822990844353,1.1633275157195113,0.5535417600851799,3.314543879124742,0.9346153846153846,1.1558116280979442,3,4,1.1433494141971055,1.476223294279807,1.0065497943258657,0.9420289855072463,1.126963010884568,0.07671232876712328,2.2542372881355934,0.036364504834943245,recency:global_extra_window3,0.35,0
0.35,1622,1.5649896623018607,120,0,0.28914919852034526,0.24577822990844353,1.1764638333836896,0.5535417600851799,4.909969113357177,1.0561040029442965,1.1972619498541661,4,4,1.4858718125430739,1.6354238456237078,1.0309877955758964,0.9177489177489178,1.189229416631485,1.16986301369863,2.052542372881356,-0.012765583247795309,recency:global_extra_window3,0.35,120
0.35,1433,1.38263266712612,250,0,0.27424982554082344,0.24577822990844353,1.1158426262691616,0.5535417600851799,-1.8318070848566108,0.7476923076923078,1.1195919509813554,3,4,1.3411440385940732,1.476223294279807,1.0235706171904582,0.9173669467787114,1.069184374879077,0.4986301369863013,2.1,0.046658251390084615,recency:global_extra_window3,0.35,250
0.35,1492,1.4395589248793934,500,0,0.27882037533512066,0.24577822990844353,1.134438861566323,0.5535417600851799,-2.373037895086165,0.7476923076923078,1.1391258621943532,3,4,1.3652653342522398,1.5196416264645074,1.004025474645518,0.9327505043712172,1.0691901162275737,0.17260273972602738,2.2067796610169492,0.06524874533874936,recency:global_extra_window3,0.35,500
0.4,1590,1.5341144038594074,0,0,0.279874213836478,0.24577822990844353,1.1387266233495772,0.5535417600851799,-3.8603354337783298,1.120872737833766,1.1653790676582063,4,4,1.3749138525155067,1.6691936595451413,1.0102033325992805,0.9488958990536278,1.2056000259798523,0.11506849315068493,2.4480225988700566,-0.06687340263027508,recency:global_extra_window3,0.4,0
0.4,1808,1.7444521019986219,120,0,0.28926991150442477,0.24577822990844353,1.1769549793412648,0.5535417600851799,7.037180295185001,1.0584735350652954,1.211876449140913,4,4,1.664369400413508,1.8428669882839421,1.0766939034809087,0.9251247920133111,1.187158924939097,1.380821917808219,2.2423728813559323,-0.01020394559783222,recency:global_extra_window3,0.4,120
0.4,1692,1.6325292901447277,250,0,0.27364066193853426,0.24577822990844353,1.1133641170760729,0.5535417600851799,-2.295303962809623,0.9199355618203786,1.1367496808309467,3,4,1.5485871812543075,1.7029634734665748,0.9978916133062627,0.9229401304090101,1.0909852720775763,0.7326027397260274,2.3333333333333335,0.022378844998496517,recency:global_extra_window3,0.4,250
0.4,1725,1.664369400413508,500,0,0.2811594202898551,0.24577822990844353,1.143955753911124,0.5535417600851799,-0.9141279055784116,1.1134695541862996,1.1698789392693567,4,4,1.6257753273604412,1.7126119917298415,0.9890428103412312,0.9337209302325581,1.1663567442928637,0.3068493150684931,2.451977401129944,-0.022400990381739705,recency:global_extra_window3,0.4,500
0.2,1096,1.0574776016540317,0,0,0.2864963503649635,0.24577822990844353,1.1656701672547978,0.5471001255902115,12.707489929814223,1.0067671092951993,1.1220068731964368,4,4,0.8201240523776706,1.1722949689869056,1.0472842088950878,0.9101741521539871,1.1753307125407806,0.9425352112676055,1.2465753424657533,-0.009660545285982813,recency:global_extra_window5,0.2,0
0.2,1151,1.1105444521019987,120,0,0.3040834057341442,0.24577822990844353,1.2372267708471183,0.5471001255902115,6.666185030602675,1.062492226045856,1.152353352623201,4,4,1.0179186767746382,1.177119228118539,1.1305796268020385,0.8961605584642234,1.24720513822847,1.0401129943502825,1.2657534246575342,-0.009978367381351605,recency:global_extra_window5,0.2,120
0.2,1047,1.010199862164025,250,0,0.2922636103151863,0.24577822990844353,1.189135467466176,0.5471001255902115,8.138189857882336,0.9614737196481927,1.1700014079006964,3,4,0.8345968297725707,1.1192281185389388,1.0677904731252013,0.8915547024952015,1.195085654894707,0.8991549295774648,1.2312328767123288,-0.00595018742853104,recency:global_extra_window5,0.2,250
0.2,1177,1.1356305995864922,500,0,0.2897196261682243,0.24577822990844353,1.1787847372655815,0.5471001255902115,8.321364569702686,1.0013900150584965,1.1339485022687137,4,4,0.9503790489317713,1.2350103376981392,1.0955948182931063,0.9044368600682594,1.185929145167021,1.0559322033898306,1.3117808219178082,-0.007144407901439553,recency:global_extra_window5,0.2,500
0.25,1309,1.2629910406616127,0,0,0.2857142857142857,0.24577822990844353,1.162488174077578,0.5471001255902115,8.734928351253789,0.9882305871369987,1.1343126174477072,3,4,1.0565127498277052,1.39421088904204,1.0645335958651245,0.9095092024539877,1.169610470444092,1.1903954802259888,1.4076712328767123,-0.007122296366513847,recency:global_extra_window5,0.25,0
0.25,1388,1.3392143349414198,120,0,0.2896253602305475,0.24577822990844353,1.178401196633395,0.5471001255902115,1.9114284725746329,1.0168055017435103,1.1256188301207768,4,4,1.2639558924879395,1.4279807029634735,1.0864450935501697,0.9096167751265365,1.1880291302646058,1.3250704225352112,1.4115068493150682,-0.009627933631210839,recency:global_extra_window5,0.25,120
0.25,1270,1.2253618194348725,250,0,0.3,0.24577822990844353,1.220612582781457,0.5471001255902115,7.295620827984765,1.0492960188653073,1.1761798974253037,4,4,1.0468642315644383,1.3459682977257064,1.1098492395563526,0.9059288537549407,1.2251161632375713,1.112112676056338,1.4383561643835616,-0.004503580456114431,recency:global_extra_window5,0.25,250
0.25,1402,1.3527222605099931,500,0,0.29457917261055633,0.24577822990844353,1.1985568157126527,0.5471001255902115,7.2904582141404655,1.073532725926403,1.1484953136148883,4,4,1.206064782908339,1.4424534803583735,1.1008694840646436,0.9105225483178239,1.2076575775393865,1.2698591549295775,1.4997260273972601,-0.009100761826733805,recency:global_extra_window5,0.25,500
0.3,1509,1.455961405926947,0,0,0.291583830351226,0.24577822990844353,1.1863696408744004,0.5471001255902115,6.687743535024568,1.0667261852916412,1.1662986916859388,4,4,1.2494831150930394,1.5775327360441076,1.0627474656707199,0.9155585106382979,1.1895281369622748,1.380225988700565,1.6109589041095889,-0.0031584960878743296,recency:global_extra_window5,0.3,0
0.3,1582,1.526395589248794,120,0,0.28824273072060685,0.24577822990844353,1.1727756800428666,0.5471001255902115,2.8605167398607674,1.033074551674875,1.1517434671009235,4,4,1.461750516884907,1.6354238456237078,1.0723587003051769,0.9213696892834495,1.179025285762835,1.5304109589041095,1.5700564971751414,-0.006249605719968354,recency:global_extra_window5,0.3,120
0.3,1500,1.447277739490007,250,0,0.2946666666666667,0.24577822990844353,1.198912803532009,0.5471001255902115,3.2643076041786347,1.0857492066214942,1.1664544189084096,4,4,1.3025499655410062,1.529290144727774,1.075909556928704,0.9123745819397994,1.199005399257113,1.3053521126760563,1.6147945205479453,-9.259572510411651e-05,recency:global_extra_window5,0.3,250
0.3,1624,1.5669193659545142,500,0,0.28633004926108374,0.24577822990844353,1.1649935365217108,0.5471001255902115,1.5956775058413506,1.0699878164342767,1.139368839619415,4,4,1.4135079255685734,1.6450723638869746,1.0314660091027137,0.9221741815935763,1.1693677423740754,1.5222535211267605,1.6412429378531075,-0.004374205852364588,recency:global_extra_window5,0.3,500
0.35,1743,1.6817367332873883,0,0,0.28456683878370626,0.24577822990844353,1.1578195468724473,0.5471001255902115,2.0265946193139595,1.072682584269663,1.1418862916246972,4,4,1.514817367332874,1.784975878704342,1.0460734757056134,0.9246260069044879,1.1610321921563735,1.5853521126760564,1.8033898305084748,-0.0032126452839262853,recency:global_extra_window5,0.35,0
0.35,1805,1.7415575465196418,120,0,0.2836565096952909,0.24577822990844353,1.1541156830731414,0.5471001255902115,2.5032847985105167,1.031544682445513,1.153868827801412,4,4,1.6836664369400414,1.8042729152308754,1.0252964237330808,0.9333333333333333,1.16166591723977,1.676056338028169,1.8903954802259886,-0.0075502341666287,recency:global_extra_window5,0.35,120
0.35,1688,1.6286698828394213,250,0,0.2938388625592417,0.24577822990844353,1.1955447098333385,0.5471001255902115,3.148418507935601,1.0975253554737994,1.1733381177036264,4,4,1.514817367332874,1.6981392143349414,1.0740101560657043,0.9191919191919192,1.1962395257853804,1.4946478873239435,1.7875706214689266,-0.000694815952041905,recency:global_extra_window5,0.35,250
0.35,1859,1.793659545141282,500,0,0.28402366863905326,0.24577822990844353,1.1556095458285984,0.5471001255902115,2.4423010790983564,1.0921742638160548,1.1414825769145467,4,4,1.6788421778084082,1.881461061337009,1.0226238653771407,0.9266450916936354,1.1583810503438885,1.7115492957746479,1.9022598870056497,-0.0027715045152900686,recency:global_extra_window5,0.35,500
0.4,1951,1.8824259131633356,0,0,0.2788313685289595,0.24577822990844353,1.1344835896687384,0.5471001255902115,0.9861658804443242,1.061284486657621,1.1161050815576063,4,4,1.717436250861475,2.0068917987594763,1.0590899581589959,0.9306269270298048,1.1359484053276858,1.7825352112676056,1.98135593220339,-0.0014648156589474048,recency:global_extra_window5,0.4,0
0.4,2033,1.9615437629221228,120,0,0.28627643876045256,0.24577822990844353,1.1647754110162454,0.5471001255902115,3.2083271624268335,1.0614887172910583,1.1619456537196,4,4,1.9104066161268092,2.0068917987594763,1.0386289674992606,0.9428007889546351,1.1730905692726656,1.8487671232876712,2.163276836158192,-0.008315158256420263,recency:global_extra_window5,0.4,120
0.4,1923,1.855410062026189,250,0,0.28029121164846593,0.24577822990844353,1.14042326593726,0.5471001255902115,0.7044691721703027,1.0481689554723264,1.123778945437269,4,4,1.775327360441075,1.9007580978635426,1.0471342755795694,0.9264859228362878,1.141095379814214,1.668169014084507,2.028813559322034,-0.0006721138769540946,recency:global_extra_window5,0.4,250
0.4,2096,2.022329427980703,500,0,0.2786259541984733,0.24577822990844353,1.1336478186138215,0.5471001255902115,0.07983553987773874,1.0537828100874935,1.1366337800153121,4,4,1.9055823569951758,2.1130254996554103,1.047828252639968,0.9363940698230512,1.1353091434987608,1.912676056338028,2.17909604519774,-0.001661324884939308,recency:global_extra_window5,0.4,500
0.2,859,0.8288077188146107,0,0,0.2991850989522701,0.24577822990844353,1.217296987872854,0.5332965911993954,4.4099300305718065,1.04857011362915,1.207573396752501,4,4,0.7284631288766368,0.9793246037215714,1.0278842802370165,0.8758782201405152,1.2252910516626043,0.18794520547945207,1.4,-0.007994063789750427,recency:global_extra_decay1p0,0.2,0
0.2,1125,1.0854583046175053,120,0,0.2871111111111111,0.24577822990844353,1.1681714495952906,0.5332965911993954,11.60250119933413,0.9590817559403947,1.1150787824693895,3,4,0.9986216402481048,1.1722949689869056,1.0332100337557861,0.8919642857142858,1.1593816284618046,0.7326027397260274,1.5463276836158193,0.008789821133486031,recency:global_extra_decay1p0,0.2,120
0.2,859,0.8288077188146107,250,0,0.29336437718277064,0.24577822990844353,1.1936141670971174,0.5332965911993954,5.176215182326925,0.90739357729649,1.1942411098691676,3,4,0.7381116471399035,0.9696760854583046,0.9580896686159844,0.8454332552693209,1.1920709876664215,0.39506849315068493,1.293220338983051,0.001543179430695929,recency:global_extra_decay1p0,0.2,250
0.2,968,0.9339765678842178,500,0,0.2964876033057851,0.24577822990844353,1.206321664112528,0.5332965911993954,6.510232834149568,0.9909175162187212,1.1930455043294637,3,4,0.8442453480358374,1.0758097863542384,1.1086466165413533,0.8691588785046729,1.2055917316894473,0.3183561643835617,1.4711864406779662,0.0007299324230807258,recency:global_extra_decay1p0,0.2,500
0.25,1087,1.0487939352170916,0,0,0.29898804047838085,0.24577822990844353,1.216495214363611,0.5332965911993954,8.185298021023302,1.1041608542369443,1.1884861008961245,4,4,0.9117849758787043,1.191592005513439,1.117771280051982,0.899260628465804,1.2165670477910822,0.27232876712328763,1.7519774011299434,-7.18334274711907e-05,recency:global_extra_decay1p0,0.25,0
