rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,robustness
0.2,493,1.9497175141242937,0,0,0.43610547667342797,0.3379032258064516,1.2906224130669468,0.6308361361515586,42.473443353585175,1.2906224130669468,1.2906224130669468,1,1,1.7401129943502827,2.2937853107344632,1.2208835341365463,0.9405737704918032,0.50*reset_xgb+0.50*consensus_geometric,1.2208835341365463
0.2,480,1.8983050847457628,120,0,0.425,0.3379032258064516,1.2577565632458234,0.6342547507405545,39.93525798545631,1.2577565632458234,1.2577565632458234,1,1,1.6214689265536724,2.1751412429378534,1.218784128139789,0.9642105263157895,0.50*consensus_geometric+0.50*multiscale_anchor,1.218784128139789
0.25,509,2.012994350282486,500,0,0.43222003929273084,0.3379032258064516,1.279123743968941,0.6405847110020669,40.14721723245827,1.279123743968941,1.279123743968941,1,1,1.7994350282485876,2.115819209039548,1.2183881155690723,0.9484126984126984,0.25*reset_xgb+0.75*consensus_geometric,1.2183881155690723
0.2,264,1.0440677966101695,120,0,0.42803030303030304,0.3379032258064516,1.2667245244810879,0.5884770013866318,50.52393024277343,1.2667245244810879,1.2667245244810879,1,1,0.9887005649717514,1.1073446327683616,1.2003367003367003,0.9111969111969112,0.75*reset_xgb+0.25*online_hedge,1.2003367003367003
0.25,426,1.6847457627118645,500,0,0.4295774647887324,0.3379032258064516,1.2713032370835995,0.6272838002436054,42.54597366412928,1.2713032370835995,1.2713032370835995,1,1,1.364406779661017,1.9378531073446328,1.1881334070388796,0.9643705463182898,0.50*online_hedge+0.50*multiscale_anchor,1.1881334070388796
0.4,462,1.827118644067797,500,0,0.4134199134199134,0.3379032258064516,1.2234861399539203,0.5860017034933241,21.143998106960577,1.2234861399539203,1.2234861399539203,1,1,1.1666666666666667,2.056497175141243,1.160427807486631,0.9059080962800875,0.50*reset_xgb+0.50*multiscale_anchor,1.160427807486631
0.3,466,1.8429378531073448,250,0,0.41416309012875535,0.3379032258064516,1.2256855173261496,0.6254029808226187,33.223209364341734,1.2256855173261496,1.2256855173261496,1,1,1.7203389830508475,1.9180790960451979,1.1566265060240963,0.9501084598698482,0.50*reset_xgb+0.50*online_hedge,1.1566265060240963
0.2,248,0.9807909604519774,500,0,0.45161290322580644,0.3379032258064516,1.3365155131264916,0.5850860031569859,48.33270442698375,1.3365155131264916,1.3365155131264916,1,1,0.672316384180791,1.265536723163842,1.150326797385621,0.9465020576131687,0.25*online_hedge+0.75*multiscale_anchor,1.150326797385621
0.25,448,1.7717514124293785,250,0,0.39955357142857145,0.3379032258064516,1.1824497101943403,0.6403870360088256,32.326634526975944,1.1824497101943403,1.1824497101943403,1,1,1.6610169491525424,1.8389830508474576,1.1458541458541458,0.9390519187358917,0.25*reset_xgb+0.75*online_hedge,1.1458541458541458
0.2,244,0.9649717514124294,500,0,0.46311475409836067,0.3379032258064516,1.3705544035369146,0.5868578106331704,52.4524431967575,1.3705544035369146,1.3705544035369146,1,1,0.711864406779661,1.2062146892655368,1.131011608623549,0.9456066945606695,0.25*consensus_geometric+0.75*multiscale_anchor,1.131011608623549
0.2,474,1.8745762711864407,120,0,0.36075949367088606,0.3379032258064516,1.0676414609830518,0.572533641086166,22.387831297944953,1.0676414609830518,1.0676414609830518,1,1,1.7598870056497176,2.036723163841808,0.9552238805970149,0.9424307036247335,0.25*reset_xgb+0.75*multiscale_anchor,0.9552238805970149
