rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,simpson_gap,candidate,rate,rolling,balanced_robustness,family
0.35,1698,1.638318401102688,120,0,0.3027090694935218,0.2457782299084435,1.231634997152864,0.5680453750466721,10.499917560433586,1.1607579232301966,1.2041315863454871,4,4,1.5775327360441076,1.6836664369400414,1.0816987191790464,0.9060838747784996,1.2083087856859782,1.5222535211267605,1.98135593220339,0.0233262114668857,external:b2_d7__local_combined_hist,0.35,120,1.0816987191790464,external
0.2,1079,1.0410751206064783,120,0,0.3012048192771084,0.2457782299084435,1.2255146413468443,0.5518729555860846,3.6757653100249983,1.0806490384615384,1.233389915077015,4,4,0.8731909028256375,1.191592005513439,1.0957158088591643,0.8435754189944135,1.239387953643673,0.9768361581920904,1.155492957746479,-0.0138733122968284,delayed:delayed_local_hist_w5,0.2,120,1.0806490384615384,delayed
0.3,1500,1.447277739490007,250,0,0.2946666666666667,0.2457782299084435,1.198912803532009,0.5471001255902115,3.2643076041786347,1.0857492066214942,1.1664544189084096,4,4,1.3025499655410062,1.529290144727774,1.075909556928704,0.9123745819397994,1.199005399257113,1.3053521126760563,1.6147945205479453,-9.259572510411652e-05,recency:global_extra_window5,0.3,250,1.075909556928704,recency
0.35,1754,1.6923501033769814,120,0,0.2867730900798175,0.2457782299084435,1.1667961405151517,0.5415407935943632,-0.5356912373370759,1.0758111349577075,1.1985791205149483,4,4,1.6354238456237078,1.7656788421778085,1.106413173799212,0.9285305889079474,1.188653161269643,1.307945205479452,1.9378531073446328,-0.0218570207544912,diverse:global_floor_q50,0.35,120,1.0758111349577075,diverse
0.25,1319,1.2726395589248796,120,0,0.3009855951478393,0.2457782299084435,1.224622682244727,0.5632062216283137,12.47352359123441,1.0752531507248488,1.1919472780880591,4,4,1.2253618194348723,1.3025499655410062,1.165881461470036,0.926179604261796,1.2019160476043629,0.9649717514124294,2.096045197740113,0.0227066346403643,external:b2_d7__global_combined_extra,0.25,120,1.0752531507248488,external
0.4,1967,1.8978635423845625,120,0,0.2821555668530757,0.2457782299084435,1.148008784008996,0.5501784703005054,2.0484275475058813,1.0734939759036146,1.1197594856025077,4,4,1.8476912474155756,1.9682977257064096,1.0916341364921256,0.9067278287461774,1.156929370538037,1.8508474576271183,2.0940845070422536,-0.0089205865290409,round1:cat_top140_5y,0.4,120,1.0734939759036146,round1
0.2,1079,1.0410751206064783,500,0,0.2863762743280815,0.2457782299084435,1.165181612849769,0.5553256815010799,6.289101496075654,1.073399002368116,1.1503075136325924,4,4,0.960027567195038,1.090282563749139,1.0747461155148126,0.8361266294227188,1.2048431078783606,0.8361643835616438,1.6135593220338982,-0.0396614950285916,diverse:global_compact_hist,0.2,500,1.073399002368116,diverse
0.2,1320,1.273604410751206,120,0,0.2803030303030303,0.2457782299084435,1.140471352598836,0.5300956486475381,10.00840367371206,1.122597515798649,1.1573976299780355,4,4,1.1481736733287389,1.3845623707787733,1.0708808782245562,0.9224334600760457,1.1658851466701794,0.9175141242937852,1.5661016949152544,-0.0254137940713434,round1:local_logit_top80_5y,0.2,120,1.0708808782245562,round1
0.4,1475,1.4231564438318405,250,0,0.2949152542372881,0.2457782299084435,1.1999242339207543,0.5579255819936151,14.26945450993398,1.1657683992570262,1.2330030873382969,4,4,1.3411440385940732,1.485871812543074,1.0703134584713532,0.8891156462585034,1.2369070077112527,0.8476712328767123,1.9299435028248588,-0.0369827737904984,online_mix:hedge_global_eta20_rho0p99,0.4,250,1.0703134584713532,online_mix
0.35,1803,1.7396278428669885,120,0,0.2872989462007765,0.2457782299084435,1.1689356958417356,0.5379206959448475,2.6589173346929793,1.0695808738063224,1.1575388409196503,4,4,1.6740179186767747,1.852515506547209,1.1023235623937395,0.9093437152391546,1.1782613301998617,1.5502824858757065,1.9497175141242935,-0.0093256343581258,round1:xgb_top140_decay2,0.35,120,1.0695808738063224,round1
0.3,1646,1.588146106133701,500,0,0.2800729040097205,0.2457782299084435,1.1395350357680267,0.5333073101363627,9.834162702133426,1.0688624710147294,1.107391590559872,4,4,1.4713990351481738,1.7512060647829084,1.09214476514668,0.9189518586227908,1.124381122332924,0.8794366197183099,2.115819209039548,0.0151539134351026,diverse:local_path_knn150,0.3,500,1.0688624710147294,diverse
0.35,1826,1.7618194348725018,120,0,0.2858707557502738,0.2457782299084435,1.163124805060096,0.5630659822029916,1.970928968474865,1.0634573304157549,1.166611931045309,4,4,1.6933149552033082,1.813921433494142,1.078043605240258,0.9308072487644152,1.165093901757921,1.380281690140845,2.1118644067796613,-0.0019690966978249,external:b7_d14__global_combined_hist,0.35,120,1.0634573304157549,external
0.25,1400,1.3507925568573398,500,0,0.2928571428571428,0.2457782299084435,1.1915503784295176,0.5461153232563416,10.672586110507837,1.117141564902759,1.189060033285788,4,4,1.1481736733287389,1.5485871812543075,1.060885302517102,0.9275985663082438,1.194696134154715,1.123835616438356,1.5661016949152544,-0.0031457557251977,diverse:local_compact_extra,0.25,500,1.060885302517102,diverse
0.4,1808,1.744452101998622,120,0,0.2892699115044247,0.2457782299084435,1.1769549793412648,0.5535417600851799,7.037180295185001,1.0584735350652954,1.211876449140913,4,4,1.664369400413508,1.842866988283942,1.0766939034809089,0.9251247920133112,1.187158924939097,1.380821917808219,2.2423728813559323,-0.0102039455978322,recency:global_extra_window3,0.4,120,1.0584735350652954,recency
0.4,2048,1.976016540317023,120,0,0.27978515625,0.2457782299084435,1.1383642739807531,0.5512324991022891,3.323809337263506,1.0571305099394988,1.1681457697796027,4,4,1.934527911784976,2.0358373535492764,1.0771338003365554,0.9226627508565834,1.148131098598418,1.8192090395480227,2.1650704225352113,-0.0097668246176647,round1:hist_top80_expand,0.4,120,1.0571305099394988,round1
0.4,1960,1.8911095796002757,120,0,0.2943877551020408,0.2457782299084435,1.19777799364779,0.5461733841649143,1.040721853080996,1.0562253427869892,1.158904593445822,4,4,1.852515506547209,1.920055134390076,1.0674885815580184,0.9202046035805628,1.2170282194223914,1.7549295774647886,2.1395480225988703,-0.0192502257746012,round1:extra_top80_5y,0.4,120,1.0562253427869892,round1
0.2,1050,1.0130944176430048,250,0,0.2904761904761905,0.2457782299084435,1.181862976978871,0.5453234617878829,4.2734532844172906,1.0558133854421106,1.0963024620487307,4,4,0.9166092350103378,1.0999310820124053,1.0576210400478183,0.8870813397129187,1.1923983756474412,0.8898305084745763,1.1824858757062149,-0.0105353986685701,diverse:global_compact_extra,0.2,250,1.0558133854421106,diverse
0.3,1595,1.5389386629910409,120,0,0.2852664576802508,0.2457782299084435,1.160666092300027,0.5419913239137697,1.803963184431552,1.062544420753376,1.1596485028979306,4,4,1.500344589937974,1.6354238456237078,1.0555411559965937,0.9238993710691824,1.1794111831903251,1.3117808219178082,1.9954929577464788,-0.0187450908902981,diverse:global_floor_q25,0.3,120,1.0555411559965937,diverse
0.3,1579,1.523501033769814,120,0,0.2849905003166561,0.2457782299084435,1.1595433021989776,0.524022924233194,9.620863250620731,1.075748202820026,1.1666853884248172,4,4,1.4713990351481738,1.5871812543073742,1.0526573241671071,0.9085133418043202,1.1514391947391167,1.3920903954802262,1.7375342465753425,0.0081041074598608,external:b2_d7__local_combined_logit,0.3,120,1.0526573241671071,external
0.3,1687,1.6277050310130945,120,0,0.2780082987551867,0.2457782299084435,1.131134758594158,0.5424128237788898,14.145810475083714,1.0506300326808395,1.1176786739070728,4,4,1.5196416264645074,1.7126119917298417,1.0552228063969162,0.9274673008323424,1.123580416438087,1.332957746478873,1.906214689265537,0.007554342156071,diverse:global_path_knn300,0.3,120,1.0506300326808395,diverse
0.35,1857,1.7917298414886285,120,0,0.2789445341949381,0.2457782299084435,1.1349440277881797,0.5326837136471718,8.57297583078658,1.0501296456352636,1.1476640402902665,4,4,1.7415575465196418,1.828394210889042,1.063402474013452,0.9114470842332614,1.1444673571065391,1.7068493150684931,1.918079096045198,-0.0095233293183596,recency:global_hist_decay2p0,0.35,120,1.0501296456352636,recency
0.35,1857,1.7917298414886285,120,0,0.2789445341949381,0.2457782299084435,1.1349440277881797,0.5326837136471718,8.57297583078658,1.0501296456352636,1.1476640402902665,4,4,1.7415575465196418,1.828394210889042,1.063402474013452,0.9114470842332614,1.1444673571065391,1.7068493150684931,1.918079096045198,-0.0095233293183596,recency:global_hist_postshock4_decay2,0.35,120,1.0501296456352636,recency
0.35,1627,1.569813921433494,0,0,0.2642901044867854,0.2457782299084435,1.0753194234706545,0.5436883772779975,-12.750566141407775,1.101434829368098,1.127810827381643,3,3,1.5196416264645074,1.6113025499655411,1.0455798928458873,0.9161528976572132,1.6383526375819228,0.0230136986301369,2.7566197183098593,-0.5630332141112684,cross:cross_hist_w3,0.35,0,1.0455798928458873,cross
0.4,2007,1.9364576154376292,120,0,0.2835077229696063,0.2457782299084435,1.1535103132414033,0.553710136720041,2.5108077139826936,1.0380436464943503,1.1691593450982052,4,4,1.881461061337009,2.0117160578911095,1.0804733854099973,0.9115884115884116,1.1716860367681428,1.9063013698630136,2.129577464788732,-0.0181757235267394,round1:cat_top140_decay2,0.4,120,1.0380436464943503,round1
0.3,1579,1.523501033769814,120,0,0.2862571247625079,0.2457782299084435,1.1646968279865286,0.5178948186445189,6.969214022365003,1.0886039539334669,1.17078136415823,4,4,1.476223294279807,1.5775327360441076,1.0378167294189478,0.9078780177890724,1.1561118492325866,1.376338028169014,1.6876712328767125,0.008584978753942,external:b5_d10__local_combined_logit,0.3,120,1.0378167294189478,external
0.25,1309,1.2629910406616127,120,0,0.2841864018334606,0.2457782299084435,1.156271659777698,0.5451403466146918,3.63034238666775,1.071664996779503,1.1504000591389023,4,4,1.162646450723639,1.3893866299104067,1.037599184683701,0.8611963190184049,1.1665909510413943,1.2197260273972603,1.356497175141243,-0.0103192912636962,diverse:local_compact_hist,0.25,120,1.037599184683701,diverse
0.25,1187,1.1452791178497588,120,0,0.2847514743049705,0.2457782299084435,1.1585707750073924,0.555538497062118,1.9187745015917776,1.0329346042166394,1.189578491553117,4,4,1.1144038594073054,1.1867677463818056,1.0408334044915035,0.8781725888324873,1.1768930041255694,0.7632876712328767,1.5104225352112677,-0.018322229118177,ranker:global_pairwise_quarter_w3,0.25,120,1.0329346042166394,ranker
0.25,1504,1.4511371467953136,120,0,0.2958776595744681,0.2457782299084435,1.2038399808017473,0.5494504758314768,11.053490161373077,1.044718179289886,1.16992372899997,4,4,1.3266712611991731,1.582356995175741,1.0319817421072652,0.9172781854569712,1.1867484097655223,1.273446327683616,1.8231638418079097,0.0170915710362247,recency:global_extra_decay2p0,0.25,120,1.0319817421072652,recency
0.25,1504,1.4511371467953136,120,0,0.2958776595744681,0.2457782299084435,1.2038399808017473,0.5494504758314768,11.053490161373077,1.044718179289886,1.16992372899997,4,4,1.3266712611991731,1.582356995175741,1.0319817421072652,0.9172781854569712,1.1867484097655223,1.273446327683616,1.8231638418079097,0.0170915710362247,recency:global_extra_postshock4_decay2,0.25,120,1.0319817421072652,recency
0.4,1532,1.4781529979324604,250,0,0.2780678851174935,0.2457782299084435,1.131377198139471,0.5477921669581622,10.230197349090298,1.1314061413363292,1.1574893680016132,4,4,1.3218470020675397,1.5727084769124742,1.0315628027123025,0.8958742632612967,1.1623387935923146,0.7747945205479452,2.2067796610169492,-0.0309615954528439,online_mix:hedge_global_eta20_rho0p97,0.4,250,1.0315628027123025,online_mix
0.3,1639,1.5813921433494142,500,0,0.2654057352043929,0.2457782299084435,1.0798585997761516,0.5092857257702896,3.637373777183035,1.0286924467444087,1.0786410889785398,4,4,1.3411440385940732,1.717436250861475,1.0478906270820565,0.9277845777233782,1.0708008077232969,1.0687323943661973,2.1824657534246574,0.0090577920528547,diverse:local_shrinkage_lda,0.3,500,1.0286924467444087,diverse
0.4,2052,1.979875947622329,120,0,0.2646198830409357,0.2457782299084435,1.0766611963130786,0.5249815991582062,6.11329188344367,1.0268291693705385,1.0593005726432694,4,4,1.8621640248104756,2.0647829083390765,1.0274840137727497,0.9428431851489986,1.0712791619353672,1.7549295774647886,2.1830508474576273,0.0053820343777113,diverse:local_path_knn300,0.4,120,1.0268291693705385,diverse
0.4,2086,2.012680909717436,120,0,0.2598274209012464,0.2457782299084435,1.057162064345717,0.513699024755385,2.2592265921363195,1.032398858485815,1.0534600709382769,4,4,1.8090971743625088,2.2963473466574778,1.0266888888888888,0.9413743392599712,1.0574259039367462,1.8903954802259888,2.1751412429378534,-0.0002638395910292,diverse:local_compact_logit,0.4,120,1.0266888888888888,diverse
0.25,1302,1.256237077877326,120,0,0.2910906298003072,0.2457782299084435,1.1843629515467795,0.5353295045885982,10.142064417231042,1.167380060638488,1.1979575988702722,4,4,1.215713301171606,1.3652653342522398,1.0233292374906138,0.9043947571318428,1.212576651921366,0.935890410958904,1.7430985915492958,-0.0282137003745861,diverse:local_floor_q35,0.25,120,1.0233292374906138,diverse
0.3,1431,1.3807029634734669,120,0,0.2948986722571628,0.2457782299084435,1.1998567666754596,0.5373787196944388,13.2060328204233,1.0220254565578306,1.1898622322063153,4,4,1.3459682977257064,1.4135079255685734,1.08088308795179,0.8913043478260869,1.1846770721255575,1.0663013698630135,1.656338028169014,0.0151796945499018,recency:global_hist_window_short,0.3,120,1.0220254565578306,recency
0.35,1702,1.6421778084079943,120,0,0.290834312573443,0.2457782299084435,1.1833200714391328,0.5518142247439515,1.330723928216258,1.0192403301183257,1.1710433360412238,4,4,1.582356995175741,1.7126119917298417,1.0883017900428866,0.928697701826753,1.2037143566768629,1.4383561643835616,2.2344632768361583,-0.0203942852377299,external:b7_d14__global_combined_extra,0.35,120,1.0192403301183257,external
0.3,1651,1.5929703652653342,120,0,0.2689279224712295,0.2457782299084435,1.0941893534321965,0.5379332013713093,5.366094614006633,1.0157879955063391,1.0613713646622818,4,4,1.4810475534114405,1.6884906960716748,1.0387127761767532,0.905224787363305,1.1056682824244368,1.4316384180790962,2.0901408450704224,-0.0114789289922403,round1:local_cat_top80_5y,0.3,120,1.0157879955063391,round1
0.3,1617,1.5601654031702274,500,0,0.2801484230055658,0.2457782299084435,1.1398423005565863,0.5496502276880861,2.053587328568058,1.009096851508879,1.1972441220439098,4,4,1.5485871812543075,1.5727084769124742,1.0186924362345688,0.9063275434243176,1.190113041687371,0.9372881355932204,2.167231638418079,-0.0502707411307847,barrier:barrier_hist_window5,0.3,500,1.009096851508879,barrier
0.4,1892,1.825499655410062,120,0,0.2790697674418604,0.2457782299084435,1.1354535653780995,0.5376937001234464,10.147645120171036,1.0071286472148542,1.1518438347562463,4,4,1.7801516195727085,1.8911095796002757,1.086613892454714,0.9051404345521992,1.1468873834397677,1.7797260273972602,1.94180790960452,-0.0114338180616682,recency:global_hist_decay1p0,0.4,120,1.0071286472148542,recency
0.2,1152,1.1115093039283253,250,0,0.2734375,0.2457782299084435,1.1125375103476822,0.5220765439288835,13.463497517942905,1.0061514298802434,1.0527991919419648,4,4,0.988973121984838,1.37973811164714,1.0589227642276422,0.8788142981691369,1.0873920456715551,0.9307042253521128,1.423728813559322,0.0251454646761268,diverse:local_spline_logit,0.2,250,1.0061514298802434,diverse
0.4,1914,1.846726395589249,120,0,0.2847439916405433,0.2457782299084435,1.1585403302262174,0.5411963360886957,8.10197193241464,1.0641637174949992,1.1705649016220971,4,4,1.770503101309442,1.934527911784976,1.005164911987813,0.9408067050811943,1.1627354948756017,1.6071232876712327,2.064406779661017,-0.004195164649384,recency:global_extra_window_equal,0.4,120,1.005164911987813,recency
0.25,1391,1.3421088904203995,120,0,0.2861250898634076,0.2457782299084435,1.1641596164558348,0.5385805805018964,16.06917460943507,1.0023160061760163,1.1254470422531329,4,4,1.2784286698828395,1.4231564438318405,1.1008694840646436,0.9235209235209236,1.1845505951570332,1.2695890410958903,1.4909604519774011,-0.0203909787011984,hazard:pooled_hazard_extra_w5,0.25,120,1.0023160061760163,hazard
0.25,1350,1.3025499655410062,120,0,0.2837037037037037,0.2457782299084435,1.1543077017414765,0.5332965911993954,4.37448184532584,1.0112232030264818,1.1215099183283035,4,4,1.2108890420399725,1.39421088904204,0.9995665872076548,0.9011152416356876,1.1522572565927292,0.935890410958904,1.7915254237288136,0.0020504451487473,recency:global_extra_decay1p0,0.25,120,0.9995665872076548,recency
0.3,1474,1.4221915920055137,120,0,0.2774762550881954,0.2457782299084435,1.128970027945762,0.5337607435011978,9.652918402238656,1.0135702561361988,1.1882015886646815,4,4,1.3314955203308063,1.529290144727774,0.999049668043768,0.9251191286589516,1.147754409532419,0.8476712328767123,1.849577464788732,-0.018784381586657,recency:global_extra_window2,0.3,120,0.999049668043768,recency
0.4,1900,1.8332184700206755,120,0,0.2584210526315789,0.2457782299084435,1.0514399616591148,0.5115900739070705,0.7649981077000142,0.9994771822270604,1.0377055457692808,3,4,1.746381805651275,1.8959338387319091,0.9985316155246458,0.8902374670184696,1.055502506546347,1.7375342465753425,2.0604519774011303,-0.0040625448872322,online_sgd:online_sgd_local_w5_eta02_e1,0.4,120,0.9985316155246458,online_sgd
0.3,1445,1.39421088904204,120,0,0.2768166089965398,0.2457782299084435,1.1262861202135706,0.5392844573627484,7.101263326329032,0.995221843003413,1.089671446130302,3,4,1.3556168159889732,1.4521019986216404,1.0102033325992803,0.8979166666666667,1.1143523553984014,1.123835616438356,1.691830985915493,0.0119337648151691,recency:global_hist_window2,0.3,120,0.995221843003413,recency
0.3,1545,1.490696071674707,120,0,0.2893203883495145,0.2457782299084435,1.1771603549154506,0.5584273622303964,3.364707314477228,0.9943734015345268,1.209061667760806,3,4,1.4424534803583735,1.5485871812543075,1.117532750803072,0.8876623376623377,1.1938863587391932,1.348587570621469,1.7312676056338028,-0.0167260038237426,round1:cat_top80_expand,0.3,120,0.9943734015345268,round1
0.3,1551,1.496485182632667,120,0,0.2669245647969052,0.2457782299084435,1.0860382748152229,0.5413616980225348,0.1464144099245939,1.072362685265911,1.1257942366465146,4,4,1.2977257064093728,1.6450723638869746,0.9937063849214114,0.8848641655886158,1.1175687501157232,1.0757062146892655,1.956056338028169,-0.0315304753005003,cross:cross_local_hist_w5,0.3,120,0.9937063849214114,cross
0.2,1074,1.0362508614748451,120,0,0.2970204841713221,0.2457782299084435,1.2084898010778546,0.5456063970615821,4.333889093781803,0.9934373318988704,1.2119676383550972,3,4,0.9841488628532048,1.0758097863542384,1.1920931360659714,0.8587464920486436,1.2130955775843315,0.9412429378531074,1.1870422535211267,-0.0046057765064768,round1:xgb_top80_expand,0.2,120,0.9934373318988704,round1
0.4,1956,1.887250172294969,250,0,0.2586912065439672,0.2457782299084435,1.0525391392082777,0.5090146259894919,2.668337069092326,0.99130782562325,1.0695552610956665,3,4,1.6836664369400414,2.0647829083390765,0.9945496083550912,0.9482316760635572,1.0652241436644738,1.5898305084745763,2.213150684931507,-0.0126850044561963,round1:logit_top140_5y,0.4,250,0.99130782562325,round1
0.25,1283,1.2379048931771195,250,0,0.2642244738893219,0.2457782299084435,1.075052391693723,0.4930907518798336,5.476235234686786,0.9864463870398588,1.0842096707684312,3,4,1.0806340454858718,1.4279807029634737,1.0239583333333333,0.902190923317684,1.092262780458787,0.7909604519774012,1.7452054794520546,-0.017210388765064,barrier:barrier_local_ridge_window5,0.25,250,0.9864463870398588,barrier
0.4,1925,1.8573397656788424,500,0,0.2758441558441558,0.2457782299084435,1.1223294917003526,0.513296394685551,5.940980395708328,1.010881010881011,1.1129343477174036,4,4,1.6595451412818747,2.0358373535492764,0.9820295237647502,0.9375,1.112768759777825,1.7559322033898306,2.193972602739726,0.0095607319225274,diverse:global_compact_logit,0.4,500,0.9820295237647502,diverse
0.25,1353,1.3054445210199863,120,0,0.2719881744271988,0.2457782299084435,1.1066406269119886,0.5137921455202883,6.539678109885664,1.0115272570146217,1.0999625717566015,4,4,1.2205375603032391,1.4038594073053068,0.9799858012476776,0.8991097922848664,1.091954860431582,1.092394366197183,1.4909604519774011,0.0146857664804067,external:b7_d14__local_combined_logit,0.25,120,0.9799858012476776,external
0.4,1834,1.769538249483115,120,0,0.2709923664122137,0.2457782299084435,1.102588974268237,0.5565422808468675,3.791326193572793,0.9989010989010988,1.114420364632711,3,4,1.7415575465196418,1.8042729152308752,0.979321572629635,0.8999453253143794,1.1110488502943678,1.44986301369863,1.973446327683616,-0.0084598760261305,hazard:pooled_hazard_hist_w3,0.4,120,0.979321572629635,hazard
0.3,1701,1.6412129565816678,120,0,0.2586713697824809,0.2457782299084435,1.0524584292060375,0.5199363295144143,4.755224250065141,0.974609710070338,1.0577726236819802,3,4,1.4569262577532736,1.7801516195727085,0.971684184184184,0.9345518867924528,1.0570431252454489,1.5542372881355933,1.7203389830508475,-0.0045846960394111,round1:logit_top80_expand,0.3,120,0.971684184184184,round1
0.2,1050,1.0130944176430048,120,0,0.2809523809523809,0.2457782299084435,1.143113371176285,0.5472571133545449,-11.39746600608533,0.9692542820950596,1.143405388886653,3,4,0.945554789800138,1.0372157133011717,1.0227050183598532,0.8631578947368421,1.1506210395029004,0.8581920903954803,1.1870422535211267,-0.0075076683266153,cross:cross_xgb_w5,0.2,120,0.9692542820950596,cross
0.25,1273,1.2282563749138526,250,0,0.2631578947368421,0.2457782299084435,1.0707127919135586,0.5133828161148497,4.991136902404336,0.9653304442036836,1.0893594286572337,3,4,1.1192281185389388,1.4231564438318405,1.0239583333333333,0.917981072555205,1.0853073242779736,0.9649717514124294,1.633972602739726,-0.0145945323644149,round1:elastic_top140_5y,0.25,250,0.9653304442036836,round1
0.35,1836,1.7714679531357684,120,0,0.2826797385620915,0.2457782299084435,1.1501414859542052,0.5098198861291596,8.176329535264008,1.022869022869023,1.1339727816941476,4,4,1.6884906960716748,1.9297036526533424,0.9636102809324568,0.9415619879847078,1.1350822362622606,1.5380281690140845,2.00986301369863,0.0150592496919446,diverse:global_shrinkage_lda,0.35,120,0.9636102809324568,diverse
0.25,1219,1.1761543762922124,500,0,0.2715340442986054,0.2457782299084435,1.104792903748051,0.5075816381036771,7.974886377567593,0.962142104999248,1.092376460422826,3,4,1.0613370089593384,1.3025499655410062,1.0069101196670136,0.814662273476112,1.137204525691994,0.9570621468926552,1.5183098591549296,-0.0324116219439429,online_sgd:online_sgd_expand_eta02_e1,0.25,500,0.962142104999248,online_sgd
0.4,2044,1.972157133011716,120,0,0.2558708414872798,0.2457782299084435,1.041063895620845,0.510381960386382,2.0502404562909686,0.9613430666062244,1.0210797573896782,2,4,1.813921433494142,2.0696071674707097,1.0053069460184083,0.933300637567435,1.026553564549494,1.9299435028248588,2.132602739726027,0.0145103310713505,diverse:local_survival_logit,0.4,120,0.9613430666062244,diverse
0.4,1980,1.9104066161268092,120,0,0.2742424242424242,0.2457782299084435,1.115812512542645,0.5309574065174709,9.691078435469068,0.9701492537313432,1.1115663321933609,3,4,1.866988283942109,1.9875947622329428,0.9565048165807144,0.9564556962025316,1.1029218498191455,1.8033898305084748,2.2265536723163843,0.0128906627234994,barrier:barrier_extra_window5,0.4,120,0.9565048165807144,barrier
0.4,1820,1.7560303239145418,120,0,0.2829670329670329,0.2457782299084435,1.151310403172986,0.5249857304151623,6.527991948838515,1.0966904607397794,1.1519544843381484,4,4,1.6257753273604412,1.9152308752584424,0.953131751736349,0.9410468319559228,1.155510057148,1.3923287671232876,2.054647887323944,-0.0041996539750142,recency:global_extra_window_short,0.4,120,0.953131751736349,recency
0.3,1549,1.494555478980014,120,0,0.275661717236927,0.2457782299084435,1.1215872021684574,0.5193836343270383,-4.229005670544794,0.952658582089552,1.0133835050992823,2,4,1.4521019986216404,1.5244658855961406,1.0248265891936224,0.9132124352331606,1.0839646349678769,1.1988732394366195,1.7336986301369863,0.0376225672005805,external:b7_d14__global_combined_logit,0.3,120,0.952658582089552,external
0.4,1999,1.928738800827016,120,0,0.2736368184092046,0.2457782299084435,1.1133484788751993,0.5105498903988694,8.792233012933862,0.9413454179601172,1.1252693020538511,3,4,1.842866988283942,2.016540317022743,0.9646400379588492,0.9433299899699096,1.0950410796744692,1.7707042253521126,2.1134246575342464,0.0183073992007301,hazard:pooled_hazard_logit_expand,0.4,120,0.9413454179601172,hazard
0.3,1615,1.558235699517574,500,0,0.2606811145510836,0.2457782299084435,1.06063549504849,0.5083082927055848,4.743448718105848,0.9385444168052864,0.9833713165441414,2,4,1.4376292212267403,1.6836664369400414,0.9758529082774048,0.9099378881987578,0.998996271063394,0.9977464788732394,2.147457627118644,0.061639223985096,diverse:global_spline_logit,0.3,500,0.9385444168052864,diverse
0.35,1589,1.533149552033081,250,0,0.263058527375708,0.2457782299084435,1.070308495075832,0.5021422242151505,4.900133749496592,0.9379343629343628,1.0020538615827967,2,4,1.4279807029634737,1.7029634734665748,1.02853743836716,0.8787878787878788,1.0748959963853242,1.3731506849315067,1.7322033898305085,-0.0045875013094922,online_sgd:online_sgd_w5_eta005_e1,0.35,250,0.9379343629343628,online_sgd
0.35,1601,1.5447277739490006,250,0,0.2654590880699563,0.2457782299084435,1.0800756770395987,0.5124033732494636,3.597694322343069,0.931482699971446,1.0062297494830297,2,4,1.447277739490007,1.6450723638869746,0.9359644887887566,0.9223057644110276,1.0328010215971073,1.2264788732394367,2.0290410958904106,0.0472746554424914,diverse:global_survival_logit,0.35,250,0.931482699971446,diverse
0.3,1507,1.4540317022742937,120,0,0.2826808228268082,0.2457782299084435,1.1501458975113927,0.519939232559843,-5.292495267124986,0.9093532338308458,1.0497222334799952,2,4,1.4135079255685734,1.500344589937974,1.0668456452511172,0.9054593874833556,1.1044934726137077,1.2619718309859154,1.7298630136986302,0.045652424897685,external:b5_d10__global_combined_logit,0.3,120,0.9093532338308458,external
0.25,1492,1.4395589248793934,120,0,0.2640750670241287,0.2457782299084435,1.074444498695027,0.50082826119191,6.385456099209634,0.9431308483489288,1.047052045382552,2,4,1.3314955203308063,1.543762922122674,0.9090261354678312,0.9388029589778076,1.0574552714997056,1.0450704225352112,1.6953424657534246,0.0169892271953213,round1:anchor_trend,0.25,120,0.9090261354678312,round1
0.2,1018,0.9822191592005514,120,0,0.2642436149312377,0.2457782299084435,1.0751302710157562,0.5168066232311521,7.885982731524713,0.91532917603762,1.1081016168826825,2,4,0.9310820124052378,1.0323914541695385,0.9056113902847572,0.7472852912142152,1.1014067312882765,0.8225988700564972,1.1633802816901408,-0.0262764602725202,delayed:delayed_only_hist_w5,0.2,120,0.9056113902847572,delayed
0.4,1602,1.5456926257753274,500,0,0.2808988764044944,0.2457782299084435,1.142895676761664,0.5338847928654755,10.40168857797971,0.9038485490098392,1.1585190623419093,3,4,1.5244658855961406,1.6305995864920746,1.0803055982204333,0.8966812773951158,1.0972889761157223,1.2225352112676056,2.194915254237288,0.0456067006459417,external:b5_d10__global_external_logit,0.4,500,0.9038485490098392,external
0.35,1628,1.570778773259821,0,0,0.2524570024570025,0.2457782299084435,1.0271739793676882,0.506328862345625,2.5766389194183565,0.9024918434512532,1.0165788624764152,3,4,1.3700895933838733,1.6788421778084082,0.9145401382243488,0.8613678373382625,1.0646224512726186,1.2465753424657533,2.1374647887323945,-0.0374484719049303,online_sgd:online_sgd_w5_eta02_e1,0.35,0,0.9024918434512532,online_sgd
0.35,1688,1.6286698828394213,500,0,0.2553317535545024,0.2457782299084435,1.0388705039075987,0.5065325221480035,3.456057844285091,0.8953098297360592,1.0378352729518994,3,4,1.5244658855961406,1.7077877325982085,0.962484575352755,0.8722519310754605,1.0578439950088656,1.3424657534246571,1.9245070422535209,-0.0189734911012668,online_sgd:online_sgd_w5_eta005_e3,0.35,500,0.8953098297360592,online_sgd
