candidate,slice_kind,slice,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd3,currency,TJS,20,637,192,2024-01-09,2026-08-04,0.16145833333333334,0.17739403453689168,0.910167772861357,0.9144763234019685,1.467248908296943,1.467248908296943,1.467248908296943,-11.940763368564191,26.02106243924006
stale20_z_r35,currency,TJS,1,656,230,2024-01-09,2026-08-31,0.5260869565217391,0.5259146341463414,1.0003276622558286,0.9961595311715803,1.7073170731707317,1.7073170731707317,1.7073170731707317,-2.2297299705307596,1.1609789403855884
stale20_z_r35,currency,TJS,3,654,229,2024-01-09,2026-08-27,0.37554585152838427,0.37767584097859325,0.9943602708484345,0.9852062453411924,1.7071352502662407,1.7071352502662407,1.7071352502662407,-3.9029733535087865,4.270185071884034
stale20_z_r35,currency,TJS,5,652,227,2024-01-09,2026-08-25,0.33480176211453744,0.3205521472392638,1.0444533440128154,1.0340982627894433,1.6958377801494129,1.6958377801494129,1.6958377801494129,-3.014803789841197,5.30304556874168
stale20_z_r35,currency,TJS,10,647,226,2024-01-09,2026-08-18,0.26991150442477874,0.2550231839258114,1.0583802628050416,1.0408838923308472,1.7010752688172042,1.7010752688172042,1.7010752688172042,-0.5464112423137869,11.663680533582419
stale20_z_r35,currency,TJS,20,637,221,2024-01-09,2026-08-04,0.18099547511312217,0.17739403453689168,1.0203019260801667,1.0095836578395971,1.6888646288209606,1.6888646288209606,1.6888646288209606,13.270202922654558,32.56846842384999
change_z_r25,currency,UZS,1,656,176,2024-01-09,2026-08-31,0.6079545454545454,0.5213414634146342,1.166135034556087,1.1532725765566083,1.3064687168610816,1.3064687168610816,1.3064687168610816,-26.261772426984233,23.521096681005414
change_z_r25,currency,UZS,3,654,175,2024-01-09,2026-08-27,0.4057142857142857,0.3562691131498471,1.1387860208461067,1.117751844980212,1.3045793397231098,1.3045793397231098,1.3045793397231098,-37.21893660565227,26.201159796024072
change_z_r25,currency,UZS,5,652,174,2024-01-09,2026-08-25,0.3218390804597701,0.294478527607362,1.092911877394636,1.0644751367067582,1.2998932764140876,1.2998932764140876,1.2998932764140876,-37.031980432377665,26.031841623610823
change_z_r25,currency,UZS,10,647,173,2024-01-09,2026-08-18,0.2138728323699422,0.22256568778979907,0.9609425176621709,0.924573982945856,1.3021505376344085,1.3021505376344085,1.3021505376344085,-39.722709156275066,27.245537460136
change_z_r25,currency,UZS,20,637,166,2024-01-09,2026-08-04,0.1566265060240964,0.16483516483516483,0.9502008032128515,0.9201650875725338,1.2685589519650655,1.2685589519650655,1.2685589519650655,-33.38916405503451,16.734848734647876
sign_cd3,currency,UZS,1,656,188,2024-01-09,2026-08-31,0.5797872340425532,0.5213414634146342,1.11210650740326,1.1084499395945246,1.3955461293743372,1.3955461293743372,1.3955461293743372,-14.952467369095592,18.48269786563828
sign_cd3,currency,UZS,3,654,187,2024-01-09,2026-08-27,0.3850267379679144,0.3562691131498471,1.080718826742558,1.074906549510473,1.3940362087326943,1.3940362087326943,1.3940362087326943,-11.622613831097876,20.347810211285136
sign_cd3,currency,UZS,5,652,186,2024-01-09,2026-08-25,0.3333333333333333,0.294478527607362,1.1319444444444442,1.123875138900665,1.3895410885805763,1.3895410885805763,1.3895410885805763,-9.331234678269663,19.40775135723177
sign_cd3,currency,UZS,10,647,185,2024-01-09,2026-08-18,0.23243243243243245,0.22256568778979907,1.044331831831832,1.03274383992127,1.3924731182795698,1.3924731182795698,1.3924731182795698,-7.321275303484406,18.407622434378013
sign_cd3,currency,UZS,20,637,181,2024-01-09,2026-08-04,0.17679558011049723,0.16483516483516483,1.07255985267035,1.062894947540015,1.3831877729257642,1.3831877729257642,1.3831877729257642,0.8043494023553842,17.827218212552165
stale20_z_r35,currency,UZS,1,656,236,2024-01-09,2026-08-31,0.5169491525423728,0.5213414634146342,0.9915749826543759,0.9835556771741784,1.7518557794273595,1.7518557794273595,1.7518557794273595,-1.1088287742280516,-2.6514688719808017
stale20_z_r35,currency,UZS,3,654,235,2024-01-09,2026-08-27,0.39148936170212767,0.3562691131498471,1.0988585517304357,1.083981754767737,1.7518636847710332,1.7518636847710332,1.7518636847710332,-5.292464806518709,-5.690559656596504
stale20_z_r35,currency,UZS,5,652,233,2024-01-09,2026-08-25,0.33047210300429186,0.294478527607362,1.122228183118741,1.1018249184749398,1.7406616862326574,1.7406616862326574,1.7406616862326574,-5.305854742553981,-8.406355820965256
stale20_z_r35,currency,UZS,10,647,233,2024-01-09,2026-08-18,0.2446351931330472,0.22256568778979907,1.099159513590844,1.0671437792795877,1.753763440860215,1.753763440860215,1.753763440860215,-5.248632309425486,-8.909926900256323
