state,h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
cutoff_1430,1,2023-10-01,1975,320,False,3.6390231442486236,-680.6877433086208,778.1458882285799,"[-6.451066625397164, 9.011693822520833, 8.677365028416544, -28.699795287018894, -4.864960141789212, 22.023108612081167, 0.004169207883295251, 14.876285804631385, -1.3455660910081495, -11.155178370551166, 12.033600081395061, 24.370046079195905, 27.25331941568065, 6.886615727925333, 14.14368671337554, 12.59678904661958, 3.3076202643378982, -20.064928682140035, -14.837036410609514, 6.862067073166154, 12.8064153611469, -15.178781282760578, -11.791008849947941, -13.052121131094559, 12.183260437011352, 23.051287823848668, 5.469695250493157, -12.569210803065957, -6.134956517446641, 5.174654345395185, 3.649860919018446, -2.023129339729681, 12.17874038679576, -3.155305502189578, 0.3822913886072666, 2.281375453664756, -5.325674363771887, 123.85470538284163, 93.68072685776869, 48.38639643545184, -30.861487020395032, -29.91514924869743, -17.354631181492675, -27.479533651517343, -78.30800731120426, 30.95410754145801, 9.383020718307334, -6.445585297815566, 2.212158848417174, -1.6872826717282507, -0.38377937611476226, 1.976513156556168, -2.1176099571341993, 87.58640985787144, -4.253379369806095]",2023-09-28,2022-02-24
cutoff_1430,1,2024-01-01,2300,285,False,0.9864000264069666,-588.132555381778,719.038058343921,"[-3.2582746928493043, -7.952365889479998, 9.025892118462844, -19.680159586262302, 9.509534967577059, 7.761469542725214, 9.123463290089695, 0.08443062160750889, 20.918850947537805, -17.458841968508263, 6.005815554576483, 20.288998245869262, 26.20288802990224, 7.697721654206721, 11.311560309623895, 2.5093340505121824, -1.0322228836129483, -20.58572474886157, -5.362264770745041, 9.59333266057254, 14.91500322992454, -12.92052161493556, -14.5585833169159, -7.078979345841681, 9.175635263573568, 20.568387727825435, 4.141121811515, -10.12257461157207, -5.066433932919528, 5.349119954597818, 1.8171942082088413, -1.7113784734577326, 5.220496083695098, -2.334032066840016, 3.837622696727884, 3.346840958140363, -3.0978718855973697, 105.58010129737457, 72.58957798667034, 35.49098282097321, -25.94970203736391, -34.60045366008945, -10.91045446292074, -17.295314977581103, -47.553226741587864, 29.424365434012696, -0.14427465778355897, -5.16934265939952, 3.0534909709649143, -2.065196966754958, -0.7284163068681381, 1.800851718404016, -2.0607294157466045, 84.0858124919126, -7.252351852952964]",2023-12-29,2022-02-24
cutoff_1430,1,2024-04-01,2585,300,False,1.4734116565533273,-574.0766050293174,699.2758240653219,"[-6.191845163369652, 0.9718248361960091, 9.003043363221495, -20.498630436062342, 9.192746666829933, 4.441257696111741, 7.312891479998039, 1.9816167427305345, 10.552791535869595, -14.847908422301607, 5.061435907350309, 18.059828009690953, 24.781676010093026, 7.421552446364688, 11.427691467895947, 4.898929140113448, 0.9540481332385435, -18.464468363546974, -5.675310340202565, 8.030570236445847, 13.003722591516244, -12.796523703062041, -7.9070371097968275, -12.294092925462744, 8.337322256440011, 18.22551958134201, 3.3848488677044446, -10.668487960352552, -3.7319268778286196, 5.864105041273956, 0.3181564716252109, -1.9005090405111749, 6.853267799045066, -1.149701540969432, 2.1760624987811323, 1.1271843008312061, -8.371046697792334, 100.14859496142303, 65.42926538699176, 34.25342670279327, -21.077616135387352, -37.36322403354672, -6.480261834777392, -21.309752595767996, -35.32880084699992, 27.792213881162724, 0.989590908470217, -4.8121169438062585, 2.8388015214660283, -1.7616813920741154, -0.4918130247846538, 1.6235820436532828, -2.20888914826172, 83.0899149274125, -11.796640589985588]",2024-03-29,2022-02-24
cutoff_1430,1,2024-07-01,2885,325,False,-0.6722179133877,-560.1584358130037,679.8868303478612,"[-13.207761987675017, 3.660110241793404, 18.957208085167935, -16.877510403032396, -12.450554081722514, 18.804280284855807, 5.404182152012105, 10.037440545746787, -6.595540305775202, 1.3401899131172363, 4.7866552861810145, 17.999164148398325, 25.454668141864822, 3.3081576784395756, 11.47106943861111, 9.904530635847342, 6.9053136885282695, -15.28956401500221, 1.602304605946587, 3.2573612970642034, 15.420544292395656, -18.251727534125543, -7.700360592017617, -3.425570671312583, 5.896282793787591, 10.522208189223488, -1.850087174082173, -3.817438458422628, -3.0703195691873013, 5.55715716452472, 2.6650070871809786, -1.7899582131330793, 6.463287369414503, -0.1737641399953816, 1.4824323630818104, 3.88947111442069, -10.055576841258922, 91.15532367903793, 57.35724051749997, 33.42614616064711, -22.45762827566173, -39.53228312930004, -5.285805472238767, -13.20532982865134, -24.926209608271, 28.53442591229619, 0.6917153199130458, -4.907447624807988, 1.6681947077513222, -0.8296434636373976, -0.8248281599206826, 0.7046222549065476, -0.7183453390970991, 80.44416644308463, -6.358069687072185]",2024-06-28,2022-02-24
cutoff_1430,1,2024-10-01,3215,330,False,1.2751865533509523,-543.014717113217,639.6397748380173,"[-6.279083260895646, 8.707440011826613, 5.228006075820135, -9.366399730455958, 7.139235994915004, 3.702565364339182, 15.541242089442472, 3.8570529601610946, -3.727291054769562, -0.9280856388126193, 2.2628593660909053, 14.952846087946256, 31.085082613177896, 5.662688445223989, 13.915898147548738, 5.844857324184364, 6.835388193586415, -17.692683188303867, 1.819952862830155, 4.079935956655851, 10.605430316304508, -12.595296887105404, -8.897351891127716, -1.0018150495937344, 2.4547356701849745, 9.304891189567925, 4.267286728437146, -4.436284725452898, -3.538151083250534, 8.818479986158309, -1.6641849184200193, -2.6933735693099363, 7.194737304501109, 4.536261310720801, -1.6074114992165722, -4.290185641842954, -18.784561751791156, 57.84746990176086, 38.52151919201613, 42.503419516826874, -1.5077932137659424, -27.611865252433464, -6.982289066859578, 9.543081328835717, -13.899943010234981, 34.76227585434436, 0.4702785518025424, -5.852672495366793, 1.9368165514208155, -0.7501671210005909, -1.1961130769109318, 1.6078761043257905, -1.5984124578326406, 82.53160196163951, -17.4871008422142]",2024-09-28,2022-02-24
cutoff_1430,1,2025-01-01,3545,285,False,2.142348021667578,-520.5429212825818,597.1002151226269,"[0.2828891972604576, 7.0798150815881815, 4.700769866728869, 6.783744826623279, 8.333819013577086, 1.2967852842937557, 20.555696848986372, 5.021580834491075, 0.04300880727763709, -3.543243928018053, 0.848405657993264, 11.385982064245201, 19.590611800643885, 7.769488132743746, 12.1545441325306, 4.10410108121289, 16.471831482135187, -19.641386715906304, -3.643789665126553, -8.52934029410997, 12.540572916848232, -8.997051058229241, -7.77183271997556, -2.9265555491479764, 2.7186811702808025, 9.843596720450764, 3.2934163421075104, -4.7893962185827945, -4.20655321897666, 8.664982630583628, -3.3768898801011544, -0.6472114319677743, 9.502559241865482, 4.790335012384095, -2.2734632291454715, -5.143517441403765, -8.020812429363378, 41.13631758863363, 45.029713724850986, 34.56174490309964, -17.77336033065542, -25.27953285294509, -8.436136328381874, 14.136442625254762, -22.610560587241867, 21.655710247160382, -2.5432646517031983, -3.1278886024825607, 1.7559437646581595, -0.4952651723515864, -1.4214812901590683, 1.3807174172154135, -1.2199147193606068, 79.66264853379742, -15.42127024876704]",2024-12-29,2022-02-24
cutoff_1430,1,2025-04-01,3830,295,False,-1.905295181435635,-502.93101179483835,578.4897032754717,"[2.3262144075064985, 5.539326527694588, 4.535241505666554, 13.738278126009838, 8.407633159325675, 7.385427390689791, 26.04327506979408, 3.6099979076420285, 6.31332078852405, 0.3506031175658443, -2.4814714796778428, 14.410634310197992, 17.833076361703604, 12.626850209954315, 9.448168444043517, 2.4137531046042913, 15.552811946241562, -17.895860639267617, -2.670882857251884, -4.6459884050317815, 9.930185711693419, -10.325624267190053, 2.7952122289813177, -12.782851048801469, 2.689182472657218, 8.376404719651728, 2.3606849129461382, -5.497994731516203, -6.721933631536719, 11.528627177239459, -6.692142941828299, -2.1984255036671208, 10.488449528835858, 4.936797622815869, -0.3764623136387189, -7.839101996678169, -3.937735466107112, 34.1406125056877, 46.193047429419906, 23.46879155068667, -6.842272836674379, -26.894523283142078, -2.5048194533136474, 10.041281601741439, -21.962230339043664, 19.98437425631374, -3.624321051482042, -3.6409009709931905, 1.1186533217472765, -0.41711690466379253, -0.8496519417191706, 0.9902625135981091, -0.8421469889631776, 76.76304292621761, -10.242821445437142]",2025-03-29,2022-02-24
cutoff_1430,1,2025-07-01,4125,330,False,-2.6229278362618333,-496.86345070140777,535.163836303891,"[2.8103949097178984, 6.719092513186423, 6.111615668354954, 14.846439153775096, 8.759514382879917, 8.64202673396692, 24.31372785844742, 5.61672504455366, 6.28045737511067, -0.8157279181232878, -3.0211521335862894, 13.449708439982217, 15.376960260259041, 11.837250580315951, 9.105050840224703, 3.0443718940100073, 14.996500927800103, -15.851977303637216, -3.7563206380055916, -3.659104023982998, 8.510701112605485, -10.270867701732639, 2.5685115782451478, -15.005124770960773, 3.4084636450533132, 9.756766210292891, 1.9015603116245963, -4.326445917892723, -7.9223320858526245, 12.319007155074509, -6.564020176101711, -0.7602663979173192, 9.040079101743208, 3.938100490067182, 0.7960278164456247, -8.109803797463062, -0.665479999536731, 31.035968131034867, 42.29887318452864, 19.812612372716114, -5.9267181103398645, -29.708982708071634, -4.402410852949631, 6.501482303087478, -14.847347828338243, 17.19155021699494, -4.3835108599997294, -2.968529545321328, 1.2593188031938367, -0.4354618723631351, -1.3330058304615822, 1.3446476170113946, -0.8354987173804551, 74.57054723587311, -10.495986678001529]",2025-06-28,2022-02-24
cutoff_1430,1,2025-10-01,4450,325,False,-0.9798288418577145,-485.406397652147,467.65492482665996,"[5.39531237940476, 5.325190758209288, 8.206433184740193, 17.13846583430445, 10.59597654453005, 10.707321284782768, 21.943119934021, 7.999473289968031, 8.321966055277287, 0.47874488876717775, -4.53352998117867, 11.401712890001704, 15.61239311178743, 12.887696667255385, 7.091673633166182, 2.774690470785594, 15.781057301693165, -18.33905871021648, -1.4843134125515096, -2.1169228564624025, 3.888487410935333, -8.613564399078664, 0.8844447305282265, -10.76417507331503, 3.7937566212440914, 9.164025973182389, 1.9707658548639522, -3.373257764992008, -6.402920592676466, 11.430680302485955, -5.373067507935089, -0.6239035429126846, 8.657050680126435, 1.671176934610836, -0.05108352234215323, -6.990254482466103, 5.1117695992007715, 24.335185211119715, 37.7042039628283, 11.245704629563296, -1.3507078440902232, -29.130940784070727, -2.9087587598749565, 7.246110487293724, -11.032330943246938, 17.25948943782074, -5.494009982898056, -2.47208079370633, 0.9469652098756448, -0.46944448209318, -1.3835028351562473, 1.131455649445087, -0.22547354207237866, 70.9655017079629, -7.76525616185104]",2025-09-27,2022-02-24
cutoff_1430,1,2026-01-01,4770,270,False,-1.930656748907753,-479.8262388073868,407.7922814124259,"[2.082433255686131, 2.493204563467987, 9.648323585398295, 3.8329646665208057, -4.9661308173864445, 16.966493924358865, 11.037872198059254, -1.641921017207402, 3.9081495189950184, 2.492561641022297, -5.391652341462388, 10.267807742483962, 13.8978586354304, 11.295716748192925, 4.479701025253869, 0.69222000033992, 13.701098702856152, -17.245822828095648, -2.427767348274163, -5.132419818075199, 5.369617757367147, -5.634321967710039, -0.16843725062960166, -8.564667188195319, 4.9620180347745535, 6.937899475194097, 1.0193592399955105, -2.4737875286102904, -4.362781972623706, 11.81318572326257, -3.297037659855944, -1.2170003729990952, 5.382764316608927, 1.8116641988357756, 0.260595651865081, -6.655814799599613, 6.1930711853220375, 16.86909644395682, 37.71838333270355, 9.159853073194409, -5.845416625703236, -26.629291681986395, -3.0442351279409494, 14.653594103455891, -15.740976662753534, 15.451805095279665, -6.351634032623203, -2.4213891401713625, 0.8222387404832064, -0.37319904476485155, -1.1392390861240087, 0.9991476674110965, -0.30894827700754146, 68.7829988120823, -5.418504517199507]",2025-12-27,2022-02-24
cutoff_1430,1,2026-04-01,5045,310,False,-0.8738568630460609,-470.82181303605336,396.01183553592335,"[1.9729450950911445, 4.341980728667454, 7.864405467458509, 2.252145050839616, -2.8604784214663375, 14.154469842596356, 8.970092518200584, -0.8166235063380156, 3.2123770641046394, 2.0259286712788662, -4.799482082232622, 11.483729897714374, 10.346941336332142, 10.989718625059924, 5.293627729344065, 0.6069378319470857, 13.004530083426747, -17.260154215208182, -2.4134249524055726, -4.684183977391774, 4.476476151015988, -5.024764043806977, 1.5358604659428674, -10.004823112081171, 5.709313573099452, 6.024463394515853, 0.9727518046885878, -2.408932437427076, -2.599025503690327, 8.411965523063373, -2.8534928252712555, 0.5059138919425752, 3.959366514843177, 0.960774183459952, 1.2358539710193437, -3.6969393654189457, 9.138588732608634, 16.350733820300416, 37.18074710022935, 8.610163924928328, -8.772528594626701, -23.568143362105435, -4.265554164500513, 12.632434010655048, -17.83581451224802, 11.653579013620083, -5.979717210816604, -2.1889012783396415, 0.874291921536675, -0.4534967546644165, -0.5176049433506631, 0.49184025503566514, -0.39503047855450857, 66.99577854677653, -3.4267552480936136]",2026-03-28,2022-02-24
cutoff_1430,1,2026-07-01,5355,230,False,-1.4243340879090702,-463.13582534564256,390.32251365046056,"[2.7723147581288217, 2.104872672927843, 5.9039320456525175, -1.4294016884044818, 0.7775791307958845, 11.021677567697111, 6.717865697283068, -1.276576341852662, 7.662447691189348, 1.2324262125254124, -4.80470205360901, 10.556507344237994, 9.535089151997328, 9.697619453150546, 6.0148861451154785, 2.7705250774311456, 13.443110923186573, -15.729262770190243, -4.014275394080943, -5.759156689516093, 4.164172013904294, -4.310539247026439, 1.2175546127859844, -7.054164319182267, 6.863117917478516, 2.24511134695841, 0.8973565281109703, -2.880533366687314, -4.973600640005566, 8.116771813093045, -2.9705686063101022, -0.1827071249117744, 3.8016970262355843, 0.6222592988501359, 1.4359095647695805, -4.653663585009055, 11.392382851633952, 14.137398159079174, 35.1886001816333, 5.439380405043773, -8.846205691714665, -19.105645926302067, -3.64693519907612, 12.571482135005628, -18.880339004934648, 10.600101046313178, -6.742817033184579, -1.654394695231438, 0.8281291399098227, -0.5275738258674967, -0.6468423120373799, 0.6796958819885169, -0.33340888399435264, 66.97621255620462, -3.641436912419072]",2026-06-27,2022-02-24
cutoff_1500,1,2023-01-01,1060,280,False,-7.813449920965287,-811.2107555796047,1002.985199990322,"[-36.42856254717493, 10.82763654728602, -28.70837149812234, -73.52517733678617, 13.28330072144878, 19.034317214908757, 15.615077419900777, 23.879566372164987, -27.106845358585225, 1.4824078763578612, 25.51564379311116, 33.41482055884496, 67.19392327273975, 6.670178786856272, 0.5066392571750314, 15.374303842097119, -58.01110007328769, -43.519120466888495, 9.027833605896353, 80.80000793215478, 22.499239544152413, 13.58017617411829, -34.058624117705484, 7.9866666530565515, 35.15621188904195, 19.81381324955811, -28.90674359925469, -0.7754490685418305, -12.0831790456766, 10.805157562501781, -0.76323990491536, 6.223915627502561, 11.866130223328309, 1.9061244504526031, -15.372981603619248, -15.854379104978605, -18.645307808756563, 201.91842241942624, 88.67416039505488, 63.98162875295507, -20.064880060741576, -32.732651179604595, -12.76680286234626, -38.84290206307055, -111.31527010269699, 74.67671133498727, 34.91618125420591, -11.423270113906124, 9.120141610425843, -3.7518003957278, -9.123976398417248, 10.217568209835314, -6.46193302611188, 115.33173764499196, 0.0]",2022-12-29,2022-02-24
cutoff_1500,1,2023-04-01,1340,305,False,-3.6627026526123005,-768.8603571441728,954.2564911601897,"[-31.427015699423684, 11.93724543581467, 23.582508425886967, -61.80230966953212, 7.956634362830468, 9.185512304862808, 12.442719877809008, 19.488298015019605, -16.601646331094656, -22.50138242362851, 20.556670008753727, 30.616641506832593, 50.37271834785054, 2.2672239037649606, 10.436708072885311, 17.022166871423472, -26.288973139049485, -26.69289585492154, 1.7115362207427867, 25.978209152035767, 24.528072759153627, -1.5210134089413732, -23.782281614899794, -1.4594885877283212, 25.925187009674087, 20.894770949369423, -22.771179733476043, -2.5677915370291493, -10.85214652967799, 0.6992932899517543, 5.5362052333140985, 0.5800847111488107, 5.401975059271536, 0.25957703385259073, -6.183655403145162, 1.1490217043237154, -6.983391116010977, 151.56846036533207, 105.51634349908541, 48.13268458202479, -13.640758274432974, -24.95907149975224, -13.152670046416993, -27.01327862817051, -127.14871246772302, 56.04509685929715, 25.34994720997862, -8.42157165374637, 5.31751580560362, -3.346109402435538, -3.0318033999249323, 4.532178277737549, -3.471781280985446, 105.85400691584817, -11.903115668875424]",2023-03-29,2022-02-24
cutoff_1500,1,2023-07-01,1645,330,False,1.0041464797272954,-734.3629108374951,913.109757003617,"[-30.886388693830046, 15.733006179949829, 21.016205499828953, -63.0593150742619, 11.790871716719634, 18.980210985055727, -1.9025378269860886, 19.964899066681333, -6.436701442587068, -8.059882623523585, 17.287307628093014, 26.142495028172004, 43.937491522805246, 2.130949760887113, 13.480128418607459, 13.654975898842178, -14.826810880227622, -30.819348205520907, -8.19080498687401, 14.147453715964003, 24.418837524247067, -0.41950139236538786, -19.871539992358592, -2.482159057543933, 20.050835368020543, 20.20688593769598, -10.882579861047915, -19.746984505561723, -7.160746845063753, -0.6038734332214616, 2.0956695647172023, -3.8269399111802933, 10.06862476976905, 0.2330322523626263, -2.3725833870134663, 1.8643854805640054, -7.116863661968374, 138.60522750177535, 105.41940039893659, 47.67095001177836, -14.935269833576669, -37.3701943602172, -13.167034124401145, -27.43275899171804, -103.18473150993071, 49.295818955174916, 17.438804170544586, -8.56625512232742, 2.34740781697608, -1.871204050928064, -2.111859922447195, 4.075376583918001, -2.439720427519961, 97.85549827787096, -12.73245846358134]",2023-06-28,2022-02-24
cutoff_1500,1,2023-10-01,1975,320,False,3.6390231442486236,-680.6877433086208,778.1458882285799,"[-7.652499007546205, 12.434225737768903, 8.962497805392195, -29.804084424175002, -4.061260659939622, 23.04949327735874, -0.7818177365057638, 17.20476192285413, -2.9758779343906627, -11.775919988868493, 13.69966595048803, 23.669058715628484, 34.955915201163975, 7.923483858785451, 12.616262794321182, 13.088457035711711, 4.931526482905503, -21.879635827718655, -13.875304961422227, 6.100482785024718, 11.592327618601749, -15.220200558150497, -11.81653665429036, -12.596435173337976, 11.854694554665949, 22.643392188761265, 5.875583169605373, -13.379812819925723, -6.569429819670581, 3.7949149535184534, 2.784970979859021, -2.22378502430993, 13.355260487811066, -2.9163426152190026, 1.111664401902246, 1.6307381806149044, -6.581302370346995, 127.67609167844931, 92.89664312602461, 48.12262535929345, -14.56264205185926, -29.861814815530686, -14.967975391017605, -28.415803920201917, -81.18736125954487, 39.591745656029474, 9.799331042507067, -7.981192378490445, 2.121355147478178, -1.614725884240929, -0.26450883796793084, 1.863909920908494, -2.106030346181243, 87.90238142825824, -4.213962327774979]",2023-09-28,2022-02-24
cutoff_1500,1,2024-01-01,2300,285,False,0.9864000264069666,-588.132555381778,719.038058343921,"[-3.914526649876976, -6.44937568611028, 10.787260021305517, -20.18286823780099, 11.009365680969774, 8.621392935621218, 8.94285176018837, 0.6128245350125247, 21.371338226068907, -17.87032100736183, 7.420024777490351, 19.466221128242527, 32.500823764845364, 8.448985591318731, 9.887536590249212, 2.947599284245305, -0.015443381861150086, -22.71353601341035, -3.3489657491216422, 9.37253643979988, 14.304705909053546, -13.022040933055681, -14.171317251985537, -6.599195323224264, 9.281128424523319, 19.80430839257399, 3.4389965838519103, -10.220494284217773, -4.865189929329353, 4.27724915205855, 1.804706002835962, -1.8013331183802268, 5.569285152978423, -2.2305834519699705, 3.8345670657149267, 3.1945640775211017, -3.5364334900442476, 107.83566990433732, 70.19070209405358, 34.607068188270425, -12.232038743342232, -34.63273251430028, -8.880166458166448, -17.769779627409655, -48.130741525717085, 36.48526842133193, -0.06472152889540894, -6.383012919054589, 3.054013620563872, -2.0509240919657987, -0.6546806255722019, 1.7009457642167083, -2.049354667241772, 84.56358642124589, -7.448554301990261]",2023-12-29,2022-02-24
cutoff_1500,1,2024-04-01,2585,300,False,1.4734116565533273,-574.0766050293174,699.2758240653219,"[-6.669829752049535, 2.243703275576727, 10.187447663876883, -20.77035094812424, 10.181841720077587, 6.071125625959534, 7.284450473118289, 2.4713038370190232, 11.18019046444245, -14.866366445167595, 6.419731088682666, 17.331344233867835, 30.89578391335964, 8.013836048729681, 10.063114040272467, 5.2133534132020545, 1.8556753274786069, -20.544434471508968, -3.9918040646480346, 7.815370336739147, 12.518004935724475, -12.863765542667425, -7.707440756916435, -11.756422246377893, 8.528737622248514, 17.476767255581432, 2.942463193317326, -10.793536156022952, -3.6327838773512573, 4.957668172429054, 0.22035906036797967, -2.035485309367146, 7.198944519743286, -1.0471011628542906, 2.2453755296669184, 1.0109458833049452, -8.731667735860238, 102.21660417684983, 63.820142639652815, 33.577319724957974, -8.09347252970478, -37.40763320801799, -4.747675720887605, -21.456163509549608, -36.55019622158787, 34.63935388807606, 1.0347519085563743, -5.974592052749433, 2.8252684824225547, -1.7495833169729054, -0.4561954186016873, 1.5694330979879765, -2.1889228448379967, 83.59326075339304, -12.110828830869284]",2024-03-29,2022-02-24
cutoff_1500,1,2024-07-01,2885,325,False,-0.6722179133877,-560.1584358130037,679.8868303478612,"[-13.511872728175467, 5.202476045757271, 19.874941553029732, -17.388242632082292, -11.08111603803132, 20.28964774514114, 5.206603283490508, 10.43506473272591, -5.956820060211288, 1.3843133700642258, 6.043083548675255, 17.294014822161973, 31.038601774566466, 3.8275414946709225, 10.192540821213285, 10.225875207634497, 7.394106868945071, -17.132883678881928, 3.280503846429505, 3.444853487282585, 15.07677355865575, -18.440002877461037, -7.623967038914193, -2.819799505796257, 6.22150932117337, 9.762656155780157, -2.3079244087339186, -3.895745340905119, -2.978366121381417, 4.929302547744806, 2.6717042722041184, -1.8847309366374396, 6.634296965759817, -0.1578518004518168, 1.4418532393427745, 3.834818728995355, -10.235633451868427, 92.5832534396127, 56.30108632216493, 32.764457238467024, -10.680793169526325, -39.54516288456842, -3.77115818202008, -12.978855138895673, -26.536845354853657, 34.783227335926846, 0.7324724776547279, -5.956661887382388, 1.640274819989395, -0.8187985179877556, -0.8003842547096187, 0.6572617833640106, -0.6783538306522243, 80.81422017856902, -6.501422248608511]",2024-06-28,2022-02-24
cutoff_1500,1,2024-10-01,3215,330,False,1.2751865533509523,-543.014717113217,639.6397748380173,"[-6.305621158765059, 9.764990791297816, 5.683109668611259, -9.571646579317786, 8.157961944306257, 5.444962522272933, 15.47521299401273, 3.541560538998354, -2.4662797881046297, -0.2692392898436309, 3.467959799971376, 14.356281306001192, 36.50892115925207, 6.049600173363592, 12.771416164974017, 6.071898098724763, 7.063528608191695, -19.56564750617783, 3.8995733439450846, 4.343850076938084, 10.308067903208803, -12.87754324051014, -8.7199533793668, -0.6283285434663274, 2.71276461411911, 8.693323190390934, 4.010294977781844, -4.417120681148774, -3.6298795992914914, 8.264335411291139, -1.744340461839009, -2.775343085777943, 7.3977651673032, 4.570639255783925, -1.6419159677015345, -4.41335792119829, -18.95873273321671, 59.03794736717762, 36.810022039782474, 42.05143034583163, 10.287184546973464, -27.05538013769111, -5.658341981494123, 9.691986990717293, -15.0964957664731, 40.833527971482674, 0.4230428228888071, -6.8887274639586105, 1.889019251342824, -0.7451114471920443, -1.1352297987518412, 1.558977367028288, -1.567655372427097, 82.93655261609858, -17.59969433619521]",2024-09-28,2022-02-24
cutoff_1500,1,2025-01-01,3545,285,False,2.142348021667578,-520.5429212825818,597.1002151226269,"[0.020930211338142705, 7.873726339661502, 4.656496046749962, 6.280342844226787, 9.091703188990095, 2.0288683418129847, 20.370172143726993, 4.65917597265975, 0.6855083384017944, -3.120939286346036, 1.9509011380993333, 10.664670329194042, 24.28319978435939, 8.147740240744248, 11.255847457767254, 4.109154245676288, 16.61363322186394, -21.781659743179816, -1.3670108557829586, -8.177855580394677, 12.267591783187186, -9.020279616976339, -7.660082485463684, -2.5331966173511753, 3.006643430547911, 9.264826378650936, 3.2655031864224475, -4.832608153926645, -4.189214177061979, 8.128886883321943, -3.45719154213777, -0.7143730461256614, 9.591207674061529, 4.812524924599334, -2.2733818551749025, -5.244143722869258, -8.022391114066199, 41.917436417553205, 43.845933944541066, 34.29751182559229, -7.4835312542677626, -25.6225772978019, -7.463885892393506, 14.325794675443973, -22.9182954883113, 26.893505841917317, -2.64375524182121, -4.008040408873348, 1.7240095989860773, -0.4844316142258091, -1.3841599561712197, 1.3436096304563863, -1.1990276590428315, 79.79897581960152, -15.320191833952867]",2024-12-29,2022-02-24
cutoff_1500,1,2025-04-01,3830,295,False,-1.905295181435635,-502.93101179483835,578.4897032754717,"[2.2488832501679354, 6.022440502661065, 4.3702175703292205, 13.032505480123806, 9.448505482739249, 7.771750236378968, 25.788406261139052, 2.476711863672326, 7.564328834329107, 0.830588490989761, -1.4522826762928585, 13.723424861386862, 21.85612543265399, 13.054499546272075, 8.688236733835572, 2.3628768608466455, 15.544400589786012, -19.944728799929862, -0.4801856269076811, -4.213384043614991, 9.732127529613587, -10.427175517096847, 2.8436685962751733, -12.33483969623797, 3.05651582575912, 7.723250699298893, 2.2915105154350877, -5.361436384111897, -6.633306956196737, 11.171995870179133, -6.686933969907448, -2.2248086771358486, 10.411485726089325, 4.961795377866614, -0.5119127510209167, -7.773465594423434, -4.19394374840754, 34.59812619863393, 45.31406897358519, 23.25941618036385, 2.3685175244143992, -27.365798125855534, -1.2608135517344425, 10.112827945271887, -22.07793349729127, 24.477149049027535, -3.686497534380371, -4.421388137589376, 1.080394627711353, -0.4148156820968573, -0.805434323180016, 0.9485780411338299, -0.8087226635686959, 76.73206889316468, -10.050481319762811]",2025-03-29,2022-02-24
cutoff_1500,1,2025-07-01,4125,330,False,-2.6229278362618333,-496.86345070140777,535.163836303891,"[2.754617419818104, 7.230666438374668, 5.92710330628967, 14.046544995797639, 9.868888275913061, 8.933106351607137, 23.99914479105616, 4.568690175448838, 7.518308240045776, -0.4015660572355112, -2.115572470434805, 12.81586721385947, 19.021790602944122, 12.209126648235355, 8.370706496562585, 3.0283194834232323, 14.928748145356659, -17.739141042034994, -1.7274377679786994, -3.1562704148204452, 8.293767792350726, -10.374986417010735, 2.596492378480362, -14.50063291158013, 3.7190836134613816, 9.100831467730421, 1.794894378631341, -4.1566153008144715, -7.838386528403453, 11.954655175092393, -6.546397803862148, -0.6860018761632466, 8.900697829093117, 3.9108887923238833, 0.7082493253735096, -7.940083184154534, -0.7917368880643845, 31.498580916048986, 41.615813012991865, 19.871485491706878, 2.484001203767033, -30.228200299288154, -3.6622486024035386, 6.47309643938504, -15.076350027132742, 21.266269148344644, -4.4270120186541755, -3.6715764026910733, 1.2303130055344262, -0.445582608024385, -1.2939835113013058, 1.3189014293700343, -0.8096483155782486, 74.45852421410953, -10.276714179793098]",2025-06-28,2022-02-24
cutoff_1500,1,2025-10-01,4450,325,False,-0.9798288418577145,-485.406397652147,467.65492482665996,"[4.928077706854939, 5.799120281559828, 7.775801780263936, 16.10699061862478, 11.80747200867811, 10.430810457039893, 21.65509781072038, 7.607810901278239, 9.22046238197708, 0.5114779755886674, -3.5937006724953653, 10.66527742234255, 18.710230930618447, 13.175510929724854, 6.4440691550001805, 2.9376995289288836, 15.494600291788506, -19.85640599989732, 0.10718346808477928, -1.5449143020229041, 3.985759720208877, -8.747436519021877, 0.8569932774246573, -10.198642086489173, 4.110038634728247, 8.355726358015357, 1.7606285284306726, -3.2736726009450967, -6.606451803082453, 11.372276023131253, -5.724007046630874, -0.5310295480766576, 8.482942775382565, 1.6238931509999417, 0.02704219772144915, -7.286596443378128, 4.802584184404802, 24.507013051213175, 37.34877992374798, 11.705395453181396, 6.41404922264164, -29.398821586709456, -2.635016235353358, 6.811519932409383, -11.645790621027873, 20.719449459517143, -5.534325346181392, -3.0536575060508, 0.9483953715422248, -0.47694618183598464, -1.3715555834383277, 1.117876434591095, -0.21777004086029897, 70.8896392703361, -7.671644329380414]",2025-09-27,2022-02-24
