clock,candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
early_0730,cny_rank,20,2023-04-01,1245,243,0.20986005502683153,305,False,-1.3983051080087436,"[0.03445947001545191, -0.01356416429777939, 0.022113087094529024, -0.0640327131611066, 0.16848190851264103, -0.11364387441686026]",2023-03-29,2022-02-24
early_0730,cny_rank,20,2023-07-01,1550,327,0.22531130055789078,330,False,-1.3644593693208822,"[0.07475966469109474, 0.015357745206946494, 0.001066723548529775, -0.06604018315248848, 0.14889542987037, -0.0975759467620587]",2023-06-28,2022-02-24
early_0730,cny_rank,20,2023-10-01,1880,440,0.24987201194600997,320,False,-1.2239818105677416,"[0.0865483932389373, 0.02382067475983871, -0.13051731039280923, 0.050007931927583654, 0.23569141720005088, -0.17113962746117267]",2023-09-28,2022-02-24
early_0730,cny_rank,20,2024-01-01,2205,462,0.21588882116776972,285,False,-1.470344072156018,"[0.14566279280932543, 0.030269561727139883, -0.10690955783845119, 0.05500382626270933, 0.19064076863714174, -0.16151680379614516]",2023-12-29,2022-02-24
early_0730,cny_rank,20,2024-04-01,2490,501,0.20397528026675507,300,False,-1.5768740237023269,"[0.19094520138153256, 0.033227811818643246, -0.10815961135190294, 0.05427713029700663, 0.15958723943886832, -0.12041451956315763]",2024-03-29,2022-02-24
early_0730,cny_rank,20,2024-07-01,2790,543,0.1939245119950186,325,False,-1.630497030763827,"[0.21351317581657697, 0.02223921794409771, -0.18781506154969266, 0.05670972231049235, 0.2092165841949162, -0.09476846901590219]",2024-06-28,2022-02-24
early_0730,cny_rank,20,2024-10-01,3120,580,0.18166026057695214,330,False,-1.7138764375184043,"[0.23310838883017473, -2.9035358409996298e-05, -0.17319120394939508, 0.12159495847599487, 0.19744383390625972, -0.1402544842687287]",2024-09-28,2022-02-24
early_0730,cny_rank,20,2025-01-01,3450,696,0.20514736898914318,285,False,-1.5379449273862955,"[0.2130320376062487, 0.008355934364636027, -0.06276307797921954, 0.10480394062761164, 0.16415704221449176, -0.21508487295773104]",2024-12-29,2022-02-24
early_0730,cny_rank,20,2025-04-01,3735,698,0.1816903836483534,295,False,-1.6742222780444818,"[0.17466326801962398, 0.007898253537417702, -0.060880638544094645, 0.10014587943925594, 0.16850082959353968, -0.19253152009700766]",2025-03-29,2022-02-24
early_0730,cny_rank,20,2025-07-01,4030,712,0.16599003209182994,330,False,-1.7190734434276362,"[0.0880165782624039, 0.10830119832021788, -0.08413326022439509, 0.06977441662152867, 0.1345255037199978, -0.21046595518448816]",2025-06-28,2022-02-24
early_0730,cny_rank,20,2025-10-01,4355,778,0.17087415376250914,325,False,-1.687011505152221,"[0.037144847584886544, 0.16225346428316248, -0.10338962354584866, 0.08474332443296219, 0.12734785892044695, -0.27375050267947076]",2025-09-27,2022-02-24
early_0730,cny_rank,20,2026-01-01,4675,806,0.16089485485296648,270,False,-1.6498726947527782,"[-0.0010777640701152625, 0.13823420485314816, -0.08392960184367358, 0.05154100975028766, 0.10542504032555734, -0.23369521889644887]",2025-12-27,2022-02-24
early_0730,cny_rank,20,2026-04-01,4950,843,0.15841294558318542,310,False,-1.6488212362604633,"[-0.00556813040883513, 0.08475123463303995, -0.03261297157349889, 0.03269062417756832, 0.09385061845579983, -0.16907906590641358]",2026-03-28,2022-02-24
early_0730,cny_rank,20,2026-07-01,5260,878,0.15329170456122132,230,False,-1.6418496780523124,"[-0.012613095082135756, 0.08998089204075252, -0.03126096840812404, 0.015263576103583282, 0.08508425708541119, -0.1577291075847442]",2026-06-27,2022-02-24
early_0730,hybrid_hgb,20,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
early_0730,hybrid_hgb,20,2023-04-01,170,82,0.4824282681569704,305,True,-0.0703158850959787,[],2023-03-29,2022-02-24
early_0730,hybrid_hgb,20,2023-07-01,475,166,0.34682341290028185,330,False,0.012786170299181478,"[0.37087619679508527, -0.2348104412247286, 0.113376080556222, -0.13987910699273198, 0.2309613091007, 0.04664466854548818]",2023-06-28,2022-02-24
early_0730,hybrid_hgb,20,2023-10-01,805,279,0.3434356389667656,320,False,0.000804273918015538,"[0.45365757345571783, -0.1237674050916586, -0.18207730481012582, 0.09293398818675534, 0.35154282587628993, -0.13616038317843224]",2023-09-28,2022-02-24
early_0730,hybrid_hgb,20,2024-01-01,1130,301,0.25580968343216615,285,False,-0.751508020015107,"[0.26679018449855174, -0.06876066090533704, -0.1216250845864806, 0.08105205630851672, 0.23607035080061098, -0.12871673192121555]",2023-12-29,2022-02-24
early_0730,hybrid_hgb,20,2024-04-01,1415,340,0.2281755578154089,300,False,-1.0830989426516529,"[0.17018179028511138, -0.048647052499112255, -0.11971110209330962, 0.06979402063798876, 0.178034323193209, -0.08022424459854564]",2024-03-29,2022-02-24
early_0730,hybrid_hgb,20,2024-07-01,1715,382,0.20876934849226067,325,False,-1.1501205515983184,"[0.24763395046874587, -0.03776091859009802, -0.20419060064884406, 0.08286142340772583, 0.23596706169367862, -0.05291757584697983]",2024-06-28,2022-02-24
early_0730,hybrid_hgb,20,2024-10-01,2045,419,0.18937508755710153,330,False,-1.235076407697421,"[0.2548860380181734, -0.058628146185743676, -0.1740665289290206, 0.15633196203828392, 0.21750641874435797, -0.11118421594173424]",2024-09-28,2022-02-24
early_0730,hybrid_hgb,20,2025-01-01,2375,535,0.2179217868455772,285,False,-1.1429716575930775,"[0.1276375400182683, -0.032674070251698786, -0.04822619576134299, 0.1249217518638472, 0.17340405844165177, -0.1967066941158719]",2024-12-29,2022-02-24
early_0730,hybrid_hgb,20,2025-04-01,2660,537,0.18709145835340493,295,False,-1.2249847923718642,"[0.20684681367368632, -0.04185823930981114, -0.05548501262979694, 0.10777543369279945, 0.16368315230561553, -0.17619616508204705]",2025-03-29,2022-02-24
early_0730,hybrid_hgb,20,2025-07-01,2955,551,0.16746269489052926,330,False,-1.2744854702128343,"[0.2601849323067664, 0.08961346915527753, -0.08419204085178521, 0.06631131697704305, 0.12423070389386714, -0.19633141103096236]",2025-06-28,2022-02-24
early_0730,hybrid_hgb,20,2025-10-01,3280,617,0.17297574877098143,325,False,-1.2751300933169685,"[0.21611041401724113, 0.16380892494401866, -0.09946059528511349, 0.0935376831687737, 0.1172172970292858, -0.27145849550872925]",2025-09-27,2022-02-24
early_0730,hybrid_hgb,20,2026-01-01,3600,645,0.16122387610346367,270,False,-1.278425672975649,"[0.2590847677040389, 0.14188770480173768, -0.06486209012522827, 0.06062003350580156, 0.09471014843443637, -0.2122844800176707]",2025-12-27,2022-02-24
early_0730,hybrid_hgb,20,2026-04-01,3875,682,0.15837616535730767,310,False,-1.0589558798653869,"[0.2580216556955051, -0.13075222826255417, -0.22770688607589037, -0.17344513814538498, -0.12601107568608172, -0.3514313702840659]",2026-03-28,2022-02-24
early_0730,hybrid_hgb,20,2026-07-01,4185,717,0.15266273587787416,230,False,-1.046974909161141,"[0.28356628344769014, -0.12079905732048596, -0.22763793554465533, -0.19325547886994546, -0.13494905771454188, -0.32437370793184694]",2026-06-27,2022-02-24
early_0800,history_hist,1,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
early_0800,history_hist,1,2023-04-01,265,166,0.6271075723359139,305,False,0.3800678544747304,"[0.39304969945756457, -0.1018797663287108, 0.03422236619315462, -0.09514886369383092, 0.21858909896611353, -0.04770028824254956]",2023-03-29,2022-02-24
early_0800,history_hist,1,2023-07-01,570,340,0.5959699680195713,330,False,0.17578582263608386,"[0.5742927410643895, -0.033914452262802895, 0.0602954707877825, -0.06671223723473305, 0.11572129880888853, 0.0811450382110963]",2023-06-28,2022-02-24
early_0800,history_hist,1,2023-10-01,900,544,0.6046294279664249,320,False,0.23493673834773837,"[0.6510540893160947, 0.036424300761854926, -0.002592304770945221, 0.04212890150104144, 0.1792820642555305, -0.03454080884822669]",2023-09-28,2022-02-24
early_0800,history_hist,1,2024-01-01,1225,694,0.561658819661889,285,False,0.06880284126456146,"[0.49077316746890953, 0.004010657332493212, -0.011011306904062781, -0.010977700414781666, 0.028855507024431817, 0.054467230474030764]",2023-12-29,2022-02-24
early_0800,history_hist,1,2024-04-01,1510,853,0.56112265328675,300,False,0.06921017920345394,"[0.49977930558334166, 0.004740429231008537, 0.009731728008533641, -0.008496799151666047, 0.021385291576574404, 0.038948597377422636]",2024-03-29,2022-02-24
early_0800,history_hist,1,2024-07-01,1810,993,0.5416688446128535,325,False,0.02986682557787124,"[0.45661840301659357, -0.012671135935219919, -0.03700569338238885, -0.011801737114635245, 0.04250732413760766, 0.04754819340088556]",2024-06-28,2022-02-24
early_0800,history_hist,1,2024-10-01,2140,1183,0.5484719746228418,330,False,0.06288866688998235,"[0.40059365044053585, -0.015502783906846278, -0.0326797238745334, 0.0429385123956834, 0.06638466630550077, -0.0003329129989004684]",2024-09-28,2022-02-24
early_0800,history_hist,1,2025-01-01,2470,1369,0.550746503843964,285,False,0.06108055744702552,"[0.43574382465513095, 0.015643134749789026, -0.010217575071920164, 0.03994258324058475, 0.049514453007945006, -0.03568972990427033]",2024-12-29,2022-02-24
early_0800,history_hist,1,2025-04-01,2755,1482,0.5287753946933379,295,False,-0.0019254599937646413,"[0.508539504494982, 0.003913080425968803, -0.027168681824973277, 0.0032761861157291914, 0.026287791246801417, -0.008495284834883219]",2025-03-29,2022-02-24
early_0800,history_hist,1,2025-07-01,3050,1613,0.5173067096602852,330,False,-0.015135812662523453,"[0.4943027601613993, 0.0855853855475603, -0.02643342669159738, -0.05561776038090245, 0.006547581117456273, -0.025049211249690978]",2025-06-28,2022-02-24
early_0800,history_hist,1,2025-10-01,3375,1809,0.5296435475937666,325,False,0.014206635940282583,"[0.5025146558861538, 0.09400329260823448, -0.01694280723812489, -0.023923131916675115, 0.02536755382552149, -0.06493342377662803]",2025-09-27,2022-02-24
early_0800,history_hist,1,2026-01-01,3695,1937,0.5124544652580139,270,False,-0.027281381072751403,"[0.534270830542857, 0.06698271847921267, -0.014481049823551263, -0.0622345254438578, 0.006868164514195912, -0.023928074384480292]",2025-12-27,2022-02-24
early_0800,history_hist,1,2026-04-01,3970,2081,0.5138306035648486,310,False,-0.00139632621205734,"[0.47063364084472936, 0.050810802021278294, -0.008187848168127386, -0.06601072632176487, 0.027821523618031148, -0.0059307331549676235]",2026-03-28,2022-02-24
early_0800,history_hist,1,2026-07-01,4280,2231,0.5107816998411556,230,False,0.002089441464094223,"[0.46284389312039464, 0.04482456706695237, 0.019050052365137182, -0.08822156930531423, 0.023599807415363664, 0.002689631259567718]",2026-06-27,2022-02-24
early_0800,cny_rank,1,2023-01-01,1060,521,0.5001386579556547,280,False,-0.2251118902660256,"[0.11756538206422384, 0.0957272933834681, -0.0972003810840528, -0.052245380634083974, 0.013044632773536338, -0.17441324317056722]",2022-12-29,2022-02-24
early_0800,cny_rank,1,2023-04-01,1340,692,0.5271279726756413,305,False,-0.08729755797292044,"[0.11334381027479948, 0.06897249718151846, -0.04531659906115085, -0.0438733305538809, 0.07511595286447728, -0.13963620467072826]",2023-03-29,2022-02-24
early_0800,cny_rank,1,2023-07-01,1645,866,0.5368781053141253,330,False,-0.08486686178712786,"[0.16050612671324396, 0.055162168743871295, -0.03538375011503517, -0.04942739288382649, 0.05910774778454673, -0.11217846659430536]",2023-06-28,2022-02-24
early_0800,cny_rank,1,2023-10-01,1975,1070,0.5537010690152834,320,False,-0.0023178610241736267,"[0.1841994391426053, 0.07367790809822265, -0.03932330511082058, 0.001867172843952275, 0.10295079674691567, -0.14153467024365973]",2023-09-28,2022-02-24
early_0800,cny_rank,1,2024-01-01,2300,1220,0.5367216198398527,285,False,-0.07541032571073333,"[0.24955045638987555, 0.058493074126376964, -0.04792732029752987, -0.013660393520393076, 0.013345703568357783, -0.08395436549162343]",2023-12-29,2022-02-24
early_0800,cny_rank,1,2024-04-01,2585,1379,0.540081234024251,300,False,-0.039083139528538424,"[0.2700399929460216, 0.05755154483998961, -0.02254545570494825, -0.004408253364591975, 0.01878294314275902, -0.08763497816635009]",2024-03-29,2022-02-24
early_0800,cny_rank,1,2024-07-01,2885,1519,0.5291862141819745,325,False,-0.05784683412700003,"[0.2950734013697539, 0.03500148721098172, -0.05478719401777797, -0.00765540170546478, 0.030741623162183047, -0.060006097412390734]",2024-06-28,2022-02-24
early_0800,cny_rank,1,2024-10-01,3215,1709,0.5362125890750702,330,False,-0.025108181386188543,"[0.2938440098703092, 0.024871663455504726, -0.05175987259763519, 0.036070563734361225, 0.05068278189210039, -0.08457831921647661]",2024-09-28,2022-02-24
early_0800,cny_rank,1,2025-01-01,3545,1895,0.5397306043579462,285,False,-0.02788188948156285,"[0.28765075927046707, 0.04482253789559877, -0.029648157667713563, 0.03636102911823599, 0.03974516185369559, -0.11873038641835068]",2024-12-29,2022-02-24
early_0800,cny_rank,1,2025-04-01,3830,2008,0.5230572782554305,295,False,-0.08846233647439809,"[0.23975408815958862, 0.029505780309639157, -0.0433637837759207, 0.005045133670543214, 0.016751381160003916, -0.09499085224900886]",2025-03-29,2022-02-24
early_0800,cny_rank,1,2025-07-01,4125,2139,0.5141024443810583,330,False,-0.05089580294488837,"[0.08890216724688642, 0.09252348569902528, -0.03352535724538743, -0.03196063113549055, 0.00975055829698039, -0.08695226459480977]",2025-06-28,2022-02-24
early_0800,cny_rank,1,2025-10-01,4450,2335,0.5250827703528255,325,False,-0.02135194653774277,"[0.04477637979751796, 0.10604008222250849, -0.02584549229280463, -0.010063686515435526, 0.026542027996538462, -0.11781298147775843]",2025-09-27,2022-02-24
early_0800,cny_rank,1,2026-01-01,4770,2463,0.5105758396565354,270,False,0.001357450598149414,"[0.009843219463666042, 0.09274284097263472, -0.015899848705189498, -0.030996507270077477, 0.02280954371897539, -0.06731987365680218]",2025-12-27,2022-02-24
early_0800,cny_rank,1,2026-04-01,5045,2607,0.5119813835553849,310,False,0.0018510597365373849,"[0.00898067393159576, 0.07240593797740835, -0.012844271334338112, -0.04123699643763691, 0.03659623570672741, -0.05309958724155966]",2026-03-28,2022-02-24
early_0800,cny_rank,1,2026-07-01,5355,2757,0.5094385047944854,230,False,0.004246571045513339,"[0.005426195361233321, 0.06442954903812138, 0.009764918309522365, -0.06250682875294747, 0.032557616386567206, -0.040068120780812906]",2026-06-27,2022-02-24
early_0800,hybrid_hgb,1,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
early_0800,hybrid_hgb,1,2023-04-01,265,166,0.6271075723359139,305,False,0.45525419327621225,"[0.6571604148200594, -0.1524380865730885, 0.047649400549965096, -0.10524546363447616, 0.24577519306556497, -0.0350817719941417]",2023-03-29,2022-02-24
early_0800,hybrid_hgb,1,2023-07-01,570,340,0.5959699680195713,330,False,0.26565519325852416,"[0.811213714666164, -0.07757115041220408, 0.04109235612736704, -0.09111603353750666, 0.12185278510933062, 0.00352250623835306]",2023-06-28,2022-02-24
early_0800,hybrid_hgb,1,2023-10-01,900,544,0.6046294279664249,320,False,0.3263527301188093,"[0.8552794495605773, 0.037325588788531316, 0.022467247120075355, 0.06599601078663705, 0.24154687843642142, -0.06494047468981114]",2023-09-28,2022-02-24
early_0800,hybrid_hgb,1,2024-01-01,1225,694,0.561658819661889,285,False,0.12392137976591497,"[0.8240017849092498, 0.013713040025808398, -0.008515219449449846, 0.006980488061018494, 0.041695166523791745, 0.06280100646873547]",2023-12-29,2022-02-24
early_0800,hybrid_hgb,1,2024-04-01,1510,853,0.56112265328675,300,False,0.10093211950793113,"[0.8595880891822397, 0.009194520049647036, 0.0165062211638419, 0.0028525071719892646, 0.030337315814806518, 0.036835412346409]",2024-03-29,2022-02-24
early_0800,hybrid_hgb,1,2024-07-01,1810,993,0.5416688446128535,325,False,0.10445917984030463,"[0.8500432843288048, -0.009680398608121482, -0.03304170546066828, 0.0025767188482912714, 0.06777977623421168, 0.07263180936171491]",2024-06-28,2022-02-24
early_0800,hybrid_hgb,1,2024-10-01,2140,1183,0.5484719746228418,330,False,0.08274859869385605,"[0.7817450090813305, -0.02958697693391568, -0.035714185757149595, 0.04997868478236329, 0.08288788846732027, 0.011684457978714867]",2024-09-28,2022-02-24
early_0800,hybrid_hgb,1,2025-01-01,2470,1369,0.550746503843964,285,False,0.054073796893559595,"[0.7771498317224177, -0.0016763651239341932, -0.01858169046267813, 0.0409349173174978, 0.04827134826295302, -0.016741963705756358]",2024-12-29,2022-02-24
early_0800,hybrid_hgb,1,2025-04-01,2755,1482,0.5287753946933379,295,False,0.019064168960663666,"[0.7891439314883287, -0.004749230385368434, -0.03365470685108592, 0.007856157603300894, 0.024740304176322208, 0.0240999612677327]",2025-03-29,2022-02-24
early_0800,hybrid_hgb,1,2025-07-01,3050,1613,0.5173067096602852,330,False,0.013945073574584842,"[0.7729279929888545, 0.09672408985890874, -0.034546669965219504, -0.061958690705117614, 0.010530469702619562, 0.0026662198672276097]",2025-06-28,2022-02-24
early_0800,hybrid_hgb,1,2025-10-01,3375,1809,0.5296435475937666,325,False,0.022384569106558415,"[0.7620517529395102, 0.10121188295027084, -0.021169054153412924, -0.03746907542894859, 0.024811118612182437, -0.045758357981567827]",2025-09-27,2022-02-24
early_0800,hybrid_hgb,1,2026-01-01,3695,1937,0.5124544652580139,270,False,-0.0024265512432755914,"[0.7634383687029332, 0.07618412218870671, -0.016072059190482033, -0.06826792138414581, 0.013392698669991055, -0.007683438318508103]",2025-12-27,2022-02-24
early_0800,hybrid_hgb,1,2026-04-01,3970,2081,0.5138306035648486,310,False,0.028665298051511166,"[0.7007367986738929, 0.06137194522635755, -0.01238659375179616, -0.06938604654638574, 0.03686810035953482, 0.011471058899858128]",2026-03-28,2022-02-24
early_0800,hybrid_hgb,1,2026-07-01,4280,2231,0.5107816998411556,230,False,0.03448636229016285,"[0.6971656280158106, 0.05295289470442618, 0.01735949309825858, -0.09241349250892135, 0.031212208011347227, 0.02449094985926168]",2026-06-27,2022-02-24
early_0800,history_hist,3,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
early_0800,history_hist,3,2023-04-01,255,131,0.5130250859772443,305,False,0.35118343686020537,"[0.47325290594912506, -0.10548764740620586, -0.011140145278257064, -0.12522318185888426, 0.36267029620102215, -0.12198685124953021]",2023-03-29,2022-02-24
early_0800,history_hist,3,2023-07-01,560,266,0.4730072943390406,330,False,0.36199057268950513,"[0.7675489584297083, -0.028047433825346656, -0.06126113554797968, -0.07264665269399102, 0.1823989103717236, -0.026234196827118507]",2023-06-28,2022-02-24
early_0800,history_hist,3,2023-10-01,890,436,0.4890585026780774,320,False,0.4977935803288474,"[0.9400375395605507, -0.01000375620129536, -0.06425382733425838, 0.0036161939319050806, 0.2068872578924661, -0.14256267340713183]",2023-09-28,2022-02-24
early_0800,history_hist,3,2024-01-01,1215,543,0.44076836209795633,285,False,-0.013885755072366212,"[0.5694078871504149, 0.008269561284371766, 0.011952895177601237, 0.022381474534347273, 0.03652016638991019, -0.0913810508669951]",2023-12-29,2022-02-24
early_0800,history_hist,3,2024-04-01,1500,654,0.42980002493591557,300,False,-0.13891193794590412,"[0.37673479227798073, -0.00223372978155838, 0.01623461844732621, -0.007732882022164701, 0.03399458037910111, -0.1736472532561346]",2024-03-29,2022-02-24
early_0800,history_hist,3,2024-07-01,1800,731,0.3941071668987401,325,False,-0.2506615086133197,"[0.39687811084586, -0.017976303694524784, -0.034680141464785444, -0.00924377866031448, -0.0012284323146778357, -0.17817603777227575]",2024-06-28,2022-02-24
early_0800,history_hist,3,2024-10-01,2130,872,0.4007426407818058,330,False,-0.24705893929425493,"[0.31768947031422334, -0.04041431825516928, -0.0707515878821383, 0.05133765650491, -0.01201228719014459, -0.1668996474950325]",2024-09-28,2022-02-24
early_0800,history_hist,3,2025-01-01,2460,1016,0.4064571244040186,285,False,-0.22929708962495438,"[0.3147751655615693, -0.006041664468376917, -0.04047964149350482, 0.0254739783058948, -0.0077349437246156776, -0.19345284177555652]",2024-12-29,2022-02-24
early_0800,history_hist,3,2025-04-01,2745,1081,0.38075856724732476,295,False,-0.27147450818265245,"[0.3765898176601018, -0.01895140792260337, -0.059003197596131526, -0.0034075250150293465, -0.010411220538250124, -0.17158447769585788]",2025-03-29,2022-02-24
early_0800,history_hist,3,2025-07-01,3040,1149,0.3600486838364735,330,False,-0.3180824959572018,"[0.3869883377121225, 0.059732155778084085, -0.06214588869227103, -0.08123634927108833, -0.051911128158981926, -0.17347932586473014]",2025-06-28,2022-02-24
early_0800,history_hist,3,2025-10-01,3365,1296,0.3734304155740272,325,False,-0.26609174368627986,"[0.42317829267784435, 0.09284466851425452, -0.05991767240372048, -0.05088920979417032, -0.02875509271571767, -0.21195449330231692]",2025-09-27,2022-02-24
early_0800,history_hist,3,2026-01-01,3685,1372,0.35540891743043024,270,False,-0.30214625093411523,"[0.43807131476853306, 0.07100943188914911, -0.06896329958565456, -0.06698885583292181, -0.03708583535639986, -0.19162337988149003]",2025-12-27,2022-02-24
early_0800,history_hist,3,2026-04-01,3960,1471,0.3562273878710979,310,False,-0.27809254922794235,"[0.44066157836789766, 0.03302592538584882, -0.059011436963215744, -0.0716220727642993, -0.03370173995519263, -0.13940895909138545]",2026-03-28,2022-02-24
early_0800,history_hist,3,2026-07-01,4270,1568,0.35163329926110626,230,False,-0.2876815980100489,"[0.4224924793781701, 0.03260668380581915, -0.041086864984816326, -0.07513293223850152, -0.03541318689521393, -0.16161417592598956]",2026-06-27,2022-02-24
early_0800,cny_rank,3,2023-01-01,1050,329,0.321842949744062,280,False,-0.8923573824087383,"[0.06321996307877796, 0.08461966687005178, -0.05380450405835238, 0.01673145848580746, 0.07393875692551591, -0.12298597649234594]",2022-12-29,2022-02-24
early_0800,cny_rank,3,2023-04-01,1330,470,0.3658762849952292,305,False,-0.6637101329232391,"[0.057874136258507555, 0.04169273390155537, -0.04111353015535569, -0.007358003247490782, 0.1426051468373164, -0.12876870046767983]",2023-03-29,2022-02-24
early_0800,cny_rank,3,2023-07-01,1635,605,0.3828920459976094,330,False,-0.552493891100923,"[0.11117614895773356, -0.06024383167739661, -0.1543513534250071, -0.1138766030851829, 0.01787782002919014, -0.22175258222783895]",2023-06-28,2022-02-24
early_0800,cny_rank,3,2023-10-01,1965,775,0.41006345821624496,320,False,-0.4486205481248993,"[0.13380814133974508, -0.050574830811271725, -0.12478432200246806, -0.0667939855519369, 0.049630787014797034, -0.2446179992645943]",2023-09-28,2022-02-24
early_0800,cny_rank,3,2024-01-01,2290,882,0.3951129242096612,285,False,-0.5356460178511955,"[0.19776270826979497, -0.05500195408256292, -0.10512903398177958, -0.0682612599001182, -0.05247135458123304, -0.24066098568326832]",2023-12-29,2022-02-24
early_0800,cny_rank,3,2024-04-01,2575,993,0.3946140307465135,300,False,-0.5270711153930052,"[0.21993095449810432, -0.05126453003546315, -0.08222789059569346, -0.07391251731845581, -0.025087074951262497, -0.28115665230818243]",2024-03-29,2022-02-24
early_0800,cny_rank,3,2024-07-01,2875,1070,0.3741886395881561,325,False,-0.5976099749192597,"[0.2547755834293077, -0.06389477516073003, -0.11298004251492519, -0.07326033435681334, -0.0530008508341385, -0.27842888604632454]",2024-06-28,2022-02-24
early_0800,cny_rank,3,2024-10-01,3205,1211,0.38219312261458716,330,False,-0.5520754415446467,"[0.24878583420814707, -0.07510847872214915, -0.13660174437855177, -0.01567199418248225, -0.0556936977079635, -0.2548506938376027]",2024-09-28,2022-02-24
early_0800,cny_rank,3,2025-01-01,3535,1355,0.3893186328690728,285,False,-0.5338282745728674,"[0.2430197866677184, -0.04682831751285712, -0.10793875075254192, -0.03318526044806489, -0.0491136945897548, -0.282606309808478]",2024-12-29,2022-02-24
early_0800,cny_rank,3,2025-04-01,3820,1420,0.37033589692738,295,False,-0.5924841895142106,"[0.19715506848697134, -0.06574536616174768, -0.12850908483332255, -0.06227966025095873, -0.05903882579821431, -0.2645780008696357]",2025-03-29,2022-02-24
early_0800,cny_rank,3,2025-07-01,4115,1488,0.35419187417398734,330,False,-0.5475009814530889,"[0.04036038965420448, 0.007731669397513626, -0.11359669721189584, -0.10806708176576758, -0.07959291702946743, -0.24408062518406543]",2025-06-28,2022-02-24
early_0800,cny_rank,3,2025-10-01,4440,1635,0.36638665704033263,325,False,-0.5437947984964461,"[0.03503642920016732, 0.029772431582650975, -0.11506911368040465, -0.09469218713792119, -0.07013283294534747, -0.28705880718413795]",2025-09-27,2022-02-24
early_0800,cny_rank,3,2026-01-01,4760,1711,0.3514490165427775,270,False,-0.5222171311941352,"[0.002720158407876864, 0.025466762889630915, -0.11098468310347304, -0.10049928862917845, -0.07091642756793075, -0.2570931747017361]",2025-12-27,2022-02-24
early_0800,cny_rank,3,2026-04-01,5035,1810,0.3525645253473389,310,False,-0.5220863004447394,"[0.00324274571800708, -0.008598691840178679, -0.10071211804646335, -0.10733532930055745, -0.07272598237509226, -0.22451979028310512]",2026-03-28,2022-02-24
early_0800,cny_rank,3,2026-07-01,5345,1907,0.34882908764886855,230,False,-0.5194404806318981,"[-0.00048202147669959463, -0.005309427925201202, -0.08908035511657642, -0.10972648667235066, -0.07099976173593346, -0.23805342110609345]",2026-06-27,2022-02-24
early_0800,hybrid_hgb,3,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
early_0800,hybrid_hgb,3,2023-04-01,255,131,0.5130250859772443,305,False,0.655949020496644,"[0.8694806411406714, -0.11334664796729614, 0.005521243897284502, -0.13544053484322333, 0.3926475873928284, -0.15182928353716507]",2023-03-29,2022-02-24
early_0800,hybrid_hgb,3,2023-07-01,560,266,0.4730072943390406,330,False,0.4179041533261876,"[1.0543122286134303, -0.04161235634502235, -0.05718942369334943, -0.09533355451172765, 0.22535596489373697, -0.03849836459166167]",2023-06-28,2022-02-24
early_0800,hybrid_hgb,3,2023-10-01,890,436,0.4890585026780774,320,False,0.5229746077254235,"[1.06889708291589, -0.019216995518671176, -0.0453946367456091, 0.007536837944252653, 0.24941656879277002, -0.19671459154503415]",2023-09-28,2022-02-24
early_0800,hybrid_hgb,3,2024-01-01,1215,543,0.44076836209795633,285,False,0.12087330190954812,"[0.8873764475811046, 0.0385410438112227, 0.04468311971842344, 0.05759028066160971, 0.06754566567086358, -0.09433444882952069]",2023-12-29,2022-02-24
early_0800,hybrid_hgb,3,2024-04-01,1500,654,0.42980002493591557,300,False,0.05280673154711996,"[0.802464617303183, 0.031565150846506816, 0.06337340793059368, 0.02796862447112608, 0.08122301219760131, -0.1533449245315203]",2024-03-29,2022-02-24
early_0800,hybrid_hgb,3,2024-07-01,1800,731,0.3941071668987401,325,False,-0.029973761224069948,"[0.86308483674545, 0.022497565991690168, 0.01661071161457273, 0.03900483942579451, 0.05846923900284949, -0.16428520504192834]",2024-06-28,2022-02-24
early_0800,hybrid_hgb,3,2024-10-01,2130,872,0.4007426407818058,330,False,-0.0593066119540546,"[0.745415708853381, -0.020278155739913754, -0.020784766135355726, 0.08399861247640777, 0.023235560876658158, -0.12251822905389706]",2024-09-28,2022-02-24
early_0800,hybrid_hgb,3,2025-01-01,2460,1016,0.4064571244040186,285,False,-0.09453478204396364,"[0.7139390479718818, 0.002951318153936182, -0.00904031369116792, 0.05201950755136581, 0.006656058302594121, -0.1433085734568957]",2024-12-29,2022-02-24
early_0800,hybrid_hgb,3,2025-04-01,2745,1081,0.38075856724732476,295,False,-0.12112942233346803,"[0.7170024681610276, -0.0053611721772145815, -0.026550392109539495, 0.025442216396045665, 0.009804314024865155, -0.11967984816971358]",2025-03-29,2022-02-24
early_0800,hybrid_hgb,3,2025-07-01,3040,1149,0.3600486838364735,330,False,-0.16596375573184355,"[0.6861009649182559, 0.09357497047572763, -0.028679390754569392, -0.06627939851883909, -0.0333750387811594, -0.12501112425391203]",2025-06-28,2022-02-24
