candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value,min_benefit_lower_ci,max_weekly_signals,early_forward_ratio_min,joint_early_pass
cny50_stack_shrunken_logit_urgent_cap2,1.3098524619840695,1.3351032400427616,1.4128440366972477,1.4984709480122325,54.378751006579925,20.48265708315057,0.0,1.0866117635929233,-11.162034919557303,2,0.8451158588282109,False
ap4_w25_stack_shrunken_logit_urgent_cap2,1.3389892222545878,1.3955774750177206,1.2844036697247707,1.4128440366972477,54.28430171651589,17.802286566695557,0.0,1.267799811086469,-3.559470558405939,2,0.9274362099768503,False
stack_hist_experts_urgent_cap2,1.2514483274154362,1.2813293531876244,1.3058103975535167,1.3700305810397553,44.74761880651358,18.330180750511015,0.0,0.9043035592037794,-17.357238410582845,2,0.7985859758116663,False
cny50_stack_hist_experts_urgent_cap2,1.3479082321187583,1.3842736082555311,1.3700305810397553,1.4128440366972477,55.98695919536231,22.977236499484107,0.0,1.1517837424719488,-9.806224482340479,2,0.8969632287185396,False
ap4_w25_stack_hist_experts_urgent_cap2,1.298193228402247,1.3458429286735762,1.2415902140672783,1.3914373088685015,49.36523584416248,17.89329096720425,0.0,1.0726962566656721,-11.274848586828746,2,0.8887851758326228,False
stack_hist_context_urgent_cap2,1.3029000325324165,1.4258934939016428,1.3700305810397553,1.45565749235474,47.58609865518577,11.483542637862582,0.0,1.2574156291446377,-2.274220169388938,2,0.9386550055684914,False
cny50_stack_hist_context_urgent_cap2,1.3203245930859797,1.38064391939661,1.3914373088685015,1.4128440366972477,51.06559562153426,15.333279814849314,0.0,1.205628889808998,-5.734785163849091,2,0.9209898660637028,False
ap4_w25_stack_hist_context_urgent_cap2,1.3123958843704067,1.371688035077267,1.3272171253822629,1.3700305810397553,53.77851462858653,16.24425508202602,0.0,1.3122344116959737,-0.008073633721645657,2,0.9657395630908371,False
stack_hist_context730_urgent_cap2,1.3029000325324165,1.4258934939016428,1.3700305810397553,1.45565749235474,47.58609865518577,11.483542637862582,0.0,1.2574156291446377,-2.274220169388938,2,0.9386550055684914,False
cny50_stack_hist_context730_urgent_cap2,1.3203245930859797,1.38064391939661,1.3914373088685015,1.4128440366972477,51.06559562153426,15.333279814849314,0.0,1.205628889808998,-5.734785163849091,2,0.9209898660637028,False
ap4_w25_stack_hist_context730_urgent_cap2,1.3123958843704067,1.371688035077267,1.3272171253822629,1.3700305810397553,53.77851462858653,16.24425508202602,0.0,1.3122344116959737,-0.008073633721645657,2,0.9657395630908371,False
stack_hist_multi_urgent_cap2,1.2682144983285253,1.4009020795258778,1.3272171253822629,1.5198776758409787,46.404092578660475,11.363610441149634,0.0,1.2191170995392244,-2.4548699394650386,2,0.9558207907866372,False
cny50_stack_hist_multi_urgent_cap2,1.353399365323589,1.422143227359737,1.3272171253822629,1.3914373088685015,54.02440061893309,16.473367581659023,0.0,1.23966495707249,-5.6867204125549415,2,0.9512131339004367,False
ap4_w25_stack_hist_multi_urgent_cap2,1.2930804892483725,1.3776723166475144,1.3058103975535167,1.348623853211009,51.944722512214646,15.835653336848804,0.0,1.2930804892483725,4.06174461029741,2,0.9808748038775978,False
stack_pairwise_context_urgent_cap2,1.134255286932822,1.1758010681278743,1.1773700305810397,1.348623853211009,33.11005679299504,9.8072118968073,0.0,1.0036073763988922,-6.532395526696482,2,0.6669293418322315,False
cny50_stack_pairwise_context_urgent_cap2,1.2226603828027318,1.2978445529881202,1.3272171253822629,1.3914373088685015,45.28461410331062,17.43910203125483,0.0,1.2226603828027318,9.436670082328353,2,0.8711887876298293,False
ap4_w25_stack_pairwise_context_urgent_cap2,1.2934939411425275,1.3483455649569707,1.348623853211009,1.3914373088685015,49.953881262594734,17.385499125446103,0.0,1.2934939411425275,4.700057263119302,2,0.897730559320892,False
stack_equal_residual_urgent_cap2,1.3144457989497373,1.3824947310117186,1.3272171253822629,1.45565749235474,48.27125611394381,15.876585432814155,0.0,1.196625484849339,-5.8910157050199174,2,0.9111379442312542,False
cny50_stack_equal_residual_urgent_cap2,1.3390118446510313,1.387940413386837,1.3700305810397553,1.4342507645259939,52.60132946170859,18.126417192922805,0.0,1.2570296124822702,-4.099111608438054,2,0.9538085364073696,False
ap4_w25_stack_equal_residual_urgent_cap2,1.3375700024348673,1.3784945237944473,1.3058103975535167,1.3700305810397553,50.520539388912795,15.713623538651836,0.0,1.3375700024348673,3.6454224088799183,2,0.9459080301095939,True
stack_local_residual_urgent_cap2,1.3202567429789602,1.3808630214379722,1.348623853211009,1.4770642201834863,49.04477638695052,15.9362479232404,0.0,1.3202567429789602,0.16299304703295378,2,0.9192350165130253,True
cny50_stack_local_residual_urgent_cap2,1.3573371476809082,1.3905043997724778,1.348623853211009,1.4342507645259939,54.35166116513861,18.58291885277617,0.0,1.2146468316738892,-7.134515800350949,2,0.9569575571806407,False
ap4_w25_stack_local_residual_urgent_cap2,1.3437166424065987,1.4113434708637294,1.3058103975535167,1.4128440366972477,52.51102770844492,16.482778880662252,0.0,1.3437166424065987,2.5437395368842326,2,0.9427515613823392,True
stack_context_logit_urgent_cap2,1.2304833593713014,1.4210005643987103,1.348623853211009,1.4128440366972477,41.43274547488255,9.057538243062186,0.0,1.2304833593713014,3.3595473870113066,2,0.8674167480807209,False
cny50_stack_context_logit_urgent_cap2,1.3364987417501544,1.424107495882153,1.3700305810397553,1.3914373088685015,55.25095921542449,15.827420730312104,0.0,1.2989321668411793,-1.8783287454487505,2,1.0168509320686243,False
ap4_w25_stack_context_logit_urgent_cap2,1.311352413826166,1.4101000218846056,1.3272171253822629,1.4128440366972477,53.17014693620943,16.39159844472253,0.0,1.311352413826166,11.337947632732519,2,1.0418958292925933,True
stack_context_hist_urgent_cap2,1.303545156850648,1.4032625280072082,1.3058103975535167,1.4342507645259939,47.65628970935996,11.306377074212357,0.0,1.303545156850648,5.574813553709111,2,0.9129991227734848,True
cny50_stack_context_hist_urgent_cap2,1.3890340057079282,1.43594131981211,1.3272171253822629,1.3914373088685015,57.78702920777242,16.12197262340247,0.0,1.2261672580626546,-8.143337382263686,2,0.9533137274807524,False
ap4_w25_stack_context_hist_urgent_cap2,1.3165888424674368,1.394072305280957,1.3058103975535167,1.3700305810397553,51.707243495325706,15.120224768034824,0.0,1.3165888424674368,2.05760668187492,2,0.9954747366148432,True
