origin,model,currency,feature,coefficient,mean,scale,intercept
2022-12-01,local_logit,AMD,survival_local,0.28843664580219136,-6.75606868853671,3.689689079746282,-0.6567007043017133
2022-12-01,local_logit,KZT,cny,0.3004426400559186,0.03968877272802063,0.6031910080609045,-0.8627316287521368
2022-12-01,local_logit,KZT,hist,0.0373172201254541,-2.9370580275881077,1.7028867727403576,-0.8627316287521368
2022-12-01,local_logit,KZT,extra,-0.17205618025826483,-1.7770164899118752,0.9931989076654077,-0.8627316287521368
2022-12-01,local_logit,KZT,survival_hist,0.09952686074770764,-3.689651396047866,2.3640086578362176,-0.8627316287521368
2022-12-01,local_logit,KZT,survival_logit,0.2714011795452608,-6.195323751164901,3.9690228219388803,-0.8627316287521368
2022-12-01,local_logit,KZT,survival_local,0.33949525500455574,-5.742822672660776,3.254528558128729,-0.8627316287521368
2022-12-01,pairwise_context,ALL,cny,0.04404382730562597,0.039688772728020655,0.6031910080609044,0.0
2022-12-01,pairwise_context,ALL,hist,0.4436768132546366,-2.7975412080009554,1.758376556350247,0.0
2022-12-01,pairwise_context,ALL,extra,0.7612928526909132,-1.8427948778835663,1.0208384532022297,0.0
2022-12-01,pairwise_context,ALL,survival_hist,-0.25615951434171647,-3.754040179114302,2.5903758534242582,0.0
2022-12-01,pairwise_context,ALL,survival_logit,0.6692342395699986,-6.126885066409068,3.997453536827946,0.0
2022-12-01,pairwise_context,ALL,survival_local,1.5980901667637264,-5.1672333141667695,3.4436941767096307,0.0
2022-12-01,pairwise_context,ALL,known_change_z,0.4234936192785804,0.06709575509031444,1.2275272437772191,0.0
2022-12-01,pairwise_context,ALL,announced_range20,-1.4090016255532942,0.5947605013685076,0.27724463216556205,0.0
2022-12-01,pairwise_context,ALL,announced_range90,-0.20333323224967334,0.4521966591848837,0.27624649367715914,0.0
2022-12-01,pairwise_context,ALL,dow_sin,-0.020045601152259316,0.34222123220848827,0.5178967955315845,0.0
2022-12-01,pairwise_context,ALL,dow_cos,0.10481539082244863,-0.08973767002608793,0.7788547284199452,0.0
2022-12-01,pairwise_context,ALL,month_end,0.00147347742399158,0.2441860465116279,0.42960356283514334,0.0
2022-12-01,pairwise_context,ALL,pre_new_year14,0.0,0.0,1e-06,0.0
2022-12-01,pairwise_context,ALL,currency_TJS,0.0,0.2,0.39999999999999986,0.0
2022-12-01,pairwise_context,ALL,currency_UZS,0.0,0.2,0.39999999999999986,0.0
2022-12-01,pairwise_context,ALL,currency_KGS,0.0,0.2,0.39999999999999986,0.0
2022-12-01,pairwise_context,ALL,currency_AMD,0.0,0.2,0.39999999999999986,0.0
2022-12-01,pairwise_context,ALL,currency_KZT,0.0,0.2,0.39999999999999986,0.0
2022-12-01,pairwise_context,ALL,announced_ret5_z,0.649672624198823,0.21952736104816317,2.4899823267409484,0.0
2022-12-01,pairwise_context,ALL,announced_ret20_z,-0.5258589116529574,0.8421952523850994,3.435767523542729,0.0
2022-12-01,pairwise_context,ALL,local_minus_common_z,0.025022391810686273,0.002282809682262078,0.2759951536515084,0.0
2022-12-01,pairwise_context,ALL,peer_change_std_z,0.32365376025165377,0.2254102317588932,0.17119955172837797,0.0
2022-12-01,pairwise_context,ALL,log_vol20,-0.17412354592580478,4.978272189071615,0.5145815772751312,0.0
2022-12-01,pairwise_context,ALL,cny_basis_last_z,0.013997486044060188,0.0666884877068751,0.7867764740621289,0.0
2022-12-01,pairwise_context,ALL,cny_late_z,0.3252191111233547,0.22633183477768687,0.6054416887548999,0.0
2022-12-01,pairwise_context,ALL,cny_quality,0.0,0.846364166148366,1e-06,0.0
2022-12-01,pairwise_context,ALL,cny_last_missing,0.0,0.0,1e-06,0.0
2022-12-01,pairwise_context,ALL,local_basis_last_z,-0.012244453198780255,0.9477384962716329,2.612294393606611,0.0
2022-12-01,pairwise_context,ALL,local_quality,0.2678072687730109,0.3081665071379023,0.3899212898832361,0.0
2022-12-01,pairwise_context,ALL,local_last_missing,0.015612660679830644,0.5744186046511628,0.494430855915943,0.0
2022-12-01,pairwise_context,ALL,expert_disagreement,-0.26718390342058973,0.17183861145553117,0.04953278152123848,0.0
2022-12-01,pairwise_context,ALL,cny_minus_hist_probability_scale,0.18381876580160125,0.3701822122980894,0.22473399328525237,0.0
2023-01-01,positive_exp,ALL,cny,0.5582527375267782,0.043624308899144204,0.5787884102418496,-0.8267754175064598
2023-01-01,positive_exp,ALL,hist,0.019487539194802166,-2.1473892504427163,2.093004675996549,-0.8267754175064598
2023-01-01,positive_exp,ALL,extra,0.0,-1.4541828307376616,1.1960957996799058,-0.8267754175064598
2023-01-01,positive_exp,ALL,survival_hist,0.0,-2.844204573613553,2.9486311658852373,-0.8267754175064598
2023-01-01,positive_exp,ALL,survival_logit,0.0,-4.541502282450516,4.708904783171687,-0.8267754175064598
2023-01-01,positive_exp,ALL,survival_local,0.33539202660663947,-4.0688142185088445,3.7710884778608773,-0.8267754175064598
2023-01-01,positive_730,ALL,cny,0.5582527375267782,0.043624308899144204,0.5787884102418496,-0.8267754175064598
2023-01-01,positive_730,ALL,hist,0.019487539194802166,-2.1473892504427163,2.093004675996549,-0.8267754175064598
2023-01-01,positive_730,ALL,extra,0.0,-1.4541828307376616,1.1960957996799058,-0.8267754175064598
2023-01-01,positive_730,ALL,survival_hist,0.0,-2.844204573613553,2.9486311658852373,-0.8267754175064598
2023-01-01,positive_730,ALL,survival_logit,0.0,-4.541502282450516,4.708904783171687,-0.8267754175064598
2023-01-01,positive_730,ALL,survival_local,0.33539202660663947,-4.0688142185088445,3.7710884778608773,-0.8267754175064598
2023-01-01,logit_exp,ALL,cny,0.5913762379442503,0.043624308899144204,0.5787884102418496,-0.8360770173179434
2023-01-01,logit_exp,ALL,hist,0.40796807175201494,-2.1473892504427163,2.093004675996549,-0.8360770173179434
2023-01-01,logit_exp,ALL,extra,-0.39987635541577965,-1.4541828307376616,1.1960957996799058,-0.8360770173179434
2023-01-01,logit_exp,ALL,survival_hist,-0.1711962967261299,-2.844204573613553,2.9486311658852373,-0.8360770173179434
2023-01-01,logit_exp,ALL,survival_logit,-0.04622606591924589,-4.541502282450516,4.708904783171687,-0.8360770173179434
2023-01-01,logit_exp,ALL,survival_local,0.49872361980837193,-4.0688142185088445,3.7710884778608773,-0.8360770173179434
2023-01-01,logit_context_exp,ALL,cny,0.3540214894608265,0.043624308899144204,0.5787884102418496,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,hist,0.41187957628762295,-2.1473892504427163,2.093004675996549,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,extra,-0.15542883458236306,-1.4541828307376616,1.1960957996799058,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,survival_hist,-0.08870406440395498,-2.844204573613553,2.9486311658852373,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,survival_logit,-0.07093229844271778,-4.541502282450516,4.708904783171687,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,survival_local,0.3165446569690465,-4.0688142185088445,3.7710884778608773,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,known_change_z,0.2835848011180638,0.04089908922295964,1.1647660296928992,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,announced_range20,-0.11634441642680698,0.5231081862726101,0.3004044783993101,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,announced_range90,-0.4652837916873132,0.49709851334468835,0.27381884295628045,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,dow_sin,-0.23855977862442962,0.3585558754258191,0.5108013551132617,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,dow_cos,-0.19330429480094757,-0.07266372684358566,0.7779714921597564,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,month_end,0.2888135148599376,0.24770642201834864,0.4316803800373797,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,pre_new_year14,0.0,0.0,1e-06,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,currency_TJS,0.13613613137020686,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,currency_UZS,-0.08622065818104875,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,currency_KGS,-0.1469117860868164,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,currency_AMD,0.17879669875934986,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,currency_KZT,-0.08180038586169153,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,announced_ret5_z,-0.052169503961458634,0.10120744896545746,2.3448337338173473,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,announced_ret20_z,-0.22485345120791783,0.3134144334786876,3.700119653102282,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,local_minus_common_z,0.07440429719249878,0.00204517396718013,0.2759008304016496,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,peer_change_std_z,-0.15590873862353902,0.23503272108508522,0.17796162379905117,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,log_vol20,0.20881866188626175,4.84377640659415,0.5367637572812771,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,cny_basis_last_z,0.29647778720170415,0.07006315332855838,0.7449134389959959,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,cny_late_z,-0.05373550689734011,0.21066058628338666,0.5631599995252073,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,cny_quality,-5.163741505287937e-11,0.8463641661483651,1e-06,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,cny_last_missing,0.0,0.0,1e-06,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,local_basis_last_z,-0.049120991651282336,1.0102492252793238,2.5190913027823636,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,local_quality,0.13361740666099625,0.30372957748652224,0.3852898001681757,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,local_last_missing,0.0755533137276967,0.5651376146788991,0.4957389344745317,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,expert_disagreement,-0.3891566602000163,0.16703025399604227,0.04761703608089048,-0.9033365043146798
2023-01-01,logit_context_exp,ALL,cny_minus_hist_probability_scale,-0.01602561350057621,0.2822184592273483,0.2753529207174246,-0.9033365043146798
2023-01-01,logit_context730,ALL,cny,0.3540214894608265,0.043624308899144204,0.5787884102418496,-0.9033365043146798
2023-01-01,logit_context730,ALL,hist,0.41187957628762295,-2.1473892504427163,2.093004675996549,-0.9033365043146798
2023-01-01,logit_context730,ALL,extra,-0.15542883458236306,-1.4541828307376616,1.1960957996799058,-0.9033365043146798
2023-01-01,logit_context730,ALL,survival_hist,-0.08870406440395498,-2.844204573613553,2.9486311658852373,-0.9033365043146798
2023-01-01,logit_context730,ALL,survival_logit,-0.07093229844271778,-4.541502282450516,4.708904783171687,-0.9033365043146798
2023-01-01,logit_context730,ALL,survival_local,0.3165446569690465,-4.0688142185088445,3.7710884778608773,-0.9033365043146798
2023-01-01,logit_context730,ALL,known_change_z,0.2835848011180638,0.04089908922295964,1.1647660296928992,-0.9033365043146798
2023-01-01,logit_context730,ALL,announced_range20,-0.11634441642680698,0.5231081862726101,0.3004044783993101,-0.9033365043146798
2023-01-01,logit_context730,ALL,announced_range90,-0.4652837916873132,0.49709851334468835,0.27381884295628045,-0.9033365043146798
2023-01-01,logit_context730,ALL,dow_sin,-0.23855977862442962,0.3585558754258191,0.5108013551132617,-0.9033365043146798
2023-01-01,logit_context730,ALL,dow_cos,-0.19330429480094757,-0.07266372684358566,0.7779714921597564,-0.9033365043146798
2023-01-01,logit_context730,ALL,month_end,0.2888135148599376,0.24770642201834864,0.4316803800373797,-0.9033365043146798
2023-01-01,logit_context730,ALL,pre_new_year14,0.0,0.0,1e-06,-0.9033365043146798
2023-01-01,logit_context730,ALL,currency_TJS,0.13613613137020686,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context730,ALL,currency_UZS,-0.08622065818104875,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context730,ALL,currency_KGS,-0.1469117860868164,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context730,ALL,currency_AMD,0.17879669875934986,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context730,ALL,currency_KZT,-0.08180038586169153,0.2,0.40000000000000124,-0.9033365043146798
2023-01-01,logit_context730,ALL,announced_ret5_z,-0.052169503961458634,0.10120744896545746,2.3448337338173473,-0.9033365043146798
2023-01-01,logit_context730,ALL,announced_ret20_z,-0.22485345120791783,0.3134144334786876,3.700119653102282,-0.9033365043146798
2023-01-01,logit_context730,ALL,local_minus_common_z,0.07440429719249878,0.00204517396718013,0.2759008304016496,-0.9033365043146798
2023-01-01,logit_context730,ALL,peer_change_std_z,-0.15590873862353902,0.23503272108508522,0.17796162379905117,-0.9033365043146798
2023-01-01,logit_context730,ALL,log_vol20,0.20881866188626175,4.84377640659415,0.5367637572812771,-0.9033365043146798
2023-01-01,logit_context730,ALL,cny_basis_last_z,0.29647778720170415,0.07006315332855838,0.7449134389959959,-0.9033365043146798
2023-01-01,logit_context730,ALL,cny_late_z,-0.05373550689734011,0.21066058628338666,0.5631599995252073,-0.9033365043146798
2023-01-01,logit_context730,ALL,cny_quality,-5.163741505287937e-11,0.8463641661483651,1e-06,-0.9033365043146798
2023-01-01,logit_context730,ALL,cny_last_missing,0.0,0.0,1e-06,-0.9033365043146798
2023-01-01,logit_context730,ALL,local_basis_last_z,-0.049120991651282336,1.0102492252793238,2.5190913027823636,-0.9033365043146798
2023-01-01,logit_context730,ALL,local_quality,0.13361740666099625,0.30372957748652224,0.3852898001681757,-0.9033365043146798
2023-01-01,logit_context730,ALL,local_last_missing,0.0755533137276967,0.5651376146788991,0.4957389344745317,-0.9033365043146798
2023-01-01,logit_context730,ALL,expert_disagreement,-0.3891566602000163,0.16703025399604227,0.04761703608089048,-0.9033365043146798
2023-01-01,logit_context730,ALL,cny_minus_hist_probability_scale,-0.01602561350057621,0.2822184592273483,0.2753529207174246,-0.9033365043146798
2023-01-01,context_logit,ALL,known_change_z,0.25855496596083316,0.04089908922295964,1.1647660296928992,-0.8691760821450337
2023-01-01,context_logit,ALL,announced_range20,-0.21022234337479315,0.5231081862726101,0.3004044783993101,-0.8691760821450337
2023-01-01,context_logit,ALL,announced_range90,-0.11647192849657151,0.49709851334468835,0.27381884295628045,-0.8691760821450337
2023-01-01,context_logit,ALL,dow_sin,-0.18790865209829358,0.3585558754258191,0.5108013551132617,-0.8691760821450337
2023-01-01,context_logit,ALL,dow_cos,-0.21168160044080686,-0.07266372684358566,0.7779714921597564,-0.8691760821450337
2023-01-01,context_logit,ALL,month_end,0.23835967336903874,0.24770642201834864,0.4316803800373797,-0.8691760821450337
2023-01-01,context_logit,ALL,pre_new_year14,0.0,0.0,1e-06,-0.8691760821450337
2023-01-01,context_logit,ALL,currency_TJS,0.14363306121411695,0.2,0.40000000000000124,-0.8691760821450337
2023-01-01,context_logit,ALL,currency_UZS,-0.08447057849561128,0.2,0.40000000000000124,-0.8691760821450337
2023-01-01,context_logit,ALL,currency_KGS,-0.10405231748299182,0.2,0.40000000000000124,-0.8691760821450337
2023-01-01,context_logit,ALL,currency_AMD,0.1344844244300379,0.2,0.40000000000000124,-0.8691760821450337
2023-01-01,context_logit,ALL,currency_KZT,-0.0895945896655519,0.2,0.40000000000000124,-0.8691760821450337
2023-01-01,context_logit,ALL,announced_ret5_z,0.0711874390804504,0.10120744896545746,2.3448337338173473,-0.8691760821450337
2023-01-01,context_logit,ALL,announced_ret20_z,-0.382867194909076,0.3134144334786876,3.700119653102282,-0.8691760821450337
2023-01-01,context_logit,ALL,local_minus_common_z,0.06626511070375034,0.00204517396718013,0.2759008304016496,-0.8691760821450337
2023-01-01,context_logit,ALL,peer_change_std_z,-0.32166784957269634,0.23503272108508522,0.17796162379905117,-0.8691760821450337
2023-01-01,context_logit,ALL,log_vol20,0.2501640941738558,4.84377640659415,0.5367637572812771,-0.8691760821450337
2023-01-01,context_logit,ALL,cny_basis_last_z,0.5291653691359103,0.07006315332855838,0.7449134389959959,-0.8691760821450337
2023-01-01,context_logit,ALL,cny_late_z,-0.12077426465030011,0.21066058628338666,0.5631599995252073,-0.8691760821450337
2023-01-01,context_logit,ALL,cny_quality,-2.336548579044653e-10,0.8463641661483651,1e-06,-0.8691760821450337
2023-01-01,context_logit,ALL,cny_last_missing,0.0,0.0,1e-06,-0.8691760821450337
2023-01-01,context_logit,ALL,local_basis_last_z,-0.05228549359802277,1.0102492252793238,2.5190913027823636,-0.8691760821450337
2023-01-01,context_logit,ALL,local_quality,0.054707136672858064,0.30372957748652224,0.3852898001681757,-0.8691760821450337
2023-01-01,context_logit,ALL,local_last_missing,0.04691178200115614,0.5651376146788991,0.4957389344745317,-0.8691760821450337
2023-01-01,local_logit,TJS,cny,0.5303918636353403,0.04362430889914415,0.5787884102418502,-0.5973756891526187
2023-01-01,local_logit,TJS,hist,0.2378107982257097,-1.9440009857621865,2.04486304919126,-0.5973756891526187
2023-01-01,local_logit,TJS,extra,-0.07914960836235789,-1.4666903467857224,1.2209887659012564,-0.5973756891526187
2023-01-01,local_logit,TJS,survival_hist,0.002301569618398804,-3.1225270175544546,3.249285134334624,-0.5973756891526187
2023-01-01,local_logit,TJS,survival_logit,-0.1943635421692214,-4.071805628238289,4.604891313555448,-0.5973756891526187
2023-01-01,local_logit,TJS,survival_local,0.3014681746606369,-2.965230756554684,3.6927674228214364,-0.5973756891526187
2023-01-01,local_logit,UZS,cny,0.3588104866678968,0.04362430889914415,0.5787884102418502,-0.9114817446389042
2023-01-01,local_logit,UZS,hist,0.11703836997818205,-2.1963604519780238,2.111924676425126,-0.9114817446389042
2023-01-01,local_logit,UZS,extra,-0.12342453285891593,-1.433089817208442,1.1749848334493647,-0.9114817446389042
2023-01-01,local_logit,UZS,survival_hist,-0.20526594801198964,-2.96257834127447,3.0442175384034895,-0.9114817446389042
2023-01-01,local_logit,UZS,survival_logit,0.038846391991316113,-4.693755823559184,4.7510169679461605,-0.9114817446389042
2023-01-01,local_logit,UZS,survival_local,0.2798571245645351,-3.8501310807955726,3.0316816067149164,-0.9114817446389042
2023-01-01,local_logit,KGS,cny,0.40734234437261074,0.04362430889914415,0.5787884102418502,-0.9455550250028727
2023-01-01,local_logit,KGS,hist,0.15277204546631115,-2.211221941529533,2.028254917727156,-0.9455550250028727
2023-01-01,local_logit,KGS,extra,-0.10309538220112263,-1.4479725591357724,1.2040465650103847,-0.9455550250028727
2023-01-01,local_logit,KGS,survival_hist,0.09458102538499645,-2.959148046060274,3.0825004848916095,-0.9455550250028727
2023-01-01,local_logit,KGS,survival_logit,-0.06397192421531814,-4.414246362845699,4.89584302112171,-0.9455550250028727
2023-01-01,local_logit,KGS,survival_local,0.2738648080100551,-3.4392728481698724,3.729783091117463,-0.9455550250028727
2023-01-01,local_logit,AMD,cny,0.4010656706432303,0.04362430889914415,0.5787884102418502,-0.6602520971255309
2023-01-01,local_logit,AMD,hist,0.19877242884912538,-2.134864747318879,2.145525739882925,-0.6602520971255309
2023-01-01,local_logit,AMD,extra,-0.09866833814113929,-1.525884485363433,1.2089356283353085,-0.6602520971255309
2023-01-01,local_logit,AMD,survival_hist,-0.11943516016583694,-2.320957187504758,2.532623052864424,-0.6602520971255309
2023-01-01,local_logit,AMD,survival_logit,0.08779079492365144,-4.819070587410203,4.680430169972671,-0.6602520971255309
2023-01-01,local_logit,AMD,survival_local,0.2129605364745326,-5.300950437935424,4.33130891312616,-0.6602520971255309
2023-01-01,local_logit,KZT,cny,0.40843017966578443,0.04362430889914415,0.5787884102418502,-0.9097515458666139
2023-01-01,local_logit,KZT,hist,-0.022826347104552846,-2.2504981256249703,2.11800036532825,-0.9097515458666139
2023-01-01,local_logit,KZT,extra,-0.23157810721949304,-1.3972769451949427,1.1668547779644154,-0.9097515458666139
2023-01-01,local_logit,KZT,survival_hist,0.05527305417876928,-2.855812275673813,2.711533770804565,-0.9097515458666139
2023-01-01,local_logit,KZT,survival_logit,0.20346035515114294,-4.708633010199227,4.566296374650926,-0.9097515458666139
2023-01-01,local_logit,KZT,survival_local,0.33909525480756575,-4.788485969088684,3.450836119989779,-0.9097515458666139
2023-01-01,pairwise_context,ALL,cny,0.23666539818067384,0.043624308899144204,0.5787884102418496,0.0
2023-01-01,pairwise_context,ALL,hist,0.33999181102907144,-2.1473892504427163,2.093004675996549,0.0
2023-01-01,pairwise_context,ALL,extra,0.9692612900044139,-1.4541828307376616,1.1960957996799058,0.0
2023-01-01,pairwise_context,ALL,survival_hist,-0.09528566240721606,-2.844204573613553,2.9486311658852373,0.0
2023-01-01,pairwise_context,ALL,survival_logit,0.607625134997625,-4.541502282450516,4.708904783171687,0.0
2023-01-01,pairwise_context,ALL,survival_local,1.5811041866010382,-4.0688142185088445,3.7710884778608773,0.0
2023-01-01,pairwise_context,ALL,known_change_z,0.06714071975806059,0.04089908922295964,1.1647660296928992,0.0
2023-01-01,pairwise_context,ALL,announced_range20,-1.0065961600868099,0.5231081862726101,0.3004044783993101,0.0
2023-01-01,pairwise_context,ALL,announced_range90,-0.663892869204393,0.49709851334468835,0.27381884295628045,0.0
2023-01-01,pairwise_context,ALL,dow_sin,-0.11164562815494125,0.3585558754258191,0.5108013551132617,0.0
2023-01-01,pairwise_context,ALL,dow_cos,0.00495989121622115,-0.07266372684358566,0.7779714921597564,0.0
2023-01-01,pairwise_context,ALL,month_end,0.30252760936405987,0.24770642201834864,0.4316803800373797,0.0
2023-01-01,pairwise_context,ALL,pre_new_year14,0.0,0.0,1e-06,0.0
2023-01-01,pairwise_context,ALL,currency_TJS,0.0,0.2,0.40000000000000124,0.0
2023-01-01,pairwise_context,ALL,currency_UZS,0.0,0.2,0.40000000000000124,0.0
2023-01-01,pairwise_context,ALL,currency_KGS,0.0,0.2,0.40000000000000124,0.0
2023-01-01,pairwise_context,ALL,currency_AMD,0.0,0.2,0.40000000000000124,0.0
2023-01-01,pairwise_context,ALL,currency_KZT,0.0,0.2,0.40000000000000124,0.0
2023-01-01,pairwise_context,ALL,announced_ret5_z,0.3012174457884877,0.10120744896545746,2.3448337338173473,0.0
2023-01-01,pairwise_context,ALL,announced_ret20_z,-0.38356391321891753,0.3134144334786876,3.700119653102282,0.0
2023-01-01,pairwise_context,ALL,local_minus_common_z,0.16764012852640564,0.00204517396718013,0.2759008304016496,0.0
2023-01-01,pairwise_context,ALL,peer_change_std_z,0.07596172285067182,0.23503272108508522,0.17796162379905117,0.0
2023-01-01,pairwise_context,ALL,log_vol20,0.05637973872340228,4.84377640659415,0.5367637572812771,0.0
2023-01-01,pairwise_context,ALL,cny_basis_last_z,0.15253974687099456,0.07006315332855838,0.7449134389959959,0.0
2023-01-01,pairwise_context,ALL,cny_late_z,0.15938864099499678,0.21066058628338666,0.5631599995252073,0.0
2023-01-01,pairwise_context,ALL,cny_quality,0.0,0.8463641661483651,1e-06,0.0
2023-01-01,pairwise_context,ALL,cny_last_missing,0.0,0.0,1e-06,0.0
2023-01-01,pairwise_context,ALL,local_basis_last_z,-0.15109358992910246,1.0102492252793238,2.5190913027823636,0.0
2023-01-01,pairwise_context,ALL,local_quality,0.2689752569165553,0.30372957748652224,0.3852898001681757,0.0
2023-01-01,pairwise_context,ALL,local_last_missing,-0.1200139110081775,0.5651376146788991,0.4957389344745317,0.0
2023-01-01,pairwise_context,ALL,expert_disagreement,-0.6313327669336738,0.16703025399604227,0.04761703608089048,0.0
2023-01-01,pairwise_context,ALL,cny_minus_hist_probability_scale,0.31957815700832043,0.2822184592273483,0.2753529207174246,0.0
2023-02-01,positive_exp,ALL,cny,0.5969822719635145,0.04856460606560649,0.595030181886936,-0.7038793931580831
2023-02-01,positive_exp,ALL,hist,0.09869319093528901,-1.969552092776633,2.0869315283270593,-0.7038793931580831
2023-02-01,positive_exp,ALL,extra,0.0,-1.3411730192039464,1.1743350206165148,-0.7038793931580831
2023-02-01,positive_exp,ALL,survival_hist,0.0,-2.612206516141464,2.897088835740856,-0.7038793931580831
2023-02-01,positive_exp,ALL,survival_logit,0.0,-3.995361152247318,4.656338133642835,-0.7038793931580831
2023-02-01,positive_exp,ALL,survival_local,0.3663582436993875,-3.7435184895844342,3.668907248018785,-0.7038793931580831
2023-02-01,positive_730,ALL,cny,0.5969822719635145,0.04856460606560649,0.595030181886936,-0.7038793931580831
2023-02-01,positive_730,ALL,hist,0.09869319093528901,-1.969552092776633,2.0869315283270593,-0.7038793931580831
2023-02-01,positive_730,ALL,extra,0.0,-1.3411730192039464,1.1743350206165148,-0.7038793931580831
2023-02-01,positive_730,ALL,survival_hist,0.0,-2.612206516141464,2.897088835740856,-0.7038793931580831
2023-02-01,positive_730,ALL,survival_logit,0.0,-3.995361152247318,4.656338133642835,-0.7038793931580831
2023-02-01,positive_730,ALL,survival_local,0.3663582436993875,-3.7435184895844342,3.668907248018785,-0.7038793931580831
2023-02-01,logit_exp,ALL,cny,0.6211426105755073,0.04856460606560649,0.595030181886936,-0.7091897542904236
2023-02-01,logit_exp,ALL,hist,0.39665843833728964,-1.969552092776633,2.0869315283270593,-0.7091897542904236
2023-02-01,logit_exp,ALL,extra,-0.30937154368407305,-1.3411730192039464,1.1743350206165148,-0.7091897542904236
2023-02-01,logit_exp,ALL,survival_hist,-0.11628325956976543,-2.612206516141464,2.897088835740856,-0.7091897542904236
2023-02-01,logit_exp,ALL,survival_logit,-0.0635054732160827,-3.995361152247318,4.656338133642835,-0.7091897542904236
2023-02-01,logit_exp,ALL,survival_local,0.5139558494961022,-3.7435184895844342,3.668907248018785,-0.7091897542904236
2023-02-01,logit_context_exp,ALL,cny,0.5059580910991033,0.04856460606560649,0.595030181886936,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,hist,0.30832472151227225,-1.969552092776633,2.0869315283270593,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,extra,-0.2852607002285318,-1.3411730192039464,1.1743350206165148,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,survival_hist,0.024879373697455517,-2.612206516141464,2.897088835740856,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,survival_logit,-0.0004079256523419097,-3.995361152247318,4.656338133642835,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,survival_local,0.4465804231711489,-3.7435184895844342,3.668907248018785,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,known_change_z,0.4425726671689346,0.19470001083565058,1.3959451161386696,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,announced_range20,0.05971006291848372,0.57706893631761,0.31618584942528266,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,announced_range90,-0.5359409905721968,0.5461526375654854,0.2903700885835941,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,dow_sin,-0.39640195876077144,0.3513518789299698,0.5140066896320572,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,dow_cos,-0.17556204778555193,-0.0801937735804843,0.778407309102883,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,month_end,0.2164407488603756,0.216,0.41151427678757224,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,pre_new_year14,-0.0970586685388687,0.04,0.19595917942265434,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,currency_TJS,0.10302572125212471,0.2,0.4000000000000019,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,currency_UZS,-0.03123191876732966,0.2,0.4000000000000019,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,currency_KGS,-0.11962026283610987,0.2,0.4000000000000019,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,currency_AMD,0.0931298726173697,0.2,0.4000000000000019,-0.7656339472771242
2023-02-01,logit_context_exp,ALL,currency_KZT,-0.04530341226605548,0.2,0.4000000000000019,-0.7656339472771242
