n,frequency,hit_rate,base_rate,lift,auc,forward_benefit_bps,macro_year_lift,year_lift_min,year_frequency_min,year_frequency_max,corridor_lift_min,corridor_freq_min,corridor_freq_max,quarter_frequency_min,quarter_frequency_max,cluster_share_7d,candidate,history,strong,late,late_weekday,weekly_cap
228,0.9016949152542374,0.2982456140350877,0.3379032258064516,0.8826361847339111,0.5608039558254531,-0.9171261735532434,0.8826361847339111,0.8826361847339111,0.9016949152542374,0.9016949152542374,0.7964426877470355,0.8700564971751413,0.9293785310734464,0.7235955056179775,1.0340909090909092,0.6278026905829597,quarterly_reset_hist,60,0.8,0.3,3,1
345,1.364406779661017,0.3101449275362319,0.3379032258064516,0.9178513368614023,0.5608039558254531,4.940393727085777,0.9178513368614023,0.9178513368614023,1.364406779661017,1.364406779661017,0.8110154905335628,1.265536723163842,1.4039548022598871,0.8808988764044944,1.75,0.8294117647058824,quarterly_reset_hist,60,0.8,0.3,3,2
227,0.8977401129943503,0.34801762114537443,0.3379032258064516,1.0299328167548074,0.5608039558254531,9.585068920054653,1.0299328167548074,1.0299328167548074,0.8977401129943503,0.8977401129943503,0.882803943044907,0.8700564971751413,0.9293785310734464,0.7235955056179775,1.0340909090909092,0.6396396396396397,quarterly_reset_hist,60,0.8,0.3,4,1
343,1.356497175141243,0.34402332361516036,0.3379032258064516,1.0181119839684938,0.5608039558254531,12.240476129596711,1.0181119839684938,1.0181119839684938,1.356497175141243,1.356497175141243,0.8660729876025843,1.265536723163842,1.4039548022598871,0.8651685393258427,1.75,0.8224852071005917,quarterly_reset_hist,60,0.8,0.3,4,2
209,0.8265536723163841,0.28708133971291866,0.3379032258064516,0.8495963275513584,0.5608039558254531,-7.368463098857629,0.8495963275513584,0.8495963275513584,0.8265536723163841,0.8265536723163841,0.8051948051948051,0.7909604519774012,0.8502824858757062,0.6134831460674157,1.0340909090909092,0.5637254901960784,quarterly_reset_hist,60,0.8,0.5,3,1
317,1.2536723163841808,0.2996845425867508,0.3379032258064516,0.886894589039549,0.5608039558254531,0.6108374596649638,0.886894589039549,0.886894589039549,1.2536723163841808,1.2536723163841808,0.7853949329359164,1.1864406779661016,1.3248587570621468,0.6921348314606742,1.7340909090909091,0.7916666666666666,quarterly_reset_hist,60,0.8,0.5,3,2
208,0.8225988700564972,0.3125,0.3379032258064516,0.9248210023866349,0.5608039558254531,0.8720280919448129,0.9248210023866349,0.9248210023866349,0.8225988700564972,0.8225988700564972,0.8454545454545453,0.7909604519774012,0.8502824858757062,0.597752808988764,1.0340909090909092,0.5911330049261084,quarterly_reset_hist,60,0.8,0.5,4,1
315,1.2457627118644068,0.31746031746031744,0.3379032258064516,0.9395007008372164,0.5608039558254531,5.520987012225183,0.9395007008372164,0.9395007008372164,1.2457627118644068,1.2457627118644068,0.7853949329359164,1.1666666666666667,1.3248587570621468,0.6764044943820224,1.7340909090909091,0.7935483870967742,quarterly_reset_hist,60,0.8,0.5,4,2
162,0.6406779661016949,0.2716049382716049,0.3379032258064516,0.8037950440496184,0.5608039558254531,-3.8785878913740817,0.8037950440496184,0.8037950440496184,0.6406779661016949,0.6406779661016949,0.6631016042780749,0.612994350282486,0.672316384180791,0.42471910112359557,0.875,0.5796178343949044,quarterly_reset_hist,60,0.8,0.65,3,1
267,1.0559322033898306,0.29213483146067415,0.3379032258064516,0.8645517685232362,0.5608039558254531,2.851977061622201,0.8645517685232362,0.8645517685232362,1.0559322033898306,1.0559322033898306,0.6912521440823327,0.9689265536723164,1.1073446327683616,0.503370786516854,1.5590909090909093,0.816793893129771,quarterly_reset_hist,60,0.8,0.65,3,2
160,0.632768361581921,0.275,0.3379032258064516,0.8138424821002388,0.5608039558254531,-2.8530258248521507,0.8138424821002388,0.8138424821002388,0.632768361581921,0.632768361581921,0.6631016042780749,0.5932203389830508,0.672316384180791,0.40898876404494383,0.875,0.5741935483870968,quarterly_reset_hist,60,0.8,0.65,4,1
265,1.0480225988700564,0.2943396226415094,0.3379032258064516,0.8710766875309587,0.5608039558254531,3.3682724352596582,0.8710766875309587,0.8710766875309587,1.0480225988700564,1.0480225988700564,0.6912521440823327,0.9491525423728814,1.1073446327683616,0.4876404494382023,1.5590909090909093,0.8038461538461539,quarterly_reset_hist,60,0.8,0.65,4,2
255,1.0084745762711864,0.2823529411764706,0.3379032258064516,0.8356029762740419,0.5608039558254531,1.5727941533128131,0.8356029762740419,0.8356029762740419,1.0084745762711864,1.0084745762711864,0.7736185383244207,1.0084745762711864,1.0084745762711864,1.0224719101123596,1.05,0.768,quarterly_reset_hist,60,0.85,0.0,3,1
365,1.4435028248587571,0.29041095890410956,0.3379032258064516,0.8594500931768397,0.5608039558254531,4.931744990136305,0.8594500931768397,0.8594500931768397,1.4435028248587571,1.4435028248587571,0.7721046077210459,1.384180790960452,1.5423728813559323,1.1325842696629214,1.75,0.9222222222222223,quarterly_reset_hist,60,0.85,0.0,3,2
255,1.0084745762711864,0.3254901960784314,0.3379032258064516,0.9632645420936872,0.5608039558254531,6.581528146416581,0.9632645420936872,0.9632645420936872,1.0084745762711864,1.0084745762711864,0.8202220647295064,1.0084745762711864,1.0084745762711864,1.0224719101123596,1.05,0.776,quarterly_reset_hist,60,0.85,0.0,4,1
363,1.435593220338983,0.32231404958677684,0.3379032258064516,0.9538649677508432,0.5608039558254531,7.214966036146123,0.9538649677508432,0.9538649677508432,1.435593220338983,1.435593220338983,0.8649334178820546,1.384180790960452,1.5028248587570623,1.1325842696629214,1.7340909090909091,0.9134078212290503,quarterly_reset_hist,60,0.85,0.0,4,2
228,0.9016949152542374,0.2894736842105263,0.3379032258064516,0.8566762969476197,0.5608039558254531,-1.542910725223748,0.8566762969476197,0.8566762969476197,0.9016949152542374,0.9016949152542374,0.746987951807229,0.8700564971751413,0.9293785310734464,0.7235955056179775,1.0340909090909092,0.6233183856502242,quarterly_reset_hist,60,0.85,0.3,3,1
335,1.3248587570621468,0.29850746268656714,0.3379032258064516,0.8834111067573824,0.5608039558254531,2.9783915883477206,0.8834111067573824,0.8834111067573824,1.3248587570621468,1.3248587570621468,0.8227693382224551,1.2457627118644068,1.364406779661017,0.8179775280898877,1.7340909090909091,0.8272727272727273,quarterly_reset_hist,60,0.85,0.3,3,2
227,0.8977401129943503,0.33480176211453744,0.3379032258064516,0.9908214439666502,0.5608039558254531,9.49919087260551,0.9908214439666502,0.9908214439666502,0.8977401129943503,0.8977401129943503,0.746987951807229,0.8700564971751413,0.9293785310734464,0.7235955056179775,1.0340909090909092,0.6351351351351351,quarterly_reset_hist,60,0.85,0.3,4,1
333,1.3169491525423729,0.3303303303303303,0.3379032258064516,0.9775885670873737,0.5608039558254531,10.376723137891487,0.9775885670873737,0.9775885670873737,1.3169491525423729,1.3169491525423729,0.8348688873139618,1.2457627118644068,1.344632768361582,0.8179775280898877,1.7340909090909091,0.8262195121951219,quarterly_reset_hist,60,0.85,0.3,4,2
209,0.8265536723163841,0.27751196172248804,0.3379032258064516,0.8212764499663131,0.5608039558254531,-8.695131801476412,0.8212764499663131,0.8212764499663131,0.8265536723163841,0.8265536723163841,0.7619047619047619,0.7909604519774012,0.8502824858757062,0.6134831460674157,1.0340909090909092,0.553921568627451,quarterly_reset_hist,60,0.85,0.5,3,1
311,1.2299435028248589,0.2958199356913183,0.3379032258064516,0.8754575662463836,0.5608039558254531,-0.4439325136225989,0.8754575662463836,0.8754575662463836,1.2299435028248589,1.2299435028248589,0.8315946348733233,1.1666666666666667,1.305084745762712,0.6921348314606742,1.7340909090909091,0.7745098039215687,quarterly_reset_hist,60,0.85,0.5,3,2
207,0.8186440677966101,0.2995169082125604,0.3379032258064516,0.8863984873116346,0.5608039558254531,-0.15280341514303644,0.8863984873116346,0.8863984873116346,0.8186440677966101,0.8186440677966101,0.7643597646399553,0.7909604519774012,0.8502824858757062,0.597752808988764,1.0340909090909092,0.5792079207920792,quarterly_reset_hist,60,0.85,0.5,4,1
307,1.2141242937853107,0.3127035830618892,0.3379032258064516,0.925423491639004,0.5608039558254531,5.083205476644756,0.925423491639004,0.925423491639004,1.2141242937853107,1.2141242937853107,0.8734012974976831,1.1271186440677967,1.2853107344632768,0.6764044943820224,1.7340909090909091,0.7847682119205298,quarterly_reset_hist,60,0.85,0.5,4,2
162,0.6406779661016949,0.25925925925925924,0.3379032258064516,0.7672589056837267,0.5608039558254531,-6.291827909264353,0.7672589056837267,0.7672589056837267,0.6406779661016949,0.6406779661016949,0.6631016042780749,0.612994350282486,0.672316384180791,0.42471910112359557,0.875,0.5605095541401274,quarterly_reset_hist,60,0.85,0.65,3,1
261,1.0322033898305085,0.28735632183908044,0.3379032258064516,0.8504101171371354,0.5608039558254531,2.4593340876960896,0.8504101171371354,0.8504101171371354,1.0322033898305085,1.0322033898305085,0.7587412587412586,0.9491525423728814,1.0875706214689267,0.503370786516854,1.5590909090909093,0.79296875,quarterly_reset_hist,60,0.85,0.65,3,2
158,0.624858757062147,0.25949367088607594,0.3379032258064516,0.7679526298299145,0.5608039558254531,-4.273259416268487,0.7679526298299145,0.7679526298299145,0.624858757062147,0.624858757062147,0.6831955922865014,0.5734463276836158,0.652542372881356,0.40898876404494383,0.875,0.5555555555555556,quarterly_reset_hist,60,0.85,0.65,4,1
256,1.0124293785310736,0.2890625,0.3379032258064516,0.8554594272076372,0.5608039558254531,3.8999125707103874,0.8554594272076372,0.8554594272076372,1.0124293785310736,1.0124293785310736,0.797598627787307,0.9096045197740114,1.0677966101694916,0.4876404494382023,1.5590909090909093,0.7808764940239044,quarterly_reset_hist,60,0.85,0.65,4,2
255,1.0084745762711864,0.2784313725490196,0.3379032258064516,0.8239973793813469,0.5608039558254531,0.021341527474911505,0.8239973793813469,0.8239973793813469,1.0084745762711864,1.0084745762711864,0.7736185383244207,1.0084745762711864,1.0084745762711864,1.0224719101123596,1.05,0.772,quarterly_reset_hist,60,0.9,0.0,3,1
347,1.372316384180791,0.276657060518732,0.3379032258064516,0.8187464320840757,0.5608039558254531,3.0884168490432438,0.8187464320840757,0.8187464320840757,1.372316384180791,1.372316384180791,0.7760210803689064,1.305084745762712,1.463276836158192,1.0853932584269663,1.6227272727272726,0.9122807017543859,quarterly_reset_hist,60,0.9,0.0,3,2
255,1.0084745762711864,0.3254901960784314,0.3379032258064516,0.9632645420936872,0.5608039558254531,7.980517544478793,0.9632645420936872,0.9632645420936872,1.0084745762711864,1.0084745762711864,0.7616347743916844,1.0084745762711864,1.0084745762711864,1.0224719101123596,1.05,0.776,quarterly_reset_hist,60,0.9,0.0,4,1
344,1.3604519774011299,0.313953488372093,0.3379032258064516,0.9291224954209913,0.5608039558254531,8.111382073876419,0.9291224954209913,0.9291224954209913,1.3604519774011299,1.3604519774011299,0.7995927371457662,1.305084745762712,1.4039548022598871,1.0853932584269663,1.590909090909091,0.8938053097345132,quarterly_reset_hist,60,0.9,0.0,4,2
228,0.9016949152542374,0.2894736842105263,0.3379032258064516,0.8566762969476197,0.5608039558254531,-1.5039409419609167,0.8566762969476197,0.8566762969476197,0.9016949152542374,0.9016949152542374,0.6790799561883899,0.8700564971751413,0.9293785310734464,0.7235955056179775,1.0340909090909092,0.6278026905829597,quarterly_reset_hist,60,0.9,0.3,3,1
317,1.2536723163841808,0.2870662460567823,0.3379032258064516,0.8495516589747257,0.5608039558254531,2.125742705007352,0.8495516589747257,0.8495516589747257,1.2536723163841808,1.2536723163841808,0.7354958294717332,1.1666666666666667,1.305084745762712,0.7707865168539327,1.6068181818181817,0.8044871794871795,quarterly_reset_hist,60,0.9,0.3,3,2
227,0.8977401129943503,0.33480176211453744,0.3379032258064516,0.9908214439666502,0.5608039558254531,11.070742839591695,0.9908214439666502,0.9908214439666502,0.8977401129943503,0.8977401129943503,0.6790799561883899,0.8700564971751413,0.9293785310734464,0.7235955056179775,1.0340909090909092,0.6351351351351351,quarterly_reset_hist,60,0.9,0.3,4,1
314,1.2418079096045198,0.321656050955414,0.3379032258064516,0.9519176686986,0.5608039558254531,11.550100532516913,0.9519176686986,0.9519176686986,1.2418079096045198,1.2418079096045198,0.7588449034232166,1.1666666666666667,1.305084745762712,0.7707865168539327,1.590909090909091,0.7993527508090615,quarterly_reset_hist,60,0.9,0.3,4,2
209,0.8265536723163841,0.27751196172248804,0.3379032258064516,0.8212764499663131,0.5608039558254531,-8.652619310644234,0.8212764499663131,0.8212764499663131,0.8265536723163841,0.8265536723163841,0.6948725133090502,0.7909604519774012,0.8502824858757062,0.6134831460674157,1.0340909090909092,0.553921568627451,quarterly_reset_hist,60,0.9,0.5,3,1
294,1.1627118644067798,0.282312925170068,0.3379032258064516,0.835484551815953,0.5608039558254531,-1.7892910791914611,0.835484551815953,0.835484551815953,1.1627118644067798,1.1627118644067798,0.7588449034232166,1.0875706214689267,1.2457627118644068,0.6606741573033709,1.6068181818181817,0.7508650519031141,quarterly_reset_hist,60,0.9,0.5,3,2
207,0.8186440677966101,0.2995169082125604,0.3379032258064516,0.8863984873116346,0.5608039558254531,1.5705893216002667,0.8863984873116346,0.8863984873116346,0.8186440677966101,0.8186440677966101,0.6948725133090502,0.7909604519774012,0.8502824858757062,0.597752808988764,1.0340909090909092,0.5792079207920792,quarterly_reset_hist,60,0.9,0.5,4,1
289,1.1429378531073446,0.30103806228373703,0.3379032258064516,0.8909002320568828,0.5608039558254531,5.7707232618888575,0.8909002320568828,0.8909002320568828,1.1429378531073446,1.1429378531073446,0.783725064191191,1.0480225988700564,1.2062146892655368,0.6449438202247191,1.590909090909091,0.7535211267605634,quarterly_reset_hist,60,0.9,0.5,4,2
162,0.6406779661016949,0.25925925925925924,0.3379032258064516,0.7672589056837267,0.5608039558254531,-4.323327218587478,0.7672589056837267,0.7672589056837267,0.6406779661016949,0.6406779661016949,0.7045454545454545,0.612994350282486,0.672316384180791,0.42471910112359557,0.875,0.5477707006369427,quarterly_reset_hist,60,0.9,0.65,3,1
245,0.9689265536723164,0.27346938775510204,0.3379032258064516,0.809312746578345,0.5608039558254531,3.4834404886800594,0.809312746578345,0.809312746578345,0.9689265536723164,0.9689265536723164,0.7632575757575757,0.8700564971751413,1.0480225988700564,0.4719101123595506,1.4477272727272728,0.7583333333333333,quarterly_reset_hist,60,0.9,0.65,3,2
158,0.624858757062147,0.25316455696202533,0.3379032258064516,0.7492220778828435,0.5608039558254531,-2.5043714651318187,0.7492220778828435,0.7492220778828435,0.624858757062147,0.624858757062147,0.633807959109164,0.5734463276836158,0.652542372881356,0.40898876404494383,0.875,0.5359477124183006,quarterly_reset_hist,60,0.9,0.65,4,1
239,0.9451977401129943,0.2719665271966527,0.3379032258064516,0.8048651401523851,0.5608039558254531,5.25123517998132,0.8048651401523851,0.8048651401523851,0.9451977401129943,0.9451977401129943,0.7476808905380334,0.8305084745762712,1.0084745762711864,0.45617977528089887,1.4318181818181819,0.7435897435897436,quarterly_reset_hist,60,0.9,0.65,4,2
255,1.0084745762711864,0.29411764705882354,0.3379032258064516,0.870419766952127,0.5386788915084055,17.09232402940729,0.870419766952127,0.870419766952127,1.0084745762711864,1.0084745762711864,0.7736185383244207,1.0084745762711864,1.0084745762711864,1.0224719101123596,1.05,0.692,anchor_multiscale_locked,10,0.75,0.0,3,1
383,1.514689265536723,0.3185378590078329,0.3379032258064516,0.942689606610293,0.5386788915084055,21.965389714604445,0.942689606610293,0.942689606610293,1.514689265536723,1.514689265536723,0.7896517412935324,1.4830508474576272,1.5423728813559323,1.415909090909091,1.715,0.8783068783068783,anchor_multiscale_locked,10,0.75,0.0,3,2
251,0.9926553672316385,0.2868525896414343,0.3379032258064516,0.8489193583660586,0.5386788915084055,14.305964173712232,0.8489193583660586,0.8489193583660586,0.9926553672316385,0.9926553672316385,0.7890909090909092,0.9887005649717514,1.0084745762711864,0.9704545454545455,1.05,0.6910569105691057,anchor_multiscale_locked,10,0.75,0.0,4,1
377,1.4909604519774013,0.3050397877984085,0.3379032258064516,0.9027430474224978,0.5386788915084055,15.54706931716999,0.9027430474224978,0.9027430474224978,1.4909604519774013,1.4909604519774013,0.800322710770472,1.463276836158192,1.5225988700564972,1.3522727272727273,1.715,0.8521505376344086,anchor_multiscale_locked,10,0.75,0.0,4,2
226,0.8937853107344633,0.29646017699115046,0.3379032258064516,0.8773523137685598,0.5386788915084055,18.969007330113246,0.8773523137685598,0.8773523137685598,0.8937853107344633,0.8937853107344633,0.7242050616482805,0.8502824858757062,0.9293785310734464,0.8431818181818181,1.015,0.6063348416289592,anchor_multiscale_locked,10,0.75,0.3,3,1
353,1.396045197740113,0.32294617563739375,0.3379032258064516,0.9557356987836951,0.5386788915084055,21.31141118057416,0.9557356987836951,0.9557356987836951,1.396045197740113,1.396045197740113,0.6973826519576033,1.364406779661017,1.4435028248587571,1.225,1.68,0.8275862068965517,anchor_multiscale_locked,10,0.75,0.3,3,2
222,0.8779661016949153,0.2972972972972973,0.3379032258064516,0.8798297103786364,0.5386788915084055,16.35116897085489,0.8798297103786364,0.8798297103786364,0.8779661016949153,0.8779661016949153,0.7242050616482805,0.8305084745762712,0.9096045197740114,0.7954545454545455,1.015,0.5944700460829493,anchor_multiscale_locked,10,0.75,0.3,4,1
348,1.3762711864406778,0.3132183908045977,0.3379032258064516,0.9269470276794777,0.5386788915084055,16.955194357761787,0.9269470276794777,0.9269470276794777,1.3762711864406778,1.3762711864406778,0.6973826519576033,1.344632768361582,1.4039548022598871,1.1772727272727272,1.68,0.8046647230320699,anchor_multiscale_locked,10,0.75,0.3,4,2
198,0.7830508474576272,0.29797979797979796,0.3379032258064516,0.8818495214676598,0.5386788915084055,13.440803891468946,0.8818495214676598,0.8818495214676598,0.7830508474576272,0.7830508474576272,0.7402985074626867,0.7514124293785311,0.7909604519774012,0.6363636363636364,0.9799999999999999,0.5751295336787565,anchor_multiscale_locked,10,0.75,0.5,3,1
322,1.2734463276836159,0.32608695652173914,0.3379032258064516,0.9650306111860538,0.5386788915084055,17.797954842821348,0.9650306111860538,0.9650306111860538,1.2734463276836159,1.2734463276836159,0.7050461975835111,1.2457627118644068,1.305084745762712,1.0022727272727272,1.645,0.8170347003154574,anchor_multiscale_locked,10,0.75,0.5,3,2
192,0.7593220338983051,0.3020833333333333,0.3379032258064516,0.8939936356404137,0.5386788915084055,16.31237300121658,0.8939936356404137,0.8939936356404137,0.7593220338983051,0.7593220338983051,0.7592805204745503,0.731638418079096,0.7711864406779662,0.5886363636363636,0.9625,0.5775401069518716,anchor_multiscale_locked,10,0.75,0.5,4,1
316,1.249717514124294,0.31645569620253167,0.3379032258064516,0.9365275973535544,0.5386788915084055,16.870038317587788,0.9365275973535544,0.9365275973535544,1.249717514124294,1.249717514124294,0.7164179104477613,1.225988700564972,1.2853107344632768,0.9545454545454546,1.6275000000000002,0.8135048231511254,anchor_multiscale_locked,10,0.75,0.5,4,2
163,0.644632768361582,0.3067484662576687,0.3379032258064516,0.9077997569439361,0.5386788915084055,22.48316363959481,0.9077997569439361,0.9077997569439361,0.644632768361582,0.644632768361582,0.762071992976295,0.5932203389830508,0.672316384180791,0.525,0.8575,0.5063291139240507,anchor_multiscale_locked,10,0.75,0.65,3,1
287,1.1350282485875707,0.3240418118466899,0.3379032258064516,0.9589781543911586,0.5386788915084055,21.06339650379701,0.9589781543911586,0.9589781543911586,1.1350282485875707,1.1350282485875707,0.7143231212359257,1.0875706214689267,1.1666666666666667,0.8909090909090909,1.5224999999999997,0.8049645390070922,anchor_multiscale_locked,10,0.75,0.65,3,2
160,0.632768361581921,0.3125,0.3379032258064516,0.9248210023866349,0.5386788915084055,24.397149947635718,0.9248210023866349,0.9248210023866349,0.632768361581921,0.632768361581921,0.7851650836725464,0.5932203389830508,0.652542372881356,0.4931818181818182,0.8575,0.5290322580645161,anchor_multiscale_locked,10,0.75,0.65,4,1
284,1.1231638418079095,0.323943661971831,0.3379032258064516,0.9586876869810751,0.5386788915084055,21.487677759668564,0.9586876869810751,0.9586876869810751,1.1231638418079095,1.1231638418079095,0.7270788912579957,1.0875706214689267,1.1468926553672316,0.8590909090909091,1.5224999999999997,0.8136200716845878,anchor_multiscale_locked,10,0.75,0.65,4,2
255,1.0084745762711864,0.29411764705882354,0.3379032258064516,0.870419766952127,0.5386788915084055,17.09232402940729,0.870419766952127,0.870419766952127,1.0084745762711864,1.0084745762711864,0.7736185383244207,1.0084745762711864,1.0084745762711864,1.0224719101123596,1.05,0.692,anchor_multiscale_locked,10,0.8,0.0,3,1
382,1.5107344632768362,0.3193717277486911,0.3379032258064516,0.9451573804495871,0.5386788915084055,22.02405852727717,0.9451573804495871,0.9451573804495871,1.5107344632768362,1.5107344632768362,0.7896517412935324,1.4830508474576272,1.5423728813559323,1.415909090909091,1.715,0.8779840848806366,anchor_multiscale_locked,10,0.8,0.0,3,2
251,0.9926553672316385,0.2868525896414343,0.3379032258064516,0.8489193583660586,0.5386788915084055,14.305964173712232,0.8489193583660586,0.8489193583660586,0.9926553672316385,0.9926553672316385,0.7890909090909092,0.9887005649717514,1.0084745762711864,0.9704545454545455,1.05,0.6910569105691057,anchor_multiscale_locked,10,0.8,0.0,4,1
374,1.4790960451977402,0.3074866310160428,0.3379032258064516,0.9099843018135872,0.5386788915084055,15.686082617072762,0.9099843018135872,0.9099843018135872,1.4790960451977402,1.4790960451977402,0.800322710770472,1.4435028248587571,1.5225988700564972,1.3522727272727273,1.68,0.8509485094850948,anchor_multiscale_locked,10,0.8,0.0,4,2
226,0.8937853107344633,0.29646017699115046,0.3379032258064516,0.8773523137685598,0.5386788915084055,18.969007330113246,0.8773523137685598,0.8773523137685598,0.8937853107344633,0.8937853107344633,0.7242050616482805,0.8502824858757062,0.9293785310734464,0.8431818181818181,1.015,0.6063348416289592,anchor_multiscale_locked,10,0.8,0.3,3,1
352,1.3920903954802262,0.32386363636363635,0.3379032258064516,0.9584508570188761,0.5386788915084055,21.37322228258255,0.9584508570188761,0.9584508570188761,1.3920903954802262,1.3920903954802262,0.6973826519576033,1.364406779661017,1.4435028248587571,1.225,1.68,0.8270893371757925,anchor_multiscale_locked,10,0.8,0.3,3,2
222,0.8779661016949153,0.2972972972972973,0.3379032258064516,0.8798297103786364,0.5386788915084055,16.35116897085489,0.8798297103786364,0.8798297103786364,0.8779661016949153,0.8779661016949153,0.7242050616482805,0.8305084745762712,0.9096045197740114,0.7954545454545455,1.015,0.5944700460829493,anchor_multiscale_locked,10,0.8,0.3,4,1
345,1.364406779661017,0.3159420289855073,0.3379032258064516,0.9350074366158211,0.5386788915084055,17.118137399168766,0.9350074366158211,0.9350074366158211,1.364406779661017,1.364406779661017,0.6973826519576033,1.3248587570621468,1.4039548022598871,1.1772727272727272,1.645,0.8029411764705883,anchor_multiscale_locked,10,0.8,0.3,4,2
198,0.7830508474576272,0.29797979797979796,0.3379032258064516,0.8818495214676598,0.5386788915084055,13.440803891468946,0.8818495214676598,0.8818495214676598,0.7830508474576272,0.7830508474576272,0.7402985074626867,0.7514124293785311,0.7909604519774012,0.6363636363636364,0.9799999999999999,0.5751295336787565,anchor_multiscale_locked,10,0.8,0.5,3,1
321,1.269491525423729,0.32710280373831774,0.3379032258064516,0.9680369370775991,0.5386788915084055,17.85478989443879,0.9680369370775991,0.9680369370775991,1.269491525423729,1.269491525423729,0.7050461975835111,1.2457627118644068,1.305084745762712,1.0022727272727272,1.645,0.8164556962025317,anchor_multiscale_locked,10,0.8,0.5,3,2
192,0.7593220338983051,0.3020833333333333,0.3379032258064516,0.8939936356404137,0.5386788915084055,16.31237300121658,0.8939936356404137,0.8939936356404137,0.7593220338983051,0.7593220338983051,0.7592805204745503,0.731638418079096,0.7711864406779662,0.5886363636363636,0.9625,0.5775401069518716,anchor_multiscale_locked,10,0.8,0.5,4,1
313,1.2378531073446328,0.3194888178913738,0.3379032258064516,0.9455039002035883,0.5386788915084055,17.0488238804149,0.9455039002035883,0.9455039002035883,1.2378531073446328,1.2378531073446328,0.7164179104477613,1.2062146892655368,1.265536723163842,0.9545454545454546,1.5924999999999998,0.8116883116883117,anchor_multiscale_locked,10,0.8,0.5,4,2
163,0.644632768361582,0.3067484662576687,0.3379032258064516,0.9077997569439361,0.5386788915084055,22.48316363959481,0.9077997569439361,0.9077997569439361,0.644632768361582,0.644632768361582,0.762071992976295,0.5932203389830508,0.672316384180791,0.525,0.8575,0.5063291139240507,anchor_multiscale_locked,10,0.8,0.65,3,1
286,1.1310734463276837,0.32517482517482516,0.3379032258064516,0.9623312248610578,0.5386788915084055,21.138604522084336,0.9623312248610578,0.9623312248610578,1.1310734463276837,1.1310734463276837,0.7143231212359257,1.0875706214689267,1.1666666666666667,0.8909090909090909,1.5224999999999997,0.8042704626334519,anchor_multiscale_locked,10,0.8,0.65,3,2
160,0.632768361581921,0.3125,0.3379032258064516,0.9248210023866349,0.5386788915084055,24.397149947635718,0.9248210023866349,0.9248210023866349,0.632768361581921,0.632768361581921,0.7851650836725464,0.5932203389830508,0.652542372881356,0.4931818181818182,0.8575,0.5290322580645161,anchor_multiscale_locked,10,0.8,0.65,4,1
281,1.1112994350282488,0.3274021352313167,0.3379032258064516,0.968922786842083,0.5386788915084055,21.73612188597152,0.968922786842083,0.968922786842083,1.1112994350282488,1.1112994350282488,0.7270788912579957,1.0677966101694916,1.1468926553672316,0.8590909090909091,1.4875,0.8115942028985508,anchor_multiscale_locked,10,0.8,0.65,4,2
255,1.0084745762711864,0.28627450980392155,0.3379032258064516,0.8472085731667368,0.5386788915084055,18.92356481763343,0.8472085731667368,0.8472085731667368,1.0084745762711864,1.0084745762711864,0.7736185383244207,1.0084745762711864,1.0084745762711864,1.0224719101123596,1.05,0.716,anchor_multiscale_locked,10,0.85,0.0,3,1
373,1.475141242937853,0.3109919571045576,0.3379032258064516,0.9203580592115786,0.5386788915084055,21.257475660932727,0.9203580592115786,0.9203580592115786,1.475141242937853,1.475141242937853,0.8533333333333334,1.4039548022598871,1.5225988700564972,1.4000000000000001,1.715,0.8831521739130435,anchor_multiscale_locked,10,0.85,0.0,3,2
251,0.9926553672316385,0.28286852589641437,0.3379032258064516,0.8371288117220855,0.5386788915084055,14.9957538168363,0.8371288117220855,0.8371288117220855,0.9926553672316385,0.9926553672316385,0.7327272727272727,0.9887005649717514,1.0084745762711864,0.9704545454545455,1.05,0.7032520325203252,anchor_multiscale_locked,10,0.85,0.0,4,1
367,1.4514124293785313,0.2997275204359673,0.3379032258064516,0.887021778855846,0.5386788915084055,14.04054255414742,0.887021778855846,0.887021778855846,1.4514124293785313,1.4514124293785313,0.7890909090909092,1.4039548022598871,1.4830508474576272,1.3363636363636364,1.68,0.8535911602209945,anchor_multiscale_locked,10,0.85,0.0,4,2
223,0.8819209039548023,0.28699551569506726,0.3379032258064516,0.8493423376178602,0.5386788915084055,20.9790476515509,0.8493423376178602,0.8493423376178602,0.8819209039548023,0.8819209039548023,0.7794970986460348,0.8305084745762712,0.9293785310734464,0.8113636363636363,1.015,0.5963302752293578,anchor_multiscale_locked,10,0.85,0.3,3,1
341,1.348587570621469,0.31378299120234604,0.3379032258064516,0.9286179214580169,0.5386788915084055,20.732270040515463,0.9286179214580169,0.9286179214580169,1.348587570621469,1.348587570621469,0.8541905855338692,1.2853107344632768,1.384180790960452,1.1772727272727272,1.68,0.8214285714285714,anchor_multiscale_locked,10,0.85,0.3,3,2
219,0.8661016949152542,0.2968036529680365,0.3379032258064516,0.8783688059197262,0.5386788915084055,18.67400899266317,0.8783688059197262,0.8783688059197262,0.8661016949152542,0.8661016949152542,0.7685950413223139,0.8107344632768362,0.9096045197740114,0.7636363636363637,1.015,0.5794392523364486,anchor_multiscale_locked,10,0.85,0.3,4,1
