candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
cutoff_1230,10,2024-07-01,2840,695,0.245080425645801,325,False,-1.3342809294145421,"[0.4539745469308826, -0.009032384283399347, -0.029777018936473748, 0.0018983339975489014, 0.1317617657883713, -0.08298879038649845]",2024-06-28,2022-02-24
cutoff_1230,10,2024-10-01,3170,782,0.24820601012059723,330,False,-1.2680041166882923,"[0.3525513262903886, -0.0004100059792139445, -0.05730932188264139, 0.07150806100505125, 0.11707595872075925, -0.1277945971770784]",2024-09-28,2022-02-24
cutoff_1230,10,2025-01-01,3500,904,0.2649208829988863,285,False,-1.1886997932114676,"[0.35804701577987946, 0.05384729779804251, -0.016482667665999977, 0.05475163669220988, 0.12671133889151434, -0.22351771416526411]",2024-12-29,2022-02-24
cutoff_1230,10,2025-04-01,3785,918,0.2395493825296245,295,False,-1.3180508248293072,"[0.3735913835986659, 0.042837856173583926, -0.023947792407796546, 0.043695827841953375, 0.12354840818852879, -0.18193622568548304]",2025-03-29,2022-02-24
cutoff_1230,10,2025-07-01,4080,951,0.22459234018571952,330,False,-1.4099189323389825,"[0.3916907058457311, 0.15278682264891133, -0.05233743393897125, -0.0014495341225190632, 0.10859817009578433, -0.20170774618760867]",2025-06-28,2022-02-24
cutoff_1230,10,2025-10-01,4405,1049,0.23432170696851534,325,False,-1.3499969374077692,"[0.36694843599697485, 0.1978947370693525, -0.0813423790943863, 0.030400610468380884, 0.11081305494477325, -0.24809737476770333]",2025-09-27,2022-02-24
cutoff_1230,10,2026-01-01,4725,1090,0.22207844918794592,270,False,-1.4483029565289016,"[0.40629030946856853, 0.18176717713443785, -0.06635316803586264, 0.015993960196786408, 0.09113315561586834, -0.20620308124636447]",2025-12-27,2022-02-24
cutoff_1230,10,2026-04-01,5000,1154,0.22367733162132064,310,False,-1.210456541548061,"[0.4219216128320594, -0.10440026523581489, -0.2745656082956355, -0.24641638786487705, -0.16590990902027028, -0.38402267029905585]",2026-03-28,2022-02-24
cutoff_1230,10,2026-07-01,5310,1191,0.2126969339877477,230,False,-1.5036909825221194,"[0.4151879334549708, 0.12608229706195376, -0.02860566211030564, -0.0022097010819068165, 0.07100070205783074, -0.16866047016531882]",2026-06-27,2022-02-24
cutoff_1230,20,2023-01-01,965,113,0.12245573646407851,280,False,-2.1783588321244913,"[0.23239168364716734, 0.24620055010062822, -0.12217416060653187, 0.04140260204137071, 0.0828382413968266, -0.2455025037183042]",2022-12-29,2022-02-24
cutoff_1230,20,2023-04-01,1245,243,0.20986005502683153,305,False,-1.480003169550719,"[0.2231442540517565, -0.013903970993717124, 0.023643696470291284, -0.06694191017247045, 0.17500928545629701, -0.1183620113245181]",2023-03-29,2022-02-24
cutoff_1230,20,2023-07-01,1550,327,0.22531130055789078,330,False,-1.3983728179448298,"[0.26284821965285066, 0.015776105756969, 0.0008314084883775663, -0.06918741701180654, 0.15587815551426631, -0.10191453194554592]",2023-06-28,2022-02-24
cutoff_1230,20,2023-10-01,1880,440,0.24987201194600997,320,False,-1.2589389493333232,"[0.2771992636258385, 0.02268945759307676, -0.1382059070648547, 0.050140891791649385, 0.2450055799602203, -0.18019169317725622]",2023-09-28,2022-02-24
cutoff_1230,20,2024-01-01,2205,462,0.21588882116776972,285,False,-1.4627391564337178,"[0.32510272207670604, 0.030217197986447945, -0.11414453270760198, 0.056338330258659364, 0.1987400487652585, -0.17058164526564404]",2023-12-29,2022-02-24
cutoff_1230,20,2024-04-01,2490,501,0.20397528026675507,300,False,-1.5547498801403705,"[0.3751696615386401, 0.02635046039542036, -0.11899985960287729, 0.04888993401188878, 0.16301097373817616, -0.1309067813092632]",2024-03-29,2022-02-24
cutoff_1230,20,2024-07-01,2790,543,0.1939245119950186,325,False,-1.6068307881219794,"[0.3831770595862482, 0.020883121572880033, -0.1959637531856419, 0.05722737993406501, 0.21618335297405802, -0.10171218156955251]",2024-06-28,2022-02-24
cutoff_1230,20,2024-10-01,3120,580,0.18166026057695214,330,False,-1.650640648702937,"[0.2947161640042315, -0.000984143666423229, -0.17612367955074407, 0.12485583582077953, 0.20074387262698654, -0.14423166522322295]",2024-09-28,2022-02-24
cutoff_1230,20,2025-01-01,3450,696,0.20514736898914318,285,False,-1.512983870746852,"[0.30611447285089055, 0.013637407027170367, -0.06022701364235939, 0.11324440338994503, 0.17426781342732595, -0.21858672003686308]",2024-12-29,2022-02-24
cutoff_1230,20,2025-04-01,3735,698,0.1816903836483534,295,False,-1.6486623560334701,"[0.30627063718686165, 0.004522646091323916, -0.0677768087957993, 0.10139091794506098, 0.17289128256813172, -0.2047001076812125]",2025-03-29,2022-02-24
cutoff_1230,20,2025-07-01,4030,712,0.16599003209182994,330,False,-1.7641299036024956,"[0.3202163401541304, 0.111384377726048, -0.09194465468597288, 0.07045681688091496, 0.13927332556389865, -0.22406668422426498]",2025-06-28,2022-02-24
cutoff_1230,20,2025-10-01,4355,778,0.17087415376250914,325,False,-1.7233760885083935,"[0.30288756134587086, 0.1715566696599378, -0.108035685320253, 0.08981126524675151, 0.13450379898462994, -0.28707190692670737]",2025-09-27,2022-02-24
cutoff_1230,20,2026-01-01,4675,806,0.16089485485296648,270,False,-1.7992170340581772,"[0.31069005813225936, 0.1472433213200865, -0.08379731505389881, 0.05775417417948545, 0.11316548565922507, -0.2427926518032625]",2025-12-27,2022-02-24
cutoff_1230,20,2026-04-01,4950,843,0.15841294558318542,310,False,-1.8366744733204712,"[0.3240774412872185, 0.09771714552320979, -0.025960299213376482, 0.044312800755149026, 0.10652636355492184, -0.17273165728614792]",2026-03-28,2022-02-24
cutoff_1230,20,2026-07-01,5260,878,0.15329170456122132,230,False,-1.8677509133663863,"[0.3277413069944523, 0.09601265487146116, -0.03180309148397925, 0.019090819888611023, 0.09121450535377507, -0.1648223633368866]",2026-06-27,2022-02-24
cutoff_1330,1,2023-01-01,1060,521,0.5001386579556547,280,False,-0.17970745260063242,"[0.4865989071580595, 0.14332956067322777, -0.10324320181490775, -0.045910552923145984, 0.037510738806555574, -0.2014501282887064]",2022-12-29,2022-02-24
cutoff_1330,1,2023-04-01,1340,692,0.5271279726756413,305,False,-0.0598718173237179,"[0.5119880352565193, 0.09503722028994857, -0.046652787397357585, -0.0448671645968405, 0.10267114598068262, -0.16316317276766895]",2023-03-29,2022-02-24
cutoff_1330,1,2023-07-01,1645,866,0.5368781053141253,330,False,-0.014135313394296908,"[0.5646086254105761, 0.085356959684393, -0.02593348600044111, -0.04317871743934709, 0.09021045610508541, -0.12018224617714234]",2023-06-28,2022-02-24
cutoff_1330,1,2023-10-01,1975,1070,0.5537010690152834,320,False,0.047687756806958644,"[0.6410408699201859, 0.102001919914091, -0.039699355295005255, 0.011871554938835778, 0.13882625137538246, -0.1672891169704249]",2023-09-28,2022-02-24
cutoff_1330,1,2024-01-01,2300,1220,0.5367216198398527,285,False,0.02277699081242869,"[0.7057544855960397, 0.09684800659511732, -0.03752204097924973, 0.005676330861873842, 0.039766305422740296, -0.08287326518931429]",2023-12-29,2022-02-24
cutoff_1330,1,2024-04-01,2585,1379,0.540081234024251,300,False,0.05192400555907959,"[0.7596176077703304, 0.09317167183986448, -0.008945292175965626, 0.014169548929223461, 0.043733370611418125, -0.09184343363190162]",2024-03-29,2022-02-24
cutoff_1330,1,2024-07-01,2885,1519,0.5291862141819745,325,False,0.027976513397221146,"[0.7979621688905433, 0.06517547460351675, -0.05060852291882688, 0.010120926625184214, 0.0596735435221309, -0.057326813593448295]",2024-06-28,2022-02-24
cutoff_1330,1,2024-10-01,3215,1709,0.5362125890750702,330,False,0.034742047664872586,"[0.729292008236013, 0.044145284448082404, -0.05211768990953831, 0.05822835864465374, 0.07660944987435059, -0.09328554021728659]",2024-09-28,2022-02-24
cutoff_1330,1,2025-01-01,3545,1895,0.5397306043579462,285,False,0.060915957245816166,"[0.6993253492853718, 0.07520704576408073, -0.01853973696573646, 0.06455525544883138, 0.06881539701253792, -0.13063783264477755]",2024-12-29,2022-02-24
cutoff_1330,1,2025-04-01,3830,2008,0.5230572782554305,295,False,0.0325623035087848,"[0.7410890545307762, 0.06858657078576166, -0.028093720594595733, 0.03612392910529554, 0.051658678128491994, -0.09653160436563545]",2025-03-29,2022-02-24
cutoff_1330,1,2025-07-01,4125,2139,0.5141024443810583,330,False,0.013187454996915983,"[0.7616281793728408, 0.14284553958618565, -0.029599967578901966, -0.027463729685150935, 0.02952146817623502, -0.1024814444717886]",2025-06-28,2022-02-24
cutoff_1330,1,2025-10-01,4450,2335,0.5250827703528255,325,False,0.027200019187778392,"[0.7798047261639907, 0.15534451809573638, -0.024248405556775134, -0.002836698082729773, 0.04690225798187021, -0.1487134146123806]",2025-09-27,2022-02-24
cutoff_1330,1,2026-01-01,4770,2463,0.5105758396565354,270,False,-0.03872218215944302,"[0.8270667855307682, 0.12215248535667747, -0.030280121932227767, -0.0514155486596864, 0.023959348843668554, -0.10223364829541992]",2025-12-27,2022-02-24
cutoff_1330,1,2026-04-01,5045,2607,0.5119813835553849,310,False,-0.05388547062004437,"[0.8569108678790028, 0.09028565701104958, -0.029041354438766605, -0.06871002399759846, 0.040117257247787676, -0.0852747990061306]",2026-03-28,2022-02-24
cutoff_1330,1,2026-07-01,5355,2757,0.5094385047944854,230,False,-0.054011097468775186,"[0.8716984654163702, 0.08110831103307467, 0.0022553821060326174, -0.1018613242016479, 0.03512422770834878, -0.06955407625826475]",2026-06-27,2022-02-24
cutoff_1330,3,2023-01-01,1050,329,0.321842949744062,280,False,-1.0419740208478563,"[0.39908301722064093, 0.09739318299415681, -0.06285364547049528, 0.018593064447435092, 0.08498226491897858, -0.1416982092904937]",2022-12-29,2022-02-24
cutoff_1330,3,2023-04-01,1330,470,0.3658762849952292,305,False,-0.815165243913911,"[0.427897256406201, 0.044351844484063166, -0.050507015148931356, -0.012015521131472664, 0.16186125925020511, -0.14936055541617335]",2023-03-29,2022-02-24
cutoff_1330,3,2023-07-01,1635,605,0.3828920459976094,330,False,-0.6196362342054849,"[0.4874535545225004, -0.06413702053799263, -0.1736255390082279, -0.12655866996088846, 0.026910540504192632, -0.2519380587672897]",2023-06-28,2022-02-24
cutoff_1330,3,2023-10-01,1965,775,0.41006345821624496,320,False,-0.523734426859907,"[0.5427328378234072, -0.05673652221796934, -0.1440999770435648, -0.07582678358374073, 0.06121429088454855, -0.285382946446508]",2023-09-28,2022-02-24
cutoff_1330,3,2024-01-01,2290,882,0.3951129242096612,285,False,-0.5704496148412355,"[0.6072006416208999, -0.05085144041639207, -0.110366873367689, -0.06659516373664397, -0.04784655416801468, -0.2713073466254318]",2023-12-29,2022-02-24
cutoff_1330,3,2024-04-01,2575,993,0.3946140307465135,300,False,-0.5754013513547701,"[0.6645063454494986, -0.04934072727102459, -0.08650592125131946, -0.0765270410059241, -0.017902805610904522, -0.32493452231525843]",2024-03-29,2022-02-24
cutoff_1330,3,2024-07-01,2875,1070,0.3741886395881561,325,False,-0.6447213577238716,"[0.6810273369663408, -0.06120104428314954, -0.12014115791177563, -0.07245195815079522, -0.048110977733207924, -0.3184101946415001]",2024-06-28,2022-02-24
cutoff_1330,3,2024-10-01,3205,1211,0.38219312261458716,330,False,-0.5888113890664054,"[0.5803942576678286, -0.07614588911683197, -0.14755360274158205, -0.007090995511864109, -0.05359366231553001, -0.28480859387482854]",2024-09-28,2022-02-24
cutoff_1330,3,2025-01-01,3535,1355,0.3893186328690728,285,False,-0.5653618361793931,"[0.5862804266592696, -0.04214635146256569, -0.11444811698375912, -0.02598568959169454, -0.044852787006007644, -0.32029449308843416]",2024-12-29,2022-02-24
cutoff_1330,3,2025-04-01,3820,1420,0.37033589692738,295,False,-0.6114279167087632,"[0.583976942080829, -0.05805840965225077, -0.1336038815984205, -0.05388600640394133, -0.04998422702330888, -0.29733895570347824]",2025-03-29,2022-02-24
cutoff_1330,3,2025-07-01,4115,1488,0.35419187417398734,330,False,-0.6577560611741393,"[0.5819097024251169, 0.013215396750829108, -0.13504644667595256, -0.1282919422456217, -0.09350829979084489, -0.2944701442916062]",2025-06-28,2022-02-24
cutoff_1330,3,2025-10-01,4440,1635,0.36638665704033263,325,False,-0.6364003446535287,"[0.6081860024339494, 0.04244085292335335, -0.13290135215121707, -0.10810935486776083, -0.07828715669414194, -0.34418854352891676]",2025-09-27,2022-02-24
cutoff_1330,3,2026-01-01,4760,1711,0.3514490165427775,270,False,-0.7176143994415474,"[0.6453315760569204, 0.020575747894038664, -0.1496009522969769, -0.13649922638769094, -0.09956006470975814, -0.3327718999877865]",2025-12-27,2022-02-24
cutoff_1330,3,2026-04-01,5035,1810,0.3525645253473389,310,False,-0.73453369186897,"[0.6734595185219814, -0.023622804545996575, -0.140140702267386, -0.1485180638325246, -0.10474292603599193, -0.2967981263132382]",2026-03-28,2022-02-24
cutoff_1330,3,2026-07-01,5345,1907,0.34882908764886855,230,False,-0.7472057558822955,"[0.6958645501688807, -0.021435460001095925, -0.1277048821139615, -0.15402383611233122, -0.10470000570100925, -0.3189453423057935]",2026-06-27,2022-02-24
cutoff_1330,5,2023-01-01,1040,267,0.2662313340247289,280,False,-1.307614841443949,"[0.3546042248585003, 0.2058017332800674, -0.09587401998081117, -0.11845632632040547, 0.1282861343830372, -0.11964421848291366]",2022-12-29,2022-02-24
cutoff_1330,5,2023-04-01,1320,383,0.3023538277024583,305,False,-1.1092875940076825,"[0.38512502751939987, 0.07972945670437669, -0.023395881669795313, -0.18001651622912723, 0.17777648135789323, -0.04157394344751408]",2023-03-29,2022-02-24
cutoff_1330,5,2023-07-01,1625,502,0.3219636747800098,330,False,-1.0138138866811295,"[0.44073423337424644, 0.07867171778810089, -0.055147590023600604, -0.1383660545975375, 0.1705665649493043, -0.06927601262966666]",2023-06-28,2022-02-24
cutoff_1330,5,2023-10-01,1955,652,0.3491852990107693,320,False,-0.8837097660545429,"[0.47754716761630267, 0.06105267323121129, -0.04211065371458225, -0.0879490933066835, 0.16576354233534235, -0.1013069702810126]",2023-09-28,2022-02-24
cutoff_1330,5,2024-01-01,2280,740,0.3348393532331436,285,False,-0.7926456463192729,"[0.5288337051765506, -0.06558510437040081, -0.16712767584429317, -0.17729902868667333, -0.1037111553115113, -0.24524309425087243]",2023-12-29,2022-02-24
cutoff_1330,5,2024-04-01,2565,838,0.3365952870317067,300,False,-0.7910843435678564,"[0.5821786089909557, -0.0581248731519132, -0.1446643141739626, -0.16785951860970502, -0.07600295094756437, -0.31349421378844766]",2024-03-29,2022-02-24
cutoff_1330,5,2024-07-01,2865,888,0.3113562740285758,325,False,-0.8426109862090465,"[0.5087615891465069, -0.08151094264542139, -0.19521686396551202, -0.15052905690346066, -0.0981450205063509, -0.29022066712993017]",2024-06-28,2022-02-24
cutoff_1330,5,2024-10-01,3195,1015,0.3226566322160175,330,False,-0.7844630627739246,"[0.4555389050956793, -0.0889415110251963, -0.2068389007072904, -0.055171003302598186, -0.10264389475786385, -0.3087963567282655]",2024-09-28,2022-02-24
cutoff_1330,5,2025-01-01,3525,1145,0.3323540130096307,285,False,-0.7552709343757413,"[0.4646392468026616, -0.05987642491177956, -0.16006946905082006, -0.07372527988155539, -0.08252972718398005, -0.3587028229737214]",2024-12-29,2022-02-24
cutoff_1330,5,2025-04-01,3810,1194,0.3134812293120358,295,False,-0.8135482894418075,"[0.47808553728800857, -0.06470932884689776, -0.16707800625526575, -0.10968352399265989, -0.08517803509208224, -0.3613676110100674]",2025-03-29,2022-02-24
cutoff_1330,5,2025-07-01,4105,1240,0.295256238063751,330,False,-0.8789291479455557,"[0.482456087142074, 0.017777975890849788, -0.2021425551905867, -0.17317029194916841, -0.13941832852784714, -0.35847860468149145]",2025-06-28,2022-02-24
cutoff_1330,5,2025-10-01,4430,1364,0.30610088358162363,325,False,-1.0050794925500366,"[0.4692630776952018, 0.20939463206196934, -0.05203544129325512, 0.021609479941311842, 0.049389202304984337, -0.23217361255482813]",2025-09-27,2022-02-24
cutoff_1330,5,2026-01-01,4750,1427,0.2934476441555623,270,False,-0.9201231864451863,"[0.5120210234934197, 0.019265963358107624, -0.23521701005264625, -0.16644125513607178, -0.1405929940711527, -0.376900460044488]",2025-12-27,2022-02-24
cutoff_1330,5,2026-04-01,5025,1508,0.29392179819870123,310,False,-0.9354904471782698,"[0.5297503648436129, -0.03388771940180735, -0.21479533937238543, -0.18320577740839367, -0.14958144198564863, -0.33321099725077546]",2026-03-28,2022-02-24
cutoff_1330,5,2026-07-01,5335,1577,0.2867298644984332,230,False,-0.9610605254643021,"[0.5443605608991665, -0.03952392496394342, -0.1950743409784795, -0.19534996898266707, -0.1548101700879392, -0.35459490256536785]",2026-06-27,2022-02-24
cutoff_1330,10,2023-01-01,1015,193,0.19856330596125987,280,False,-1.6852455505298103,"[0.33300516177333356, 0.07848973423999168, -0.08555449919968136, -0.11759345489288894, 0.2089956458891883, -0.09700485754241767]",2022-12-29,2022-02-24
cutoff_1330,10,2023-04-01,1295,302,0.24575627022802324,305,False,-1.3771589608889965,"[0.3365612037844366, -0.040997068378645696, 0.004880833022592772, -0.1456843255170639, 0.24403760059269736, -0.05500261634904035]",2023-03-29,2022-02-24
cutoff_1330,10,2023-07-01,1600,421,0.27873964249736455,330,False,-1.2065512841302724,"[0.38684142295895185, -0.007420235744248323, 0.007265629474089352, -0.10333613977675957, 0.2004034237129809, -0.09956886297302334]",2023-06-28,2022-02-24
cutoff_1330,10,2023-10-01,1930,532,0.2904968424097967,320,False,-1.1380006806158527,"[0.40522056615401997, -0.02328289475820876, -0.012136565675337923, -0.046202402363476724, 0.20382618109534367, -0.11601677251782044]",2023-09-28,2022-02-24
cutoff_1330,10,2024-01-01,2255,571,0.2590732527351714,285,False,-1.298754925536898,"[0.44580721926047756, -0.015748403064449, -0.004775358987359634, -0.0019041489504161915, 0.1385681638652175, -0.09439173427164357]",2023-12-29,2022-02-24
cutoff_1330,10,2024-04-01,2540,653,0.2637593970262289,300,False,-1.2838484890266464,"[0.4936015284404647, -0.007076375860792344, 0.0014256349332502855, -0.010718337321500493, 0.12359094809384276, -0.10680845164308152]",2024-03-29,2022-02-24
cutoff_1330,10,2024-07-01,2840,695,0.245080425645801,325,False,-1.3713146520711081,"[0.506335058798013, -0.010884026538788134, -0.03192331831011487, 0.00022139476449215966, 0.13308057682269475, -0.08566003651329979]",2024-06-28,2022-02-24
cutoff_1330,10,2024-10-01,3170,782,0.24820601012059723,330,False,-1.2963673898585781,"[0.38584093014132853, 0.001333287758588153, -0.056645497519159364, 0.07375296364672225, 0.11910109090492987, -0.1289799670842266]",2024-09-28,2022-02-24
cutoff_1330,10,2025-01-01,3500,904,0.2649208829988863,285,False,-1.0161762554688911,"[0.38454777737605655, -0.14068559762588603, -0.211586281438499, -0.1397741368096815, -0.0671893360325799, -0.42216613801494784]",2024-12-29,2022-02-24
cutoff_1330,10,2025-04-01,3785,918,0.2395493825296245,295,False,-1.3366517796818336,"[0.3993256096545802, 0.043644691162704925, -0.023745795598422846, 0.04450890202413779, 0.12487386339489509, -0.18514265341539907]",2025-03-29,2022-02-24
cutoff_1330,10,2025-07-01,4080,951,0.22459234018571952,330,False,-1.428330304357372,"[0.414384566778279, 0.15820390056911637, -0.049333154020669505, 0.002113035673952674, 0.11336434661217773, -0.20337023269461388]",2025-06-28,2022-02-24
cutoff_1330,10,2025-10-01,4405,1049,0.23432170696851534,325,False,-1.3618168115839528,"[0.3872438419316927, 0.19691710598942702, -0.08665805392700832, 0.028122371279499573, 0.10992669366089709, -0.25268372841685005]",2025-09-27,2022-02-24
cutoff_1330,10,2026-01-01,4725,1090,0.22207844918794592,270,False,-1.4641663607001572,"[0.42812970590866456, 0.1823714247375589, -0.06922446399933731, 0.014069900941739755, 0.09021601807215021, -0.2112622928995639]",2025-12-27,2022-02-24
cutoff_1330,10,2026-04-01,5000,1154,0.22367733162132064,310,False,-1.4674497550810242,"[0.4474768098440564, 0.12951512260389955, -0.042470849264911126, -0.013931604016456597, 0.06773905553055928, -0.15145725327304077]",2026-03-28,2022-02-24
cutoff_1330,10,2026-07-01,5310,1191,0.2126969339877477,230,False,-1.5309774676728074,"[0.4405141603260029, 0.13198532176147384, -0.0242204383201838, 0.002564906382213546, 0.07659381871255316, -0.16624894929073972]",2026-06-27,2022-02-24
cutoff_1330,20,2023-01-01,965,113,0.12245573646407851,280,False,-2.197730698929508,"[0.2506310034105019, 0.25070962711351275, -0.1275667585716643, 0.045850653543394626, 0.0899486848589603, -0.246642087353249]",2022-12-29,2022-02-24
cutoff_1330,20,2023-04-01,1245,243,0.20986005502683153,305,False,-1.5122060881235613,"[0.25797178916259017, -0.015449482100022689, 0.02192788317562719, -0.06796657590102746, 0.17739484989963325, -0.1190403946719197]",2023-03-29,2022-02-24
cutoff_1330,20,2023-07-01,1550,327,0.22531130055789078,330,False,-1.4293718257404218,"[0.29582460435800373, 0.018562158982423305, 0.0034588098429291017, -0.06760161160710464, 0.15873208822698143, -0.1009104767975573]",2023-06-28,2022-02-24
cutoff_1330,20,2023-10-01,1880,440,0.24987201194600997,320,False,-1.2938002413362808,"[0.3191249592473025, 0.024830077806776304, -0.13883921595311355, 0.0528107115852338, 0.2497132145068317, -0.1810142182994131]",2023-09-28,2022-02-24
cutoff_1330,20,2024-01-01,2205,462,0.21588882116776972,285,False,-1.4995078014680971,"[0.3714515832079121, 0.030483117751057776, -0.11578475181027752, 0.056971113846605886, 0.20130458283074426, -0.1727971157954692]",2023-12-29,2022-02-24
cutoff_1330,20,2024-04-01,2490,501,0.20397528026675507,300,False,-1.5932379243746657,"[0.42109709615919066, 0.027314647414735577, -0.12055905917555725, 0.05013867904515849, 0.165015768647415, -0.13266870543282475]",2024-03-29,2022-02-24
cutoff_1330,20,2024-07-01,2790,543,0.1939245119950186,325,False,-1.6462502141338895,"[0.4308854694945005, 0.02472632393280219, -0.195497816943777, 0.06210572001182788, 0.2223399991076378, -0.10190170160184853]",2024-06-28,2022-02-24
cutoff_1330,20,2024-10-01,3120,580,0.18166026057695214,330,False,-1.6801998182357123,"[0.322749336027462, 0.002457428293711794, -0.17691083220648574, 0.12846833326834384, 0.20651308145505273, -0.1426729873441455]",2024-09-28,2022-02-24
cutoff_1330,20,2025-01-01,3450,696,0.20514736898914318,285,False,-1.5330396128608688,"[0.33062256314696337, 0.008587968553302822, -0.06627157758177331, 0.10984424175450118, 0.17208759990194739, -0.22586216807409581]",2024-12-29,2022-02-24
cutoff_1330,20,2025-04-01,3735,698,0.1816903836483534,295,False,-1.6688615021917284,"[0.3297123166863058, 0.0025800773154951214, -0.06921137952051752, 0.09978038332040613, 0.17313223578243483, -0.20979168861696612]",2025-03-29,2022-02-24
cutoff_1330,20,2025-07-01,4030,712,0.16599003209182994,330,False,-1.7826197368731145,"[0.3434995792099132, 0.11106420811497783, -0.09607969493413719, 0.06860877559154863, 0.140181009167658, -0.22788578539923385]",2025-06-28,2022-02-24
cutoff_1330,20,2025-10-01,4355,778,0.17087415376250914,325,False,-1.7439008029844505,"[0.32524036746242563, 0.1749850586583302, -0.1073527432912861, 0.09297019773799094, 0.13794164287421415, -0.28826718762719805]",2025-09-27,2022-02-24
cutoff_1330,20,2026-01-01,4675,806,0.16089485485296648,270,False,-1.8192156875251326,"[0.33186796267809704, 0.1490126612118501, -0.08525998811270305, 0.06091449400843391, 0.11595592876740869, -0.24441187363598146]",2025-12-27,2022-02-24
cutoff_1330,20,2026-04-01,4950,843,0.15841294558318542,310,False,-1.8472861240931013,"[0.3439579421915929, 0.08882651040404968, -0.0385437681025432, 0.03321771995119256, 0.09809110334970361, -0.1823717326792751]",2026-03-28,2022-02-24
cutoff_1330,20,2026-07-01,5260,878,0.15329170456122132,230,False,-1.8883270288771734,"[0.35056709124336277, 0.09510801899282677, -0.03407521751111864, 0.017269043729295063, 0.09023848747431246, -0.1683257244640092]",2026-06-27,2022-02-24
cutoff_1430,1,2023-01-01,1060,521,0.5001386579556547,280,False,-0.16955766757547372,"[0.4891534374884657, 0.14631048081095313, -0.10177040981817717, -0.04408749771819757, 0.03984461296542949, -0.20057357711806578]",2022-12-29,2022-02-24
cutoff_1430,1,2023-04-01,1340,692,0.5271279726756413,305,False,-0.06019915990648857,"[0.521399992505243, 0.09586684557631855, -0.04701402633319545, -0.04521372145561249, 0.10356638065993408, -0.16446380666043844]",2023-03-29,2022-02-24
cutoff_1430,1,2023-07-01,1645,866,0.5368781053141253,330,False,-0.02044372487202145,"[0.579925449904362, 0.08506319609397246, -0.027397464573119732, -0.044817781175894654, 0.08996941551899432, -0.12258473152317345]",2023-06-28,2022-02-24
cutoff_1430,1,2023-10-01,1975,1070,0.5537010690152834,320,False,0.04248653248035523,"[0.6524584361624376, 0.10173311303952608, -0.040857918058674905, 0.011104433046409757, 0.1386830659913686, -0.16967027858058176]",2023-09-28,2022-02-24
cutoff_1430,1,2024-01-01,2300,1220,0.5367216198398527,285,False,0.01897350592071416,"[0.7227189868306587, 0.0971246938127773, -0.03871029196485523, 0.005001696183673215, 0.03947022498097877, -0.08463542750390494]",2023-12-29,2022-02-24
cutoff_1430,1,2024-04-01,2585,1379,0.540081234024251,300,False,0.05018119522076724,"[0.772970883495096, 0.09366914232826883, -0.009563094732324301, 0.013780324477373257, 0.043656218515090196, -0.09318003380076892]",2024-03-29,2022-02-24
cutoff_1430,1,2024-07-01,2885,1519,0.5291862141819745,325,False,0.027278036271445375,"[0.8128567510235577, 0.06553812187048967, -0.05123120807663303, 0.010003294153788004, 0.05998716597016196, -0.05800390677933895]",2024-06-28,2022-02-24
cutoff_1430,1,2024-10-01,3215,1709,0.5362125890750702,330,False,0.02733478279134618,"[0.7555438029379353, 0.04326908065371139, -0.054322191874342035, 0.057539007339314996, 0.07616087431193459, -0.09608272724707614]",2024-09-28,2022-02-24
cutoff_1430,1,2025-01-01,3545,1895,0.5397306043579462,285,False,0.056039034317379346,"[0.7235998256572637, 0.07505929713154275, -0.019930846958651834, 0.06426326877831341, 0.06858100386947029, -0.13344382126044327]",2024-12-29,2022-02-24
cutoff_1430,1,2025-04-01,3830,2008,0.5230572782554305,295,False,0.027856650902041282,"[0.7620948632543264, 0.06836961903323219, -0.02942182800476943, 0.03552823477184972, 0.051243498329992074, -0.0986169683825093]",2025-03-29,2022-02-24
cutoff_1430,1,2025-07-01,4125,2139,0.5141024443810583,330,False,0.008580335316006568,"[0.7815264216322914, 0.14353125208828224, -0.03085924429506742, -0.02869917172780519, 0.02892543470617885, -0.10454581197319525]",2025-06-28,2022-02-24
cutoff_1430,1,2025-10-01,4450,2335,0.5250827703528255,325,False,0.02328771134513349,"[0.7974115166267782, 0.15588818581845645, -0.025287280807550404, -0.0036958088075139182, 0.04646961444029058, -0.15075630500431295]",2025-09-27,2022-02-24
cutoff_1430,1,2026-01-01,4770,2463,0.5105758396565354,270,False,-0.044798393171675194,"[0.8450830412654585, 0.12177910500912285, -0.031614305450736374, -0.05288560221327831, 0.022972455650748833, -0.1040297930144881]",2025-12-27,2022-02-24
cutoff_1430,1,2026-04-01,5045,2607,0.5119813835553849,310,False,-0.061877116294828394,"[0.8790274595807557, 0.08964720685493514, -0.030807875781468184, -0.07085760013196982, 0.03900962017829538, -0.08758162122666813]",2026-03-28,2022-02-24
cutoff_1430,1,2026-07-01,5355,2757,0.5094385047944854,230,False,-0.058072026533779915,"[0.8953537453573237, 0.08121118667817136, 0.0015771988461095107, -0.10356543705841198, 0.03477138205221424, -0.07094081501532629]",2026-06-27,2022-02-24
cutoff_1430,3,2023-01-01,1050,329,0.321842949744062,280,False,-1.0297440623517442,"[0.3967991416200978, 0.09785266702738173, -0.06473547673642217, 0.016532367053901504, 0.08487806747665928, -0.1405963249093186]",2022-12-29,2022-02-24
