candidate,h,period,n,positive_rate,brier_raw,logloss_raw,ece_raw,auc_raw,average_precision_raw,brier_calibrated,logloss_calibrated,ece_calibrated,auc_calibrated,average_precision_calibrated,brier_prior,logloss_prior,ece_prior,auc_prior,average_precision_prior
cutoff_1230,20,opened_2025_2026,1945,0.15115681233933162,0.28352053161953983,0.8546822742073752,0.35865295372750644,0.7379046712567523,0.297519168171643,0.12356197943287552,0.40319081570726634,0.03719003525726121,0.6870089041067668,0.25014739986605405,0.13182237169831362,0.4368104590380246,0.035002560868110565,0.2803536920522297,0.10957379739670978
cutoff_1330,1,screen_2024,1240,0.5435483870967742,0.18963258064517338,0.5645949859524309,0.064790310483871,0.7922665170754212,0.808126225660001,0.187760808954621,0.555209014439861,0.05740041506495831,0.7896373111323148,0.8065849270219805,0.24839491531858202,0.6899352168983877,0.00812443075359015,0.46695143177695525,0.5217961472065561
cutoff_1330,1,opened_2025_2026,2040,0.49950980392156863,0.1565928235294142,0.4682810550060069,0.05324510049019609,0.8520428220327008,0.8585944577612846,0.15960992111702818,0.4815968236288248,0.056420556331980315,0.8510667541971879,0.8609377502388786,0.2518641570756579,0.696883465161447,0.019913821336263515,0.41682277664626743,0.4514718622417193
cutoff_1330,3,screen_2024,1240,0.3919354838709677,0.22422612903227016,0.6667065196311283,0.14466128629032263,0.7499290478217682,0.6281547799462527,0.20064507859218383,0.5816799420851346,0.053227507072213624,0.7451547849057427,0.6241442672215178,0.2392830501191843,0.6716352845980416,0.005865781489780619,0.46238852321227797,0.3828325200904403
cutoff_1330,3,opened_2025_2026,2030,0.3315270935960591,0.1982614384236478,0.5835276359698881,0.18193103201970445,0.8134755562758074,0.6809084336713657,0.16298435890336302,0.493348199245766,0.04869547963588918,0.8107249734741766,0.6810716471054853,0.2249653726783782,0.6424938526252169,0.03071348430813725,0.3875786878011872,0.27858170182458397
cutoff_1330,5,screen_2024,1240,0.3379032258064516,0.2453938629032379,0.7710502416229129,0.18830644758064524,0.7230529739912035,0.5192877355086931,0.19953851333552558,0.595255888378804,0.06682790886327296,0.720177965633621,0.5138141729908109,0.22527923301046798,0.6431770591489561,0.012036064942313796,0.40239070462414134,0.29314021128860046
cutoff_1330,5,opened_2025_2026,2020,0.26782178217821784,0.22591508712871536,0.6755085298424084,0.2452079183168317,0.7918867846711635,0.5608961903821997,0.1596669558699222,0.4899230619021082,0.06388945378340619,0.783621970682594,0.5515810465128022,0.19991255683675516,0.59012054291258,0.08966328780792437,0.3781711677596018,0.219138379319801
cutoff_1330,10,screen_2024,1240,0.2693548387096774,0.2641357983871089,0.8347136657026485,0.25685483467741943,0.71540528215093,0.41468318207410787,0.1834756768948513,0.5501014187578057,0.07763670613555555,0.7107539887113191,0.41008792506697483,0.19794789495387147,0.5856248884310514,0.01570740499026213,0.41595451481143675,0.2361482226126602
cutoff_1330,10,opened_2025_2026,1995,0.2025062656641604,0.2557492501253158,0.7676952139652328,0.31211027318295737,0.7740624863869164,0.43356095964849534,0.14305855999998973,0.44972357343692526,0.058221947887770305,0.7526082667977672,0.4103948365157763,0.16533788060745003,0.5145697019324745,0.030088295101817597,0.3323373742151085,0.15463966009602934
cutoff_1330,20,screen_2024,1240,0.18870967741935485,0.29190354032259275,0.9096763018443017,0.337499995967742,0.7055402626973203,0.31673028230866207,0.14510999445433367,0.4590596334088268,0.040628171091460705,0.6975709843503084,0.31827733289751703,0.15325877439466618,0.4848847799921054,0.044957698164569085,0.49973449898897215,0.2108858022520902
cutoff_1330,20,opened_2025_2026,1945,0.15115681233933162,0.28050998149100514,0.8484639582237194,0.3593933136246787,0.7431581354528487,0.30105474020395095,0.12281328521859237,0.4000799376328535,0.04162236700918698,0.7017186038558367,0.2597510758134141,0.13182237169831362,0.4368104590380246,0.035002560868110565,0.2803536920522297,0.10957379739670978
cutoff_1430,1,screen_2024,1240,0.5435483870967742,0.18684735483872178,0.5550809006980257,0.0693548266129032,0.7987871050948402,0.8139408649669305,0.18524385974728494,0.5483323640209751,0.062469986834780465,0.7954606222017175,0.8113693231329934,0.24839491531858202,0.6899352168983877,0.00812443075359015,0.46695143177695525,0.5217961472065561
cutoff_1430,1,opened_2025_2026,2040,0.49950980392156863,0.15518815686274756,0.46545054272619085,0.043803924019607796,0.8537464953349628,0.8598467316636144,0.15798009293217535,0.4774965329605193,0.058759559259595376,0.8544077800920609,0.8632250216523305,0.2518641570756579,0.696883465161447,0.019913821336263515,0.41682277664626743,0.4514718622417193
cutoff_1430,3,screen_2024,1240,0.3919354838709677,0.22064735483872175,0.6515698105398463,0.1380967701612903,0.7585388217572124,0.6378209393558291,0.19706925728990984,0.5722541489688431,0.049397852814597534,0.7531682876510463,0.6355315263136133,0.2392830501191843,0.6716352845980416,0.005865781489780619,0.46238852321227797,0.3828325200904403
cutoff_1430,3,opened_2025_2026,2030,0.3315270935960591,0.1984484334975394,0.5818984100543063,0.1833201945812808,0.8135138804788554,0.685894371070633,0.16211637994748876,0.4901781013475784,0.04041487855664398,0.8110288296554873,0.6861661910546403,0.2249653726783782,0.6424938526252169,0.03071348430813725,0.3875786878011872,0.27858170182458397
cutoff_1430,5,screen_2024,1240,0.3379032258064516,0.24196992741936693,0.7552025267344744,0.18967741532258064,0.7316649176305745,0.5283133036189491,0.19659313639572687,0.5887831098484607,0.05519591917015146,0.7292928177116793,0.5251407932193921,0.22527923301046798,0.6431770591489561,0.012036064942313796,0.40239070462414134,0.29314021128860046
cutoff_1430,5,opened_2025_2026,2020,0.26782178217821784,0.2258521960396064,0.6736366940406655,0.24659405693069306,0.7930240870648725,0.5635773837038702,0.15875886250247387,0.487225958055347,0.06301795793387624,0.7849286186525092,0.5554256684713744,0.19991255683675516,0.59012054291258,0.08966328780792437,0.3781711677596018,0.219138379319801
cutoff_1430,10,screen_2024,1240,0.2693548387096774,0.26136347580646374,0.8196175450945389,0.25822580241935483,0.723947799764709,0.4251905515953945,0.18109441648368527,0.5447082735807044,0.07167680524744767,0.719382427198583,0.4215101505586252,0.19794789495387147,0.5856248884310514,0.01570740499026213,0.41595451481143675,0.2361482226126602
cutoff_1430,10,opened_2025_2026,1995,0.2025062656641604,0.2551818716792005,0.7646640285531413,0.31346365664160397,0.7776991244064695,0.4376363465913732,0.14216565230459538,0.447014532345941,0.05672159510870131,0.7567256411373381,0.4148819227012405,0.16533788060745003,0.5145697019324745,0.030088295101817597,0.3323373742151085,0.15463966009602934
cutoff_1430,20,screen_2024,1240,0.18870967741935485,0.2881699274193669,0.8919093765494506,0.3388709637096774,0.7175090482744558,0.32679477087165987,0.14317153366781704,0.453810208450766,0.037171971319175406,0.7137113218127135,0.3332571093901341,0.15325877439466618,0.4848847799921054,0.044957698164569085,0.49973449898897215,0.2108858022520902
cutoff_1430,20,opened_2025_2026,1945,0.15115681233933162,0.2791486652956324,0.8433369797026722,0.3602262185089974,0.749287177014961,0.30547392540945784,0.12229852674185074,0.39783862869385256,0.04398583237450344,0.7096245524254523,0.2658473553026977,0.13182237169831362,0.4368104590380246,0.035002560868110565,0.2803536920522297,0.10957379739670978
cutoff_1500,1,screen_2024,1240,0.5435483870967742,0.18607232258065728,0.5535961644952723,0.06730643951612902,0.8002157364397982,0.8134755241984674,0.1846157551212633,0.5472496786378697,0.06949823874568924,0.7971644944479979,0.8117516478778727,0.24839491531858202,0.6899352168983877,0.00812443075359015,0.46695143177695525,0.5217961472065561
cutoff_1500,1,opened_2025_2026,2040,0.49950980392156863,0.1557594117647083,0.4667593550971737,0.050774512254901934,0.8514252704971842,0.8574103790190837,0.1583364112050049,0.4782648171022688,0.05448301435947497,0.8527819615359109,0.8612191866578519,0.2518641570756579,0.696883465161447,0.019913821336263515,0.41682277664626743,0.4514718622417193
cutoff_1500,3,screen_2024,1240,0.3919354838709677,0.21989812903227016,0.6491722300558601,0.1518870927419355,0.7614383098099573,0.6397595518214064,0.19608795621824507,0.5697780002599945,0.050895154152745786,0.7553718985711323,0.6376070505891309,0.2392830501191843,0.6716352845980416,0.005865781489780619,0.46238852321227797,0.3828325200904403
cutoff_1500,3,opened_2025_2026,2030,0.3315270935960591,0.1981660689655197,0.5815255784986657,0.18425615517241378,0.812758346190191,0.6864322054301916,0.16154461515571195,0.4886466716467253,0.041153616090063024,0.8119223310751253,0.6866751918897326,0.2249653726783782,0.6424938526252169,0.03071348430813725,0.3875786878011872,0.27858170182458397
cutoff_1500,5,screen_2024,1240,0.3379032258064516,0.24135618548388305,0.7532687696644493,0.20108064112903232,0.7351460324012571,0.5307612474449537,0.1958026589861241,0.5869367684824711,0.06895713277609336,0.7318015459347266,0.5270935248849719,0.22527923301046798,0.6431770591489561,0.012036064942313796,0.40239070462414134,0.29314021128860046
cutoff_1500,5,opened_2025_2026,2020,0.26782178217821784,0.2256437227722797,0.6656478144620595,0.24746534405940593,0.7923492043257484,0.5647581595609542,0.1578028792506436,0.48113520733771187,0.06096704693078319,0.7866733155114298,0.558066557452335,0.19991255683675516,0.59012054291258,0.08966328780792437,0.3781711677596018,0.219138379319801
cutoff_1500,10,screen_2024,1240,0.2693548387096774,0.2615626370967863,0.8196853550748575,0.2604999959677419,0.7275829136429129,0.4279751527258467,0.18062030515015134,0.5435466775076256,0.07217838700151152,0.7214726176785501,0.4236946526140805,0.19794789495387147,0.5856248884310514,0.01570740499026213,0.41595451481143675,0.2361482226126602
cutoff_1500,10,opened_2025_2026,1995,0.2025062656641604,0.2549498947368446,0.7524982109706145,0.3143157869674185,0.778636482441456,0.4427903081805013,0.14076565153882237,0.43938905724989763,0.056034062010266165,0.7600433440578501,0.4234739015884313,0.16533788060745003,0.5145697019324745,0.030088295101817597,0.3323373742151085,0.15463966009602934
cutoff_1500,20,screen_2024,1240,0.18870967741935485,0.28890457258065727,0.8939710206881469,0.3411451572580646,0.7213959830759036,0.32819057522469636,0.14306131147784104,0.4533961649541876,0.03807301926300129,0.7154954886068206,0.3334559815105915,0.15325877439466618,0.4848847799921054,0.044957698164569085,0.49973449898897215,0.2108858022520902
cutoff_1500,20,opened_2025_2026,1945,0.15115681233933162,0.279040041131108,0.8314244629242347,0.36110025449871463,0.750064895734187,0.31213943747111433,0.12068907600051365,0.3912069238937508,0.042284671935513114,0.7147873686118904,0.2798596221834365,0.13182237169831362,0.4368104590380246,0.035002560868110565,0.2803536920522297,0.10957379739670978
cutoff_1520,1,screen_2024,1240,0.5435483870967742,0.1855900000000121,0.5525665320104817,0.06246772983870966,0.8011987396588062,0.8133527428902178,0.1842128697352745,0.5465406873247568,0.0747249145598107,0.7977975485210389,0.8110373013160037,0.24839491531858202,0.6899352168983877,0.00812443075359015,0.46695143177695525,0.5217961472065561
cutoff_1520,1,opened_2025_2026,2040,0.49950980392156863,0.1562988235294142,0.46810764550115064,0.044568629901960775,0.8505337855957186,0.856118148957276,0.15866279606254824,0.478919210644536,0.05344166158328757,0.8515117757706419,0.8595209423612851,0.2518641570756579,0.696883465161447,0.019913821336263515,0.41682277664626743,0.4514718622417193
cutoff_1520,3,screen_2024,1240,0.3919354838709677,0.21922870967743144,0.6469595652574592,0.15708064112903225,0.7634440733099737,0.6424452484393253,0.19560649840179056,0.5682995626086869,0.05759632815759032,0.7570624706640032,0.639011581493791,0.2392830501191843,0.6716352845980416,0.005865781489780619,0.46238852321227797,0.3828325200904403
cutoff_1520,3,opened_2025_2026,2030,0.3315270935960591,0.1986340098522192,0.5824495040771738,0.18461083497536945,0.812271081322864,0.6858324698502343,0.1615855617289037,0.48840658675620957,0.048390505519195666,0.8115790557135365,0.6867182734798073,0.2249653726783782,0.6424938526252169,0.03071348430813725,0.3875786878011872,0.27858170182458397
cutoff_1520,5,screen_2024,1240,0.3379032258064516,0.24082225000001212,0.7516211781389391,0.2030483830645161,0.7379585405771528,0.5333149038175722,0.195562099797878,0.586436061558992,0.06340000042103378,0.7333771319102672,0.5275433283290956,0.22527923301046798,0.6431770591489561,0.012036064942313796,0.40239070462414134,0.29314021128860046
cutoff_1520,5,opened_2025_2026,2020,0.26782178217821784,0.2260238019802005,0.6651101393559045,0.24783168069306932,0.7924429380395156,0.5690551638275543,0.157388051744343,0.4798546956556926,0.0590290971236531,0.7868176654306315,0.5623542116760207,0.19991255683675516,0.59012054291258,0.08966328780792437,0.3781711677596018,0.219138379319801
cutoff_1520,10,screen_2024,1240,0.2693548387096774,0.2607254758064637,0.8175691250142358,0.261016125,0.7309453939802515,0.4298181225771772,0.1803944461663599,0.5428776836696513,0.07323219849688846,0.7244848052239892,0.42518259460436386,0.19794789495387147,0.5856248884310514,0.01570740499026213,0.41595451481143675,0.2361482226126602
cutoff_1520,10,opened_2025_2026,1995,0.2025062656641604,0.25544084210526563,0.7523099322011155,0.31468671428571426,0.7786675980608746,0.4466328902544199,0.14038038755103652,0.438350945652614,0.05545845674619583,0.7603187172897051,0.42642019567288736,0.16533788060745003,0.5145697019324745,0.030088295101817597,0.3323373742151085,0.15463966009602934
cutoff_1520,20,screen_2024,1240,0.18870967741935485,0.2884738629032379,0.8926609205959322,0.34166128629032255,0.7240934733479466,0.32889763435865743,0.14291683019351478,0.4529071861761898,0.03936867196750451,0.7180166862075411,0.3342210951648549,0.15325877439466618,0.4848847799921054,0.044957698164569085,0.49973449898897215,0.2108858022520902
cutoff_1520,20,opened_2025_2026,1945,0.15115681233933162,0.2795327095115707,0.8313034702718259,0.36140873778920307,0.7500339930036218,0.3122620156483466,0.12049465837516649,0.3906974336756704,0.036465322728304134,0.7150294400013184,0.2795506527035545,0.13182237169831362,0.4368104590380246,0.035002560868110565,0.2803536920522297,0.10957379739670978
cutoff_1530,1,screen_2024,1240,0.5435483870967742,0.18516374193549598,0.5512797343383555,0.05819353629032255,0.8017688815258307,0.8134787480850997,0.18391908962233353,0.545829573436336,0.07630047593070922,0.7984895827872204,0.8112649831599537,0.24839491531858202,0.6899352168983877,0.00812443075359015,0.46695143177695525,0.5217961472065561
cutoff_1530,1,opened_2025_2026,2040,0.49950980392156863,0.15668235294117897,0.46916126579930906,0.048745100490196036,0.8500652153644899,0.8559022510939902,0.15899002607459722,0.4797134229240525,0.052104585258441416,0.8504314210221271,0.8583795714288843,0.2518641570756579,0.696883465161447,0.019913821336263515,0.41682277664626743,0.4514718622417193
cutoff_1530,3,screen_2024,1240,0.3919354838709677,0.21847341935485085,0.6448170793486573,0.16083870564516128,0.7648835838491013,0.6454705756975428,0.19520211148808822,0.5674265304213153,0.05724329180390435,0.7585538308718385,0.6410760742589644,0.2392830501191843,0.6716352845980416,0.005865781489780619,0.46238852321227797,0.3828325200904403
cutoff_1530,3,opened_2025_2026,2030,0.3315270935960591,0.19862589162561822,0.5822863434080751,0.18504433251231528,0.8124243781350566,0.6862275493415503,0.16134803455963598,0.4876745587094062,0.04695210807052093,0.811672676266697,0.6873347177536318,0.2249653726783782,0.6424938526252169,0.03071348430813725,0.3875786878011872,0.27858170182458397
cutoff_1530,5,screen_2024,1240,0.3379032258064516,0.24010566935485084,0.7495428404346235,0.20680644758064515,0.7393538934706206,0.5354605590459729,0.19530292410873534,0.5861116093575448,0.06587134781187408,0.734608240140233,0.5284987933453184,0.22527923301046798,0.6431770591489561,0.012036064942313796,0.40239070462414134,0.29314021128860046
cutoff_1530,5,opened_2025_2026,2020,0.26782178217821784,0.2259939405940619,0.6651089431918884,0.24824752227722774,0.7926335299241756,0.5700373861879118,0.15720364877185555,0.4792824281803928,0.05684053868178092,0.7871913505028502,0.5626818311431458,0.19991255683675516,0.59012054291258,0.08966328780792437,0.3781711677596018,0.219138379319801
cutoff_1530,10,screen_2024,1240,0.2693548387096774,0.26014437903227017,0.815745085574015,0.26109677016129035,0.7320937595008659,0.43298360134279434,0.18033087021529712,0.542833687249741,0.07806395731619001,0.7259223275303698,0.4264308691061002,0.19794789495387147,0.5856248884310514,0.01570740499026213,0.41595451481143675,0.2361482226126602
cutoff_1530,10,opened_2025_2026,1995,0.2025062656641604,0.25546446115288474,0.7527103928689673,0.31513784210526313,0.778422562557953,0.4456376596736859,0.14030862859806584,0.4379820323040287,0.05565969041417982,0.7610125956027407,0.4268086283050895,0.16533788060745003,0.5145697019324745,0.030088295101817597,0.3323373742151085,0.15463966009602934
cutoff_1530,20,screen_2024,1240,0.18870967741935485,0.28787341129033467,0.8905180103502923,0.3417419314516129,0.725633379211908,0.3318854316627804,0.14285896641985654,0.45280138081284954,0.039377161598121685,0.7193590593192978,0.3357545742793411,0.15325877439466618,0.4848847799921054,0.044957698164569085,0.49973449898897215,0.2108858022520902
cutoff_1530,20,opened_2025_2026,1945,0.15115681233933162,0.2797554755784087,0.8320940697104241,0.3618817455012854,0.7496425584164617,0.3123827435686525,0.12049490791633163,0.39053055791802266,0.036014512614330856,0.7155218235083252,0.27961355091862383,0.13182237169831362,0.4368104590380246,0.035002560868110565,0.2803536920522297,0.10957379739670978
