h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
3,2025-10-01,4440,325,False,-1.2366486994978183,-624.5827629148167,627.5646682240778,"[-6.670095480179706, 10.776194151777327, 49.79857085874364, 16.813154494977116, -3.000773902917873, -0.0039374292176789305, 27.647381745923695, 34.80930309505576, -8.2835085135638, -61.39990432680513, -2.4910372786351966, 15.879941448912229, 32.63779889664719, 40.957917386467194, 3.383728661762177, 6.0186034426235455, 22.76668817972566, -11.861533664005721, -35.366998433528245, 8.241303761448215, 1.158631734183425, -28.349642861683137, 1.6078500452283597, -3.181578521844329, -10.903060271107895, 10.907207388243945, -8.227070476111454, -6.407588393352267, -8.900286885458698, 17.713190355169786, -12.358853159450973, -7.39788663030496, 14.694223984811543, 7.625408044424951, 6.459822960711547, -13.282130519411387, 7.452782059991559, 62.8535284396206, 40.612851197121486, 1.970687614223637, 36.18683538775388, -70.74400859892332, -9.29611073416747, -4.197881501441784, 7.5908744244516795, 37.321454550346864, 6.379897226704793, -8.369730960522382, 2.0084515463467425, -0.7303397133313585, -2.1498739595849226, 2.3161075631691954, -1.4443454365955677, 25.408424775578734, 33.3769821624156, 14.742469135972286, 6.214273840123702, -3.4560105536050267, 3.7768354467791108, 19.645888653113946, 3.1070998044518046, 22.71305586449204, -15.103714823727694, 1.1743844937854808, -15.587425014722262, 81.32767450829155, -86.26831997705159, 6.387414461639176, 11.794960521334996, -16.79434818290754, -11.744859234178547, 6.679477043397005, -10.458445275822825, -0.6109118713812466, 3.3269713815373407, -19.36932321387092, 4.778745283760794, 5.127338296078567, 7.296058302910159, -20.048503696175562, 3.6725057004713517, 19.216757480869955, 26.344349501347473, -11.201823238837138, 12.701282103008076, 9.083174044485887, -0.8685433888292596]",2025-09-27,2022-02-24
3,2026-01-01,4760,270,False,-2.996699613061738,-614.580648560234,614.7037657612733,"[-10.362305754999577, 4.460568176361638, 51.7527871520057, -2.289802210157734, -30.40419641697954, 22.83736006204842, 14.61857214522573, 11.555972019012117, -11.142915058817227, -47.29317507012132, -2.1070109070369214, 13.451009733172988, 40.24727625751155, 34.5154825225626, 0.036910091345250355, 1.3736022097449985, 18.352681091163436, -7.8451745715421035, -33.71142333619272, 6.62215950581803, 2.5797939797150984, -25.914942966763558, 0.8941501464628973, -6.484274662942992, -11.372029560342568, 14.221355147437638, -8.586463832507333, -5.0571698361520285, -5.582075661371001, 17.82156212462316, -12.480074547268185, -9.436037464068272, 10.8107240785442, 9.70473358712174, 7.248252478394649, -13.212603952140624, 8.487231980208328, 53.48504176754325, 42.665309391791254, 1.4250183371958218, 41.47284066394061, -68.25108707019106, -6.754873828755879, 9.622758858968567, -0.08142718267967246, 45.74722615951956, 6.151650218134784, -9.584647603380123, 1.9110580589329813, -0.3023616358496386, -1.9762396079750884, 1.8330181785169206, -1.4654749936225844, 29.73600535016501, 39.26658640002709, 6.9161640738840715, 2.7767948912110336, -3.1108035125447597, 5.769618072625327, 13.79105191561529, 1.6927314899832235, 25.97368557086606, -9.170824328773456, 2.812262950605357, -16.831749470553863, 71.32586964444764, -80.09936311859234, 1.566916704859232, 10.289717849470408, -14.276559948170366, -10.242153269890311, 6.9743272126623, -11.642253782571949, 2.622147654379856, 2.4040568455714904, -18.46458614156798, 1.424656177165815, 3.2524097550387756, 9.587468326822341, -23.15067528749811, 7.23902796324392, 21.343760304492164, 27.59565177588018, -11.039645240418645, 8.795713652526906, 5.934364423931028, -2.394628098957069]",2025-12-27,2022-02-24
3,2026-04-01,5035,310,False,-1.089164137355145,-597.2381117623435,598.7149315928446,"[-10.191942008054777, 10.729602571762545, 44.19594824751941, -3.818452320386152, -27.508568180778923, 8.547734894258204, 12.185641065221477, 15.629051339042537, -24.24163748042885, -48.53901585384897, -0.8196330060316507, 12.826981887095535, 37.10352648922204, 33.47172127299945, 3.515913777356471, 0.3044630450690209, 19.631757888408387, -8.897363773807042, -34.1617330735538, 4.312720318614458, 3.093217544928719, -24.881420855986956, -0.8154870434724555, -4.939132417390716, -10.084866031777572, 13.734278664782112, -7.469687049405038, -5.058084224209362, -1.0289822992032716, 13.122011979619264, -11.580524024216452, -5.647602841092602, 10.467340455158581, 8.007981502831738, 9.268148795392747, -7.796184038217006, 11.849485140904328, 50.58090583265342, 44.06323605272201, 6.659161437827039, 37.97551378403047, -56.81925514345471, -13.489257743227302, 7.187443474486222, -10.091337646243034, 42.31634937255833, 4.827081149296622, -9.197680158818965, 1.6301856224373459, -0.86725569897077, -0.8879285307756796, 1.423370115863597, -1.298371508541923, 26.702948146277816, 35.22545727538374, 10.902869079803994, 4.410814874249389, -3.152697321406151, 5.857888120360246, 13.66629866589252, 3.9466543696912844, 24.220627982211735, -9.738626702255234, 1.0119830862627286, -16.90733103119026, 65.9129480829662, -76.1081406720688, 3.6135819675992202, 11.214467098979144, -15.303687155523868, -10.500786408372944, 6.483497062039512, -11.089717772985583, 2.2307111678748166, 1.8767990868589475, -17.771001594966716, 2.051480130337032, 3.5114759777112354, 8.288564057746253, -25.645175356570928, 9.544502723289543, 19.460152472696528, 25.30979974872793, -10.616292733931397, 10.370226717542334, 6.252366561967287, 0.5652020610536488]",2026-03-28,2022-02-24
3,2026-07-01,5345,230,False,-3.0947560236446976,-587.3349042031401,594.5486132685002,"[-8.66776094680695, 19.49430915062401, 32.13132308638501, -10.937342419174449, -12.44603696417702, -12.988853640683832, 11.17139676530802, 12.66335116180946, -24.336225364759436, -50.48302433243889, -0.32986867393073455, 14.90611705974823, 34.44957356421728, 30.102794401228692, 7.566070048959448, 8.096628848202528, 18.735854964747794, -2.3454124424221536, -29.79273283337904, 4.53610490340885, 5.930889029936695, -28.13353793438563, -0.2812007241487775, -5.312764394350339, -5.579673481956751, 10.800497590820472, -10.066528628494646, -3.675493353932476, -7.356290720244103, 12.1375220831036, -11.076581245406919, -4.782314442252927, 7.475779325105845, 6.811977747317378, 7.012921073866187, -8.703336141962984, 15.278221741986059, 45.66163778554073, 39.009158408944565, 6.600420620446957, 38.15370180600303, -42.301319042097084, -14.391840680452445, 5.178675029724747, -12.429806711091574, 39.251567559010276, 3.4911362934974406, -8.422956152306446, 1.1833629892140167, -1.3170054983490416, 0.6875735821433486, 1.0990328205355624, -1.652963893536935, 24.98831929211302, 33.48367015491068, 9.293859171530494, 3.3644108877880647, -3.210629698997351, 7.672068449358163, 11.087230278140792, 5.29196593653828, 20.788277530800517, -9.965466972979696, 1.4946361175149372, -9.229414071613467, 65.82171796963956, -68.77843785778478, 4.700978232951676, 13.084278240448803, -19.610544032825505, -11.215259840012195, 6.596310298679196, -12.566676857752695, 3.842753000446817, 3.157474025277129, -20.79996526389558, 3.6173406336678737, 3.8008062583334983, 13.095053813128766, -12.419846456327612, 6.811395055033877, 17.311558317268098, 21.77131207702774, -10.810624878577203, 9.914015257361719, 1.9968744425984986, 5.0516619057363865]",2026-06-27,2022-02-24
5,2023-01-01,1040,280,False,-24.225255504685148,-1072.2872264644752,1107.3596696158681,"[-42.98771695506969, -16.421517364765283, 105.74585044545825, -157.7954574096037, 27.992839441660358, -9.384656774404109, 7.5295378985068995, -12.710965996464067, 6.037889962245075, -64.92602963894907, 35.40955959970642, 52.89774763255415, 105.6453695740904, 66.40992652355327, -9.681270971717169, 67.18136745433803, -273.85889963168484, 54.78791459739865, -47.56264314968248, 342.8006378100982, 93.27036370476345, -182.87605823636125, -5.04147287360395, 23.21045015979537, 3.037890830050036, -12.35238959621082, -79.84034437377609, -48.63190718099906, -68.25417478127258, 72.13381928125797, -44.42371594576567, -13.986707930123151, 33.74012365509198, 11.958023641149492, 0.13904148747073725, -55.33645815051793, 42.15461982750262, 301.6924958363099, 121.67932976020198, 31.83322828863555, -54.41588486676332, -144.70367832742355, -68.33714372112793, 3.3795423327909573, -124.53413861936139, 121.34635830188411, 37.338711938297756, -27.53095819746471, 9.476453850829309, -6.088142585789081, -18.993598920899373, 22.505680600366716, -6.900392944498364, 58.55593177978146, 73.55111487158088, 32.96372726913043, 11.802629087584318, -24.670791909916232, -5.873277893921552, 53.28621663661616, -32.6078664794419, 35.9328917493039, -85.3116303779202, 61.241124509371964, 29.71428075891865, 92.14936407810086, -17.715208210813095, 4.366800477544736, -3.249817307948986, -3.157489599954687, -7.927938381953096, 8.23774969623972, -27.81109877610371, -19.91113839296015, 83.50903445587115, -101.79791178548581, 21.290677638818924, 1.4276973147777743, -23.302442834054602, 65.42141857836273, -46.7033871151459, 19.591752585318527, 47.2003014489286, -28.963845372567334, 13.389821481556869, -25.098895187401446, 0.0]",2022-12-29,2022-02-24
5,2023-04-01,1320,305,False,-8.885373862502535,-1006.178844921999,1090.5228527421593,"[-41.63400912046648, -4.962123854672254, 141.51734780894296, -135.46944568890083, 21.514719068446006, -9.127094474063677, -17.299005024461042, 0.7784662416387413, 9.138874778441247, -79.03456996955177, 28.168789004897725, 36.64223925077905, 107.59519314654163, 44.43571415320599, 10.9929864095167, 70.52457287361553, -157.88431185262016, 69.46822087115456, -75.70725286742034, 161.53739967674815, 92.38043558985723, -147.4264492074181, -65.99072060487812, 82.3022717819579, 2.285698545044235, -18.171052144966094, -69.7100900197167, -33.16569425087493, -58.24869130015083, 34.70712444415962, -22.682379097340892, -23.51564825325078, -13.61977521979243, 15.633636344975882, 7.510538780829352, -28.80218061861858, 32.62712399068064, 292.2477452696475, 168.53021658918115, 37.65114515921346, -6.743479750989227, -137.0233248752543, -66.03652623067205, 1.556428795096901, -142.39749152040733, 124.51474091676, 37.685507386706384, -30.0910845102162, 9.534865277545448, -5.9943058320703395, -7.598060199135947, 11.573209506356768, -7.515708752705742, 53.97232670128412, 77.92231658124449, 27.055576125808784, 14.50782718346342, -20.23314040046108, 7.939079487985662, 78.17409279616335, -39.189372837230906, 58.87261864620573, -52.74332975382219, 38.09830305806729, 4.991806576434048, 85.37865320276734, -40.5433824507458, -10.847899043969537, -4.4708484810858184, -2.7851965183863574, -11.807687643297777, 32.43064724072807, -39.39495198483612, -43.179848697697366, 81.49086533524475, -84.81478116541116, 22.274456637734442, -16.547725765485435, -24.521480118895578, 68.756986932305, -58.74997100526757, 24.60747437335435, 50.282077061165054, -39.55710605272962, 18.073163211465005, -9.175354921350444, -3.974003088886358]",2023-03-29,2022-02-24
5,2023-07-01,1625,330,False,3.8578420935441495,-966.1668448572165,1060.8736161884772,"[-77.47959856596393, -6.981187931520538, 149.9749388003527, -163.41014232005472, -0.5508057127899405, 9.418800970666776, -9.633719804856144, -31.43146801266494, 12.894993465811517, -71.3313718225272, 23.521605688708053, 33.10322734548959, 99.22701185792091, 39.31471296242515, 4.074019307674896, 59.712757480563035, -120.62869526294148, 39.89690076661177, -59.194614009521096, 120.41781554281263, 62.6006350765531, -108.6827553420888, -65.95484761874911, 77.2153627912542, 0.6026566733352429, -15.044096295251972, -75.01530745338337, -11.217112284727094, -31.00375696704654, 29.60252282270767, -24.00345019266474, -28.70500218555644, -3.0874809042070597, 27.54241798901961, 13.940999041729409, -21.136889370244102, 34.15494669279944, 283.8578246831908, 156.91935192177942, 40.80807070675062, -14.986814210689467, -113.64736718174949, -69.04729949763639, -5.9010566955205395, -142.36281744825746, 114.28823338336099, 43.697544731936866, -26.884501558091785, 6.230867853443706, -5.411438775717104, -1.3580413694547682, 7.806589618805349, -7.267977327078187, 56.77494166896659, 87.0498986509128, 11.837356644781542, -13.402840230382198, -19.554493566974816, 24.662289563731594, 51.432187358164036, 3.2167187285931185, 67.31707764202152, -27.324294994127918, 19.26251889408154, -27.451831050115615, 68.79190932877889, -43.873910767439014, -18.52236450765491, -9.416157407789093, -11.734425102784215, -30.002950729356098, 15.095273867032802, -30.142748364522863, -29.763440665490872, 38.01642538358864, -56.9047015060429, 21.3053238930989, 8.365848361395804, 7.658498822725006, 70.62731819833904, -42.735668697974276, 26.16520296202548, 58.41028469147709, -33.68751273048801, 3.8745898488146855, -8.920732456700316, -4.992377471295973]",2023-06-28,2022-02-24
5,2023-10-01,1955,320,False,12.464298288164855,-945.660699421511,1043.4519990647352,"[-13.368464387429592, -11.006369724045804, 102.7001407447594, -99.6073408272675, -36.16319303944244, 36.27832950634186, -24.94773874617542, -10.612412545915639, 6.652902260323354, -86.46544679646463, 16.929059644880592, 28.219494925445588, 81.57245739824212, 36.03145286343776, 21.033649878310072, 52.308973877093656, -58.515590672974376, 22.07216642159786, -83.86152707992701, 87.8166404762224, 26.8632202799947, -104.38400287861624, -50.324266845524896, 70.77087540015407, -0.06695965168663694, -16.617020672075192, -16.324842775653206, -6.066973523408744, -32.5316599602016, 49.20243572832731, -24.412196242242683, -17.518516608964077, 15.709376985710517, 15.679154477882948, 13.264902548732335, -22.091248621322418, 44.68841408497388, 269.89495421766406, 152.39169483446426, 21.647651034704907, 1.041117234855052, -129.6448054210125, -61.018906484665614, -37.15378091861647, -83.05578637424038, 94.33708634103021, 30.93115437703451, -23.668582119746105, 8.008713623020391, -5.006919934896495, -1.5063784625848562, 6.626558662164742, -8.121973887699275, 52.721843890606294, 84.04995368767486, 5.4085534593045645, 5.3781503611850585, -13.893656817109763, 7.954442437677514, 59.158975047858206, -43.067346986042416, 60.22267376078333, -46.11159470983364, 17.966377741074268, -25.01316030820852, 62.24625894953153, -58.28315633164127, -21.43448695878277, -8.221452479273282, -11.390001396229467, -19.472321161211138, 16.37094563801092, -16.883454001686303, -27.169164548180945, 46.15116596018086, -56.46558706005013, 11.301231357574036, 6.75707099479311, 20.300875527834254, 82.87244276659399, -37.809633278062165, 22.951226562923647, 54.01693068751614, -31.318840248056762, 15.358061239815962, 3.9315456197065792, -5.47942235260057]",2023-09-28,2022-02-24
5,2024-01-01,2280,285,False,5.709017078165631,-922.1456364870351,1007.1381292157731,"[-38.35192456330663, 2.6357573908902663, 50.44484178972958, -84.96851318011306, -48.70173520191811, 11.135018839627223, -8.293448122012204, 9.981478070589265, -16.627093259973243, -112.97021356974845, 12.79286814444714, 29.395213844418713, 81.55363721531815, 24.22694148657295, 17.92530822738578, 31.70892163848863, -59.53260506935514, 27.250009728034918, -98.45895834185235, 73.14893107359393, 31.320246332711427, -85.8666339414496, -43.870977171124274, 61.68217560590855, 0.4269877025228275, -11.798528045125014, 22.53671597867385, -24.90983481766665, -38.35740496679178, 54.915645484737965, -29.739326856143748, -16.60957891167783, 19.784396523899485, 18.196168879035245, 16.64084062926259, -26.85826001931229, 42.58568417010407, 257.7573282496705, 143.49060872342545, 21.671171988564513, -15.187986545384057, -122.26847154238139, -57.65878196860824, -12.584640081721538, -68.62471433375083, 93.22944583711973, 14.520141702885416, -20.267695661548558, 11.798321829486017, -7.03400043781169, -1.96640442983419, 6.6185480981641005, -9.416465059995405, 54.237518403943604, 76.8358196915397, 9.675737211573685, -1.8100374814611517, -6.80842737831551, 3.9581773926023467, 51.69753547608089, -14.707122324694906, 36.7130389303895, -32.99855717134189, 3.4928843127653817, -21.232972510155857, 55.225142986383744, -61.043207271209134, -17.113148199857005, -12.598468020724725, -8.838049760928893, -16.358956799867997, 14.109951014729509, -13.15412131691121, -19.698536360868175, 37.63656678151376, -52.637551288829165, 12.479210448633573, 0.17477963119036605, 29.641888075837965, 78.98411464189205, -37.34803359476482, 16.822251371858677, 47.30005747449711, -21.92291858015382, 8.246033070038136, 7.324645385611963, -12.780670460846245]",2023-12-29,2022-02-24
5,2024-04-01,2565,300,False,5.910713908993892,-860.2004600198173,997.3435897740591,"[-47.82722984192596, 17.655069576181628, 61.262882275825326, -51.42393092446471, -15.664905092084563, -30.233853410760794, 15.690634371525752, 11.5713963741769, 3.69331321035927, -141.8452194776655, 11.251479961866673, 24.59049306279922, 61.5414559862465, 31.91841406656545, 5.284564644429383, 28.06863551774009, -53.843007448388605, 21.01861338325707, -77.63003251389898, 66.07676504513489, 26.155097063139845, -79.20898770136056, -37.38557626220318, 49.31983743454348, 1.1965151829563172, -6.080027272126785, 14.066075066646201, -26.917738080341792, -29.294799430917276, 37.27847238739332, -26.11676584262701, -12.798655536718504, 5.682946137061078, 17.20480477098085, 16.193824095264052, -21.082677414655254, 46.18736093074991, 234.8741093866133, 119.07266979738712, 16.135604687941658, -14.518458057479803, -134.67220310053472, -56.823507748873205, -32.490687748932146, -26.063643986703386, 70.56267622052485, 16.749620414161242, -15.904399632169541, 11.540940737808029, -6.1631624079808605, -0.7376277917852466, 3.7824635041333043, -8.422614042182635, 50.62763638571498, 74.72991993787231, 8.18608399355388, -4.316114240140479, -8.674292484645099, 5.553822821856073, 44.39351640409501, 10.954166284615171, 24.38764828431588, -25.679678833527753, 2.287546058572113, -8.683801930271724, 54.252414147116596, -63.86334240778284, -18.992861020475797, -9.794028853440519, -11.371175459641156, -16.47087803263874, 9.289826357920612, -11.302648966013127, -11.034427680866171, 25.809817846238555, -46.30717827373705, 5.494849114624229, 2.742476717695768, 11.946166062315013, 78.64885082624356, -39.5333476233176, 19.77952600023506, 46.72459313498816, -20.228785014982826, 6.374342022592184, 13.639746881485966, -10.672394685928316]",2024-03-29,2022-02-24
5,2024-07-01,2865,325,False,1.4393030729092406,-817.6753509027952,976.602779900004,"[-41.29775283156966, 33.49867370173274, 88.48043315553076, -31.681296498817563, -40.321009754552975, -9.167944723900359, 6.801203145005917, 65.32854013689716, -76.9466043170611, -80.14268271984893, 10.620198677281799, 25.88583857356827, 64.15874387709317, 33.77506950196519, 8.785728334199788, 39.56644864909583, -35.59372038947382, 24.964445872515284, -34.161878455753985, 58.65625035028944, 20.528770514956296, -81.5424940566837, -37.5949686821516, 42.31987913455834, -3.2155471276424743, -1.1788463941682321, -10.336842328657339, -1.5820284908690936, -23.405273154884906, 37.388623215403165, -20.709924047520516, -12.717576753208588, 2.7963581810077303, 19.57995002665637, 13.848397237434193, -15.837479450702022, 44.05356416528222, 227.05657665818538, 68.52800005423485, 10.190617932382317, -13.800504877234731, -113.90817070413517, -55.076632163811475, -20.108969919072244, 6.312201555522414, 73.22330157461488, 15.30230003649633, -15.713295112701417, 8.101695826769827, -3.464227290768525, -3.1060142715108245, 2.8902291775643882, -4.421683442056878, 21.14744527654104, 50.595822227198624, 3.4261358409849163, -5.163128630209559, -9.694374415934247, 6.1074537605763295, 40.503415026505195, 4.269399567410892, 34.09505636600349, -22.46858849119241, 6.068310373915915, -19.068618640310152, 99.797801216388, -80.98532914467526, -4.190927117998169, 20.060160201650458, -8.329530967576211, -12.447804202137146, 6.807864048154606, -10.120011365551886, -8.819229401165773, 22.316168046238772, -40.85928852953068, 2.737542578233511, -2.3789076569415704, 22.869505199826975, 17.61582332295786, -6.689963325908392, 8.41322353122678, 22.642055390114535, -19.543111162026623, 3.30512597983728, 19.555992053850993, -19.217309896680984]",2024-06-28,2022-02-24
5,2024-10-01,3195,330,False,4.9994909725860674,-786.5437267981632,950.6415745012838,"[-34.74998178761327, 27.598827857988702, 57.03560170240086, -30.635275509172477, -26.959957858053937, -33.79730963099833, 24.552355044245687, 37.208011848367796, -66.02646668253679, -87.74119482165179, 8.869942374234473, 26.310217474042364, 75.64198530392868, 34.53671011309278, 11.836090948489105, 22.063449255093463, -33.75928144391605, -9.558951292275973, -21.69404808987281, 56.97832972205472, 11.592888131955895, -53.434329190358284, -35.030653398363434, 39.04850736761751, -6.504943284504841, -0.40845501556194397, -1.2882620089774766, -6.986249538023095, -15.245213252166883, 28.69346508908597, -19.546579271305326, -14.900376974431696, 4.92739544686424, 17.549951357645764, 11.51066615200409, -13.936796423728433, 17.305846678150797, 151.80531074249967, 81.69420372770325, 27.27534620719505, 32.21942112598239, -114.04356815344042, -45.63098618625701, 33.59365007037104, -7.06861836282218, 86.33123442355684, 16.600918408083178, -18.692686972768627, 8.213801941153747, -2.4567197759806785, -3.3605454301738544, 4.794627135598197, -7.191163870590667, 29.83428206025985, 52.56908791267356, 10.386061402530878, -0.42808265031911874, -9.87487419604193, 9.915515730438116, 32.50481749490777, 3.784353162476651, 40.5592143985321, -25.89910885460662, 5.491525228442823, -29.329351632972287, 96.80213372965183, -92.17863533225186, -7.586146042573274, 15.856775930323655, -9.589333480455828, -12.863295102237055, 5.910089651752073, -15.05125450338602, -4.90549640477472, 17.43166906378532, -37.70771994165397, 4.136402107662919, 0.5313751567170939, 28.87924604140571, -15.791738313800684, 11.65897403011582, 18.233596924335416, 24.634650838074915, -18.93207185463352, 7.652994498344601, 21.09329243529402, -22.35018047428693]",2024-09-28,2022-02-24
5,2025-01-01,3525,285,False,6.495063182332332,-770.2647496809547,941.5210935587505,"[-23.404225606803614, 31.3855282618629, 61.639450434905314, -21.386580070908167, -9.006608649061974, -32.33168308503679, 19.359454176487823, 38.76632210574444, -41.75293638060417, -95.8568587266083, 3.1423195061110945, 14.207587098213695, 45.934137006797, 42.89550937934499, 11.801698579919927, 27.320684259352436, 1.6127828474766754, -26.306835334022466, -31.060599842382018, 45.7983260129159, -0.4506225132595626, -50.01704411172058, -35.288365067232505, 39.6559631185109, -4.216856494949677, -1.0915786425755873, -4.39082600586462, -2.3883795139637862, -16.40174603910521, 23.640142350400556, -22.353026753583247, -14.85009023137578, 1.700019570970189, 15.99224497751683, 6.605570519391527, -25.7135431155174, 11.762488942679092, 143.73010561441782, 54.57164393400195, 17.748607520770896, 12.910920903700442, -100.36812675924371, -31.77195430501572, -21.137178484243226, 15.290915638609512, 51.835632556598995, 11.29901865677724, -10.055680983382738, 6.765863599385997, -1.2064568633580774, -4.1383180356863924, 4.245200615579624, -5.666289315913441, 33.280010418521684, 54.16296264542751, 15.003106851173946, -0.09759341316822347, -10.097257005640794, 11.871002575792588, 26.619536519519002, 15.61079222819764, 38.513295353524335, -23.354189149310674, 7.567627094199147, -26.57120311825177, 112.33261664946696, -96.57071032750827, -10.840640961054026, 9.940286764893088, -11.168508886997197, -13.820830028124925, 6.229781486402247, -16.483238283725616, -1.348216510244648, 6.787966394304172, -31.126448839909926, 5.134726488155942, -0.7372113873534595, 21.734481528775138, -17.04254675361894, 1.2994574511822659, 19.005345480447605, 27.26557552507161, -19.5673327459961, 8.538973307841822, 18.318125906533766, -15.717018307400792]",2024-12-29,2022-02-24
5,2025-04-01,3810,295,False,-4.60278239659637,-752.1839072849261,927.6136723600139,"[-15.167277057779135, 24.186838442425337, 67.97247240219943, 23.502226183400747, -12.452000886257766, -6.691252803780683, 41.43157640169538, 53.561252814008526, -13.006994691725415, -91.88923146263119, 1.931196485116376, 13.59819118578459, 51.68982796570714, 51.78801562443087, 10.346649316907376, 28.617224846792368, 16.401248015254193, -23.980780655818982, -42.50331216034274, 23.305068686115415, 8.662076508372245, -41.49924962163255, -3.929876139963319, 6.839924203555128, -7.378226482937796, 2.8459184460920324, -15.399819149387783, -7.343388315671915, -18.334518666023502, 30.60639843386585, -26.076597408243888, -11.076134116996354, 17.853561525457895, 12.116969127567947, 6.987258322509587, -21.602506910401324, 2.7702395332457264, 121.08834228236857, 52.44162821433653, 16.33965852150149, 47.1644218102869, -97.54349141759909, -21.211159642797874, -26.41019648456987, 13.206361060724621, 58.346824349160215, 13.824897542490625, -11.653871582827602, 5.952002384340023, -1.0865745941520386, -3.375958894453504, 3.3799388498771115, -4.869407745606575, 28.496723871056613, 44.220123854526896, 8.694228656779957, 2.4132160726292518, -8.690700487397434, 7.384772161230145, 40.04485224417425, 8.921890780766162, 24.099456261079848, -27.1720874617509, 6.483518184708059, -21.126210709316776, 109.36052909189493, -105.15874171949001, -3.169667705157727, 12.490913307915756, -9.551060107929738, -10.431046613157184, 4.920883000422506, -13.534023696016375, -12.745164241645188, 12.854497256489788, -33.402426404244174, 8.055620744154034, -1.6608948534451313, 16.62540267525433, -28.276602209578968, 3.7325864876197725, 16.348905644799043, 23.35349836945243, -16.422936642652566, 8.593752075862223, 18.479574532380916, -14.744913610018914]",2025-03-29,2022-02-24
5,2025-07-01,4105,330,False,-7.009632549347732,-745.3332406748739,909.243557544093,"[-16.41353345474645, 20.675588285408864, 66.2413762630299, 17.995566666185837, -9.583027539697783, -8.755930079842853, 32.56575453339737, 56.358977168111686, -10.657673465079867, -96.10511050399694, 1.344132980416825, 12.703519838617225, 46.2159261663373, 49.431358847486315, 6.968947974371351, 26.406977735389315, 20.932953258488812, -24.5104404036924, -43.43420753947155, 22.0120311708098, 5.327071880495184, -42.88658039709563, -1.0064885516222108, 0.3003552955869623, -9.960252744691852, 6.983895073623957, -14.769089617820525, -8.924511656942565, -21.86898094746947, 29.903141595149414, -20.676327198444042, -6.614983728323538, 13.728257931065219, 8.238375014409499, 7.59927843872564, -19.976748227133434, 2.134707827152982, 114.5236859377561, 53.035412122032135, 9.361164557936826, 43.11778985438567, -97.79241802804847, -13.937574053419079, -28.581006639410077, 13.356823427390955, 52.270693840108265, 12.439340110001456, -10.535882311543954, 5.731012725002737, -1.1946489097157744, -4.712437448566353, 4.293001721783777, -4.116928088504469, 29.377686029590194, 42.50182410410633, 10.719478215381372, 1.5963664994914033, -8.671213477154714, 7.138088339872213, 38.7141587346494, 8.87027663290569, 28.48673243513387, -25.460449095409984, 8.473996905656964, -22.579809959003228, 103.76892929027834, -103.50258326940092, -2.6362519354921465, 10.422521161759205, -9.860200334858956, -10.214613786607767, 4.843597882213, -12.78422306037099, -12.675166971648126, 11.106186430873816, -32.50957870984919, 7.123142698366357, -1.933913077134698, 18.361244026838314, -27.931429977395965, 6.965514034612633, 16.293989213957676, 22.677310705785903, -16.334474428908194, 7.755372461803305, 18.561760541449797, -15.80293331431868]",2025-06-28,2022-02-24
5,2025-10-01,4430,325,False,-1.9965577827226553,-720.8732262825083,865.6345929728188,"[-14.984383953837797, 15.717560055928057, 75.09823493130443, 22.393977186774418, -13.073438160156282, 3.477515392387273, 33.37961830377929, 52.30096465317393, -6.00020568118661, -92.9833209327643, 2.2145723000465285, 13.501906030816352, 46.81687784518682, 50.93955292643029, 5.4442354884260515, 21.88308238526614, 28.080729773214507, -22.09127535320034, -47.108545213732405, 20.905320158584733, -3.590164025572722, -42.99872159433754, -0.3930811291535924, 0.5000333929850493, -9.368670943313845, 7.498387324511717, -15.790333984220288, -8.38500599904351, -20.726967166828263, 22.345348979515144, -16.303726277072037, -6.71579380516927, 13.005551076651981, 5.583041621407436, 12.166437739150657, -14.403792698300705, 4.267559065372014, 104.7327953254511, 42.990009804685485, 3.0701142158103467, 45.30364607481786, -89.62473963503862, -6.7797011189315155, -21.440995584754415, 17.569816873021203, 53.23540340595305, 9.828028498129765, -11.232994389497307, 4.664727018160558, -1.6656209765920058, -4.72813377456568, 4.619995160076826, -2.890967427066479, 28.474978380792777, 40.26994946315014, 12.280089649616578, 1.8611262747672523, -8.249614981820802, 6.8452708713142325, 34.40573574843779, 8.290906144238448, 31.51530158775349, -24.308979351422604, 11.02817052449737, -21.026198984864955, 101.48214531851659, -99.24776359934107, -1.9048914470537892, 10.154455212191326, -9.749753756849, -10.160787049278303, 5.092712025160764, -12.849733868676168, -10.923821413735581, 8.071234301131375, -29.238327624400668, 7.154902747469352, -0.7619413859397113, 12.934143523050881, -31.776542691150542, 7.104873887680253, 15.917700424424284, 21.50694523737856, -16.03075185523327, 7.952287458082316, 18.063467858527837, -15.714341549030111]",2025-09-27,2022-02-24
