clock,h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
1830,10,2026-01-01,4730,275,False,-6.921929560666851,-1032.983743064707,928.5747457685079,"[49.5229451134594, 51.49734844894378, 18.0571594119355, 48.464725367476085, 71.95940444017661, -160.20421903917244, 86.20886560512221, -19.663842365925085, 127.56821533885386, -3.367603802140723, 1.9479330494802314, -2.4664140587154373, 11.454192149217, 9.724234026077658, -4.726591898966519, 22.320796008845306, -27.115339995264335, 2.0149016815377085, 32.722002816076944, 28.273091470785953, 4.902415501982565, -1.7203817450791796, -1.2901030447462105, 3.94547925076895, -5.837409962920376, -22.889030391252035, 37.66273720258857, 16.710863844214327, -14.814244916027596]",2025-12-29,2022-02-24
1830,10,2026-04-01,5000,310,False,-2.437870194622344,-1014.7870008990743,876.0937712505585,"[51.75157885704069, 35.26933213893936, 17.111901032573073, 42.34407670349844, 55.876559465394266, -127.0870216640334, 72.23777224160676, -16.719977288863927, 123.53195561775249, -2.6346055954510335, 3.3689415383434365, -6.623375693307786, 6.652222969651725, 13.179969628086843, -2.011276588086404, 21.58893571078762, -31.0661161350431, -0.8240399660430097, 26.76137712163464, 21.5667443406045, 4.148875108059604, -1.8135652050345679, -0.8900199037721299, 3.8195826682671226, -5.26487266751921, -29.054533447469204, 32.97357313329997, 13.492311473947836, -13.9633133085003]",2026-03-27,2022-02-24
1830,10,2026-07-01,5310,225,False,-12.37454104531497,-997.6477812580971,845.3788078571343,"[46.208853765092535, 53.922747440797885, 29.666054328586288, 43.55640816548085, 46.47720638777315, -141.5878629961303, 71.74881649799332, -16.804499042118483, 116.13152019722875, -0.0009384490812526962, 6.898608473683617, -9.123960849000653, 8.07038385772348, 13.534271034331539, -3.9148765405031742, 11.53874901467626, -27.433628224879634, -2.6577089827661453, 12.647602325829304, 19.483057814501976, 4.7643493193837845, -2.007893297701385, -1.4041528304495443, 3.508250618272473, -4.860553809502199, -22.606156355007563, 31.809527088985174, 13.470391362689071, -13.663679080152793]",2026-06-26,2022-02-24
1830,20,2023-01-01,970,285,False,-183.3123386750929,-2705.820661287114,1312.1399047106092,"[7.523905082472579, -42.670437065845555, 46.74727528379582, 89.56803189321447, 8.795096733247686, -55.72084194825773, 78.27698339544517, 6.939811905633602, 278.9161214818445, -21.5226801804417, 38.96510570995963, -32.48798500596629, -10.096670298310292, -10.096670298310867, 17.323856830510476, 129.64835859850143, -155.52645880360626, -25.456983818416276, 56.32564915689319, 85.0071068453772, 6.526673190550152, -26.17040672538905, -2.0048312373656434, 30.656056370341226, -9.00749159813711, 0.0, 44.58868182338623, 128.69827628590784, 10.257210829761789]",2022-12-29,2022-02-24
1830,20,2023-04-01,1250,305,False,-60.29800399294114,-2558.3347249077488,1119.5312089021338,"[97.62165977259215, 70.21622934279145, -35.93429891900563, 82.29094727966944, 23.196550324349094, -142.36864713815055, 74.46521555874729, -22.112520369326585, 243.35930724157774, -30.86497725221227, 49.60024378992936, -34.19467823195424, 17.063892740422812, 22.847668504228665, 21.086856513674935, 229.83092954206242, -79.6831987111673, 48.546138958927024, 81.01107523799162, 47.85234821274242, -9.881140442056106, -24.27423875489249, -1.8278262430025682, 29.720638298924495, 6.262567141030984, -40.461255959778015, 42.29401986634261, 100.63278485419612, 14.290962705571465]",2023-03-29,2022-02-24
1830,20,2023-07-01,1555,325,False,-14.727928073341833,-2409.686207157417,1094.7657357813266,"[85.74300475535259, 39.10079711251137, -33.56619995930505, 46.32804258152459, 23.787159221072205, -82.0365536078796, 48.6407683424845, -7.436092362199591, 215.17382595929223, -39.46247130795944, 30.677155030103886, -9.647521248359645, 17.200939184111697, 24.394862094339157, 29.09561353879007, 225.41965092275538, -143.97141059741764, 46.9314949785796, 116.41371883898117, 47.471665408028485, -10.252264398729528, -17.849131117663994, -3.3820318975925847, 26.571704192090497, 4.911723221899548, -130.44916455855702, 41.28894141325558, 88.69691246671638, 12.825775087541393]",2023-06-28,2022-02-24
1830,20,2023-10-01,1885,320,False,35.78862052419182,-2181.914898872641,1055.0370532203417,"[69.15513796701597, 38.81356389897455, -64.39089420557731, 51.92563650286508, 61.54922850567052, -96.2982393801632, 52.8893987138418, 3.5820806943018724, 196.82669018660565, -33.73731721533617, 20.508742386792353, -2.342747284102588, 38.27592011986727, 22.80736968146642, 6.303948871925865, 164.89008391284736, -150.85876721941074, 62.889829039387706, 115.54067786733262, 70.56120949025302, -5.62368927929903, -18.890897069661687, -3.2419821697065445, 22.04697403539085, 5.709594483283112, -88.09645639311924, 56.39650371780485, 56.640959035001416, 10.874272430085803]",2023-09-28,2022-02-24
1830,20,2024-01-01,2210,285,False,6.591874441361754,-2142.589610604863,1042.23522587897,"[39.35600414096929, 8.063120619129652, -65.55130404480624, 34.650921039908994, 188.22442903214758, -159.99768058081364, 120.75140308261446, 33.85887861103654, 188.57259076673284, -20.615817163649222, 16.026210115370013, -0.12002361649285846, 38.56673480910527, -10.433994969880453, 4.97292100343235, 58.912640753874676, -193.9600985612738, 34.81109892887101, 138.84571904402847, 97.29716790831964, 1.7319359133583756, -18.903534593442522, -1.0552679320742984, 12.25274018883205, 5.974126423320391, -47.41758420588644, 45.67393229079649, 46.508856496478565, 7.8649620188055485]",2023-12-29,2022-02-24
1830,20,2024-04-01,2495,300,False,7.035499033450483,-2054.3816249167853,1001.5811145166384,"[36.853515012196596, -7.775511240698784, -59.47417538745165, 67.75311358898827, 175.85698078085153, -181.25807159311393, 129.34720729125968, 41.99009535498684, 177.34772393018469, -20.986044089117804, 16.493415214692682, -4.117917698555789, 37.72307282208983, -4.86053934712362, -12.643297701093386, 33.639961131656335, -194.5799409622513, 20.664238242286764, 135.95971743681528, 88.51281299550952, 1.6453409809320447, -18.06621143447849, -0.5116758538299082, 12.199933102603193, 4.732613204775288, -44.044624409946834, 43.55799973212208, 42.651161727074886, 8.4202996546587]",2024-03-29,2022-02-24
1830,20,2024-07-01,2795,330,False,1.383587739365434,-1989.158727096107,982.1926773648502,"[48.35392463321697, -4.900923120988261, -31.817623594852268, 73.19518880121046, 142.43888895297505, -181.19555407873747, 125.64291717204065, 27.42859402835691, 164.501499923374, -19.76340650340412, 15.228893860476779, -1.3766008620486987, 30.936543411116446, -10.398014407512479, -11.793654557494154, 16.928266159302748, -194.5385644817772, 9.62646383891195, 121.41130458722256, 77.26436759088315, 2.09475985072333, -17.62474140873339, 0.22594443486046872, 11.703360379557761, 3.6006767435948435, -33.93131462326716, 40.518712236301546, 39.41225571574687, 8.43851806372178]",2024-06-28,2022-02-24
1830,20,2024-10-01,3120,325,False,5.29701097869887,-1916.8655537632214,953.5729491798784,"[46.841060510441196, -5.317310200600443, -18.396001008993, 83.56396341174212, 184.18833103326676, -245.40695431810477, 160.79623182244168, 14.740612182796362, 152.80044104770673, -16.143948445836518, 0.6557313847443327, 11.450850426578755, 25.186314036696064, -4.263352624132555, -7.611594625503809, 13.042719431285551, -148.27635150464138, 11.395462484551164, 101.29843438373712, 66.9339595556038, 4.028347933201402, -14.534055171159816, 2.8049246331560855, 11.70872547362475, -4.007942868826049, -26.619245568200384, 40.61926474240382, 32.903870352655396, 8.25809336785609]",2024-09-27,2022-02-24
1830,20,2025-01-01,3450,290,False,25.409216849252424,-1856.2710348857158,920.7341918589623,"[58.67156600753654, 14.867026479497458, -0.07246744480012231, 91.90187274411107, 177.5171820484045, -284.22887100985054, 169.30370278767566, -6.580516724256448, 146.7415679710676, -11.709779562520579, 15.042340162405937, -12.756241885957587, -9.049858793734304, 27.474842558401093, -2.1429692765287633, 7.592355281343568, -139.80938690986838, -9.546416698837492, 85.8116144943658, 49.18122844352604, 5.3460250046705236, -11.216525075734769, 3.6323037609962103, 11.963344347715669, -9.725148037655407, -33.06845842313729, 46.03363919869133, 20.90756411197809, 9.894283237628617]",2024-12-28,2022-02-24
1830,20,2025-04-01,3735,295,False,-12.473139701258734,-1823.4743643545003,900.4294322066979,"[114.14504350991142, 81.18982378273847, -3.687956909526623, 92.5630115147397, 155.2490976258962, -296.419501200203, 150.16311975960085, -37.11528922095206, 141.77749738173893, -10.575863910483303, -5.73831104033202, 9.023550735966698, -10.469115923683868, 26.202707124030745, -13.254342900767492, 40.42203287894185, -93.06141090262993, 3.9045848761768673, 82.7993429925545, 56.07999058136722, 2.6696113155847967, -13.00545720310363, 3.030749813474052, 14.91776430527239, -7.612668231231562, -54.48747898824814, 42.94637709601758, 21.432789078783788, 8.119699538930618]",2025-03-28,2022-02-24
1830,20,2025-07-01,4030,330,False,-28.150365783073422,-1756.4078430545735,891.0020251027411,"[126.93949705924788, 87.3520126170027, -1.7037776299607013, 80.61555547221931, 148.05068466435884, -297.2096531324277, 150.05178423372172, -29.310566003532653, 132.4818168935694, -7.4391350326625, -0.5899440698898223, 1.9896762891956385, -0.6110203708245737, 11.981024240805255, -8.691538171016468, 46.384717276014705, -67.3690321682811, 3.0087929059187, 72.13731124275098, 57.39438186416411, 7.852734397901277, -12.6844271407742, 2.4079952672980443, 14.858478754567637, -12.434781278982724, -61.62645160152093, 39.47543372037637, 20.544937952148523, 8.190722274961074]",2025-06-27,2022-02-24
1830,20,2025-10-01,4355,320,False,-14.854735180811796,-1696.4236564658052,869.0391710742585,"[119.61067472307484, 90.71702102819442, 1.327782110859791, 90.58498601272667, 120.62967633036607, -275.5137005322192, 136.87128918187491, -29.89724362693019, 124.72789337199825, -6.588024744028009, -5.707118882157678, 4.489284354747413, -4.085847288908826, 12.056875052771957, -6.004748883404653, 45.576438475494406, -67.48359826607427, -3.613789642233318, 61.52137899753685, 50.479097479785146, 9.1608974295967, -8.943168988540195, 2.1933256726845674, 13.029290666814477, -15.440344780547887, -61.41685404454701, 37.4279019796418, 16.722447968831474, 8.453364640381421]",2025-09-26,2022-02-24
1830,20,2026-01-01,4680,275,False,-18.796475266745297,-1603.3535672519636,851.2765874700012,"[94.57124536234814, 106.87599587720204, 15.80186326802795, 86.76259641729429, 121.50175534427206, -298.7059581580445, 145.65501746310997, -27.21741417832668, 121.31511125683636, -4.449283479814825, -8.18772411505306, 7.539010321242329, 10.749161902875402, 7.178528633352013, -8.168185415459323, 36.61145930259723, -56.34435570820778, -1.5295215830133204, 59.05719458055489, 48.111562384000116, 9.798337646440817, -6.3903087583018605, -0.17140811690608662, 9.200668403648747, -12.437289174878332, -45.490405628314555, 36.63239230568694, 14.368356890233027, 8.534890869750695]",2025-12-29,2022-02-24
1830,20,2026-04-01,4950,310,False,-14.795246767350758,-1565.484405156859,838.2649077142268,"[89.53325672916095, 86.43659649016539, 16.88492670662856, 72.3655427287516, 111.18081713846271, -261.19556114215385, 133.78316089716222, -20.561236181852255, 115.09799424681013, -3.197855530648894, -7.235562968847704, 3.121041566559643, 8.933719734577348, 6.550602475241342, -5.219461359638612, 36.263851599451876, -55.46412137827075, -4.461482964193539, 52.49676657266845, 42.672177415090864, 7.805490558238139, -6.403667739467378, 1.043591546914531, 9.461376097224981, -11.906790462907653, -49.80715750984614, 32.94934161359392, 13.720615790730076, 8.806453843509608]",2026-03-27,2022-02-24
1830,20,2026-07-01,5260,225,False,-26.509995404567135,-1542.0931126112762,827.4172067890028,"[80.51141275121768, 108.13170361974097, 33.30490318519449, 71.2632706582918, 107.90838227466875, -271.6277602072444, 135.6032847717445, -30.30720511877019, 106.02582191802388, 0.5002538763306723, 1.4794695640887603, -5.650843063439206, 10.287604061104515, 9.594918744968897, -8.143959614656833, 19.30828810177318, -51.12395861196069, -2.9298686781129644, 35.83872160339037, 30.897000402359684, 9.416683156925169, -5.896528070127057, -1.1221703961431768, 8.029495250933184, -10.427479941577458, -38.775794901787854, 26.827154549739095, 14.054839353697817, 9.064431530863926]",2026-06-26,2022-02-24
2000,3,2023-01-01,1055,285,False,-12.96899879704078,-842.7719877545255,1192.6259129933699,"[8.138558168876486, 12.333387046445926, -2.5038223848625445, 30.51750987489521, -10.570408254862423, -13.630168756056563, -2.689626839404911, -10.10991778867961, 269.14896741407017, -18.75649519981011, 53.397707040053916, -42.242180395931754, 33.28710927612018, -38.05739464817998, -5.2272066772395895, 24.83836140520315, -32.689739149515894, -3.724662771062466, 12.013049334403497, -4.638194923691404, 1.4536701457706087, -3.1772873632172804, -1.3878715490714169, 2.8349765272937275, 0.2765122392235261, 0.0, 42.311694234446996, 37.42803577118632, -39.96886717145802]",2022-12-29,2022-02-24
2000,3,2023-04-01,1335,305,False,-3.0791376987464445,-801.3518422066961,1056.9217188253947,"[15.88263520712988, 11.79694831918483, 7.0891877610795175, 18.445356890589, -5.735213753654199, -14.394055054807753, 7.55289935576446, -2.2323176747115867, 235.83390655148327, -14.767584006417719, 51.905202020829215, -42.63501374244429, 11.99259698058416, -10.923664632447121, -9.973785327012232, 31.36589380522901, -16.077282186440346, 0.8440410252962662, 4.099134235539365, -6.992848866214079, -1.395188421900417, -1.6154756072584904, -1.8883762898137277, 3.396832648609651, 1.5022076703638882, -6.658337050642449, 37.34508228801146, 35.5094252935915, -36.100899328510046]",2023-03-29,2022-02-24
2000,3,2023-07-01,1640,325,False,5.008419034113076,-771.6693577022261,1031.6887730187964,"[10.52630929253294, -0.15571263843362707, 3.781938142534914, 15.09999900698098, -0.07853219638350013, -9.654829155481243, 5.451066624091308, 4.829508679589965, 215.1581108692669, -16.33284746624064, 38.84709979945716, -27.516125096208985, 18.13407541593796, -15.058986493591561, -8.121694506915263, 19.346709423397353, -23.071906919043204, 3.149869217697659, 3.247854066510717, -7.762112393710917, -0.31632936124121896, -1.3319328813567548, -0.9212404842927512, 1.6407946998573368, 0.9287080270358938, -2.7658081900623777, 34.36257584353617, 31.230881630272798, -33.22400612664903]",2023-06-28,2022-02-24
2000,3,2023-10-01,1970,320,False,10.008684603865223,-757.8615025300123,1018.4048138366958,"[15.019594568851234, 4.618699815683276, -1.6649250709819718, 15.416674028381413, 16.45272536575702, -14.385683387349928, 12.383344980158137, -3.263652933820836, 199.060803944535, -11.935599395519477, 37.18388182995432, -28.39990854877199, 20.417772580391702, -16.646945938613705, -4.797660368766315, 20.745214870120545, -20.82073594650694, 6.21002298269421, 8.904322479072766, -2.3585290161976626, 0.20635004890662065, -1.9318764793464074, -0.7678908468576383, 1.6357745046220438, 0.8576427726755967, -5.877849781883571, 39.07660088929077, 19.121487735888113, -30.650889837415367]",2023-09-28,2022-02-24
2000,3,2024-01-01,2295,285,False,5.0482469793745715,-742.5718062969838,958.9101521024478,"[19.320073094260923, -2.5322781467058206, -4.43954458291092, 11.457842269228639, 27.16632627873227, -18.757956593684657, 18.92399835163907, 1.2851243035068594, 184.54345441566704, -8.260695711174167, 28.95876017491918, -23.052098907871684, 22.715347468522143, -19.32426839027475, -3.519812762611337, 11.411326964877427, -27.866500523374228, 3.037859701929289, 14.191480108035833, 1.374424486378166, 0.30158310642629976, -1.887812160583351, -0.22455646857266282, 0.49428220385313915, 1.3165033188750606, -4.005195642366219, 36.65294847220702, 17.15522300648513, -29.299155479176445]",2023-12-29,2022-02-24
2000,3,2024-04-01,2580,300,False,5.078179946618289,-727.5348092166499,933.740774794699,"[17.81527483622802, -0.6129297355528249, -1.5290383533576724, 17.212620219960094, 16.63565533883968, -20.295000702939596, 17.46989069807858, 1.4602094382220285, 173.15734076127765, -6.654903825303872, 23.140951094711824, -17.824219356424326, 24.60794938161181, -17.780894673259567, -2.846485436625662, 11.424338761955791, -24.453618730281864, 4.233326785783365, 12.668492632238062, 1.7091895118221734, 0.259647074100843, -1.9042539141428279, -0.213954231849982, 0.9719819001284945, 0.8865791717629515, -6.470042733347247, 34.02715259521491, 15.891499346222732, -28.078771659328446]",2024-03-29,2022-02-24
2000,3,2024-07-01,2880,330,False,1.680308160607269,-706.6365101753589,900.1720306092666,"[14.971082596066625, -7.8414474832378085, -8.688996167701436, 10.725590785494017, 40.033382936476144, -21.533637194290318, 28.75174435340374, 6.510325083859162, 161.35336811232884, -4.197668119198821, 14.318775601857055, -9.145931870388159, 26.014557945109487, -19.07828285943476, -5.0906173371394505, 12.000584994563301, -13.914540439653466, 5.784778916515558, 10.601969551400819, 0.629420895296645, 0.19872303455417512, -1.7699312938472105, 0.0835235377326486, 1.363490200100591, 0.12419452146202278, -6.346347703672327, 36.2933638673303, 11.515418623728674, -27.02437711083798]",2024-06-28,2022-02-24
2000,3,2024-10-01,3205,325,False,4.076284620669911,-699.930554164585,863.3942200401884,"[12.759709865953532, -12.062967759267119, -2.527387832795929, 14.312939693031502, 42.63814181629651, -29.18669397001766, 31.99124350309423, 0.6001988416628715, 154.14703068554107, -6.185054452109118, 11.057911559328735, -7.256700930010759, 9.540557293415054, -0.7215934577478936, -1.6439327162549011, 8.999217550699278, -9.542434203725245, 6.476359214213291, 6.659808461946746, -2.4085340051459, 0.39498233028319685, -1.4863879908125546, 0.3906066170341377, 1.2756924572657897, -0.5748934137694808, -6.798449480242068, 33.616345535978354, 9.77082454477203, -25.293706132710835]",2024-09-27,2022-02-24
2000,3,2025-01-01,3535,290,False,4.937649684207203,-686.4704442287211,854.0191462166989,"[14.60920445768159, -3.3063482937277384, 4.813286788372336, 13.798135514989376, 35.73149516410986, -29.301521352215747, 28.998541642686444, -12.024746846545366, 151.32574716623796, -3.9950340852320165, 19.85598034597528, -16.930230619440852, 3.1351029610200474, 10.941588641967698, -3.787857884851858, 8.362993614060171, -6.788618359299116, 6.710754399307487, 2.4255032499880773, -1.6205925834201822, 0.19383818567143202, -1.0066695979067968, 0.22739844661697342, 1.5603329043175838, -0.9748999386985061, -5.484956402198411, 30.688982729674446, 8.230194621142015, -23.84762602354809]",2024-12-28,2022-02-24
2000,3,2025-04-01,3820,295,False,-2.414765280309721,-670.5447983553406,816.0471126819657,"[20.401743261513445, 0.5983754554966508, 4.5156407838494586, 12.032924301503584, 40.42690489318857, -35.0677457233775, 31.52084464468465, -15.290166239034678, 146.87444942404773, -1.9212668107885267, 15.929618205240498, -15.968752855108724, 5.095442215474978, 8.900463259819208, -2.8844543390023865, 9.760902503737867, -2.7066744282422808, 5.583586277397251, 3.5247647956021244, 2.166627836975923, 0.2004635674411953, -1.0491844786176918, 0.28511767088470275, 1.4788720759122327, -0.9152688356196749, -6.303713989679305, 28.327319642789252, 8.547573913235844, -23.331277813239126]",2025-03-28,2022-02-24
2000,3,2025-07-01,4115,330,False,-4.138363940315467,-642.292764460782,769.3321930882101,"[21.478688998837605, 3.3300977953300057, 6.2528303056448085, 11.337313801433007, 33.88651903365028, -34.37389069936474, 29.0325401624482, -16.799887027094503, 140.11928753660217, -1.2024648200394552, 16.24167473006614, -17.061479698342037, 10.205522502215029, 2.577705750949233, -0.3092614432074593, 8.579660818148938, -5.7453583052698685, 3.483570421703834, 5.084326345001038, 3.333967525233141, 0.97496403977822, -0.7022269698923128, 0.03162294749372208, 1.1314408245193346, -1.435800841894822, -5.434329703942928, 26.86852212527603, 7.26911373770286, -22.471343516532393]",2025-06-27,2022-02-24
2000,3,2025-10-01,4440,320,False,-0.9520218242388976,-624.5827629148167,680.7575558900277,"[19.844542137223335, 3.1523837275651108, 6.100176742856495, 13.511260853780568, 29.995206114939442, -30.219008216572103, 25.408669133772623, -15.100605863625395, 131.72942211777186, -1.621014558385359, 12.102484412760031, -13.775782179093744, 6.031519887060797, 5.837922078872373, -1.8307066760933304, 6.984461337510197, -11.163549389092688, -2.1580444365327267, 4.446566996557901, 2.2889441875573215, 0.888789478599969, -0.38396637004225875, -0.14887098324114462, 0.9921722230164995, -1.3481243483323189, -3.317609711799605, 25.10082901643863, 5.852784305283439, -21.39344610691609]",2025-09-26,2022-02-24
2000,3,2026-01-01,4765,275,False,-2.6443405227858254,-614.4372730990315,628.9587514123025,"[16.776270417880234, 7.095668970867177, 8.517783400190662, 12.91822452126153, 25.737206267350246, -34.222852410416394, 25.753139715266887, -11.934311144281706, 127.5278969192687, -0.8097193149363072, 9.03745067661555, -10.619861320236295, 8.208450942784093, 4.964176009684951, -1.394649500008733, 5.618237452098186, -11.362597378524114, -1.0556696078974006, 5.17876210882593, 1.478848743535966, 0.951715774829057, -0.368636989296883, -0.28621049399553045, 0.7413169768657283, -1.0381852684010842, -2.202143908837736, 24.16940647961251, 4.712713996902666, -20.449854030567266]",2025-12-29,2022-02-24
2000,3,2026-04-01,5035,310,False,-0.8648809263821039,-597.2381117623435,620.7714847017887,"[18.727670880061808, 5.594175638021397, 8.197505090411425, 12.412564055770753, 16.955625276929375, -25.86537949487682, 20.22230268567626, -12.074185953205028, 125.29276844496495, -0.4724376681534742, 8.342522491876606, -10.480588992171795, 7.090301993566266, 5.8317777720847985, -0.36505364102391624, 5.1600466481955225, -14.34512040743711, -3.067420404845052, 5.007911331857682, 0.9295252420090142, 1.023592836725065, -0.16734224383758692, -0.32308356015008954, 0.4493329238280292, -0.982499956566331, -2.282714698686278, 24.10288985939437, 4.353132858869675, -19.791112533506386]",2026-03-27,2022-02-24
2000,3,2026-07-01,5345,225,False,-3.1139837632378553,-587.3349042031401,602.6438540710153,"[17.397975048523136, 8.866156416122022, 10.50819154540974, 12.984515901753403, 14.180741292876064, -27.058348618560622, 18.535644175726304, -11.024479682502673, 121.81894340908724, 1.7714315874594917, 9.679185701171738, -11.294744455677176, 6.961256571330902, 5.4938484273040284, -0.3554624989325067, 4.96457867576396, -12.088768834916527, -2.454683365963277, 2.304301665818413, 1.382378608620346, 1.1692614716570584, -0.3626021489326735, -0.3873293865585709, 0.4395891209170326, -0.858919057081438, -2.1150460256194017, 23.858440603379574, 3.488677577410175, -19.06847999296852]",2026-06-26,2022-02-24
2000,5,2023-01-01,1045,285,False,-19.999298058321568,-1070.8872486150897,1208.8410038338714,"[11.076713545250682, 18.24203413623752, -17.603844459215864, 36.626965732055986, -21.800189436324974, -27.296452333057758, -21.459290230090584, 5.650526249605988, 271.439957016859, -28.640040518696143, 48.851216218432526, -40.70849708317327, 13.255193357766135, -13.679412259295988, -11.254669427841918, 52.03965830125393, -32.979879876478506, 16.617675354243726, 17.181905269228714, 8.155034165874422, 1.8992487549250987, -5.987296007768684, -3.4231274873755377, 6.631191640377682, 0.879983099841647, 0.0, 39.424272195077045, 83.46494621235668, -46.7534343806661]",2022-12-29,2022-02-24
2000,5,2023-04-01,1325,305,False,-5.740625980132125,-1004.8809845100977,1107.3651994167612,"[30.377671433827604, 25.287716154451914, 7.304799513310721, 31.51156265784348, -1.875035265246426, -43.568626075548714, 16.425271514584576, -2.4828180064530603, 239.94030860661644, -23.610805533577416, 45.27443892312073, -37.92643197490172, 9.085626901709857, -4.711535377631191, -12.843781244606566, 63.81276324542319, -12.276444784146104, 18.5730204606276, 12.212129591649738, 2.4557992333094543, -0.5072298663051887, -4.702750410938157, -4.705440191881889, 6.466449167642608, 3.448971301483467, -10.65635770359062, 33.837694636715355, 75.70492172046484, -42.008751825692634]",2023-03-29,2022-02-24
2000,5,2023-07-01,1630,325,False,6.270219616770115,-965.870524838005,1090.3424449151416,"[19.834252454339374, 3.409360576023257, -1.4705728986562416, 24.103479420636347, 15.396805774402157, -34.77024946655042, 14.878974481746251, 4.200403812364331, 219.3656792201211, -24.782752069823054, 24.53322030619271, -15.571221381047824, 17.84951470913922, -10.575265539845416, -13.722710023729944, 30.83764588777349, -47.140584441680986, 12.380487275918334, 18.74651308839052, 0.21903994948790229, -0.5654003617511852, -2.8759194959218877, -2.057821117129903, 2.391522486923214, 3.1076184878818496, 3.884504177838974, 30.95802246367701, 67.3861175149715, -38.83418459867347]",2023-06-28,2022-02-24
2000,5,2023-10-01,1960,320,False,14.35609478022004,-945.6187660151171,1058.3037639111294,"[23.933460576501684, 9.32645761062247, -4.9351479572403045, 27.718706794017, 35.040305433776325, -43.36534477688473, 25.673615720732382, -7.4574616210306255, 201.0819409507645, -17.827388547833497, 28.112597303659484, -21.27628534238388, 22.699119535521945, -10.88080544370438, -5.852879244599455, 32.39854307226544, -39.753567946422926, 19.549623088961297, 27.724280344388887, 9.233074921056232, 0.5465632376862019, -4.2415503085530935, -2.050939261491108, 3.1815295598987867, 2.564396772460121, -6.150741878710348, 42.06353673164653, 43.575135142255284, -35.54948242353594]",2023-09-28,2022-02-24
2000,5,2024-01-01,2285,285,False,7.2638455664686035,-922.1232443954863,1039.0518167526213,"[29.740174052359286, 0.9181820748402956, -7.767266504711728, 19.002138851954854, 46.24322766375861, -43.64784525639757, 33.162223101796414, 0.006658169680163455, 188.26344411019562, -12.551118765902082, 24.744441928975274, -20.102528686793224, 23.948450843790173, -14.041184317576326, -3.4341510798881942, 19.754314726474785, -53.92001115237309, 11.904825948643936, 38.129531591048114, 16.477424613302276, 0.7219299891575558, -3.970576377610978, -1.3402797996343585, 1.397413065738122, 3.191513122351174, -8.613346918625513, 40.9315726101345, 38.66102502622713, -33.85557662806828]",2023-12-29,2022-02-24
2000,5,2024-04-01,2570,300,False,7.229408168999094,-858.8440248113787,1013.5623233984381,"[26.86637330144001, 4.479688480213389, -3.254342770052302, 29.84334189591716, 28.19448956047227, -43.31345220335501, 30.26240030773366, 0.2083444491419917, 175.7235525906164, -11.131540979478466, 19.580501215581574, -13.989265539330221, 25.988172338427646, -12.412364976626314, -2.7243410260663463, 20.15979788464403, -47.336724171518256, 12.670757994946328, 33.370570831656714, 14.238323395182693, 0.8036767649901672, -3.872992086743919, -1.224441969505528, 2.0329978457587377, 2.2607594454984916, -14.569682203942888, 37.623067327314786, 35.96406195487181, -32.18183625760283]",2024-03-29,2022-02-24
2000,5,2024-07-01,2870,330,False,2.568246160410026,-817.0958145665713,997.3930399041518,"[22.922375748247013, -4.6655341739910465, -8.88990057320271, 21.217337433718164, 52.2230568995443, -44.44896494992918, 43.12483816846175, 6.835880994712196, 162.44650591337825, -6.974146582131674, 12.50915692281698, -4.463601499340975, 25.938383334854052, -15.062930425400458, -6.829515835770463, 18.775808767897054, -31.21861858364142, 15.129322542422175, 26.68414795088948, 10.585020276140892, 0.7165540261519175, -3.5638177537953943, -0.5064196122597403, 2.4345341962894667, 0.9191491436140294, -12.205741225562722, 37.648874774797065, 30.72208396062234, -30.879197556995475]",2024-06-28,2022-02-24
2000,5,2024-10-01,3195,325,False,5.963882353412344,-786.5437267981632,984.5519035166994,"[20.21743684254526, -10.717453948791563, 0.11197874404267653, 27.367662040222687, 62.15429200438686, -62.618282291375756, 53.81818121412153, -1.472284277096885, 154.375582166462, -8.564403992886218, 5.664923144092207, -0.15876972372944576, 11.798127177591361, 3.534045654341805, -1.9243152439367073, 15.71321457378487, -20.906660110509115, 17.390945634267336, 23.437674403232943, 4.2030892525615675, 1.057533304585301, -3.0976202856244615, 0.11462572594133161, 2.32003101422798, -0.39456975912842096, -14.703312392419067, 34.668665876173264, 27.50199064073626, -28.765244137594312]",2024-09-27,2022-02-24
2000,5,2025-01-01,3525,290,False,7.620492952565795,-770.2647496809547,953.6782601009149,"[23.681274609565165, 5.9609604025594445, 10.676847738815106, 27.50149206916046, 53.73452759840683, -68.52558993238014, 50.8715120037349, -17.158290164939654, 150.03533699924105, -7.34273142492626, 13.659730678385065, -11.706886622600118, 2.2438289534158766, 18.966937839301842, -8.109703019393148, 13.461163025489997, -17.308696648642545, 12.11763019439786, 14.820392846193812, 3.402696947756105, 0.5196525207821139, -2.227806512337045, 0.012730195868469352, 3.10909266380962, -1.4136688681198217, -10.70129315872447, 32.71861943381268, 23.217869699079518, -26.831022981162235]",2024-12-28,2022-02-24
