currency,quarter,median_score,min_score,max_score,median_scale,n_signals,candidate
TJS,2026Q1,-1.8926333301844667,-6.960143435877845,0.567438671789662,70.958797900612,8,residual_norm100
TJS,2026Q2,-0.9122554659956155,-6.189808178412474,2.2628828365227136,77.86413421311887,33,residual_norm100
TJS,2026Q3,-0.05426489725993722,-3.6937439857381764,1.6618345798671164,79.01344696849874,30,residual_norm100
UZS,2022Q1,,,,90.06199762249109,0,residual_norm100
UZS,2022Q2,,,,312.4184255132823,0,residual_norm100
UZS,2022Q3,-3.005791148648343,-4.465007379852991,-0.572527888530603,133.38388629614758,6,residual_norm100
UZS,2022Q4,1.8571945715722995,-1.9236013020589937,4.450093819917239,93.99128659833961,43,residual_norm100
UZS,2023Q1,-0.6858444209516652,-5.828871540392548,10.617759624988125,60.53689001164271,13,residual_norm100
UZS,2023Q2,0.1712091802228599,-3.3173383434591432,3.1923403237172234,78.05441458022605,9,residual_norm100
UZS,2023Q3,-2.387886600213786,-11.963215217907669,48.01504789826532,88.25667229247132,20,residual_norm100
UZS,2023Q4,-3.7225868948596252,-15.20428025130389,12.670783034867817,76.01652024205171,6,residual_norm100
UZS,2024Q1,14.878155116484969,-19.42176985363742,42.96752179699432,48.10833674145252,33,residual_norm100
UZS,2024Q2,2.9558992231847934,-10.346363690592032,28.13083641607381,41.41919475709891,20,residual_norm100
UZS,2024Q3,-2.772666276967669,-11.352804109348861,9.042455261249184,110.6831875328175,1,residual_norm100
UZS,2024Q4,-2.877476284739077,-14.14287295387869,6.072320638954597,56.98026373287371,1,residual_norm100
UZS,2025Q1,-1.4572739719592271,-10.209090294341479,12.5484058654773,117.73037772602424,13,residual_norm100
UZS,2025Q2,-1.6089901679962957,-12.785132970103026,5.245791321862682,71.54369809750423,9,residual_norm100
UZS,2025Q3,-0.8737594112632177,-6.53452143477881,10.2142591117515,93.9761492366581,26,residual_norm100
UZS,2025Q4,-1.0239767140608405,-3.580505144439605,0.6061341775219574,105.11682405958106,5,residual_norm100
UZS,2026Q1,-1.269030383488515,-5.631089330802734,5.0941508862548375,73.49370248103659,14,residual_norm100
UZS,2026Q2,-1.108883687206985,-6.304178358082842,11.13745887468521,86.69194097682663,17,residual_norm100
UZS,2026Q3,-0.9543935065858054,-7.42990319536577,5.797931838139977,83.26179419163093,18,residual_norm100
AMD,2022Q1,,,,104.07168866995647,0,market_hist
AMD,2022Q2,,,,303.61589596293965,0,market_hist
AMD,2022Q3,0.029451367851087977,0.0031701722851299524,0.3380436914091007,132.58744517224517,8,market_hist
AMD,2022Q4,0.4183828368700785,0.01786014572762238,0.9513800175915718,95.85401023120025,45,market_hist
AMD,2023Q1,0.12501350003487666,0.020445634054737618,0.775275694989961,65.83714044230086,11,market_hist
AMD,2023Q2,0.4740705092793065,0.03109078006601898,0.9602204159074298,74.88833131475154,36,market_hist
AMD,2023Q3,0.2093686273019041,0.01930057029491565,0.8817606880220079,87.03546362694752,7,market_hist
AMD,2023Q4,0.41600156908308494,0.03355742015373031,0.9493337606876138,78.84078175642381,26,market_hist
AMD,2024Q1,0.4434668194870231,0.03492118189787061,0.9541980121518222,51.48321800623155,21,market_hist
AMD,2024Q2,0.26187174125752444,0.013644064059463563,0.8070229445589573,42.690832838538725,3,market_hist
AMD,2024Q3,0.4804434917438804,0.036823645433925044,0.9196226461987899,107.31678504477568,22,market_hist
AMD,2024Q4,0.22495431600007493,0.028459174562587126,0.8990326062083152,58.399857961227305,8,market_hist
AMD,2025Q1,0.12572725633306162,0.009040350348782223,0.7086956241976328,117.4605677577351,3,market_hist
AMD,2025Q2,0.11625489003114517,0.012705224662950538,0.7225146454787101,67.502766780765,5,market_hist
AMD,2025Q3,0.20449901344820998,0.015497421393851652,0.6524746832990589,64.88113654083018,16,market_hist
AMD,2025Q4,0.17893530574487226,0.024742095792311732,0.6939704979485773,92.97945647949453,17,market_hist
AMD,2026Q1,0.1951760288977371,0.015279536365379716,0.7678695635363669,70.97768451041568,15,market_hist
AMD,2026Q2,0.15186447858466956,0.029948099304633352,0.7134532395766775,76.89613932162835,18,market_hist
AMD,2026Q3,0.2237002581994501,0.01555788842108638,0.7668561336778217,79.18626686479013,17,market_hist
KGS,2022Q1,,,,90.71388468775082,0,market_hist
KGS,2022Q2,,,,374.5923194582682,0,market_hist
KGS,2022Q3,0.024849781386538754,0.004359111062061659,0.3681159678785957,122.58970696485667,10,market_hist
KGS,2022Q4,0.4463182204635057,0.03530448008273902,0.890040922070231,73.36591243507176,45,market_hist
KGS,2023Q1,0.14198793914412233,0.02114196561384524,0.7788140759684754,65.53880886902971,12,market_hist
KGS,2023Q2,0.5337682712535285,0.047169375316352076,0.9560372976520918,74.71212424323683,34,market_hist
KGS,2023Q3,0.21353250770149995,0.01675603105035507,0.8515084029400777,87.40715819510686,12,market_hist
KGS,2023Q4,0.2500285164780264,0.04552945348942269,0.9455994548921449,74.39734334801412,22,market_hist
KGS,2024Q1,0.44170748106669705,0.04587780052618168,0.9420120496293386,48.825082905778245,22,market_hist
KGS,2024Q2,0.2519254680833705,0.013722976060432556,0.8157074844539403,40.847431773489745,5,market_hist
KGS,2024Q3,0.34513609599384515,0.012550565649150778,0.9044283591926028,107.43974062490086,15,market_hist
KGS,2024Q4,0.21207901829229744,0.02825590497867542,0.8522349568921477,64.11817322367624,8,market_hist
KGS,2025Q1,0.12468571017183243,0.009241562742544843,0.6911070773405027,117.07991120740232,7,market_hist
KGS,2025Q2,0.16753496588476835,0.02013757026131746,0.7565512536465719,58.976349285624025,6,market_hist
KGS,2025Q3,0.27728226139476797,0.016709852373998833,0.8152405172485042,63.32654304175561,19,market_hist
KGS,2025Q4,0.19605222546497503,0.02966932970875816,0.7428797842747926,92.74179045821288,17,market_hist
KGS,2026Q1,0.21654895007270503,0.017306382583431226,0.7967139427273879,70.49345473038105,16,market_hist
KGS,2026Q2,0.16311844809545134,0.04531588213224865,0.7940487784768034,79.13265340912416,16,market_hist
KGS,2026Q3,0.17684657524480746,0.018322776168435213,0.7270614706342631,79.5142466965588,14,market_hist
KZT,2022Q1,,,,79.45728572014065,0,market_hist
KZT,2022Q2,,,,302.82742183772535,0,market_hist
KZT,2022Q3,0.02273237501289801,0.0036238109370679865,0.26949665381205096,141.86026519150164,11,market_hist
KZT,2022Q4,0.4605338162064906,0.015248431727385128,0.9346117921333689,111.0379456497215,44,market_hist
KZT,2023Q1,0.12399030247615182,0.013959519859826549,0.6809897272509504,106.86836353288808,14,market_hist
KZT,2023Q2,0.42842069905706326,0.013210071293470266,0.922699351719416,102.41126801919664,33,market_hist
KZT,2023Q3,0.210283622922957,0.017150419491271215,0.8633002364524034,105.76627453733734,8,market_hist
KZT,2023Q4,0.22448650305898218,0.030714583252377026,0.961546583480898,86.49660301570032,21,market_hist
KZT,2024Q1,0.41764718488954256,0.02476547888808188,0.9339194013683666,62.89858146747409,19,market_hist
KZT,2024Q2,0.1653575445242338,0.009225407683606602,0.7987508739367661,40.44075139715852,6,market_hist
KZT,2024Q3,0.2913988544513441,0.017056334627823525,0.9274549407827465,109.72948790787589,17,market_hist
KZT,2024Q4,0.13018608658541908,0.019943821963676132,0.7737422852409827,78.6943428075888,9,market_hist
KZT,2025Q1,0.09488300238474848,0.011093608091828251,0.7455556845975295,124.29888953909818,9,market_hist
KZT,2025Q2,0.17316700563325677,0.02570460690783333,0.8455482183229215,88.33874438909943,13,market_hist
KZT,2025Q3,0.22988421936949638,0.019686918215691632,0.918940988212237,83.90162968562117,17,market_hist
KZT,2025Q4,0.17507955457906527,0.014122608011433188,0.7469690258497413,99.40301222783557,11,market_hist
KZT,2026Q1,0.1692121790566023,0.012443057013932803,0.6786914236139024,92.73031716680667,13,market_hist
KZT,2026Q2,0.16923551909232823,0.03282707801128576,0.7329319018186649,110.63059806063633,16,market_hist
KZT,2026Q3,0.23831133365121798,0.011113527080733059,0.8124603558951039,96.67187722490681,15,market_hist
TJS,2022Q1,,,,91.80175113155306,0,market_hist
TJS,2022Q2,,,,336.91921316474475,0,market_hist
TJS,2022Q3,0.03174023324766908,0.004900786744979244,0.3008876361824502,133.53267544937376,10,market_hist
TJS,2022Q4,0.4903739247469403,0.039903338593938034,0.954058310356663,91.64530748929639,45,market_hist
TJS,2023Q1,0.17009993593477643,0.023865137138421543,0.7772017980622551,72.18295300744091,10,market_hist
TJS,2023Q2,0.4216293248465826,0.022600553318749595,0.9293217626786145,74.57541200923056,31,market_hist
TJS,2023Q3,0.17819001540406706,0.01454597800645398,0.850484276267032,85.73168606989316,6,market_hist
TJS,2023Q4,0.26503141844931516,0.04166546983172052,0.9509110121201731,74.22405213730877,21,market_hist
TJS,2024Q1,0.4072318014270931,0.03639958620104987,0.9450328078963183,49.11118544733222,25,market_hist
TJS,2024Q2,0.2579899779708747,0.014398387157520882,0.8572886880019471,39.664094094568114,6,market_hist
TJS,2024Q3,0.4013119916615928,0.019169221487808294,0.9172509218564578,112.20158951016049,18,market_hist
TJS,2024Q4,0.19564673866565413,0.026441671641122787,0.8644852466538784,58.97680526059397,7,market_hist
TJS,2025Q1,0.11948204223400638,0.008643987810516365,0.6645888518819478,118.29525373814285,4,market_hist
TJS,2025Q2,0.1779965531063888,0.03111050418142991,0.8026234516958123,84.50254413792887,7,market_hist
TJS,2025Q3,0.26767482760404304,0.033463840194258354,0.8029844178251103,81.0484688216286,19,market_hist
TJS,2025Q4,0.24399536729723564,0.03051305396633112,0.7672359246354729,94.98703109492408,17,market_hist
TJS,2026Q1,0.1985212331244451,0.018125727696918247,0.7875679552835072,70.958797900612,12,market_hist
TJS,2026Q2,0.15037079373213946,0.03975616820945109,0.7283315315515142,77.86413421311887,17,market_hist
TJS,2026Q3,0.22125453677701287,0.014286122101245814,0.7370823641609067,79.01344696849874,15,market_hist
UZS,2022Q1,,,,90.06199762249109,0,market_hist
UZS,2022Q2,,,,312.4184255132823,0,market_hist
UZS,2022Q3,0.02429107932171811,0.0038369434989975896,0.2625769610355892,133.38388629614758,9,market_hist
UZS,2022Q4,0.4251434266562995,0.03098624217575892,0.9511018957286513,93.99128659833961,45,market_hist
UZS,2023Q1,0.141838835813103,0.01819538458222593,0.7788010624480681,60.53689001164271,9,market_hist
UZS,2023Q2,0.600817464210954,0.022151446894988536,0.9655600482608362,78.05441458022605,37,market_hist
UZS,2023Q3,0.2510873275744513,0.017083756377133007,0.8219491820548385,88.25667229247132,9,market_hist
UZS,2023Q4,0.24705730140340737,0.043937496957267674,0.9501751347053209,76.01652024205171,22,market_hist
UZS,2024Q1,0.42699127516605967,0.04746695453381398,0.9522321776397776,48.10833674145252,21,market_hist
UZS,2024Q2,0.2319939226834205,0.012056612393384635,0.7719117570447402,41.41919475709891,6,market_hist
UZS,2024Q3,0.4090316742603336,0.03460766889293051,0.8649988671911316,110.6831875328175,18,market_hist
UZS,2024Q4,0.22512467441310588,0.027978427057442974,0.8448452666996735,56.98026373287371,10,market_hist
UZS,2025Q1,0.12523111836882006,0.008951318046742917,0.664972168099231,117.73037772602424,7,market_hist
UZS,2025Q2,0.15922899285648098,0.021810171966008467,0.7846065102430668,71.54369809750423,6,market_hist
UZS,2025Q3,0.31760444395691456,0.027012333610145736,0.7896333182157516,93.9761492366581,24,market_hist
UZS,2025Q4,0.2214408190700321,0.03107178409851975,0.7509593700280466,105.11682405958106,14,market_hist
UZS,2026Q1,0.18960487201626408,0.01620626275058323,0.7928987772083024,73.49370248103659,10,market_hist
UZS,2026Q2,0.1383309068406745,0.03258531078388868,0.724472673332934,86.69194097682663,15,market_hist
UZS,2026Q3,0.19620660213791913,0.01907901361193211,0.7464434368419992,83.26179419163093,13,market_hist
AMD,2022Q1,0.33027507195135414,-2.145291202564298,4.103925594454074,104.07168866995647,1,cny_last
AMD,2022Q2,0.1347079066841752,-2.0853285070325644,4.307873954584717,303.61589596293965,8,cny_last
AMD,2022Q3,0.04117252535816063,-2.0119755166234774,3.570923494884379,132.58744517224517,10,cny_last
AMD,2022Q4,0.0329911039318326,-3.9198714781263133,1.8168963564144858,95.85401023120025,13,cny_last
AMD,2023Q1,0.10325155380134816,-1.0476923962069522,1.780942077412269,65.83714044230086,14,cny_last
AMD,2023Q2,0.12181929124446447,-1.6110534275328634,3.2259917324777874,74.88833131475154,24,cny_last
AMD,2023Q3,0.09783767622495793,-3.6582947539313495,2.106814371538023,87.03546362694752,15,cny_last
AMD,2023Q4,0.027661850769669715,-2.80045173045455,1.9840093912700212,78.84078175642381,16,cny_last
AMD,2024Q1,0.0410364227237171,-1.63989028001398,1.8063719017887818,51.48321800623155,13,cny_last
AMD,2024Q2,-0.0008940598210717635,-2.1566184671079514,2.4299932298760347,42.690832838538725,6,cny_last
AMD,2024Q3,0.006652324211956789,-1.5161254126572652,1.3908856439483817,107.31678504477568,16,cny_last
AMD,2024Q4,-0.08330349144821333,-3.4320404863581793,2.0298786688195,58.399857961227305,15,cny_last
AMD,2025Q1,-0.119999511241595,-1.8283836476546016,2.087694174340678,117.4605677577351,14,cny_last
AMD,2025Q2,-0.09841815459503964,-0.9097093207047446,2.8401452922239363,67.502766780765,11,cny_last
AMD,2025Q3,-0.06189234589771078,-3.708833579960045,4.0490525262016135,64.88113654083018,13,cny_last
AMD,2025Q4,-0.16280400260762445,-1.727707714029265,2.1394551481415256,92.97945647949453,16,cny_last
AMD,2026Q1,-0.00993430127981781,-2.1543289811359685,2.127780256752246,70.97768451041568,21,cny_last
AMD,2026Q2,-0.0007321135286681947,-1.1481247897802922,2.176661520077488,76.89613932162835,21,cny_last
AMD,2026Q3,0.24214457819438895,-2.4641682437271633,1.3823071024116724,79.18626686479013,20,cny_last
KGS,2022Q1,0.33027507195135414,-2.145291202564298,4.103925594454074,90.71388468775082,1,cny_last
KGS,2022Q2,0.1347079066841752,-2.0853285070325644,4.307873954584717,374.5923194582682,8,cny_last
KGS,2022Q3,0.04117252535816063,-2.0119755166234774,3.570923494884379,122.58970696485667,10,cny_last
KGS,2022Q4,0.0329911039318326,-3.9198714781263133,1.8168963564144858,73.36591243507176,13,cny_last
KGS,2023Q1,0.10325155380134816,-1.0476923962069522,1.780942077412269,65.53880886902971,14,cny_last
KGS,2023Q2,0.12181929124446447,-1.6110534275328634,3.2259917324777874,74.71212424323683,24,cny_last
KGS,2023Q3,0.09783767622495793,-3.6582947539313495,2.106814371538023,87.40715819510686,15,cny_last
KGS,2023Q4,0.027661850769669715,-2.80045173045455,1.9840093912700212,74.39734334801412,16,cny_last
KGS,2024Q1,0.0410364227237171,-1.63989028001398,1.8063719017887818,48.825082905778245,13,cny_last
KGS,2024Q2,-0.0008940598210717635,-2.1566184671079514,2.4299932298760347,40.847431773489745,6,cny_last
KGS,2024Q3,0.006652324211956789,-1.5161254126572652,1.3908856439483817,107.43974062490086,16,cny_last
KGS,2024Q4,-0.08330349144821333,-3.4320404863581793,2.0298786688195,64.11817322367624,15,cny_last
KGS,2025Q1,-0.119999511241595,-1.8283836476546016,2.087694174340678,117.07991120740232,14,cny_last
KGS,2025Q2,-0.09841815459503964,-0.9097093207047446,2.8401452922239363,58.976349285624025,11,cny_last
KGS,2025Q3,-0.06189234589771078,-3.708833579960045,4.0490525262016135,63.32654304175561,13,cny_last
KGS,2025Q4,-0.16280400260762445,-1.727707714029265,2.1394551481415256,92.74179045821288,16,cny_last
KGS,2026Q1,-0.00993430127981781,-2.1543289811359685,2.127780256752246,70.49345473038105,21,cny_last
KGS,2026Q2,-0.0007321135286681947,-1.1481247897802922,2.176661520077488,79.13265340912416,21,cny_last
KGS,2026Q3,0.24214457819438895,-2.4641682437271633,1.3823071024116724,79.5142466965588,20,cny_last
KZT,2022Q1,0.33027507195135414,-2.145291202564298,4.103925594454074,79.45728572014065,1,cny_last
KZT,2022Q2,0.1347079066841752,-2.0853285070325644,4.307873954584717,302.82742183772535,8,cny_last
KZT,2022Q3,0.04117252535816063,-2.0119755166234774,3.570923494884379,141.86026519150164,10,cny_last
KZT,2022Q4,0.0329911039318326,-3.9198714781263133,1.8168963564144858,111.0379456497215,13,cny_last
KZT,2023Q1,0.10325155380134816,-1.0476923962069522,1.780942077412269,106.86836353288808,14,cny_last
KZT,2023Q2,0.12181929124446447,-1.6110534275328634,3.2259917324777874,102.41126801919664,24,cny_last
KZT,2023Q3,0.09783767622495793,-3.6582947539313495,2.106814371538023,105.76627453733734,15,cny_last
KZT,2023Q4,0.027661850769669715,-2.80045173045455,1.9840093912700212,86.49660301570032,16,cny_last
KZT,2024Q1,0.0410364227237171,-1.63989028001398,1.8063719017887818,62.89858146747409,13,cny_last
KZT,2024Q2,-0.0008940598210717635,-2.1566184671079514,2.4299932298760347,40.44075139715852,6,cny_last
KZT,2024Q3,0.006652324211956789,-1.5161254126572652,1.3908856439483817,109.72948790787589,16,cny_last
KZT,2024Q4,-0.08330349144821333,-3.4320404863581793,2.0298786688195,78.6943428075888,15,cny_last
KZT,2025Q1,-0.119999511241595,-1.8283836476546016,2.087694174340678,124.29888953909818,14,cny_last
KZT,2025Q2,-0.09841815459503964,-0.9097093207047446,2.8401452922239363,88.33874438909943,11,cny_last
KZT,2025Q3,-0.06189234589771078,-3.708833579960045,4.0490525262016135,83.90162968562117,13,cny_last
KZT,2025Q4,-0.16280400260762445,-1.727707714029265,2.1394551481415256,99.40301222783557,16,cny_last
KZT,2026Q1,-0.00993430127981781,-2.1543289811359685,2.127780256752246,92.73031716680667,21,cny_last
KZT,2026Q2,-0.0007321135286681947,-1.1481247897802922,2.176661520077488,110.63059806063633,21,cny_last
KZT,2026Q3,0.24214457819438895,-2.4641682437271633,1.3823071024116724,96.67187722490681,20,cny_last
TJS,2022Q1,0.33027507195135414,-2.145291202564298,4.103925594454074,91.80175113155306,1,cny_last
TJS,2022Q2,0.1347079066841752,-2.0853285070325644,4.307873954584717,336.91921316474475,8,cny_last
TJS,2022Q3,0.04117252535816063,-2.0119755166234774,3.570923494884379,133.53267544937376,10,cny_last
TJS,2022Q4,0.0329911039318326,-3.9198714781263133,1.8168963564144858,91.64530748929639,13,cny_last
TJS,2023Q1,0.10325155380134816,-1.0476923962069522,1.780942077412269,72.18295300744091,14,cny_last
TJS,2023Q2,0.12181929124446447,-1.6110534275328634,3.2259917324777874,74.57541200923056,24,cny_last
TJS,2023Q3,0.09783767622495793,-3.6582947539313495,2.106814371538023,85.73168606989316,15,cny_last
TJS,2023Q4,0.027661850769669715,-2.80045173045455,1.9840093912700212,74.22405213730877,16,cny_last
TJS,2024Q1,0.0410364227237171,-1.63989028001398,1.8063719017887818,49.11118544733222,13,cny_last
TJS,2024Q2,-0.0008940598210717635,-2.1566184671079514,2.4299932298760347,39.664094094568114,6,cny_last
TJS,2024Q3,0.006652324211956789,-1.5161254126572652,1.3908856439483817,112.20158951016049,16,cny_last
TJS,2024Q4,-0.08330349144821333,-3.4320404863581793,2.0298786688195,58.97680526059397,15,cny_last
TJS,2025Q1,-0.119999511241595,-1.8283836476546016,2.087694174340678,118.29525373814285,14,cny_last
TJS,2025Q2,-0.09841815459503964,-0.9097093207047446,2.8401452922239363,84.50254413792887,11,cny_last
TJS,2025Q3,-0.06189234589771078,-3.708833579960045,4.0490525262016135,81.0484688216286,13,cny_last
TJS,2025Q4,-0.16280400260762445,-1.727707714029265,2.1394551481415256,94.98703109492408,16,cny_last
TJS,2026Q1,-0.00993430127981781,-2.1543289811359685,2.127780256752246,70.958797900612,21,cny_last
TJS,2026Q2,-0.0007321135286681947,-1.1481247897802922,2.176661520077488,77.86413421311887,21,cny_last
TJS,2026Q3,0.24214457819438895,-2.4641682437271633,1.3823071024116724,79.01344696849874,20,cny_last
UZS,2022Q1,0.33027507195135414,-2.145291202564298,4.103925594454074,90.06199762249109,1,cny_last
UZS,2022Q2,0.1347079066841752,-2.0853285070325644,4.307873954584717,312.4184255132823,8,cny_last
UZS,2022Q3,0.04117252535816063,-2.0119755166234774,3.570923494884379,133.38388629614758,10,cny_last
UZS,2022Q4,0.0329911039318326,-3.9198714781263133,1.8168963564144858,93.99128659833961,13,cny_last
UZS,2023Q1,0.10325155380134816,-1.0476923962069522,1.780942077412269,60.53689001164271,14,cny_last
UZS,2023Q2,0.12181929124446447,-1.6110534275328634,3.2259917324777874,78.05441458022605,24,cny_last
UZS,2023Q3,0.09783767622495793,-3.6582947539313495,2.106814371538023,88.25667229247132,15,cny_last
UZS,2023Q4,0.027661850769669715,-2.80045173045455,1.9840093912700212,76.01652024205171,16,cny_last
UZS,2024Q1,0.0410364227237171,-1.63989028001398,1.8063719017887818,48.10833674145252,13,cny_last
UZS,2024Q2,-0.0008940598210717635,-2.1566184671079514,2.4299932298760347,41.41919475709891,6,cny_last
UZS,2024Q3,0.006652324211956789,-1.5161254126572652,1.3908856439483817,110.6831875328175,16,cny_last
UZS,2024Q4,-0.08330349144821333,-3.4320404863581793,2.0298786688195,56.98026373287371,15,cny_last
UZS,2025Q1,-0.119999511241595,-1.8283836476546016,2.087694174340678,117.73037772602424,14,cny_last
UZS,2025Q2,-0.09841815459503964,-0.9097093207047446,2.8401452922239363,71.54369809750423,11,cny_last
UZS,2025Q3,-0.06189234589771078,-3.708833579960045,4.0490525262016135,93.9761492366581,13,cny_last
UZS,2025Q4,-0.16280400260762445,-1.727707714029265,2.1394551481415256,105.11682405958106,16,cny_last
UZS,2026Q1,-0.00993430127981781,-2.1543289811359685,2.127780256752246,73.49370248103659,21,cny_last
UZS,2026Q2,-0.0007321135286681947,-1.1481247897802922,2.176661520077488,86.69194097682663,21,cny_last
UZS,2026Q3,0.24214457819438895,-2.4641682437271633,1.3823071024116724,83.26179419163093,20,cny_last
