policy,history,first,second,fallback,fallback_weekday,cap,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
h40_f70_s92_b50_d3,40,0.7,0.92,0.5,3,2,3,1.4905947389900938,0.39235181087690696,1.489848147098351,16.917592607713722,48.498692884509126,277
h40_f70_s92_b50_d3,40,0.7,0.92,0.5,3,2,5,1.4828580031832064,0.3384039827646443,1.4769559529459344,24.95460248918901,53.455890920700384,277
h40_f70_s92_b50_d3,40,0.7,0.92,0.5,3,2,10,1.4448160535117056,0.26985559566787004,1.4403912440372,30.294956250542153,66.27903043815702,277
h40_f70_s92_b50_d3,40,0.7,0.92,0.5,3,2,20,1.433415536374846,0.18889018283451728,1.4384545543479095,35.070967685843385,87.04160023207251,277
h40_f70_s92_b50_d4,40,0.7,0.92,0.5,4,2,1,1.4519823788546256,0.5435823754789272,1.453200607581664,4.615135204385465,48.045730281483,261
h40_f70_s92_b50_d4,40,0.7,0.92,0.5,4,2,3,1.5930012610340478,0.39204053887034984,1.5892809706134563,19.357901362114728,61.18420006713403,261
h40_f70_s92_b50_d4,40,0.7,0.92,0.5,4,2,5,1.5867647730908092,0.33804535904090965,1.5750295229523588,27.278105349924836,66.07527591332574,261
h40_f70_s92_b50_d4,40,0.7,0.92,0.5,4,2,10,1.4929480564155488,0.2694660734149054,1.4787066713448944,30.89911977749773,73.60216849257857,261
h40_f70_s92_b50_d4,40,0.7,0.92,0.5,4,2,20,1.4823548677638578,0.18868186874304785,1.4755894616539664,38.24850862786611,95.76392643058355,261
h40_f70_s92_b60_d3,40,0.7,0.92,0.6,3,2,1,1.4035450601855843,0.5440266316579144,1.4047286294997274,5.001610084506096,45.5027435689681,258
h40_f70_s92_b60_d3,40,0.7,0.92,0.6,3,2,3,1.5892373825823911,0.3926606651662916,1.590580711733748,20.789163314862936,57.04197041838921,258
h40_f70_s92_b60_d3,40,0.7,0.92,0.6,3,2,5,1.59040369088812,0.3387565641410352,1.5841338022861153,29.993516021793706,62.97899556732858,258
h40_f70_s92_b60_d3,40,0.7,0.92,0.6,3,2,10,1.4775566867191112,0.2701925481370343,1.4720560406272571,33.86088296648662,74.54392481923387,258
h40_f70_s92_b60_d3,40,0.7,0.92,0.6,3,2,20,1.4347107438016529,0.18910977744436108,1.432494674086038,37.252173126647065,95.81164400026852,258
h40_f70_s92_b60_d4,40,0.7,0.92,0.6,4,2,1,1.4392428796762,0.5441281254048452,1.4414475747054332,4.082412721627401,48.02193269269756,249
h40_f70_s92_b60_d4,40,0.7,0.92,0.6,4,2,3,1.6052110817941951,0.39279699442933025,1.6031310652276118,20.00701872936545,63.60949961762264,249
h40_f70_s92_b60_d4,40,0.7,0.92,0.6,4,2,5,1.5996177735308168,0.3389363907241871,1.5869974058714074,28.04808627219903,68.88953953732202,249
h40_f70_s92_b60_d4,40,0.7,0.92,0.6,4,2,10,1.4856526687833222,0.2703232283974608,1.4704017535090623,31.953021800710445,77.86296184616191,249
h40_f70_s92_b60_d4,40,0.7,0.92,0.6,4,2,20,1.422115713796645,0.18920844668998577,1.4100901469257539,37.84240942091529,100.42995254075058,249
h40_f70_s96_b50_d3,40,0.7,0.96,0.5,3,2,1,1.4120120295483078,0.5437039624079248,1.4126432436747263,4.483869835056405,39.307570967839354,254
h40_f70_s96_b50_d3,40,0.7,0.96,0.5,3,2,3,1.525968505849492,0.39216090932181863,1.5229210597250706,19.741652537155733,50.48276091123252,254
h40_f70_s96_b50_d3,40,0.7,0.96,0.5,3,2,5,1.525115012674866,0.3381699263398527,1.513670581012426,27.610748019098974,56.47574335942654,254
h40_f70_s96_b50_d3,40,0.7,0.96,0.5,3,2,10,1.5040923276217395,0.2696056642113284,1.495444139112149,33.925352554227466,69.91360239769516,254
h40_f70_s96_b50_d3,40,0.7,0.96,0.5,3,2,20,1.5218560860793544,0.1888493776987554,1.5230226815972223,35.465132914778415,87.49854153678281,254
h40_f70_s96_b50_d4,40,0.7,0.96,0.5,4,2,1,1.4921594912242415,0.5434568988885877,1.4929355746162203,6.6480846861361025,49.45138817567595,238
h40_f70_s96_b50_d4,40,0.7,0.96,0.5,4,2,3,1.640750670241287,0.3918067226890756,1.6344934731377019,22.60764221686051,64.52756117632778,238
h40_f70_s96_b50_d4,40,0.7,0.96,0.5,4,2,5,1.6420545746388444,0.3377609108159393,1.6247026733916816,30.337355477630943,70.51766404049728,238
h40_f70_s96_b50_d4,40,0.7,0.96,0.5,4,2,10,1.561024737206521,0.2691616969368393,1.5423159349608506,34.831961887817265,78.18877963952974,238
h40_f70_s96_b50_d4,40,0.7,0.96,0.5,4,2,20,1.5816042396478938,0.18861818921116832,1.571042707740054,38.976245643899816,97.09450035479433,238
h40_f70_s96_b60_d3,40,0.7,0.96,0.6,3,2,1,1.4442402914888974,0.5440329357549473,1.4449650218872043,6.644051127051106,46.24068536112168,238
h40_f70_s96_b60_d3,40,0.7,0.96,0.6,3,2,3,1.6158094580600622,0.3926538357278395,1.6153589853240646,23.136148318915318,59.23353279286596,238
h40_f70_s96_b60_d3,40,0.7,0.96,0.6,3,2,5,1.6248874662398718,0.33874356194090544,1.6131422330420455,32.34729366830076,66.80169411856768,238
h40_f70_s96_b60_d3,40,0.7,0.96,0.6,3,2,10,1.5243351731058705,0.27012740580103006,1.5158105682268226,37.31939485920811,79.45629996791993,238
h40_f70_s96_b60_d3,40,0.7,0.96,0.6,3,2,20,1.5107050076144404,0.18912645703442668,1.5040372328517115,38.510713185999435,98.1306036531336,238
h40_f70_s96_b60_d4,40,0.7,0.96,0.6,4,2,1,1.4846455036727826,0.5441435413438512,1.4863548047225794,5.7091246031476555,49.00889308137503,229
h40_f70_s96_b60_d4,40,0.7,0.96,0.6,4,2,3,1.6342119419042498,0.39280180307085505,1.629830875321037,22.377933747944123,66.46077660063632,229
h40_f70_s96_b60_d4,40,0.7,0.96,0.6,4,2,5,1.6362408436801914,0.3389385828989998,1.6172460022158084,30.324463935416432,73.37867986306338,229
h40_f70_s96_b60_d4,40,0.7,0.96,0.6,4,2,10,1.534953417160727,0.27026693900549376,1.5154835535486295,35.38083231229207,83.25827200304333,229
h40_f70_s96_b60_d4,40,0.7,0.96,0.6,4,2,20,1.4999534753884805,0.1892343992111565,1.4823672321731767,39.20196077467611,103.2433960699712,229
h40_f75_s88_b50_d3,40,0.75,0.88,0.5,3,2,1,1.412118607649334,0.5439457690509584,1.4125198639489376,2.7220345154272434,40.99106152889153,276
h40_f75_s88_b50_d3,40,0.75,0.88,0.5,3,2,3,1.4951991068105694,0.39256077606358114,1.495376105239435,14.601102227595666,47.07237840818792,276
h40_f75_s88_b50_d3,40,0.75,0.88,0.5,3,2,5,1.487144089732528,0.3386512388966807,1.4822351308821844,22.19783865726388,51.45510696781404,276
h40_f75_s88_b50_d3,40,0.75,0.88,0.5,3,2,10,1.395142532590469,0.270088242169238,1.3948229379076305,27.98004536198068,63.48425229558227,276
h40_f75_s88_b50_d3,40,0.75,0.88,0.5,3,2,20,1.4759622816509508,0.18901940158952782,1.4803157173938228,33.974167929911935,85.89737880447501,276
h40_f75_s88_b50_d4,40,0.75,0.88,0.5,4,2,1,1.4758509659613617,0.5436359089772442,1.4771901013457773,4.7173980097590205,50.03775904417031,258
h40_f75_s88_b50_d4,40,0.75,0.88,0.5,4,2,3,1.6112882653061225,0.3920980245061265,1.607401306480142,17.418422365515546,59.92215577053481,258
h40_f75_s88_b50_d4,40,0.75,0.88,0.5,4,2,5,1.6049553922248416,0.3381001500375094,1.5931495686263661,24.916527550810553,64.5558926716062,258
h40_f75_s88_b50_d4,40,0.75,0.88,0.5,4,2,10,1.466859959408524,0.26952050512628156,1.4535661379638465,28.779165992015283,71.73970113405606,258
h40_f75_s88_b50_d4,40,0.75,0.88,0.5,4,2,20,1.5401175788689245,0.18875031257814454,1.5314502603942663,38.04422253124455,95.92916578819126,258
h40_f75_s88_b60_d3,40,0.75,0.88,0.6,3,2,1,1.4400093370681608,0.5440690881381762,1.4407164161302934,4.968108858250131,48.186595823479436,254
h40_f75_s88_b60_d3,40,0.75,0.88,0.6,3,2,3,1.6142308469779663,0.3926689103378207,1.615026767192355,18.498772230198238,56.14128207093086,254
h40_f75_s88_b60_d3,40,0.75,0.88,0.6,3,2,5,1.6154458971835606,0.33875730251460506,1.6084187253792805,27.58473681099183,61.800208451843226,254
h40_f75_s88_b60_d3,40,0.75,0.88,0.6,3,2,10,1.4427077212363377,0.2701612903225807,1.4399741677222617,32.259096112397806,72.80274208251595,254
h40_f75_s88_b60_d3,40,0.75,0.88,0.6,3,2,20,1.498237959389159,0.18919862839725682,1.4938651450036207,37.51540551521272,96.10671322342661,254
h40_f75_s88_b60_d4,40,0.75,0.88,0.6,4,2,1,1.4750648162269333,0.5440229656179476,1.4764305222772385,4.552156753992607,50.85484060555268,243
h40_f75_s88_b60_d4,40,0.75,0.88,0.6,4,2,3,1.6455075648719466,0.3926390548254347,1.6422421966699976,18.762681558330637,63.43900060460007,243
h40_f75_s88_b60_d4,40,0.75,0.88,0.6,4,2,5,1.6401312888845345,0.3387262710739413,1.6260042228681233,26.456789304549954,68.35966103660623,243
h40_f75_s88_b60_d4,40,0.75,0.88,0.6,4,2,10,1.4625875414670104,0.2701115093588212,1.4494211552753842,30.7071997453096,76.6831995432393,243
h40_f75_s88_b60_d4,40,0.75,0.88,0.6,4,2,20,1.501447749407739,0.18911788132218238,1.4861721806732964,38.50649463406111,101.45349502801474,243
h40_f75_s88_b70_d3,40,0.75,0.88,0.7,3,2,1,1.4745597504711159,0.5443194680249009,1.4763244947122216,4.549731045015419,52.142990550757894,228
h40_f75_s88_b70_d3,40,0.75,0.88,0.7,3,2,3,1.6516221932232376,0.3930213638936049,1.6502983628319403,19.21005927503072,65.2650714353945,228
h40_f75_s88_b70_d3,40,0.75,0.88,0.7,3,2,5,1.6423841059602649,0.33915181097906055,1.628982280003926,26.858012525301312,70.09641054537468,228
h40_f75_s88_b70_d3,40,0.75,0.88,0.7,3,2,10,1.4746471510716153,0.2706564799094511,1.4595159950092633,31.611947771135753,79.57693828217896,228
h40_f75_s88_b70_d3,40,0.75,0.88,0.7,3,2,20,1.5048543689320388,0.18944538766270516,1.495376251665281,39.138466861599014,105.09117682051739,228
h40_f75_s88_b70_d4,40,0.75,0.88,0.7,4,2,1,1.4732032116978915,0.5442304959499787,1.474714105101832,4.518394319591026,52.21423335381378,227
h40_f75_s88_b70_d4,40,0.75,0.88,0.7,4,2,3,1.648175776481758,0.39290535739661786,1.6464444389780162,19.264393315927034,65.46146634462556,227
h40_f75_s88_b70_d4,40,0.75,0.88,0.7,4,2,5,1.6373925801718718,0.33899388944152337,1.623864434886081,26.92498904620264,70.20346148102365,227
h40_f75_s88_b70_d4,40,0.75,0.88,0.7,4,2,10,1.4817149235112599,0.2705520818530624,1.4660359894744632,31.88377020127161,79.66620030326547,227
h40_f75_s88_b70_d4,40,0.75,0.88,0.7,4,2,20,1.5121951219512195,0.18935625976978826,1.5026023588913884,39.7551245361432,105.62620238010216,227
h40_f75_s92_b50_d3,40,0.75,0.92,0.5,3,2,1,1.4077131993481804,0.5438378825475599,1.4086127876335592,3.177527863603463,41.18059072565427,273
h40_f75_s92_b50_d3,40,0.75,0.92,0.5,3,2,3,1.502690903616725,0.3924583481035094,1.503718216763691,14.963809888108822,47.64137454054537,273
h40_f75_s92_b50_d3,40,0.75,0.92,0.5,3,2,5,1.4931285720518301,0.33854720548268935,1.4895797725428899,22.437895616999732,52.052047298923355,273
h40_f75_s92_b50_d3,40,0.75,0.92,0.5,3,2,10,1.4110953058321478,0.26996927803379417,1.411777779013415,28.11673532370697,64.27970589167292,273
h40_f75_s92_b50_d3,40,0.75,0.92,0.5,3,2,20,1.49339172597169,0.18886624128559612,1.4970690332881536,33.474387680737564,86.03380506932288,273
h40_f75_s92_b50_d4,40,0.75,0.92,0.5,4,2,1,1.4718957290818107,0.5435167615433271,1.4736932789493236,5.228518694210406,50.347098507943116,255
h40_f75_s92_b50_d4,40,0.75,0.92,0.5,4,2,3,1.6207188672395014,0.3919829222011385,1.618079697543542,17.83987786251104,60.68249018708628,255
h40_f75_s92_b50_d4,40,0.75,0.92,0.5,4,2,5,1.6128005988584257,0.3379822896900696,1.602627047375891,25.205514282922433,65.34909685789727,255
h40_f75_s92_b50_d4,40,0.75,0.92,0.5,4,2,10,1.4848555999060815,0.26938646426312457,1.4725528253409672,28.93490607609913,72.68842732326456,255
h40_f75_s92_b50_d4,40,0.75,0.92,0.5,4,2,20,1.5596176421264463,0.1885831752055661,1.5507505488050668,37.55704667155589,96.19324316566038,255
h40_f75_s92_b60_d3,40,0.75,0.92,0.6,3,2,1,1.435558180744241,0.5439532193805423,1.43649122269533,5.4903714362603955,48.47873954300133,251
h40_f75_s92_b60_d3,40,0.75,0.92,0.6,3,2,3,1.6238336880013096,0.39255879706978536,1.6251555230170442,18.939856697640067,56.86854364512134,251
h40_f75_s92_b60_d3,40,0.75,0.92,0.6,3,2,5,1.6235294117647059,0.3386454183266932,1.6173354651478984,27.910219856685348,62.57311687752025,251
h40_f75_s92_b60_d3,40,0.75,0.92,0.6,3,2,10,1.460646082455827,0.27003277213725746,1.4581591079705505,32.45891090045569,73.77929308288864,251
h40_f75_s92_b60_d3,40,0.75,0.92,0.6,3,2,20,1.517464094501572,0.189034185837296,1.5122261051270667,37.014145374699964,96.37712108621675,251
h40_f75_s92_b60_d4,40,0.75,0.92,0.6,4,2,1,1.4721948818897639,0.5439700174006157,1.473909084121206,4.92589422937402,51.00393045161475,241
h40_f75_s92_b60_d4,40,0.75,0.92,0.6,4,2,3,1.6488237299693147,0.3925846606879936,1.6460019954144414,18.845876289563336,64.00495789778672,241
h40_f75_s92_b60_d4,40,0.75,0.92,0.6,4,2,5,1.6417350064222906,0.3386762146968277,1.6283109004131826,26.417188590685857,69.1094719958402,241
h40_f75_s92_b60_d4,40,0.75,0.92,0.6,4,2,10,1.4750015488507526,0.27006090215499934,1.4620754782011356,30.585769253635625,77.81830177970784,241
h40_f75_s92_b60_d4,40,0.75,0.92,0.6,4,2,20,1.5144703071068235,0.18904765091687858,1.4987849218704041,38.110535681785905,102.118150986987,241
h40_f75_s92_b70_d3,40,0.75,0.92,0.7,3,2,1,1.4714964759875429,0.5442656294604625,1.4731896323979854,4.948252638594916,52.31337529762236,226
h40_f75_s92_b70_d3,40,0.75,0.92,0.7,3,2,3,1.6552099886492622,0.3929667427918927,1.653747140413285,19.302734875298327,65.88475218459615,226
h40_f75_s92_b70_d3,40,0.75,0.92,0.7,3,2,5,1.6441123855624542,0.3391021981159006,1.630992315492501,26.81933409344403,70.91135718339648,226
h40_f75_s92_b70_d3,40,0.75,0.92,0.7,3,2,10,1.4879672974220348,0.27060733656865543,1.472869334615147,31.49046435325179,80.81298747008513,226
h40_f75_s92_b70_d3,40,0.75,0.92,0.7,3,2,20,1.5187488223101562,0.18937339423351415,1.5084031730589489,38.72182012246959,105.8321389873197,226
h40_f75_s92_b70_d4,40,0.75,0.92,0.7,4,2,1,1.470113617651902,0.5441756272401433,1.4714003106086637,4.91840857158266,52.38600863558036,225
h40_f75_s92_b70_d4,40,0.75,0.92,0.7,4,2,3,1.6517494639843069,0.3928494623655915,1.6498932165593612,19.3579637770038,66.08564696301681,225
h40_f75_s92_b70_d4,40,0.75,0.92,0.7,4,2,5,1.6390842277798343,0.3389426523297491,1.6258744703746557,26.88673405705622,71.02298166797574,225
h40_f75_s92_b70_d4,40,0.75,0.92,0.7,4,2,10,1.4951636411819267,0.2705017921146953,1.4793893290803468,31.764163056464927,80.90853648330534,225
h40_f75_s92_b70_d4,40,0.75,0.92,0.7,4,2,20,1.5262260935428895,0.1892831541218638,1.5156292802850562,39.34210743528026,106.37521349484214,225
h40_f75_s96_b50_d3,40,0.75,0.96,0.5,3,2,1,1.4404861193852019,0.5436585049876927,1.441008845063281,4.9393681054622895,41.80549144321328,249
h40_f75_s96_b50_d3,40,0.75,0.96,0.5,3,2,3,1.5361109964074824,0.3921654359372976,1.534659181562698,17.696525525719295,49.29231818471282,249
h40_f75_s96_b50_d3,40,0.75,0.96,0.5,3,2,5,1.5319637983048415,0.33817528177225026,1.5229680699665393,24.903905735458466,54.75715363297671,249
h40_f75_s96_b50_d3,40,0.75,0.96,0.5,3,2,10,1.4596996996996996,0.2696268946754761,1.4565440908502496,31.411759034269163,67.42863076524364,249
h40_f75_s96_b50_d3,40,0.75,0.96,0.5,3,2,20,1.5746031746031746,0.18873882627283325,1.5753491879135944,33.44815412902486,85.68176832765627,249
h40_f75_s96_b50_d4,40,0.75,0.96,0.5,4,2,1,1.5139442231075697,0.5432900432900433,1.5150226371956923,7.340735145108304,51.97305723282242,231
h40_f75_s96_b50_d4,40,0.75,0.96,0.5,4,2,3,1.6691776242478267,0.39161779081133924,1.6640562187041525,21.084344638055033,63.816999896673636,231
h40_f75_s96_b50_d4,40,0.75,0.96,0.5,4,2,5,1.6673562267273478,0.3375226923614021,1.652164814735869,28.151225830447842,69.64650234099102,231
h40_f75_s96_b50_d4,40,0.75,0.96,0.5,4,2,10,1.545171339563863,0.2689568496020109,1.5292563259118137,32.571689634486134,76.95635636169446,231
h40_f75_s96_b50_d4,40,0.75,0.96,0.5,4,2,20,1.6542523624235683,0.18841642228739006,1.6430202957440567,37.95294130966489,96.86930102556128,231
h40_f75_s96_b60_d3,40,0.75,0.96,0.6,3,2,1,1.478950422280962,0.5438639551192146,1.4793245083085451,7.18998122381534,49.44134877982259,230
h40_f75_s96_b60_d3,40,0.75,0.96,0.6,3,2,3,1.6508220157255185,0.39242636746143056,1.6504672012625103,21.26004939184524,58.84332838114658,230
h40_f75_s96_b60_d3,40,0.75,0.96,0.6,3,2,5,1.6571014192479019,0.3384642356241235,1.6460812514407817,30.17659069914467,66.27321736456828,230
h40_f75_s96_b60_d3,40,0.75,0.96,0.6,3,2,10,1.4984407484407485,0.26984572230014026,1.4939994960097962,35.710510417129484,78.432500553398,230
h40_f75_s96_b60_d3,40,0.75,0.96,0.6,3,2,20,1.587678604564854,0.18895511921458627,1.5798383959311533,38.0071147415363,98.08592240704098,230
h40_f75_s96_b60_d4,40,0.75,0.96,0.6,4,2,1,1.5210622093415112,0.5438782991202346,1.5222136460247655,6.648877092069582,52.25133560411373,220
h40_f75_s96_b60_d4,40,0.75,0.96,0.6,4,2,3,1.6794320941528114,0.39244868035190617,1.6747863813601112,21.26256143091596,66.75070875502209,220
h40_f75_s96_b60_d4,40,0.75,0.96,0.6,4,2,5,1.678579163959281,0.33848973607038124,1.6597799832464168,28.644059668775196,73.60168367541186,220
h40_f75_s96_b60_d4,40,0.75,0.96,0.6,4,2,10,1.5158924205378972,0.26986803519061586,1.4999965756137148,33.80636886387085,83.06856041993673,220
h40_f75_s96_b60_d4,40,0.75,0.96,0.6,4,2,20,1.5875848690591656,0.18896627565982407,1.5682766904717598,39.253295458245724,104.45263249474047,220
h40_f75_s96_b70_d3,40,0.75,0.96,0.7,3,2,1,1.5169833045480716,0.544002505480739,1.5174540309511104,6.514622794510546,53.17206427770464,206
h40_f75_s96_b70_d3,40,0.75,0.96,0.7,3,2,3,1.6816912644595137,0.3925775133103664,1.6777222957063755,21.366477299478937,68.33677795321333,206
h40_f75_s96_b70_d3,40,0.75,0.96,0.7,3,2,5,1.6773223885773745,0.33861180707798305,1.6573935070476182,28.63008744857241,75.42372638404143,206
h40_f75_s96_b70_d3,40,0.75,0.96,0.7,3,2,10,1.5274255488732698,0.27014171625430633,1.5069858416896627,34.31578162625937,86.3438809538437,206
h40_f75_s96_b70_d3,40,0.75,0.96,0.7,3,2,20,1.5912242574769742,0.1891442217350454,1.5746372405106364,39.70682927419438,108.71905406009448,206
h40_f75_s96_b70_d4,40,0.75,0.96,0.7,4,2,1,1.5156950672645741,0.5439024390243902,1.5158642873613668,6.489507941233267,53.25597252170773,205
h40_f75_s96_b70_d4,40,0.75,0.96,0.7,4,2,3,1.678027265437049,0.3924468922108576,1.6737479367320163,21.437161422932164,68.56923332352197,205
h40_f75_s96_b70_d4,40,0.75,0.96,0.7,4,2,5,1.6719748924793676,0.3384343036978757,1.6519234215775327,28.71289596158642,75.56825261931453,205
h40_f75_s96_b70_d4,40,0.75,0.96,0.7,4,2,10,1.5355477855477855,0.27002360346184107,1.5143901269021671,34.62996467745919,86.47573179022567,205
h40_f75_s96_b70_d4,40,0.75,0.96,0.7,4,2,20,1.5998335240869836,0.18904405979543665,1.5825859584593542,40.39243734509256,109.32919395894969,205
h40_f80_s88_b50_d3,40,0.8,0.88,0.5,3,2,1,1.373998533445588,0.5438526527236205,1.3718497745446656,-0.38269776105965303,37.703589940586426,273
h40_f80_s88_b50_d3,40,0.8,0.88,0.5,3,2,3,1.3908984830805131,0.39239926739926745,1.3871066154529632,6.152348753753836,38.17852557487541,273
h40_f80_s88_b50_d3,40,0.8,0.88,0.5,3,2,5,1.385233024960726,0.33847335460238687,1.3764436946911316,12.72968439740347,42.54063304032592,273
h40_f80_s88_b50_d3,40,0.8,0.88,0.5,3,2,10,1.2760413815753462,0.2698363464492497,1.2743899892097548,18.07598704720452,53.80500229103366,273
h40_f80_s88_b50_d3,40,0.8,0.88,0.5,3,2,20,1.395763308059095,0.1889548623419591,1.4022567594092137,25.815960741834758,77.26219928706408,273
h40_f80_s88_b50_d4,40,0.8,0.88,0.5,4,2,1,1.449431868751298,0.5436612903225807,1.4485158092112147,2.9214078873224114,47.59526362375557,250
h40_f80_s88_b50_d4,40,0.8,0.88,0.5,4,2,3,1.550637597696421,0.39209677419354844,1.5441926179382996,11.584084001234926,52.97954026285163,250
h40_f80_s88_b50_d4,40,0.8,0.88,0.5,4,2,5,1.5496303362747437,0.33814516129032257,1.5356084835519674,18.116235600906926,58.5454540256716,250
h40_f80_s88_b50_d4,40,0.8,0.88,0.5,4,2,10,1.3951762523191094,0.2695,1.3808027933337015,20.57461443085022,66.57158368950012,250
h40_f80_s88_b50_d4,40,0.8,0.88,0.5,4,2,20,1.483000170852554,0.18880645161290327,1.4771763610250666,32.90255268135095,93.08962406706956,250
h40_f80_s88_b60_d3,40,0.8,0.88,0.6,3,2,1,1.4096779953574192,0.5441443192123332,1.4078702230964466,1.7534223281006514,45.25371810552053,249
h40_f80_s88_b60_d3,40,0.8,0.88,0.6,3,2,3,1.533894111825829,0.3927322191993782,1.5305538125793752,9.654484070108664,47.501581949571744,249
h40_f80_s88_b60_d3,40,0.8,0.88,0.6,3,2,5,1.540740740740741,0.338855421686747,1.5295328282185134,18.144752655933612,53.736490021165785,249
h40_f80_s88_b60_d3,40,0.8,0.88,0.6,3,2,10,1.3526732198513545,0.2701774841300687,1.3493465135557867,22.685142677112168,64.30184984801075,249
h40_f80_s88_b60_d3,40,0.8,0.88,0.6,3,2,20,1.4213857998289137,0.18930560953491385,1.421783209106242,29.722312836094794,88.46786371645503,249
h40_f80_s88_b60_d4,40,0.8,0.88,0.6,4,2,1,1.4526802393692808,0.5442342156051834,1.4519166454646724,2.6497037860298986,48.716321178284474,234
h40_f80_s88_b60_d4,40,0.8,0.88,0.6,4,2,3,1.5880005262927064,0.39290391508133443,1.5808984214717041,12.700732024709415,56.72575085381938,234
h40_f80_s88_b60_d4,40,0.8,0.88,0.6,4,2,5,1.5879662567334076,0.33908877860490766,1.5701693829014525,19.548650165638882,62.86517943880809,234
h40_f80_s88_b60_d4,40,0.8,0.88,0.6,4,2,10,1.3908610031228092,0.2703853046594982,1.37716544403112,22.433316229476713,72.31589617573015,234
h40_f80_s88_b60_d4,40,0.8,0.88,0.6,4,2,20,1.4444848926101201,0.18934381031155226,1.433775550635454,33.30084579648414,99.44090913627072,234
h40_f80_s88_b70_d3,40,0.8,0.88,0.7,3,2,1,1.4475202239137115,0.5443920023784747,1.4462239757322493,2.5197582481669865,49.946431707719256,217
h40_f80_s88_b70_d3,40,0.8,0.88,0.7,3,2,3,1.582454979439429,0.39313587037312325,1.5761941629352598,13.253025535729163,59.556651409398874,217
h40_f80_s88_b70_d3,40,0.8,0.88,0.7,3,2,5,1.5753792234817372,0.33932287795451166,1.5581397731280426,20.042571033573694,65.322791399721,217
h40_f80_s88_b70_d3,40,0.8,0.88,0.7,3,2,10,1.3955531155640954,0.27077449085773747,1.3780332511848106,23.28091595042196,75.9406823886705,217
h40_f80_s88_b70_d3,40,0.8,0.88,0.7,3,2,20,1.4591096293390862,0.18949754719785938,1.4529973807954737,34.25737489625737,103.3639471573947,217
h40_f80_s88_b70_d4,40,0.8,0.88,0.7,4,2,1,1.452641008855046,0.544317329332333,1.4514717627710811,2.575403175330509,50.44348816649427,215
h40_f80_s88_b70_d4,40,0.8,0.88,0.7,4,2,3,1.5857988165680474,0.3930232558139535,1.5792393396078641,13.657120260676697,60.45877381775414,215
h40_f80_s88_b70_d4,40,0.8,0.88,0.7,4,2,5,1.576997511750069,0.33917854463615904,1.56039439718149,20.60730481863052,66.32259838376285,215
h40_f80_s88_b70_d4,40,0.8,0.88,0.7,4,2,10,1.4088956630178744,0.27070517629407354,1.390771826191624,24.35131702869936,77.24429221305468,215
h40_f80_s88_b70_d4,40,0.8,0.88,0.7,4,2,20,1.473121473121473,0.1894411102775694,1.4661585520961797,35.98214273996557,105.69178334358267,215
h40_f80_s92_b50_d3,40,0.8,0.92,0.5,3,2,1,1.3759235353896015,0.5437425328554361,1.3744502800859146,0.30520935889762413,38.232079789936385,270
h40_f80_s92_b50_d3,40,0.8,0.92,0.5,3,2,3,1.4067306228110248,0.39229390681003584,1.403819802499926,6.593042500813364,38.98876554149508,270
h40_f80_s92_b50_d3,40,0.8,0.92,0.5,3,2,5,1.4010681025731564,0.33836618876941454,1.3937186375082429,12.949022355136274,43.233971766020034,270
h40_f80_s92_b50_d3,40,0.8,0.92,0.5,3,2,10,1.3045404208194906,0.26971326164874554,1.3039171122924336,18.23622057969275,54.72562472622427,270
h40_f80_s92_b50_d3,40,0.8,0.92,0.5,3,2,20,1.432051890523651,0.1887992831541219,1.4384532108341768,25.41176251034413,77.51536184819257,270
h40_f80_s92_b50_d4,40,0.8,0.92,0.5,4,2,1,1.4524703408920259,0.543538592137913,1.4523287923974082,3.713501973693306,48.29310686413612,247
h40_f80_s92_b50_d4,40,0.8,0.92,0.5,4,2,3,1.5699471075756943,0.39197792869269954,1.5652150573489125,12.131786501026486,54.044997084921405,247
h40_f80_s92_b50_d4,40,0.8,0.92,0.5,4,2,5,1.56901381242152,0.3380240302990728,1.5571529807290863,18.42142143976671,59.4977451952807,247
h40_f80_s92_b50_d4,40,0.8,0.92,0.5,4,2,10,1.427878787878788,0.2693613686822515,1.4153772428625584,20.780116195719692,67.73299179353597,247
h40_f80_s92_b50_d4,40,0.8,0.92,0.5,4,2,20,1.5238424924275202,0.18863458273475256,1.519579175935767,32.54678852473589,93.55859639842468,247
h40_f80_s92_b60_d3,40,0.8,0.92,0.6,3,2,1,1.4122326001807777,0.5440270128507736,1.4105803309987293,2.534492582799617,45.92584267389162,246
h40_f80_s92_b60_d3,40,0.8,0.92,0.6,3,2,3,1.5530413726881809,0.3926206399160766,1.5499325486609261,10.180881296349058,48.50456552726034,246
h40_f80_s92_b60_d3,40,0.8,0.92,0.6,3,2,5,1.5600503242040062,0.33874246000524527,1.5493929413765914,18.451526856598036,54.63400639059639,246
h40_f80_s92_b60_d3,40,0.8,0.92,0.6,3,2,10,1.3848861911987858,0.27004655127196436,1.3815252818152275,22.917217964354215,65.44029944220746,246
h40_f80_s92_b60_d3,40,0.8,0.92,0.6,3,2,20,1.461478464338331,0.18913912929451876,1.4613149778724486,29.326319070974105,88.88237950829595,246
