rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness
0.18,283,1.116056338028169,40,0,0.2862190812720848,0.22186234817813766,1.2900750560986303,0.5443728780087652,-23.785793425376585,1.2900750560986303,1.2900750560986303,1,1,0.9859154929577465,1.2422535211267605,1.1761904761904762,0.8597122302158273,1.2900750560986303,1.116056338028169,1.116056338028169,0.47692307692307695,1.4538461538461538,4,retrospective_2025,tail65_extra_primary25,rolling,0.18,40,0,0,0.0,0.0,0,0,1.1761904761904762
0.18,209,1.3004444444444443,40,0,0.4354066985645933,0.3401273885350318,1.2801283085138793,0.5460356022153775,39.185459536248835,1.2801283085138793,1.2801283085138793,1,1,1.2444444444444442,1.3377777777777777,1.0248878008975928,0.8872549019607843,1.2801283085138793,1.3004444444444443,1.3004444444444443,0.8711111111111111,2.025,3,retrospective_2026,tail65_extra_primary25,rolling,0.18,40,0,0,0.0,0.0,0,0,1.0248878008975928
0.18,492,1.161551433389545,40,0,0.34959349593495936,0.26782178217821784,1.305321371143471,0.5418814730940499,2.9641900481594172,1.2801283085138793,1.2851016823062547,2,2,1.0860033726812817,1.2512647554806071,1.1042144242637981,0.8624229979466119,1.2851016823062547,1.116056338028169,1.3004444444444443,0.47692307692307695,2.025,7,combined_2025_2026,tail65_extra_primary25,rolling,0.18,40,0,0,0.0,0.0,0,0,1.1042144242637981
0.35,442,1.7430985915492958,40,0,0.23755656108597284,0.22186234817813766,1.0707385143838557,0.5651541505578891,-42.157290728308794,1.0707385143838557,1.0707385143838557,1,1,1.6169014084507043,1.8929577464788732,0.927046680741262,0.9016018306636155,1.0707385143838557,1.7430985915492958,1.7430985915492958,0.7692307692307693,3.284615384615385,4,retrospective_2025,tail50_hist,rolling,0.35,40,0,0,0.0,0.0,0,0,0.927046680741262
0.35,321,1.9973333333333332,40,0,0.3333333333333333,0.3401273885350318,0.9800249687890137,0.48044191864416586,23.766894363675686,0.9800249687890137,0.9800249687890137,0,1,1.8977777777777776,2.0844444444444443,0.9116129032258066,0.9240506329113924,0.9800249687890137,1.9973333333333332,1.9973333333333332,1.3222222222222222,3.125,3,retrospective_2026,tail50_hist,rolling,0.35,40,0,0,0.0,0.0,0,0,0.9116129032258066
0.35,763,1.8013490725126475,40,0,0.2778505897771953,0.26782178217821784,1.0374458250460896,0.5057508757853324,-14.422476292493569,0.9800249687890137,1.0253817415864348,1,2,1.7588532883642498,1.8532883642495785,0.9860110720876242,0.9050131926121372,1.0253817415864348,1.7430985915492958,1.9973333333333332,0.7692307692307693,3.284615384615385,7,combined_2025_2026,tail50_hist,rolling,0.35,40,0,0,0.0,0.0,0,0,0.9860110720876242
0.35,425,1.676056338028169,40,0,0.27294117647058824,0.22186234817813766,1.2302275654787462,0.5282020705317606,-25.052703165421015,1.2302275654787462,1.2302275654787462,1,1,1.5971830985915492,1.7943661971830986,1.1761904761904762,0.9047619047619048,1.2302275654787462,1.676056338028169,1.676056338028169,0.6307692307692307,2.3846153846153846,4,retrospective_2025,tail65_extra,rolling,0.35,40,0,0,0.0,0.0,0,0,1.1761904761904762
0.35,347,2.159111111111111,40,0,0.3804034582132565,0.3401273885350318,1.1184146617880388,0.5486168351336891,28.477873589619982,1.1184146617880388,1.1184146617880388,1,1,2.022222222222222,2.302222222222222,0.974628879892038,0.9181286549707602,1.1184146617880388,2.159111111111111,2.159111111111111,1.2755555555555553,3.625,3,retrospective_2026,tail65_extra,rolling,0.35,40,0,0,0.0,0.0,0,0,0.974628879892038
0.35,772,1.8225969645868467,40,0,0.32124352331606215,0.26782178217821784,1.1994674992577552,0.5099488963792541,-0.9916796757847107,1.1184146617880388,1.1743211136333924,2,2,1.794266441821248,1.8768971332209108,1.0891445003594535,0.9048239895697523,1.1743211136333924,1.676056338028169,2.159111111111111,0.6307692307692307,3.625,7,combined_2025_2026,tail65_extra,rolling,0.35,40,0,0,0.0,0.0,0,0,1.0891445003594535
0.25,343,1.352676056338028,20,0,0.2886297376093295,0.22186234817813766,1.30094060564789,0.5486814221803626,-26.132707460056654,1.30094060564789,1.30094060564789,1,1,1.2619718309859154,1.43943661971831,1.0357841766843723,0.7988165680473372,1.30094060564789,1.352676056338028,1.352676056338028,1.0307692307692309,1.8128205128205128,4,retrospective_2025,tail65_hist,rolling,0.25,20,0,0,0.0,0.0,0,0,1.0357841766843723
0.25,271,1.686222222222222,20,0,0.33210332103321033,0.3401273885350318,0.9764086404908994,0.4434334012985698,9.859142118533857,0.9764086404908994,0.9764086404908994,0,1,1.5866666666666664,1.8044444444444443,0.8214835333948908,0.8609022556390977,0.9764086404908994,1.686222222222222,1.686222222222222,1.4155555555555555,2.35,3,retrospective_2026,tail65_hist,rolling,0.25,20,0,0,0.0,0.0,0,0,0.8214835333948908
0.25,614,1.4495784148397977,20,0,0.30781758957654726,0.26782178217821784,1.1493373954614148,0.4763409857537253,-10.247053981558237,0.9764086404908994,1.1386746230693947,1,2,1.4165261382799326,1.5463743676222599,1.0297366185216652,0.819376026272578,1.1386746230693947,1.352676056338028,1.686222222222222,1.0307692307692309,2.35,7,combined_2025_2026,tail65_hist,rolling,0.25,20,0,0,0.0,0.0,0,0,1.0297366185216652
