candidate,h,mean_bps,ci_lo,ci_hi
extra_roll2_primary_cap2,20,128.3208769081021,73.71270952013096,177.44208396475483
local_extra_primary_cap2,1,20.186803061712066,15.150058473544851,26.590142909526715
local_extra_primary_cap2,3,38.517746394875076,27.618503842200223,50.04857902183493
local_extra_primary_cap2,5,51.94347685350609,37.42837722071777,66.06349354224187
local_extra_primary_cap2,10,78.73786075490897,51.161464812488404,107.0516102101963
local_extra_primary_cap2,20,114.4329946374096,57.83855749653932,163.31858153087657
extra_roll2_reserve7_cap2,1,21.215140894366673,15.540880139083967,27.829523124527363
extra_roll2_reserve7_cap2,3,39.06352314739521,27.66775869158176,51.86234991466625
extra_roll2_reserve7_cap2,5,49.91443466237849,31.565847815658188,68.14435286808059
extra_roll2_reserve7_cap2,10,74.70807743487423,46.459215066855045,102.20555426197633
extra_roll2_reserve7_cap2,20,107.98508990830891,50.746636711664294,161.7423846482779
known_next_not_lower_cd3,1,24.485525249064096,20.827967431118015,28.182810502563452
known_next_not_lower_cd3,3,40.69317390950933,30.50788672133077,52.03957241167192
known_next_not_lower_cd3,5,44.988597856323615,29.286983444523486,60.28813026274993
known_next_not_lower_cd3,10,49.41080114369546,19.498570058921114,78.3618748937687
known_next_not_lower_cd3,20,50.92757462100883,-10.206092906394302,105.24916922980792
