h,period,slice,group,n,mae_candidate,mae_baseline,mae_delta,rmse_candidate,rmse_baseline,rmse_delta,bias_candidate,bias_baseline,spearman_candidate,spearman_baseline,spearman_delta
3,open_2026,hard_direct,ALL,238,75.56665951826089,77.411837354366,-1.8451778361051083,100.08824817762873,102.94473225538728,-2.8564840777585516,-24.602515542387028,-26.344347508521444,0.675682147229953,0.6453969332026016,0.030285214027351404
3,open_2026,currency_all,AMD,159,65.86498449705748,66.20940557332723,-0.3444210762697537,86.25109395523161,86.42457837881365,-0.17348442358203897,-9.999883883797086,-8.718518739825424,0.7109177215189874,0.6944560544542633,0.016461667064724073
3,open_2026,currency_hard,AMD,120,60.29309586346158,60.749453789518974,-0.4563579260573931,77.74283694993773,77.9976994009285,-0.2548624509907711,-14.485174149470604,-12.787365333708149,0.7885339259670809,0.7688033891242447,0.01973053684283621
3,open_2026,currency_all,KGS,159,66.76692101301474,66.12773090295883,0.6391901100559068,86.98902551412611,86.76733683764951,0.22168867647660306,-5.341010695142383,-5.2832653994847965,0.7001164318127538,0.7036690948172917,-0.003552663004537826
3,open_2026,currency_hard,KGS,7,47.847071879863165,33.32832509430766,14.518746785555507,55.606534342551306,47.08647905603297,8.520055286518335,-1.7790898601203875,-0.4674467158980704,0.9285714285714288,0.9285714285714288,0.0
3,open_2026,currency_all,KZT,159,91.5657205503025,94.38197084361994,-2.816250293317438,119.31290203758464,122.8777001782558,-3.564798140671158,-28.9199408125334,-33.21466697842214,0.5718145450203009,0.5547707188918081,0.017043826128492867
3,open_2026,currency_hard,KZT,110,94.60171740607092,98.67247919368428,-4.070761787613364,121.99890033354698,127.01055152415421,-5.011651190607225,-37.23771934751765,-43.445550805484075,0.5653495029641817,0.53816468678854,0.027184816175641724
3,open_2026,currency_all,TJS,159,70.20566766635523,70.20566766635523,0.0,90.32319062624126,90.32319062624126,0.0,-4.886639330554605,-4.886639330554605,0.6788243372342967,0.6788243372342967,0.0
3,open_2026,currency_hard,TJS,0,,,,,,,,,,,
3,open_2026,currency_all,UZS,159,76.34112286213082,76.58160591073175,-0.24048304860093594,97.30994809368568,97.37836313455477,-0.06841504086909822,-13.555172780076894,-13.206827544006037,0.6591025794124672,0.6575949367088608,0.001507642703606371
3,open_2026,currency_hard,UZS,1,8.575043903857667,46.81184863140858,-38.23680472755091,8.575043903857667,46.81184863140858,-38.23680472755091,-8.575043903857667,46.81184863140858,,,
3,open_2025_2026,all,ALL,2030,80.5688317200911,81.25775916372889,-0.6889274436377946,104.10845797313799,104.81452125705047,-0.706063283912485,3.590078790232698,5.165006036068233,0.577234088084828,0.5757795668807486,0.0014545212040794064
3,open_2025_2026,hard_direct,ALL,626,77.03778515612618,79.27184699412089,-2.234061837994716,99.95159684750828,102.31655810335772,-2.364961255849437,-9.207875368177403,-4.100683181202742,0.6397396884601863,0.6184369445251235,0.021302743935062707
3,open_2025_2026,currency_all,AMD,406,72.95663439669245,74.19017316771115,-1.2335387710187007,94.60867242985881,96.35755046439749,-1.7488780345386772,-0.22162504312699427,9.917778712698492,0.6215407525752354,0.6170635480980309,0.004477204477204566
3,open_2025_2026,currency_hard,AMD,309,66.85859599216825,68.47936214438053,-1.6207661522122834,86.10712042914838,88.61858372930682,-2.5114633001584394,-9.59311544791926,3.7292079335213466,0.720656387145582,0.6973676182883823,0.02328876885719966
3,open_2025_2026,currency_all,KGS,406,74.0193909922031,73.80411290666036,0.2152780855427352,96.02308870933837,95.88038205511343,0.14270665422493778,8.303277854415507,8.538971105612893,0.623487706246327,0.6257660257660258,-0.0022783195196988126
3,open_2025_2026,currency_hard,KGS,15,84.33133459741708,78.50447441539417,5.826860182022912,109.1018724062943,105.65024124475624,3.45163116153806,5.387159760637104,11.766590426379706,0.6392857142857141,0.6714285714285713,-0.03214285714285714
3,open_2025_2026,currency_all,KZT,406,89.61060944027196,91.94280665099585,-2.3321972107238906,115.98855008390507,117.80959614678723,-1.8210460628821608,-1.7823898585683413,-4.419271553988087,0.4988269057234575,0.4959437718058408,0.002883133917616687
3,open_2025_2026,currency_hard,KZT,301,87.35150260229193,90.49725697954739,-3.1457543772554573,112.12621625466464,114.65847337454811,-2.532257119883468,-9.541826111553824,-13.098550258864176,0.5572115024971949,0.5473318518844471,0.009879650612747759
3,open_2025_2026,currency_all,TJS,406,81.60787300724672,81.60787300724672,0.0,104.44771738778029,104.44771738778029,0.0,10.180058554681956,10.180058554681956,0.580073400763056,0.580073400763056,0.0
3,open_2025_2026,currency_hard,TJS,0,,,,,,,,,,,
3,open_2025_2026,currency_all,UZS,406,84.64965076404137,84.74383008603041,-0.09417932198904566,107.97662351369034,108.00077557778592,-0.024152064095574133,1.4710724437613616,1.607493361335909,0.5843013636117085,0.5838699424906322,0.00043142112107630304
3,open_2025_2026,currency_hard,UZS,1,8.575043903857667,46.81184863140858,-38.23680472755091,8.575043903857667,46.81184863140858,-38.23680472755091,-8.575043903857667,46.81184863140858,,,
5,open_2025,all,ALL,1235,104.28722791024796,106.3949013492338,-2.1076734389858416,133.49141534582637,135.06572350228586,-1.5743081564594945,23.72831518669767,31.170323702625364,0.45253960015664035,0.4632441081303123,-0.01070450797367195
5,open_2025,hard_direct,ALL,388,97.16326385012766,103.87196667782743,-6.708702827699767,123.93278906411844,129.24812497308443,-5.3153359089659915,1.815967163931916,25.50380354839248,0.5302886026809752,0.5307346169752094,-0.00044601429423418715
5,open_2025,currency_all,AMD,247,98.08293572198811,102.24739785565356,-4.164462133665452,124.95815781081602,130.88976873148633,-5.931610920670309,11.49172753807594,39.189412200588706,0.45167183224659724,0.48479710897409345,-0.03312527672749621
5,open_2025,currency_hard,AMD,189,93.31778673155758,98.76023195386111,-5.442445222303533,117.9478448101782,126.07537431705612,-8.12752950687792,-5.396498014116428,30.801005222077496,0.552734673563341,0.5451341118754333,0.007600561687907792
5,open_2025,currency_all,KGS,247,100.10548743769488,100.24344192351192,-0.1379544858170476,128.50664630952704,128.49215495346553,0.014491356061512306,29.79520812966359,30.31616684050863,0.482000369500887,0.4829400484810646,-0.0009396789801776051
5,open_2025,currency_hard,KGS,8,132.58848161967916,136.84782636928077,-4.25934474960161,162.5372635109019,162.1831540790339,0.3541094318680109,46.15779013815532,62.24239033549583,0.6190476190476191,0.6190476190476191,0.0
5,open_2025,currency_all,KZT,247,103.78459855597285,110.02054913141951,-6.235950575446665,133.57236082139255,135.80010291692574,-2.2277420955331877,19.161818528776763,28.153217735057417,0.40555509544908686,0.42497061512341644,-0.019415519674329584
5,open_2025,currency_hard,KZT,191,99.48469543784148,107.54898754326204,-8.064292105420563,127.78346719666301,130.78474750644946,-3.001280309786452,7.0956600165882024,18.72328097968413,0.5028055249379995,0.5073350096445302,-0.004529484706530695
5,open_2025,currency_all,TJS,247,110.6973497740795,110.6973497740795,0.0,140.97207293355763,140.97207293355763,0.0,36.19861528229728,36.19861528229728,0.45530711575889427,0.45530711575889427,0.0
5,open_2025,currency_hard,TJS,0,,,,,,,,,,,
5,open_2025,currency_all,UZS,247,108.76576806150446,108.76576806150446,0.0,138.76811443332505,138.76811443332505,0.0,21.994206454674785,21.994206454674785,0.4657447194819342,0.4657447194819342,0.0
5,open_2025,currency_hard,UZS,0,,,,,,,,,,,
5,open_2026,all,ALL,785,100.61265047046966,100.73651524966783,-0.12386477919817196,130.35925410009244,130.78285629834258,-0.423602198250137,-24.845527050261364,-23.604846310723104,0.5826122786353809,0.5769063131646397,0.005705965470741203
5,open_2026,hard_direct,ALL,234,105.27232505441458,105.687854335058,-0.4155292806434261,137.20502098298525,138.55077062039675,-1.345749637411501,-44.29715059688953,-40.13503785954962,0.6082025058008987,0.575080603808574,0.03312190199232479
5,open_2026,currency_all,AMD,157,90.0043540855405,87.96258162528737,2.041772460253128,116.54901039358997,116.1078272968652,0.44118309672477096,-24.269894482176944,-15.936855716333035,0.6362883669583662,0.6256333765404152,0.010654990417951038
5,open_2026,currency_hard,AMD,118,86.68168349179838,83.96508793027513,2.716595561523249,110.94487968633257,110.3276813194581,0.6171983668744758,-29.388493340326267,-18.30131464339835,0.7102976783933913,0.686946486547683,0.02335119184570833
5,open_2026,currency_all,KGS,157,90.9109172619773,90.63899509305608,0.2719221689212219,118.02336980553768,117.88502385477379,0.13834595076389178,-10.474387684651559,-10.297649040732896,0.6260085959352266,0.6279529146174312,-0.001944318682204571
5,open_2026,currency_hard,KGS,7,68.4952110074885,62.39638521882711,6.098825788661394,74.46759330859783,69.37882830930775,5.088764999290078,16.01331658768788,19.97731188700651,0.7857142857142859,0.8571428571428573,-0.0714285714285714
5,open_2026,currency_all,KZT,157,124.26486807807217,127.56238659314668,-3.2975185150745148,159.00859164515416,161.23079222505655,-2.222200579902392,-53.03819981565475,-55.70907351763535,0.521452626225665,0.5083292503674669,0.013123375858198116
5,open_2026,currency_hard,KZT,108,128.3824860795145,133.1761009579099,-4.7936148783954025,164.15290591696393,167.27427961284602,-3.1213736958820846,-64.34512782006155,-68.22778681275558,0.5192203263882934,0.49659416769079806,0.022626158697495347
5,open_2026,currency_all,TJS,157,92.53330490947334,92.53330490947334,0.0,122.6899509819233,122.6899509819233,0.0,-12.709048279687792,-12.709048279687792,0.6039450753229678,0.6039450753229678,0.0
5,open_2026,currency_hard,TJS,0,,,,,,,,,,,
5,open_2026,currency_all,UZS,157,105.34980801728494,104.98530802737561,0.3644999899093335,130.83551396604958,130.746620091914,0.0888938741355787,-23.73610498913579,-23.37160499922645,0.579518602819417,0.5792302110531571,0.00028839176625994334
5,open_2026,currency_hard,UZS,1,60.510437060815775,3.2839386450495915,57.22649841576619,60.510437060815775,3.2839386450495915,57.22649841576619,-60.510437060815775,-3.2839386450495915,,,
5,open_2025_2026,all,ALL,2020,102.85923618241331,104.19597407786783,-1.3367378954545188,132.2830246080695,133.4176757056984,-1.134651097628904,4.851846792631908,9.883933375655786,0.5012104036156685,0.49899789866938815,0.002212504946280336
5,open_2025_2026,hard_direct,ALL,622,100.21393960865362,104.5551141244383,-4.341174515784687,129.0860988430517,132.82430519334426,-3.7382063502925575,-15.532054630332098,0.8100915074624934,0.5689468270910487,0.5357910618357636,0.033155765255285075
5,open_2025_2026,currency_all,AMD,404,94.94348691772505,96.69612026117957,-1.7526333434545194,121.75925924478265,125.35255057323207,-3.5932913284494106,-2.405734484646097,17.76658036158694,0.5371885410211823,0.530920006806305,0.006268534214877275
5,open_2025_2026,currency_hard,AMD,307,90.76710209868597,93.07349907183134,-2.306396973145368,115.30648312852176,120.26672690106145,-4.960243772539684,-14.618176999434871,11.92780084381642,0.6322955003736763,0.5940523677638068,0.03824313260986956
5,open_2025_2026,currency_all,KGS,404,96.53235001792343,96.51102075425062,0.021329263672811294,124.53757679548895,124.4774995456092,0.060077249879739725,14.145885003803496,14.533075025273678,0.5409977060567925,0.5425283967602715,-0.0015306907034789985
5,open_2025_2026,currency_hard,KGS,15,102.67828866732353,102.10382049906907,0.5744681682544552,129.14200282611952,127.57245169162921,1.569551134490311,32.09036914793718,42.518687059534145,0.6499999999999999,0.6535714285714285,-0.0035714285714285587
5,open_2025_2026,currency_all,KZT,404,111.74351517718472,116.83755032322935,-5.094035146044632,143.99201646245282,146.2092358096737,-2.217219347220862,-8.896109392202808,-4.436831093340513,0.44208098229177756,0.43414963498004056,0.007931347311737003
5,open_2025_2026,currency_hard,KZT,299,109.92269339536887,116.80560375992415,-6.882910364555286,141.99901586671024,145.02798857314198,-3.0289727064317447,-18.70903926889063,-12.683793674441246,0.4989670265538372,0.4742228008349981,0.024744225718839052
5,open_2025_2026,currency_all,TJS,404,103.63855016085384,103.63855016085384,0.0,134.16366667458703,134.16366667458703,0.0,17.192419294100112,17.192419294100112,0.49444112318593314,0.49444112318593314,0.0
5,open_2025_2026,currency_hard,TJS,0,,,,,,,,,,,
5,open_2025_2026,currency_all,UZS,404,107.43827863837956,107.29662888982568,0.14164974855387413,135.74047845382051,135.70718858481385,0.03328986900666564,4.222773542104835,4.364423290658712,0.5059985568449318,0.5064022034957838,-0.0004036466508520187
5,open_2025_2026,currency_hard,UZS,1,60.510437060815775,3.2839386450495915,57.22649841576619,60.510437060815775,3.2839386450495915,57.22649841576619,-60.510437060815775,-3.2839386450495915,,,
10,open_2025,all,ALL,1235,134.80296413082854,137.675864267884,-2.872900137055467,174.43546934413087,178.48931977595564,-4.05385043182477,49.52664710888149,65.74217245989558,0.4330599536971709,0.4500720674657231,-0.017012113768552217
10,open_2025,hard_direct,ALL,388,125.15892250050128,134.30333401922167,-9.14441151872039,160.1073419332568,173.74774244932868,-13.640400516071878,8.960263764991229,60.57411378690467,0.4924125182303976,0.4925105140011714,-9.799577077379551e-05
10,open_2025,currency_all,AMD,247,128.2115147111754,134.10353827513612,-5.89202356396072,163.94475307576255,177.35685377704462,-13.412100701282071,25.040407688943244,78.58315875410845,0.42957026409757365,0.47161452775556867,-0.04204426365799502
10,open_2025,currency_hard,AMD,189,122.28095533188146,129.9811131112375,-7.700157779356047,154.2640226136898,172.56800859788063,-18.30398598419083,-0.9186783311611588,69.05518152648862,0.5325210188592048,0.5231749586732789,0.009346060185925875
10,open_2025,currency_all,KGS,247,129.21844683239385,129.54762193559728,-0.3291751032034256,169.93085481516417,170.76456769067332,-0.8337128755091499,61.311034717987674,62.15486172622032,0.48624724068841835,0.48533941523299257,0.0009078254554257814
10,open_2025,currency_hard,KGS,8,150.2473419901765,160.4106233015831,-10.163281311406593,180.09864570995754,202.99094533498007,-22.89229962502253,109.2566996164617,135.3098584956444,0.7619047619047621,0.8095238095238096,-0.04761904761904756
10,open_2025,currency_all,KZT,247,132.62860363633936,140.77190565445258,-8.143302018113218,171.82097045936635,178.36578638429984,-6.544815924933488,32.02810365915166,58.71915234082431,0.3441486667707215,0.3711962909755778,-0.027047624204856346
10,open_2025,currency_hard,KZT,191,126.95593003428004,137.48679704199714,-10.530867007717092,164.82485402606926,173.58315976379984,-8.75830573773058,14.534863604577824,49.05156006726444,0.43334424083769635,0.4465451915128134,-0.013200950675117062
10,open_2025,currency_all,TJS,247,144.11941961553916,144.11941961553916,0.0,187.42399245604014,187.42399245604014,0.0,77.51465549636364,77.51465549636364,0.4790794012811488,0.4790794012811488,0.0
10,open_2025,currency_hard,TJS,0,,,,,,,,,,,
10,open_2025,currency_all,UZS,247,139.83683585869494,139.83683585869494,0.0,178.1406424976926,178.1406424976926,0.0,51.73903398196122,51.73903398196122,0.44561886620563995,0.44561886620563995,0.0
10,open_2025,currency_hard,UZS,0,,,,,,,,,,,
10,open_2026,all,ALL,760,154.48054468323664,152.11591096931946,2.3646337139171862,193.72942849883125,192.18148109010642,1.5479474087248377,-56.76867953674981,-52.36452803751727,0.5347522926350015,0.5364650817207822,-0.0017127890857807637
10,open_2026,hard_direct,ALL,227,168.00281159088024,160.08597624913105,7.9168353417491915,210.66995438708875,205.86846550610582,4.80148888098293,-91.3800751876427,-76.63489836201832,0.5571220163777343,0.5364231208796622,0.020698895498072134
10,open_2026,currency_all,AMD,152,138.57398608506733,130.38149711040205,8.192488974665281,170.83500848482464,163.6174509614498,7.217557523374836,-56.55850127075441,-34.788691925358215,0.6122103076155523,0.621843369623904,-0.009633062008351678
10,open_2026,currency_hard,AMD,114,137.07031618237122,126.14699754948417,10.923318632887046,169.10178239244507,159.30109746991164,9.800684922533435,-65.4968004009139,-36.47038794038563,0.6808003078106964,0.6636682124703834,0.017132095340313014
10,open_2026,currency_all,KGS,152,136.31602182602384,136.46174602134874,-0.14572419532490244,170.949062812851,170.88720783903,0.06185497382099925,-25.85120677674302,-25.472345153092277,0.6130270163136707,0.6117729071412462,0.0012541091724245224
10,open_2026,currency_hard,KGS,7,87.4158697732255,90.58016658599438,-3.1642968127688818,110.57064745391483,108.4745835705725,2.0960638833423246,-12.26461028908344,-4.037900746952995,0.28571428571428575,0.28571428571428575,0.0
10,open_2026,currency_all,KZT,152,198.0484206597882,194.73676596538402,3.311654694404183,242.65925742995128,241.72743527016308,0.9318221597881973,-107.04446384831851,-107.6371264170442,0.47076934642800994,0.47257704057572836,-0.0018076941477184194
10,open_2026,currency_hard,KZT,105,207.1939178225316,202.39990340777513,4.794014414756475,252.76882072813717,251.47301273852108,1.295807989616094,-124.26133165053358,-125.11928127383166,0.4413539290897781,0.45259174787476675,-0.01123781878498864
10,open_2026,currency_all,TJS,152,139.97428156446583,139.97428156446583,0.0,180.57548235388822,180.57548235388822,0.0,-43.09060825234233,-43.09060825234233,0.5301157060942188,0.5301157060942188,0.0
10,open_2026,currency_hard,TJS,0,,,,,,,,,,,
10,open_2026,currency_all,UZS,152,159.490013280838,159.02526418499656,0.4647490958414551,194.30968861078927,194.05113377190588,0.25855483888338426,-51.29861753559076,-50.83386843974934,0.5293434208817719,0.5300371106964918,-0.0006936898147199555
10,open_2026,currency_hard,UZS,1,143.3497265610975,72.70786399320173,70.64186256789577,143.3497265610975,72.70786399320173,70.64186256789577,-143.3497265610975,-72.70786399320173,,,
10,open_2025_2026,all,ALL,1995,142.29918529365065,143.17683443985942,-0.8776491462087677,182.02685048939557,183.82567543800047,-1.7988249486049028,9.033189339117184,20.749143698976404,0.44793868247199436,0.4466653747008046,0.00127330777118978
10,open_2025_2026,hard_direct,ALL,615,140.9728457907712,143.81985399676543,-2.8470082059942285,180.42770947382834,186.24979363469257,-5.822084160864222,-28.07592638500535,9.929486538440408,0.5141637063183103,0.472080398349565,0.04208330796874532
10,open_2025_2026,currency_all,AMD,399,132.15912285361043,132.6856178314279,-0.5264949778174639,166.60321665362468,172.2520659403338,-5.6488492867091225,-6.044890962370148,35.393882304787816,0.5012328560093702,0.4937435296784675,0.007489326330902657
10,open_2025_2026,currency_hard,AMD,303,127.84526931523405,128.53857458305308,-0.6933052678190279,160.00808064717754,167.69969963885268,-7.691618991675142,-25.215397525721592,29.35249202410029,0.6056268096311199,0.5534680210788594,0.05215878855226053
10,open_2025_2026,currency_all,KGS,399,131.92228492520528,132.18157396826453,-0.2592890430592547,170.3194613281728,170.8112981299667,-0.49183680179390876,28.106371291423606,28.773068629339328,0.5168897117164771,0.5162914195035326,0.0005982922129444956
10,open_2025_2026,currency_hard,KGS,15,120.9259882889327,127.82307683430835,-6.897088545375652,151.67185061641726,165.73266386353953,-14.060813247122269,52.546754993873954,70.28090418243231,0.6535714285714285,0.7035714285714285,-0.050000000000000044
10,open_2025_2026,currency_all,KZT,399,157.55043869289128,161.32994767766456,-3.779508984773287,201.76128260142605,204.8278978488425,-3.0666152474164505,-20.951922057979832,-4.654668138363689,0.36292949710960815,0.3523555748668153,0.010573922242792855
10,open_2025_2026,currency_hard,KZT,296,155.41872975646388,160.51340571904674,-5.094675962582869,200.4859759981487,204.63467485088145,-4.148698852732764,-34.700273225782645,-12.732015408462223,0.4110930653303534,0.3851103800256342,0.0259826853047192
10,open_2025_2026,currency_all,TJS,399,142.54031940560645,142.54031940560645,0.0,184.84495780503113,184.84495780503113,0.0,31.569793115904226,31.569793115904226,0.4436458608833642,0.4436458608833642,0.0
10,open_2025_2026,currency_hard,TJS,0,,,,,,,,,,,
10,open_2025_2026,currency_all,UZS,399,147.3237605909399,147.14671331633366,0.17704727460625236,184.46746923529372,184.36375673789138,0.10371249740234134,12.486595308608086,12.663642583214342,0.44445025881286127,0.446018249140439,-0.0015679903275777618
10,open_2025_2026,currency_hard,UZS,1,143.3497265610975,72.70786399320173,70.64186256789577,143.3497265610975,72.70786399320173,70.64186256789577,-143.3497265610975,-72.70786399320173,,,
