candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
local_ridge_r25,1.3584345938206528,1.4828203760546157,1.2251867662753468,1.4029692470837751,42.20435922435064,8.824364499818424,0.0,1.3584345938206528
local_ridge_r35,1.2869665521514408,1.3856857270937692,1.574235807860262,1.9233226837060704,34.9551740421937,7.536475299728947,0.0,1.2869665521514408
local_ridge_r35_cd3,1.2720949173883722,1.4033821561379938,0.8253275109170305,1.002120890774125,36.13098474974914,13.33189775879464,0.1746724890829695,0.9227499392224332
residual_w25_r25,1.3324299377444349,1.463122766667323,0.9246724890829694,1.2545068928950158,38.76678695179023,8.584507244120383,0.0753275109170306,1.1817749159103736
residual_w25_r35,1.2756614497603493,1.3505528727082405,1.222707423580786,1.7741251325556733,32.44269832206024,6.976683216155021,0.0,1.2756614497603493
residual_w25_r35_cd3,1.2632790021177587,1.380700864964718,0.6495633187772926,0.9946977730646871,34.0424556071047,12.889978458341796,0.35043668122270744,0.5624056396723438
residual_w50_r25,1.320344904288431,1.432426205643865,0.8253275109170305,1.2693531283138917,36.70383494418933,7.176705317038904,0.1746724890829695,0.970999926122492
residual_w50_r35,1.2491761659599347,1.306182568659638,1.0698689956331877,1.7965921192758254,28.52623722323901,5.860664490971256,0.0,1.2491761659599347
residual_w50_r35_cd3,1.2385320611556507,1.3318363514657903,0.5578602620087336,0.939297124600639,29.249751555207887,10.90869378977743,0.4421397379912664,0.354252585173118
residual_w100_r25,1.2410371154078204,1.3275751396841613,0.7336244541484715,1.247083775185578,27.063773860356978,6.627163921132473,0.26637554585152845,0.7082860237047635
residual_w100_r35,1.1806733862073202,1.2324274712800143,1.039301310043668,1.8264110756123537,19.642163840850756,4.584069053965258,0.0,1.1806733862073202
residual_w100_r35_cd3,1.1615070734651407,1.2320078771319305,0.5349344978165939,0.9169329073482428,16.271787227152384,6.655115371472637,0.46506550218340614,0.23137606909832842
stale20_cny_r35,0.9878183784489333,1.0204053612500712,1.6353711790393013,1.6627783669141039,-0.9096792010077676,-2.2669671171231007,0.0,0.9878183784489333
