scenario,clock,h,model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,ece_delta
calendar_assumed_replay,11:45,20,alpha_0p000,currency_year,UZS:2025,365,0.07945205479452055,0.16538877455944154,0.08107570558192358,0.3049460663683648,0.08684700782022432,0.08107570558192358,0.3049460663683648,0.08684700782022432,0.0,0.0,0.6116071428571429,0.15361291707532893,0.0
calendar_assumed_replay,11:45,20,alpha_0p000,currency_year,UZS:2026,217,0.2626728110599078,0.1465475320824685,0.1958711545278828,0.5832897913390195,0.12249448480143883,0.1958711545278828,0.5832897913390195,0.12249448480143883,0.0,0.0,0.693969298245614,0.44964178535219657,0.0
calendar_assumed_replay,11:45,20,alpha_0p010,ALL,ALL,2910,0.13711340206185568,0.16708845814149187,0.118267849751512,0.3960182358322346,0.0299750560796362,0.11777707207577807,0.3944596237333479,0.03171365247598176,0.0004907776757339249,0.0015586120988866914,0.6010037040031381,0.18569756003899734,-0.0017385963963455625
calendar_assumed_replay,11:45,20,alpha_0p010,currency,AMD,582,0.13402061855670103,0.18588194525266072,0.12027338311906692,0.40312845204507314,0.05186132669595968,0.11983713284811245,0.4018920423633706,0.05361955515450195,0.00043625027095446633,0.0012364096817025216,0.5744301994301995,0.1685233899219264,-0.0017582284585422742
calendar_assumed_replay,11:45,20,alpha_0p010,currency,KGS,582,0.1254295532646048,0.1773834376344946,0.11426796527317855,0.387588788726875,0.05195388436988981,0.11379704278599062,0.3862526072458193,0.05360295885001354,0.0004709224871879275,0.0013361814810557426,0.5760960249751057,0.15229043988403726,-0.0016490744801237259
calendar_assumed_replay,11:45,20,alpha_0p010,currency,KZT,582,0.12027491408934708,0.13872157959518358,0.10286766723216877,0.3565970486186178,0.031488122271519356,0.10264028831504673,0.3555950305748321,0.030259402088782156,0.0002273789171220314,0.0010020180437856907,0.6067801339285716,0.21621785612666367,0.0012287201827371995
calendar_assumed_replay,11:45,20,alpha_0p010,currency,TJS,582,0.15807560137457044,0.17695447607184447,0.1294793144167545,0.42207639047286777,0.022626104613568877,0.12873345129236483,0.4198312925290741,0.020789523644600242,0.0007458631243896785,0.0022450979437936835,0.623513753327418,0.23960460044010373,0.0018365809689686353
calendar_assumed_replay,11:45,20,alpha_0p010,currency,UZS,582,0.14776632302405499,0.15650085215327597,0.12445091871639136,0.4107004992977395,0.024433002487241732,0.1238774451373757,0.4087271459536433,0.025957287581147962,0.0005734735790156598,0.001973353344096207,0.605917104276069,0.21551736649732328,-0.0015242850939062302
calendar_assumed_replay,11:45,20,alpha_0p010,year,2025,1825,0.08712328767123288,0.1771951765792443,0.08866654395837059,0.3248497640740065,0.0900718889080114,0.08836169467209126,0.3239642534623825,0.09091754202717588,0.0003048492862793295,0.0008855106116240075,0.600024915626628,0.12047127427091736,-0.0008456531191644717
calendar_assumed_replay,11:45,20,alpha_0p010,year,2026,1085,0.22119815668202766,0.15008867828075623,0.16805806456486047,0.5157255731214202,0.07410648843585285,0.16725455019718674,0.5130347857098564,0.0703878654750445,0.00080351436767373,0.002690787411563811,0.6630473372781064,0.3713417797417706,0.0037186229608083543
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,AMD:2025,365,0.0821917808219178,0.1996917058389152,0.0930937312421508,0.34030104181975357,0.11749992501699738,0.09283111970064808,0.3396749240787836,0.11828161366692702,0.0002626115415027136,0.0006261177409699892,0.5673631840796021,0.10012459444184728,-0.0007816886499296405
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,AMD:2026,217,0.22119815668202766,0.1626535461098824,0.16599030908715157,0.508805893207477,0.0783587621545066,0.1652619936721884,0.5065429556070309,0.0726934934832647,0.0007283154149631543,0.0022629376004461577,0.6506410256410257,0.3828837795892781,0.0056652686712418965
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,KGS:2025,365,0.0821917808219178,0.1903713395460951,0.09269154401985025,0.33886967146997105,0.10817955872417728,0.09229936018217999,0.3377948414804064,0.10884203415720523,0.0003921838376702569,0.0010748299895646518,0.5134328358208955,0.08445641069167012,-0.0006624754330279425
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,KGS:2026,217,0.19815668202764977,0.15553742750668742,0.15056010240435289,0.46953569102535403,0.07473667720158468,0.14995673933157075,0.4677599091093017,0.05851882650438621,0.0006033630727821371,0.0017757819160523214,0.6831061213579257,0.3798405722425378,0.01621785069719847
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,KZT:2025,365,0.049315068493150684,0.1464608290576039,0.05279398826700767,0.22883798715256182,0.09779587740010447,0.052973298069229936,0.2294213121233135,0.09838066185484848,-0.00017930980222226334,-0.0005833249707516697,0.728626320845341,0.22774396155750157,-0.0005847844547440112
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,KZT:2026,217,0.23963133640552994,0.12570394801092824,0.1870929797772554,0.5714913225131357,0.1139273883946017,0.18618153918934688,0.5678227136845294,0.11118525597086774,0.000911440587908513,0.0036686088286063123,0.6532634032634034,0.3906451876861331,0.002742132423733959
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,TJS:2025,365,0.14246575342465753,0.18502457387698865,0.12350382993912243,0.4107746461519925,0.05777443899380346,0.12262898982647473,0.40798412326104433,0.043600750319680776,0.0008748401126476985,0.002790522890948166,0.5491521258294422,0.18530126402949137,0.014173688674122685
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,TJS:2026,217,0.18433179723502305,0.1633803484272472,0.1395302445289006,0.4410862369112063,0.056388842294116406,0.13900132426494485,0.4397585588094006,0.05414056810325636,0.0005289202639557344,0.0013276781018056738,0.7124293785310735,0.3860232165693723,0.0022482741908600445
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,UZS:2025,365,0.07945205479452055,0.1644274345766187,0.08124962632372182,0.30546547377575367,0.08582689269389347,0.08107570558192358,0.3049460663683648,0.08684700782022432,0.0001739207417982419,0.0005194074073888721,0.5977011494252874,0.14409281817678596,-0.0010201151263308506
calendar_assumed_replay,11:45,20,alpha_0p010,currency_year,UZS:2026,217,0.2626728110599078,0.14316812134903592,0.19711668702664203,0.5877087219499275,0.12018977439213634,0.1958711545278828,0.5832897913390195,0.12249448480143883,0.001245532498759222,0.004418930610908034,0.694517543859649,0.4463964643245476,-0.002304710409302496
calendar_assumed_replay,11:45,20,alpha_0p025,ALL,ALL,2910,0.13711340206185568,0.16473206786375438,0.11906227712377249,0.3985705252216532,0.027618665801898697,0.11777707207577807,0.3944596237333479,0.03171365247598176,0.0012852050479944116,0.004110901488305285,0.5867985375625443,0.1769540646025453,-0.0040949866740830655
calendar_assumed_replay,11:45,20,alpha_0p025,currency,AMD,582,0.13402061855670103,0.18338306516783076,0.12099983218913708,0.4052128648759663,0.04936244661112974,0.11983713284811245,0.4018920423633706,0.05361955515450195,0.0011626993410246284,0.003320822512595689,0.5634411884411884,0.16166916773238305,-0.004257108543372211
calendar_assumed_replay,11:45,20,alpha_0p025,currency,KGS,582,0.1254295532646048,0.17504786793322935,0.11504127186632307,0.38981569046516074,0.049618314668624555,0.11379704278599062,0.3862526072458193,0.05360295885001354,0.0012442290803324485,0.0035630832193414563,0.5594638964394327,0.1446766661576112,-0.003984644181388983
calendar_assumed_replay,11:45,20,alpha_0p025,currency,KZT,582,0.12027491408934708,0.13672792010585788,0.1032521703766895,0.3582798368076165,0.025577339815738474,0.10264028831504673,0.3555950305748321,0.030259402088782156,0.0006118820616427684,0.002684806232784387,0.595619419642857,0.2102169759106289,-0.004682062273043682
calendar_assumed_replay,11:45,20,alpha_0p025,currency,TJS,582,0.15807560137457044,0.17465448469893075,0.1306640596110153,0.42567137824438706,0.031719222407281526,0.12873345129236483,0.4198312925290741,0.020789523644600242,0.0019306083186504674,0.00584008571531297,0.6025066548358473,0.22227215775445153,0.010929698762681284
calendar_assumed_replay,11:45,20,alpha_0p025,currency,UZS,582,0.14776632302405499,0.15384700141292315,0.1253540515756974,0.4138728557151356,0.03511078444165342,0.1238774451373757,0.4087271459536433,0.025957287581147962,0.0014766064383217037,0.005145709761492312,0.5870686421605401,0.20416691694442712,0.009153496860505459
calendar_assumed_replay,11:45,20,alpha_0p025,year,2025,1825,0.08712328767123288,0.17624752319379686,0.08919998270350704,0.3264004650406533,0.08912423552256397,0.08836169467209126,0.3239642534623825,0.09091754202717588,0.0008382880314157792,0.002436211578270786,0.5814363481241553,0.11658457922366292,-0.0017933065046119023
calendar_assumed_replay,11:45,20,alpha_0p025,year,2026,1085,0.22119815668202766,0.1453627535989364,0.16929148202421895,0.51996256193163,0.07995517897677552,0.16725455019718674,0.5130347857098564,0.0703878654750445,0.0020369318270322123,0.006927776221773652,0.658939842209073,0.3667201882751471,0.009567313501731026
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,AMD:2025,365,0.0821917808219178,0.19865887834794724,0.09357916337637433,0.34148193140160243,0.1164670975260294,0.09283111970064808,0.3396749240787836,0.11828161366692702,0.0007480436757262426,0.0018070073228188543,0.5561194029850747,0.09823435021226143,-0.0018145161408976151
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,AMD:2026,217,0.22119815668202766,0.15768872502616021,0.16712215530737862,0.5124100571254724,0.08254836495386984,0.1652619936721884,0.5065429556070309,0.0726934934832647,0.001860161635190205,0.005867101518441498,0.6495315581854043,0.3800011890911448,0.00985487147060514
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,KGS:2025,365,0.0821917808219178,0.18951550384505114,0.0933619288671847,0.34071353960249146,0.10732372302313334,0.09229936018217999,0.3377948414804064,0.10884203415720523,0.0010625686850047056,0.0029186981220850616,0.487363184079602,0.08095605430201258,-0.001518311134071887
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,KGS:2026,217,0.19815668202764977,0.1507129043027457,0.1515065262197125,0.472406865879328,0.07936275123012819,0.14995673933157075,0.4677599091093017,0.05851882650438621,0.001549786888141752,0.0046469567700263,0.6821705426356589,0.37695254290820673,0.02084392472574198
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,KZT:2025,365,0.049315068493150684,0.14565635813185834,0.052589702040810704,0.22815078144032874,0.10030311326766005,0.052973298069229936,0.2294213121233135,0.09838066185484848,-0.0003835960284192322,-0.001270530682984744,0.7191802753762407,0.23271873913687574,0.0019224514128115683
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,KZT:2026,217,0.23963133640552994,0.12171004047687088,0.18846784292321375,0.5771605059737918,0.11792129592865903,0.18618153918934688,0.5678227136845294,0.11118525597086774,0.0022863037338668735,0.009337792289262348,0.6494172494172494,0.3858323206212215,0.00673603995779129
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,TJS:2025,365,0.14246575342465753,0.18428378682471044,0.12489372842035303,0.415198774177769,0.06485040069083713,0.12262898982647473,0.40798412326104433,0.043600750319680776,0.002264738593878296,0.007214650916724685,0.5188621282870485,0.1768455923981223,0.02124965037115635
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,TJS:2026,217,0.18433179723502305,0.1584577322753842,0.14036991622203712,0.443286587849528,0.05140501187114214,0.13900132426494485,0.4397585588094006,0.05414056810325636,0.0013685919570922689,0.0035280290401273895,0.709180790960452,0.3829916229885747,-0.0027355562321142238
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,UZS:2025,365,0.07945205479452055,0.163123088819417,0.08157539081281254,0.30645729858107473,0.08443402760223494,0.08107570558192358,0.3049460663683648,0.08684700782022432,0.0004996852308889604,0.0015112322127099342,0.5715311986863711,0.13597136540531934,-0.0024129802179893856
calendar_assumed_replay,11:45,20,alpha_0p025,currency_year,UZS:2026,217,0.2626728110599078,0.13824436591352104,0.19899096944875264,0.5945487928300307,0.1248023241208563,0.1958711545278828,0.5832897913390195,0.12249448480143883,0.0031198149208698234,0.011259001491011222,0.6792763157894737,0.4291300699187884,0.0023078393194174707
calendar_assumed_replay,11:45,20,alpha_0p050,ALL,ALL,2910,0.13711340206185568,0.1611627408262709,0.12053447930700367,0.4033855499317835,0.03119298050631801,0.11777707207577807,0.3944596237333479,0.03171365247598176,0.0027574072312255976,0.008925926198435574,0.5613995163136833,0.16280499984515506,-0.0005206719696637524
calendar_assumed_replay,11:45,20,alpha_0p050,currency,AMD,582,0.13402061855670103,0.1795834150982764,0.12239428847350245,0.4092890394427483,0.04556279654157536,0.11983713284811245,0.4018920423633706,0.05361955515450195,0.002557155625389995,0.007396997079377687,0.5351292226292226,0.1481757168808585,-0.008056758612926596
calendar_assumed_replay,11:45,20,alpha_0p050,currency,KGS,582,0.1254295532646048,0.17151863875545673,0.11650077644570307,0.3941104256776447,0.04608908549085191,0.11379704278599062,0.3862526072458193,0.05360295885001354,0.002703733659712451,0.007857818431825425,0.5332777134860187,0.13371544016107623,-0.007513873359161628
calendar_assumed_replay,11:45,20,alpha_0p050,currency,KZT,582,0.12027491408934708,0.1337318772202635,0.10400415767732005,0.3615553415742391,0.018713943043043746,0.10264028831504673,0.3555950305748321,0.030259402088782156,0.0013638693622733122,0.00596031099940697,0.5750558035714285,0.20176914449858346,-0.01154545904573841
calendar_assumed_replay,11:45,20,alpha_0p050,currency,TJS,582,0.15807560137457044,0.17118694757986042,0.1328082412787579,0.43226018737831157,0.056434147554171164,0.12873345129236483,0.4198312925290741,0.020789523644600242,0.004074789986393074,0.012428894849237482,0.5711623779946762,0.20379573946443957,0.03564462390957092
calendar_assumed_replay,11:45,20,alpha_0p050,currency,UZS,582,0.14776632302405499,0.14979282547749756,0.12696493265973502,0.4197127555859739,0.0336478266326343,0.1238774451373757,0.4087271459536433,0.025957287581147962,0.0030874875223593223,0.010985609632330584,0.5582098649662415,0.186967359980924,0.007690539051486336
calendar_assumed_replay,11:45,20,alpha_0p050,year,2025,1825,0.08712328767123288,0.17502850478814982,0.09028769271145279,0.3295716844266765,0.08790521711691691,0.08836169467209126,0.3239642534623825,0.09091754202717588,0.0019259980393615261,0.005607430964294002,0.5481211352465515,0.11055367944046655,-0.003012324910258962
calendar_assumed_replay,11:45,20,alpha_0p050,year,2026,1085,0.22119815668202766,0.13784014245721196,0.17141041067740037,0.5275425126477469,0.08335801422481567,0.16725455019718674,0.5130347857098564,0.0703878654750445,0.00415586048021363,0.014507726937890486,0.651533530571992,0.3542318714328579,0.012970148749771176
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,AMD:2025,365,0.0821917808219178,0.19730652118990102,0.09462639336844958,0.34408791113694187,0.11511474036798322,0.09283111970064808,0.3396749240787836,0.11828161366692702,0.0017952736678014947,0.004412987058158291,0.5117412935323382,0.09263464502172968,-0.003166873298943801
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,AMD:2026,217,0.22119815668202766,0.14977266061236405,0.16910065581610287,0.518959140049289,0.08636995591502436,0.1652619936721884,0.5065429556070309,0.0726934934832647,0.0038386621439144564,0.012416184442258116,0.6459566074950691,0.3687157774257921,0.013676462431759656
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,KGS:2025,365,0.0821917808219178,0.18845273030508117,0.09469338896205623,0.3443981049218162,0.10626094948316336,0.09229936018217999,0.3377948414804064,0.10884203415720523,0.0023940287798762394,0.0066032634414098235,0.4545273631840796,0.07839714830044414,-0.0025810846740418614
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,KGS:2026,217,0.19815668202764977,0.14303502854525896,0.15318140516243625,0.47772792372316264,0.06370626342448714,0.14995673933157075,0.4677599091093017,0.05851882650438621,0.003224665830865503,0.009968014613860932,0.6765570703020582,0.363018597905856,0.00518743692010093
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,KZT:2025,365,0.049315068493150684,0.14465103332235396,0.05241902031461169,0.22750119765347185,0.099305107349035,0.052973298069229936,0.2294213121233135,0.09838066185484848,-0.0005542777546182487,-0.0019201144698416384,0.6897214217098944,0.2420654765255228,0.000924445494186521
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,KZT:2026,217,0.23963133640552994,0.11536555474439716,0.19077178503855757,0.5870381182151608,0.12426578166113278,0.18618153918934688,0.5678227136845294,0.11118525597086774,0.0045902458492106946,0.01921540453063142,0.6448717948717949,0.37883052514040066,0.013080525690265035
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,TJS:2025,365,0.14246575342465753,0.18342094246234036,0.12741496335958288,0.4232032801120321,0.0909258268004075,0.12262898982647473,0.40798412326104433,0.043600750319680776,0.004785973533108154,0.015219156850987792,0.47868026542147946,0.16777809357598608,0.04732507648072673
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,TJS:2026,217,0.18433179723502305,0.15060902992038952,0.14187988386170206,0.44749415582159263,0.06367255870317924,0.13900132426494485,0.4397585588094006,0.05414056810325636,0.002878559596757202,0.007735597012192008,0.6984463276836157,0.3650341089230612,0.00953199059992288
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,UZS:2025,365,0.07945205479452055,0.16131129666107258,0.08228469755256358,0.30866792830912043,0.08185924186655205,0.08107570558192358,0.3049460663683648,0.08684700782022432,0.0012089919706400054,0.003721861940755633,0.5369458128078818,0.13058043022441046,-0.004987765953672271
calendar_assumed_replay,11:45,20,alpha_0p050,currency_year,UZS:2026,217,0.2626728110599078,0.13041843846365017,0.2021183235082031,0.606493225429529,0.1322543725962577,0.1958711545278828,0.5832897913390195,0.12249448480143883,0.0062471689803202946,0.02320343409050951,0.6699561403508771,0.41755706855939867,0.009759887794818858
calendar_assumed_replay,11:45,20,alpha_0p100,ALL,ALL,2910,0.13711340206185568,0.1553284279135322,0.12399406530916143,0.41505277092266385,0.05447937910218067,0.11777707207577807,0.3944596237333479,0.03171365247598176,0.006216993233383358,0.02059314718931593,0.5179785385406965,0.14279370560784277,0.022765726626198905
calendar_assumed_replay,11:45,20,alpha_0p100,currency,AMD,582,0.13402061855670103,0.17331817157047086,0.12582210752987605,0.41962989606775625,0.05427790983421088,0.11983713284811245,0.4018920423633706,0.05361955515450195,0.005984974681763594,0.01773785370438563,0.49188542938542945,0.13024274068522929,0.0006583546797089279
calendar_assumed_replay,11:45,20,alpha_0p100,currency,KGS,582,0.1254295532646048,0.1657840144434382,0.12001484700329255,0.4048193370067466,0.06368447200665577,0.11379704278599062,0.3862526072458193,0.05360295885001354,0.006217804217301934,0.018566729760927325,0.4886024167720753,0.1173674460307626,0.010081513156642227
calendar_assumed_replay,11:45,20,alpha_0p100,currency,KZT,582,0.12027491408934708,0.12893109337642042,0.10590174226680533,0.369818774939501,0.032652036831925677,0.10264028831504673,0.3555950305748321,0.030259402088782156,0.0032614539517586,0.014223744364668889,0.5380301339285715,0.17766916021883272,0.00239263474314352
calendar_assumed_replay,11:45,20,alpha_0p100,currency,TJS,582,0.15807560137457044,0.16558594649364705,0.13769734708374032,0.44761801168586385,0.08499103509516323,0.12873345129236483,0.4198312925290741,0.020789523644600242,0.008963895791375492,0.027786719156789763,0.5251109139307897,0.17469696208002589,0.06420151145056299
calendar_assumed_replay,11:45,20,alpha_0p100,currency,UZS,582,0.14776632302405499,0.14302291368368458,0.13053428266209288,0.43337783491345133,0.05807545155596196,0.1238774451373757,0.4087271459536433,0.025957287581147962,0.006656837524717185,0.024650688959808043,0.5121436609152288,0.1612519659582565,0.032118163974814
calendar_assumed_replay,11:45,20,alpha_0p100,year,2025,1825,0.08712328767123288,0.17390699134711132,0.09318560848911467,0.33807369583726393,0.0867837036758784,0.08836169467209126,0.3239642534623825,0.09091754202717588,0.004823913817023406,0.014109442374881431,0.4951376777125944,0.10324155217370731,-0.004133838351297478
calendar_assumed_replay,11:45,20,alpha_0p100,year,2026,1085,0.22119815668202766,0.12407877052525408,0.1758147415272124,0.5445337036699954,0.0971193861567736,0.16725455019718674,0.5130347857098564,0.0703878654750445,0.008560191330025668,0.03149891796013904,0.6376972386587771,0.3193405259179415,0.0267315206817291
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,AMD:2025,365,0.0821917808219178,0.19595247341243016,0.0975809192887118,0.3516479759035288,0.11376069259051234,0.09283111970064808,0.3396749240787836,0.11828161366692702,0.004749799588063722,0.011973051824745229,0.45999999999999996,0.08757649196688969,-0.004520921076414677
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,AMD:2026,217,0.22119815668202766,0.1352466500390646,0.17332456701386192,0.5339773654684153,0.0859916023301347,0.1652619936721884,0.5065429556070309,0.0726934934832647,0.008062573341673512,0.027434409861384457,0.6307938856015779,0.3310516339417202,0.013298108846869994
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,KGS:2025,365,0.0821917808219178,0.18765496569208784,0.0981338574983094,0.35402055701042423,0.10546318487017008,0.09229936018217999,0.3377948414804064,0.10884203415720523,0.005834497316129408,0.016225715530017837,0.40238805970149255,0.07239208130590995,-0.003378849287035149
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,KGS:2026,217,0.19815668202764977,0.12899646971644682,0.15681927635499227,0.4902642895351228,0.06916021231120292,0.14995673933157075,0.4677599091093017,0.05851882650438621,0.006862537023421517,0.02250438042582109,0.6642608928094093,0.3216974716009625,0.010641385806816714
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,KZT:2025,365,0.049315068493150684,0.14387008643093038,0.05270506204199423,0.22803178590767378,0.0956206765794822,0.052973298069229936,0.2294213121233135,0.09838066185484848,-0.00026823602723570483,-0.0013895262156397026,0.6519372398334934,0.2559747817361218,-0.002759985275366278
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,KZT:2026,217,0.23963133640552994,0.10380329399901891,0.19538002928088852,0.6083084108686113,0.13582804240651106,0.18618153918934688,0.5678227136845294,0.11118525597086774,0.009198490091541639,0.040485697184081904,0.6389277389277389,0.3545870728029532,0.024642786435643313
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,TJS:2025,365,0.14246575342465753,0.18305169340115343,0.13321566404405305,0.4415487963445747,0.11786107924202385,0.12262898982647473,0.40798412326104433,0.043600750319680776,0.01058667421757832,0.033564673083530394,0.43370607028753994,0.15086701456299456,0.07426032892234308
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,TJS:2026,217,0.18433179723502305,0.13620807727134365,0.14523566187399772,0.4578265997023178,0.05964030595741298,0.13900132426494485,0.4397585588094006,0.05414056810325636,0.00623433760905287,0.018068040892917192,0.6759887005649718,0.3114703556876818,0.005499737854156618
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,UZS:2025,365,0.07945205479452055,0.15900573779895466,0.08429253957250488,0.3151193640201181,0.08228485765124657,0.08107570558192358,0.3049460663683648,0.08684700782022432,0.0032168339905813,0.010173297651753288,0.48788998357963875,0.12489371131318344,-0.004562150168977749
calendar_assumed_replay,11:45,20,alpha_0p100,currency_year,UZS:2026,217,0.2626728110599078,0.11613936160039622,0.20831417311232156,0.6322918527755095,0.14653344945951163,0.1958711545278828,0.5832897913390195,0.12249448480143883,0.012443018584438748,0.049002061436489996,0.6499999999999999,0.3830466447782175,0.0240389646580728
calendar_assumed_replay,11:45,20,alpha_0p200,ALL,ALL,2910,0.13711340206185568,0.14850454497213664,0.13276612389380496,0.4460590462569902,0.10388983928098443,0.11777707207577807,0.3944596237333479,0.03171365247598176,0.014989051818026886,0.0515994225236423,0.46563441658706695,0.12760982679695357,0.07217618680500267
calendar_assumed_replay,11:45,20,alpha_0p200,currency,AMD,582,0.13402061855670103,0.1657550835200763,0.13494243188521973,0.4485604436546792,0.1087932821766832,0.11983713284811245,0.4018920423633706,0.05361955515450195,0.015105299037107278,0.04666840129130856,0.446021571021571,0.11957160740440483,0.05517372702218125
calendar_assumed_replay,11:45,20,alpha_0p200,currency,KGS,582,0.1254295532646048,0.15922317372450254,0.1291744429720624,0.43423111822274113,0.10810614523306751,0.11379704278599062,0.3862526072458193,0.05360295885001354,0.015377400186071782,0.04797851097692185,0.44077831902467907,0.10712308888069993,0.05450318638305397
calendar_assumed_replay,11:45,20,alpha_0p200,currency,KZT,582,0.12027491408934708,0.12378790300431781,0.11119979929981073,0.3928396438641171,0.07693565724559588,0.10264028831504673,0.3555950305748321,0.030259402088782156,0.008559510984763999,0.03724461328928502,0.49564732142857143,0.17105800697429713,0.04667625515681373
calendar_assumed_replay,11:45,20,alpha_0p200,currency,TJS,582,0.15807560137457044,0.15933005071189643,0.14968548462849135,0.4866249665769929,0.13384129500469577,0.12873345129236483,0.4198312925290741,0.020789523644600242,0.020952033336126524,0.0667936740479188,0.4761535048802129,0.15827825393265754,0.11305177136009553
calendar_assumed_replay,11:45,20,alpha_0p200,currency,UZS,582,0.14776632302405499,0.13442651389988997,0.13882846068344068,0.46803905896642056,0.10999423165726409,0.1238774451373757,0.4087271459536433,0.025957287581147962,0.014951015546064983,0.05931191301277727,0.4544261065266316,0.140414732014414,0.08403694407611613
calendar_assumed_replay,11:45,20,alpha_0p200,year,2025,1825,0.08712328767123288,0.17656304103263715,0.10179192156974869,0.363440008889808,0.11286430272871749,0.08836169467209126,0.3239642534623825,0.09091754202717588,0.013430226897657424,0.039475755427425485,0.43759013039177935,0.09861564296712103,0.021946760701541612
calendar_assumed_replay,11:45,20,alpha_0p200,year,2026,1085,0.22119815668202766,0.1013093787874237,0.184865588632425,0.5850265515059371,0.13493756793146047,0.16725455019718674,0.5130347857098564,0.0703878654750445,0.017611038435238258,0.07199176579608069,0.6170216962524655,0.27197063681541356,0.06454970245641597
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,AMD:2025,365,0.0821917808219178,0.1982706892350882,0.10675603873950888,0.37584562523350307,0.12469119474760132,0.09283111970064808,0.3396749240787836,0.11828161366692702,0.013924919038860797,0.03617070115471949,0.40417910447761196,0.08622760653137121,0.006409581080674298
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,AMD:2026,217,0.22119815668202766,0.11106293565842036,0.18235272450358128,0.5708687787870724,0.12417774127644185,0.1652619936721884,0.5065429556070309,0.0726934934832647,0.01709073083139287,0.06432582318004154,0.6141518737672584,0.28324318783476066,0.051484247793177146
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,KGS:2025,365,0.0821917808219178,0.1909862261764971,0.10801152309281915,0.38200244412763484,0.13888529022372983,0.09229936018217999,0.3377948414804064,0.10884203415720523,0.015712162910639163,0.04420760264722845,0.351044776119403,0.06989119148673947,0.03004325606652461
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,KGS:2026,217,0.19815668202764977,0.1057968412591661,0.16477105935880804,0.5220811921615143,0.1182382348157586,0.14995673933157075,0.4677599091093017,0.05851882650438621,0.014814320027237288,0.054321283052212566,0.6454156642608928,0.2715067199597141,0.05971940831137239
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,KZT:2025,365,0.049315068493150684,0.14695184446767012,0.05582622538127837,0.2362434313145061,0.1019160045993747,0.052973298069229936,0.2294213121233135,0.09838066185484848,0.002852927312048434,0.006822119191192605,0.6284021773935319,0.2966994783392257,0.0035353427445262153
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,KZT:2026,217,0.23963133640552994,0.0848255129853151,0.2043396816973421,0.6562388032217579,0.15770643813361185,0.18618153918934688,0.5678227136845294,0.11118525597086774,0.018158142507995217,0.08841608953722846,0.6196969696969696,0.31258225801485323,0.046521182162744104
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,TJS:2025,365,0.14246575342465753,0.18732214918053627,0.14783346484072898,0.48737468257315636,0.1568811430579747,0.12262898982647473,0.40798412326104433,0.043600750319680776,0.025204475014254255,0.07939055931211203,0.38885475546817405,0.14433394725794213,0.11328039273829393
calendar_assumed_replay,11:45,20,alpha_0p200,currency_year,TJS:2026,217,0.18433179723502305,0.11224656711257125,0.15280063311942796,0.48536392354197133,0.09508763353259064,0.13900132426494485,0.4397585588094006,0.05414056810325636,0.013799308854483106,0.04560536473257071,0.6412429378531074,0.254353398714702,0.04094706542933428
