rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,rate,rolling,cooldown
0.25,448,1.7717514124293785,20,0,0.359375,0.3379032258064516,1.06354415274463,0.583978441797796,19.031417500683354,1.06354415274463,1.06354415274463,1,1,1.7005649717514124,1.8192090395480227,0.9302325581395349,0.8961625282167043,1.06354415274463,1.7717514124293785,1.7717514124293785,1.2426966292134833,2.4022727272727273,4,quarterly_reset_extra_qrank120,0.25,20,0
0.25,450,1.7796610169491527,40,0,0.35555555555555557,0.3379032258064516,1.0522407849376825,0.583978441797796,22.607752007779546,1.0522407849376825,1.0522407849376825,1,1,1.7005649717514124,1.8785310734463279,0.9543859649122807,0.9303370786516854,1.0522407849376825,1.7796610169491527,1.7796610169491527,1.4349999999999998,2.2272727272727275,4,quarterly_reset_extra_qrank120,0.25,40,0
0.25,457,1.8073446327683618,60,0,0.3785557986870897,0.3379032258064516,1.1203083302434158,0.583978441797796,31.361457433864807,1.1203083302434158,1.1203083302434158,1,1,1.7005649717514124,1.9180790960451979,1.0392875851231012,0.9469026548672567,1.1203083302434158,1.8073446327683618,1.8073446327683618,1.3528089887640449,2.784090909090909,4,quarterly_reset_extra_qrank120,0.25,60,0
0.25,470,1.8587570621468927,120,0,0.39148936170212767,0.3379032258064516,1.15858426852181,0.583978441797796,33.603108136744765,1.15858426852181,1.15858426852181,1,1,1.7203389830508475,1.9180790960451979,1.0171821305841924,0.9290322580645162,1.15858426852181,1.8587570621468927,1.8587570621468927,0.7000000000000001,2.768181818181818,4,quarterly_reset_extra_qrank120,0.25,120,0
0.25,546,2.159322033898305,250,0,0.3717948717948718,0.3379032258064516,1.10029985924974,0.583978441797796,28.498113947173916,1.10029985924974,1.10029985924974,1,1,2.076271186440678,2.3135593220338984,0.9785932721712539,0.9279112754158965,1.10029985924974,2.159322033898305,2.159322033898305,1.0340909090909092,2.957303370786517,4,quarterly_reset_extra_qrank120,0.25,250,0
0.25,220,0.8700564971751413,40,3,0.32272727272727275,0.3379032258064516,0.9550878715556521,0.583978441797796,9.444580850594624,0.9550878715556521,0.9550878715556521,0,1,0.8305084745762712,0.9293785310734464,0.8338470159708602,0.813953488372093,0.9550878715556521,0.8700564971751413,0.8700564971751413,0.6825,1.0818181818181818,4,quarterly_reset_extra_qrank120,0.25,40,3
0.25,232,0.9175141242937853,60,3,0.3448275862068966,0.3379032258064516,1.0204921405645626,0.583978441797796,19.551928802849982,1.0204921405645626,1.0204921405645626,1,1,0.8700564971751413,0.9887005649717514,0.9607438016528924,0.8502202643171806,1.0204921405645626,0.9175141242937853,0.9175141242937853,0.6449438202247191,1.384090909090909,4,quarterly_reset_extra_qrank120,0.25,60,3
0.3,935,3.6977401129943503,0,0,0.36363636363636365,0.3379032258064516,1.0761553482317205,0.583978441797796,21.83222155281457,1.0761553482317205,1.0761553482317205,1,1,3.401129943502825,4.053672316384181,1.041044776119403,0.9849462365591398,1.0761553482317205,3.6977401129943503,3.6977401129943503,2.3704545454545456,5.011363636363637,4,quarterly_reset_extra_qrank120,0.3,0,0
0.3,498,1.9694915254237289,20,0,0.3373493975903614,0.3379032258064516,0.9983609857089455,0.583978441797796,16.318985275628176,0.9983609857089455,0.9983609857089455,0,1,1.9378531073446328,2.016949152542373,0.88,0.9127789046653144,0.9983609857089455,1.9694915254237289,1.9694915254237289,1.4786516853932585,2.6886363636363635,4,quarterly_reset_extra_qrank120,0.3,20,0
0.3,508,2.009039548022599,40,0,0.35039370078740156,0.3379032258064516,1.0369646514949356,0.583978441797796,20.600215584392256,1.0369646514949356,1.0369646514949356,1,1,1.9378531073446328,2.056497175141243,0.9743589743589743,0.9423459244532804,1.0369646514949356,2.009039548022599,2.009039548022599,1.5575,2.5136363636363637,4,quarterly_reset_extra_qrank120,0.3,40,0
0.3,529,2.092090395480226,60,0,0.3553875236294896,0.3379032258064516,1.0517435066839311,0.583978441797796,21.76052755806792,1.0517435066839311,1.0517435066839311,1,1,1.997175141242938,2.194915254237288,1.0090090090090091,0.9580152671755725,1.0517435066839311,2.092090395480226,2.092090395480226,1.68,3.2613636363636362,4,quarterly_reset_extra_qrank120,0.3,60,0
0.3,562,2.2225988700564976,120,0,0.3736654804270463,0.3379032258064516,1.1058357893306383,0.583978441797796,25.20941925168197,1.1058357893306383,1.1058357893306383,1,1,2.1751412429378534,2.2937853107344632,1.0424242424242425,0.940754039497307,1.1058357893306383,2.2225988700564976,2.2225988700564976,0.7954545454545455,3.5,4,quarterly_reset_extra_qrank120,0.3,120,0
0.3,641,2.5350282485875706,250,0,0.36817472698907955,0.3379032258064516,1.0895863042158918,0.583978441797796,27.725774712644938,1.0895863042158918,1.0895863042158918,1,1,2.2740112994350286,2.748587570621469,0.9971014492753624,0.9418238993710691,1.0895863042158918,2.5350282485875706,2.5350282485875706,1.2886363636363636,3.476404494382023,4,quarterly_reset_extra_qrank120,0.3,250,0
0.3,241,0.9531073446327685,40,3,0.34854771784232363,0.3379032258064516,1.0315015993424375,0.583978441797796,10.327023499422166,1.0315015993424375,1.0315015993424375,1,1,0.9293785310734464,0.9887005649717514,0.9593810444874274,0.8432203389830508,1.0315015993424375,0.9531073446327685,0.9531073446327685,0.735,1.1772727272727272,4,quarterly_reset_extra_qrank120,0.3,40,3
0.3,254,1.0045197740112994,60,3,0.3228346456692913,0.3379032258064516,0.9554056339616259,0.583978441797796,5.790387809851878,0.9554056339616259,0.9554056339616259,0,1,0.9887005649717514,1.0282485875706215,0.8288770053475936,0.8755020080321285,0.9554056339616259,1.0045197740112994,1.0045197740112994,0.77,1.5113636363636365,4,quarterly_reset_extra_qrank120,0.3,60,3
0.35,1041,4.1169491525423725,0,0,0.35446685878962536,0.3379032258064516,1.0490188661077218,0.583978441797796,20.28822884617704,1.0490188661077218,1.0490188661077218,1,1,3.915254237288136,4.429378531073446,1.0064935064935066,0.9922779922779923,1.0490188661077218,4.1169491525423725,4.1169491525423725,3.0545454545454547,5.106818181818182,4,quarterly_reset_extra_qrank120,0.35,0,0
0.35,563,2.2265536723163843,20,0,0.3481349911190053,0.3379032258064516,1.0302801646481303,0.583978441797796,18.63662239770041,1.0302801646481303,1.0302801646481303,1,1,2.115819209039548,2.3926553672316384,0.9337349397590362,0.9265232974910395,1.0302801646481303,2.2265536723163843,2.2265536723163843,1.82,2.9590909090909094,4,quarterly_reset_extra_qrank120,0.35,20,0
0.35,552,2.1830508474576273,40,0,0.35144927536231885,0.3379032258064516,1.0400885476116357,0.583978441797796,19.112083143296143,1.0400885476116357,1.0400885476116357,1,1,2.056497175141243,2.3135593220338984,0.9870912220309811,0.9488117001828154,1.0400885476116357,2.1830508474576273,2.1830508474576273,1.6275000000000002,2.9272727272727272,4,quarterly_reset_extra_qrank120,0.35,40,0
0.35,583,2.3056497175141244,60,0,0.34133790737564323,0.3379032258064516,1.010164690085436,0.583978441797796,18.713001025597432,1.010164690085436,1.010164690085436,1,1,2.214689265536723,2.451977401129944,0.9709702062643238,0.9619377162629758,1.010164690085436,2.3056497175141244,2.3056497175141244,1.7674999999999998,3.547727272727273,4,quarterly_reset_extra_qrank120,0.35,60,0
0.35,649,2.566666666666667,120,0,0.3605546995377504,0.3379032258064516,1.0670353876534857,0.583978441797796,21.386168966966554,1.0670353876534857,1.0670353876534857,1,1,2.451977401129944,2.629943502824859,1.0129198966408268,0.953416149068323,1.0670353876534857,2.566666666666667,2.566666666666667,0.9545454545454546,4.263636363636364,4,quarterly_reset_extra_qrank120,0.35,120,0
0.35,770,3.0451977401129944,250,0,0.37142857142857144,0.3379032258064516,1.0992158199795432,0.583978441797796,27.517056958060813,1.0992158199795432,1.0992158199795432,1,1,2.669491525423729,3.46045197740113,1.0271604938271606,0.9633986928104575,1.0992158199795432,3.0451977401129944,3.0451977401129944,1.7181818181818183,4.089887640449438,4,quarterly_reset_extra_qrank120,0.35,250,0
0.35,261,1.0322033898305085,40,3,0.3524904214559387,0.3379032258064516,1.0431697436882195,0.583978441797796,7.1245908062690235,1.0431697436882195,1.0431697436882195,1,1,0.9887005649717514,1.0875706214689267,0.9581818181818182,0.8671875,1.0431697436882195,1.0322033898305085,1.0322033898305085,0.77,1.384090909090909,4,quarterly_reset_extra_qrank120,0.35,40,3
0.35,278,1.0994350282485876,60,3,0.302158273381295,0.3379032258064516,0.894215415257293,0.583978441797796,4.354509498008869,0.894215415257293,0.894215415257293,0,1,1.0480225988700564,1.1666666666666667,0.7682343001971277,0.8937728937728938,0.894215415257293,1.0994350282485876,1.0994350282485876,0.7875,1.5750000000000002,4,quarterly_reset_extra_qrank120,0.35,60,3
0.12,94,0.37175141242937854,0,0,0.44680851063829785,0.3379032258064516,1.3222972629868481,0.5386788915084055,52.26890612254141,1.3222972629868481,1.3222972629868481,1,1,0.059322033898305086,0.5536723163841808,0.0,0.9325842696629213,1.3222972629868481,0.37175141242937854,0.37175141242937854,0.0,1.3370786516853934,4,anchor_multiscale_locked,0.12,0,0
0.12,396,1.5661016949152544,20,0,0.33080808080808083,0.3379032258064516,0.9790024348496903,0.5386788915084055,14.828338110220567,0.9790024348496903,0.9790024348496903,0,1,1.2457627118644068,1.7005649717514124,0.7638000473821369,0.9104859335038363,0.9790024348496903,1.5661016949152544,1.5661016949152544,0.875,2.0124999999999997,4,anchor_multiscale_locked,0.12,20,0
0.12,423,1.6728813559322033,40,0,0.32860520094562645,0.3379032258064516,0.9724831722495867,0.5386788915084055,12.494491158069527,0.9724831722495867,0.9724831722495867,0,1,1.5225988700564972,1.8192090395480227,0.7186213207259418,0.930622009569378,0.9724831722495867,1.6728813559322033,1.6728813559322033,0.9227272727272727,2.3704545454545456,4,anchor_multiscale_locked,0.12,40,0
0.12,425,1.6807909604519775,60,0,0.3341176470588235,0.3379032258064516,0.9887968552576162,0.5386788915084055,14.092338273732762,0.9887968552576162,0.9887968552576162,0,1,1.5423728813559323,1.7401129943502827,0.8044485634847081,0.9357142857142857,0.9887968552576162,1.6807909604519775,1.6807909604519775,0.875,2.1636363636363636,4,anchor_multiscale_locked,0.12,60,0
0.12,351,1.3881355932203392,120,0,0.3475783475783476,0.3379032258064516,1.0286328186089524,0.5386788915084055,22.856801326663515,1.0286328186089524,1.0286328186089524,1,1,1.225988700564972,1.5423728813559323,0.8810627123880137,0.9364161849710982,1.0286328186089524,1.3881355932203392,1.3881355932203392,0.9799999999999999,2.202247191011236,4,anchor_multiscale_locked,0.12,120,0
0.12,281,1.1112994350282488,250,0,0.4199288256227758,0.3379032258064516,1.2427487918191933,0.5386788915084055,40.6688735281622,1.2427487918191933,1.2427487918191933,1,1,0.5932203389830508,1.423728813559322,0.6169154228855721,0.9710144927536232,1.2427487918191933,1.1112994350282488,1.1112994350282488,0.0,2.9887640449438204,4,anchor_multiscale_locked,0.12,250,0
0.12,204,0.8067796610169491,40,3,0.3431372549019608,0.3379032258064516,1.0154897281108148,0.5386788915084055,17.01879789874705,1.0154897281108148,1.0154897281108148,1,1,0.7711864406779662,0.8700564971751413,0.8427556379363609,0.8090452261306532,1.0154897281108148,0.8067796610169491,0.8067796610169491,0.42954545454545456,1.1454545454545455,4,anchor_multiscale_locked,0.12,40,3
0.12,200,0.7909604519774012,60,3,0.35,0.3379032258064516,1.035799522673031,0.5386788915084055,17.715435720932092,1.035799522673031,1.035799522673031,1,1,0.711864406779661,0.8305084745762712,0.8813077469793887,0.8205128205128205,1.035799522673031,0.7909604519774012,0.7909604519774012,0.39772727272727276,0.9975,4,anchor_multiscale_locked,0.12,60,3
0.15,104,0.4112994350282486,0,0,0.4326923076923077,0.3379032258064516,1.280521387919956,0.5386788915084055,48.60323758006992,1.280521387919956,1.280521387919956,1,1,0.059322033898305086,0.652542372881356,0.0,0.9393939393939394,1.280521387919956,0.4112994350282486,0.4112994350282486,0.0,1.4786516853932585,4,anchor_multiscale_locked,0.15,0,0
0.15,424,1.6768361581920903,20,0,0.3490566037735849,0.3379032258064516,1.033007610212996,0.5386788915084055,15.931997293956497,1.033007610212996,1.033007610212996,1,1,1.364406779661017,1.8389830508474576,0.8115424661609401,0.9164677804295943,1.033007610212996,1.6768361581920903,1.6768361581920903,0.9545454545454546,2.205,4,anchor_multiscale_locked,0.15,20,0
0.15,451,1.7836158192090397,40,0,0.3325942350332594,0.3379032258064516,0.98428842826072,0.5386788915084055,13.21825672092475,0.98428842826072,0.98428842826072,0,1,1.6412429378531075,1.8983050847457628,0.7809419496166484,0.9394618834080718,0.98428842826072,1.7836158192090397,1.7836158192090397,1.0022727272727272,2.5931818181818183,4,anchor_multiscale_locked,0.15,40,0
0.15,470,1.8587570621468927,60,0,0.3446808510638298,0.3379032258064516,1.0200578885898544,0.5386788915084055,15.68552502210335,1.0200578885898544,1.0200578885898544,1,1,1.6610169491525424,1.997175141242938,0.8181296615031556,0.9419354838709677,1.0200578885898544,1.8587570621468927,1.8587570621468927,0.9227272727272727,2.434090909090909,4,anchor_multiscale_locked,0.15,60,0
0.15,410,1.6214689265536724,120,0,0.36829268292682926,0.3379032258064516,1.0899353862273706,0.5386788915084055,28.06438918881359,1.0899353862273706,1.0899353862273706,1,1,1.423728813559322,1.8983050847457628,0.958033362598771,0.9580246913580247,1.0899353862273706,1.6214689265536724,1.6214689265536724,1.12,2.6426966292134835,4,anchor_multiscale_locked,0.15,120,0
0.15,311,1.2299435028248589,250,0,0.41479099678456594,0.3379032258064516,1.2275437613672118,0.5386788915084055,39.2188416714753,1.2275437613672118,1.2275437613672118,1,1,0.731638418079096,1.4435028248587571,0.900363049616781,0.9836601307189542,1.2275437613672118,1.2299435028248589,1.2299435028248589,0.0,3.2404494382022477,4,anchor_multiscale_locked,0.15,250,0
0.15,212,0.8384180790960452,40,3,0.3490566037735849,0.3379032258064516,1.033007610212996,0.5386788915084055,17.46599967279038,1.033007610212996,1.033007610212996,1,1,0.8107344632768362,0.8898305084745763,0.9248422260470454,0.8260869565217391,1.033007610212996,0.8384180790960452,0.8384180790960452,0.46136363636363636,1.1931818181818181,4,anchor_multiscale_locked,0.15,40,3
0.15,219,0.8661016949152542,60,3,0.3561643835616438,0.3379032258064516,1.0540425671036715,0.5386788915084055,20.252893102995422,1.0540425671036715,1.0540425671036715,1,1,0.8107344632768362,0.9096045197740114,0.8016456068175141,0.8411214953271028,1.0540425671036715,0.8661016949152542,0.8661016949152542,0.41363636363636364,1.1295454545454544,4,anchor_multiscale_locked,0.15,60,3
0.18,124,0.4903954802259887,0,0,0.45161290322580644,0.3379032258064516,1.3365155131264916,0.5386788915084055,58.24564953603831,1.3365155131264916,1.3365155131264916,1,1,0.09887005649717515,0.7711864406779662,1.107142857142857,0.9495798319327731,1.3365155131264916,0.4903954802259887,0.4903954802259887,0.0,1.6988764044943823,4,anchor_multiscale_locked,0.18,0,0
0.18,452,1.7875706214689266,20,0,0.3495575221238938,0.3379032258064516,1.0344900416077047,0.5386788915084055,15.197990434833073,1.0344900416077047,1.0344900416077047,1,1,1.463276836158192,1.9378531073446328,0.8488499452354875,0.9261744966442953,1.0344900416077047,1.7875706214689266,1.7875706214689266,1.0340909090909092,2.3386363636363634,4,anchor_multiscale_locked,0.18,20,0
0.18,483,1.9101694915254237,40,0,0.33126293995859213,0.3379032258064516,0.9803485573953562,0.5386788915084055,12.05374113966696,0.9803485573953562,0.9803485573953562,0,1,1.8192090395480227,2.016949152542373,0.8444211629125197,0.9414225941422594,0.9803485573953562,1.9101694915254237,1.9101694915254237,1.0818181818181818,2.831818181818182,4,anchor_multiscale_locked,0.18,40,0
0.18,506,2.001129943502825,60,0,0.35375494071146246,0.3379032258064516,1.0469119963775977,0.5386788915084055,16.645227077922943,1.0469119963775977,1.0469119963775977,1,1,1.9378531073446328,2.135593220338983,0.8841898205065158,0.9481037924151696,1.0469119963775977,2.001129943502825,2.001129943502825,0.9545454545454546,2.625,4,anchor_multiscale_locked,0.18,60,0
0.18,456,1.8033898305084748,120,0,0.3793859649122807,0.3379032258064516,1.1227651467571076,0.5386788915084055,28.07519688893534,1.1227651467571076,1.1227651467571076,1,1,1.6610169491525424,2.056497175141243,1.0058403634003894,0.9645232815964523,1.1227651467571076,1.8033898305084748,1.8033898305084748,1.2075,2.957303370786517,4,anchor_multiscale_locked,0.18,120,0
0.18,334,1.3209039548022599,250,0,0.41916167664670656,0.3379032258064516,1.240478470267103,0.5386788915084055,39.839742827930365,1.240478470267103,1.240478470267103,1,1,0.8700564971751413,1.5028248587570623,0.9253731343283582,0.9878419452887538,1.240478470267103,1.3209039548022599,1.3209039548022599,0.0,3.3348314606741574,4,anchor_multiscale_locked,0.18,250,0
0.18,227,0.8977401129943503,40,3,0.3436123348017621,0.3379032258064516,1.0168956924920884,0.5386788915084055,15.513102772975751,1.0168956924920884,1.0168956924920884,1,1,0.8502824858757062,0.9293785310734464,0.9593810444874274,0.8423423423423423,1.0168956924920884,0.8977401129943503,0.8977401129943503,0.5090909090909091,1.2568181818181818,4,anchor_multiscale_locked,0.18,40,3
0.18,233,0.9214689265536724,60,3,0.3648068669527897,0.3379032258064516,1.0796193675929815,0.5386788915084055,21.79555719671073,1.0796193675929815,1.0796193675929815,1,1,0.8898305084745763,0.9887005649717514,0.8444211629125197,0.8508771929824561,1.0796193675929815,0.9214689265536724,0.9214689265536724,0.44545454545454544,1.209090909090909,4,anchor_multiscale_locked,0.18,60,3
0.2,133,0.5259887005649718,0,0,0.47368421052631576,0.3379032258064516,1.4018339404597413,0.5386788915084055,63.50030973845521,1.4018339404597413,1.4018339404597413,1,1,0.1384180790960452,0.7909604519774012,1.1272727272727272,0.953125,1.4018339404597413,0.5259887005649718,0.5259887005649718,0.0,1.8247191011235955,4,anchor_multiscale_locked,0.2,0,0
0.2,466,1.8429378531073448,20,0,0.351931330472103,0.3379032258064516,1.0415151546191115,0.5386788915084055,15.840307056390001,1.0415151546191115,1.0415151546191115,1,1,1.5621468926553672,1.957627118644068,0.8768988999476167,0.928416485900217,1.0415151546191115,1.8429378531073448,1.8429378531073448,1.065909090909091,2.481818181818182,4,anchor_multiscale_locked,0.2,20,0
0.2,501,1.98135593220339,40,0,0.3393213572854291,0.3379032258064516,1.004196856882893,0.5386788915084055,13.778996957176448,1.004196856882893,1.004196856882893,1,1,1.8389830508474576,2.115819209039548,0.8674698795180724,0.9435483870967742,1.004196856882893,1.98135593220339,1.98135593220339,1.0977272727272729,2.9113636363636366,4,anchor_multiscale_locked,0.2,40,0
0.2,534,2.1118644067796613,60,0,0.37640449438202245,0.3379032258064516,1.1139417017510926,0.5386788915084055,19.799631882782876,1.1139417017510926,1.1139417017510926,1,1,2.016949152542373,2.2344632768361583,0.9959839357429718,0.9565217391304348,1.1139417017510926,2.1118644067796613,2.1118644067796613,0.9704545454545455,2.879545454545455,4,anchor_multiscale_locked,0.2,60,0
0.2,474,1.8745762711864407,120,0,0.379746835443038,0.3379032258064516,1.1238331168242652,0.5386788915084055,26.68441657482916,1.1238331168242652,1.1238331168242652,1,1,1.7401129943502827,2.096045197740113,1.0130400628436764,0.9658848614072495,1.1238331168242652,1.8745762711864407,1.8745762711864407,1.2249999999999999,3.020224719101124,4,anchor_multiscale_locked,0.2,120,0
0.2,343,1.356497175141243,250,0,0.4227405247813411,0.3379032258064516,1.2510698108087421,0.5386788915084055,37.98733021963308,1.2510698108087421,1.2510698108087421,1,1,0.9491525423728814,1.5621468926553672,1.0024875621890548,0.9881656804733728,1.2510698108087421,1.356497175141243,1.356497175141243,0.0,3.444943820224719,4,anchor_multiscale_locked,0.2,250,0
0.2,233,0.9214689265536724,40,3,0.34763948497854075,0.3379032258064516,1.028813750294488,0.5386788915084055,16.98821845179886,1.028813750294488,1.028813750294488,1,1,0.8502824858757062,0.9689265536723164,0.9777365491651205,0.8464912280701754,1.028813750294488,0.9214689265536724,0.9214689265536724,0.5090909090909091,1.3045454545454545,4,anchor_multiscale_locked,0.2,40,3
0.2,238,0.9412429378531074,60,3,0.3949579831932773,0.3379032258064516,1.1688494013357134,0.5386788915084055,24.840051858505202,1.1688494013357134,1.1688494013357134,1,1,0.9096045197740114,0.9887005649717514,1.0364179104477613,0.8669527896995708,1.1688494013357134,0.9412429378531074,0.9412429378531074,0.44545454545454544,1.2886363636363636,4,anchor_multiscale_locked,0.2,60,3
0.22,145,0.5734463276836158,0,0,0.4827586206896552,0.3379032258064516,1.4286889967903877,0.5386788915084055,63.117385946402344,1.4286889967903877,1.4286889967903877,1,1,0.1384180790960452,0.8305084745762712,1.2077922077922076,0.9571428571428572,1.4286889967903877,0.5734463276836158,0.5734463276836158,0.0,1.9820224719101125,4,anchor_multiscale_locked,0.22,0,0
0.22,481,1.9022598870056497,20,0,0.35135135135135137,0.3379032258064516,1.0397987486292977,0.5386788915084055,15.108016455704451,1.0397987486292977,1.0397987486292977,1,1,1.6610169491525424,1.997175141242938,0.9026104417670683,0.9285714285714286,1.0397987486292977,1.9022598870056497,1.9022598870056497,1.1454545454545455,2.577272727272727,4,anchor_multiscale_locked,0.22,20,0
0.22,528,2.088135593220339,40,0,0.3409090909090909,0.3379032258064516,1.0088956389672379,0.5386788915084055,13.715787582404294,1.0088956389672379,1.0088956389672379,1,1,1.9774011299435028,2.1751412429378534,0.8963855421686747,0.9483747609942639,1.0088956389672379,2.088135593220339,2.088135593220339,1.1295454545454544,3.0545454545454547,4,anchor_multiscale_locked,0.22,40,0
0.22,558,2.2067796610169492,60,0,0.38530465949820786,0.3379032258064516,1.1402810925483957,0.5386788915084055,21.185292288888764,1.1402810925483957,1.1402810925483957,1,1,2.135593220338983,2.2937853107344632,1.0303282093892814,0.9620253164556962,1.1402810925483957,2.2067796610169492,2.2067796610169492,1.0181818181818183,3.0545454545454547,4,anchor_multiscale_locked,0.22,60,0
0.22,507,2.005084745762712,120,0,0.378698224852071,0.3379032258064516,1.120729830111141,0.5386788915084055,25.338861542409337,1.120729830111141,1.120729830111141,1,1,1.9378531073446328,2.1751412429378534,0.972109151213629,0.9701195219123506,1.120729830111141,2.005084745762712,2.005084745762712,1.2774999999999999,3.146067415730337,4,anchor_multiscale_locked,0.22,120,0
0.22,357,1.4118644067796613,250,0,0.4173669467787115,0.3379032258064516,1.2351670978653992,0.5386788915084055,35.08160392008821,1.2351670978653992,1.2351670978653992,1,1,1.0084745762711864,1.6214689265536724,1.0160959906350602,0.9829545454545454,1.2351670978653992,1.4118644067796613,1.4118644067796613,0.0,3.460674157303371,4,anchor_multiscale_locked,0.22,250,0
0.22,242,0.9570621468926553,40,3,0.35537190082644626,0.3379032258064516,1.051697272135545,0.5386788915084055,18.06780447742594,1.051697272135545,1.051697272135545,1,1,0.9293785310734464,0.9887005649717514,0.9581818181818182,0.8565400843881856,1.051697272135545,0.9570621468926553,0.9570621468926553,0.525,1.3681818181818182,4,anchor_multiscale_locked,0.22,40,3
0.22,246,0.9728813559322035,60,3,0.3983739837398374,0.3379032258064516,1.178958806294507,0.5386788915084055,25.497664626779297,1.178958806294507,1.178958806294507,1,1,0.9293785310734464,1.0282485875706215,1.0364179104477613,0.8879668049792531,1.178958806294507,0.9728813559322035,0.9728813559322035,0.46136363636363636,1.3363636363636364,4,anchor_multiscale_locked,0.22,60,3
0.25,171,0.6762711864406781,0,0,0.43859649122807015,0.3379032258064516,1.2979943893145751,0.5386788915084055,53.003475277850974,1.2979943893145751,1.2979943893145751,1,1,0.2768361581920904,0.9096045197740114,0.7931769722814499,0.9457831325301205,1.2979943893145751,0.6762711864406781,0.6762711864406781,0.0,2.2808988764044944,4,anchor_multiscale_locked,0.25,0,0
0.25,508,2.009039548022599,20,0,0.3464566929133858,0.3379032258064516,1.0253133632758913,0.5386788915084055,14.215240493506448,1.0253133632758913,1.0253133632758913,1,1,1.7796610169491527,2.115819209039548,0.8579267565310748,0.9363817097415507,1.0253133632758913,2.009039548022599,2.009039548022599,1.209090909090909,2.7522727272727274,4,anchor_multiscale_locked,0.25,20,0
0.25,553,2.187005649717514,40,0,0.3508137432188065,0.3379032258064516,1.0382077364947973,0.5386788915084055,15.150680809356315,1.0382077364947973,1.0382077364947973,1,1,2.096045197740113,2.2937853107344632,0.9474921630094043,0.9507299270072993,1.0382077364947973,2.187005649717514,2.187005649717514,1.1454545454545455,3.1500000000000004,4,anchor_multiscale_locked,0.25,40,0
0.25,589,2.3293785310734463,60,0,0.38030560271646857,0.3379032258064516,1.125486747895993,0.5386788915084055,21.34626925199891,1.125486747895993,1.125486747895993,1,1,2.214689265536723,2.4322033898305087,1.053130555006913,0.964041095890411,1.125486747895993,2.3293785310734463,2.3293785310734463,1.05,3.2613636363636362,4,anchor_multiscale_locked,0.25,60,0
0.25,538,2.127683615819209,120,0,0.3754646840148699,0.3379032258064516,1.1111604013805219,0.5386788915084055,25.248631616511812,1.1111604013805219,1.1111604013805219,1,1,2.036723163841808,2.2542372881355934,1.032146957520092,0.9699812382739212,1.1111604013805219,2.127683615819209,2.127683615819209,1.4318181818181819,3.2247191011235956,4,anchor_multiscale_locked,0.25,120,0
0.25,390,1.5423728813559323,250,0,0.41794871794871796,0.3379032258064516,1.2368888072945352,0.5386788915084055,34.4277980644741,1.2368888072945352,1.2368888072945352,1,1,1.1666666666666667,1.8389830508474576,1.0665317480394638,0.9818181818181818,1.2368888072945352,1.5423728813559323,1.5423728813559323,0.0,3.5078651685393263,4,anchor_multiscale_locked,0.25,250,0
0.25,252,0.9966101694915255,40,3,0.3611111111111111,0.3379032258064516,1.0686820472023335,0.5386788915084055,19.630726195392576,1.0686820472023335,1.0686820472023335,1,1,0.9689265536723164,1.0282485875706215,0.9623880597014927,0.8582995951417004,1.0686820472023335,0.9966101694915255,0.9966101694915255,0.5409090909090909,1.4000000000000001,4,anchor_multiscale_locked,0.25,40,3
0.25,261,1.0322033898305085,60,3,0.38697318007662834,0.3379032258064516,1.1452189577446759,0.5386788915084055,24.422626861918275,1.1452189577446759,1.1452189577446759,1,1,0.9689265536723164,1.0875706214689267,1.0767978290366351,0.890625,1.1452189577446759,1.0322033898305085,1.0322033898305085,0.4931818181818182,1.4477272727272728,4,anchor_multiscale_locked,0.25,60,3
0.3,204,0.8067796610169491,0,0,0.4264705882352941,0.3379032258064516,1.262108662080584,0.5386788915084055,47.5356726205881,1.262108662080584,1.262108662080584,1,1,0.43502824858757067,1.1073446327683616,0.6729986431478969,0.9447236180904522,1.262108662080584,0.8067796610169491,0.8067796610169491,0.0,2.5325842696629217,4,anchor_multiscale_locked,0.3,0,0
0.3,533,2.107909604519774,20,0,0.3527204502814259,0.3379032258064516,1.0438504972529072,0.5386788915084055,15.58261884674053,1.0438504972529072,1.0438504972529072,1,1,1.9180790960451979,2.1751412429378534,0.8771968608378469,0.9393939393939394,1.0438504972529072,2.107909604519774,2.107909604519774,1.3204545454545455,2.8477272727272727,4,anchor_multiscale_locked,0.3,20,0
0.3,596,2.3570621468926554,40,0,0.3674496644295302,0.3379032258064516,1.0874405343499223,0.5386788915084055,17.567079833387968,1.0874405343499223,1.0874405343499223,1,1,2.2542372881355934,2.4915254237288136,0.9841269841269841,0.9593908629441624,1.0874405343499223,2.3570621468926554,2.3570621468926554,1.1772727272727272,3.4045454545454543,4,anchor_multiscale_locked,0.3,40,0
0.3,652,2.578531073446328,60,0,0.3834355828220859,0.3379032258064516,1.1347496961799202,0.5386788915084055,22.635940133040204,1.1347496961799202,1.1347496961799202,1,1,2.451977401129944,2.788135593220339,1.075641915336572,0.9768160741885626,1.1347496961799202,2.578531073446328,2.578531073446328,1.225,3.5795454545454546,4,anchor_multiscale_locked,0.3,60,0
