currency,date,decision_at,cny_announced_price,cny_announced_effective_date,cny_source_received_at,local_source_term,cny_basis_last_z,cny_last_missing,cny_basis_mean_z,cny_mean_missing,cny_basis_post_z,cny_post_missing,cny_n,cny_age,cny_quality,cny_range,cny_late_z,cny_max_source,local_basis_last_z,local_last_missing,local_basis_mean_z,local_mean_missing,local_basis_post_z,local_post_missing,local_n,local_age,local_quality,local_range,local_late_z,local_max_source
AMD,2022-08-22,2022-08-22T19:30:00+03:00,8.71277,2022-08-23,2022-08-22T18:00:00+03:00,TOM,-0.015177610332874849,0.0,-0.1874100156059232,0.0,-0.41236730552849926,0.0,54.0,30.016666666666666,0.7786926238072122,183.91322971423668,0.5249635446973161,2022-08-22T19:20:00,4.375692811252656,0.0,2.978016895575932,0.0,2.211995040233313,0.0,28.0,40.016666666666666,0.7164317992468784,487.7413608823326,1.080872748865137,2022-08-22T19:10:00
KGS,2022-08-22,2022-08-22T19:30:00+03:00,8.71277,2022-08-23,2022-08-22T18:00:00+03:00,TOD,-0.015177610332874849,0.0,-0.1874100156059232,0.0,-0.41236730552849926,0.0,54.0,30.016666666666666,0.7786926238072122,183.91322971423668,0.5249635446973161,2022-08-22T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-22,2022-08-22T19:30:00+03:00,8.71277,2022-08-23,2022-08-22T18:00:00+03:00,TOM,-0.015177610332874849,0.0,-0.1874100156059232,0.0,-0.41236730552849926,0.0,54.0,30.016666666666666,0.7786926238072122,183.91322971423668,0.5249635446973161,2022-08-22T19:20:00,1.3902049349669592,0.0,0.6757588351256688,0.0,0.7872358012524319,0.0,54.0,30.016666666666666,0.7786926238072122,253.37855898806023,0.884776797329286,2022-08-22T19:20:00
TJS,2022-08-22,2022-08-22T19:30:00+03:00,8.71277,2022-08-23,2022-08-22T18:00:00+03:00,TOD,-0.015177610332874849,0.0,-0.1874100156059232,0.0,-0.41236730552849926,0.0,54.0,30.016666666666666,0.7786926238072122,183.91322971423668,0.5249635446973161,2022-08-22T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-22,2022-08-22T19:30:00+03:00,8.71277,2022-08-23,2022-08-22T18:00:00+03:00,TOD,-0.015177610332874849,0.0,-0.1874100156059232,0.0,-0.41236730552849926,0.0,54.0,30.016666666666666,0.7786926238072122,183.91322971423668,0.5249635446973161,2022-08-22T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-08-23,2022-08-23T19:30:00+03:00,8.71738,2022-08-24,2022-08-23T18:00:00+03:00,TOM,0.023523748151916546,0.0,-0.012388248806595219,0.0,-0.04452646010614295,0.0,54.0,30.016666666666666,0.7786926238072122,122.51827841447364,0.13477366481799138,2022-08-23T19:20:00,2.5890881383641453,0.0,2.5482492938582437,0.0,2.7196507839225563,0.0,35.0,35.38333333333333,0.7446350018122208,517.3849857982359,-0.27780700907078143,2022-08-23T19:20:00
KGS,2022-08-23,2022-08-23T19:30:00+03:00,8.71738,2022-08-24,2022-08-23T18:00:00+03:00,TOD,0.023523748151916546,0.0,-0.012388248806595219,0.0,-0.04452646010614295,0.0,54.0,30.016666666666666,0.7786926238072122,122.51827841447364,0.13477366481799138,2022-08-23T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-23,2022-08-23T19:30:00+03:00,8.71738,2022-08-24,2022-08-23T18:00:00+03:00,TOM,0.023523748151916546,0.0,-0.012388248806595219,0.0,-0.04452646010614295,0.0,54.0,30.016666666666666,0.7786926238072122,122.51827841447364,0.13477366481799138,2022-08-23T19:20:00,1.7399241191629722,0.0,1.3744825218642247,0.0,1.4761452651106983,0.0,54.0,30.016666666666666,0.7786926238072122,203.29081638425907,0.1840090795959932,2022-08-23T19:20:00
TJS,2022-08-23,2022-08-23T19:30:00+03:00,8.71738,2022-08-24,2022-08-23T18:00:00+03:00,TOD,0.023523748151916546,0.0,-0.012388248806595219,0.0,-0.04452646010614295,0.0,54.0,30.016666666666666,0.7786926238072122,122.51827841447364,0.13477366481799138,2022-08-23T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-23,2022-08-23T19:30:00+03:00,8.71738,2022-08-24,2022-08-23T18:00:00+03:00,TOD,0.023523748151916546,0.0,-0.012388248806595219,0.0,-0.04452646010614295,0.0,54.0,30.016666666666666,0.7786926238072122,122.51827841447364,0.13477366481799138,2022-08-23T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-08-24,2022-08-24T19:30:00+03:00,8.73526,2022-08-25,2022-08-24T18:00:00+03:00,TOM,0.13306519276587414,0.0,0.014779824442388515,0.0,0.05546476726399669,0.0,54.0,30.016666666666666,0.7786926238072122,74.47757142053707,0.4918648007868764,2022-08-24T19:20:00,2.9235030513378466,0.0,4.147035012134483,0.0,3.9870902650575246,0.0,22.0,97.91666666666667,0.4053584266398158,512.9329438755049,0.05015122547314109,2022-08-24T18:20:00
KGS,2022-08-24,2022-08-24T19:30:00+03:00,8.73526,2022-08-25,2022-08-24T18:00:00+03:00,TOD,0.13306519276587414,0.0,0.014779824442388515,0.0,0.05546476726399669,0.0,54.0,30.016666666666666,0.7786926238072122,74.47757142053707,0.4918648007868764,2022-08-24T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-24,2022-08-24T19:30:00+03:00,8.73526,2022-08-25,2022-08-24T18:00:00+03:00,TOM,0.13306519276587414,0.0,0.014779824442388515,0.0,0.05546476726399669,0.0,54.0,30.016666666666666,0.7786926238072122,74.47757142053707,0.4918648007868764,2022-08-24T19:20:00,1.604413606430375,0.0,1.3979930787913952,0.0,1.732104584126296,0.0,52.0,30.016666666666666,0.7786926238072122,125.27869351474159,0.41117137987822155,2022-08-24T19:20:00
TJS,2022-08-24,2022-08-24T19:30:00+03:00,8.73526,2022-08-25,2022-08-24T18:00:00+03:00,TOD,0.13306519276587414,0.0,0.014779824442388515,0.0,0.05546476726399669,0.0,54.0,30.016666666666666,0.7786926238072122,74.47757142053707,0.4918648007868764,2022-08-24T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-24,2022-08-24T19:30:00+03:00,8.73526,2022-08-25,2022-08-24T18:00:00+03:00,TOD,0.13306519276587414,0.0,0.014779824442388515,0.0,0.05546476726399669,0.0,54.0,30.016666666666666,0.7786926238072122,74.47757142053707,0.4918648007868764,2022-08-24T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-08-25,2022-08-25T19:30:00+03:00,8.71936,2022-08-26,2022-08-25T18:00:00+03:00,TOM,0.37282980936418275,0.0,0.12040306363267808,0.0,0.3007014983155152,0.0,54.0,30.016666666666666,0.7786926238072122,77.85704545121804,0.20903258214524106,2022-08-25T19:20:00,3.569835622786424,0.0,3.031997326320215,0.0,3.280880580848219,0.0,30.0,38.916666666666664,0.7230292830096271,262.41294482818984,0.5837737018311367,2022-08-25T19:20:00
KGS,2022-08-25,2022-08-25T19:30:00+03:00,8.71936,2022-08-26,2022-08-25T18:00:00+03:00,TOD,0.37282980936418275,0.0,0.12040306363267808,0.0,0.3007014983155152,0.0,54.0,30.016666666666666,0.7786926238072122,77.85704545121804,0.20903258214524106,2022-08-25T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-25,2022-08-25T19:30:00+03:00,8.71936,2022-08-26,2022-08-25T18:00:00+03:00,TOM,0.37282980936418275,0.0,0.12040306363267808,0.0,0.3007014983155152,0.0,54.0,30.016666666666666,0.7786926238072122,77.85704545121804,0.20903258214524106,2022-08-25T19:20:00,0.10604218341168176,0.0,-0.32172190873813233,0.0,0.2043461363192921,0.0,51.0,30.933333333333334,0.7727669390141237,186.3407954489301,-0.030799804782732143,2022-08-25T19:20:00
TJS,2022-08-25,2022-08-25T19:30:00+03:00,8.71936,2022-08-26,2022-08-25T18:00:00+03:00,TOD,0.37282980936418275,0.0,0.12040306363267808,0.0,0.3007014983155152,0.0,54.0,30.016666666666666,0.7786926238072122,77.85704545121804,0.20903258214524106,2022-08-25T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-25,2022-08-25T19:30:00+03:00,8.71936,2022-08-26,2022-08-25T18:00:00+03:00,TOD,0.37282980936418275,0.0,0.12040306363267808,0.0,0.3007014983155152,0.0,54.0,30.016666666666666,0.7786926238072122,77.85704545121804,0.20903258214524106,2022-08-25T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-08-26,2022-08-26T19:30:00+03:00,8.74478,2022-08-27,2022-08-26T18:00:00+03:00,TOM,0.23201170691928266,0.0,-0.020309085664980554,0.0,-0.0424279035505231,0.0,54.0,30.016666666666666,0.7786926238072122,56.03536876330259,0.4479813470700849,2022-08-26T19:20:00,3.128528844965081,0.0,2.5349831515757613,0.0,2.665878072235749,0.0,26.0,35.416666666666664,0.7444281874817043,138.36491539319863,0.5675631380859268,2022-08-26T19:20:00
KGS,2022-08-26,2022-08-26T19:30:00+03:00,8.74478,2022-08-27,2022-08-26T18:00:00+03:00,TOD,0.23201170691928266,0.0,-0.020309085664980554,0.0,-0.0424279035505231,0.0,54.0,30.016666666666666,0.7786926238072122,56.03536876330259,0.4479813470700849,2022-08-26T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-26,2022-08-26T19:30:00+03:00,8.74478,2022-08-27,2022-08-26T18:00:00+03:00,TOM,0.23201170691928266,0.0,-0.020309085664980554,0.0,-0.0424279035505231,0.0,54.0,30.016666666666666,0.7786926238072122,56.03536876330259,0.4479813470700849,2022-08-26T19:20:00,-1.1427161950728864,0.0,-1.2206430974357114,0.0,-1.1819606263808549,0.0,54.0,30.4,0.7762091023287752,178.24387284074,-0.133895399321628,2022-08-26T19:20:00
TJS,2022-08-26,2022-08-26T19:30:00+03:00,8.74478,2022-08-27,2022-08-26T18:00:00+03:00,TOD,0.23201170691928266,0.0,-0.020309085664980554,0.0,-0.0424279035505231,0.0,54.0,30.016666666666666,0.7786926238072122,56.03536876330259,0.4479813470700849,2022-08-26T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-26,2022-08-26T19:30:00+03:00,8.74478,2022-08-27,2022-08-26T18:00:00+03:00,TOD,0.23201170691928266,0.0,-0.020309085664980554,0.0,-0.0424279035505231,0.0,54.0,30.016666666666666,0.7786926238072122,56.03536876330259,0.4479813470700849,2022-08-26T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-08-29,2022-08-29T19:30:00+03:00,8.72167,2022-08-30,2022-08-29T18:00:00+03:00,TOM,0.05116743309830006,0.0,0.010433426573535956,0.0,-0.004005483703295418,0.0,54.0,30.016666666666666,0.7786926238072122,72.15286413175704,0.2365517322176787,2022-08-29T19:20:00,0.7759299382537438,0.0,2.846041117206373,0.0,1.3254538678284804,0.0,24.0,44.4,0.6907343306373547,503.53886145614604,-2.226783777704906,2022-08-29T19:10:00
KGS,2022-08-29,2022-08-29T19:30:00+03:00,8.72167,2022-08-30,2022-08-29T18:00:00+03:00,TOD,0.05116743309830006,0.0,0.010433426573535956,0.0,-0.004005483703295418,0.0,54.0,30.016666666666666,0.7786926238072122,72.15286413175704,0.2365517322176787,2022-08-29T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-29,2022-08-29T19:30:00+03:00,8.72167,2022-08-30,2022-08-29T18:00:00+03:00,TOM,0.05116743309830006,0.0,0.010433426573535956,0.0,-0.004005483703295418,0.0,54.0,30.016666666666666,0.7786926238072122,72.15286413175704,0.2365517322176787,2022-08-29T19:20:00,0.7220545148051823,0.0,0.4530500643177123,0.0,0.4688039200666295,0.0,53.0,35.416666666666664,0.7444281874817043,259.1520004303149,0.3271699894567748,2022-08-29T19:20:00
TJS,2022-08-29,2022-08-29T19:30:00+03:00,8.72167,2022-08-30,2022-08-29T18:00:00+03:00,TOD,0.05116743309830006,0.0,0.010433426573535956,0.0,-0.004005483703295418,0.0,54.0,30.016666666666666,0.7786926238072122,72.15286413175704,0.2365517322176787,2022-08-29T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-29,2022-08-29T19:30:00+03:00,8.72167,2022-08-30,2022-08-29T18:00:00+03:00,TOD,0.05116743309830006,0.0,0.010433426573535956,0.0,-0.004005483703295418,0.0,54.0,30.016666666666666,0.7786926238072122,72.15286413175704,0.2365517322176787,2022-08-29T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-08-30,2022-08-30T19:30:00+03:00,8.738299999999999,2022-08-31,2022-08-30T18:00:00+03:00,TOM,-1.1986787727631367,0.0,-0.08370557459021141,0.0,-0.2269106997350675,0.0,54.0,30.016666666666666,0.7786926238072122,118.34457647003016,-1.4004407591955346,2022-08-30T19:20:00,4.287717501183152,0.0,3.3387968417538567,0.0,2.9336154106354964,0.0,26.0,37.4,0.7322255627412146,434.097365433092,2.223097864467804,2022-08-30T19:20:00
KGS,2022-08-30,2022-08-30T19:30:00+03:00,8.738299999999999,2022-08-31,2022-08-30T18:00:00+03:00,TOD,-1.1986787727631367,0.0,-0.08370557459021141,0.0,-0.2269106997350675,0.0,54.0,30.016666666666666,0.7786926238072122,118.34457647003016,-1.4004407591955346,2022-08-30T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-30,2022-08-30T19:30:00+03:00,8.738299999999999,2022-08-31,2022-08-30T18:00:00+03:00,TOM,-1.1986787727631367,0.0,-0.08370557459021141,0.0,-0.2269106997350675,0.0,54.0,30.016666666666666,0.7786926238072122,118.34457647003016,-1.4004407591955346,2022-08-30T19:20:00,3.040404445209562,0.0,3.4836130049928817,0.0,4.185378226839813,0.0,53.0,30.4,0.7762091023287752,454.62374076757413,-0.9858301207736019,2022-08-30T19:20:00
TJS,2022-08-30,2022-08-30T19:30:00+03:00,8.738299999999999,2022-08-31,2022-08-30T18:00:00+03:00,TOD,-1.1986787727631367,0.0,-0.08370557459021141,0.0,-0.2269106997350675,0.0,54.0,30.016666666666666,0.7786926238072122,118.34457647003016,-1.4004407591955346,2022-08-30T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-30,2022-08-30T19:30:00+03:00,8.738299999999999,2022-08-31,2022-08-30T18:00:00+03:00,TOD,-1.1986787727631367,0.0,-0.08370557459021141,0.0,-0.2269106997350675,0.0,54.0,30.016666666666666,0.7786926238072122,118.34457647003016,-1.4004407591955346,2022-08-30T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-08-31,2022-08-31T19:30:00+03:00,8.72611,2022-09-01,2022-08-31T18:00:00+03:00,TOM,-0.11549576843401863,0.0,-0.0781215416205861,0.0,-0.3869495171867419,0.0,54.0,30.016666666666666,0.7786926238072122,209.41968880063806,0.45445046458498356,2022-08-31T19:20:00,2.564891343095807,0.0,3.662442884807565,0.0,3.766228011480928,0.0,25.0,73.4,0.5424460385276162,295.5880224154443,-2.5232080879831047,2022-08-31T18:40:00
KGS,2022-08-31,2022-08-31T19:30:00+03:00,8.72611,2022-09-01,2022-08-31T18:00:00+03:00,TOD,-0.11549576843401863,0.0,-0.0781215416205861,0.0,-0.3869495171867419,0.0,54.0,30.016666666666666,0.7786926238072122,209.41968880063806,0.45445046458498356,2022-08-31T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-08-31,2022-08-31T19:30:00+03:00,8.72611,2022-09-01,2022-08-31T18:00:00+03:00,TOM,-0.11549576843401863,0.0,-0.0781215416205861,0.0,-0.3869495171867419,0.0,54.0,30.016666666666666,0.7786926238072122,209.41968880063806,0.45445046458498356,2022-08-31T19:20:00,0.22111239100836952,0.0,-0.19019492082367795,0.0,0.046563831449189574,0.0,54.0,30.016666666666666,0.7786926238072122,216.65724982861755,-0.25905596733671754,2022-08-31T19:20:00
TJS,2022-08-31,2022-08-31T19:30:00+03:00,8.72611,2022-09-01,2022-08-31T18:00:00+03:00,TOD,-0.11549576843401863,0.0,-0.0781215416205861,0.0,-0.3869495171867419,0.0,54.0,30.016666666666666,0.7786926238072122,209.41968880063806,0.45445046458498356,2022-08-31T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-08-31,2022-08-31T19:30:00+03:00,8.72611,2022-09-01,2022-08-31T18:00:00+03:00,TOD,-0.11549576843401863,0.0,-0.0781215416205861,0.0,-0.3869495171867419,0.0,54.0,30.016666666666666,0.7786926238072122,209.41968880063806,0.45445046458498356,2022-08-31T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-09-01,2022-09-01T19:30:00+03:00,8.72835,2022-09-02,2022-09-01T18:00:00+03:00,TOM,-0.02546853349124811,0.0,-0.04340134632922548,0.0,-0.13966449489011243,0.0,54.0,30.016666666666666,0.7786926238072122,66.46065485169855,0.13212227182469202,2022-09-01T19:20:00,5.636727528719565,0.0,4.34264516073186,0.0,4.6996988984973225,0.0,23.0,47.416666666666664,0.6455203757793789,217.70235343053602,-0.32927435109009007,2022-09-01T19:10:00
KGS,2022-09-01,2022-09-01T19:30:00+03:00,8.72835,2022-09-02,2022-09-01T18:00:00+03:00,TOD,-0.02546853349124811,0.0,-0.04340134632922548,0.0,-0.13966449489011243,0.0,54.0,30.016666666666666,0.7786926238072122,66.46065485169855,0.13212227182469202,2022-09-01T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-09-01,2022-09-01T19:30:00+03:00,8.72835,2022-09-02,2022-09-01T18:00:00+03:00,TOM,-0.02546853349124811,0.0,-0.04340134632922548,0.0,-0.13966449489011243,0.0,54.0,30.016666666666666,0.7786926238072122,66.46065485169855,0.13212227182469202,2022-09-01T19:20:00,1.2421808755901231,0.0,1.010618589932589,0.0,1.2118265301667743,0.0,52.0,30.4,0.7762091023287752,170.67908512148017,-0.09997827638079085,2022-09-01T19:20:00
TJS,2022-09-01,2022-09-01T19:30:00+03:00,8.72835,2022-09-02,2022-09-01T18:00:00+03:00,TOD,-0.02546853349124811,0.0,-0.04340134632922548,0.0,-0.13966449489011243,0.0,54.0,30.016666666666666,0.7786926238072122,66.46065485169855,0.13212227182469202,2022-09-01T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-09-01,2022-09-01T19:30:00+03:00,8.72835,2022-09-02,2022-09-01T18:00:00+03:00,TOD,-0.02546853349124811,0.0,-0.04340134632922548,0.0,-0.13966449489011243,0.0,54.0,30.016666666666666,0.7786926238072122,66.46065485169855,0.13212227182469202,2022-09-01T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-09-02,2022-09-02T19:30:00+03:00,8.743649999999999,2022-09-03,2022-09-02T18:00:00+03:00,TOM,1.1652663644275274,0.0,0.15697142674627065,0.0,0.38144463065165507,0.0,54.0,30.016666666666666,0.7786926238072122,110.52354288590756,1.1204806679071928,2022-09-02T19:20:00,3.0874850162475096,0.0,3.49256787031075,0.0,2.6791751976187013,0.0,36.0,30.016666666666666,0.7786926238072122,327.8982282299097,0.8058548613467392,2022-09-02T19:20:00
KGS,2022-09-02,2022-09-02T19:30:00+03:00,8.743649999999999,2022-09-03,2022-09-02T18:00:00+03:00,TOD,1.1652663644275274,0.0,0.15697142674627065,0.0,0.38144463065165507,0.0,54.0,30.016666666666666,0.7786926238072122,110.52354288590756,1.1204806679071928,2022-09-02T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-09-02,2022-09-02T19:30:00+03:00,8.743649999999999,2022-09-03,2022-09-02T18:00:00+03:00,TOM,1.1652663644275274,0.0,0.15697142674627065,0.0,0.38144463065165507,0.0,54.0,30.016666666666666,0.7786926238072122,110.52354288590756,1.1204806679071928,2022-09-02T19:20:00,1.7813766998652207,0.0,0.571951681571564,0.0,1.0387728497286965,0.0,54.0,31.416666666666668,0.7696606653991008,172.63545801239115,0.7433793743008942,2022-09-02T19:20:00
TJS,2022-09-02,2022-09-02T19:30:00+03:00,8.743649999999999,2022-09-03,2022-09-02T18:00:00+03:00,TOD,1.1652663644275274,0.0,0.15697142674627065,0.0,0.38144463065165507,0.0,54.0,30.016666666666666,0.7786926238072122,110.52354288590756,1.1204806679071928,2022-09-02T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-09-02,2022-09-02T19:30:00+03:00,8.743649999999999,2022-09-03,2022-09-02T18:00:00+03:00,TOD,1.1652663644275274,0.0,0.15697142674627065,0.0,0.38144463065165507,0.0,54.0,30.016666666666666,0.7786926238072122,110.52354288590756,1.1204806679071928,2022-09-02T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-09-05,2022-09-05T19:30:00+03:00,8.784180000000001,2022-09-06,2022-09-05T18:00:00+03:00,TOM,-0.8589483476283054,0.0,-0.4025743359792462,0.0,-0.7915285598108492,0.0,46.0,30.016666666666666,0.7786926238072122,155.94192280510234,0.16792852735793062,2022-09-05T19:20:00,1.6344417315270257,0.0,1.9116727197489636,0.0,1.3951264699190142,0.0,21.0,31.433333333333334,0.6733595535691002,196.72765598704927,0.0,2022-09-05T19:20:00
KGS,2022-09-05,2022-09-05T19:30:00+03:00,8.784180000000001,2022-09-06,2022-09-05T18:00:00+03:00,TOD,-0.8589483476283054,0.0,-0.4025743359792462,0.0,-0.7915285598108492,0.0,46.0,30.016666666666666,0.7786926238072122,155.94192280510234,0.16792852735793062,2022-09-05T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-09-05,2022-09-05T19:30:00+03:00,8.784180000000001,2022-09-06,2022-09-05T18:00:00+03:00,TOM,-0.8589483476283054,0.0,-0.4025743359792462,0.0,-0.7915285598108492,0.0,46.0,30.016666666666666,0.7786926238072122,155.94192280510234,0.16792852735793062,2022-09-05T19:20:00,0.6899445141472443,0.0,0.5138403338089366,0.0,0.4337287161501669,0.0,44.0,30.45,0.7758857492393767,794.0677760441062,0.5945585838815408,2022-09-05T19:20:00
TJS,2022-09-05,2022-09-05T19:30:00+03:00,8.784180000000001,2022-09-06,2022-09-05T18:00:00+03:00,TOD,-0.8589483476283054,0.0,-0.4025743359792462,0.0,-0.7915285598108492,0.0,46.0,30.016666666666666,0.7786926238072122,155.94192280510234,0.16792852735793062,2022-09-05T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-09-05,2022-09-05T19:30:00+03:00,8.784180000000001,2022-09-06,2022-09-05T18:00:00+03:00,TOD,-0.8589483476283054,0.0,-0.4025743359792462,0.0,-0.7915285598108492,0.0,46.0,30.016666666666666,0.7786926238072122,155.94192280510234,0.16792852735793062,2022-09-05T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-09-06,2022-09-06T19:30:00+03:00,8.747060000000001,2022-09-07,2022-09-06T18:00:00+03:00,TOM,0.33170367325333494,0.0,-0.0030022312890009206,0.0,0.13892413789747896,0.0,54.0,30.016666666666666,0.7786926238072122,69.7663949487256,0.07389960521190728,2022-09-06T19:20:00,-0.6283248195515847,0.0,1.0505698705564432,0.0,0.8053366428899508,0.0,32.0,30.016666666666666,0.7786926238072122,229.78116517863162,-0.2701976386495027,2022-09-06T19:20:00
KGS,2022-09-06,2022-09-06T19:30:00+03:00,8.747060000000001,2022-09-07,2022-09-06T18:00:00+03:00,TOD,0.33170367325333494,0.0,-0.0030022312890009206,0.0,0.13892413789747896,0.0,54.0,30.016666666666666,0.7786926238072122,69.7663949487256,0.07389960521190728,2022-09-06T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-09-06,2022-09-06T19:30:00+03:00,8.747060000000001,2022-09-07,2022-09-06T18:00:00+03:00,TOM,0.33170367325333494,0.0,-0.0030022312890009206,0.0,0.13892413789747896,0.0,54.0,30.016666666666666,0.7786926238072122,69.7663949487256,0.07389960521190728,2022-09-06T19:20:00,0.44091724580077074,0.0,0.4909341979525263,0.0,0.5259498658288768,0.0,52.0,30.4,0.7762091023287752,87.03275128301671,-0.24815778920707224,2022-09-06T19:20:00
TJS,2022-09-06,2022-09-06T19:30:00+03:00,8.747060000000001,2022-09-07,2022-09-06T18:00:00+03:00,TOD,0.33170367325333494,0.0,-0.0030022312890009206,0.0,0.13892413789747896,0.0,54.0,30.016666666666666,0.7786926238072122,69.7663949487256,0.07389960521190728,2022-09-06T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-09-06,2022-09-06T19:30:00+03:00,8.747060000000001,2022-09-07,2022-09-06T18:00:00+03:00,TOD,0.33170367325333494,0.0,-0.0030022312890009206,0.0,0.13892413789747896,0.0,54.0,30.016666666666666,0.7786926238072122,69.7663949487256,0.07389960521190728,2022-09-06T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-09-07,2022-09-07T19:30:00+03:00,8.756499999999999,2022-09-08,2022-09-07T18:00:00+03:00,TOM,-0.4524701627501276,0.0,-0.1782377161372227,0.0,-0.2606280986469278,0.0,54.0,30.016666666666666,0.7786926238072122,92.37677596888823,-0.1478847988636925,2022-09-07T19:20:00,-0.05515212246775811,0.0,0.21941954073852327,0.0,0.40225217516350337,0.0,20.0,38.916666666666664,0.6025244025080226,229.89518224698782,0.13265493271186654,2022-09-07T19:20:00
KGS,2022-09-07,2022-09-07T19:30:00+03:00,8.756499999999999,2022-09-08,2022-09-07T18:00:00+03:00,TOD,-0.4524701627501276,0.0,-0.1782377161372227,0.0,-0.2606280986469278,0.0,54.0,30.016666666666666,0.7786926238072122,92.37677596888823,-0.1478847988636925,2022-09-07T19:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-09-07,2022-09-07T19:30:00+03:00,8.756499999999999,2022-09-08,2022-09-07T18:00:00+03:00,TOM,-0.4524701627501276,0.0,-0.1782377161372227,0.0,-0.2606280986469278,0.0,54.0,30.016666666666666,0.7786926238072122,92.37677596888823,-0.1478847988636925,2022-09-07T19:20:00,-0.3886644705179178,0.0,-0.39362907468711167,0.0,-0.3457351285712818,0.0,51.0,30.433333333333334,0.7759935186328056,77.33990599736477,0.09908564453185445,2022-09-07T19:20:00
