scenario,clock,metric,block_dates,mean_delta,ci_low,ci_high
calendar_assumed_replay,17:45,auc,50,-0.009367674408458634,-0.02734378132766794,0.0009481756569536723
calendar_assumed_replay,18:45,brier,20,0.0031913060543014254,-0.005629788004630912,0.012753811033878107
calendar_assumed_replay,18:45,auc,20,-0.006310654476112418,-0.12615652472753802,0.1424912884274043
calendar_assumed_replay,18:45,brier,50,0.003181765977205377,-0.007370574188893421,0.015618028354426982
calendar_assumed_replay,18:45,auc,50,-0.00039599790678574397,-0.16135353621185305,0.2010846407549441
calendar_assumed_replay,19:15,brier,20,-0.0009358752065676605,-0.008089722638078618,0.006391046634661128
calendar_assumed_replay,19:15,auc,20,0.047762363389912084,-0.07090761901309921,0.17934002062239224
calendar_assumed_replay,19:15,brier,50,-0.0006673554561501142,-0.0099747237588727,0.008978972833543231
calendar_assumed_replay,19:15,auc,50,0.04494673842364409,-0.10305130183950256,0.21082083046222647
calendar_assumed_replay,20:15,brier,20,-0.0014372223943553242,-0.008247977719809195,0.006658859893947672
calendar_assumed_replay,20:15,auc,20,0.06294975805807819,-0.05608320778216273,0.17808622840774443
calendar_assumed_replay,20:15,brier,50,-0.0015031610426734612,-0.010848639357327721,0.008702967462244963
calendar_assumed_replay,20:15,auc,50,0.06580256075337973,-0.0904416217114608,0.23440073698521574
calendar_assumed_replay,21:15,brier,20,-0.00181510310496587,-0.008627567283687292,0.005591962207131234
calendar_assumed_replay,21:15,auc,20,0.06772244840020833,-0.05050420032932043,0.18590513124323294
calendar_assumed_replay,21:15,brier,50,-0.0017696390247553175,-0.01083067146213253,0.007754722546140204
calendar_assumed_replay,21:15,auc,50,0.06966434665568436,-0.08017844230440253,0.2322774784176977
calendar_assumed_replay,22:15,brier,20,-0.0018129441976625076,-0.008532556540117175,0.006178538204882118
calendar_assumed_replay,22:15,auc,20,0.06722251354215661,-0.05531165456492062,0.1836741793183197
calendar_assumed_replay,22:15,brier,50,-0.0017455004586819163,-0.010082746077694582,0.007536532916475382
calendar_assumed_replay,22:15,auc,50,0.06845295708164162,-0.08451730161704357,0.21580068824281737
calendar_assumed_replay,23:15,brier,20,-0.0017167832505988177,-0.00935946817486418,0.005824213898191594
calendar_assumed_replay,23:15,auc,20,0.06668779796087851,-0.05548402158234627,0.201334967273695
calendar_assumed_replay,23:15,brier,50,-0.001725302328580631,-0.010155942775416881,0.0077731059611420555
calendar_assumed_replay,23:15,auc,50,0.06598128094533881,-0.0936327608699985,0.21972225244716317
no_same_day_receipt,00:15,brier,20,0.004622997112785698,-0.00013602619686201755,0.010385066423877225
no_same_day_receipt,00:15,auc,20,-0.04286574649839692,-0.13201315017624626,0.037167725956030365
no_same_day_receipt,00:15,brier,50,0.00482145471499002,-0.0007682597588645952,0.011862799526681074
no_same_day_receipt,00:15,auc,50,-0.043456465905813514,-0.13324055117365322,0.05066727439557416
no_same_day_receipt,06:00,brier,20,0.004795959447795866,9.986151442555764e-05,0.010393381723811337
no_same_day_receipt,06:00,auc,20,-0.041901913939038235,-0.1227138018406203,0.038378490993414366
no_same_day_receipt,06:00,brier,50,0.004747431169424,-0.0005630014189417705,0.01166271252823966
no_same_day_receipt,06:00,auc,50,-0.04464741175504673,-0.14842760974669408,0.050949550618112134
no_same_day_receipt,09:15,brier,20,0.004951943337593157,-5.780140329717729e-06,0.01084579253948442
no_same_day_receipt,09:15,auc,20,-0.048225589678756446,-0.13375000527690034,0.030312592990488437
no_same_day_receipt,09:15,brier,50,0.004935677205525289,-0.0004309517753899292,0.011910466892160188
no_same_day_receipt,09:15,auc,50,-0.046211702952335044,-0.15230475825098924,0.046857359572008234
no_same_day_receipt,10:15,brier,20,0.0014323374793277143,-4.499788008049732e-05,0.0036967950376065135
no_same_day_receipt,10:15,auc,20,-0.04541157330667866,-0.11921908910488896,-0.000643404809150573
no_same_day_receipt,10:15,brier,50,0.0013878597591735337,-8.001073371681833e-05,0.003366671373823989
no_same_day_receipt,10:15,auc,50,-0.04479299941962394,-0.12779294814166192,9.13417347440933e-05
no_same_day_receipt,10:45,brier,20,0.0016817096469385897,-1.9578673463436878e-05,0.004779955251327875
no_same_day_receipt,10:45,auc,20,-0.04115558438572276,-0.1255591075692973,0.0018498895589968232
no_same_day_receipt,10:45,brier,50,0.001694760046305164,8.90558017725819e-06,0.004652705493692621
no_same_day_receipt,10:45,auc,50,-0.04039477509078184,-0.1217557879066473,0.0014665910428582722
no_same_day_receipt,11:45,brier,20,0.0014050511216862928,-0.0002683655432193391,0.0042668078622760085
no_same_day_receipt,11:45,auc,20,-0.043620454789034105,-0.12028306466435935,-0.0028767278644977272
no_same_day_receipt,11:45,brier,50,0.0013922577688366535,-9.023365681283245e-05,0.0037980190103531143
no_same_day_receipt,11:45,auc,50,-0.042160773824454566,-0.11749512613113378,-0.00016466006219448932
no_same_day_receipt,12:45,brier,20,0.0013814943724525229,-0.000403561246393873,0.004132422352649802
no_same_day_receipt,12:45,auc,20,-0.04396162908149742,-0.11726198201396638,-0.002820177260067014
no_same_day_receipt,12:45,brier,50,0.0014109036741079837,-0.00014603432192198103,0.003850032419704631
no_same_day_receipt,12:45,auc,50,-0.043765220208630835,-0.12703477374207603,0.0
no_same_day_receipt,13:45,brier,20,0.0015645239865856627,-0.0003540226751658237,0.004344307608806027
no_same_day_receipt,13:45,auc,20,-0.04537220111073814,-0.12666997613279302,-0.0030374685109559943
no_same_day_receipt,13:45,brier,50,0.001614206464074505,-0.00011405263915719325,0.004392903946206912
no_same_day_receipt,13:45,auc,50,-0.04784457426002498,-0.1317910119611331,0.0
no_same_day_receipt,14:45,brier,20,0.0015566120829714038,-0.00037138062269507507,0.004671928242484346
no_same_day_receipt,14:45,auc,20,-0.04628308254856577,-0.11291602157584081,-0.004055178129965475
no_same_day_receipt,14:45,brier,50,0.001532355746744806,-6.221528558190319e-05,0.004195648457627877
no_same_day_receipt,14:45,auc,50,-0.04461798472813149,-0.11942746263532569,-7.77725354725319e-05
no_same_day_receipt,15:10,brier,20,0.0020625129209757053,0.0001199626272406525,0.005278138548054485
no_same_day_receipt,15:10,auc,20,-0.04120664387416064,-0.11512640302327154,-0.0026865552379258598
no_same_day_receipt,15:10,brier,50,0.0020564157181593183,0.0,0.005458323524827354
no_same_day_receipt,15:10,auc,50,-0.0412457017288411,-0.12021184775008172,-7.48010784506776e-05
no_same_day_receipt,15:25,brier,20,0.005528749775320034,0.0010011670622652512,0.011478255569550528
no_same_day_receipt,15:25,auc,20,-0.055934099564751205,-0.12430177548667874,-0.009280697742381359
no_same_day_receipt,15:25,brier,50,0.005677166399708466,0.0004104463363082587,0.013024330837855468
no_same_day_receipt,15:25,auc,50,-0.05500081268193241,-0.13849204725154746,-0.004452849524005313
no_same_day_receipt,15:45,brier,20,0.005445428930256259,0.0010652824448315057,0.011240395855595333
no_same_day_receipt,15:45,auc,20,-0.056646595458576844,-0.12873565158421937,-0.010395105804105608
no_same_day_receipt,15:45,brier,50,0.005462394275753059,0.0005139126304183767,0.011794671943066192
no_same_day_receipt,15:45,auc,50,-0.05586271913894345,-0.13317876791772146,-0.004244445404749371
no_same_day_receipt,16:45,brier,20,0.0027543908097939092,0.00030945563333558985,0.006533802402731687
no_same_day_receipt,16:45,auc,20,-0.020920336241262417,-0.04729025889821128,-0.002518180421911071
no_same_day_receipt,16:45,brier,50,0.0028134540834316756,0.00012486567993010334,0.007149604041657783
no_same_day_receipt,16:45,auc,50,-0.020339848483105587,-0.04953643777734023,-0.00040550239234453226
no_same_day_receipt,17:45,brier,20,0.0003261026234135309,-0.00022740509416297822,0.0011624499164713518
no_same_day_receipt,17:45,auc,20,-0.008800870948412485,-0.0231398618977581,0.001096927997689847
no_same_day_receipt,17:45,brier,50,0.00030826183012017447,-0.00012120284401207819,0.0010303926174566153
no_same_day_receipt,17:45,auc,50,-0.00879856472126703,-0.026128446828632274,0.0011177486789532619
no_same_day_receipt,18:45,brier,20,0.00031641720581077857,-0.0002591833166991895,0.0011696785291860873
no_same_day_receipt,18:45,auc,20,-0.009143413515956374,-0.02169427457712191,0.0009728317683543722
no_same_day_receipt,18:45,brier,50,0.0003088440408491461,-0.00012472060701198322,0.001039191912066957
no_same_day_receipt,18:45,auc,50,-0.008658835643560497,-0.02632075063574076,0.0011548736355036712
no_same_day_receipt,19:15,brier,20,0.00031084124934426525,-0.0002520071208223469,0.0011292758498056303
no_same_day_receipt,19:15,auc,20,-0.008921476416540794,-0.02143478506895547,0.0006158038442759815
no_same_day_receipt,19:15,brier,50,0.0003225132035213824,-0.00012298947812293767,0.0010814807249044031
no_same_day_receipt,19:15,auc,50,-0.008824993497967752,-0.026050881721833126,0.0007560398929670391
no_same_day_receipt,20:15,brier,20,0.0003217417187976409,-0.00023723994162690583,0.0011847798378547298
no_same_day_receipt,20:15,auc,20,-0.00912010056798907,-0.021000187524463067,0.0007481028329518189
no_same_day_receipt,20:15,brier,50,0.0003102928086802826,-0.00012310708883775628,0.0010474432082662058
no_same_day_receipt,20:15,auc,50,-0.008813455098197214,-0.026227005023440657,0.0010428402422817226
no_same_day_receipt,21:15,brier,20,0.00032756371985892985,-0.0002456129177758801,0.001166426901776747
no_same_day_receipt,21:15,auc,20,-0.009127213075632374,-0.022989944155375315,0.0006069715330841041
no_same_day_receipt,21:15,brier,50,0.0003132187951396608,-0.0001175825139086599,0.001118715344194908
no_same_day_receipt,21:15,auc,50,-0.008840389208365195,-0.02596497172267911,0.0008939072590591698
no_same_day_receipt,22:15,brier,20,0.00029794544555699053,-0.00024993596911443764,0.0010656542241462418
no_same_day_receipt,22:15,auc,20,-0.008833097927203323,-0.021645738673441238,0.0010044036801391486
no_same_day_receipt,22:15,brier,50,0.00032334447808807573,-0.00010594307106388103,0.0010363239777753074
no_same_day_receipt,22:15,auc,50,-0.009141411285180565,-0.02597072344289648,0.000724589820582266
no_same_day_receipt,23:15,brier,20,0.0003265608129907878,-0.00020118634673637833,0.0012313884530826813
no_same_day_receipt,23:15,auc,20,-0.008895118789719107,-0.023360557714073794,0.0004583652444585916
no_same_day_receipt,23:15,brier,50,0.00032133098949446476,-0.00011899164631570965,0.0011076007744555258
no_same_day_receipt,23:15,auc,50,-0.009013526436701004,-0.025428067596658874,0.0008425201926657796
