scenario,clock,h,model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,ece_delta
calendar_assumed_replay,00:15,20,delayed_anchor,currency_year,TJS:2025,365,0.14246575342465753,0.15386146720216712,0.149809632266739,0.5207725690852665,0.1443406565778047,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.022953412129919137,0.09610820539069065,0.3400098304251659,0.10624886694547306,0.09906045521696799
calendar_assumed_replay,00:15,20,delayed_anchor,currency_year,TJS:2026,217,0.18433179723502305,0.11701361181857423,0.15762521453404765,0.5121875806165771,0.10871696678445995,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.0063970517334354104,0.030437275553106546,0.3861581920903955,0.24341522277780228,0.0828328688919887
calendar_assumed_replay,00:15,20,delayed_anchor,currency_year,UZS:2025,365,0.07945205479452055,0.1551943167592516,0.10280089999465172,0.39356463592115826,0.15790476132542652,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.01860696003001326,0.07261115923552441,0.19314449917898197,0.049112206470473915,0.06985635690905664
calendar_assumed_replay,00:15,20,delayed_anchor,currency_year,UZS:2026,217,0.2626728110599078,0.11697492729049047,0.21535816656869838,0.6610388422513239,0.14569788376941736,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.007853791008555627,0.037353052750132565,0.4979166666666667,0.44743244178400793,0.02333717464288107
calendar_assumed_replay,00:15,20,delayed_joint,ALL,ALL,2910,0.13711340206185568,0.15284433646773415,0.14458038124325032,0.4541331425905395,0.0789022814425273,0.12428935098399156,0.4201615955475662,0.036075777056309745,0.020291030259258755,0.03397154704297328,0.5445523406285526,0.13732907104042189,0.04282650438621755
calendar_assumed_replay,00:15,20,delayed_joint,currency,AMD,582,0.13402061855670103,0.1626563164704964,0.15177594013387743,0.4725585029665293,0.09627501083496268,0.12577164709706154,0.4256587965246838,0.05863016489283398,0.026004293036815895,0.04689970644184549,0.511039886039886,0.1252191583557115,0.0376448459421287
calendar_assumed_replay,00:15,20,delayed_joint,currency,KGS,582,0.1254295532646048,0.15812876918146415,0.14335482192965493,0.44984928693035914,0.08185338444850071,0.11902167774192814,0.40898767412764064,0.053356977010581175,0.024333144187726793,0.040861612802718494,0.5030276933013967,0.11570846010167044,0.028496407437919535
calendar_assumed_replay,00:15,20,delayed_joint,currency,KZT,582,0.12027491408934708,0.1370558198213878,0.13157383831373504,0.428640059810222,0.06752667368514435,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.021034272942932086,0.04225543289534783,0.4875279017857143,0.10897316555853906,0.04894369799132717
calendar_assumed_replay,00:15,20,delayed_joint,currency,TJS,582,0.15807560137457044,0.15573017116898802,0.14290971964722043,0.44654867743135856,0.07126903604812139,0.13594335339806202,0.4459489844455212,0.03804832085802693,0.006966366249158418,0.0005996929858373412,0.6218278615794144,0.2171068263031103,0.03322071519009446
calendar_assumed_replay,00:15,20,delayed_joint,currency,UZS,582,0.14776632302405499,0.15065060569633443,0.15328758619176383,0.47306918581422835,0.08964290764622117,0.1301705113121031,0.4338278957251116,0.049337510515530605,0.02311707487966072,0.039241290089116754,0.5702363090772694,0.15662948392684972,0.04030539713069056
calendar_assumed_replay,00:15,20,delayed_joint,year,2025,1825,0.08712328767123288,0.16769507071057232,0.12564241053550934,0.3992645728382047,0.09424234288622399,0.0918269067925903,0.3408907816991181,0.09340597880844757,0.03381550374291904,0.05837379113908664,0.5455351952101595,0.08736372658499517,0.0008363640777764164
calendar_assumed_replay,00:15,20,delayed_joint,year,2026,1085,0.22119815668202766,0.12786499085190034,0.17643457160419718,0.5464235940172776,0.09333316583012732,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.0024575080888333545,-0.007073702243116098,0.5596055226824458,0.35053154647598117,0.018197753737662692
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,AMD:2025,365,0.0821917808219178,0.18093161358860763,0.13699249997669435,0.42842320665036926,0.11497173489916789,0.09493033753036516,0.35273272496636876,0.12284183894163633,0.042062162446329196,0.0756904816840005,0.5006965174129353,0.07711128655960743,-0.007870104042468448
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,AMD:2026,217,0.22119815668202766,0.1319167614100788,0.17664209523697338,0.5467952917010842,0.09587551652139858,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.001005487306374675,-0.001527173573760976,0.5474605522682445,0.3277209830956968,0.03282828996185344
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,KGS:2025,365,0.0821917808219178,0.1749403187356343,0.13319447365665674,0.41616037327735783,0.10447306446630525,0.09346314690462548,0.34892677558393387,0.11284100031208372,0.039731326752031254,0.06723359769342396,0.5044776119402985,0.07772605744919517,-0.008367935845778468
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,KGS:2026,217,0.19815668202764977,0.12985127799587845,0.16044480865612656,0.5065149711854074,0.07548652420051849,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.0015670246416332467,-0.00349679496275368,0.5252606255012029,0.30039548678012784,0.02878972929843407
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,KZT:2025,365,0.049315068493150684,0.14977841221938887,0.09543037551198011,0.3315538139059969,0.12922004918335364,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.035739486085477556,0.0743772463409188,0.3994556516170349,0.03978245988799742,0.029621040433141413
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,KZT:2026,217,0.23963133640552994,0.11565606763120166,0.1923681421047052,0.5919418098334579,0.12397526877432828,0.19606844426328982,0.6037161553143005,0.11768823198168604,-0.0037003021585846063,-0.011774345480842552,0.5559440559440558,0.35603036995321957,0.006287036792642239
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,TJS:2025,365,0.14246575342465753,0.16833950263812125,0.13934976772567223,0.4295697250573418,0.09838964043333788,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.012493547588852377,0.004905361362765981,0.6503440648808061,0.21078816100314246,0.05310943907250116
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,TJS:2026,217,0.18433179723502305,0.13452092699279616,0.14889765721111486,0.4751077447885757,0.05572571985805799,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.002330505589497378,-0.006642560274894849,0.5610169491525424,0.3373247761497965,0.029841621965586734
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,UZS:2025,365,0.07945205479452055,0.16448550637110962,0.12324493580654321,0.39061574529995774,0.09929907137190316,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.039050995841904745,0.0696622686143239,0.5427955665024631,0.08145631481511602,0.011250666955533284
calendar_assumed_replay,00:15,20,delayed_joint,currency_year,UZS:2026,217,0.2626728110599078,0.12737992022954664,0.20382015481206578,0.611758152577863,0.1421670143590743,0.20750437556014276,0.6236857895011914,0.1223607091265363,-0.0036842207480769773,-0.011927636923328322,0.6595394736842105,0.5312616967175817,0.019806305232538013
calendar_assumed_replay,06:00,20,identity_h20,ALL,ALL,2910,0.13711340206185568,0.1676783468058738,0.12428935098399156,0.4201615955475662,0.036075777056309745,0.12428935098399156,0.4201615955475662,0.036075777056309745,0.0,0.0,0.3741152962054678,0.10152054427289763,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency,AMD,582,0.13402061855670103,0.18755330421009617,0.12577164709706154,0.4256587965246838,0.05863016489283398,0.12577164709706154,0.4256587965246838,0.05863016489283398,0.0,0.0,0.31651912901912904,0.09342515052134345,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency,KGS,582,0.1254295532646048,0.17878653027518596,0.11902167774192814,0.40898767412764064,0.053356977010581175,0.11902167774192814,0.40898767412764064,0.053356977010581175,0.0,0.0,0.29800575934548,0.0852874939111021,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency,KZT,582,0.12027491408934708,0.13885788978316427,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.0,0.0,0.28549107142857144,0.08016097129921766,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency,TJS,582,0.15807560137457044,0.17583079029096266,0.13594335339806202,0.4459489844455212,0.03804832085802693,0.13594335339806202,0.4459489844455212,0.03804832085802693,0.0,0.0,0.44165927240461406,0.13519964569238016,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency,UZS,582,0.14776632302405499,0.15736321946995982,0.1301705113121031,0.4338278957251116,0.049337510515530605,0.1301705113121031,0.4338278957251116,0.049337510515530605,0.0,0.0,0.3773677794448612,0.11373884375888584,0.0
calendar_assumed_replay,06:00,20,identity_h20,year,2025,1825,0.08712328767123288,0.18052926647968046,0.0918269067925903,0.3408907816991181,0.09340597880844757,0.0918269067925903,0.3408907816991181,0.09340597880844757,0.0,0.0,0.38031061481196254,0.0647764860215399,0.0
calendar_assumed_replay,06:00,20,identity_h20,year,2026,1085,0.22119815668202766,0.14606274458956303,0.17889207969303053,0.5534972962603937,0.07513541209246463,0.17889207969303053,0.5534972962603937,0.07513541209246463,0.0,0.0,0.47120315581854044,0.23971163241768675,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,AMD:2025,365,0.0821917808219178,0.20503361976355414,0.09493033753036516,0.35273272496636876,0.12284183894163633,0.09493033753036516,0.35273272496636876,0.12284183894163633,0.0,0.0,0.2937313432835821,0.05770892172164603,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,AMD:2026,217,0.22119815668202766,0.15815093012248252,0.17764758254334806,0.5483224652748452,0.06304722655954514,0.17764758254334806,0.5483224652748452,0.06304722655954514,0.0,0.0,0.45056706114398415,0.24891049047399083,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,KGS:2025,365,0.0821917808219178,0.19503278113400152,0.09346314690462548,0.34892677558393387,0.11284100031208372,0.09346314690462548,0.34892677558393387,0.11284100031208372,0.0,0.0,0.22208955223880594,0.05260525751672619,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,KGS:2026,217,0.19815668202764977,0.15145988712556535,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.0,0.0,0.45977011494252873,0.23753837253251936,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,KZT:2025,365,0.049315068493150684,0.14891407724336292,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.0,0.0,0.20829330771693882,0.030832780274359834,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,KZT:2026,217,0.23963133640552994,0.1219431044238439,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.0,0.0,0.4869463869463869,0.3055882509617552,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,TJS:2025,365,0.14246575342465753,0.18616539504659327,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.0,0.0,0.3860899483902679,0.1119280752029574,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,TJS:2026,217,0.18433179723502305,0.1584476993425518,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.0,0.0,0.49675141242937854,0.2696538608896375,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,UZS:2025,365,0.07945205479452055,0.16750045921089043,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.0,0.0,0.3519088669950738,0.0604098208245257,0.0
calendar_assumed_replay,06:00,20,identity_h20,currency_year,UZS:2026,217,0.2626728110599078,0.1403121019333715,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.0,0.0,0.5383771929824561,0.40961731171543914,0.0
calendar_assumed_replay,06:00,20,delayed_selected,ALL,ALL,2910,0.13711340206185568,0.14654537755081223,0.12901630687635907,0.4528698957912936,0.07871337929122407,0.12428935098399156,0.4201615955475662,0.036075777056309745,0.004726955892367504,0.032708300243727395,0.3329320912795729,0.09541813792269001,0.04263760223491433
calendar_assumed_replay,06:00,20,delayed_selected,currency,AMD,582,0.13402061855670103,0.1608061209074847,0.13223432684570932,0.4697430829705842,0.11594335467363233,0.12577164709706154,0.4256587965246838,0.05863016489283398,0.006462679748647782,0.0440842864459004,0.27604802604802603,0.08816496059601447,0.05731318978079835
calendar_assumed_replay,06:00,20,delayed_selected,currency,KGS,582,0.1254295532646048,0.15531348505539652,0.1254621323953826,0.45489435851756077,0.11692791574276815,0.11902167774192814,0.40898767412764064,0.053356977010581175,0.0064404546534544554,0.04590668438992013,0.25559114029657937,0.08066202636467444,0.06357093873218697
calendar_assumed_replay,06:00,20,delayed_selected,currency,KZT,582,0.12027491408934708,0.12452644440781457,0.11066884795100065,0.39063997617027424,0.01622853188533734,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.00012928258019770378,0.004255349255400054,0.3610770089285714,0.0884288680701471,-0.0023544438084798433
