scenario,clock,monthly_origin,selected_family,family,feasible,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,ece_delta
calendar_assumed_replay,16:45,2025-01-01T00:00:00,identity,anchor_logit,False,120,0.09166666666666666,0.4994385018697729,0.26936771489566186,0.7388135925337193,0.4077718352031062,0.10986083784811998,0.38196693053379904,0.12003398262665217,0.15950687704754188,0.3568466619999202,0.48874061718098416,0.10104420954842014,0.28773785257645407
calendar_assumed_replay,16:45,2025-01-01T00:00:00,identity,joint_logit,False,120,0.09166666666666666,0.49814919267127905,0.27312934396796545,0.7447569481643407,0.4064825260046123,0.10986083784811998,0.38196693053379904,0.12003398262665217,0.16326850611984547,0.36279001763054164,0.4603836530442035,0.09149080582613381,0.28644854337796016
calendar_assumed_replay,16:45,2025-02-01T00:00:00,identity,identity,True,145,0.041379310344827586,0.19861184426673464,0.07940225479349765,0.29555479492136605,0.15723253392190703,0.07940225479349765,0.29555479492136605,0.15723253392190703,0.0,0.0,0.5503597122302158,0.06613372093023256,0.0
calendar_assumed_replay,16:45,2025-02-01T00:00:00,identity,anchor_logit,False,145,0.041379310344827586,0.4064491683000535,0.19538161901071383,0.5728026816994327,0.36506985795522584,0.07940225479349765,0.29555479492136605,0.15723253392190703,0.11597936421721618,0.27724788677806667,0.5503597122302158,0.06613372093023256,0.2078373240333188
calendar_assumed_replay,16:45,2025-02-01T00:00:00,identity,joint_logit,False,145,0.041379310344827586,0.3924439998433031,0.18471356258245525,0.5494927400564713,0.35106468949847547,0.07940225479349765,0.29555479492136605,0.15723253392190703,0.1053113077889576,0.25393794513510526,0.5815347721822542,0.05373637474146555,0.19383215557656844
calendar_assumed_replay,16:45,2025-05-01T00:00:00,joint_logit,identity,True,250,0.016,0.197168463863944,0.05166212608529033,0.23321666289851894,0.18116846386394395,0.05166212608529033,0.23321666289851894,0.18116846386394395,0.0,0.0,0.9766260162601625,0.3229437229437229,0.0
calendar_assumed_replay,16:45,2025-05-01T00:00:00,joint_logit,anchor_logit,False,250,0.016,0.20483116457713646,0.051755893563651,0.24345844144997245,0.18883116457713645,0.05166212608529033,0.23321666289851894,0.18116846386394395,9.376747836066512e-05,0.010241778551453501,0.9766260162601625,0.3229437229437229,0.0076627007131925
calendar_assumed_replay,16:45,2025-05-01T00:00:00,joint_logit,joint_logit,True,250,0.016,0.17914923886504985,0.04250722433850534,0.21456238625261348,0.16314923886504984,0.05166212608529033,0.23321666289851894,0.18116846386394395,-0.009154901746784995,-0.018654276645905465,0.9766260162601627,0.2973484848484848,-0.018019224998894107
calendar_assumed_replay,16:45,2025-06-01T00:00:00,identity,identity,True,250,0.04,0.18937186216305152,0.060611171074987535,0.25419489086191666,0.15026864562582107,0.060611171074987535,0.25419489086191666,0.15026864562582107,0.0,0.0,0.7295833333333334,0.26944397182150914,0.0
calendar_assumed_replay,16:45,2025-06-01T00:00:00,identity,anchor_logit,True,250,0.04,0.09932558780844121,0.04124371296494401,0.1889296132185184,0.059325587808441216,0.060611171074987535,0.25419489086191666,0.15026864562582107,-0.019367458110043527,-0.06526527764339826,0.7295833333333334,0.26944397182150914,-0.09094305781737985
calendar_assumed_replay,16:45,2025-06-01T00:00:00,identity,joint_logit,True,250,0.04,0.13575336490214812,0.04959762261559082,0.22107462681371526,0.09575336490214809,0.060611171074987535,0.25419489086191666,0.15026864562582107,-0.011013548459396713,-0.0331202640482014,0.5700000000000001,0.14635531971295512,-0.05451528072367298
calendar_assumed_replay,16:45,2025-07-01T00:00:00,identity,identity,True,250,0.064,0.17214101944269125,0.07488406567025382,0.2905948559345146,0.10814101944269128,0.07488406567025382,0.2905948559345146,0.10814101944269128,0.0,0.0,0.5490117521367521,0.09387668045157978,0.0
calendar_assumed_replay,16:45,2025-07-01T00:00:00,identity,anchor_logit,True,250,0.064,0.024871159531240986,0.061360743485694945,0.2585912647801359,0.039128840468759016,0.07488406567025382,0.2905948559345146,0.10814101944269128,-0.01352332218455888,-0.03200359115437873,0.5490117521367521,0.09387668045157978,-0.06901217897393226
calendar_assumed_replay,16:45,2025-07-01T00:00:00,identity,joint_logit,True,250,0.064,0.02624634230936154,0.06123403078548506,0.2561300081992367,0.03775365769063846,0.07488406567025382,0.2905948559345146,0.10814101944269128,-0.013650034884768764,-0.034464847735277915,0.5483440170940171,0.08687539935025612,-0.07038736175205282
calendar_assumed_replay,16:45,2025-08-01T00:00:00,identity,identity,True,250,0.06,0.17705031607564603,0.0711646496709422,0.28515881579724395,0.11705031607564605,0.0711646496709422,0.28515881579724395,0.11705031607564605,0.0,0.0,0.5683687943262412,0.10478619565860194,0.0
calendar_assumed_replay,16:45,2025-08-01T00:00:00,identity,anchor_logit,True,250,0.06,0.02125323125309339,0.057829281050656926,0.24973166119681342,0.03874676874690661,0.0711646496709422,0.28515881579724395,0.11705031607564605,-0.013335368620285275,-0.03542715460043053,0.5683687943262412,0.10478619565860194,-0.07830354732873944
calendar_assumed_replay,16:45,2025-08-01T00:00:00,identity,joint_logit,True,250,0.06,0.03427563459205885,0.057462292194959845,0.241537648012745,0.025724365407941145,0.0711646496709422,0.28515881579724395,0.11705031607564605,-0.013702357475982356,-0.043621167784498954,0.3140425531914893,0.043208092340017754,-0.09132595066770491
calendar_assumed_replay,16:45,2025-09-01T00:00:00,identity,identity,True,250,0.172,0.17220107012703642,0.13444838077665483,0.42944910909567874,0.02073530190337462,0.13444838077665483,0.42944910909567874,0.02073530190337462,0.0,0.0,0.6975620716773396,0.31765477062877284,0.0
calendar_assumed_replay,16:45,2025-09-01T00:00:00,identity,anchor_logit,False,250,0.172,0.02754300331434635,0.16263936241181073,0.6300726100360875,0.14445699668565365,0.13444838077665483,0.42944910909567874,0.02073530190337462,0.028190981635155904,0.20062350094040876,0.6975620716773396,0.31765477062877284,0.12372169478227903
calendar_assumed_replay,16:45,2025-09-01T00:00:00,identity,joint_logit,False,250,0.172,0.04457175838243425,0.15815769001408733,0.569250874338801,0.12742824161756575,0.13444838077665483,0.42944910909567874,0.02073530190337462,0.023709309237432502,0.1398017652431222,0.5825188181103247,0.21967546669062116,0.10669293971419112
calendar_assumed_replay,16:45,2025-10-01T00:00:00,identity,identity,True,250,0.276,0.16492997015518163,0.19847527101262047,0.5796680083169379,0.1299101078170552,0.19847527101262047,0.5796680083169379,0.1299101078170552,0.0,0.0,0.7705180558891824,0.5140528280722312,0.0
calendar_assumed_replay,16:45,2025-10-01T00:00:00,identity,anchor_logit,False,250,0.276,0.05048227993843876,0.24906050898967597,0.8458021400366785,0.22551772006156126,0.19847527101262047,0.5796680083169379,0.1299101078170552,0.0505852379770555,0.26613413171974065,0.7705180558891824,0.5140528280722312,0.09560761224450606
calendar_assumed_replay,16:45,2025-10-01T00:00:00,identity,joint_logit,False,250,0.276,0.0710965136735336,0.2403316393046585,0.7732906230932531,0.2049034863264664,0.19847527101262047,0.5796680083169379,0.1299101078170552,0.04185636829203804,0.19362261477631526,0.6325566498518695,0.36514450957179323,0.07499337850941121
calendar_assumed_replay,16:45,2025-11-01T00:00:00,identity,identity,True,250,0.236,0.1690046137998656,0.1813472577363399,0.542682854898669,0.10506560356608112,0.1813472577363399,0.542682854898669,0.10506560356608112,0.0,0.0,0.6741503238974177,0.32268483178475094,0.0
calendar_assumed_replay,16:45,2025-11-01T00:00:00,identity,anchor_logit,False,250,0.236,0.0910099452559696,0.19922768533161228,0.6256001765740452,0.1449900547440304,0.1813472577363399,0.542682854898669,0.10506560356608112,0.01788042759527239,0.08291732167537624,0.6741503238974177,0.32268483178475094,0.03992445117794928
calendar_assumed_replay,16:45,2025-11-01T00:00:00,identity,joint_logit,False,250,0.236,0.1033406820882744,0.19633868568867216,0.6096794997451227,0.13592904112585213,0.1813472577363399,0.542682854898669,0.10506560356608112,0.01499142795233227,0.06699664484645373,0.6128316620818174,0.2890428176211691,0.030863437559771015
calendar_assumed_replay,16:45,2025-12-01T00:00:00,identity,identity,True,250,0.04,0.16442707848302554,0.048992637245007326,0.21913952329938563,0.1329456340129004,0.048992637245007326,0.21913952329938563,0.1329456340129004,0.0,0.0,0.9383333333333334,0.30589076830468515,0.0
calendar_assumed_replay,16:45,2025-12-01T00:00:00,identity,anchor_logit,False,250,0.04,0.1605365154782961,0.04940091078084872,0.22672106465442154,0.13572820219555398,0.048992637245007326,0.21913952329938563,0.1329456340129004,0.00040827353584139275,0.0075815413550359145,0.9383333333333334,0.30589076830468515,0.002782568182653572
calendar_assumed_replay,16:45,2025-12-01T00:00:00,identity,joint_logit,False,250,0.04,0.0913226791577645,0.050507758031701135,0.22763161427278344,0.0918227073880595,0.048992637245007326,0.21913952329938563,0.1329456340129004,0.001515120786693809,0.008492090973397814,0.37583333333333335,0.032866815663348384,-0.041122926624840905
calendar_assumed_replay,16:45,2026-01-01T00:00:00,identity,identity,True,250,0.044,0.1606726558200117,0.05074771327069278,0.2238738123456768,0.13135997702374702,0.05074771327069278,0.2238738123456768,0.13135997702374702,0.0,0.0,0.8744769874476986,0.337130035828763,0.0
calendar_assumed_replay,16:45,2026-01-01T00:00:00,identity,anchor_logit,True,250,0.044,0.14391453641232776,0.048152418011957326,0.21699804870435685,0.11054886660170007,0.05074771327069278,0.2238738123456768,0.13135997702374702,-0.002595295258735454,-0.0068757636413199485,0.8744769874476986,0.337130035828763,-0.020811110422046947
calendar_assumed_replay,16:45,2026-01-01T00:00:00,identity,joint_logit,True,250,0.044,0.041184590871468744,0.04106512529647927,0.17109515427313715,0.002815409128531254,0.05074771327069278,0.2238738123456768,0.13135997702374702,-0.009682587974213508,-0.05277865807253965,0.702548497527577,0.1595790420840556,-0.12854456789521576
calendar_assumed_replay,16:45,2026-02-01T00:00:00,joint_logit,identity,True,250,0.08,0.16664161553885637,0.07608216590812258,0.28777149073971947,0.1054342522601349,0.07608216590812258,0.28777149073971947,0.1054342522601349,0.0,0.0,0.7223913043478262,0.23730704024546984,0.0
calendar_assumed_replay,16:45,2026-02-01T00:00:00,joint_logit,anchor_logit,True,250,0.08,0.15467524198960445,0.07435245936745395,0.2841309810361333,0.08977211781288147,0.07608216590812258,0.28777149073971947,0.1054342522601349,-0.0017297065406686324,-0.0036405097035861478,0.7223913043478262,0.23730704024546984,-0.015662134447253437
calendar_assumed_replay,16:45,2026-02-01T00:00:00,joint_logit,joint_logit,True,250,0.08,0.08327449456465057,0.06909702880330498,0.25457374552712697,0.011589175056006784,0.07608216590812258,0.28777149073971947,0.1054342522601349,-0.006985137104817601,-0.0331977452125925,0.7447826086956522,0.23471208553319467,-0.09384507720412812
calendar_assumed_replay,16:45,2026-03-01T00:00:00,joint_logit,identity,True,250,0.04,0.16877688531404966,0.051463136591093944,0.23003002319574842,0.14756952203532817,0.051463136591093944,0.23003002319574842,0.14756952203532817,0.0,0.0,0.685,0.2826424718754816,0.0
calendar_assumed_replay,16:45,2026-03-01T00:00:00,joint_logit,anchor_logit,True,250,0.04,0.1605674967304824,0.04915821267739598,0.2243972124916446,0.1389672127857825,0.051463136591093944,0.23003002319574842,0.14756952203532817,-0.002304923913697965,-0.005632810704103819,0.685,0.2826424718754816,-0.008602309249545664
calendar_assumed_replay,16:45,2026-03-01T00:00:00,joint_logit,joint_logit,True,250,0.04,0.11849810622152082,0.04219575634223193,0.18840323958806673,0.07849810622152081,0.051463136591093944,0.23003002319574842,0.14756952203532817,-0.009267380248862013,-0.04162678360768168,0.84375,0.12606030223544,-0.06907141581380735
calendar_assumed_replay,16:45,2026-04-01T00:00:00,identity,identity,True,250,0.164,0.14778928082666307,0.13015939423407177,0.423194158213122,0.02077962818072502,0.13015939423407177,0.423194158213122,0.02077962818072502,0.0,0.0,0.6362469366320458,0.3146441035720491,0.0
calendar_assumed_replay,16:45,2026-04-01T00:00:00,identity,anchor_logit,False,250,0.164,0.11101848664210606,0.13540686242372407,0.4399410734186748,0.05298151335789394,0.13015939423407177,0.423194158213122,0.02077962818072502,0.005247468189652299,0.01674691520555277,0.6362469366320458,0.3146441035720491,0.03220188517716892
calendar_assumed_replay,16:45,2026-04-01T00:00:00,identity,joint_logit,False,250,0.164,0.17978296094608798,0.1314452367168467,0.4265328303225823,0.04007514049948728,0.13015939423407177,0.423194158213122,0.02077962818072502,0.0012858424827749126,0.0033386721094603167,0.6486171081806511,0.30649477920315715,0.01929551231876226
calendar_assumed_replay,16:45,2026-05-01T00:00:00,identity,identity,True,250,0.18,0.18079397845641865,0.1477834187317801,0.45889106691046494,0.08451931184265978,0.1477834187317801,0.45889106691046494,0.08451931184265978,0.0,0.0,0.6677506775067752,0.2730591006484773,0.0
calendar_assumed_replay,16:45,2026-05-01T00:00:00,identity,anchor_logit,False,250,0.18,0.07643249389366752,0.15622637622511598,0.5136969318200683,0.1051886028431547,0.1477834187317801,0.45889106691046494,0.08451931184265978,0.008442957493335873,0.05480586490960332,0.6677506775067752,0.2730591006484773,0.02066929100049493
calendar_assumed_replay,16:45,2026-05-01T00:00:00,identity,joint_logit,False,250,0.18,0.09956881643242481,0.1532746439863761,0.49447490907141867,0.0979358926171122,0.1477834187317801,0.45889106691046494,0.08451931184265978,0.005491225254595999,0.03558384216095373,0.6350135501355014,0.2580317394991631,0.01341658077445243
calendar_assumed_replay,16:45,2026-06-01T00:00:00,identity,identity,True,250,0.02,0.16215388536503333,0.049456511198031135,0.21251663891202469,0.14215388536503332,0.049456511198031135,0.21251663891202469,0.14215388536503332,0.0,0.0,0.7934693877551021,0.0560305081990059,0.0
calendar_assumed_replay,16:45,2026-06-01T00:00:00,identity,anchor_logit,True,250,0.02,0.12272464125038153,0.03265684931225362,0.1669134793091076,0.10272464125038151,0.049456511198031135,0.21251663891202469,0.14215388536503332,-0.016799661885777514,-0.04560315960291708,0.7934693877551021,0.0560305081990059,-0.039429244114651804
calendar_assumed_replay,16:45,2026-06-01T00:00:00,identity,joint_logit,False,250,0.02,0.207957324875917,0.06540409298255054,0.2680214270209517,0.18795732487591701,0.049456511198031135,0.21251663891202469,0.14215388536503332,0.015947581784519403,0.05550478810892703,0.7183673469387755,0.04738841732219216,0.0458034395108837
calendar_assumed_replay,16:45,2026-07-01T00:00:00,identity,identity,True,250,0.04,0.1430203076012864,0.0490283840927748,0.22027831497872752,0.10571318124509288,0.0490283840927748,0.22027831497872752,0.10571318124509288,0.0,0.0,0.5595833333333333,0.1651704004175116,0.0
calendar_assumed_replay,16:45,2026-07-01T00:00:00,identity,anchor_logit,True,250,0.04,0.10932205728446091,0.04237870621505277,0.19459313498589378,0.06932205728446092,0.0490283840927748,0.22027831497872752,0.10571318124509288,-0.006649677877722034,-0.025685179992833734,0.5595833333333333,0.1651704004175116,-0.03639112396063196
calendar_assumed_replay,16:45,2026-07-01T00:00:00,identity,joint_logit,True,250,0.04,0.13272839091668914,0.04647552727544861,0.2137809471311629,0.10849688331386716,0.0490283840927748,0.22027831497872752,0.10571318124509288,-0.002552856817326192,-0.006497367847564606,0.5404166666666667,0.16425469639075807,0.002783702068774277
calendar_assumed_replay,16:45,2026-08-01T00:00:00,identity,identity,True,250,0.412,0.17045468521819435,0.28166594458640937,0.8008210479229754,0.2415453147818057,0.28166594458640937,0.8008210479229754,0.2415453147818057,0.0,0.0,0.6553728287431477,0.5940722413087058,0.0
calendar_assumed_replay,16:45,2026-08-01T00:00:00,identity,anchor_logit,False,250,0.412,0.09793603350231944,0.32921677877799405,0.9903072461830967,0.3140639664976806,0.28166594458640937,0.8008210479229754,0.2415453147818057,0.04755083419158468,0.18948619826012136,0.6553728287431477,0.5940722413087058,0.0725186517158749
calendar_assumed_replay,16:45,2026-08-01T00:00:00,identity,joint_logit,False,250,0.412,0.11031770220197172,0.3198441735506754,0.9478496901956844,0.30168229779802824,0.28166594458640937,0.8008210479229754,0.2415453147818057,0.03817822896426604,0.14702864227270906,0.703784426391916,0.6449947424203679,0.060136983016222556
calendar_assumed_replay,17:45,2025-01-01T00:00:00,identity,identity,True,120,0.09166666666666666,0.20318337690277874,0.1048789962919529,0.3698522163015934,0.1119674388893116,0.1048789962919529,0.3698522163015934,0.1119674388893116,0.0,0.0,0.4837364470391993,0.09640488242888651,0.0
calendar_assumed_replay,17:45,2025-01-01T00:00:00,identity,anchor_logit,False,120,0.09166666666666666,0.49473067605406645,0.26261469457131,0.721435568930022,0.4030640093873999,0.1048789962919529,0.3698522163015934,0.1119674388893116,0.15773569827935707,0.35158335262842866,0.4837364470391993,0.09640488242888651,0.2910965704980883
calendar_assumed_replay,17:45,2025-01-01T00:00:00,identity,joint_logit,False,120,0.09166666666666666,0.4905809998448141,0.27079291095934127,0.7399911709427124,0.39891433317814745,0.1048789962919529,0.3698522163015934,0.1119674388893116,0.16591391466738836,0.370138954641119,0.4653878231859883,0.08978748183970783,0.28694689428883585
calendar_assumed_replay,17:45,2025-02-01T00:00:00,identity,identity,True,145,0.041379310344827586,0.1857704964613044,0.07108057563746784,0.27599360900427,0.14439118611647683,0.07108057563746784,0.27599360900427,0.14439118611647683,0.0,0.0,0.6007194244604317,0.07456004939796233,0.0
calendar_assumed_replay,17:45,2025-02-01T00:00:00,identity,anchor_logit,False,145,0.041379310344827586,0.3959946792356458,0.18267161273160817,0.5463271987973262,0.3546153688908182,0.07108057563746784,0.27599360900427,0.14439118611647683,0.11159103709414034,0.27033358979305616,0.6007194244604317,0.07456004939796233,0.21022418277434135
calendar_assumed_replay,17:45,2025-02-01T00:00:00,identity,joint_logit,False,145,0.041379310344827586,0.3675052730210798,0.16462586375915514,0.5060078438475237,0.32612596267625227,0.07108057563746784,0.27599360900427,0.14439118611647683,0.0935452881216873,0.23001423484325373,0.6414868105515588,0.06166439096812537,0.18173477655977543
calendar_assumed_replay,17:45,2025-05-01T00:00:00,identity,identity,True,250,0.016,0.20386327113099434,0.05300262190994138,0.24149836098668861,0.1878632711309943,0.05300262190994138,0.24149836098668861,0.1878632711309943,0.0,0.0,0.9745934959349594,0.28544372294372294,0.0
calendar_assumed_replay,17:45,2025-05-01T00:00:00,identity,anchor_logit,False,250,0.016,0.21101016818985505,0.05372041264999436,0.25133651829867504,0.19501016818985506,0.05300262190994138,0.24149836098668861,0.1878632711309943,0.0007177907400529801,0.009838157311986423,0.9745934959349594,0.28544372294372294,0.007146897058860763
calendar_assumed_replay,17:45,2025-05-01T00:00:00,identity,joint_logit,False,250,0.016,0.20306231114904563,0.05062884905553345,0.24215537931619216,0.18706231114904565,0.05300262190994138,0.24149836098668861,0.1878632711309943,-0.0023737728544079295,0.0006570183295035448,0.975609756097561,0.28809523809523807,-0.0008009599819486513
calendar_assumed_replay,17:45,2025-06-01T00:00:00,identity,identity,True,250,0.04,0.18984476736461545,0.059796093331621565,0.25518210130368907,0.14984476736461547,0.059796093331621565,0.25518210130368907,0.14984476736461547,0.0,0.0,0.72625,0.2646283893947375,0.0
calendar_assumed_replay,17:45,2025-06-01T00:00:00,identity,anchor_logit,True,250,0.04,0.0992113179953449,0.04142526770239866,0.18999935914425872,0.05921131799534489,0.059796093331621565,0.25518210130368907,0.14984476736461547,-0.018370825629222903,-0.06518274215943035,0.72625,0.2646283893947375,-0.09063344936927058
calendar_assumed_replay,17:45,2025-06-01T00:00:00,identity,joint_logit,True,250,0.04,0.12735583783055118,0.04712979890297046,0.21357670233824977,0.09043253587601557,0.059796093331621565,0.25518210130368907,0.14984476736461547,-0.012666294428651102,-0.0416053989654393,0.5587500000000001,0.1458476447238598,-0.05941223148859989
calendar_assumed_replay,17:45,2025-07-01T00:00:00,identity,identity,True,250,0.064,0.17313957936939756,0.07433822011052282,0.29027718755059406,0.10913957936939753,0.07433822011052282,0.29027718755059406,0.10913957936939753,0.0,0.0,0.5512820512820513,0.09344595192635022,0.0
calendar_assumed_replay,17:45,2025-07-01T00:00:00,identity,anchor_logit,True,250,0.064,0.024797390885497827,0.06138136444113632,0.2589400544839674,0.03920260911450217,0.07433822011052282,0.29027718755059406,0.10913957936939753,-0.0129568556693865,-0.031337133066626666,0.5512820512820513,0.09344595192635022,-0.06993697025489536
calendar_assumed_replay,17:45,2025-07-01T00:00:00,identity,joint_logit,True,250,0.064,0.0246776498539293,0.06139188435222358,0.2591565459088164,0.0393223501460707,0.07433822011052282,0.29027718755059406,0.10913957936939753,-0.012946335758299246,-0.031120641641777635,0.548344017094017,0.08722885043258252,-0.06981722922332682
calendar_assumed_replay,17:45,2025-08-01T00:00:00,identity,identity,True,250,0.06,0.1786371086740561,0.07133587450884667,0.2865975372114998,0.11863710867405607,0.07133587450884667,0.2865975372114998,0.11863710867405607,0.0,0.0,0.5639716312056737,0.09333034130301582,0.0
calendar_assumed_replay,17:45,2025-08-01T00:00:00,identity,anchor_logit,True,250,0.06,0.021207407614522698,0.05785525248219824,0.25024101278919847,0.038792592385477304,0.07133587450884667,0.2865975372114998,0.11863710867405607,-0.013480622026648424,-0.036356524422301306,0.5639716312056737,0.09333034130301582,-0.07984451628857876
calendar_assumed_replay,17:45,2025-08-01T00:00:00,identity,joint_logit,True,250,0.06,0.03343615372137421,0.05752064008082511,0.24265705727578366,0.02656384627862579,0.07133587450884667,0.2865975372114998,0.11863710867405607,-0.013815234428021558,-0.04394047993571612,0.29673758865248223,0.04206002736433579,-0.09207326239543027
calendar_assumed_replay,17:45,2025-09-01T00:00:00,identity,identity,True,250,0.172,0.18153599756739278,0.14106359524679515,0.4539935953639465,0.04196569438204186,0.14106359524679515,0.4539935953639465,0.04196569438204186,0.0,0.0,0.6809347264352319,0.3048577542364004,0.0
calendar_assumed_replay,17:45,2025-09-01T00:00:00,identity,anchor_logit,False,250,0.172,0.02812549994676086,0.16235400751549547,0.6282589646440061,0.14387450005323912,0.14106359524679515,0.4539935953639465,0.04196569438204186,0.02129041226870032,0.1742653692800596,0.6809347264352319,0.3048577542364004,0.10190880567119726
calendar_assumed_replay,17:45,2025-09-01T00:00:00,identity,joint_logit,False,250,0.172,0.04709021508075861,0.15705325287925137,0.5656361954164725,0.1249097849192414,0.14106359524679515,0.4539935953639465,0.04196569438204186,0.015989657632456217,0.11164260005252596,0.555443208628244,0.20509317830490298,0.08294409053719953
calendar_assumed_replay,17:45,2025-10-01T00:00:00,identity,identity,True,250,0.276,0.17408672577299822,0.20511175981769306,0.604851779595402,0.1352612169064796,0.20511175981769306,0.604851779595402,0.1352612169064796,0.0,0.0,0.7532628713267675,0.4909482003072685,0.0
calendar_assumed_replay,17:45,2025-10-01T00:00:00,identity,anchor_logit,False,250,0.276,0.05153516100410556,0.2487570806699229,0.8450641794096699,0.22446483899589445,0.20511175981769306,0.604851779595402,0.1352612169064796,0.04364532085222983,0.2402123998142679,0.7532628713267675,0.4909482003072685,0.08920362208941485
calendar_assumed_replay,17:45,2025-10-01T00:00:00,identity,joint_logit,False,250,0.276,0.07386437174262901,0.23965957702313814,0.7732954180688034,0.2045784998750547,0.20511175981769306,0.604851779595402,0.1352612169064796,0.034547817205445086,0.16844363847340138,0.6089358635599327,0.34901084031124996,0.06931728296857509
calendar_assumed_replay,17:45,2025-11-01T00:00:00,identity,identity,True,250,0.236,0.17137586085004383,0.18235405135116423,0.5475466373744059,0.10077852209942889,0.18235405135116423,0.5475466373744059,0.10077852209942889,0.0,0.0,0.644555861212175,0.3013869049269266,0.0
calendar_assumed_replay,17:45,2025-11-01T00:00:00,identity,anchor_logit,False,250,0.236,0.09039274142192241,0.1999911609676866,0.6305592903141729,0.1456072585780776,0.18235405135116423,0.5475466373744059,0.10077852209942889,0.017637109616522373,0.083012652939767,0.644555861212175,0.3013869049269266,0.04482873647864871
calendar_assumed_replay,17:45,2025-11-01T00:00:00,identity,joint_logit,False,250,0.236,0.09882432371289954,0.19797029289346943,0.6189542770205688,0.13717567628710045,0.18235405135116423,0.5475466373744059,0.10077852209942889,0.015616241542305204,0.07140763964616292,0.5976572899103736,0.27901721004092245,0.03639715418767156
calendar_assumed_replay,17:45,2025-12-01T00:00:00,identity,identity,True,250,0.04,0.16230262604147241,0.04820830037004179,0.21912502976034193,0.12461543545601542,0.04820830037004179,0.21912502976034193,0.12461543545601542,0.0,0.0,0.9466666666666667,0.36534502746173225,0.0
calendar_assumed_replay,17:45,2025-12-01T00:00:00,identity,anchor_logit,False,250,0.04,0.15997878632755586,0.05038374469398079,0.2311828932432701,0.14311626617045883,0.04820830037004179,0.21912502976034193,0.12461543545601542,0.0021754443239389992,0.012057863482928172,0.9466666666666667,0.36534502746173225,0.018500830714443417
calendar_assumed_replay,17:45,2025-12-01T00:00:00,identity,joint_logit,False,250,0.04,0.09746084256852419,0.050095265732716714,0.22559420050677323,0.08391935473432686,0.04820830037004179,0.21912502976034193,0.12461543545601542,0.0018869653626749222,0.006469170746431302,0.38666666666666666,0.03350161667897801,-0.04069608072168855
calendar_assumed_replay,17:45,2026-01-01T00:00:00,identity,identity,True,250,0.044,0.157763417709119,0.04967892693824487,0.2231770131265741,0.11607622712366199,0.04967892693824487,0.2231770131265741,0.11607622712366199,0.0,0.0,0.8786610878661089,0.3664508915256671,0.0
calendar_assumed_replay,17:45,2026-01-01T00:00:00,identity,anchor_logit,True,250,0.044,0.14234676648018252,0.049096032639244544,0.22167528992602803,0.10589648117802038,0.04967892693824487,0.2231770131265741,0.11607622712366199,-0.000582894299000325,-0.0015017232005460623,0.8786610878661089,0.3664508915256671,-0.01017974594564161
calendar_assumed_replay,17:45,2026-01-01T00:00:00,identity,joint_logit,True,250,0.044,0.046449669756483514,0.04183448590221123,0.17792972515966946,0.0024496697564835163,0.04967892693824487,0.2231770131265741,0.11607622712366199,-0.007844441036033642,-0.04524728796690464,0.6420692278432863,0.09373136942895087,-0.11362655736717847
calendar_assumed_replay,17:45,2026-02-01T00:00:00,joint_logit,identity,True,250,0.08,0.16286092711834144,0.07682535478262635,0.290412003730734,0.10464511091464021,0.07682535478262635,0.290412003730734,0.10464511091464021,0.0,0.0,0.7177173913043478,0.22151621210007996,0.0
calendar_assumed_replay,17:45,2026-02-01T00:00:00,joint_logit,anchor_logit,True,250,0.08,0.15140866724667337,0.07573785679569896,0.289777068953383,0.09922483263935665,0.07682535478262635,0.290412003730734,0.10464511091464021,-0.0010874979869273937,-0.0006349347773509928,0.7177173913043478,0.22151621210007996,-0.00542027827528356
calendar_assumed_replay,17:45,2026-02-01T00:00:00,joint_logit,joint_logit,True,250,0.08,0.08784832085250054,0.07126031846051724,0.2649997420846109,0.026414355292987975,0.07682535478262635,0.290412003730734,0.10464511091464021,-0.005565036322109113,-0.02541226164612309,0.7747826086956521,0.2523986667514746,-0.07823075562165224
calendar_assumed_replay,17:45,2026-03-01T00:00:00,joint_logit,identity,True,250,0.04,0.16336828366757356,0.051397015745169215,0.22956391661498174,0.13760881695622668,0.051397015745169215,0.22956391661498174,0.13760881695622668,0.0,0.0,0.6945833333333333,0.24724502164502163,0.0
calendar_assumed_replay,17:45,2026-03-01T00:00:00,joint_logit,anchor_logit,True,250,0.04,0.15403764664947972,0.04908197633812848,0.2249322573292846,0.12750193871695945,0.051397015745169215,0.22956391661498174,0.13760881695622668,-0.0023150394070407324,-0.004631659285697143,0.6945833333333333,0.24724502164502163,-0.01010687823926723
calendar_assumed_replay,17:45,2026-03-01T00:00:00,joint_logit,joint_logit,True,250,0.04,0.11911154866869379,0.04468682880607963,0.1995658544334047,0.07911154866869377,0.051397015745169215,0.22956391661498174,0.13760881695622668,-0.006710186939089584,-0.02999806218157705,0.7229166666666667,0.07105123744246943,-0.058497268287532905
calendar_assumed_replay,17:45,2026-04-01T00:00:00,identity,identity,True,250,0.164,0.14396941160750115,0.13168000119464154,0.4270859648258663,0.02322579093216243,0.13168000119464154,0.4270859648258663,0.02322579093216243,0.0,0.0,0.6348465398529584,0.29390261811141455,0.0
