date,currency,noon_rank,signed_spot_rank,stale_spot_rank,noon_weight,stale_system_noon_weight,online_score
2026-02-11,KGS,0.752,0.744,0.632,0.6660456533929141,0.7142179519400219,0.7493283652271433
2026-02-12,KGS,0.556,0.624,0.632,0.6718983686740607,0.7218950644986832,0.578310910930164
2026-02-13,KGS,0.732,0.644,0.632,0.6539173527248161,0.69855134071386,0.7015447270397838
2026-02-14,KGS,0.704,0.624,0.632,0.6583830804350852,0.7008129719623911,0.6766706464348068
2026-02-17,KGS,0.7,0.652,0.74,0.6366755249156966,0.6627836355446829,0.6825604251959534
2026-02-18,KGS,0.16,0.0,0.632,0.6454924430180485,0.6755058347947491,0.10327879088288777
2026-02-19,KGS,0.92,0.844,0.632,0.6272638152031095,0.6442513080975799,0.8916720499554363
2026-02-20,KGS,0.54,0.708,0.664,0.6338930069446201,0.6636964150477306,0.6015059748333038
2026-02-21,KGS,0.916,0.612,0.632,0.6136662167142248,0.6632630127220469,0.7985545298811244
2026-02-25,KGS,0.22,0.004,0.84,0.615360504037143,0.6686695464173141,0.13691786887202292
2026-02-26,KGS,0.972,0.956,0.628,0.5931916538738222,0.6554138101573369,0.9654910664619811
2026-02-27,KGS,0.42,0.008,0.628,0.5908252398471495,0.6621646333553306,0.2514199988170256
2026-02-28,KGS,0.832,0.608,0.632,0.5725435718889008,0.6446877887781133,0.7362497601031137
2026-03-03,KGS,0.976,0.784,0.632,0.5725705906847771,0.6296822905287257,0.8939335534114772
2026-03-04,KGS,0.952,0.764,0.76,0.5638627983408829,0.6129480539256619,0.870006206088086
2026-03-05,KGS,0.984,0.944,0.808,0.567440262186711,0.6013477348522821,0.9666976104874684
2026-03-06,KGS,0.956,0.892,0.628,0.5613270190571031,0.5996964893165243,0.9279249292196545
2026-03-07,KGS,0.812,0.596,0.892,0.5556375216198625,0.5778637341400013,0.7160177046698903
2026-03-11,KGS,0.976,0.852,0.628,0.5556230628472177,0.5716437956703508,0.9208972597930549
2026-03-12,KGS,0.628,0.008,0.628,0.5427959905824904,0.5524568170796091,0.3445335141611441
2026-03-13,KGS,0.988,0.952,0.744,0.5525489894356804,0.5726612766942701,0.9718917636196845
2026-03-14,KGS,0.924,0.6,0.624,0.5359162730718362,0.5454020333473957,0.7736368724752749
2026-03-17,KGS,1.0,0.96,0.644,0.5591064250351647,0.5662498463614688,0.9823642570014066
2026-03-18,KGS,0.984,0.98,0.624,0.5297126303587881,0.5607429736827632,0.9821188505214351
2026-03-19,KGS,0.972,0.996,0.652,0.5363262024129422,0.5744264020406804,0.9831281711420894
2026-03-20,KGS,0.468,0.0,0.0,0.5244370745952167,0.5743812641948999,0.24543655091056144
2026-03-21,KGS,0.444,0.596,0.844,0.5246123319346777,0.5855453704965674,0.5162589255459289
2026-03-24,KGS,0.44,0.008,0.708,0.5102492041182538,0.5844499684138392,0.22842765617908564
2026-03-25,KGS,0.26,0.012,0.612,0.5094462358917939,0.5887314766441193,0.1383426665011649
2026-03-26,KGS,1.0,0.968,0.004,0.5132977434158118,0.5813323263424308,0.984425527789306
2026-03-27,KGS,0.148,0.0,0.956,0.516813498269544,0.5802011924350071,0.07648839774389252
2026-03-28,KGS,0.784,0.596,0.008,0.5106120061457049,0.6053956036835598,0.6919950571553926
2026-03-31,KGS,0.44,0.032,0.608,0.5115169225528227,0.6372885774705944,0.24069890440155164
2026-04-01,KGS,0.3,0.016,0.784,0.5092036802914519,0.6695725667257528,0.16061384520277233
2026-04-02,KGS,0.28,0.02,0.764,0.5135781007568656,0.6751880751804701,0.1535303061967851
2026-04-03,KGS,0.396,0.028,0.944,0.5058753295596925,0.6529558702398862,0.21416212127796683
2026-04-04,KGS,0.588,0.604,0.892,0.49928656048418035,0.6663317958561649,0.5960114150322531
2026-04-07,KGS,0.564,0.04,0.596,0.4987380026798783,0.695350563652885,0.3013387134042562
2026-04-08,KGS,0.392,0.052,0.852,0.4848139521146961,0.7248404239869423,0.21683674371899667
2026-04-09,KGS,0.356,0.008,0.008,0.5053609945506364,0.7635964607461355,0.18386562610362148
2026-04-10,KGS,0.092,0.008,0.952,0.4924306583260917,0.7637715029371707,0.049364175299391695
2026-04-11,KGS,0.472,0.608,0.6,0.489487309514281,0.7675374685070699,0.5414297259060578
2026-04-14,KGS,0.424,0.032,0.96,0.46174379581938885,0.7554634693069943,0.2130035679612004
2026-04-15,KGS,0.124,0.024,0.98,0.45716565274743826,0.7203164814527184,0.06971656527474382
2026-04-16,KGS,0.964,0.96,0.996,0.4460430856106919,0.7536521276271511,0.9617841723424427
2026-04-17,KGS,0.636,0.624,0.0,0.45003705980426817,0.7833587219805546,0.6294004447176513
2026-04-18,KGS,0.604,0.612,0.596,0.44771883463849577,0.8001665078054515,0.608418249322892
2026-04-21,KGS,0.108,0.008,0.008,0.4622269864859026,0.8201284397778295,0.054222698648590265
2026-04-22,KGS,0.9,0.852,0.012,0.46300405776544623,0.8120442819045747,0.8742241947727415
2026-04-23,KGS,0.336,0.04,0.968,0.45505476723933497,0.8130719284849403,0.17469621110284317
2026-04-24,KGS,0.948,0.888,0.0,0.45651589048378394,0.8049104963118235,0.915390953429027
2026-04-25,KGS,0.288,0.608,0.596,0.4696076741229256,0.8089928226421258,0.4577255442806638
2026-04-28,KGS,0.624,0.072,0.032,0.4853939168321263,0.8159373580694169,0.3399374420913337
2026-04-29,KGS,0.716,0.728,0.016,0.49352588184642554,0.8483516502984549,0.7220776894178429
2026-04-30,KGS,0.48,0.084,0.02,0.498670403134008,0.8402040647454038,0.28147347964106717
2026-05-01,KGS,0.716,0.608,0.028,0.5004617598687204,0.8598776617888901,0.6620498700658217
2026-05-05,KGS,0.3,0.056,0.604,0.5142933046211715,0.829076904896609,0.18148756632756585
2026-05-06,KGS,0.884,0.868,0.04,0.5157382392563925,0.8219968564135121,0.8762518118281022
2026-05-07,KGS,0.02,0.056,0.052,0.5247878226220376,0.8100221705354554,0.03710763838560665
2026-05-08,KGS,0.364,0.048,0.008,0.5264828734756863,0.8140234101172275,0.2143685880183169
2026-05-09,KGS,0.432,0.612,0.008,0.5221580373866013,0.8305031585354526,0.5180115532704118
2026-05-13,KGS,0.1,0.036,0.608,0.5180903401249076,0.7875119778283353,0.06915778176799409
2026-05-14,KGS,0.424,0.08,0.032,0.5321818494492099,0.7697705388189856,0.2630705562105282
2026-05-15,KGS,0.368,0.076,0.024,0.5232260725843102,0.7316743925784486,0.2287820131946186
2026-05-16,KGS,0.452,0.612,0.96,0.532689464188135,0.705002119994465,0.5267696857298985
2026-05-19,KGS,0.076,0.004,0.624,0.5250058407189289,0.655433033961152,0.041800420531762875
2026-05-20,KGS,0.184,0.104,0.612,0.5312924077299988,0.6520555778861996,0.1465033926183999
2026-05-21,KGS,0.668,0.732,0.008,0.5167133709447493,0.6223074127820656,0.6989303442595362
2026-05-22,KGS,0.956,0.892,0.852,0.5227074092650112,0.6175867607916304,0.9254532741929606
2026-05-23,KGS,0.748,0.612,0.04,0.5243930198893842,0.5670917265720754,0.6833174507049562
2026-05-26,KGS,0.76,0.868,0.888,0.5305540429445053,0.5856505158501496,0.8107001633619935
2026-05-27,KGS,0.112,0.06,0.608,0.5375960246435518,0.617493118415905,0.0879549932814647
2026-05-28,KGS,0.6,0.792,0.072,0.5272484965236737,0.6257882121981505,0.6907682886674547
2026-05-29,KGS,0.396,0.868,0.728,0.5265703066878309,0.613275056305429,0.6194588152433438
2026-05-30,KGS,0.528,0.608,0.084,0.5223465432777195,0.615028324170415,0.5662122765377825
2026-06-02,KGS,0.964,0.968,0.608,0.542434317094132,0.6303173668199635,0.9658302627316234
2026-06-03,KGS,0.944,0.948,0.056,0.5333370286782866,0.664446964628904,0.945866651885287
2026-06-04,KGS,0.92,0.96,0.868,0.5484981607546002,0.6762984405009118,0.938060073569816
2026-06-05,KGS,0.068,0.04,0.056,0.540646505083483,0.6962134970127073,0.055138102142337525
2026-06-06,KGS,0.552,0.6,0.048,0.5545860536788064,0.7128662991081586,0.5733798694234173
2026-06-09,KGS,0.028,0.0,0.612,0.5454111574746628,0.6913058490735078,0.01527151240929056
2026-06-10,KGS,0.676,0.844,0.036,0.5594943308324625,0.688160289001227,0.7500049524201464
2026-06-11,KGS,0.608,0.856,0.08,0.5541739467603143,0.672247044816752,0.718564861203442
2026-06-12,KGS,0.656,0.596,0.076,0.5686244837927028,0.6899911829489703,0.6301174690275622
2026-06-16,KGS,0.144,0.084,0.612,0.574403168330407,0.7088387932899346,0.11846419009982442
2026-06-17,KGS,0.92,0.924,0.004,0.5662612426748743,0.7284839460100745,0.9217349550293006
2026-06-18,KGS,0.928,0.952,0.104,0.5604111961840952,0.7318130238535586,0.9385501312915816
2026-06-19,KGS,0.616,0.896,0.732,0.5488824813348575,0.7260455455821835,0.7423129052262398
2026-06-20,KGS,0.612,0.588,0.892,0.5514149016670437,0.737349998005839,0.601233957640009
2026-06-23,KGS,0.928,0.972,0.612,0.5293211992843977,0.7506245348041587,0.9487098672314864
2026-06-24,KGS,0.356,0.872,0.868,0.5347923212241743,0.7373947399087334,0.5960471622483261
2026-06-25,KGS,0.86,0.908,0.06,0.515892964292594,0.7658306481711122,0.8832371377139555
2026-06-26,KGS,0.924,0.992,0.792,0.5012030376784469,0.7740723553518375,0.9579181934378657
2026-06-27,KGS,0.784,0.58,0.868,0.4811985491396687,0.7973515098078151,0.6781645040244924
2026-06-30,KGS,0.464,0.904,0.608,0.4730258943564021,0.7780399255204943,0.6958686064831832
2026-07-01,KGS,0.32,0.124,0.968,0.4640811005513276,0.7734422066692177,0.2149598957080602
2026-07-02,KGS,0.164,0.764,0.948,0.44818374155453794,0.7475427864585111,0.4950897550672772
2026-07-03,KGS,0.376,0.62,0.96,0.4489170934138492,0.7418713535744408,0.5104642292070207
2026-07-04,KGS,0.688,0.58,0.04,0.45339091348999205,0.7163528059673278,0.6289662186569192
2026-07-07,KGS,0.004,0.02,0.6,0.4634767688081471,0.707129150906824,0.012584371699069645
2026-07-08,KGS,0.772,0.884,0.0,0.4886964062895043,0.7347460226541027,0.8292660024955755
2026-07-09,KGS,0.46,0.616,0.844,0.4813290855847538,0.7338641037035852,0.5409126626487785
2026-07-10,KGS,0.96,0.948,0.856,0.505645760039801,0.7676081453494329,0.9540677491204776
2026-07-11,KGS,0.712,0.58,0.596,0.5245653258917021,0.7733275160575749,0.6492426230177046
2026-07-14,KGS,0.952,0.856,0.084,0.5192694115835214,0.7739550353625639,0.905849863512018
2026-07-15,KGS,0.904,0.94,0.924,0.5319625953032715,0.7641074759732278,0.9208493465690822
2026-07-16,KGS,0.632,0.812,0.952,0.553599655693593,0.7982406390738933,0.7123520619751533
2026-07-17,KGS,0.536,0.66,0.896,0.5647801611441183,0.8132272692024836,0.5899672600181294
2026-07-18,KGS,0.88,0.568,0.588,0.5569012307541665,0.8188908923416434,0.7417531839953
2026-07-21,KGS,0.736,0.816,0.972,0.5473555568019031,0.7948492957738186,0.7722115554558479
2026-07-22,KGS,0.704,0.788,0.872,0.5207813013627437,0.7837293514695198,0.7442543706855296
2026-07-23,KGS,0.508,0.808,0.908,0.5168645602886008,0.749064853258754,0.6529406319134198
2026-07-24,KGS,0.408,0.092,0.992,0.5049354396969861,0.7233456715501904,0.2515595989442476
2026-07-25,KGS,0.3,0.568,0.58,0.5065711416391119,0.6919443916002256,0.43223893404071806
2026-07-28,KGS,0.94,0.892,0.904,0.5000565599997548,0.700338322598707,0.9160027148799882
2026-07-29,KGS,0.924,0.9,0.124,0.5129278380218014,0.710815925556506,0.9123102681125232
2026-07-30,KGS,0.928,0.872,0.764,0.5144736352653609,0.6978458931229767,0.9008105235748602
2026-07-31,KGS,0.44,0.096,0.62,0.5269877458090524,0.7073895288824564,0.27728378455831404
2026-08-01,KGS,0.672,0.568,0.58,0.5385232605181095,0.724333124626906,0.6240064190938834
2026-08-04,KGS,0.944,0.904,0.02,0.5323058914447837,0.7410582002497978,0.9252922356577914
2026-08-05,KGS,0.368,0.08,0.884,0.5415644187558186,0.7409927984437535,0.23597055260167576
2026-08-06,KGS,0.9,0.88,0.616,0.5575158774257275,0.7861851044672706,0.8911503175485146
2026-08-07,KGS,0.976,0.92,0.948,0.5762671477151636,0.7876155743673269,0.9522709602720492
2026-08-08,KGS,0.964,0.564,0.58,0.5690352689364366,0.8064503336637812,0.7916141075745746
2026-08-11,KGS,0.212,0.064,0.856,0.5833251869095875,0.8012306132282299,0.15033212766261894
2026-08-12,KGS,0.964,0.88,0.94,0.562980978501804,0.8029900867397367,0.9272904021941516
2026-08-13,KGS,0.888,0.896,0.812,0.5623771785867738,0.8019788130331281,0.8915009825713059
2026-08-14,KGS,0.732,0.7,0.66,0.5424764908198768,0.7699768476216154,0.717359247706236
2026-08-15,KGS,0.684,0.564,0.568,0.5345768829480704,0.7534786052498853,0.6281492259537684
2026-08-18,KGS,0.604,0.744,0.816,0.5445725632661744,0.7497618202913128,0.6677598411427356
2026-08-19,KGS,0.664,0.724,0.788,0.5437027547392483,0.7673878445221157,0.6913778347156451
2026-08-20,KGS,0.056,0.008,0.808,0.541976482691715,0.7346164678947571,0.03401487116920232
2026-08-21,KGS,0.192,0.108,0.092,0.5362813998577226,0.7255970367258131,0.1530476375880487
2026-08-22,KGS,0.652,0.572,0.568,0.5427485800841669,0.7202184804934918,0.6154198864067334
2026-08-25,KGS,0.992,0.976,0.892,0.5445151823207112,0.7208558838894232,0.9847122429171313
2026-08-26,KGS,0.376,0.148,0.9,0.5467037747893555,0.7145472236738382,0.27264846065197307
2024-01-10,AMD,0.5,0.04048582995951417,0.8663967611336032,0.5,0.5,0.2702429149797571
2024-01-11,AMD,0.5,0.10483870967741936,0.9475806451612904,0.5,0.5,0.3024193548387097
2024-01-12,AMD,0.5,0.08032128514056225,0.17670682730923695,0.22412204469320912,0.9243670178600776,0.17438053682907773
2024-01-13,AMD,0.5,0.496,0.072,0.228213853452806,0.9464134320675047,0.49691285541381125
2024-01-16,AMD,0.5,0.528,0.476,0.2272159223516479,0.8566851303542288,0.5216379541741538
2024-01-17,AMD,0.5,0.852,0.1,0.2653079938341331,0.8217030215240392,0.7586115861703852
2024-01-18,AMD,0.5,0.76,0.124,0.28164188300489146,0.7617321161502306,0.6867731104187283
2024-01-19,AMD,0.5,0.684,0.58,0.28935145900094517,0.7812453190589934,0.630759331543826
2024-01-20,AMD,0.5,0.484,0.812,0.3057883759424899,0.7426796644058355,0.4888926140150799
2024-01-23,AMD,0.5,0.68,0.476,0.3301223232523184,0.7282868553270558,0.6205779818145827
2024-01-24,AMD,0.5,0.844,0.112,0.37158180151334735,0.7070545147301592,0.7161758602794085
2024-01-25,AMD,0.5,0.756,0.804,0.3857986701462666,0.7244783576977972,0.6572355404425558
2024-01-26,AMD,0.5,0.936,0.896,0.39479133532269556,0.7442394117324019,0.7638709777993047
2024-01-27,AMD,0.5,0.476,0.668,0.4044612689720322,0.7077419200894222,0.4857070704553288
2024-01-30,AMD,0.5,0.172,0.48,0.39855882265940884,0.7008847360656821,0.3027272938322861
2024-01-31,AMD,0.5,0.728,0.14,0.4080340111016845,0.6746393013001356,0.6349682454688159
2024-02-01,AMD,0.5,0.86,0.552,0.39606779592314006,0.6846724845068297,0.7174155934676695
2024-02-02,AMD,0.5,0.764,0.056,0.40280401900783275,0.6762272344984522,0.6576597389819321
2024-02-03,AMD,0.5,0.48,0.052,0.41508453706758097,0.6409032448181158,0.48830169074135166
2024-02-06,AMD,0.5,0.136,0.488,0.42165415428450004,0.6670565591037863,0.28948211215955805
2024-02-07,AMD,1.0,0.804,0.044,0.429294328942141,0.6605438302889193,0.8881416884726596
2024-02-08,AMD,0.9047619047619048,0.556,0.108,0.41764466068831213,0.6924049330854797,0.7016585473752952
2024-02-09,AMD,0.0,0.192,0.08,0.3950906935521035,0.7103163596599198,0.11614258683799611
2024-02-10,AMD,0.5652173913043478,0.484,0.496,0.38893358690343155,0.6977313524554952,0.5155881713189395
2024-02-13,AMD,0.9166666666666666,0.6,0.528,0.39172653731357493,0.6981049270979155,0.7240467368159653
2024-02-14,AMD,0.56,0.7,0.852,0.38568599375165497,0.6839286929565949,0.6460039608747683
2024-02-15,AMD,0.7692307692307693,0.712,0.76,0.3851887739016008,0.7346246132375327,0.7340446498294455
2024-02-16,AMD,0.8888888888888888,0.876,0.684,0.3959260231841495,0.6989401410204158,0.8811030465210401
2024-02-17,AMD,0.35714285714285715,0.48,0.484,0.4121072662680652,0.7128056669597661,0.4293696787156377
2024-02-20,AMD,0.7241379310344828,0.628,0.68,0.42078558688409445,0.693563983764786,0.6684534557321673
2024-02-21,AMD,0.7,0.588,0.844,0.43547445153235176,0.677494596310987,0.6367731385716233
2024-02-22,AMD,0.9032258064516129,0.676,0.756,0.45047244412040977,0.6630085573643136,0.7783589643994893
2024-02-23,AMD,0.375,0.484,0.936,0.45825890354184073,0.6231821857884706,0.43404977951393936
2024-02-27,AMD,0.030303030303030304,0.164,0.476,0.4690028180179421,0.5998075416967786,0.10129574445166181
2024-02-28,AMD,0.4117647058823529,0.508,0.172,0.47596433792109616,0.6031928076131874,0.46219543195065216
2024-02-29,AMD,0.0,0.052,0.728,0.47883711021671527,0.6148894918070014,0.0271004702687308
2024-03-01,AMD,0.4166666666666667,0.812,0.86,0.4763673014698415,0.5936620744458281,0.6236761268189227
2024-03-02,AMD,0.7027027027027027,0.48,0.764,0.4642497502887216,0.6205072419391557,0.5833896741183532
2024-03-05,AMD,0.34210526315789475,0.224,0.48,0.4476881400595634,0.6099706440800572,0.27687432559440317
2024-03-06,AMD,0.02564102564102564,0.056,0.136,0.4447875338921472,0.6212503372602383,0.04249670666337686
2024-03-07,AMD,0.175,0.8,0.804,0.4276905588600749,0.6080081683371361,0.5326934007124532
2024-03-08,AMD,0.8780487804878049,0.484,0.556,0.42087420117799695,0.582857163339896,0.6498449657129688
2024-03-12,AMD,0.8571428571428571,0.716,0.192,0.40955691814931017,0.582218939877654,0.7738060335902168
2024-03-13,AMD,1.0,0.896,0.484,0.39537373339851456,0.5942173167204755,0.9371188682734455
2024-03-14,AMD,0.75,0.592,0.6,0.37139280963138216,0.5725589524787269,0.6506800639217584
2024-03-15,AMD,0.9777777777777777,0.568,0.7,0.363966370590231,0.5504696462044586,0.717145330526308
2024-03-16,AMD,0.9565217391304348,0.472,0.712,0.36105766085140373,0.536139134112755,0.6469402857620887
2024-03-19,AMD,0.7446808510638298,0.548,0.876,0.3800398538033107,0.5387569291086467,0.6227465618842086
2024-03-20,AMD,1.0,0.78,0.48,0.3870902192222502,0.5354038633239522,0.8651598482288949
2024-03-21,AMD,0.40816326530612246,0.2,0.628,0.39746142282596275,0.524478961147222,0.2827368676086698
2024-03-22,AMD,0.52,0.92,0.588,0.41554122828568474,0.5397371177535912,0.7537835086857261
2024-03-23,AMD,0.9019607843137255,0.472,0.676,0.41705944969051306,0.5389388834705005,0.6513192080943837
2024-03-26,AMD,0.40384615384615385,0.248,0.484,0.40407237265375684,0.5190854159302175,0.3109731251535778
2024-03-27,AMD,0.8301886792452831,0.608,0.164,0.42236573836493196,0.5461961525111126,0.701844885565763
2024-03-28,AMD,0.3148148148148148,0.208,0.508,0.42443086184929507,0.5428508666039912,0.2533355039101247
2024-03-29,AMD,0.9090909090909091,0.612,0.052,0.4438292616299288,0.581576346688344,0.7438576388187825
2024-03-30,AMD,0.42857142857142855,0.48,0.812,0.4483698119601183,0.5826555996224083,0.4569409810991939
2024-04-02,AMD,0.9649122807017544,0.764,0.48,0.45016764180157354,0.5870272963408123,0.8544442076124845
2024-04-03,AMD,0.3793103448275862,0.504,0.224,0.44164127826789884,0.6033535320633875,0.44893190130287164
2024-04-04,AMD,0.4067796610169492,0.528,0.056,0.42223185898628,0.5925552420357856,0.47681691092423945
2024-04-05,AMD,0.75,0.688,0.8,0.41607724228552473,0.5997051246745413,0.7137967890217025
2024-04-06,AMD,0.45901639344262296,0.48,0.484,0.41273762411185616,0.5891925436424452,0.4713392760842102
2024-04-09,AMD,0.6612903225806451,0.572,0.716,0.42846173861980463,0.6105980562982285,0.6102574868548263
2024-04-10,AMD,0.9206349206349206,0.832,0.896,0.417061113010076,0.5780673814670119,0.8689661786515597
2024-04-11,AMD,0.625,0.844,0.592,0.4284191072365828,0.5724672710943957,0.7501762155151883
2024-04-12,AMD,0.046153846153846156,0.18,0.568,0.42986765454955955,0.5610205321438221,0.12246386777567433
2024-04-13,AMD,0.25757575757575757,0.484,0.472,0.4333942862728613,0.551759967371836,0.38586902705967213
2024-04-16,AMD,0.6119402985074627,0.844,0.548,0.4280947523159105,0.5455009759960753,0.7446564595670482
2024-04-17,AMD,0.7794117647058824,0.876,0.78,0.43239954503599415,0.5218295858397091,0.834235291002994
2024-04-18,AMD,0.10144927536231885,0.172,0.2,0.44110732735415603,0.5186999644490652,0.14087955841217345
2024-04-19,AMD,0.05714285714285714,0.112,0.92,0.4392779795013727,0.5066715909712025,0.08790246512449612
2024-04-20,AMD,0.29577464788732394,0.484,0.472,0.45164528186998926,0.5181417135230378,0.3989889077899924
2024-04-23,AMD,0.375,0.536,0.248,0.4602155945597155,0.5413482681896463,0.46190528927588587
2024-04-24,AMD,0.0821917808219178,0.068,0.608,0.4655676044527424,0.5301794884287131,0.07460723340017865
2024-04-25,AMD,0.06756756756756757,0.188,0.208,0.46519195814203723,0.5496533658707231,0.13197580093294817
2024-04-26,AMD,0.5733333333333334,0.588,0.612,0.4768514719583659,0.5592811726907748,0.5810061784112773
2024-04-27,AMD,0.02631578947368421,0.164,0.48,0.4856538722712761,0.5915273435219652,0.09713313000728115
2024-04-28,AMD,0.6623376623376623,0.492,0.764,0.4990451478168911,0.6058331178367312,0.5770061838800823
2024-05-03,AMD,0.038461538461538464,0.56,0.504,0.5067402224667572,0.6001024792390933,0.2957154839750297
2024-05-04,AMD,0.5949367088607594,0.488,0.528,0.5208631080400533,0.6088978439516408,0.5436993865407895
2024-05-07,AMD,0.0875,0.212,0.688,0.533876725116555,0.6171703158158419,0.14553234772298887
2024-05-08,AMD,0.5061728395061729,0.856,0.48,0.542920859477801,0.6460873574306186,0.6660715373560128
2024-05-09,AMD,0.4024390243902439,0.484,0.572,0.5644366529742245,0.6512572805326188,0.437963995913517
2024-05-14,AMD,0.03614457831325301,0.264,0.832,0.5648249770519216,0.6684178713261212,0.13530156667462723
2024-05-15,AMD,0.5476190476190477,0.564,0.844,0.5724826417564447,0.6735189716423712,0.5546221891064658
2024-05-16,AMD,0.21176470588235294,0.22,0.18,0.5737026538081181,0.675517561506251,0.21527538990981548
2024-05-17,AMD,0.47674418604651164,0.532,0.484,0.5753946730742786,0.6685318024779953,0.5002060989947794
2024-05-18,AMD,0.8160919540229885,0.48,0.844,0.5779634984661526,0.6693470410042951,0.6742488815534518
2024-05-21,AMD,0.11363636363636363,0.18,0.876,0.5756508347283652,0.6868790465708868,0.14179771733166302
2024-05-22,AMD,0.07865168539325842,0.172,0.172,0.5746369151293769,0.7081682084023625,0.11835861246185547
2024-05-23,AMD,0.4111111111111111,0.54,0.112,0.5704195664114112,0.7260914292057723,0.4664792558847514
2024-05-24,AMD,0.13186813186813187,0.088,0.484,0.5645127395168978,0.7284863764858154,0.11276411929836763
2024-05-25,AMD,0.10869565217391304,0.484,0.536,0.5678290436748021,0.7388273051419854,0.27089129108691773
2024-05-28,AMD,0.03225806451612903,0.16,0.068,0.5747337460068515,0.7439253004963454,0.0865823988971893
2024-05-29,AMD,0.9468085106382979,0.92,0.188,0.5828516488397674,0.7674139292501831,0.9356253846284703
2024-05-30,AMD,1.0,0.904,0.588,0.5741115571958358,0.7672563055071926,0.9591147094908004
2024-05-31,AMD,0.8541666666666666,0.8,0.164,0.579466745030799,0.7603091419785063,0.8313877820225015
2024-06-01,AMD,0.4845360824742268,0.48,0.492,0.5691496051909355,0.7539127334451965,0.48258170954931967
2024-06-04,AMD,0.02040816326530612,0.056,0.56,0.5678152353201855,0.7835704158424193,0.035790412849012174
2024-06-05,AMD,0.36363636363636365,0.492,0.488,0.569465664375787,0.7818286118501364,0.41890131653648993
2024-06-06,AMD,0.19,0.208,0.212,0.5660554473592039,0.7611732264834539,0.19781100194753432
2024-06-07,AMD,0.5445544554455446,0.532,0.856,0.570585303979158,0.7258462576654765,0.5391633877766889
2024-06-08,AMD,0.38235294117647056,0.484,0.484,0.5652133292058545,0.6975766482429053,0.42654772747836955
2024-06-11,AMD,0.5339805825242718,0.556,0.264,0.5703604111409836,0.6916879658447206,0.5434409959954588
2024-06-12,AMD,0.49038461538461536,0.488,0.564,0.5580327758381054,0.6679925412426349,0.4893306935423832
2024-06-14,AMD,0.5619047619047619,0.948,0.22,0.5555402128457607,0.6725019727539919,0.7335085692498368
2024-06-15,AMD,0.3867924528301887,0.492,0.532,0.539773806792298,0.6390669833538107,0.43521172176087064
2024-06-18,AMD,0.0,0.492,0.48,0.5359270489279944,0.6269538247708855,0.22832389192742675
2024-06-19,AMD,0.05555555555555555,0.496,0.18,0.5370212752880963,0.5897609896043396,0.2594719627508874
2024-06-20,AMD,0.7431192660550459,0.996,0.172,0.5474398510457704,0.58159759113959,0.8575630086768292
2024-06-21,AMD,1.0,1.0,0.54,0.5570740044863814,0.5863318370938683,1.0
2024-06-22,AMD,0.6306306306306306,0.496,0.088,0.5761868667858171,0.6016647945669159,0.5735724012364617
2024-06-25,AMD,0.026785714285714284,0.5,0.484,0.572295995790069,0.6285887657059022,0.2291813591350567
2024-06-26,AMD,0.8672566371681416,0.628,0.16,0.5669011729034135,0.6327903551007926,0.7636348682355458
2024-06-27,AMD,0.0,0.5,0.92,0.5717556986227439,0.6098253081669126,0.21412215068862808
2024-06-28,AMD,0.8260869565217391,0.98,0.904,0.5642988903028751,0.5874066310589694,0.8931470403620791
2024-06-29,AMD,0.7068965517241379,0.5,0.8,0.5869641063067409,0.5846005901519747,0.621440849580705
2024-07-02,AMD,0.9487179487179487,0.932,0.48,0.5747861646860262,0.5397204007583298,0.9416092456250074
2024-07-03,AMD,0.5338983050847458,0.52,0.056,0.5985992072620403,0.5587911539853039,0.5283195144060149
2024-07-04,AMD,0.6050420168067226,0.916,0.492,0.5758028374600415,0.5369462735094015,0.7369495109464591
2024-07-05,AMD,0.31666666666666665,0.636,0.208,0.5754025022871713,0.5724457876215577,0.4522548009362966
2024-07-06,AMD,0.15702479338842976,0.5,0.532,0.5506961998813023,0.5544478420167427,0.3111248570655038
2024-07-09,AMD,0.23770491803278687,0.504,0.484,0.5398521402103272,0.5368678189618383,0.3602400300725155
2024-07-10,AMD,0.17886178861788618,0.508,0.556,0.5426606446725494,0.5269113866964976,0.3293896460250123
2024-07-11,AMD,0.5483870967741935,0.844,0.488,0.5400638988079872,0.5084643648584439,0.6843501429459228
2024-07-12,AMD,0.176,0.508,0.948,0.5665890913164398,0.535682655747141,0.319892421682942
2024-07-13,AMD,0.1984126984126984,0.508,0.492,0.5649958552443334,0.5491045178038757,0.3330844577668972
2024-07-16,AMD,0.8503937007874016,0.848,0.492,0.5898959720464897,0.6137099116698959,0.8494120344527728
2024-07-17,AMD,0.2734375,0.508,0.496,0.5737384235978568,0.5814550062371274,0.3734224810148277
2024-07-18,AMD,0.046511627906976744,0.504,0.996,0.5855534292636321,0.6036258029307586,0.2361161148726937
2024-07-19,AMD,0.5461538461538461,0.664,1.0,0.5788098139127869,0.5656751138943906,0.59578948962197
2024-07-20,AMD,0.1984732824427481,0.504,0.496,0.5934335547937587,0.5978571039338666,0.32269019391553133
2024-07-23,AMD,0.15151515151515152,0.508,0.5,0.5905837923042724,0.5795660069045574,0.2974658262828042
2024-07-24,AMD,0.07518796992481203,0.512,0.628,0.6056025782679881,0.6073381411583184,0.24746550836799222
2024-07-25,AMD,0.14925373134328357,0.516,0.5,0.6044426378067651,0.6322261519870149,0.2943229179673458
