date,currency,router_equal_logit,router_equal_hist,router_equal_tree,router_tail_logit,router_tail_hist,router_tail_tree,router_equal_logit_stale20
2025-02-13,AMD,0.39953590535499217,0.3083710137445783,0.23978201634877383,0.28352901262670066,0.15348846321174703,0.17857142857142858,0.6632904666406153
2025-02-14,AMD,0.2429806023109445,0.2687348471233048,0.23978201634877383,0.09242509477273352,0.1418414318588391,0.17857142857142858,0.5630485420010456
2025-02-15,AMD,0.26466277638720315,0.3498207212073506,0.42777777777777776,0.14022927327729412,0.37545251392367307,0.5388888888888889,0.5833148383553047
2025-02-18,AMD,0.3180015758654472,0.21658192662900574,0.23978201634877383,0.1669543531467145,0.13179705259537336,0.17857142857142858,0.6360138307127424
2025-02-19,AMD,0.19805533018189647,0.17567689620601792,0.23978201634877383,0.09088090246122282,0.12635669764624455,0.17857142857142858,0.5597142445502407
2025-02-20,AMD,0.35702458503487666,0.23712995843219697,0.23978201634877383,0.20215594786437768,0.1486008304458133,0.17857142857142858,0.5321923161674954
2025-02-21,AMD,0.37227685955945206,0.27064716647186826,0.23978201634877383,0.20757579263876916,0.1418414318588391,0.17857142857142858,0.4698197896520435
2025-02-22,AMD,0.4389736970505088,0.2985974277521225,0.23978201634877383,0.29622498687689847,0.158445436011119,0.17857142857142858,0.6599280274845605
2025-02-25,AMD,0.356900245419447,0.20465853748749566,0.23978201634877383,0.2184160627620315,0.150702893452227,0.17857142857142858,0.43861875933688016
2025-02-26,AMD,0.41434251766519015,0.24789822263442737,0.23978201634877383,0.21024130779168065,0.1389690785329921,0.17857142857142858,0.44004861540272283
2025-02-27,AMD,0.13340678981045054,0.1900641745048298,0.23978201634877383,0.05733725706355309,0.12825687857348286,0.17857142857142858,0.504874522207773
2025-02-28,AMD,0.37629857884662365,0.2621964662736098,0.23978201634877383,0.2968025911453151,0.19506520493168844,0.17857142857142858,0.5257594236181885
2025-03-01,AMD,0.5284581504761976,0.5233635767099454,0.7485549132947977,0.4788565245865377,0.549655593455902,0.7976878612716763,0.41950177166643343
2025-03-04,AMD,0.4940070608056826,0.5894133194642385,0.7485549132947977,0.44648623434076523,0.6705127456141694,0.7976878612716763,0.22750379792255693
2025-03-05,AMD,0.4409861194591572,0.20019832950560423,0.23978201634877383,0.3769777524937829,0.2229214715658596,0.17857142857142858,0.3343279224452624
2025-03-06,AMD,0.49419501142226596,0.24637874875584106,0.46153846153846156,0.4685184646616701,0.29335806237437,0.17857142857142858,0.5128644034245907
2025-03-07,AMD,0.4897589160629386,0.3521875820886964,0.46153846153846156,0.4176105124832648,0.33112292431302376,0.17857142857142858,0.5296329192598107
2025-03-08,AMD,0.5636255062163406,0.4156461167213475,0.46153846153846156,0.44121977893883485,0.33019459928348444,0.17857142857142858,0.5698995402622749
2025-03-11,AMD,0.4738717741702111,0.31953874717503933,0.46153846153846156,0.32987734223882126,0.1965257848459631,0.17857142857142858,0.43194119065858283
2025-03-12,AMD,0.3144824490173173,0.2603010893117149,0.46153846153846156,0.18399284127866739,0.18065632805745035,0.17857142857142858,0.560586695088959
2025-03-13,AMD,0.4520166595544535,0.43102442345452346,0.7485549132947977,0.42553849774041697,0.38423604020507324,0.7976878612716763,0.6692358029192387
2025-03-14,AMD,0.6319762569951034,0.43777528721288467,0.7485549132947977,0.5849128972153561,0.5048068376899131,0.7976878612716763,0.6491133227454315
2025-03-15,AMD,0.6719866578152246,0.3748019109145603,0.42777777777777776,0.6622967818703795,0.4089198450843654,0.5388888888888889,0.44281098458285806
2025-03-18,AMD,0.6020817481400276,0.5290195321128145,0.7485549132947977,0.43314116894949056,0.48934570958364904,0.7976878612716763,0.3085043033408327
2025-03-19,AMD,0.447034722522822,0.32064075352732896,0.42777777777777776,0.3204076564068213,0.37455760228956075,0.5388888888888889,0.3339056885017622
2025-03-20,AMD,0.30458016505590585,0.3300471936328999,0.42777777777777776,0.2919140047387759,0.3556266614342758,0.5388888888888889,0.38556956584695123
2025-03-21,AMD,0.5393798831755866,0.5300758306345459,0.7485549132947977,0.5489817659959895,0.4543320572574826,0.7976878612716763,0.6237665187563664
2025-03-22,AMD,0.6084208151065047,0.6205147160709694,0.7485549132947977,0.4735782951435592,0.6740125425099878,0.7976878612716763,0.4892499667444195
2025-03-25,AMD,0.28053364917788876,0.32339862807197123,0.46153846153846156,0.15936684512984578,0.2578377470013562,0.17857142857142858,0.4050935628750733
2025-03-26,AMD,0.5967055035431948,0.4790634857242499,0.42777777777777776,0.7313358238852045,0.5896187721975135,0.5388888888888889,0.5122294153314997
2025-03-27,AMD,0.5462018241296854,0.7862047505868395,0.7485549132947977,0.5297321538851294,0.8036915138605326,0.7976878612716763,0.3408850498642466
2025-03-28,AMD,0.5819585502740565,0.6935770635334296,0.7485549132947977,0.5235938639581211,0.7453656772398248,0.7976878612716763,0.3679684558216335
2025-03-29,AMD,0.3288119962311893,0.39687386338416714,0.46153846153846156,0.24386414062342693,0.3503771497639725,0.17857142857142858,0.3674361659540769
2025-04-01,AMD,0.6222864320465784,0.8082511146168562,0.5981132075471698,0.6912094950660036,0.8316806718077282,0.7842003853564548,0.24674169010682848
2025-04-02,AMD,0.6281892140463329,0.6978659935336469,0.5981132075471698,0.7139166588521405,0.8345641416762202,0.7842003853564548,0.4739611690871955
2025-04-03,AMD,0.4128930225431222,0.31451698242024656,0.46153846153846156,0.45756229299552953,0.3048378039683008,0.14747474747474748,0.46614482002204494
2025-04-04,AMD,0.3566113779489527,0.36876805774453436,0.46153846153846156,0.3564621209592779,0.3358865808170632,0.14747474747474748,0.47164808925721624
2025-04-05,AMD,0.703734304677541,0.5586948457409167,0.5981132075471698,0.7955625395265181,0.7126542358528134,0.7842003853564548,0.5432921643284431
2025-04-08,AMD,0.6721626987731419,0.8316466042440213,0.5981132075471698,0.7358094976759139,0.8548803914289511,0.7842003853564548,0.4285738685835401
2025-04-09,AMD,0.31687950696302986,0.30816104310874964,0.46153846153846156,0.31301871689047345,0.2674416453856383,0.14747474747474748,0.42287060168814644
2025-04-10,AMD,0.5558014985677049,0.7247368107657886,0.5981132075471698,0.6222070958300975,0.8217269582682893,0.7842003853564548,0.3461650409911094
2025-04-11,AMD,0.5294806505800338,0.4499284441462047,0.46153846153846156,0.535332237177359,0.30085034729883536,0.14747474747474748,0.4184083318084366
2025-04-12,AMD,0.7579054720464581,0.8279476085630842,0.8866666666666667,0.7810364173056523,0.8863817996577303,0.7842003853564548,0.31343488824303267
2025-04-15,AMD,0.4522185014949261,0.2912889828221703,0.46153846153846156,0.3479142174534235,0.22084195604759194,0.14747474747474748,0.40527032861607404
2025-04-16,AMD,0.45216650540187836,0.296144734369412,0.46153846153846156,0.35920483151633625,0.22382962532456924,0.14747474747474748,0.35409607904413687
2025-04-17,AMD,0.5648438801517446,0.6096573750661858,0.5981132075471698,0.5914393224576197,0.7643088916033127,0.5341614906832298,0.2980650030209295
2025-04-18,AMD,0.6486747274218536,0.7577624058675209,0.8866666666666667,0.685276566928722,0.7447316655452755,0.5341614906832298,0.3399802827553138
2025-04-19,AMD,0.6311025039653243,0.47625350847907005,0.5981132075471698,0.7429436392488206,0.6156016388050541,0.5341614906832298,0.3563423902745743
2025-04-22,AMD,0.3506479335767633,0.2734285266247674,0.5981132075471698,0.3753087142492595,0.4327339461290603,0.5341614906832298,0.4008608659115
2025-04-23,AMD,0.4016746380019681,0.25639466071835215,0.46153846153846156,0.44024662569259754,0.2188419890953679,0.14747474747474748,0.46332376210192056
2025-04-24,AMD,0.35644241675626953,0.4658811220872769,0.5981132075471698,0.44126014094000315,0.5498178716661574,0.5341614906832298,0.5488920291500163
2025-04-25,AMD,0.5612664919352371,0.5386022522152408,0.5981132075471698,0.6470844477093006,0.75249321344005,0.7842003853564548,0.4734836226975381
2025-04-26,AMD,0.6294208211461159,0.5595199643607505,0.5981132075471698,0.7839123790901734,0.7840355339390006,0.7842003853564548,0.4286068406556726
2025-04-29,AMD,0.5303669018295073,0.6854800569410816,0.5981132075471698,0.639321106814636,0.8111348412889182,0.7842003853564548,0.3224636892869803
2025-04-30,AMD,0.5149807733619565,0.539755199090205,0.5981132075471698,0.6775677025731786,0.722366756310481,0.7842003853564548,0.38383044683255274
2025-05-01,AMD,0.553549580246315,0.7404912495225997,0.5981132075471698,0.6276506469132898,0.7886967823068801,0.7842003853564548,0.3987765984836568
2025-05-06,AMD,0.5897098067421271,0.7425474887315715,0.8866666666666667,0.6312747278428665,0.7943648975382656,0.7842003853564548,0.456428365548886
2025-05-07,AMD,0.49290061235127053,0.48521361015301745,0.5981132075471698,0.5872692977834423,0.7616143970251519,0.7842003853564548,0.3209350404574038
2025-05-08,AMD,0.5251957266961812,0.5177079368471745,0.5981132075471698,0.6698999703975097,0.7322746353467372,0.7842003853564548,0.37648579057886705
2025-05-13,AMD,0.5117872772049924,0.6710357660906886,0.5981132075471698,0.6257876182593682,0.7659882082909566,0.7842003853564548,0.492491816992018
2025-05-14,AMD,0.49272010691076473,0.6219028545547265,0.5981132075471698,0.6312536717759043,0.76405550095333,0.7842003853564548,0.45436363691080206
2025-05-15,AMD,0.5310235127780837,0.6269714753241954,0.5981132075471698,0.6516599709338801,0.6289602130056162,0.5341614906832298,0.5084905928315223
2025-05-16,AMD,0.5502195572850055,0.4892024069175322,0.5981132075471698,0.674173017820604,0.700892539968572,0.7842003853564548,0.5331926529444047
2025-05-17,AMD,0.5921216105148709,0.7210104262093784,0.5981132075471698,0.662456508091357,0.78148463630788,0.7842003853564548,0.4486893506156958
2025-05-20,AMD,0.5537924516170436,0.6767026940507068,0.5981132075471698,0.6771294472083226,0.7749755606136928,0.7842003853564548,0.4533394948387232
2025-05-21,AMD,0.4939817633801856,0.47771394046604976,0.5981132075471698,0.6500467432112533,0.5984556000373699,0.7842003853564548,0.33399679497836465
2025-05-22,AMD,0.5689107828915586,0.5989227811076625,0.5981132075471698,0.7618494347547589,0.7755585806541169,0.7842003853564548,0.3886461318723236
2025-05-23,AMD,0.3537030057843977,0.23925405617304027,0.21285140562248997,0.37352899507515863,0.16277521789604552,0.14747474747474748,0.3680886902276937
2025-05-24,AMD,0.7393275664225565,0.589120189377199,0.5981132075471698,0.8634005528400311,0.7728480225753703,0.7842003853564548,0.2860040494574226
2025-05-27,AMD,0.46455105514014083,0.5191868948647496,0.5981132075471698,0.5544961747224574,0.7167928162204479,0.7842003853564548,0.39611657325894595
2025-05-28,AMD,0.5309746166811927,0.4591196204280337,0.5981132075471698,0.6716136015038987,0.5873981898753923,0.7842003853564548,0.2513092889248214
2025-05-29,AMD,0.590078700746453,0.582757018866832,0.5981132075471698,0.7184091039327823,0.7331421051291396,0.7842003853564548,0.27237275251719145
2025-05-30,AMD,0.6129730113523685,0.7355996351040109,0.8866666666666667,0.7596210266445291,0.803565914181405,0.7842003853564548,0.3518887883151636
2025-05-31,AMD,0.5556288460231552,0.6775548981972642,0.5981132075471698,0.6445780160290389,0.8070771100938223,0.7842003853564548,0.35429975363302463
2025-06-03,AMD,0.5040065555088247,0.7749631750527259,0.5981132075471698,0.5608130170199734,0.8355729003290774,0.7842003853564548,0.28221695509599787
2025-06-04,AMD,0.4066856470818157,0.7639355010078985,0.5981132075471698,0.4588926595932607,0.8552322609081099,0.7842003853564548,0.3297446432804478
2025-06-05,AMD,0.27397665485853273,0.172398877303769,0.21285140562248997,0.2908785215725846,0.1346367916660617,0.14747474747474748,0.2342660471161213
2025-06-06,AMD,0.6540235924099512,0.6265360652870694,0.5981132075471698,0.826047345915983,0.7163086898901062,0.7842003853564548,0.2587033365347396
2025-06-07,AMD,0.5994839286656246,0.5029653602974742,0.5981132075471698,0.7332952963732702,0.5946642923030414,0.7842003853564548,0.24942142719651228
2025-06-10,AMD,0.44906794798008515,0.708919506289434,0.5981132075471698,0.5083539517508295,0.8172022990116459,0.7842003853564548,0.22763152319412255
2025-06-11,AMD,0.5473254996819292,0.7618359864175774,0.8866666666666667,0.6718203743476148,0.8488654229271431,0.7842003853564548,0.3134442794009831
2025-06-12,AMD,0.3365612719309266,0.1779154134079811,0.21285140562248997,0.37309440444286246,0.14051494556352156,0.14747474747474748,0.3016822834188666
2025-06-17,AMD,0.42789557932290123,0.6197903411575413,0.5981132075471698,0.44605324943262215,0.7690704886928584,0.7842003853564548,0.3280871103773827
2025-06-18,AMD,0.48393416231312397,0.6840600481797269,0.5981132075471698,0.5745936418811066,0.8413025825640696,0.7842003853564548,0.40097980623757884
2025-06-19,AMD,0.30914015748890966,0.21707828094220655,0.21285140562248997,0.32658976517822,0.14268743732844935,0.14747474747474748,0.29555705096868856
2025-06-20,AMD,0.5892005222684105,0.7079177057547109,0.5981132075471698,0.6696410245583581,0.7680647479795831,0.7842003853564548,0.274203472199146
2025-06-21,AMD,0.6179621162468396,0.6180839520687124,0.5981132075471698,0.7057337987377361,0.6806695625370923,0.7842003853564548,0.32711312005277837
2025-06-24,AMD,0.5002256629485933,0.6126342550746232,0.5981132075471698,0.5576186052700457,0.6570782756481608,0.7842003853564548,0.4419382737017671
2025-06-25,AMD,0.5319101233973272,0.45924646873564345,0.5981132075471698,0.6839820964929963,0.5174646712093709,0.7842003853564548,0.2923300796450994
2025-06-26,AMD,0.52003217829049,0.5531581028645943,0.5981132075471698,0.6289873819975199,0.654390514126997,0.7842003853564548,0.21243093731340815
2025-06-27,AMD,0.5687128326869199,0.5206726004034684,0.5981132075471698,0.7043680931188224,0.6566893914031837,0.7842003853564548,0.2567452014406762
2025-06-28,AMD,0.6514487234494859,0.650503903785837,0.5981132075471698,0.752961175275577,0.6860776152552047,0.7842003853564548,0.26661592394126077
2025-07-01,AMD,0.6409901254509188,0.5993093790337214,0.6344827586206897,0.7836129349750983,0.7198759501426495,0.6132075471698113,0.40493610673461133
2025-07-02,AMD,0.6457698006486806,0.5255185012758834,0.6344827586206897,0.8347100314493424,0.609480913057164,0.6132075471698113,0.4636502508132902
2025-07-03,AMD,0.6066003508322451,0.5696320439727596,0.6344827586206897,0.757632392132314,0.6130510861341074,0.6132075471698113,0.3920232085100521
2025-07-04,AMD,0.6483188223642298,0.6556403967737298,0.6344827586206897,0.7810636123283626,0.7330609363880255,0.6132075471698113,0.3224910438043102
2025-07-05,AMD,0.7607753455006356,0.7029779960074092,0.6344827586206897,0.8675584130843195,0.8042685155652313,0.6132075471698113,0.324527397678943
2025-07-08,AMD,0.7712169403899486,0.7539705400752069,0.9,0.8924176813521095,0.8201965844383986,0.6132075471698113,0.437034006355648
2025-07-09,AMD,0.5601276006593349,0.614501190238616,0.6344827586206897,0.7128305784755458,0.7449518902242438,0.6132075471698113,0.4019906357636057
2025-07-10,AMD,0.6760938748777384,0.7304682968255106,0.6344827586206897,0.8413173508657589,0.7557965389717604,0.6132075471698113,0.3667732578059314
2025-07-11,AMD,0.7114646578561321,0.6588130940732647,0.6344827586206897,0.8415113321715418,0.7257582732326964,0.6132075471698113,0.3849248783632128
2025-07-12,AMD,0.6022293724669643,0.7712825728468868,0.6344827586206897,0.7277096034112187,0.815490765459241,0.830155979202773,0.3334175869755765
2025-07-15,AMD,0.7608846392339541,0.7490671770879078,0.9,0.8957037705216535,0.8797391126132134,0.830155979202773,0.23514894975350878
2025-07-16,AMD,0.6821935433404921,0.6706400080331288,0.6344827586206897,0.8744778667542201,0.8385407498193349,0.830155979202773,0.3003807764731709
2025-07-17,AMD,0.6833540663310397,0.5977865965762652,0.6344827586206897,0.88766568908397,0.7695573719127502,0.830155979202773,0.38058728317189217
2025-07-18,AMD,0.7315670647041086,0.5091506633289885,0.6344827586206897,0.9187116452704628,0.7272179796373657,0.830155979202773,0.4291814446678707
2025-07-19,AMD,0.675355647638933,0.659228438041337,0.6344827586206897,0.8287143355425443,0.7726473030051865,0.830155979202773,0.38777894680431874
2025-07-22,AMD,0.7149382995542755,0.7871673299993881,0.9,0.8370278985632202,0.83382528373613,0.830155979202773,0.33622753067312855
2025-07-23,AMD,0.5247347434794818,0.5799559665794348,0.6344827586206897,0.6946415444814421,0.7230568543613982,0.830155979202773,0.27940013401644703
2025-07-24,AMD,0.6765726268272388,0.5545224876770916,0.6344827586206897,0.8681386186513353,0.7045640380869719,0.830155979202773,0.3188371271567446
2025-07-25,AMD,0.5898668264888518,0.5197287964623721,0.6344827586206897,0.7502844734298645,0.7009984435649531,0.830155979202773,0.3456051538180262
2025-07-26,AMD,0.6216247712331786,0.7439414075947861,0.6344827586206897,0.6799534070170631,0.8145151709128127,0.830155979202773,0.3931730729272757
2025-07-29,AMD,0.33001365357481094,0.5915015057084158,0.6344827586206897,0.3520094549247321,0.7686305174326585,0.830155979202773,0.2670577441998832
2025-07-30,AMD,0.7499016888284877,0.7939262825556179,0.6344827586206897,0.8847660076702263,0.8839856676799316,0.830155979202773,0.23907918485412583
2025-07-31,AMD,0.7412248057823311,0.7950521313045116,0.9,0.8557508002622342,0.8915780210999169,0.830155979202773,0.3422377301471741
2025-08-01,AMD,0.6902167768676938,0.7325513477100013,0.6344827586206897,0.781278211055024,0.8402191520324476,0.830155979202773,0.31584402883007534
2025-08-02,AMD,0.7955513965781745,0.8220542389986792,0.6344827586206897,0.8871076485390493,0.8937265557877722,0.830155979202773,0.3429223718406851
2025-08-05,AMD,0.8068346408824985,0.7241505378165359,0.6344827586206897,0.8887632083701779,0.8342955026923599,0.830155979202773,0.26148944086102643
2025-08-06,AMD,0.7974997121706746,0.6420791680190436,0.6344827586206897,0.8514917477618053,0.7424909670731654,0.830155979202773,0.24612779319556466
2025-08-07,AMD,0.7250560661796719,0.5973720410517582,0.6344827586206897,0.7484221768863163,0.7380004293192682,0.6132075471698113,0.27048567521820077
2025-08-08,AMD,0.7973849411802125,0.6303846532749657,0.9,0.898174220312268,0.7314284874695224,0.6132075471698113,0.25947671278669615
2025-08-09,AMD,0.8037709726893323,0.5494103650018196,0.6344827586206897,0.9096662146118234,0.7852442625543454,0.830155979202773,0.1898122989692206
2025-08-12,AMD,0.7267260450430273,0.4392317304211809,0.6344827586206897,0.8772206655589339,0.7361342559632363,0.830155979202773,0.2885950299925735
2025-08-13,AMD,0.6029606860423367,0.45663299314199784,0.6344827586206897,0.7976766380966744,0.636412803117764,0.830155979202773,0.22459848698907903
2025-08-14,AMD,0.6488880094027134,0.47478681118917315,0.6344827586206897,0.8174693176653246,0.6099998789922983,0.830155979202773,0.22056877667454008
2025-08-15,AMD,0.7087129410424131,0.5184552392254389,0.6344827586206897,0.8547323196493805,0.6365951287708789,0.6132075471698113,0.2549885936768131
2025-08-16,AMD,0.7252651933714325,0.5838700029253924,0.6344827586206897,0.8080983732021862,0.6457689367174068,0.6132075471698113,0.2376994083524099
2025-08-19,AMD,0.6457026035538812,0.4479962807823736,0.6344827586206897,0.7668732568709193,0.5573603983320412,0.6132075471698113,0.276995211408479
2025-08-20,AMD,0.6886413572019998,0.511987795400422,0.6344827586206897,0.8386649930478361,0.6656262007537034,0.6132075471698113,0.21295421445167223
2025-08-21,AMD,0.6855992751635972,0.4522796495904632,0.6344827586206897,0.8628180743613659,0.6581803040912808,0.6132075471698113,0.26067309031360253
2025-08-22,AMD,0.7258188572108336,0.5381388266317716,0.6344827586206897,0.8643547325220453,0.6866659218255464,0.6132075471698113,0.2787173619972015
2025-08-23,AMD,0.6796774519638629,0.576257680474576,0.6344827586206897,0.7518489275506293,0.6500703062614075,0.6132075471698113,0.37710498719076413
2025-08-26,AMD,0.7594173019247336,0.6073684660892666,0.6344827586206897,0.8785934801174858,0.6917203802481448,0.6132075471698113,0.1918056496799647
2025-08-27,AMD,0.2660280853597388,0.251899227174973,0.452,0.2560666941285315,0.2700310770408945,0.448,0.35669998648158613
2025-08-28,AMD,0.5798260929454729,0.6021458069734373,0.6344827586206897,0.7158371048087108,0.6776161931305441,0.830155979202773,0.3113693870012131
2025-08-29,AMD,0.6502371188771079,0.5976344264566473,0.6344827586206897,0.7616637249014842,0.7073276297660378,0.830155979202773,0.2795005350050936
2025-08-30,AMD,0.7559283742932057,0.581295453134075,0.6344827586206897,0.8420543211387245,0.6381464791279615,0.6132075471698113,0.3795169661828365
2025-09-02,AMD,0.6572469920902325,0.4488010582736814,0.6344827586206897,0.7520324417954257,0.5473477768364818,0.6132075471698113,0.23241119790988557
2025-09-03,AMD,0.4871617629581115,0.31785302930466514,0.452,0.5140061032715932,0.29897835708948794,0.448,0.2683280929185326
2025-09-04,AMD,0.575096461171384,0.4338696213608653,0.6344827586206897,0.6479126312220663,0.5186326313724426,0.6132075471698113,0.3923501402511514
2025-09-05,AMD,0.580103920712335,0.4934065343662525,0.452,0.6211821156875117,0.5224199565088887,0.448,0.3921224963839777
2025-09-06,AMD,0.4885206097663413,0.5624376790643526,0.452,0.49824287932949296,0.5459365022639593,0.448,0.38519042081890253
2025-09-09,AMD,0.16056106075183438,0.5178171231746639,0.452,0.13257240616538327,0.4359321256824265,0.448,0.36304425942828505
2025-09-10,AMD,0.4299250607338366,0.641711316488931,0.6344827586206897,0.5032763930623985,0.7463064766163731,0.830155979202773,0.3428554889038178
2025-09-11,AMD,0.6569334494528172,0.6135558974593841,0.6344827586206897,0.8155617563452595,0.7634762103466061,0.830155979202773,0.3419209550562149
2025-09-12,AMD,0.7095089136719784,0.6546965401071357,0.6344827586206897,0.825717025563327,0.7753887194819924,0.830155979202773,0.4241445624091772
2025-09-13,AMD,0.8320214661199989,0.7457420633389945,0.9,0.9133587940722895,0.8564192579784529,0.830155979202773,0.4621011320879844
2025-09-16,AMD,0.7227390841269323,0.7968661816845211,0.9,0.7702094960562968,0.8140349450891955,0.830155979202773,0.36965295308790047
2025-09-17,AMD,0.6798853893270292,0.73837794772863,0.6344827586206897,0.7223532246085985,0.7176682352636942,0.830155979202773,0.38274360095286253
2025-09-18,AMD,0.7858975918331241,0.6727363226333648,0.6344827586206897,0.8381676263882204,0.7039322450396823,0.830155979202773,0.36937914133115685
2025-09-19,AMD,0.7718939578802753,0.48752926645097683,0.452,0.7408018808504854,0.4643188067144477,0.448,0.40385919037001766
2025-09-20,AMD,0.7705694005470367,0.5629149145369373,0.452,0.7693524585533957,0.5327287966933485,0.448,0.46568630371149305
2025-09-23,AMD,0.3893354381314199,0.43893003739016384,0.452,0.37457655103022197,0.38831841918926263,0.448,0.3001900561670608
2025-09-24,AMD,0.6477529461275292,0.49017193481583454,0.6344827586206897,0.815389067031664,0.6400792901857086,0.6132075471698113,0.3202874470498879
2025-09-25,AMD,0.5663560926048402,0.5399753948638351,0.6344827586206897,0.6534945925478304,0.697829542292974,0.6132075471698113,0.31804675349790834
2025-09-26,AMD,0.6473034415179825,0.5063963791923691,0.6344827586206897,0.8154025926051849,0.6945204252990959,0.6132075471698113,0.30865032983273727
2025-09-27,AMD,0.7849338589395725,0.8249957715201928,0.9,0.8595975485147752,0.8270039959132381,0.6132075471698113,0.34955332057179456
2025-09-30,AMD,0.6734065896473406,0.6224432891879809,0.6344827586206897,0.727744454899319,0.6903498115246197,0.6132075471698113,0.34058771698898105
2025-10-01,AMD,0.5332451173061374,0.6979473608534272,0.7483176312247645,0.5534978517653362,0.7034379017985766,0.7831196581196581,0.453046229805275
2025-10-02,AMD,0.5231409680823073,0.5902707187118543,0.5333333333333333,0.6033594331621613,0.565323973791717,0.5719844357976653,0.45631159949699734
2025-10-03,AMD,0.5811824779439528,0.45059651626434133,0.5333333333333333,0.6871926609064949,0.5185008943947914,0.5719844357976653,0.47123112370048836
2025-10-04,AMD,0.5643953277157483,0.8203701799278221,0.7483176312247645,0.5744809017435171,0.7210959711173911,0.7831196581196581,0.485292784165205
2025-10-07,AMD,0.5839815071210663,0.8485661285107073,0.7483176312247645,0.653016501440217,0.8364856433341045,0.7831196581196581,0.3947889887129005
2025-10-08,AMD,0.21770233071147888,0.33277379538220886,0.437984496124031,0.20858090755018308,0.30998489333982265,0.43410852713178294,0.42450428802223195
2025-10-09,AMD,0.36039940418823346,0.7795832155087383,0.7483176312247645,0.46146781769982864,0.6546219187974944,0.7831196581196581,0.44373648658453957
2025-10-10,AMD,0.3226020905202251,0.690906805378458,0.7483176312247645,0.45278647223892826,0.6582129042613747,0.7831196581196581,0.47449287497314724
2025-10-11,AMD,0.5820114786755325,0.7802525078567967,0.7483176312247645,0.7103552546565864,0.7502004484151601,0.7831196581196581,0.45347609049961046
2025-10-14,AMD,0.5781928020739374,0.8015156825998858,0.7483176312247645,0.6410222137025336,0.7362584400864689,0.7831196581196581,0.4123060847211327
2025-10-15,AMD,0.3831532849513234,0.5934878743322688,0.7483176312247645,0.4591075077391237,0.4875918078200125,0.5719844357976653,0.41620503546256366
2025-10-16,AMD,0.3852079063230191,0.5725141563647278,0.7483176312247645,0.5015050038564927,0.5933574433298536,0.7831196581196581,0.40451318691266797
2025-10-17,AMD,0.3531644740016928,0.7129536735125078,0.7483176312247645,0.3779450299631413,0.6236448347453167,0.7831196581196581,0.4340882860111815
2025-10-18,AMD,0.6637851605292882,0.6543007816490006,0.5333333333333333,0.7978812848739751,0.7210931386124501,0.5719844357976653,0.5133817283141416
2025-10-21,AMD,0.46468568528285414,0.7412764372922582,0.7483176312247645,0.5269036833591109,0.7866230805334654,0.7831196581196581,0.5485619738347952
2025-10-22,AMD,0.29914863915220236,0.6691575297240646,0.7483176312247645,0.38613207633697366,0.7748968952832525,0.7831196581196581,0.5190482704171502
2025-10-23,AMD,0.4042007182430878,0.5202294476406566,0.5333333333333333,0.7150140372955277,0.7753590685069082,0.7831196581196581,0.5871145098580087
2025-10-24,AMD,0.3896397783017487,0.5156412126985529,0.5333333333333333,0.5935189391278496,0.7200172385889305,0.7831196581196581,0.49472166818577257
2025-10-25,AMD,0.5903651028586919,0.8370875716614882,0.7483176312247645,0.6986876417577979,0.7728862268722684,0.7831196581196581,0.5767325544009722
2025-10-28,AMD,0.21266073738302652,0.28945396475609203,0.437984496124031,0.1872937225487911,0.2723386724901046,0.43410852713178294,0.46261267191569816
2025-10-29,AMD,0.6110184292106492,0.6340564963730553,0.7483176312247645,0.7536664936041395,0.6253768401868196,0.7831196581196581,0.5477928022482237
2025-10-30,AMD,0.5434058400490831,0.5663742820813494,0.5333333333333333,0.6475435415935223,0.5487820549947826,0.5719844357976653,0.5490395804918785
2025-10-31,AMD,0.6903297791726027,0.8630051139900792,0.7483176312247645,0.7674451489507933,0.8204199586620113,0.7831196581196581,0.5438818392715926
2025-11-01,AMD,0.6850111237784123,0.7373080155848961,0.7483176312247645,0.7857996210082244,0.8141252886099338,0.7831196581196581,0.5617660007798608
2025-11-02,AMD,0.3683523943834825,0.23752015596711798,0.437984496124031,0.28625348624373026,0.22915597610292046,0.43410852713178294,0.4791520871861178
2025-11-06,AMD,0.24460230674639905,0.6487813188199627,0.7483176312247645,0.33637846039455144,0.8016499808846551,0.7831196581196581,0.45888046628616175
2025-11-07,AMD,0.433449192281137,0.7198987647496695,0.7483176312247645,0.5543829893616089,0.7592704303969365,0.7831196581196581,0.5058072668143757
2025-11-08,AMD,0.5347322683967946,0.8212482008739602,0.7483176312247645,0.6093787385375209,0.829565192491708,0.7831196581196581,0.49788809684921637
2025-11-11,AMD,0.4765006072851049,0.5328407117779269,0.5333333333333333,0.6398753451584206,0.6114087239527413,0.7831196581196581,0.4712393330270224
2025-11-12,AMD,0.5063977671510395,0.6727098971564849,0.7483176312247645,0.6799736457149645,0.733210659483889,0.7831196581196581,0.5229971695676939
2025-11-13,AMD,0.24347430392949632,0.2707842726801765,0.437984496124031,0.23641494152532827,0.2603274618408248,0.43410852713178294,0.5409471216841591
2025-11-14,AMD,0.5295840104099663,0.6323958900700755,0.7483176312247645,0.5813248224882809,0.6056724978978347,0.7831196581196581,0.5188838700446713
2025-11-15,AMD,0.6404467764163043,0.44392161431926935,0.437984496124031,0.6674937276842882,0.4661589371552886,0.43410852713178294,0.49615920373877287
