stage,model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,auc_delta_identity,ece_delta_identity,brier_delta_t25,logloss_delta_t25,auc_delta_t25,ece_delta_t25
open_diagnostic,t34_candidate,currency,KGS,389,0.13881748071979436,0.16692304804708263,0.11728924262201555,0.3946473447175545,0.04585036552680771,0.12768465825870248,0.4299260889477453,0.06281016541247524,-0.01039541563668693,-0.035278744230190784,0.6662244333886125,0.29484093327727745,0.3517965726920951,-0.016959799885667523,-0.003956142882678829,-0.017653761777568666,0.12299613045881697,0.0005575451957024607
open_diagnostic,t34_candidate,currency,KZT,389,0.14395886889460155,0.1439504948085253,0.12247306385079809,0.4077968278115762,0.017351758396416124,0.12811299587337005,0.4318605832074684,0.005599923938747781,-0.0056399320225719585,-0.024063755395892172,0.5662805662805663,0.16055815267975584,0.27252252252252257,0.011751834457668343,-0.0053835813127901255,-0.046272948243866074,0.07158944658944666,-0.05780407611530002
open_diagnostic,t34_candidate,currency,TJS,389,0.17223650385604114,0.17365152313793492,0.13751808935361315,0.44156096402192374,0.04573547024863588,0.14506852978783885,0.4678994638843087,0.0525073634575704,-0.0075504404342257025,-0.026338499862384956,0.7212848799480857,0.3574988076511268,0.27398720682302774,-0.006771893208934517,-0.0028137371919256804,-0.01329071277023297,0.1405858904236581,0.006111832877606582
open_diagnostic,t34_candidate,currency,UZS,389,0.15424164524421594,0.16128468559071438,0.12741637559429206,0.4184431180284556,0.031092798427332133,0.13481460130388906,0.4457409705716222,0.05435512359151312,-0.0073982257095970005,-0.027297852543166634,0.6445288753799392,0.25400741971401836,0.2763931104356636,-0.02326232516418099,-0.005416023610867071,-0.027562870230568692,0.0716312056737588,-0.03203781575805251
open_diagnostic,t34_candidate,year,2025,1235,0.09635627530364373,0.16679760121326698,0.09164693020075892,0.33516914972581274,0.07044132590962325,0.09793663911833511,0.3559948285879327,0.08339162358815624,-0.006289708917576187,-0.020825678862119945,0.556060058431975,0.14495009681177842,0.18736634438721733,-0.012950297678532993,0.0031241807132358634,0.005449281643637838,0.06502063190867752,0.022645313625049013
open_diagnostic,t34_candidate,year,2026,710,0.24647887323943662,0.16673700392128846,0.18432368552623746,0.551790842869646,0.08564139200274754,0.19619820366678442,0.5964155130000387,0.10177546839527851,-0.011874518140546964,-0.04462467013039273,0.7009986648865153,0.4269112593370242,0.20810680907877166,-0.016134076392530977,-0.01596302357486562,-0.07044651079847541,0.0145367156208277,-0.06687380739952853
open_diagnostic,t34_candidate,currency_year,AMD:2025,247,0.08906882591093117,0.18828584993633612,0.09089947807817142,0.337704087256158,0.09921702402540494,0.09870614166282886,0.36134957477721197,0.11484780763564431,-0.007806663584657439,-0.023645487521053943,0.5171717171717172,0.1434605382779048,0.2092929292929293,-0.015630783610239368,0.005189373709930903,0.01645232832567195,0.062222222222222234,0.03121655466414891
open_diagnostic,t34_candidate,currency_year,AMD:2026,142,0.24647887323943662,0.18768811254893292,0.17798986164505556,0.5323951955290629,0.15184851247632966,0.19360726388580077,0.5860150570029432,0.0901338135412244,-0.015617402240745204,-0.053619861473880315,0.807743658210948,0.5105139725732545,0.2977303070761015,0.061714698935105256,-0.01353964224885515,-0.04641796442123858,0.04859813084112152,0.012140434250115462
open_diagnostic,t34_candidate,currency_year,KGS:2025,247,0.08906882591093117,0.16552257502046627,0.08712120593149357,0.32481881457962397,0.0764537491095351,0.09743733616392722,0.35814007545179977,0.10490299830509867,-0.010316130232433648,-0.033321260872175795,0.49333333333333335,0.15413620706027611,0.26262626262626265,-0.02844924919556356,0.0021835683034656383,0.004536972208455947,0.09535353535353536,0.014847839935549549
open_diagnostic,t34_candidate,currency_year,KGS:2026,142,0.22535211267605634,0.16935908211450695,0.16976463038651507,0.5161096471405747,0.055993030561549376,0.18029795795876932,0.5547933096061858,0.07596557679380661,-0.010533327572254253,-0.03868366246561106,0.7778409090909091,0.4820473340188682,0.2752840909090909,-0.019972546232257235,-0.014635781354352673,-0.05625313709128743,0.033522727272727315,-0.08042925393572221
open_diagnostic,t34_candidate,currency_year,KZT:2025,247,0.0728744939271255,0.14944565394788784,0.07532467904900711,0.2946985563629214,0.07657116002076234,0.07699115629927353,0.30166605086040144,0.07510298777134944,-0.0016664772502664182,-0.00696749449748002,0.3876758854924794,0.06714322956694863,0.17806889859291608,0.0014681722494128968,0.0034778210656103564,-0.003952628030679695,0.18073750606501698,0.0376732901247949
open_diagnostic,t34_candidate,currency_year,KZT:2026,142,0.2676056338028169,0.13439201377033821,0.20448469093560362,0.604524102796208,0.15991814193758772,0.2170361956959182,0.6583257204590567,0.14597752388518437,-0.01255150476031458,-0.05380161766284863,0.7482287449392712,0.4699591955503439,0.2527834008097165,0.013940618052403347,-0.020797429111838794,-0.11988646298088779,0.05668016194331971,-0.03871643052630619
open_diagnostic,t34_candidate,currency_year,TJS:2025,247,0.145748987854251,0.1724307900236874,0.12111191258111773,0.4031071452111978,0.043565046856108625,0.12866306908179023,0.4287856420709515,0.04727756568746346,-0.007551156500672507,-0.025678496859753708,0.7198525539757767,0.2997041500578664,0.3328067403896788,-0.003712518831354837,0.00040745005514730703,-0.002368338597254549,0.1311216429699842,-0.024823011656521565
open_diagnostic,t34_candidate,currency_year,TJS:2026,142,0.21830985915492956,0.17577491101975976,0.16605559402126358,0.5084489446293133,0.04951078417789104,0.17360478890328965,0.5359354778835991,0.061604265212615555,-0.007549194882026072,-0.02748653325428574,0.7114210985178726,0.44907436041106186,0.18018018018018012,-0.012093481034724518,-0.008416788248454099,-0.03228949038097717,0.018889857599534876,-0.05860123438746
open_diagnostic,t34_candidate,currency_year,UZS:2025,247,0.08502024291497975,0.1583031371379573,0.08377737536400484,0.3155171452191624,0.07328289422297751,0.08788549238385575,0.33003279977929917,0.08195438778295364,-0.004108117019850907,-0.01451565456013676,0.47892962494732405,0.12331692426202848,0.13358617783396542,-0.008671493559976123,0.004362690432025099,0.012578074311995258,0.04593341761483355,0.039716712655725336
open_diagnostic,t34_candidate,currency_year,UZS:2026,142,0.2746478873239437,0.1664709001529045,0.20332365064274943,0.5974763242530711,0.11097007868892696,0.21644481189014417,0.6470080000484095,0.1351961625435617,-0.013121161247394736,-0.04953167579533846,0.7022653721682848,0.5156403819177082,0.18048294747323868,-0.024226083854634747,-0.022425476910827385,-0.09738549911798622,-0.022155837689818325,-0.0775446569655988
open_diagnostic,t34_selected,ALL,ALL,1945,0.15115681233933162,0.16677548086503832,0.12547751954836292,0.4142444207448984,0.03766365032840624,0.13380589918486416,0.44375764911883003,0.04835525084205696,-0.008328379636501237,-0.02951322837393161,0.6397524485263518,0.2525959921972678,0.2633221671466891,-0.010691600513650722,-0.0038433848623692923,-0.022255609170706903,0.07921605953102018,-0.009111290328936823
open_diagnostic,t34_selected,currency,AMD,389,0.14652956298200515,0.18806765274093445,0.1226908263210957,0.4087738491449819,0.07134579049623035,0.13334871070052037,0.4433611389830059,0.06650367780997837,-0.010657884379424679,-0.034587289838024005,0.6960473472838723,0.29228274743788674,0.35309659691397166,0.0048421126862519814,-0.0016474393135848253,-0.006497752831297998,0.12523779327837659,0.049592394681319735
open_diagnostic,t34_selected,currency,KGS,389,0.13881748071979436,0.16692304804708263,0.11728924262201555,0.3946473447175545,0.04585036552680771,0.12768465825870248,0.4299260889477453,0.06281016541247524,-0.01039541563668693,-0.035278744230190784,0.6662244333886125,0.29484093327727745,0.3517965726920951,-0.016959799885667523,-0.003956142882678829,-0.017653761777568666,0.12299613045881697,0.0005575451957024607
open_diagnostic,t34_selected,currency,KZT,389,0.14395886889460155,0.1439504948085253,0.12247306385079809,0.4077968278115762,0.017351758396416124,0.12811299587337005,0.4318605832074684,0.005599923938747781,-0.0056399320225719585,-0.024063755395892172,0.5662805662805663,0.16055815267975584,0.27252252252252257,0.011751834457668343,-0.0053835813127901255,-0.046272948243866074,0.07158944658944666,-0.05780407611530002
open_diagnostic,t34_selected,currency,TJS,389,0.17223650385604114,0.17365152313793492,0.13751808935361315,0.44156096402192374,0.04573547024863588,0.14506852978783885,0.4678994638843087,0.0525073634575704,-0.0075504404342257025,-0.026338499862384956,0.7212848799480857,0.3574988076511268,0.27398720682302774,-0.006771893208934517,-0.0028137371919256804,-0.01329071277023297,0.1405858904236581,0.006111832877606582
open_diagnostic,t34_selected,currency,UZS,389,0.15424164524421594,0.16128468559071438,0.12741637559429206,0.4184431180284556,0.031092798427332133,0.13481460130388906,0.4457409705716222,0.05435512359151312,-0.0073982257095970005,-0.027297852543166634,0.6445288753799392,0.25400741971401836,0.2763931104356636,-0.02326232516418099,-0.005416023610867071,-0.027562870230568692,0.0716312056737588,-0.03203781575805251
open_diagnostic,t34_selected,year,2025,1235,0.09635627530364373,0.16679760121326698,0.09164693020075892,0.33516914972581274,0.07044132590962325,0.09793663911833511,0.3559948285879327,0.08339162358815624,-0.006289708917576187,-0.020825678862119945,0.556060058431975,0.14495009681177842,0.18736634438721733,-0.012950297678532993,0.0031241807132358634,0.005449281643637838,0.06502063190867752,0.022645313625049013
open_diagnostic,t34_selected,year,2026,710,0.24647887323943662,0.16673700392128846,0.18432368552623746,0.551790842869646,0.08564139200274754,0.19619820366678442,0.5964155130000387,0.10177546839527851,-0.011874518140546964,-0.04462467013039273,0.7009986648865153,0.4269112593370242,0.20810680907877166,-0.016134076392530977,-0.01596302357486562,-0.07044651079847541,0.0145367156208277,-0.06687380739952853
open_diagnostic,t34_selected,currency_year,AMD:2025,247,0.08906882591093117,0.18828584993633612,0.09089947807817142,0.337704087256158,0.09921702402540494,0.09870614166282886,0.36134957477721197,0.11484780763564431,-0.007806663584657439,-0.023645487521053943,0.5171717171717172,0.1434605382779048,0.2092929292929293,-0.015630783610239368,0.005189373709930903,0.01645232832567195,0.062222222222222234,0.03121655466414891
open_diagnostic,t34_selected,currency_year,AMD:2026,142,0.24647887323943662,0.18768811254893292,0.17798986164505556,0.5323951955290629,0.15184851247632966,0.19360726388580077,0.5860150570029432,0.0901338135412244,-0.015617402240745204,-0.053619861473880315,0.807743658210948,0.5105139725732545,0.2977303070761015,0.061714698935105256,-0.01353964224885515,-0.04641796442123858,0.04859813084112152,0.012140434250115462
open_diagnostic,t34_selected,currency_year,KGS:2025,247,0.08906882591093117,0.16552257502046627,0.08712120593149357,0.32481881457962397,0.0764537491095351,0.09743733616392722,0.35814007545179977,0.10490299830509867,-0.010316130232433648,-0.033321260872175795,0.49333333333333335,0.15413620706027611,0.26262626262626265,-0.02844924919556356,0.0021835683034656383,0.004536972208455947,0.09535353535353536,0.014847839935549549
open_diagnostic,t34_selected,currency_year,KGS:2026,142,0.22535211267605634,0.16935908211450695,0.16976463038651507,0.5161096471405747,0.055993030561549376,0.18029795795876932,0.5547933096061858,0.07596557679380661,-0.010533327572254253,-0.03868366246561106,0.7778409090909091,0.4820473340188682,0.2752840909090909,-0.019972546232257235,-0.014635781354352673,-0.05625313709128743,0.033522727272727315,-0.08042925393572221
open_diagnostic,t34_selected,currency_year,KZT:2025,247,0.0728744939271255,0.14944565394788784,0.07532467904900711,0.2946985563629214,0.07657116002076234,0.07699115629927353,0.30166605086040144,0.07510298777134944,-0.0016664772502664182,-0.00696749449748002,0.3876758854924794,0.06714322956694863,0.17806889859291608,0.0014681722494128968,0.0034778210656103564,-0.003952628030679695,0.18073750606501698,0.0376732901247949
open_diagnostic,t34_selected,currency_year,KZT:2026,142,0.2676056338028169,0.13439201377033821,0.20448469093560362,0.604524102796208,0.15991814193758772,0.2170361956959182,0.6583257204590567,0.14597752388518437,-0.01255150476031458,-0.05380161766284863,0.7482287449392712,0.4699591955503439,0.2527834008097165,0.013940618052403347,-0.020797429111838794,-0.11988646298088779,0.05668016194331971,-0.03871643052630619
open_diagnostic,t34_selected,currency_year,TJS:2025,247,0.145748987854251,0.1724307900236874,0.12111191258111773,0.4031071452111978,0.043565046856108625,0.12866306908179023,0.4287856420709515,0.04727756568746346,-0.007551156500672507,-0.025678496859753708,0.7198525539757767,0.2997041500578664,0.3328067403896788,-0.003712518831354837,0.00040745005514730703,-0.002368338597254549,0.1311216429699842,-0.024823011656521565
open_diagnostic,t34_selected,currency_year,TJS:2026,142,0.21830985915492956,0.17577491101975976,0.16605559402126358,0.5084489446293133,0.04951078417789104,0.17360478890328965,0.5359354778835991,0.061604265212615555,-0.007549194882026072,-0.02748653325428574,0.7114210985178726,0.44907436041106186,0.18018018018018012,-0.012093481034724518,-0.008416788248454099,-0.03228949038097717,0.018889857599534876,-0.05860123438746
open_diagnostic,t34_selected,currency_year,UZS:2025,247,0.08502024291497975,0.1583031371379573,0.08377737536400484,0.3155171452191624,0.07328289422297751,0.08788549238385575,0.33003279977929917,0.08195438778295364,-0.004108117019850907,-0.01451565456013676,0.47892962494732405,0.12331692426202848,0.13358617783396542,-0.008671493559976123,0.004362690432025099,0.012578074311995258,0.04593341761483355,0.039716712655725336
open_diagnostic,t34_selected,currency_year,UZS:2026,142,0.2746478873239437,0.1664709001529045,0.20332365064274943,0.5974763242530711,0.11097007868892696,0.21644481189014417,0.6470080000484095,0.1351961625435617,-0.013121161247394736,-0.04953167579533846,0.7022653721682848,0.5156403819177082,0.18048294747323868,-0.024226083854634747,-0.022425476910827385,-0.09738549911798622,-0.022155837689818325,-0.0775446569655988
open_diagnostic,cold_identity_qstack_w125_r100,ALL,ALL,1945,0.15115681233933162,0.16677548086503832,0.12547751954836292,0.4142444207448984,0.03766365032840624,0.13380589918486416,0.44375764911883003,0.04835525084205696,-0.008328379636501237,-0.02951322837393161,0.6397524485263518,0.2525959921972678,0.2633221671466891,-0.010691600513650722,-0.0038433848623692923,-0.022255609170706903,0.07921605953102018,-0.009111290328936823
open_diagnostic,cold_identity_qstack_w125_r100,currency,AMD,389,0.14652956298200515,0.18806765274093445,0.1226908263210957,0.4087738491449819,0.07134579049623035,0.13334871070052037,0.4433611389830059,0.06650367780997837,-0.010657884379424679,-0.034587289838024005,0.6960473472838723,0.29228274743788674,0.35309659691397166,0.0048421126862519814,-0.0016474393135848253,-0.006497752831297998,0.12523779327837659,0.049592394681319735
open_diagnostic,cold_identity_qstack_w125_r100,currency,KGS,389,0.13881748071979436,0.16692304804708263,0.11728924262201555,0.3946473447175545,0.04585036552680771,0.12768465825870248,0.4299260889477453,0.06281016541247524,-0.01039541563668693,-0.035278744230190784,0.6662244333886125,0.29484093327727745,0.3517965726920951,-0.016959799885667523,-0.003956142882678829,-0.017653761777568666,0.12299613045881697,0.0005575451957024607
open_diagnostic,cold_identity_qstack_w125_r100,currency,KZT,389,0.14395886889460155,0.1439504948085253,0.12247306385079809,0.4077968278115762,0.017351758396416124,0.12811299587337005,0.4318605832074684,0.005599923938747781,-0.0056399320225719585,-0.024063755395892172,0.5662805662805663,0.16055815267975584,0.27252252252252257,0.011751834457668343,-0.0053835813127901255,-0.046272948243866074,0.07158944658944666,-0.05780407611530002
open_diagnostic,cold_identity_qstack_w125_r100,currency,TJS,389,0.17223650385604114,0.17365152313793492,0.13751808935361315,0.44156096402192374,0.04573547024863588,0.14506852978783885,0.4678994638843087,0.0525073634575704,-0.0075504404342257025,-0.026338499862384956,0.7212848799480857,0.3574988076511268,0.27398720682302774,-0.006771893208934517,-0.0028137371919256804,-0.01329071277023297,0.1405858904236581,0.006111832877606582
open_diagnostic,cold_identity_qstack_w125_r100,currency,UZS,389,0.15424164524421594,0.16128468559071438,0.12741637559429206,0.4184431180284556,0.031092798427332133,0.13481460130388906,0.4457409705716222,0.05435512359151312,-0.0073982257095970005,-0.027297852543166634,0.6445288753799392,0.25400741971401836,0.2763931104356636,-0.02326232516418099,-0.005416023610867071,-0.027562870230568692,0.0716312056737588,-0.03203781575805251
open_diagnostic,cold_identity_qstack_w125_r100,year,2025,1235,0.09635627530364373,0.16679760121326698,0.09164693020075892,0.33516914972581274,0.07044132590962325,0.09793663911833511,0.3559948285879327,0.08339162358815624,-0.006289708917576187,-0.020825678862119945,0.556060058431975,0.14495009681177842,0.18736634438721733,-0.012950297678532993,0.0031241807132358634,0.005449281643637838,0.06502063190867752,0.022645313625049013
open_diagnostic,cold_identity_qstack_w125_r100,year,2026,710,0.24647887323943662,0.16673700392128846,0.18432368552623746,0.551790842869646,0.08564139200274754,0.19619820366678442,0.5964155130000387,0.10177546839527851,-0.011874518140546964,-0.04462467013039273,0.7009986648865153,0.4269112593370242,0.20810680907877166,-0.016134076392530977,-0.01596302357486562,-0.07044651079847541,0.0145367156208277,-0.06687380739952853
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,AMD:2025,247,0.08906882591093117,0.18828584993633612,0.09089947807817142,0.337704087256158,0.09921702402540494,0.09870614166282886,0.36134957477721197,0.11484780763564431,-0.007806663584657439,-0.023645487521053943,0.5171717171717172,0.1434605382779048,0.2092929292929293,-0.015630783610239368,0.005189373709930903,0.01645232832567195,0.062222222222222234,0.03121655466414891
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,AMD:2026,142,0.24647887323943662,0.18768811254893292,0.17798986164505556,0.5323951955290629,0.15184851247632966,0.19360726388580077,0.5860150570029432,0.0901338135412244,-0.015617402240745204,-0.053619861473880315,0.807743658210948,0.5105139725732545,0.2977303070761015,0.061714698935105256,-0.01353964224885515,-0.04641796442123858,0.04859813084112152,0.012140434250115462
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,KGS:2025,247,0.08906882591093117,0.16552257502046627,0.08712120593149357,0.32481881457962397,0.0764537491095351,0.09743733616392722,0.35814007545179977,0.10490299830509867,-0.010316130232433648,-0.033321260872175795,0.49333333333333335,0.15413620706027611,0.26262626262626265,-0.02844924919556356,0.0021835683034656383,0.004536972208455947,0.09535353535353536,0.014847839935549549
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,KGS:2026,142,0.22535211267605634,0.16935908211450695,0.16976463038651507,0.5161096471405747,0.055993030561549376,0.18029795795876932,0.5547933096061858,0.07596557679380661,-0.010533327572254253,-0.03868366246561106,0.7778409090909091,0.4820473340188682,0.2752840909090909,-0.019972546232257235,-0.014635781354352673,-0.05625313709128743,0.033522727272727315,-0.08042925393572221
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,KZT:2025,247,0.0728744939271255,0.14944565394788784,0.07532467904900711,0.2946985563629214,0.07657116002076234,0.07699115629927353,0.30166605086040144,0.07510298777134944,-0.0016664772502664182,-0.00696749449748002,0.3876758854924794,0.06714322956694863,0.17806889859291608,0.0014681722494128968,0.0034778210656103564,-0.003952628030679695,0.18073750606501698,0.0376732901247949
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,KZT:2026,142,0.2676056338028169,0.13439201377033821,0.20448469093560362,0.604524102796208,0.15991814193758772,0.2170361956959182,0.6583257204590567,0.14597752388518437,-0.01255150476031458,-0.05380161766284863,0.7482287449392712,0.4699591955503439,0.2527834008097165,0.013940618052403347,-0.020797429111838794,-0.11988646298088779,0.05668016194331971,-0.03871643052630619
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,TJS:2025,247,0.145748987854251,0.1724307900236874,0.12111191258111773,0.4031071452111978,0.043565046856108625,0.12866306908179023,0.4287856420709515,0.04727756568746346,-0.007551156500672507,-0.025678496859753708,0.7198525539757767,0.2997041500578664,0.3328067403896788,-0.003712518831354837,0.00040745005514730703,-0.002368338597254549,0.1311216429699842,-0.024823011656521565
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,TJS:2026,142,0.21830985915492956,0.17577491101975976,0.16605559402126358,0.5084489446293133,0.04951078417789104,0.17360478890328965,0.5359354778835991,0.061604265212615555,-0.007549194882026072,-0.02748653325428574,0.7114210985178726,0.44907436041106186,0.18018018018018012,-0.012093481034724518,-0.008416788248454099,-0.03228949038097717,0.018889857599534876,-0.05860123438746
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,UZS:2025,247,0.08502024291497975,0.1583031371379573,0.08377737536400484,0.3155171452191624,0.07328289422297751,0.08788549238385575,0.33003279977929917,0.08195438778295364,-0.004108117019850907,-0.01451565456013676,0.47892962494732405,0.12331692426202848,0.13358617783396542,-0.008671493559976123,0.004362690432025099,0.012578074311995258,0.04593341761483355,0.039716712655725336
open_diagnostic,cold_identity_qstack_w125_r100,currency_year,UZS:2026,142,0.2746478873239437,0.1664709001529045,0.20332365064274943,0.5974763242530711,0.11097007868892696,0.21644481189014417,0.6470080000484095,0.1351961625435617,-0.013121161247394736,-0.04953167579533846,0.7022653721682848,0.5156403819177082,0.18048294747323868,-0.024226083854634747,-0.022425476910827385,-0.09738549911798622,-0.022155837689818325,-0.0775446569655988
