policy,kind,rate,memory,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
exponential_r18_m010,exponential,0.18,10,5,1.5593144892054307,0.3386343081097377,1.551894912270471,18.1049899881234,63.09220270341849,214
exponential_r18_m010,exponential,0.18,10,10,1.4199134199134198,0.26985981308411217,1.3996109848579068,20.222528963648465,71.75943854493744,214
exponential_r18_m010,exponential,0.18,10,20,1.5557104450861294,0.18923349412119386,1.5560446176367004,31.689188707120227,104.33923086401093,214
exponential_r18_m020,exponential,0.18,20,1,1.488525361892433,0.54384280593958,1.4885113072003258,1.71959839764478,53.60135656271771,189
exponential_r18_m020,exponential,0.18,20,3,1.5773851590106007,0.39245178358081584,1.5747321879081326,8.214082563992337,59.2598939350618,189
exponential_r18_m020,exponential,0.18,20,5,1.5630908861716877,0.3384963304318143,1.5520060490467178,14.81738885677092,65.55465136655651,189
exponential_r18_m020,exponential,0.18,20,10,1.4901960784313721,0.2698412698412699,1.472815326518028,20.581433741105123,80.38896607336876,189
exponential_r18_m020,exponential,0.18,20,20,1.7928385857901277,0.18887608806963643,1.7840399972995282,33.80737917573612,122.56058972952037,189
exponential_r18_m040,exponential,0.18,40,1,1.5122527535348147,0.5453732956434985,1.5144078245126609,2.4096920876410546,57.37039734389354,194
exponential_r18_m040,exponential,0.18,40,3,1.6462778568041727,0.3945169604256734,1.6494500834445287,8.962872021137636,67.0311962989377,194
exponential_r18_m040,exponential,0.18,40,5,1.662907650106675,0.3409752244762221,1.6717886544357259,15.738349576112919,76.70397602073726,194
exponential_r18_m040,exponential,0.18,40,10,1.609528899748034,0.27221898902560693,1.612781306541138,20.41718707148705,92.52506541377947,194
exponential_r18_m040,exponential,0.18,40,20,1.949132190808864,0.1904098769537745,1.9678298975268216,29.097307796912418,133.43784742481134,194
exponential_r18_m080,exponential,0.18,80,1,1.561319566859733,0.545866935483871,1.5565197933929116,5.0699881588161215,62.438284610069125,176
exponential_r18_m080,exponential,0.18,80,3,1.71113816895692,0.3951383797653959,1.7043002710916124,14.426346083461345,76.67836441946189,176
exponential_r18_m080,exponential,0.18,80,5,1.7453083109919572,0.3418255131964809,1.7351866129207791,19.9910998101774,87.90047533210583,176
exponential_r18_m080,exponential,0.18,80,10,1.70890756302521,0.27263563049853373,1.6939025543723432,22.557617592249933,103.48159387445247,176
exponential_r18_m080,exponential,0.18,80,20,2.083283331333253,0.19091367302052786,2.0855005493936107,32.57918288046907,147.40851591444678,176
exponential_r20_m005,exponential,0.2,5,1,1.445400825665794,0.5434164222873901,1.4449506595293848,3.1451178094107903,49.55833809153981,275
exponential_r20_m005,exponential,0.2,5,3,1.6336552137136016,0.3917595307917888,1.6317393682242316,18.134725438225065,65.636199019365,275
exponential_r20_m005,exponential,0.2,5,5,1.6691272253582286,0.337683284457478,1.6605497898981576,25.97712292497593,68.74463239797478,275
exponential_r20_m005,exponential,0.2,5,10,1.5139259824494466,0.2690175953079179,1.4979593618951579,29.83157586882256,75.62741168733402,275
exponential_r20_m005,exponential,0.2,5,20,1.5620528771384137,0.18856304985337244,1.5528048754392088,38.31610916592385,94.8129530321692,275
exponential_r20_m010,exponential,0.2,10,1,1.437394584317213,0.5433384430818449,1.4379319614781987,2.1945409387451402,48.60183493031954,242
exponential_r20_m010,exponential,0.2,10,3,1.540045085279231,0.3917455345241269,1.5411946271529495,10.534336629241082,56.925868500312156,242
exponential_r20_m010,exponential,0.2,10,5,1.5421211074372005,0.33762663289789396,1.5389438450749748,16.600168142617477,61.62952400773169,242
exponential_r20_m010,exponential,0.2,10,10,1.3976590078652382,0.2690449213543055,1.3870304122170851,17.869151880842757,70.9554088619587,242
exponential_r20_m010,exponential,0.2,10,20,1.5353320951622889,0.18839976006398293,1.533373595549309,29.866103459836328,104.39297474808276,242
exponential_r20_m020,exponential,0.2,20,1,1.4881225512689282,0.543990015360983,1.4897149247234995,1.9754336928327563,53.81636971118837,210
exponential_r20_m020,exponential,0.2,20,3,1.6018006556735331,0.392415514592934,1.6004392631187816,9.137081177907586,61.58780024964267,210
exponential_r20_m020,exponential,0.2,20,5,1.6040851063829786,0.3384216589861751,1.5987489158628976,17.634106437706762,71.7084965172972,210
exponential_r20_m020,exponential,0.2,20,10,1.535330534405465,0.26983486943164364,1.5224924000977933,22.278922814261925,86.9742823203315,210
exponential_r20_m020,exponential,0.2,20,20,1.7611849447093435,0.18926651305683564,1.7687601797785129,32.31320477481299,125.53294924488814,210
exponential_r20_m040,exponential,0.2,40,1,1.5180071174377225,0.5447425558312654,1.5218737687844772,2.7985410410217755,58.28297553175771,208
exponential_r20_m040,exponential,0.2,40,3,1.649098610974288,0.3935716501240695,1.6482352831261131,9.59692774248142,68.2176186135527,208
exponential_r20_m040,exponential,0.2,40,5,1.6833219256217204,0.33987282878411906,1.6875094598513194,17.296679663461937,79.39934910363414,208
exponential_r20_m040,exponential,0.2,40,10,1.5962239862690408,0.2710724255583127,1.5938629206776909,20.53839345830604,93.26707582295795,208
exponential_r20_m040,exponential,0.2,40,20,1.8991219113743107,0.18986507444168735,1.9105749057748895,27.3916210430342,129.87378918032726,208
exponential_r20_m080,exponential,0.2,80,1,1.5532927990623395,0.5449936122644523,1.5552925625918157,4.230357899630308,61.21283427508371,202
exponential_r20_m080,exponential,0.2,80,3,1.6962204883980136,0.39400351325455135,1.701827540746497,12.845745777900875,73.73189922642457,202
exponential_r20_m080,exponential,0.2,80,5,1.715759849906191,0.3404663046949857,1.7271022754694265,19.08208046610407,84.92960665643274,202
exponential_r20_m080,exponential,0.2,80,10,1.6602663135437359,0.2713390290641967,1.6751361327969285,20.889424632407497,98.44007435570589,202
exponential_r20_m080,exponential,0.2,80,20,2.006303845345661,0.18999520919833918,2.0395691495521504,27.827923732067134,137.29036647741896,202
exponential_r22_m005,exponential,0.22,5,1,1.4434539158623738,0.5436738944669942,1.4432995295237798,3.217345326324334,48.08609531689393,302
exponential_r22_m005,exponential,0.22,5,3,1.604522082609732,0.3921037171544542,1.6057529347289765,18.079628816545085,64.76904833004438,302
exponential_r22_m005,exponential,0.22,5,5,1.6551615196272016,0.3380954924161504,1.6518485254087802,27.11434672758028,71.55306034355654,302
exponential_r22_m005,exponential,0.22,5,10,1.5364789849325933,0.2693868831446272,1.528745189813136,33.335018271015244,82.04640378500754,302
exponential_r22_m005,exponential,0.22,5,20,1.578277471361901,0.18882183294167912,1.5760490539011616,42.23273299354509,100.6823043891781,302
exponential_r22_m010,exponential,0.22,10,1,1.4547095318668921,0.543664908622593,1.4554707454161877,2.6756911909844914,49.865026010384845,263
exponential_r22_m010,exponential,0.22,10,3,1.5807296758299767,0.39207960260026986,1.583722720417677,14.159907035568615,61.88539364550751,263
exponential_r22_m010,exponential,0.22,10,5,1.6084905660377358,0.3380350791119833,1.6083653957933415,21.420654455067694,68.25971251392531,263
exponential_r22_m010,exponential,0.22,10,10,1.4681238615664842,0.26934870599779226,1.4650886139190409,22.55037800652071,76.10122767252025,263
exponential_r22_m010,exponential,0.22,10,20,1.5706398181227668,0.18882619894517358,1.5742410242742069,33.00111822638045,106.49073081836215,263
exponential_r22_m020,exponential,0.22,20,1,1.4757699490393443,0.5444065343258891,1.4751387820796489,1.1776706995208548,51.65882285900847,234
exponential_r22_m020,exponential,0.22,20,3,1.5873043706983472,0.39307623380204026,1.5822749177177629,8.401431000721248,60.641618171028284,234
exponential_r22_m020,exponential,0.22,20,5,1.6122708111128043,0.339278329197684,1.600009369186838,16.414604444973385,70.22963798070968,234
exponential_r22_m020,exponential,0.22,20,10,1.5168195718654434,0.2704714640198511,1.4976559869365877,18.56138739510964,82.88433105038575,234
exponential_r22_m020,exponential,0.22,20,20,1.7132987910189985,0.1895678246484698,1.7140458117551642,27.779002937354857,117.98682955633099,234
exponential_r22_m040,exponential,0.22,40,1,1.520125868624623,0.5443191550099914,1.523150194147707,2.5142094560013097,56.390906501735884,226
exponential_r22_m040,exponential,0.22,40,3,1.6774252122202555,0.39303811019126456,1.6779297958649064,10.62047807600729,68.5921898181142,226
exponential_r22_m040,exponential,0.22,40,5,1.721859877971807,0.33920924921495865,1.7277603746635868,18.596598195927175,80.55474902772295,226
exponential_r22_m040,exponential,0.22,40,10,1.6695927661540493,0.27032186697116756,1.6777288273986053,21.017009204285177,95.41479534138577,226
exponential_r22_m040,exponential,0.22,40,20,2.0092322185586435,0.1893912360833571,2.034237853725204,28.77809774554924,133.26864687045082,226
exponential_r22_m080,exponential,0.22,80,1,1.5598008879321943,0.544941348973607,1.5614948530766846,4.156260951578617,61.068502556618355,220
exponential_r22_m080,exponential,0.22,80,3,1.7198976029788227,0.39378665689149556,1.7211324002790707,13.550475756319868,74.58230435670423,220
exponential_r22_m080,exponential,0.22,80,5,1.7236140294165183,0.3401942815249267,1.734203287001088,20.277223059939363,86.86940633923616,220
exponential_r22_m080,exponential,0.22,80,10,1.676015408528756,0.27120601173020525,1.6828392976829334,20.461852979487915,99.42503670529698,220
exponential_r22_m080,exponential,0.22,80,20,2.0323949093713845,0.1901026392961877,2.0556845146120137,24.92107089304478,135.1242353128668,220
exponential_r24_m005,exponential,0.24,5,1,1.4356589868179386,0.5436975427242391,1.434510713185318,2.8743196139743485,46.41121400664207,319
exponential_r24_m005,exponential,0.24,5,3,1.5665345322118016,0.3922160986955203,1.5667451902512604,16.829352486789617,62.78416297075511,319
exponential_r24_m005,exponential,0.24,5,5,1.6218236173393126,0.33825462635251285,1.6164542388329692,25.51845447927384,70.32915061916762,319
exponential_r24_m005,exponential,0.24,5,10,1.5007036307345905,0.26946607341490547,1.4913323563370458,30.211151796215777,78.55603677566559,319
exponential_r24_m005,exponential,0.24,5,20,1.494676220451349,0.1887577105875215,1.4933755550216576,37.32325537709378,95.91118637966306,319
exponential_r24_m010,exponential,0.24,10,1,1.4444097763910555,0.5441426146010188,1.4458956604837112,2.14115493395042,47.93200789749156,285
exponential_r24_m010,exponential,0.24,10,3,1.5456444988832045,0.39272778720996043,1.55032433343433,13.568521729720063,60.883345822902065,285
exponential_r24_m010,exponential,0.24,10,5,1.5741428989017414,0.3388087153367289,1.5728817272621443,20.94289331959601,66.5635783924184,285
exponential_r24_m010,exponential,0.24,10,10,1.4288707311963125,0.2701188455008489,1.4242007239040557,23.17681498937398,74.32315847338234,285
exponential_r24_m010,exponential,0.24,10,20,1.519880418535127,0.18930390492359933,1.5224522770858129,32.687485967185424,101.78177442761337,285
exponential_r24_m020,exponential,0.24,20,1,1.4535208092648426,0.5441095302342696,1.4551940899029336,1.2726267735256767,50.06332731014897,263
exponential_r24_m020,exponential,0.24,20,3,1.568639700140559,0.39267754200907645,1.57141326778775,9.679321041499428,61.070819548983174,263
exponential_r24_m020,exponential,0.24,20,5,1.5938447612582032,0.3387556727584938,1.5907592436148028,17.174829099867484,70.0651828506323,263
exponential_r24_m020,exponential,0.24,20,10,1.5067855317699164,0.2700079725254508,1.4990674094440966,18.868978571915978,82.61044222847424,263
exponential_r24_m020,exponential,0.24,20,20,1.7075739165654111,0.18927082055685024,1.712415749925406,26.405552283871394,117.5746203684193,263
exponential_r24_m040,exponential,0.24,40,1,1.5182464313444424,0.5444523933402706,1.5195376712967303,2.146933836343596,54.860517505589264,248
exponential_r24_m040,exponential,0.24,40,3,1.671449245400041,0.3932264568158169,1.6730230389527463,11.480827949659977,68.70869971806981,248
exponential_r24_m040,exponential,0.24,40,5,1.722304708079889,0.33947385535900104,1.7254110641697504,19.91491768294551,81.04977710597754,248
exponential_r24_m040,exponential,0.24,40,10,1.669130460909801,0.27056776795005205,1.6758181487023325,22.0554695330519,95.58141918354178,248
exponential_r24_m040,exponential,0.24,40,20,1.957446808510638,0.1895161290322581,1.9747952799902198,28.333969664317742,130.97475203661963,248
exponential_r24_m080,exponential,0.24,80,1,1.5279584279802099,0.5444734345351043,1.5294842816505256,2.200694544218121,57.17881304488424,238
exponential_r24_m080,exponential,0.24,80,3,1.666867729426971,0.393229872594199,1.6718788211451894,11.526445858318196,70.82859784174325,238
exponential_r24_m080,exponential,0.24,80,5,1.6833699341185866,0.339455136893467,1.6987218294005237,18.336746068648626,81.96343506886525,238
exponential_r24_m080,exponential,0.24,80,10,1.6614074630603557,0.27060178910273786,1.6806519890312128,18.610964220159588,94.4872996978764,238
exponential_r24_m080,exponential,0.24,80,20,1.9726517115023683,0.1895669558145839,1.992695045934655,23.216745069401274,129.2977971331006,238
exponential_r26_m005,exponential,0.26,5,1,1.4115466919632027,0.5439828149001535,1.4102638215546395,3.076947726493928,45.073870967468764,336
exponential_r26_m005,exponential,0.26,5,3,1.5084051592395622,0.3926411290322581,1.5095294069649883,15.999349319904358,59.47576759317441,336
exponential_r26_m005,exponential,0.26,5,5,1.5640035429583703,0.338721678187404,1.559253621706995,23.90234913195835,65.50347410558611,336
exponential_r26_m005,exponential,0.26,5,10,1.4328888888888887,0.2700172811059908,1.4248371610580708,27.568939698572194,72.66166407690768,336
exponential_r26_m005,exponential,0.26,5,20,1.4328888888888887,0.18901209677419356,1.4316952858925558,34.707770787678804,90.57996906780797,336
exponential_r26_m010,exponential,0.26,10,1,1.417929171089453,0.5444467794473048,1.418705180612799,1.6064062419961858,46.59194063042884,307
exponential_r26_m010,exponential,0.26,10,3,1.5158822939977956,0.39323053483240517,1.5197965474865862,12.565524462986625,59.26969760153947,307
exponential_r26_m010,exponential,0.26,10,5,1.5547385937076739,0.3394058001471052,1.5514757123053093,19.792980712718872,65.05774213601444,307
exponential_r26_m010,exponential,0.26,10,10,1.419893255701116,0.27069980035725544,1.4126024510806745,21.52741600115926,72.206977311061,307
exponential_r26_m010,exponential,0.26,10,20,1.4781343128421929,0.18951612903225806,1.481264295182916,27.907833734620716,96.29660640806316,307
exponential_r26_m020,exponential,0.26,20,1,1.4635567023478018,0.5442575083426029,1.4636802281046841,2.160737548398518,49.21607582144127,290
exponential_r26_m020,exponential,0.26,20,3,1.580121057661676,0.39281145717463845,1.581357129771415,11.644930045975675,61.36929881132346,290
exponential_r26_m020,exponential,0.26,20,5,1.627830653101411,0.33893214682981093,1.6249951680216665,18.93707742362024,70.97273870701841,290
exponential_r26_m020,exponential,0.26,20,10,1.5441774301445994,0.27020300333704117,1.5405709146657989,20.697057989128346,84.69278993859724,290
exponential_r26_m020,exponential,0.26,20,20,1.7833871441150573,0.18948832035595106,1.7894607013976884,29.757687926897535,120.38995119683773,290
exponential_r26_m040,exponential,0.26,40,1,1.5265845922262247,0.5454838709677419,1.5282290968907195,2.6000005747327934,53.56175893288379,275
exponential_r26_m040,exponential,0.26,40,3,1.695726495726496,0.394574780058651,1.694334614105026,13.038205648156222,68.96253414113734,275
exponential_r26_m040,exponential,0.26,40,5,1.7272570937231297,0.3410557184750733,1.7294225554711127,21.265900581462954,81.85404738417961,275
exponential_r26_m040,exponential,0.26,40,10,1.6834392845598536,0.2721700879765396,1.688808371854293,22.717416092291785,95.74663541180415,275
exponential_r26_m040,exponential,0.26,40,20,2.003231017770598,0.19060117302052784,2.0218763921516376,29.795987013261012,131.842575255574,275
exponential_r26_m080,exponential,0.26,80,1,1.5067254436532158,0.5446318640728884,1.5074618929008659,2.127338689496327,54.44095721540657,262
exponential_r26_m080,exponential,0.26,80,3,1.6685964637771866,0.3934375769514898,1.669479500201793,11.503405194969218,68.83456355147877,262
exponential_r26_m080,exponential,0.26,80,5,1.707710428558485,0.33972543708446196,1.7173772362846258,18.435279125447984,80.0054831284283,262
exponential_r26_m080,exponential,0.26,80,10,1.691005170748338,0.2708538537306082,1.7040363921983055,19.829786148886356,93.53553450795891,262
exponential_r26_m080,exponential,0.26,80,20,1.9915639195327708,0.18973159320364444,2.0076660616535014,24.735211325388256,127.48304950311213,262
exponential_r28_m005,exponential,0.28,5,1,1.3938406251305837,0.5436392548841436,1.3923769889652886,3.539697601375128,43.222267454086115,355
exponential_r28_m005,exponential,0.28,5,3,1.4725134681109888,0.3921626533393912,1.4711764962301346,15.608839834791898,56.194728385150775,355
exponential_r28_m005,exponential,0.28,5,5,1.524436532195761,0.3381531122217174,1.5181823109127701,23.083549595761575,61.62559099206713,355
exponential_r28_m005,exponential,0.28,5,10,1.4005394470667563,0.2695138573375739,1.3929622778947384,26.859890494009186,69.42560209482872,355
exponential_r28_m005,exponential,0.28,5,20,1.3883939320972787,0.18868696047251254,1.3828795134199996,33.6326872013594,85.7660396016999,355
exponential_r28_m010,exponential,0.28,10,1,1.4405992778164034,0.5448069403714566,1.4417752975511497,1.9707143058219334,46.52703982005021,330
exponential_r28_m010,exponential,0.28,10,3,1.5395598597014,0.393658357771261,1.5432048179739053,13.387072717209081,60.26196753729197,330
exponential_r28_m010,exponential,0.28,10,5,1.5955718496154123,0.3399560117302053,1.5925668392097287,20.678548275593204,66.56692038252204,330
exponential_r28_m010,exponential,0.28,10,10,1.4750597035101158,0.2711754643206256,1.4704690155800217,22.656521899159852,74.55066926664591,330
exponential_r28_m010,exponential,0.28,10,20,1.5316520844055581,0.18993157380254158,1.5414028766772454,29.04084687398765,98.22578123753543,330
exponential_r28_m020,exponential,0.28,20,1,1.4585109169265933,0.5445363551498807,1.4602155501165621,2.1881972223806683,47.51045108241765,311
exponential_r28_m020,exponential,0.28,20,3,1.5784197335443875,0.3931646094803443,1.584050714567987,12.663946275410735,61.24303893736578,311
exponential_r28_m020,exponential,0.28,20,5,1.6295843520782394,0.33938388134011,1.630250246688697,19.986095749362324,70.78233211723342,311
exponential_r28_m020,exponential,0.28,20,10,1.5684921661635762,0.2706021159630744,1.56951321833586,21.495234300444913,83.76732643654697,311
exponential_r28_m020,exponential,0.28,20,20,1.745047137587102,0.18978840369256303,1.756309218041978,29.34970667987215,117.74193992181972,311
exponential_r28_m040,exponential,0.28,40,1,1.4937564272072865,0.5453161717581714,1.4956351833535302,2.5160709771561796,50.82873308795485,302
exponential_r28_m040,exponential,0.28,40,3,1.6624009750152346,0.3943868831446272,1.6642680971686308,13.071616751994798,66.47404261022233,302
exponential_r28_m040,exponential,0.28,40,5,1.7099428034161246,0.3408192693868832,1.7173403628080846,20.85113440448754,80.10339413749364,302
exponential_r28_m040,exponential,0.28,40,10,1.6922925871379482,0.27197714163640246,1.70562697834666,21.92825244562019,95.03310682653107,302
exponential_r28_m040,exponential,0.28,40,20,1.9304347826086954,0.1903973509933775,1.9589888366901775,26.290053750122,130.21709866185523,302
exponential_r28_m080,exponential,0.28,80,1,1.4899406790357186,0.5451805570846637,1.4918496769013532,2.2293844099899176,51.53788319469266,293
exponential_r28_m080,exponential,0.28,80,3,1.6450790769123342,0.39418419024551365,1.6471675239544705,12.50452227477763,68.06627399409925,293
exponential_r28_m080,exponential,0.28,80,5,1.6931405025450434,0.3406638775734889,1.7046502259306902,19.46727294105322,80.25793860689234,293
exponential_r28_m080,exponential,0.28,80,10,1.6588628762541804,0.2715787735329737,1.6782988756100654,19.72476073250942,92.44259061012072,293
exponential_r28_m080,exponential,0.28,80,20,1.9014828209764916,0.1902592755697457,1.9311631175456676,21.516265045024387,124.2161316641042,293
exponential_r30_m005,exponential,0.3,5,1,1.3998347952641312,0.5438307521177376,1.3984701526951755,3.2510373287924677,42.07875880026014,377
exponential_r30_m005,exponential,0.3,5,3,1.4668956306048464,0.39239111833661333,1.4644349267539667,14.31177070970755,53.24231300408903,377
exponential_r30_m005,exponential,0.3,5,5,1.5206548879547392,0.3383995037220844,1.5107054945739002,21.549886742121664,58.599830639645646,377
exponential_r30_m005,exponential,0.3,5,10,1.4056839351539894,0.2698404209805767,1.3932281837548108,24.714655000425505,67.36400621495525,377
exponential_r30_m005,exponential,0.3,5,20,1.3759836947290944,0.18891717292718407,1.3661774901056998,31.388372750650635,84.00318794578178,377
exponential_r30_m010,exponential,0.3,10,1,1.4341613727021378,0.5443088870508226,1.4330789020857473,2.3213101117359978,45.17966975463624,351
exponential_r30_m010,exponential,0.3,10,3,1.5368156440910816,0.3930130502711148,1.536728744510079,14.016191562508572,59.42827934471424,351
exponential_r30_m010,exponential,0.3,10,5,1.5957735031156868,0.3392151456667586,1.5867810249160927,21.28461902490223,66.29780385461565,351
exponential_r30_m010,exponential,0.3,10,10,1.4749989379327924,0.27041402444628254,1.4604271210584492,24.831144008626488,76.8147918215762,351
exponential_r30_m010,exponential,0.3,10,20,1.5042154424698246,0.18940124988512086,1.502814434231924,30.626654984062416,97.37084616818088,351
exponential_r30_m020,exponential,0.3,20,1,1.4385400825548555,0.5442957146911361,1.4398181572743751,2.015122437959141,44.72529027047837,341
exponential_r30_m020,exponential,0.3,20,3,1.5601240104746712,0.3928554535994703,1.5661759669316884,12.606633041292122,59.202219407072896,341
exponential_r30_m020,exponential,0.3,20,5,1.6092098377812665,0.3389579982972282,1.609913730441059,18.941681073695367,67.66930565371939,341
exponential_r30_m020,exponential,0.3,20,10,1.5623414121970427,0.2702913631633715,1.5634143956142341,21.389728685129167,81.57211690335181,341
exponential_r30_m020,exponential,0.3,20,20,1.7328591927132075,0.18953977863967456,1.7450737160677476,30.493930909885393,117.17799620282914,341
exponential_r30_m040,exponential,0.3,40,1,1.4778170043399068,0.545041180507893,1.4779027144882833,1.9040031930788965,48.07840099335916,329
exponential_r30_m040,exponential,0.3,40,3,1.604928284745341,0.3939234238650848,1.60715703266019,11.71621116165225,62.51768093559426,329
exponential_r30_m040,exponential,0.3,40,5,1.6435080136862954,0.34029071477595846,1.6442759200337131,18.970358990772976,74.26636563955773,329
exponential_r30_m040,exponential,0.3,40,10,1.634746489683507,0.2714604372977743,1.6411293634714899,19.43831478075777,88.649939137759,329
exponential_r30_m040,exponential,0.3,40,20,1.8536082474226803,0.19021472693401315,1.8738714128417857,22.835336223859116,121.9946806360733,329
exponential_r30_m080,exponential,0.3,80,1,1.4800359967792354,0.5457247725392887,1.4835933683355587,2.0234719634252745,49.57587140313941,312
exponential_r30_m080,exponential,0.3,80,3,1.6233553708188784,0.394876964433416,1.6244512134773206,11.898509612348725,66.10723560198838,312
exponential_r30_m080,exponential,0.3,80,5,1.6799243140964992,0.34151416459884204,1.6906132028045673,19.153934047972232,79.20565917314632,312
exponential_r30_m080,exponential,0.3,80,10,1.6708260188831427,0.27239712572373864,1.6870540652881743,19.80102588560476,93.21733648976333,312
exponential_r30_m080,exponential,0.3,80,20,1.8809507686056746,0.19084729114971052,1.9141263385952734,21.662895225919662,125.46701336104007,312
