rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,members,weights
0.3,859,1.246217616580311,250,0,0.5797438882421421,0.5161585365853658,1.1231895767479185,0.5449631177117982,11.699521213989195,1.0526476796475877,1.088851880877743,3,3,1.138860103626943,1.2911917098445596,1.0575476306790426,0.8548009367681498,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.3,836,1.2128497409326424,500,0,0.5717703349282297,0.5161585365853658,1.1077417002744203,0.5449631177117982,9.547349322503528,1.0606060606060606,1.0809287745775695,3,3,1.0953367875647668,1.305699481865285,1.0141062801932368,0.8567990373044525,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.3,494,0.7166839378238341,250,3,0.5587044534412956,0.5161585365853658,1.0824280019417896,0.5449631177117982,4.5400844268622755,1.0231332889238782,1.0589171974522293,3,3,0.6746113989637306,0.7471502590673574,1.0166164442531211,0.721881390593047,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.3,346,0.5019689119170985,250,5,0.615606936416185,0.5161585365853658,1.1926702607472457,0.5449631177117982,19.180417621301988,1.030788980785824,1.2005965697240866,3,3,0.47150259067357514,0.5295336787564767,1.093984514592019,0.5278592375366569,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.35,896,1.2998963730569948,0,0,0.5703125,0.5161585365853658,1.1049173065564089,0.5449631177117982,8.624551717249288,1.038866930171278,1.112804740559018,3,3,1.2041450777202072,1.4362694300518135,1.0083443126921388,0.8630751964085297,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.35,1143,1.6582383419689117,120,0,0.5861767279090113,0.5161585365853658,1.1356524911645347,0.5449631177117982,14.898976114172473,1.0405214768691928,1.135874382676966,3,3,1.6321243523316062,1.6901554404145078,1.0479098228663446,0.883128295254833,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.35,1007,1.4609326424870466,250,0,0.5729890764647467,0.5161585365853658,1.110102877025617,0.5449631177117982,11.549823776048482,1.010146103896104,1.0728456229764165,3,3,1.3637305699481865,1.4943005181347149,1.0397087170700365,0.8662674650698603,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.35,987,1.4319170984455958,500,0,0.5552178318135765,0.5161585365853658,1.075673058681944,0.5449631177117982,8.04215133208161,1.010504756871036,1.0486178751293027,3,3,1.3129533678756475,1.5305699481865285,0.9642420495913182,0.8655804480651731,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.35,573,0.8312953367875647,250,3,0.537521815008726,0.5161585365853658,1.0413889859590202,0.5449631177117982,4.420907451177308,0.9387351778656127,1.0248905871035052,2,3,0.7834196891191709,0.8559585492227979,0.9674040172896009,0.7306338028169014,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.35,398,0.5774093264248704,250,5,0.5979899497487438,0.5161585365853658,1.1585393001629531,0.5449631177117982,18.223746980525068,1.0596101115576755,1.2058165548098434,3,3,0.544041450777202,0.5948186528497409,1.0434782608695654,0.5343511450381679,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.4,1041,1.510259067357513,0,0,0.5561959654178674,0.5161585365853658,1.0775680842118165,0.5449631177117982,7.961404096692502,1.026102610261026,1.0591065843291363,3,3,1.4072538860103627,1.6031088082901555,0.9894419306184014,0.8745173745173745,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.4,1273,1.8468393782383419,120,0,0.5781618224666143,0.5161585365853658,1.1201244995218518,0.5449631177117982,13.914081104362563,1.0532469967899571,1.1095978077156594,3,3,1.7844559585492228,1.8932642487046631,1.058937198067633,0.8982649842271293,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.4,1153,1.6727461139896371,250,0,0.5646140503035559,0.5161585365853658,1.0938771913736938,0.5449631177117982,10.04975664945375,0.992014742014742,1.0597032640949553,2,3,1.5813471502590672,1.7191709844559584,1.0108970831040176,0.8867595818815331,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.4,1130,1.6393782383419688,500,0,0.5610619469026549,0.5161585365853658,1.086995384430424,0.5449631177117982,9.031249381854385,1.0385500575373994,1.0530767888072827,3,3,1.537823834196891,1.7336787564766838,0.9785701291613608,0.8817777777777778,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.4,639,0.9270466321243522,250,3,0.5226917057902973,0.5161585365853658,1.0126572917851007,0.5449631177117982,3.9742051815055794,0.8996212121212122,1.0155489614243325,2,3,0.8704663212435233,0.9647668393782383,0.9292797210417347,0.7618296529968455,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.4,434,0.6296373056994818,250,5,0.5852534562211982,0.5161585365853658,1.1338637545218726,0.5449631177117982,16.046960392794283,1.0482368366572354,1.1108366271409749,3,3,0.5948186528497409,0.6673575129533679,1.0540642722117204,0.5547785547785548,logit_top80_expand,"[""logit_top80_expand""]",[1.0]
0.2,750,1.088082901554404,0,0,0.6066666666666667,0.5161585365853658,1.1753494782437488,0.5747642820003491,15.967892451446714,1.0837243372730694,1.1294745145175225,3,3,1.0300518134715027,1.1533678756476684,1.112168444079847,0.7865771812080536,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.2,694,1.006839378238342,120,0,0.5979827089337176,0.5161585365853658,1.1585252718857613,0.5747642820003491,14.211897776392425,1.0395406624689392,1.1233304538507543,3,3,0.9792746113989637,1.044559585492228,1.0943592951725576,0.7793904208998549,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.2,701,1.0169948186528497,250,0,0.6048502139800286,0.5161585365853658,1.1718303023357908,0.5747642820003491,17.247482002648688,1.095016469371466,1.1235693090292498,3,3,0.9575129533678757,1.0518134715025906,1.1001242236024846,0.7557471264367817,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.2,771,1.1185492227979275,500,0,0.6057068741893644,0.5161585365853658,1.1734899866161344,0.5747642820003491,15.33011969886574,1.0805369127516777,1.1252916942755897,3,3,1.0808290155440414,1.1751295336787564,1.115047414564323,0.7806788511749347,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.2,450,0.6528497409326425,250,3,0.6311111111111111,0.5161585365853658,1.222707882129028,0.5747642820003491,19.145471859118345,1.172675719265387,1.1993389174773692,3,3,0.6383419689119171,0.6746113989637306,1.184879370403819,0.6022471910112359,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.2,346,0.5019689119170985,250,5,0.6445086705202312,0.5161585365853658,1.2486641697025154,0.5747642820003491,22.278778260654363,1.091451427021897,1.2365617551199104,3,3,0.4860103626943005,0.5150259067357513,1.135193597231235,0.436950146627566,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.25,900,1.305699481865285,0,0,0.6044444444444445,0.5161585365853658,1.1710441687996327,0.5747642820003491,14.150608396043198,1.1031311655398435,1.1088980122759236,3,3,1.2549222797927462,1.378238341968912,1.110846681922197,0.8245810055865922,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.25,859,1.246217616580311,120,0,0.5948777648428405,0.5161585365853658,1.1525097865827034,0.5747642820003491,12.645218976615745,1.0757415933042185,1.0835259498547254,3,3,1.2041450777202072,1.2839378238341967,1.1172357324162778,0.8079625292740047,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.25,855,1.2404145077720208,250,0,0.6023391812865497,0.5161585365853658,1.1669654545894173,0.5747642820003491,14.22158220657764,1.0747275745110776,1.119610885761214,3,3,1.2041450777202072,1.2694300518134716,1.1146426786606696,0.8152941176470588,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.25,925,1.3419689119170983,500,0,0.5989189189189189,0.5161585365853658,1.1603390750466946,0.5747642820003491,12.65328534284916,1.0941285720315732,1.1079233404921554,3,3,1.305699481865285,1.4,1.1132837726214613,0.8304347826086956,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.25,519,0.7529533678756476,250,3,0.6358381502890174,0.5161585365853658,1.2318659970159345,0.5747642820003491,16.99233409553805,1.181211222012409,1.1888260151189485,3,3,0.7326424870466322,0.7906735751295336,1.178667683009828,0.6731517509727627,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.25,397,0.575958549222798,250,5,0.6423173803526449,0.5161585365853658,1.2444187876885264,0.5747642820003491,14.663592383846174,1.11055182699478,1.1944727401567827,3,3,0.5585492227979274,0.5875647668393782,1.220683485417785,0.5025510204081632,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.3,1078,1.5639378238341968,0,0,0.5955473098330241,0.5161585365853658,1.1538069558489776,0.5747642820003491,14.187427263998456,1.0822133007505672,1.1064321328829818,3,3,1.4870466321243523,1.6176165803108808,1.1271034166174831,0.8490214352283317,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.3,1020,1.4797927461139897,120,0,0.5931372549019608,0.5161585365853658,1.149137741333982,0.5747642820003491,13.518316397683776,1.1111904421914418,1.1124146021668622,3,3,1.4580310880829015,1.5015544041450777,1.116273703944048,0.8502463054187193,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.3,1013,1.4696373056994818,250,0,0.5952615992102666,0.5161585365853658,1.1532534231598786,0.5747642820003491,13.47596582519416,1.0918317236863644,1.1009217753646063,3,3,1.4290155440414507,1.516062176165803,1.1076403545799915,0.8462301587301587,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.3,1107,1.6060103626943005,500,0,0.5925925925925926,0.5161585365853658,1.1480825184310122,0.5747642820003491,13.493183577957673,1.0804266278483847,1.1045488441461595,3,3,1.516062176165803,1.6538860103626942,1.1175184337655735,0.8493647912885662,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.3,589,0.8545077720207254,250,3,0.6196943972835314,0.5161585365853658,1.2005892634908346,0.5747642820003491,16.425997212112204,1.1132922468234039,1.232191216295773,3,3,0.8341968911917098,0.877720207253886,1.0709551656920078,0.7123287671232876,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.3,438,0.635440414507772,250,5,0.5981735159817352,0.5161585365853658,1.1588949394093866,0.5747642820003491,7.2773846180841595,1.08657120665963,1.1911430534270466,3,3,0.6093264248704663,0.6673575129533679,1.0633104500381387,0.5334872979214781,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.35,1292,1.87440414507772,0,0,0.5890092879256966,0.5161585365853658,1.1411402624904223,0.5747642820003491,12.525562800987993,1.0836330070575566,1.1164688427299703,3,3,1.7699481865284974,1.9512953367875647,1.1097677926835838,0.8787878787878788,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.35,1128,1.6364766839378238,120,0,0.5886524822695035,0.5161585365853658,1.1404489910478273,0.5747642820003491,13.015157402675099,1.1000147205801458,1.121868925807753,3,3,1.6031088082901555,1.661139896373057,1.0853405155829166,0.8691006233303651,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.35,1226,1.7786528497409324,250,0,0.5766721044045677,0.5161585365853658,1.117238335763132,0.5747642820003491,10.728076389580869,1.0721519072515258,1.0949885381279865,3,3,1.7336787564766838,1.8207253886010362,1.0908712974190198,0.8714168714168714,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.35,1299,1.884559585492228,500,0,0.5796766743648961,0.5161585365853658,1.1230593573047014,0.5747642820003491,11.646375440243345,1.100024727992087,1.1011495647017602,3,3,1.8062176165803108,1.9150259067357513,1.0947738252086079,0.8794435857805255,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.35,683,0.990880829015544,250,3,0.5856515373352855,0.5161585365853658,1.1346349925928745,0.5747642820003491,10.945544388060217,1.038443785031322,1.1668616310160427,3,3,0.972020725388601,1.0155440414507773,1.044950685170638,0.7463126843657817,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.35,477,0.692020725388601,250,5,0.549266247379455,0.5161585365853658,1.0641425229796884,0.5747642820003491,-0.2977299273827304,0.9198813056379821,1.0558191808191808,2,3,0.689119170984456,0.7036269430051814,1.0237454100367196,0.5338983050847458,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.4,1492,2.1645595854922277,0,0,0.5663538873994638,0.5161585365853658,1.0972479330598,0.5747642820003491,10.05921091713623,1.0323895953025886,1.0843202646989312,3,3,2.0601036269430053,2.284974093264249,1.0563607085346216,0.9004707464694015,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.4,1296,1.8802072538860102,120,0,0.5848765432098766,0.5161585365853658,1.1331335273056087,0.5747642820003491,13.192352517802274,1.1055075780761399,1.1158282240231063,3,3,1.8642487046632124,1.9077720207253885,1.120233681608808,0.8838109992254066,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.4,1388,2.013678756476684,250,0,0.5655619596541787,0.5161585365853658,1.0957136607594247,0.5747642820003491,9.988559681378707,1.0719584569732936,1.0795280080712375,3,3,1.9585492227979273,2.0601036269430053,1.0720937403638606,0.8915401301518439,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.4,1443,2.0934715025906736,500,0,0.568953568953569,0.5161585365853658,1.1022845281557627,0.5747642820003491,10.391082004815953,1.070668995740247,1.08241672430334,3,3,2.038341968911917,2.15440414507772,1.0691650807592836,0.8970792767732962,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.4,752,1.0909844559585493,250,3,0.5771276595744681,0.5161585365853658,1.1181209234520115,0.5747642820003491,10.22755306063701,1.0993703408844175,1.1244611774976812,3,3,1.0590673575129534,1.1243523316062176,1.0642520279192604,0.7777777777777778,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.4,502,0.7282901554404145,250,5,0.5577689243027888,0.5161585365853658,1.080615517845923,0.5747642820003491,3.8848312141743278,0.97098582261787,1.0738933841028082,2,3,0.7108808290155441,0.7544041450777201,1.0298273155416013,0.5593561368209256,rf_top80_5y,"[""rf_top80_5y""]",[1.0]
0.2,701,1.0169948186528497,0,0,0.5962910128388017,0.5161585365853658,1.155247798057454,0.5783430866040566,18.83697311551688,1.0276845637583893,1.1434635674249918,3,3,0.972020725388601,1.066321243523316,1.124085760855937,0.7528735632183908,cat_top80_expand,"[""cat_top80_expand""]",[1.0]
0.2,652,0.9459067357512954,120,0,0.5966257668711656,0.5161585365853658,1.1558963469211008,0.5783430866040566,16.310485175586955,1.0724430032928638,1.0894280560889043,3,3,0.8632124352331606,0.9792746113989637,1.1321606372386326,0.7202472952086554,cat_top80_expand,"[""cat_top80_expand""]",[1.0]
