indicator,target,corridor,h,n_scope,n_signals,hit_rate,base_rate,lift,signals_per_week,weekly_max,calendar_gap_max_days,symmetric_bps,future_only_bps,decision_clock,reference,evaluation_period
AP37 mature-precision router,window_closing,KZT,10,648,136,0.7132352941176471,0.5061728395061729,1.4090746054519367,1.0225563909774436,2,39,82.7246959788129,122.68990129599109,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,TJS,10,647,91,0.17582417582417584,0.2550231839258114,0.6894438894438896,0.6849462365591398,5,128,92.71489032249134,-16.31865815582282,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,UZS,10,647,97,0.2268041237113402,0.22256568778979907,1.0190435280641466,0.7301075268817204,5,68,99.692267439781,-10.220708502939495,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,KGS,10,647,107,0.18691588785046728,0.22565687789799072,0.828319037255153,0.8053763440860214,5,90,86.25209210895284,-22.082499829662666,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,AMD,10,647,90,0.2222222222222222,0.23338485316846985,0.9521707137601177,0.6774193548387096,4,65,95.77841312390332,-4.999013733672724,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,KZT,10,647,83,0.2289156626506024,0.20401854714064915,1.1220335889010586,0.624731182795699,5,52,91.54780728117072,-9.54341094763614,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,TJS,10,648,91,0.4725274725274725,0.5354938271604939,0.8824144155556258,0.6842105263157895,5,128,92.71489032249134,-16.31865815582282,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,UZS,10,648,97,0.4020618556701031,0.5046296296296297,0.7967464295847915,0.7293233082706767,5,68,99.692267439781,-10.220708502939495,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,KGS,10,648,107,0.3925233644859813,0.4845679012345679,0.8100482171557831,0.8045112781954887,5,90,86.25209210895284,-22.082499829662666,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,AMD,10,648,90,0.5111111111111111,0.5092592592592593,1.0036363636363634,0.6766917293233082,4,65,95.77841312390332,-4.999013733672724,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,KZT,10,648,83,0.4578313253012048,0.5061728395061729,0.9044960329121362,0.6240601503759399,5,52,91.54780728117072,-9.54341094763614,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,TJS,10,647,105,0.24761904761904763,0.2550231839258114,0.970966810966811,0.7903225806451613,5,236,106.05689178677564,22.435838738279845,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,UZS,10,647,140,0.17857142857142858,0.22256568778979907,0.8023313492063492,1.053763440860215,5,237,76.90032401031657,-6.83450114037552,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,KGS,10,647,165,0.1696969696969697,0.22565687789799072,0.752013283520133,1.2419354838709677,5,232,65.74283905829475,-17.49334789019201,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,AMD,10,647,154,0.19480519480519481,0.23338485316846985,0.8346951062182851,1.1591397849462366,5,237,69.57329656167775,6.824691930600669,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,KZT,10,647,161,0.14285714285714285,0.20401854714064915,0.7002164502164502,1.2118279569892472,5,204,59.915517986645305,-34.879543327206505,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,TJS,10,648,105,0.6666666666666666,0.5354938271604939,1.2449567723342938,0.7894736842105263,5,236,106.05689178677564,22.435838738279845,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,UZS,10,648,140,0.5,0.5046296296296297,0.9908256880733944,1.0526315789473684,5,237,76.90032401031657,-6.83450114037552,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,KGS,10,648,165,0.4303030303030303,0.4845679012345679,0.8880138969310944,1.2406015037593985,5,232,65.74283905829475,-17.49334789019201,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,AMD,10,648,154,0.512987012987013,0.5092592592592593,1.0073199527744983,1.1578947368421053,5,237,69.57329656167775,6.824691930600669,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,KZT,10,648,161,0.422360248447205,0.5061728395061729,0.8344190274200879,1.2105263157894737,5,204,59.915517986645305,-34.879543327206505,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,TJS,10,647,52,0.11538461538461539,0.2550231839258114,0.4524475524475525,0.39139784946236555,3,207,56.31270936227832,4.094423397854485,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,UZS,10,647,62,0.11290322580645161,0.22256568778979907,0.5072804659498208,0.4666666666666667,3,141,44.493044339757695,0.42541057169478563,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KGS,10,647,52,0.038461538461538464,0.22565687789799072,0.17044257112750266,0.39139784946236555,3,187,34.900912222263194,-20.516380018193242,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,AMD,10,647,51,0.0784313725490196,0.23338485316846985,0.3360602519153357,0.38387096774193546,3,123,55.18494664835889,3.516094241926104,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KZT,10,647,58,0.1206896551724138,0.20401854714064915,0.5915621734587252,0.4365591397849462,3,120,45.8472691028741,-35.154086160392666,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,TJS,10,648,52,0.4807692307692308,0.5354938271604939,0.8978053646641543,0.39097744360902253,3,207,56.31270936227832,4.094423397854485,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,UZS,10,648,62,0.5161290322580645,0.5046296296296297,1.022787807043504,0.46616541353383456,3,141,44.493044339757695,0.42541057169478563,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KGS,10,648,52,0.38461538461538464,0.4845679012345679,0.7937285644292015,0.39097744360902253,3,187,34.900912222263194,-20.516380018193242,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,AMD,10,648,51,0.37254901960784315,0.5092592592592593,0.7315508021390373,0.38345864661654133,3,123,55.18494664835889,3.516094241926104,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KZT,10,648,58,0.4827586206896552,0.5061728395061729,0.9537426408746846,0.43609022556390975,3,120,45.8472691028741,-35.154086160392666,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,TJS,10,647,122,0.2459016393442623,0.2550231839258114,0.9642324888226528,0.9182795698924731,6,108,3.559532716437466,-0.6470936248964961,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,UZS,10,647,122,0.1885245901639344,0.22256568778979907,0.8470514571948997,0.9182795698924731,6,108,0.3695291972483734,-14.60840646594954,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KGS,10,647,122,0.21311475409836064,0.22565687789799072,0.9444194924769818,0.9182795698924731,6,108,1.7346009594945615,-5.255559094192483,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,AMD,10,647,42,0.11904761904761904,0.23338485316846985,0.510091453800063,0.3161290322580645,6,224,-22.087351122259445,-16.334759874656648,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KZT,10,647,104,0.14423076923076922,0.20401854714064915,0.7069493006993006,0.7827956989247311,6,108,-25.34202473002575,-67.93042325358854,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,TJS,10,648,123,0.5203252032520326,0.5354938271604939,0.9716735784072539,0.924812030075188,6,108,3.559532716437466,-0.6470936248964961,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,UZS,10,648,123,0.5121951219512195,0.5046296296296297,1.0149921682703065,0.924812030075188,6,108,0.3695291972483734,-14.60840646594954,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KGS,10,648,123,0.5203252032520326,0.4845679012345679,1.0737921391952774,0.924812030075188,6,108,1.7346009594945615,-5.255559094192483,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,AMD,10,648,43,0.46511627906976744,0.5092592592592593,0.9133192389006342,0.3233082706766917,6,224,-22.087351122259445,-16.334759874656648,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KZT,10,648,105,0.42857142857142855,0.5061728395061729,0.8466898954703832,0.7894736842105263,6,108,-25.34202473002575,-67.93042325358854,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,TJS,10,647,92,0.358695652173913,0.2550231839258114,1.4065217391304348,0.6924731182795699,5,231,-58.73541158573881,68.83770295185208,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,UZS,10,647,54,0.42592592592592593,0.22256568778979907,1.9137088477366255,0.4064516129032258,5,280,-56.555779808299015,109.64129520639628,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KGS,10,647,75,0.3333333333333333,0.22565687789799072,1.4771689497716896,0.564516129032258,5,284,-58.99472908406042,67.75255820760314,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,AMD,10,647,89,0.3707865168539326,0.23338485316846985,1.5887342808244662,0.6698924731182796,6,284,-49.6206581831821,84.83484243689871,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,now_favourable,KZT,10,647,62,0.2903225806451613,0.20401854714064915,1.4230205278592376,0.4666666666666667,5,287,-86.26382184239353,44.43984291298972,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,TJS,10,648,93,0.6774193548387096,0.5354938271604939,1.2650367202751696,0.6992481203007519,5,231,-58.73541158573881,68.83770295185208,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,UZS,10,648,55,0.7454545454545455,0.5046296296296297,1.477231025854879,0.41353383458646614,5,280,-56.555779808299015,109.64129520639628,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KGS,10,648,76,0.6578947368421053,0.4845679012345679,1.3576935970499497,0.5714285714285714,5,284,-58.99472908406042,67.75255820760314,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,AMD,10,648,90,0.7555555555555555,0.5092592592592593,1.4836363636363634,0.6766917293233082,6,284,-49.6206581831821,84.83484243689871,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
простое правило: верх диапазона,window_closing,KZT,10,648,63,0.5714285714285714,0.5061728395061729,1.1289198606271775,0.47368421052631576,5,287,-86.26382184239353,44.43984291298972,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,TJS,20,637,134,0.417910447761194,0.17739403453689168,2.3558314621582355,1.0240174672489082,2,37,83.71694630463142,142.20872220353925,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,UZS,20,637,132,0.42424242424242425,0.16326530612244897,2.5984848484848486,1.0087336244541485,2,43,91.7263380194347,134.79588845110175,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,KGS,20,637,134,0.41044776119402987,0.1664050235478807,2.466558715854689,1.0240174672489082,2,31,86.89556282821991,118.48387813071638,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,AMD,20,637,137,0.43795620437956206,0.1726844583987441,2.536164565361646,1.046943231441048,2,37,88.54684729563579,137.06383138978745,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,now_favourable,KZT,20,637,134,0.3656716417910448,0.14599686028257458,2.5046541486117797,1.0240174672489082,2,39,91.89794078297881,118.51908431253146,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,TJS,20,638,134,0.7388059701492538,0.554858934169279,1.3315203642802935,1.0229007633587786,2,37,83.71694630463142,142.20872220353925,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,UZS,20,638,132,0.6590909090909091,0.4827586206896552,1.3652597402597402,1.0076335877862594,2,43,91.7263380194347,134.79588845110175,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,KGS,20,638,134,0.664179104477612,0.5078369905956113,1.3078588538787546,1.0229007633587786,2,31,86.89556282821991,118.48387813071638,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,AMD,20,638,137,0.6715328467153284,0.49843260188087773,1.3472891704540237,1.0458015267175573,2,37,88.54684729563579,137.06383138978745,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
AP37 mature-precision router,window_closing,KZT,20,638,134,0.6343283582089553,0.47648902821316613,1.3312549096622155,1.0229007633587786,2,39,91.89794078297881,118.51908431253146,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,TJS,20,637,91,0.13186813186813187,0.17739403453689168,0.7433628318584071,0.695414847161572,5,128,100.2739735808139,-10.262255097691984,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,UZS,20,637,97,0.16494845360824742,0.16326530612244897,1.0103092783505154,0.7412663755458515,5,68,103.19730409656499,-26.84332466683459,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,KGS,20,637,107,0.1308411214953271,0.1664050235478807,0.7862810791747487,0.8176855895196506,5,90,95.55638380517826,-31.906537836945077,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,AMD,20,637,90,0.17777777777777778,0.1726844583987441,1.0294949494949497,0.6877729257641921,4,65,104.00286215394512,-14.03754362408807,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),now_favourable,KZT,20,637,83,0.1566265060240964,0.14599686028257458,1.0728073584661224,0.6342794759825328,5,52,89.42931416326168,-23.245254905531922,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,TJS,20,638,91,0.43956043956043955,0.554858934169279,0.7922021481343515,0.6946564885496184,5,128,100.2739735808139,-10.262255097691984,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,UZS,20,638,97,0.422680412371134,0.4827586206896552,0.8755522827687776,0.7404580152671756,5,68,103.19730409656499,-26.84332466683459,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,KGS,20,638,107,0.37383177570093457,0.5078369905956113,0.7361255336333218,0.816793893129771,5,90,95.55638380517826,-31.906537836945077,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,AMD,20,638,90,0.4,0.49843260188087773,0.8025157232704403,0.6870229007633588,4,65,104.00286215394512,-14.03754362408807,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: моментум (падение 3 дн),window_closing,KZT,20,638,83,0.40963855421686746,0.47648902821316613,0.8597019657577679,0.6335877862595419,5,52,89.42931416326168,-23.245254905531922,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,TJS,20,637,105,0.19047619047619047,0.17739403453689168,1.0737463126843658,0.8024017467248908,5,236,172.0710480100983,42.00267472685274,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,UZS,20,637,140,0.12857142857142856,0.16326530612244897,0.7875,1.0698689956331877,5,237,126.33703996580033,-13.54800230800881,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,KGS,20,637,165,0.1393939393939394,0.1664050235478807,0.8376786735277302,1.2609170305676856,5,232,114.36860675336624,-29.79398608545437,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,AMD,20,637,154,0.14285714285714285,0.1726844583987441,0.8272727272727273,1.1768558951965065,5,237,113.85125195860357,9.12861238735128,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),now_favourable,KZT,20,637,161,0.08695652173913043,0.14599686028257458,0.595605423094904,1.230349344978166,5,204,92.5411015242345,-70.83089658753838,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,TJS,20,638,105,0.5333333333333333,0.554858934169279,0.9612052730696798,0.8015267175572519,5,236,172.0710480100983,42.00267472685274,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,UZS,20,638,140,0.42857142857142855,0.4827586206896552,0.8877551020408162,1.0687022900763359,5,237,126.33703996580033,-13.54800230800881,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,KGS,20,638,165,0.4,0.5078369905956113,0.7876543209876544,1.2595419847328244,5,232,114.36860675336624,-29.79398608545437,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,AMD,20,638,154,0.42857142857142855,0.49843260188087773,0.8598382749326146,1.1755725190839694,5,237,113.85125195860357,9.12861238735128,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: уровень (нижний дециль),window_closing,KZT,20,638,161,0.2981366459627329,0.47648902821316613,0.6256946714612619,1.2290076335877862,5,204,92.5411015242345,-70.83089658753838,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,TJS,20,637,52,0.038461538461538464,0.17739403453689168,0.2168141592920354,0.39737991266375544,3,207,76.05279259498197,-69.25796056976877,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,UZS,20,637,62,0.08064516129032258,0.16326530612244897,0.4939516129032258,0.4737991266375546,3,141,79.48653166932952,-49.741123168204,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KGS,20,637,52,0.019230769230769232,0.1664050235478807,0.11556603773584906,0.39737991266375544,3,187,66.40535332626197,-88.24099766236496,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,AMD,20,637,51,0.0196078431372549,0.1726844583987441,0.11354723707664885,0.38973799126637554,3,123,80.94754824501301,-60.253487862576506,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,now_favourable,KZT,20,637,58,0.06896551724137931,0.14599686028257458,0.47237671486837224,0.4432314410480349,3,120,86.56178133308565,-70.98843190465941,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,TJS,20,638,52,0.28846153846153844,0.554858934169279,0.5198826597131682,0.3969465648854962,3,207,76.05279259498197,-69.25796056976877,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,UZS,20,638,62,0.41935483870967744,0.4827586206896552,0.868663594470046,0.4732824427480916,3,141,79.48653166932952,-49.741123168204,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KGS,20,638,52,0.3076923076923077,0.5078369905956113,0.6058879392212726,0.3969465648854962,3,187,66.40535332626197,-88.24099766236496,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,AMD,20,638,51,0.37254901960784315,0.49843260188087773,0.7474411148107042,0.3893129770992366,3,123,80.94754824501301,-60.253487862576506,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: разворот от минимума,window_closing,KZT,20,638,58,0.39655172413793105,0.47648902821316613,0.8322368421052632,0.44274809160305345,3,120,86.56178133308565,-70.98843190465941,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,TJS,20,637,121,0.12396694214876033,0.17739403453689168,0.6988224968916844,0.9246724890829694,6,108,4.285100702358986,-11.464589770527063,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,UZS,20,637,121,0.08264462809917356,0.16326530612244897,0.506198347107438,0.9246724890829694,6,108,5.343705127218073,-31.73927309269104,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KGS,20,637,121,0.1322314049586777,0.1664050235478807,0.7946358958365819,0.9246724890829694,6,108,9.206955691343536,-16.58277046795688,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,AMD,20,637,41,0.07317073170731707,0.1726844583987441,0.4237250554323725,0.3133187772925764,6,224,-35.24182080176349,-15.906762410696777,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),now_favourable,KZT,20,637,103,0.08737864077669903,0.14599686028257458,0.5984967115565298,0.787117903930131,6,108,-26.631968243225206,-104.73084061677581,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,TJS,20,638,121,0.5206611570247934,0.554858934169279,0.9383667180277351,0.9236641221374046,6,108,4.285100702358986,-11.464589770527063,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,UZS,20,638,121,0.4132231404958678,0.4827586206896552,0.8559622195985832,0.9236641221374046,6,108,5.343705127218073,-31.73927309269104,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
ТЗ: сезонность (до праздника),window_closing,KGS,20,638,121,0.48760330578512395,0.5078369905956113,0.9601571268237935,0.9236641221374046,6,108,9.206955691343536,-16.58277046795688,18:30 Europe/Moscow (calendar-assumed receipt),today-effective CBR,2024-01-01..2026-08-31 opened retrospective
