rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,period,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,screen_rank
0.22,301,1.1870422535211267,60,0,0.2691029900332226,0.22186234817813766,1.212927710551204,0.5930637945570687,-13.77060326745597,1.212927710551204,1.212927710551204,1,1,1.084507042253521,1.2422535211267605,1.0099954566106317,0.875,1.212927710551204,1.1870422535211267,1.1870422535211267,0.38461538461538464,2.6923076923076925,4,retrospective_2025,benefit_ranker_anchor2575_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.0099954566106317,7
0.22,201,1.2506666666666666,60,0,0.4129353233830846,0.3401273885350318,1.2140607822311664,0.5338380113661013,55.89508370223283,1.2140607822311664,1.2140607822311664,1,1,1.0266666666666666,1.3377777777777777,1.0953488372093023,0.9183673469387755,1.2140607822311664,1.2506666666666666,1.2506666666666666,0.2644444444444444,2.1818181818181817,3,retrospective_2026,benefit_ranker_anchor2575_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.0953488372093023,7
0.22,502,1.1851602023608772,60,0,0.32669322709163345,0.26782178217821784,1.2198157462571155,0.5846315452690095,14.123426774192335,1.212927710551204,1.213494246391185,2,2,1.0860033726812817,1.239460370994941,1.0493506493506495,0.8832997987927566,1.213494246391185,1.1870422535211267,1.2506666666666666,0.2644444444444444,2.6923076923076925,7,combined_2025_2026,benefit_ranker_anchor2575_shared_extra_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.0493506493506495,7
0.22,289,1.1429378531073446,60,0,0.46366782006920415,0.3379032258064516,1.372191162018647,0.59619795406382,72.34061217694422,1.372191162018647,1.372191162018647,1,1,1.1073446327683616,1.2062146892655368,1.2338308457711442,0.8943661971830986,1.372191162018647,1.1429378531073446,1.1429378531073446,0.6764044943820224,1.9727272727272729,4,screen_2024,benefit_ranker_anchor2580_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2338308457711442,3
0.22,319,1.2580281690140844,60,0,0.26332288401253917,0.22186234817813766,1.186875042903233,0.5805103412655612,-19.52157283716712,1.186875042903233,1.186875042903233,1,1,1.2028169014084507,1.3408450704225352,0.9561290322580646,0.8694267515923567,1.186875042903233,1.2580281690140844,1.2580281690140844,0.29230769230769227,2.7641025641025645,4,retrospective_2025,benefit_ranker_anchor2580_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,0.9561290322580646,3
0.22,192,1.1946666666666665,60,0,0.4427083333333333,0.3401273885350318,1.301595661672909,0.5477455786444551,60.20225806412392,1.301595661672909,1.301595661672909,1,1,0.9644444444444443,1.3066666666666666,1.1775,0.8877005347593583,1.301595661672909,1.1946666666666665,1.1946666666666665,0.3888888888888889,2.0727272727272728,3,retrospective_2026,benefit_ranker_anchor2580_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.1775,3
0.22,511,1.206408094435076,60,0,0.33072407045009783,0.26782178217821784,1.2348662149892746,0.5858207136510031,10.43336949756454,1.186875042903233,1.244235352288071,2,2,1.1686340640809445,1.2512647554806071,1.0709496335568376,0.8675889328063241,1.244235352288071,1.1946666666666665,1.2580281690140844,0.29230769230769227,2.7641025641025645,7,combined_2025_2026,benefit_ranker_anchor2580_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.0709496335568376,3
0.22,278,1.0994350282485876,60,0,0.45323741007194246,0.3379032258064516,1.3413231228859395,0.5945351585324377,73.86711266890306,1.3413231228859395,1.3413231228859395,1,1,1.0677966101694916,1.1666666666666667,1.2338308457711442,0.8717948717948718,1.3413231228859395,1.0994350282485876,1.0994350282485876,0.6292134831460674,2.0045454545454544,4,screen_2024,benefit_ranker_anchor2575_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2338308457711442,4
0.22,321,1.2659154929577465,60,0,0.24610591900311526,0.22186234817813766,1.1092730290833845,0.5797431963359336,-27.3531189989378,1.1092730290833845,1.1092730290833845,1,1,1.2028169014084507,1.3408450704225352,0.7967741935483871,0.8829113924050633,1.1092730290833845,1.2659154929577465,1.2659154929577465,0.21538461538461537,2.817948717948718,4,retrospective_2025,benefit_ranker_anchor2575_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,0.7967741935483871,4
0.22,187,1.1635555555555555,60,0,0.44385026737967914,0.3401273885350318,1.3049530333072965,0.5509992335835032,63.32327816439025,1.3049530333072965,1.3049530333072965,1,1,0.9022222222222221,1.3066666666666666,1.2076923076923078,0.8901098901098901,1.3049530333072965,1.1635555555555555,1.1635555555555555,0.35777777777777775,2.0727272727272728,3,retrospective_2026,benefit_ranker_anchor2575_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.2076923076923078,4
0.22,508,1.1993254637436763,60,0,0.3188976377952756,0.26782178217821784,1.1907083703261676,0.586614325760899,6.025790980476266,1.1092730290833845,1.2071130311953406,2,2,1.1450252951096123,1.239460370994941,1.030612244897959,0.8767395626242545,1.2071130311953406,1.1635555555555555,1.2659154929577465,0.21538461538461537,2.817948717948718,7,combined_2025_2026,benefit_ranker_anchor2575_shared_xgb_conservative,rolling,0.22,60,0,0,0.0,0.0,0,0,1.030612244897959,4
