candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
month_coarse_full20_h5_urgent_cap2,1.4320356356027115,1.5396787221023267,1.3213149522799574,1.3698924731182796,43.14563364352825,17.211079711399737,0.0,1.4320356356027115
month_coarse_full20_mean_urgent_cap2,1.452359633194953,1.5269362040202386,1.3194888178913737,1.3774193548387097,44.71377053729199,17.833659127177192,0.0,1.452359633194953
cny50_month_coarse_full20_urgent_cap2,1.4822445220620346,1.5483389220527186,1.349307774227902,1.3831877729257642,46.71506718789506,20.85155062795941,0.0,1.4822445220620346
month_coarse_partial_h5_urgent_cap2,1.4682773085977154,1.5784434441125892,1.3287380699893954,1.3865814696485623,44.94881849790588,18.51975154423391,0.0,1.4682773085977154
month_coarse_partial_mean_urgent_cap2,1.4609648977188179,1.5754011973169508,1.3361611876988335,1.3940362087326943,44.7956878004089,18.485786513985776,0.0,1.4609648977188179
cny50_month_coarse_partial_urgent_cap2,1.4611755957717376,1.5297756139107022,1.3642172523961662,1.4366812227074235,44.75890311739471,20.388585514221155,0.0,1.4611755957717376
month_fine_full20_h5_urgent_cap2,1.4907202556115042,1.563117322621481,1.2971246006389776,1.3526200873362444,48.21523355289606,19.314108896344255,0.0,1.4907202556115042
month_fine_full20_mean_urgent_cap2,1.4825468867704497,1.5606383667974897,1.3045793397231098,1.3602620087336244,48.210845788784894,18.59275795255633,0.0,1.4825468867704497
cny50_month_fine_full20_urgent_cap2,1.4873498490706427,1.5508204837889834,1.3194888178913737,1.4213973799126638,46.69793694084303,20.376147774790116,0.0,1.4873498490706427
month_fine_partial_h5_urgent_cap2,1.4723733344865455,1.60200433203824,1.2990455991516436,1.3602620087336244,47.55587682026807,20.565260812413364,0.0,1.4723733344865455
month_fine_partial_mean_urgent_cap2,1.473919200907234,1.5919796321484279,1.3064687168610816,1.3679039301310043,47.080036492087025,19.433425671714552,0.0,1.473919200907234
cny50_month_fine_partial_urgent_cap2,1.4731554296968958,1.54418798014542,1.3642172523961662,1.4519650655021834,45.23298003035239,20.775575618843728,0.0,1.4731554296968958
